page	locus	event_index	surface_display_only	opaque_astro_id	page_local_role	complete_local_default_en	source_class	confidence	orientation_status	cross_page_identity	interpretive_limit
f67r2	f67r2.35	1	chol	ASTRO_f67r2_035_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	under the same governor	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.35	2	giin	ASTRO_f67r2_035_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	at night	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.35	3	okol	ASTRO_f67r2_035_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	in the morning	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.36	1	ytor	ASTRO_f67r2_036_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	at night	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.36	2	daiin	ASTRO_f67r2_036_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	in the morning	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.36	3	or	ASTRO_f67r2_036_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	for the sick person	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.37	1	ytoaiin	ASTRO_f67r2_037_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	sevenfold governor 6: Mercury	SEVENFOLD_GOVERNOR	.29	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.38	1	otoldos	ASTRO_f67r2_038_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	for the sick person	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.38	2	octhole	ASTRO_f67r2_038_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	at the affected place	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.39	1	sor	ASTRO_f67r2_039_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	at the affected place	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.39	2	chedaiin	ASTRO_f67r2_039_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	repeat once	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.39	3	dy	ASTRO_f67r2_039_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	do not overheat	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.40	1	yteos	ASTRO_f67r2_040_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	repeat once	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.40	2	oiin	ASTRO_f67r2_040_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	do not overheat	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.40	3	og	ASTRO_f67r2_040_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	let it settle	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.41	1	ytoeopchey	ASTRO_f67r2_041_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	do not overheat	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.41	2	chekody	ASTRO_f67r2_041_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	let it settle	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.42	1	sosho	ASTRO_f67r2_042_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	let it settle	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.42	2	chos	ASTRO_f67r2_042_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	then proceed	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.42	3	ockhy	ASTRO_f67r2_042_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the favourable condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.43	1	daiin	ASTRO_f67r2_043_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	then proceed	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.43	2	aiin	ASTRO_f67r2_043_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the favourable condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.43	3	os	ASTRO_f67r2_043_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the adverse condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.43	4	qsg	ASTRO_f67r2_043_04	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	as written above	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.44	1	ofydy	ASTRO_f67r2_044_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the favourable condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.44	2	sheody	ASTRO_f67r2_044_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the adverse condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.44	3	aiin	ASTRO_f67r2_044_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	as written above	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.45	1	ycheody	ASTRO_f67r2_045_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the adverse condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.45	2	es	ASTRO_f67r2_045_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	as written above	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.45	3	odaiiin	ASTRO_f67r2_045_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	choose	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.46	1	yekees	ASTRO_f67r2_046_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	as written above	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.46	2	oraly	ASTRO_f67r2_046_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	choose	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.47	1	yfain	ASTRO_f67r2_047_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	sevenfold governor 7: Moon	SEVENFOLD_GOVERNOR	.29	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.48	1	todaiin	ASTRO_f67r2_048_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the governing influence	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.48	2	dain	ASTRO_f67r2_048_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	for this division	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.48	3	dy	ASTRO_f67r2_048_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	when the Moon enters	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.49	1	os	ASTRO_f67r2_049_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	for this division	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.49	2	choer	ASTRO_f67r2_049_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	when the Moon enters	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.49	3	aiin	ASTRO_f67r2_049_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	use the indicated remedy	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.50	1	choeea	ASTRO_f67r2_050_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	when the Moon enters	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.50	2	sal	ASTRO_f67r2_050_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	use the indicated remedy	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.51	1	dadaiin	ASTRO_f67r2_051_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	use the indicated remedy	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.52	1	qotoear	ASTRO_f67r2_052_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 1: life and body	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.53	1	dchdar	ASTRO_f67r2_053_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 2: goods and wealth	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.54	1	y	ASTRO_f67r2_054_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 3: siblings and messages	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.54	2	saldal	ASTRO_f67r2_054_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its permitted application	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.55	1	ytodal	ASTRO_f67r2_055_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 4: home and land	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.56	1	tol	ASTRO_f67r2_056_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 5: children and pleasure	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.56	2	daiin	ASTRO_f67r2_056_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its permitted application	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.57	1	otar	ASTRO_f67r2_057_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 6: illness and service	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.57	2	dy	ASTRO_f67r2_057_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its permitted application	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.58	1	cho	ASTRO_f67r2_058_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 7: marriage and partners	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.58	2	dal	ASTRO_f67r2_058_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its permitted application	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.58	3	g	ASTRO_f67r2_058_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its warning	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.59	1	ytchodly	ASTRO_f67r2_059_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 8: death and inheritance	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.60	1	octhys	ASTRO_f67r2_060_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 9: journeys and learning	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.61	1	ytokar	ASTRO_f67r2_061_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 10: office and dignity	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.62	1	otolor	ASTRO_f67r2_062_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 11: friends and aid	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.63	1	okodar	ASTRO_f67r2_063_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	house 12: confinement and hidden enemies	ASTROLOGICAL_HOUSE	.25	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.64	1	s	ASTRO_f67r2_064_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	central condition sector 1: hot and dry	CENTRAL_CONDITION_SECTOR	.22	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.64	2	air	ASTRO_f67r2_064_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	central condition sector 1: hot and dry	CENTRAL_CONDITION_SECTOR	.22	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.65	1	soear	ASTRO_f67r2_065_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	central condition sector 2: warm and dry	CENTRAL_CONDITION_SECTOR	.22	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.66	1	cpheey	ASTRO_f67r2_066_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	central condition sector 3: warm and moist	CENTRAL_CONDITION_SECTOR	.22	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.67	1	okodar	ASTRO_f67r2_067_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	central condition sector 4: hot and moist	CENTRAL_CONDITION_SECTOR	.22	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.68	1	oepchod	ASTRO_f67r2_068_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	central condition sector 5: cold and moist	CENTRAL_CONDITION_SECTOR	.22	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.69	1	s	ASTRO_f67r2_069_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	central condition sector 6: cool and moist	CENTRAL_CONDITION_SECTOR	.22	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.69	2	ay	ASTRO_f67r2_069_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	central condition sector 6: cool and moist	CENTRAL_CONDITION_SECTOR	.22	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.70	1	osar	ASTRO_f67r2_070_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	central condition sector 7: cool and dry	CENTRAL_CONDITION_SECTOR	.22	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.71	1	oran	ASTRO_f67r2_071_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	central condition sector 8: cold and dry	CENTRAL_CONDITION_SECTOR	.22	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	1	dar	ASTRO_f67r2_072_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	for this division	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	2	aldaiin	ASTRO_f67r2_072_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	when the Moon enters	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	3	ydaiin	ASTRO_f67r2_072_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	use the indicated remedy	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	4	qkoy	ASTRO_f67r2_072_04	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	avoid bleeding	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	5	ydaiin	ASTRO_f67r2_072_05	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	favour washing	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	6	qofair	ASTRO_f67r2_072_06	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	favour purging	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	7	ypair	ASTRO_f67r2_072_07	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	apply while warm	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	8	ykoaiin	ASTRO_f67r2_072_08	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	wait until the next station	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	9	ydoly	ASTRO_f67r2_072_09	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	with the usual measure	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	10	ytalchos	ASTRO_f67r2_072_10	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	under the same governor	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	11	oly	ASTRO_f67r2_072_11	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	at night	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.72	12	okey	ASTRO_f67r2_072_12	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	in the morning	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.73	1	sshey	ASTRO_f67r2_073_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	when the Moon enters	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.73	2	sy	ASTRO_f67r2_073_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	use the indicated remedy	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.73	3	shees	ASTRO_f67r2_073_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	avoid bleeding	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.73	4	qeykeey	ASTRO_f67r2_073_04	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	favour washing	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.73	5	ykchey	ASTRO_f67r2_073_05	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	favour purging	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
