local_group_id	diagram_id	page	source_locus	locus_ordinal_editorial	group_index_within_locus	surface_display_only	instrument_component	technical_group_role	local_lookup_address	concrete_technical_function_German	medical_election_comparator_local_only	orientation_contract	crosspage_contract	semantic_status	source_lineage
A1:G047	A1	f67r2	f67r2.19	19	1	ydchos	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I06:G01	Lookup-Anweisungsblock I06 lesen; Fragment 01 als opaken Merker bewahren	let it settle	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G048	A1	f67r2	f67r2.19	19	2	ain	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I06:G02	Lookup-Anweisungsblock I06 lesen; Fragment 02 als opaken Merker bewahren	then proceed	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G049	A1	f67r2	f67r2.19	19	3	ar	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I06:G03	Lookup-Anweisungsblock I06 lesen; Fragment 03 als opaken Merker bewahren	the favourable condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G050	A1	f67r2	f67r2.19	19	4	amy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I06:G04	Lookup-Anweisungsblock I06 lesen; Fragment 04 als opaken Merker bewahren	the adverse condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G051	A1	f67r2	f67r2.20	20	1	chocfhy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I07:G01	Lookup-Anweisungsblock I07 lesen; Fragment 01 als opaken Merker bewahren	then proceed	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G052	A1	f67r2	f67r2.20	20	2	saral	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I07:G02	Lookup-Anweisungsblock I07 lesen; Fragment 02 als opaken Merker bewahren	the favourable condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G053	A1	f67r2	f67r2.21	21	1	sain	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I08:G01	Lookup-Anweisungsblock I08 lesen; Fragment 01 als opaken Merker bewahren	the favourable condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G054	A1	f67r2	f67r2.21	21	2	am	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I08:G02	Lookup-Anweisungsblock I08 lesen; Fragment 02 als opaken Merker bewahren	the adverse condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G055	A1	f67r2	f67r2.21	21	3	ar	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I08:G03	Lookup-Anweisungsblock I08 lesen; Fragment 03 als opaken Merker bewahren	as written above	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G056	A1	f67r2	f67r2.22	22	1	okal	ROW_7	ROW_KEY	A1:R02:G01	Werk-/Ressourcenreihe R02 wählen; Fragment 01 als opaken Merker bewahren	sevenfold governor 2: Jupiter	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G057	A1	f67r2	f67r2.23	23	1	oparchy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I09:G01	Lookup-Anweisungsblock I09 lesen; Fragment 01 als opaken Merker bewahren	as written above	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G058	A1	f67r2	f67r2.23	23	2	salsain	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I09:G02	Lookup-Anweisungsblock I09 lesen; Fragment 02 als opaken Merker bewahren	choose	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G059	A1	f67r2	f67r2.24	24	1	sodar	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I10:G01	Lookup-Anweisungsblock I10 lesen; Fragment 01 als opaken Merker bewahren	choose	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G060	A1	f67r2	f67r2.24	24	2	ofar	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I10:G02	Lookup-Anweisungsblock I10 lesen; Fragment 02 als opaken Merker bewahren	the governing influence	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G061	A1	f67r2	f67r2.24	24	3	ar	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I10:G03	Lookup-Anweisungsblock I10 lesen; Fragment 03 als opaken Merker bewahren	for this division	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G062	A1	f67r2	f67r2.25	25	1	ydam	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I11:G01	Lookup-Anweisungsblock I11 lesen; Fragment 01 als opaken Merker bewahren	the governing influence	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G063	A1	f67r2	f67r2.26	26	1	yteoor	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I12:G01	Lookup-Anweisungsblock I12 lesen; Fragment 01 als opaken Merker bewahren	for this division	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G064	A1	f67r2	f67r2.26	26	2	yto	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I12:G02	Lookup-Anweisungsblock I12 lesen; Fragment 02 als opaken Merker bewahren	when the Moon enters	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G065	A1	f67r2	f67r2.26	26	3	ykor	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I12:G03	Lookup-Anweisungsblock I12 lesen; Fragment 03 als opaken Merker bewahren	use the indicated remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G066	A1	f67r2	f67r2.27	27	1	okeo	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I13:G01	Lookup-Anweisungsblock I13 lesen; Fragment 01 als opaken Merker bewahren	when the Moon enters	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G067	A1	f67r2	f67r2.27	27	2	r	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I13:G02	Lookup-Anweisungsblock I13 lesen; Fragment 02 als opaken Merker bewahren	use the indicated remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G068	A1	f67r2	f67r2.27	27	3	aiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I13:G03	Lookup-Anweisungsblock I13 lesen; Fragment 03 als opaken Merker bewahren	avoid bleeding	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G069	A1	f67r2	f67r2.27	27	4	am	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I13:G04	Lookup-Anweisungsblock I13 lesen; Fragment 04 als opaken Merker bewahren	favour washing	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G070	A1	f67r2	f67r2.28	28	1	okain	ROW_7	ROW_KEY	A1:R03:G01	Werk-/Ressourcenreihe R03 wählen; Fragment 01 als opaken Merker bewahren	sevenfold governor 3: Mars	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G071	A1	f67r2	f67r2.28	28	2	am	ROW_7	ROW_REDUNDANCY_FRAGMENT	A1:R03:G02	Werk-/Ressourcenreihe R03 wählen; Fragment 02 als opaken Merker bewahren	sevenfold governor 3: Mars	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G072	A1	f67r2	f67r2.29	29	1	ytody	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I14:G01	Lookup-Anweisungsblock I14 lesen; Fragment 01 als opaken Merker bewahren	avoid bleeding	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G073	A1	f67r2	f67r2.29	29	2	saiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I14:G02	Lookup-Anweisungsblock I14 lesen; Fragment 02 als opaken Merker bewahren	favour washing	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G074	A1	f67r2	f67r2.30	30	1	ochol	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I15:G01	Lookup-Anweisungsblock I15 lesen; Fragment 01 als opaken Merker bewahren	favour washing	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G075	A1	f67r2	f67r2.30	30	2	olol	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I15:G02	Lookup-Anweisungsblock I15 lesen; Fragment 02 als opaken Merker bewahren	favour purging	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G076	A1	f67r2	f67r2.31	31	1	opcholdy	ROW_7	ROW_KEY	A1:R04:G01	Werk-/Ressourcenreihe R04 wählen; Fragment 01 als opaken Merker bewahren	sevenfold governor 4: Sun	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G077	A1	f67r2	f67r2.32	32	1	dosar	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I16:G01	Lookup-Anweisungsblock I16 lesen; Fragment 01 als opaken Merker bewahren	apply while warm	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G078	A1	f67r2	f67r2.32	32	2	odas	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I16:G02	Lookup-Anweisungsblock I16 lesen; Fragment 02 als opaken Merker bewahren	wait until the next station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G079	A1	f67r2	f67r2.32	32	3	air	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I16:G03	Lookup-Anweisungsblock I16 lesen; Fragment 03 als opaken Merker bewahren	with the usual measure	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G080	A1	f67r2	f67r2.32	32	4	alaiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I16:G04	Lookup-Anweisungsblock I16 lesen; Fragment 04 als opaken Merker bewahren	under the same governor	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G081	A1	f67r2	f67r2.33	33	1	dokan	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I17:G01	Lookup-Anweisungsblock I17 lesen; Fragment 01 als opaken Merker bewahren	wait until the next station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G082	A1	f67r2	f67r2.33	33	2	oear	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I17:G02	Lookup-Anweisungsblock I17 lesen; Fragment 02 als opaken Merker bewahren	with the usual measure	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G083	A1	f67r2	f67r2.33	33	3	odal	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I17:G03	Lookup-Anweisungsblock I17 lesen; Fragment 03 als opaken Merker bewahren	under the same governor	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G084	A1	f67r2	f67r2.34	34	1	ofar	ROW_7	ROW_KEY	A1:R05:G01	Werk-/Ressourcenreihe R05 wählen; Fragment 01 als opaken Merker bewahren	sevenfold governor 5: Venus	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G085	A1	f67r2	f67r2.34	34	2	oeoldan	ROW_7	ROW_REDUNDANCY_FRAGMENT	A1:R05:G02	Werk-/Ressourcenreihe R05 wählen; Fragment 02 als opaken Merker bewahren	sevenfold governor 5: Venus	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G086	A1	f67r2	f67r2.35	35	1	chol	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I18:G01	Lookup-Anweisungsblock I18 lesen; Fragment 01 als opaken Merker bewahren	under the same governor	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G087	A1	f67r2	f67r2.35	35	2	giin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I18:G02	Lookup-Anweisungsblock I18 lesen; Fragment 02 als opaken Merker bewahren	at night	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G088	A1	f67r2	f67r2.35	35	3	okol	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I18:G03	Lookup-Anweisungsblock I18 lesen; Fragment 03 als opaken Merker bewahren	in the morning	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G089	A1	f67r2	f67r2.36	36	1	ytor	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I19:G01	Lookup-Anweisungsblock I19 lesen; Fragment 01 als opaken Merker bewahren	at night	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G090	A1	f67r2	f67r2.36	36	2	daiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I19:G02	Lookup-Anweisungsblock I19 lesen; Fragment 02 als opaken Merker bewahren	in the morning	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G091	A1	f67r2	f67r2.36	36	3	or	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I19:G03	Lookup-Anweisungsblock I19 lesen; Fragment 03 als opaken Merker bewahren	for the sick person	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G092	A1	f67r2	f67r2.37	37	1	ytoaiin	ROW_7	ROW_KEY	A1:R06:G01	Werk-/Ressourcenreihe R06 wählen; Fragment 01 als opaken Merker bewahren	sevenfold governor 6: Mercury	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
