lexicon	shol	paragraph	grammar	chol	timing	target	reference	source_event	execution_index	order	kind	location	form	patient	second	object	second_object	source_object	before	after	assertion	status	debts	state_origin	alias_collision	row_status
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	E	31	31	69	BARE_NOMINAL	f86v5.24:9	otaiin			f86v5.20:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	MATCH		f86v5.20:5	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	0	0	7	MATERIAL	f86v5.18:8	ody	f86v5.18:8		f86v5.18:8			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	1	1	13	ACTION	f86v5.19:3	chey	f86v5.18:8		f86v5.18:8			{}	{}		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	2	2	16	QUALITY	f86v5.19:6	oty	f86v5.18:8		f86v5.18:8			{}	"{""PHYSICAL:thermal"":""cold""}"	PHYSICAL:thermal=cold	INITIAL_CONSTRAINT	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	3	3	17	QUALITY	f86v5.19:7	oty	f86v5.18:8		f86v5.18:8			"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"	PHYSICAL:thermal=cold	MATCH	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	f86v5.19:6	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	4	4	24	MATERIAL	f86v5.20:5	otaiin	f86v5.20:5		f86v5.20:5			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	5	5	24	BARE_NOMINAL	f86v5.20:5	otaiin			f86v5.20:5			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	6	6	25	MATERIAL	f86v5.20:6	ykaiin	f86v5.20:6		f86v5.20:6			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	7	7	25	PROCESSED_NOMINAL	f86v5.20:6	ykaiin			f86v5.20:6			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	8	8	26	MATERIAL	f86v5.20:7	otal	f86v5.20:7		f86v5.20:7			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	9	9	26	BARE_NOMINAL	f86v5.20:7	otal			f86v5.20:7			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	10	10	33	MATERIAL	f86v5.21:4	okaiin	f86v5.21:4		f86v5.21:4			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	11	11	34	ACTION	f86v5.21:5	yteey	f86v5.21:4		f86v5.21:4			{}	"{""PHYSICAL:thermal"":""cold""}"	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	12	12	35	MATERIAL	f86v5.21:6	ytaiin	f86v5.21:6		f86v5.21:6			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	13	13	35	BARE_NOMINAL	f86v5.21:6	ytaiin			f86v5.21:6			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	14	14	38	ACTION	f86v5.21:9	yteey	f86v5.21:6		f86v5.21:6			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f86v5.21:7		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	15	15	41	MATERIAL	f86v5.22:1	ykaiin	f86v5.22:1		f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	16	16	41	PROCESSED_NOMINAL	f86v5.22:1	ykaiin			f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	MATCH		f86v5.20:6	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	17	17	42	ACTION	f86v5.22:2	ykeey	f86v5.22:1		f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	18	18	50	MATERIAL	f86v5.23:1	ykaiin	f86v5.23:1		f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	19	19	50	PROCESSED_NOMINAL	f86v5.23:1	ykaiin			f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	MATCH		f86v5.22:2	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	20	20	53	MATERIAL	f86v5.23:4	okol	f86v5.23:4		f86v5.23:4			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	21	21	55	MATERIAL	f86v5.23:6	sheol	f86v5.23:6		f86v5.23:6			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	22	22	55	BARE_NOMINAL	f86v5.23:6	sheol			f86v5.23:6			{}	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	23	23	56	MATERIAL	f86v5.23:7	qokar	f86v5.23:7		f86v5.23:6			"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"		RENAMED_EXISTING_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	24	24	56	PROCESSED_NOMINAL	f86v5.23:7	qokar			f86v5.23:6			"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	25	25	57	ACTION	f86v5.23:8	cheey	f86v5.23:7		f86v5.23:6			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	26	26	60	MATERIAL	f86v5.23:11	ody	f86v5.23:11		f86v5.18:8			"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	27	27	64	MATERIAL	f86v5.24:4	okal	f86v5.24:4		f86v5.24:4			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	28	28	67	MATERIAL	f86v5.24:7	otaiin	f86v5.24:7		f86v5.20:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	29	29	67	BARE_NOMINAL	f86v5.24:7	otaiin			f86v5.20:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	MATCH		f86v5.20:5	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	30	30	69	MATERIAL	f86v5.24:9	otaiin	f86v5.24:9		f86v5.20:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	31	31	69	BARE_NOMINAL	f86v5.24:9	otaiin			f86v5.20:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	MATCH		f86v5.20:5	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	0	0	7	MATERIAL	f86v5.18:8	ody	f86v5.18:8		f86v5.18:8			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	1	1	13	ACTION	f86v5.19:3	chey	f86v5.18:8		f86v5.18:8			{}	{}		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	2	2	16	QUALITY	f86v5.19:6	oty	f86v5.18:8		f86v5.18:8			{}	"{""PHYSICAL:thermal"":""cold""}"	PHYSICAL:thermal=cold	INITIAL_CONSTRAINT	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	3	3	17	QUALITY	f86v5.19:7	oty	f86v5.18:8		f86v5.18:8			"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"	PHYSICAL:thermal=cold	MATCH	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	f86v5.19:6	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	4	4	24	MATERIAL	f86v5.20:5	otaiin	f86v5.20:5		f86v5.20:5			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	5	5	24	BARE_NOMINAL	f86v5.20:5	otaiin			f86v5.20:5			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	6	6	25	MATERIAL	f86v5.20:6	ykaiin	f86v5.20:6		f86v5.20:6			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	7	7	25	PROCESSED_NOMINAL	f86v5.20:6	ykaiin			f86v5.20:6			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	8	8	26	MATERIAL	f86v5.20:7	otal	f86v5.20:7		f86v5.20:7			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	9	9	26	BARE_NOMINAL	f86v5.20:7	otal			f86v5.20:7			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	10	10	33	MATERIAL	f86v5.21:4	okaiin	f86v5.21:4		f86v5.21:4			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	11	11	34	ACTION	f86v5.21:5	yteey	f86v5.21:4		f86v5.21:4			{}	"{""PHYSICAL:thermal"":""cold""}"	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	12	12	35	MATERIAL	f86v5.21:6	ytaiin	f86v5.21:6		f86v5.21:6			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	13	13	35	BARE_NOMINAL	f86v5.21:6	ytaiin			f86v5.21:6			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	14	14	38	ACTION	f86v5.21:9	yteey	f86v5.21:6		f86v5.21:6			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f86v5.21:7		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	15	15	41	MATERIAL	f86v5.22:1	ykaiin	f86v5.22:1		f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	16	16	41	PROCESSED_NOMINAL	f86v5.22:1	ykaiin			f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	MATCH		f86v5.20:6	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	17	17	42	ACTION	f86v5.22:2	ykeey	f86v5.22:1		f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	18	18	50	MATERIAL	f86v5.23:1	ykaiin	f86v5.23:1		f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	19	19	50	PROCESSED_NOMINAL	f86v5.23:1	ykaiin			f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	MATCH		f86v5.22:2	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	20	20	53	MATERIAL	f86v5.23:4	okol	f86v5.23:4		f86v5.23:4			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	21	21	55	MATERIAL	f86v5.23:6	sheol	f86v5.23:6		f86v5.23:6			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	22	22	55	BARE_NOMINAL	f86v5.23:6	sheol			f86v5.23:6			{}	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	23	23	56	MATERIAL	f86v5.23:7	qokar	f86v5.23:7		f86v5.23:7			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	24	24	56	PROCESSED_NOMINAL	f86v5.23:7	qokar			f86v5.23:7			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	25	25	57	ACTION	f86v5.23:8	cheey	f86v5.23:7		f86v5.23:7			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	26	26	60	MATERIAL	f86v5.23:11	ody	f86v5.23:11		f86v5.18:8			"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	27	27	64	MATERIAL	f86v5.24:4	okal	f86v5.24:4		f86v5.24:4			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	28	28	67	MATERIAL	f86v5.24:7	otaiin	f86v5.24:7		f86v5.20:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	29	29	67	BARE_NOMINAL	f86v5.24:7	otaiin			f86v5.20:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	MATCH		f86v5.20:5	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	30	30	69	MATERIAL	f86v5.24:9	otaiin	f86v5.24:9		f86v5.20:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	31	31	69	BARE_NOMINAL	f86v5.24:9	otaiin			f86v5.20:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	MATCH		f86v5.20:5	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	0	0	7	MATERIAL	f86v5.18:8	ody	f86v5.18:8		f86v5.18:8			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	1	1	13	ACTION	f86v5.19:3	chey	f86v5.18:8		f86v5.18:8			{}	{}		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	2	2	16	QUALITY	f86v5.19:6	oty	f86v5.18:8		f86v5.18:8			{}	"{""PHYSICAL:thermal"":""cold""}"	PHYSICAL:thermal=cold	INITIAL_CONSTRAINT	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	3	3	17	QUALITY	f86v5.19:7	oty	f86v5.18:8		f86v5.18:8			"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"	PHYSICAL:thermal=cold	MATCH	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	f86v5.19:6	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	4	4	24	MATERIAL	f86v5.20:5	otaiin	f86v5.20:5		f86v5.20:5			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	5	5	24	BARE_NOMINAL	f86v5.20:5	otaiin			f86v5.20:5			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	6	6	25	MATERIAL	f86v5.20:6	ykaiin	f86v5.20:6		f86v5.20:6			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	7	7	25	PROCESSED_NOMINAL	f86v5.20:6	ykaiin			f86v5.20:6			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	8	8	26	MATERIAL	f86v5.20:7	otal	f86v5.20:7		f86v5.20:7			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	9	9	26	BARE_NOMINAL	f86v5.20:7	otal			f86v5.20:7			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	10	10	33	MATERIAL	f86v5.21:4	okaiin	f86v5.21:4		f86v5.21:4			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	11	11	34	ACTION	f86v5.21:5	yteey	f86v5.21:4		f86v5.21:4			{}	"{""PHYSICAL:thermal"":""cold""}"	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	12	12	35	MATERIAL	f86v5.21:6	ytaiin	f86v5.21:6		f86v5.21:6			{}	{}		EXTERNAL_PORTION			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	13	13	35	BARE_NOMINAL	f86v5.21:6	ytaiin			f86v5.21:6			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	14	14	38	ACTION	f86v5.21:9	yteey	f86v5.21:6		f86v5.21:6			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f86v5.21:7		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	15	15	41	MATERIAL	f86v5.22:1	ykaiin	f86v5.22:1		f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	16	16	41	PROCESSED_NOMINAL	f86v5.22:1	ykaiin			f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	MATCH		f86v5.20:6	False	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	17	17	42	ACTION	f86v5.22:2	ykeey	f86v5.22:1		f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
