lexicon	shol	paragraph	grammar	chol	timing	target	antecedent	antecedent_form	antecedent_object	earlier_applied_actions	E_state	R_state	row_status
O	A	f106r|f106r.8-f106r.9	J	H	I	f106r.9:3	f106r.8:3	ol	f106r.8:3	f106r.8:6;f106r.8:7	{}	"{""PHYSICAL:thermal"":""cold""}"	recorded
O	A	f106r|f106r.8-f106r.9	J	H	I	f106r.9:7	f106r.9:3	qokain	f106r.9:3	f106r.9:2	{}	"{""PHYSICAL:thermal"":""hot""}"	recorded
O	A	f106r|f106r.8-f106r.9	M	D	O	f106r.9:3	f106r.8:3	ol	f106r.8:3	f106r.8:6;f106r.8:7	{}	"{""PHYSICAL:thermal"":""cold""}"	recorded
O	A	f106r|f106r.8-f106r.9	M	D	O	f106r.9:7	f106r.9:3	qokain	f106r.9:3	f106r.9:2	{}	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
O	A	f106r|f106r.8-f106r.9	M	D	I	f106r.9:3	f106r.8:3	ol	f106r.8:3	f106r.8:6;f106r.8:7	{}	"{""PHYSICAL:thermal"":""cold""}"	recorded
O	A	f106r|f106r.8-f106r.9	M	D	I	f106r.9:7	f106r.9:3	qokain	f106r.9:3	f106r.9:2	{}	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
O	A	f106r|f106r.8-f106r.9	M	H	O	f106r.9:3	f106r.8:3	ol	f106r.8:3	f106r.8:6;f106r.8:7	{}	"{""PHYSICAL:thermal"":""cold""}"	recorded
O	A	f106r|f106r.8-f106r.9	M	H	O	f106r.9:7	f106r.9:3	qokain	f106r.9:3	f106r.9:2	{}	"{""PHYSICAL:thermal"":""hot""}"	recorded
O	A	f106r|f106r.8-f106r.9	M	H	I	f106r.9:3	f106r.8:3	ol	f106r.8:3	f106r.8:6;f106r.8:7	{}	"{""PHYSICAL:thermal"":""cold""}"	recorded
O	A	f106r|f106r.8-f106r.9	M	H	I	f106r.9:7	f106r.9:3	qokain	f106r.9:3	f106r.9:2	{}	"{""PHYSICAL:thermal"":""hot""}"	recorded
