occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	working_default_de	whole_word_status	surface_line
G626-M02182	f13v	f13v.8	8	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchy daiin y dain ykol okchy o kald d y taiin
G626-M02183	f13v	f13v.8	8	4	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchy daiin y dain ykol okchy o kald d y taiin
G626-M02185	f14r	f14r.1	1	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pcho daiin chopol shoiin daiin dain
G626-M02186	f14r	f14r.1	1	5	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pcho daiin chopol shoiin daiin dain
G626-M02187	f14r	f14r.1	1	6	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pcho daiin chopol shoiin daiin dain
G626-M02189	f14r	f14r.3	3	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ydaiin olchy kchor daiin olol
G626-M02190	f14r	f14r.4	4	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ochkchor kol shy daiin dorody
G626-M02191	f14r	f14r.7	7	2	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otcho dain chckhy
G626-M02195	f14v	f14v.1	1	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pdychoiin yfodain otyshy dy ypchor daiin kol ydain
G626-M02197	f14v	f14v.2	2	10	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okchor d chytshy oty chy cthy otchy ty chol daiin
G626-M02198	f14v	f14v.3	3	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ychy dy daiin chcthy yk ykaiin dytchy y ky dy
G626-M02200	f14v	f14v.5	5	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okshy daiin okchor chky qotchy daiin cthor oty
G626-M02201	f14v	f14v.5	5	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okshy daiin okchor chky qotchy daiin cthor oty
G626-M02202	f14v	f14v.8	8	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chokshor daiin okshody daiin dol dair dam
G626-M02203	f14v	f14v.8	8	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chokshor daiin okshody daiin dol dair dam
G626-M02204	f15r	f15r.1	1	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tshor shey tchaly shy chtols shey daiin
G626-M02206	f15r	f15r.3	3	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokaiin qotchy tydy daiin chol cthy
G626-M02210	f15r	f15r.5	5	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchy r shor cthy daiin cthy dy
G626-M02213	f15r	f15r.7	7	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shkaiin cthy sho keocthy
G626-M02216	f15r	f15r.8	8	5	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shocthy tol kaiin s dain ctholy
G626-M02226	f15r	f15r.13	13	5	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykshol dor sheey cthy dain sky shor shoty
G626-M02227	f15r	f15r.14	14	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otcho kchy chol daiin ar ytol dor dom
G626-M02232	f15v	f15v.3	3	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	cthor daiin qokor okeor okaiin
G626-M02236	f15v	f15v.8	8	7	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ytchor chor ol oiin oty shol daiin
G626-M02239	f15v	f15v.11	11	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sol oiin cheor chol daiin cthy
G626-M02240	f15v	f15v.12	12	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cthor chol chor
G626-M02242	f16r	f16r.1	1	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom
G626-M02246	f16r	f16r.7	7	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin dalchy dyky schy s aiin doal qoky
G626-M02249	f16r	f16r.8	8	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shotchy ydain yky shody otol daiin
G626-M02252	f16v	f16v.5	5	6	dan	da	0	1	I	H	A	1	1	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ytchy chyty chor chol ytchy dan
G626-M02253	f16v	f16v.8	8	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chol y daiin chcthy qot char chor sholo
G626-M02254	f16v	f16v.8	8	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chol y daiin chcthy qot char chor sholo
G626-M02260	f16v	f16v.12	12	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin yky otor chody
G626-M02264	f17r	f17r.11	11	5	daiiin	da	3	4	IV	H	A	1	1	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchol cthar okaiin chol daiiin
G626-M02278	f17v	f17v.19	19	1	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chey qoaiin cthor cholchom
G626-M02281	f17v	f17v.21	21	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oal sheor sholor or shecthy cpheor daiin
G626-M02282	f18r	f18r.2	2	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otshol qokchol chykchy okchal daiin dy chol dain
G626-M02283	f18r	f18r.2	2	8	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otshol qokchol chykchy okchal daiin dy chol dain
G626-M02290	f18r	f18r.12	12	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ychair cthol daiin qokchy cthy
G626-M02294	f18v	f18v.7	7	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ychol dor chod qokol daiin qokol dar dy
G626-M02295	f19r	f19r.1	1	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy
G626-M02296	f19r	f19r.2	2	8	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshy chor y tchy chol dytchy chordy daiin dyty cho
G626-M02298	f19r	f19r.4	4	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokorar daiin chckhy shy kchor
G626-M02299	f19r	f19r.5	5	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchy tchy qoky daiin
G626-M02300	f19r	f19r.6	6	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	yshor shy daiin otytchy daiin
G626-M02301	f19r	f19r.6	6	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	yshor shy daiin otytchy daiin
G626-M02304	f19r	f19r.10	10	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cthor chol ykchor chordy
G626-M02305	f19r	f19r.12	12	3	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykchor chor daiin daiinol
G626-M02307	f19v	f19v.3	3	3	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchy chol daiin qotol ytol daiiin
G626-M02308	f19v	f19v.3	3	6	daiiin	da	3	4	IV	H	A	1	0	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchy chol daiin qotol ytol daiiin
G626-M02309	f19v	f19v.4	4	4	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ytch chcthy qotol daiin daiin
G626-M02310	f19v	f19v.4	4	5	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ytch chcthy qotol daiin daiin
G626-M02311	f19v	f19v.5	5	3	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchy qoteey daiin doty qot
G626-M02313	f19v	f19v.10	10	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chor daiin qokor y okchan
G626-M02314	f19v	f19v.10	10	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chor daiin qokor y okchan
G626-M02316	f19v	f19v.11	11	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotol dor okchor daiin cthor otam
G626-M02317	f19v	f19v.12	12	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otch okchodshy daiin or otaiin dais
G626-M02325	f20r	f20r.6	6	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	choees okchor qotol cheey daiin chy choiin daiin
G626-M02326	f20r	f20r.6	6	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	choees okchor qotol cheey daiin chy choiin daiin
G626-M02327	f20r	f20r.7	7	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ocho lshod daiin choteol chol dol shol otaiin
G626-M02333	f20r	f20r.12	12	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shoiin cheody otchey otchy tchy qoteey daiin dar
G626-M02337	f20v	f20v.4	4	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho or aiin shol daiin
G626-M02338	f20v	f20v.6	6	3	dan	da	0	1	I	H	A	1	0	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	doiiin chockhy dan cheoy shos cheos char aiin
G626-M02340	f20v	f20v.7	7	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shocthy sho cthy daiin sheoy tey s soaiin
G626-M02343	f20v	f20v.8	8	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shain choraly sho ar chy daiin d s
G626-M02345	f20v	f20v.10	10	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shokaiin chocthy chol daiin chy chor ety
G626-M02350	f21r	f21r.2	2	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin
G626-M02351	f21r	f21r.4	4	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchofychy daiin cthain o tolosheey qocthey tolchory
G626-M02353	f21r	f21r.5	5	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin
G626-M02361	f21r	f21r.12	12	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykeey chor sheey ysheol chor chol daiin chkaiin
G626-M02364	f21v	f21v.2	2	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oeeesoy qokchy chody qotchy qokchy choty tchol daiin
G626-M02365	f21v	f21v.3	3	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotol keeees chotchy tcho choty chor qotol daiin dal
G626-M02367	f21v	f21v.4	4	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho chodaiin choty chol daiin daiin chty chtol
G626-M02368	f21v	f21v.4	4	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho chodaiin choty chol daiin daiin chty chtol
G626-M02369	f21v	f21v.5	5	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	osho deey ctho l sho cthy daiin dait oky
G626-M02371	f21v	f21v.6	6	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho tsho chotshol chol todaiin daiin
G626-M02375	f22r	f22r.1	1	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pol olshy fcholy shol dpchy oty okoly daiin opchy s ocphy
G626-M02376	f22r	f22r.2	2	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom
G626-M02378	f22r	f22r.2	2	10	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom
G626-M02380	f22r	f22r.3	3	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokol dykaiin o kchy daiin cthol ctholo dar shain
G626-M02383	f22r	f22r.4	4	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchaiin ofchy daiin cfhy doroiin ypchol sy schor daiin
G626-M02384	f22r	f22r.4	4	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchaiin ofchy daiin cfhy doroiin ypchol sy schor daiin
G626-M02385	f22r	f22r.5	5	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ol daiin qokchy dar daiin chor oldor oky y choldchy
G626-M02386	f22r	f22r.5	5	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ol daiin qokchy dar daiin chor oldor oky y choldchy
G626-M02388	f22r	f22r.8	8	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchor oty daiin ctholy qoky chotaiin chocthy do iin dchor
G626-M02391	f22r	f22r.9	9	2	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	odaiin dain cthy ctheo r oraiino
G626-M02392	f22r	f22r.10	10	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam
G626-M02393	f22r	f22r.11	11	10	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	doiin yckhody qokchy oky otoldy yty dol or dchchy daiin
G626-M02395	f22r	f22r.12	12	6	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	odchaiin cthy okchy kchy dchol daiin ydaiin
G626-M02397	f22r	f22r.13	13	3	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchor dy dain qockhy ykol okain
G626-M02399	f22v	f22v.2	2	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin y kaiin qotchy kchy otchyd dshor ychy
G626-M02405	f22v	f22v.5	5	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dor y kcheor daiin
G626-M02407	f22v	f22v.8	8	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchy cthy qokol daiin dam
G626-M02409	f22v	f22v.9	9	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okshor shody chol tchol otaiin daiin
G626-M02410	f22v	f22v.10	10	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokchy daiin s or ytal
G626-M02412	f22v	f22v.12	12	2	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ychky daiin cthy
G626-M02414	f22v	f22v.14	14	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchy olshly shol daiin
G626-M02416	f23r	f23r.1	1	10	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal
G626-M02417	f23r	f23r.2	2	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g
G626-M02418	f23r	f23r.2	2	6	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g
G626-M02419	f23r	f23r.2	2	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g
G626-M02420	f23r	f23r.2	2	12	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g
G626-M02422	f23r	f23r.3	3	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchar ykor y kaiin daiin cth g
G626-M02423	f23r	f23r.4	4	7	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokoldy okaiir ykaiil g qokeey ofchol dain yfchor olfchor otchald
G626-M02424	f23r	f23r.5	5	11	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ychor qokchol ytym chol dair chol ar ol ol dol dain
G626-M02427	f23r	f23r.7	7	10	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg
G626-M02430	f23r	f23r.9	9	11	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okol ok shy qokol dy dal dshe qokeees y oly daiin dal
G626-M02435	f23v	f23v.3	3	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ycho okaiin okeol eees o l daiin okeeor daiin qotcholg
G626-M02436	f23v	f23v.3	3	9	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ycho okaiin okeol eees o l daiin okeeor daiin qotcholg
G626-M02437	f23v	f23v.6	6	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tshol shor shkshy okol daiin otshor olsar
