page	locus	group_count	local_image_owner	local_namespace	condition_shelf	condition_family_de	workshop_lookup_de	authorial_start	authorial_direction	crosspage_key
f68r1	f68r1.32	1	A2_STAR_STATION_24	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.33	1	A2_STAR_STATION_25	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.34	1	A2_STAR_STATION_26	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.35	1	A2_STAR_STATION_27	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.36	1	A2_STAR_STATION_28	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.37	5	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.1	40	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.2	38	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	C5	Wetter-, Feuchte- oder Luftbedingung	nur den eigenen mittleren Ring nachschlagen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.3	29	A3_RIGHT_WHEEL_RING_TEXT	A3_RIGHT_WHEEL_ONLY	C6	Licht-, Körper- oder Qualitätsbedingung	nur den eigenen rechten Ring nachschlagen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.4	2	A3_LEFT_RADIAL_SLOT_01	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.5	2	A3_LEFT_RADIAL_SLOT_02	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.6	1	A3_LEFT_RADIAL_SLOT_03	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.7	1	A3_LEFT_RADIAL_SLOT_04	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.8	1	A3_LEFT_RADIAL_SLOT_05	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.9	1	A3_LEFT_RADIAL_SLOT_06	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.10	1	A3_LEFT_RADIAL_SLOT_07	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.11	1	A3_LEFT_RADIAL_SLOT_08	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.12	1	A3_LEFT_RADIAL_SLOT_09	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.13	1	A3_LEFT_RADIAL_SLOT_10	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.14	1	A3_LEFT_RADIAL_SLOT_11	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.15	1	A3_LEFT_RADIAL_SLOT_12	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.16	1	A3_LEFT_RADIAL_SLOT_13	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.17	1	A3_LEFT_RADIAL_SLOT_14	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.18	1	A3_LEFT_RADIAL_SLOT_15	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.19	1	A3_LEFT_RADIAL_SLOT_16	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.20	1	A3_LEFT_RADIAL_SLOT_17	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.21	1	A3_LEFT_RADIAL_SLOT_18	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.22	1	A3_LEFT_RADIAL_SLOT_19	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.23	1	A3_LEFT_RADIAL_SLOT_20	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.24	1	A3_LEFT_RADIAL_SLOT_21	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.25	2	A3_LEFT_RADIAL_SLOT_22	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.26	2	A3_LEFT_RADIAL_SLOT_23	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.27	1	A3_LEFT_RADIAL_SLOT_24	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.28	1	A3_LEFT_RADIAL_SLOT_25	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.29	1	A3_LEFT_RADIAL_SLOT_26	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.30	1	A3_LEFT_RADIAL_SLOT_27	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
f69v	f69v.31	2	A3_LEFT_RADIAL_SLOT_28	A3_LEFT_WHEEL_ONLY	C4	lokale 28er Stations- oder Tagesbedingung	einen der 28 lokalen Plätze per Exemplar auswählen; nicht umlaufend zählen	UNKNOWN	UNKNOWN	NONE
