statement_id	record_id	page	image_owner	owner_support	group_count	clause_count	surface_sequence	literal_card_reading_de	original_concrete_reading_de	creative_detail_categories	creative_detail_terms	creative_detail_category_count	lean_owner_clause_reading_de
B2-S004	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	am sichtbaren Becken	5	5	qokal lcheckhy lched qokeey lcheckhedy	dort ansetzen; Ausgangsdurchlass; abführen; länger ansetzen; abseihen; Schluss	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die zweite Öffnung. Und gehe zum nächsten Becken weiter. Die Charge für den vorgesehenen Gebrauch temperieren. Seihe es klar und beende den Schritt.	NONE	NONE	0	Am sichtbaren Becken: Setze am Ziel / Führe den Posten durch den Ausgang / Führe ab / Setze die lange Stufe / Seihe ab und schließe
B2-S005	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	am sichtbaren Becken	8	8	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	dies dort ansetzen; bis Sollmass sammeln; durchleiten; auf Sollmaß einstellen; auf Sollmaß einstellen; bereitgestellten Gang fortsetzen; diesen Posten länger warm halten; abziehen; Ende	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Fahre am zweiten Lauf fort. Durch ein Tuch. Durch die verbundenen Läufe. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Unter derselben Einstellung. Das breite Gefäß. Ziehe es ab und beende den Schritt.	NONE	NONE	0	Am sichtbaren Becken: Setze den aktuellen Posten am Ziel / Sammle bis zum Vorgabewert / Leite den aktuellen Posten durch / Stelle auf den Vorgabewert ein / Stelle auf den Vorgabewert ein / Führe den bereiten Posten fort / Wärme länger / Führe ab und schließe
B2-S006	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	am sichtbaren Becken	4	3	oteey qokal sheckhy qoky	langer Folgeposten; dort ansetzen; kurz durchleiten; aktuellen Posten ansetzen	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten an der örtlich bezeichneten Station führen. Über der örtlich bezeichneten Stelle. Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen.	NONE	NONE	0	Am sichtbaren Becken: Vorgabe langer Folgeposten: Setze am Ziel / Leite kurz durch / Setze den aktuellen Posten
B2-S007	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	am sichtbaren Gerät oder Knoten	1	1	dshedy	kurz absetzen; Schluss	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Gib sauberes Wasser hinzu und beende den Schritt.	NONE	NONE	0	Am sichtbaren Gerät oder Knoten: Lass kurz absetzen und schließe
B2-S008	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	am sichtbaren Gerät oder Knoten	3	2	sotaiin qokar shedy	Folgemaß; daraus ansetzen; kurz absetzen lassen; Schluss	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Für dieselbe Dauer wie zuvor. Über der örtlich bezeichneten Stelle. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	NONE	NONE	0	Am sichtbaren Gerät oder Knoten: Vorgabe Folgemaß: Setze vom Ausgang aus an / Lass kurz absetzen und schließe
B2-S009	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	am sichtbaren Gerät oder Knoten	1	1	solshedy	weiter absetzen; Schluss	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Halte es warm und beende den Schritt.	NONE	NONE	0	Am sichtbaren Gerät oder Knoten: Lass weiter absetzen und schließe
B2-S010	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	am sichtbaren Gerät oder Knoten	4	3	qokeey qoky ls cheey	länger ansetzen; aktuellen Posten ansetzen; Durchlassöffnung; klarer Auszug	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Die Charge für den vorgesehenen Gebrauch temperieren. Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen. Die erste Öffnung. Den örtlichen Prüfzustand der Charge feststellen.	NONE	NONE	0	Am sichtbaren Gerät oder Knoten: Setze die lange Stufe / Setze den aktuellen Posten / Nutze den Auslass; dazu klarer Auszug
B2-S011	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	an der sichtbaren lokalen Station	4	3	okain char okain qokeedy	eine Portion zugeben; aus dem Ansatz; eine Portion zugeben; länger ansetzen; Schluss	[[LOKALER BESITZER: ungelöste mittlere rechte Linie-/Liegepodeststation]] Gib einen abgemessenen Anteil in das Gefäß. Daraus, aus demselben Ansatz. Gib einen abgemessenen Anteil in das Gefäß. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	MEDICAL_PRODUCT_OR_USE	MEDICAL_PRODUCT_OR_USE:Teilbad|MEDICAL_PRODUCT_OR_USE:Badende	1	An der sichtbaren lokalen Station: Gib einen gezählten Anteil zu; dazu aus dem Ansatz / Gib einen gezählten Anteil zu / Setze länger und schließe
B2-S012	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	über den sichtbaren Besitzerwechsel hinweg	8	5	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	abziehen; klarer Auszug; kurz bereithalten; länger ansetzen; Klarlauf abfuehren; Sollmaß; dieser Posten; vollständig ansetzen; Schluss	[[LOKALER BESITZER: ungelöste mittlere rechte Linie-/Liegepodeststation]] Ziehe die klare Flüssigkeit ab. [[STATIONSWECHSEL: ungelöste mittlere rechte Linie-/Liegepodeststation -> unteres grünes Mehrfigurenfeld; STOFF, ZIEL UND RICHTUNG WERDEN NICHT VERERBT]] Den örtlichen Prüfzustand der Charge feststellen. Unter derselben Einstellung. Die Charge für den vorgesehenen Gebrauch temperieren. Der benetzte Körperbereich. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Benetze den bezeichneten Körperbereich vollständig und beende den Schritt.	NONE	NONE	0	Über den sichtbaren Besitzerwechsel hinweg: Ziehe den aktuellen Posten ab; dazu klarer Auszug / Halte kurz bereit / Setze die lange Stufe / Führe den freigegebenen Wert ab; dazu Sollmaß / Vorgabe dieser Posten: Setze vollständig und schließe
B2-S013	B2	f82r	B2_LOWER_GREEN_MULTI_FIGURE_POOL	am sichtbaren Becken	1	1	lchedy	abführen; Schluss	[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	NONE	NONE	0	Am sichtbaren Becken: Führe ab und schließe
B2-S014	B2	f82r	B2_LOWER_GREEN_MULTI_FIGURE_POOL	am sichtbaren Becken	1	1	lar	von dort abfuehren	[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Schließe den unteren Ablauf.	NONE	NONE	0	Am sichtbaren Becken: Führe vom Ausgang ab
B2-S015	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	am sichtbaren Becken	2	1	tshey qokeedy	Klarlauf zugeben; länger ansetzen; Schluss	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Beginne die Spülung. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	MEDICAL_PRODUCT_OR_USE	MEDICAL_PRODUCT_OR_USE:Teilbad|MEDICAL_PRODUCT_OR_USE:Badende	1	Am sichtbaren Becken: Vorgabe Klarlauf zugeben: Setze länger und schließe
B2-S016	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	am sichtbaren Becken	8	5	cheal lchedar ches aiin oteey qokaiin okey pchedy	dorthin; von dort abführen; teilen; Sollmaß; langer Folgeposten; auf Sollmaß einstellen; kurz ansetzen; einführen; Schluss	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Den aktiven Posten an der örtlich bezeichneten Station führen. Kühles Wasser. Zu gleichen Anteilen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Warmes Wasser. Ziehe es ab und beende den Schritt.	NONE	NONE	0	Am sichtbaren Becken: Vorgabe dorthin: Führe vom Ausgang ab / Trenne; dazu Sollmaß / Vorgabe langer Folgeposten: Stelle auf den Vorgabewert ein / Setze die kurze Stufe / Führe ein und schließe
B2-S017	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	am sichtbaren Becken	2	1	rsheal daldy	kurz am Ziel ruhen; Nebenoeffnung; Schluss	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Gieße das erwärmte Wasser ein. Wiederhole es an der zweiten Öffnung und beende den Schritt.	NONE	NONE	0	Am sichtbaren Becken: Halte kurz am Ziel; dazu Nebenoeffnung; Schluss
B2-S018	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	am sichtbaren Becken	1	1	qokeedy	länger ansetzen; Schluss	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	MEDICAL_PRODUCT_OR_USE	MEDICAL_PRODUCT_OR_USE:Teilbad|MEDICAL_PRODUCT_OR_USE:Badende	1	Am sichtbaren Becken: Setze länger und schließe
B2-S019	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	am sichtbaren Becken	1	1	rshedy	Waschgang abschließen	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Verwende den Anteil als örtliche Waschung und beende den Schritt.	NONE	NONE	0	Am sichtbaren Becken: Wasche und schließe
B2-S020	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	am sichtbaren Becken	1	1	qoteedy	lange Folge; Schluss	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	NONE	NONE	0	Am sichtbaren Becken: Führe die lange Folge aus und schließe
B2-S021	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	am sichtbaren Becken	1	1	qokeedy	länger ansetzen; Schluss	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	MEDICAL_PRODUCT_OR_USE	MEDICAL_PRODUCT_OR_USE:Teilbad|MEDICAL_PRODUCT_OR_USE:Badende	1	Am sichtbaren Becken: Setze länger und schließe
B2-S022	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	am sichtbaren Becken	1	1	lochedy	Rest abfuehren; Schluss	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Mische zu gleichen Teilen und beende den Schritt.	NONE	NONE	0	Am sichtbaren Becken: Führe den Rest ab und schließe
B3-S001	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	an der sichtbaren lokalen Station	1	1	olkeedy	länger sammeln; Schluss	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Sammle länger und schließe
B3-S002	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	an der sichtbaren lokalen Station	2	1	qotal chkeedy	danach dorthin; länger wärmen; Schluss	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Zum unteren Ablauf hin. Benetze den bezeichneten Bereich vollständig und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Vorgabe danach dorthin: Wärme länger und schließe
B3-S003	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	an der sichtbaren lokalen Station	4	1	chey daiin chey lchedy	dieser Posten; Sollmaß; dieser Posten; abführen; Schluss	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	NONE	NONE	0	An der sichtbaren lokalen Station: Vorgabe dieser Posten; Sollmaß; dieser Posten: Führe ab und schließe
B3-S004	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	an der sichtbaren lokalen Station	3	1	qokaiin qotal dar	auf Sollmaß einstellen; danach dorthin; aus dem Ansatz	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Zum unteren Ablauf hin. Daraus, aus demselben Ansatz.	NONE	NONE	0	An der sichtbaren lokalen Station: Stelle auf den Vorgabewert ein; dazu danach dorthin; aus dem Ansatz
B3-S005	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	an der sichtbaren lokalen Station	1	1	schedy	Posten überführen; Schluss	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Übertrage und schließe
B3-S006	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	an der sichtbaren lokalen Station	3	3	chedchy qokal olchedy	diesen Posten überführen; dort ansetzen; weiterüberführen; Schluss	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Gieße das erwärmte Wasser ein. Den aktiven Posten an der örtlich bezeichneten Station führen. Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Übertrage den aktuellen Posten / Setze am Ziel / Übertrage weiter und schließe
B3-S007	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	an der sichtbaren lokalen Station	3	3	qokaiin chedy qokeedy	auf Sollmaß einstellen; laufenden Posten umsetzen; länger ansetzen; Schluss	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Rühre, bis alles gleichmäßig vermischt ist. Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Stelle auf den Vorgabewert ein / Übertrage den aktuellen Posten / Setze länger und schließe
B3-S008	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	an der sichtbaren lokalen Station	1	1	lchedy	abführen; Schluss	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	NONE	NONE	0	An der sichtbaren lokalen Station: Führe ab und schließe
B3-S009	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	an der sichtbaren lokalen Station	1	1	qoky	aktuellen Posten ansetzen	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen.	NONE	NONE	0	An der sichtbaren lokalen Station: Setze den aktuellen Posten
B3-S010	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	an der sichtbaren lokalen Station	2	1	pchedal otedy	Einlass; kurze Folge; Schluss	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Fülle danach das Gefäß. Lasse es bis zur Klarheit ziehen und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Führe zum Ziel ein; dazu kurze Folge; Schluss
B3-S011	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	an der sichtbaren lokalen Station	4	3	shecthedchy qoky chedy chary	bereiten Posten umsetzen; aktuellen Posten ansetzen; laufenden Posten umsetzen; aus diesem Posten	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Wende es an der markierten Stelle an. Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Rühre, bis alles gleichmäßig vermischt ist. Und lasse es abkühlen.	NONE	NONE	0	An der sichtbaren lokalen Station: Übertrage den bereiten Posten / Setze den aktuellen Posten / Übertrage den aktuellen Posten; dazu aus diesem Posten
B3-S012	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	an der sichtbaren lokalen Station	2	1	sor shedy	Ansatz; kurz absetzen lassen; Schluss	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Vorgabe Ansatz: Lass kurz absetzen und schließe
B3-S013	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	an der sichtbaren lokalen Station	4	3	qokaiin chkain shcthey qokedy	auf Sollmaß einstellen; eine Portion; kurz bereithalten; kurz ansetzen; Schluss	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ein abgemessener Anteil. Unter derselben Einstellung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	NONE	NONE	0	An der sichtbaren lokalen Station: Stelle auf den Vorgabewert ein; dazu eine Portion / Halte kurz bereit / Setze kurz und schließe
B3-S014	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	an der sichtbaren lokalen Station	2	2	okair sheedy	Wasser einlassen; länger absetzen; Schluss	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Öffne danach den oberen Lauf. Wasche einmal und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Öffne den Wasserlauf / Lass länger absetzen und schließe
B3-S015	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	an der sichtbaren lokalen Station	1	1	lchedy	abführen; Schluss	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	NONE	NONE	0	An der sichtbaren lokalen Station: Führe ab und schließe
B3-S016	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	über den sichtbaren Besitzerwechsel hinweg	2	2	lo qokchedy	abfuehren; angesetzten Inhalt überführen; Schluss	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Schließe den unteren Ablauf. [[STATIONSWECHSEL: untere korbartige Gefäß-Randstation -> ungelöster Zwischenposten zwischen Randstapel und Hauptpaar; STOFF, ZIEL UND RICHTUNG WERDEN NICHT VERERBT]] Lasse es abkühlen und beende den Schritt.	NONE	NONE	0	Über den sichtbaren Besitzerwechsel hinweg: Führe ab / Setze an, übertrage und schließe
B3-S017	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	im unklaren Zwischenbereich	1	1	qokeedy	länger ansetzen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	NONE	NONE	0	Im unklaren Zwischenbereich: Setze länger und schließe
B3-S018	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	im unklaren Zwischenbereich	1	1	shedy	kurz absetzen lassen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	NONE	NONE	0	Im unklaren Zwischenbereich: Lass kurz absetzen und schließe
B3-S019	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	im unklaren Zwischenbereich	1	1	qokshedy	Absetzgang ansetzen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	NONE	NONE	0	Im unklaren Zwischenbereich: Beginne den Absetzgang und schließe
B3-S020	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	im unklaren Zwischenbereich	2	1	dal lchedy	dorthin; abführen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	NONE	NONE	0	Im unklaren Zwischenbereich: Vorgabe dorthin: Führe ab und schließe
B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	im unklaren Zwischenbereich	11	6	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	auf Sollmaß einstellen; bereit; dorthin; dieser Posten; Sollmaß; dort absetzen; kurz bereit halten; dieser Posten; dorthin; bereit; dorthin umsetzen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den örtlichen Prüfzustand der Charge feststellen. Den aktiven Posten an der örtlich bezeichneten Station führen. Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Für einen Zeitabschnitt. Warmes Wasser. Diese aktive Portion. Den aktiven Posten an der örtlich bezeichneten Station führen. Den örtlichen Prüfzustand der Charge feststellen. Behalte den Rückstand und beende den Schritt.	NONE	NONE	0	Im unklaren Zwischenbereich: Stelle auf den Vorgabewert ein / Halte den Posten bereit; dazu dorthin; dieser Posten / Vorgabe Sollmaß: Lass am Ziel absetzen / Halte kurz bereit; dazu dieser Posten / Vorgabe dorthin: Halte den Posten bereit / Übertrage zum Ziel und schließe
B3-S022	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	im unklaren Zwischenbereich	1	1	qotchedy	nächsten Posten überführen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Mische zu gleichen Teilen und beende den Schritt.	NONE	NONE	0	Im unklaren Zwischenbereich: Übertrage den Folgeposten und schließe
B3-S023	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	im unklaren Zwischenbereich	1	1	lchedy	abführen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	NONE	NONE	0	Im unklaren Zwischenbereich: Führe ab und schließe
B3-S024	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	im unklaren Zwischenbereich	1	1	tchedy	Posten überführen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	NONE	NONE	0	Im unklaren Zwischenbereich: Übertrage und schließe
B3-S025	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	im unklaren Zwischenbereich	1	1	qokchdy	Umsetzung ansetzen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme es einmal und beende den Schritt.	NONE	NONE	0	Im unklaren Zwischenbereich: Setze an, übertrage und schließe
B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	über den sichtbaren Besitzerwechsel hinweg	7	6	cheedar chldaiin chedy qokain checthy chealror solkeedy	von dort umsetzen; Absetzmaß; laufenden Posten umsetzen; eine Portion zugeben; bereit; Ansatz von dort zur Zielstelle; länger sammeln; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Richte die bezeichnete Beckenstation ein. Nach dem Absetzen. Rühre, bis alles gleichmäßig vermischt ist. Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Bis der Strom klar wird. [[STATIONSWECHSEL: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar -> Hauptpaar am sichtbaren ungerichteten Bogen; STOFF, ZIEL UND RICHTUNG WERDEN NICHT VERERBT]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	NONE	NONE	0	Über den sichtbaren Besitzerwechsel hinweg: Übertrage vom Ausgang / Stelle den Absetzwert ein / Übertrage den aktuellen Posten / Gib einen gezählten Anteil zu / Halte den Posten bereit; dazu Ansatz von dort zur Zielstelle / Sammle länger und schließe
B3-S027	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	1	1	qoteedy	lange Folge; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Führe die lange Folge aus und schließe
B3-S028	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	2	2	qokeey qokedy	länger ansetzen; kurz ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Setze die lange Stufe / Setze kurz und schließe
B3-S029	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	3	2	sol cheeety qokedy	fortsetzen; ganzen Teilposten; kurz ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Nach der ersten Spülung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Führe fort; dazu ganzen Teilposten / Setze kurz und schließe
B3-S030	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	4	2	qoky saiin schedair otchedy	aktuellen Posten ansetzen; Sollmaß; Wasser weiterleiten; nächsten Posten überführen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ziehe die klare Flüssigkeit ab. Mische zu gleichen Teilen und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Setze den aktuellen Posten; dazu Sollmaß / Vorgabe Wasser weiterleiten: Übertrage den Folgeposten und schließe
B3-S031	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	1	1	qokeedy	länger ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Setze länger und schließe
B3-S032	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	5	2	chedain chedy qotedaiin otaiin otedy	Portion umsetzen; laufenden Posten umsetzen; kurzes Folgemass; Folgemaß; kurze Folge; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Beginne die Spülung. Rühre, bis alles gleichmäßig vermischt ist. Das breite Gefäß. Für dieselbe Dauer wie zuvor. Lasse es bis zur Klarheit ziehen und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Übertrage einen Anteil / Übertrage den aktuellen Posten; dazu kurzes Folgemass; Folgemaß; kurze Folge; Schluss
B3-S033	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	1	1	ldy	abziehen; Ende	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe es ab und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Führe ab und schließe
