edition	paragraph_a	paragraph_b	projected_length	different_letter_counts_a_b	decision	rotation_offsets
IT2a	f103v|f103v.20-f103v.26	f66r|f66r.50-f66r.56	336	"{""a"":[37,15],""c"":[4,24],""d"":[8,36],""f"":[0,2],""h"":[18,32],""i"":[21,9],""k"":[18,31],""l"":[19,7],""m"":[3,0],""n"":[17,4],""o"":[46,43],""p"":[2,5],""q"":[12,14],""r"":[14,10],""s"":[12,10],""t"":[25,7],""y"":[32,39]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.27-f103v.29	f113v|f113v.25-f113v.27	144	"{""a"":[13,10],""c"":[11,8],""d"":[6,4],""e"":[19,20],""h"":[14,9],""i"":[7,8],""k"":[8,7],""l"":[8,12],""m"":[0,1],""o"":[13,24],""p"":[3,4],""q"":[2,4],""r"":[7,4],""s"":[4,1],""t"":[6,12],""y"":[19,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.27-f103v.29	f45r|f45r.8-f45r.11	144	"{""a"":[13,18],""c"":[11,8],""d"":[6,15],""e"":[19,2],""h"":[14,9],""i"":[7,16],""l"":[8,13],""m"":[0,1],""n"":[4,10],""o"":[13,17],""p"":[3,0],""r"":[7,5],""s"":[4,1],""t"":[6,7],""y"":[19,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.27-f103v.29	f85r1|f85r1.17-f85r1.19	144	"{""a"":[13,8],""c"":[11,12],""d"":[6,10],""e"":[19,13],""f"":[0,1],""h"":[14,21],""i"":[7,8],""k"":[8,7],""l"":[8,4],""m"":[0,4],""n"":[4,3],""o"":[13,14],""p"":[3,4],""q"":[2,3],""r"":[7,3],""s"":[4,8],""t"":[6,5],""y"":[19,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.30-f103v.32	f106r|f106r.10-f106r.12	146	"{""a"":[9,8],""c"":[14,9],""e"":[21,25],""f"":[2,0],""g"":[0,1],""h"":[16,11],""i"":[6,10],""k"":[9,13],""l"":[7,8],""m"":[1,0],""n"":[4,5],""o"":[14,18],""p"":[4,1],""s"":[2,4],""y"":[18,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.30-f103v.32	f106v|f106v.15-f106v.17	146	"{""a"":[9,16],""c"":[14,9],""d"":[8,15],""e"":[21,8],""f"":[2,1],""h"":[16,15],""k"":[9,7],""l"":[7,5],""n"":[4,3],""o"":[14,19],""p"":[4,0],""q"":[5,8],""r"":[4,8],""s"":[2,8],""t"":[2,6],""y"":[18,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.30-f103v.32	f106v|f106v.34-f106v.36	146	"{""a"":[9,11],""c"":[14,11],""d"":[8,10],""e"":[21,11],""f"":[2,0],""i"":[6,10],""k"":[9,11],""n"":[4,5],""o"":[14,20],""p"":[4,2],""r"":[4,3],""s"":[2,7],""t"":[2,4],""y"":[18,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.30-f103v.32	f13r|f13r.1-f13r.4	146	"{""a"":[9,4],""c"":[14,16],""d"":[8,10],""e"":[21,4],""f"":[2,0],""h"":[16,23],""i"":[6,4],""k"":[9,5],""l"":[7,6],""n"":[4,2],""o"":[14,19],""q"":[5,3],""r"":[4,8],""s"":[2,10],""t"":[2,5],""y"":[18,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.33-f103v.36	f108r|f108r.8-f108r.10	180	"{""a"":[7,16],""d"":[7,14],""e"":[28,29],""h"":[20,12],""k"":[12,15],""l"":[9,5],""m"":[0,1],""n"":[6,5],""o"":[19,17],""p"":[2,1],""q"":[5,6],""r"":[0,8],""s"":[12,3],""t"":[5,9],""y"":[29,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.33-f103v.36	f113v|f113v.4-f113v.6	180	"{""a"":[7,11],""c"":[9,14],""d"":[7,13],""e"":[28,27],""f"":[0,1],""h"":[20,15],""i"":[10,12],""k"":[12,5],""l"":[9,5],""n"":[6,5],""o"":[19,28],""p"":[2,1],""q"":[5,4],""r"":[0,8],""s"":[12,4],""t"":[5,14],""y"":[29,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.33-f103v.36	f19v|f19v.1-f19v.7	180	"{""a"":[7,8],""c"":[9,24],""e"":[28,4],""h"":[20,24],""i"":[10,14],""k"":[12,6],""l"":[9,6],""m"":[0,1],""n"":[6,7],""o"":[19,27],""p"":[2,4],""q"":[5,7],""r"":[0,6],""s"":[12,4],""t"":[5,14],""y"":[29,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.33-f103v.36	f3v|f3v.1-f3v.6	180	"{""a"":[7,14],""c"":[9,13],""e"":[28,23],""h"":[20,15],""i"":[10,7],""l"":[9,12],""m"":[0,4],""n"":[6,3],""o"":[19,33],""p"":[2,1],""q"":[5,3],""r"":[0,13],""s"":[12,6],""t"":[5,4],""y"":[29,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.33-f103v.36	f80v|f80v.23-f80v.26	180	"{""d"":[7,9],""e"":[28,19],""h"":[20,17],""i"":[10,7],""k"":[12,7],""l"":[9,13],""n"":[6,4],""o"":[19,25],""p"":[2,3],""q"":[5,13],""r"":[0,2],""s"":[12,9],""t"":[5,11],""y"":[29,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.43-f103v.46	f107r|f107r.34-f107r.37	188	"{""a"":[15,27],""c"":[16,12],""d"":[6,7],""e"":[15,12],""h"":[23,13],""i"":[11,21],""k"":[14,16],""l"":[11,20],""m"":[0,2],""n"":[9,10],""p"":[1,2],""q"":[4,5],""r"":[13,10],""s"":[7,1],""t"":[4,5],""y"":[22,8]}"	UNEQUAL_INVENTORY	[]
IT2a	f103v|f103v.43-f103v.46	f108r|f108r.31-f108r.34	188	"{""a"":[15,9],""c"":[16,7],""d"":[6,23],""e"":[15,25],""h"":[23,9],""i"":[11,1],""k"":[14,22],""l"":[11,12],""n"":[9,1],""o"":[17,32],""p"":[1,0],""q"":[4,10],""r"":[13,5],""s"":[7,3],""t"":[4,5],""y"":[22,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.1-f104r.4	f95v1|f95v1.1-f95v1.5	236	"{""a"":[21,23],""c"":[17,11],""d"":[24,16],""e"":[31,17],""f"":[0,3],""h"":[19,24],""i"":[20,11],""k"":[4,15],""l"":[3,7],""m"":[2,1],""p"":[5,1],""r"":[10,8],""s"":[6,13],""t"":[12,17],""y"":[21,28]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.5-f104r.9	f75v|f75v.38-f75v.42	259	"{""a"":[24,17],""c"":[18,7],""d"":[27,13],""e"":[27,32],""h"":[22,21],""i"":[15,11],""k"":[14,17],""l"":[13,26],""m"":[3,0],""o"":[36,41],""p"":[3,0],""q"":[12,17],""r"":[8,10],""s"":[6,15],""t"":[6,2],""y"":[16,21]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.5-f104r.9	f86v3|f86v3.29-f86v3.36	259	"{""a"":[24,18],""c"":[18,19],""d"":[27,21],""e"":[27,45],""h"":[22,21],""i"":[15,17],""k"":[14,9],""l"":[13,4],""m"":[3,5],""n"":[9,5],""o"":[36,24],""p"":[3,0],""q"":[12,8],""r"":[8,7],""s"":[6,3],""t"":[6,19],""y"":[16,34]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.10-f104r.11	f105r|f105r.24-f105r.25	103	"{""a"":[6,10],""c"":[8,7],""d"":[9,11],""e"":[8,17],""f"":[1,0],""h"":[9,8],""i"":[2,14],""k"":[6,4],""l"":[8,3],""m"":[0,1],""n"":[0,4],""o"":[20,5],""p"":[0,4],""q"":[2,0],""r"":[6,3],""t"":[6,1],""y"":[9,8]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.10-f104r.11	f105v|f105v.23-f105v.24	103	"{""a"":[6,13],""c"":[8,6],""d"":[9,6],""e"":[8,10],""h"":[9,7],""i"":[2,13],""m"":[0,1],""n"":[0,6],""o"":[20,10],""p"":[0,3],""q"":[2,1],""r"":[6,3],""t"":[6,3],""y"":[9,3]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.12-f104r.15	f46r|f46r.11-f46r.15	216	"{""a"":[19,23],""c"":[16,14],""d"":[13,16],""e"":[20,14],""f"":[0,2],""h"":[17,28],""i"":[14,11],""k"":[12,15],""l"":[14,12],""m"":[2,4],""n"":[8,5],""o"":[40,19],""p"":[1,4],""q"":[9,4],""r"":[7,10],""s"":[4,16],""t"":[9,2],""y"":[11,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.16-f104r.18	f85r1|f85r1.28-f85r1.30	162	"{""a"":[6,9],""c"":[10,14],""d"":[13,18],""e"":[26,16],""h"":[15,14],""i"":[2,4],""l"":[3,6],""m"":[0,2],""n"":[1,2],""o"":[25,26],""p"":[2,1],""q"":[8,3],""r"":[5,8],""y"":[23,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.16-f104r.18	f85r2|f85r2.7-f85r2.11	162	"{""a"":[6,8],""c"":[10,13],""e"":[26,20],""f"":[0,1],""h"":[15,14],""i"":[2,11],""k"":[9,5],""m"":[0,1],""n"":[1,5],""o"":[25,23],""p"":[2,1],""q"":[8,10],""r"":[5,4],""s"":[4,5],""t"":[10,12],""y"":[23,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.19-f104r.21	f113r|f113r.13-f113r.15	154	"{""a"":[19,4],""c"":[11,20],""d"":[11,8],""e"":[13,16],""f"":[0,1],""h"":[15,21],""i"":[11,8],""k"":[8,11],""l"":[5,15],""m"":[1,0],""n"":[6,3],""o"":[17,21],""p"":[1,2],""q"":[5,4],""r"":[13,4],""s"":[4,3],""t"":[5,2],""y"":[9,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.19-f104r.21	f80v|f80v.19-f80v.22	154	"{""a"":[19,12],""c"":[11,4],""d"":[11,9],""e"":[13,12],""h"":[15,11],""i"":[11,10],""k"":[8,10],""l"":[5,13],""n"":[6,5],""o"":[17,24],""p"":[1,4],""r"":[13,9],""s"":[4,6],""t"":[5,3],""y"":[9,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.22-f104r.26	f58v|f58v.34-f58v.39	255	"{""a"":[26,25],""c"":[23,11],""d"":[14,9],""e"":[27,26],""f"":[0,1],""h"":[29,20],""i"":[16,7],""k"":[20,27],""l"":[19,16],""m"":[3,1],""n"":[7,4],""o"":[27,44],""p"":[1,2],""q"":[3,8],""r"":[16,14],""s"":[8,13],""y"":[11,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.22-f104r.26	f82v|f82v.15-f82v.19	255	"{""a"":[26,17],""c"":[23,20],""d"":[14,21],""e"":[27,37],""h"":[29,24],""i"":[16,6],""k"":[20,21],""l"":[19,15],""m"":[3,1],""n"":[7,4],""o"":[27,23],""q"":[3,13],""r"":[16,9],""s"":[8,7],""t"":[5,6],""y"":[11,30]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.27-f104r.29	f104r|f104r.43-f104r.45	167	"{""a"":[20,15],""c"":[10,9],""d"":[10,9],""e"":[21,19],""h"":[13,10],""i"":[15,20],""k"":[3,11],""l"":[8,7],""n"":[7,11],""o"":[18,24],""p"":[3,1],""q"":[4,8],""r"":[18,3],""s"":[4,2],""t"":[4,7],""y"":[8,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.27-f104r.29	f113v|f113v.47-f113v.49	167	"{""a"":[20,15],""c"":[10,5],""d"":[10,8],""e"":[21,26],""h"":[13,10],""i"":[15,16],""k"":[3,12],""l"":[8,14],""m"":[1,0],""n"":[7,9],""o"":[18,15],""p"":[3,2],""q"":[4,6],""r"":[18,2],""s"":[4,5],""t"":[4,6],""y"":[8,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.30-f104r.33	f55r|f55r.1-f55r.6	256	"{""a"":[17,29],""c"":[21,20],""d"":[12,14],""e"":[41,4],""h"":[25,21],""i"":[16,29],""k"":[21,27],""l"":[16,9],""n"":[9,12],""p"":[2,3],""q"":[8,4],""r"":[4,20],""t"":[4,2],""y"":[17,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.34-f104r.35	f10v|f10v.1-f10v.3	112	"{""c"":[9,10],""d"":[6,9],""e"":[10,4],""i"":[10,16],""k"":[5,2],""l"":[10,3],""n"":[5,9],""o"":[16,12],""p"":[1,2],""q"":[6,2],""r"":[0,2],""t"":[2,8],""x"":[1,0],""y"":[8,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.34-f104r.35	f16r|f16r.10-f16r.13	112	"{""a"":[8,3],""c"":[9,15],""e"":[10,1],""f"":[0,2],""h"":[12,19],""i"":[10,0],""k"":[5,8],""l"":[10,6],""n"":[5,0],""p"":[1,2],""q"":[6,2],""r"":[0,3],""s"":[3,6],""t"":[2,6],""x"":[1,0],""y"":[8,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.34-f104r.35	f36r|f36r.1-f36r.3	112	"{""a"":[8,12],""e"":[10,0],""f"":[0,2],""g"":[0,1],""h"":[12,11],""i"":[10,15],""k"":[5,0],""l"":[10,5],""n"":[5,9],""o"":[16,12],""p"":[1,2],""q"":[6,4],""r"":[0,6],""s"":[3,4],""t"":[2,7],""x"":[1,0],""y"":[8,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.36-f104r.38	f107v|f107v.5-f107v.7	148	"{""a"":[16,14],""d"":[6,8],""e"":[7,11],""h"":[10,9],""i"":[13,19],""k"":[10,11],""l"":[5,7],""n"":[6,9],""o"":[28,19],""p"":[4,3],""q"":[10,7],""r"":[9,2],""s"":[2,1],""t"":[7,8],""y"":[6,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.36-f104r.38	f108r|f108r.14-f108r.16	148	"{""a"":[16,13],""c"":[8,10],""d"":[6,10],""e"":[7,11],""f"":[0,1],""h"":[10,14],""i"":[13,14],""k"":[10,9],""l"":[5,9],""m"":[1,0],""n"":[6,7],""o"":[28,19],""p"":[4,3],""q"":[10,6],""r"":[9,4],""s"":[2,4],""t"":[7,2],""y"":[6,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.39-f104r.42	f108r|f108r.5-f108r.7	184	"{""a"":[18,7],""c"":[10,16],""d"":[6,13],""e"":[13,29],""f"":[1,2],""h"":[11,18],""i"":[20,4],""k"":[9,16],""l"":[14,4],""n"":[8,2],""o"":[27,25],""q"":[12,9],""r"":[10,5],""t"":[8,6],""y"":[12,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.39-f104r.42	f99r|f99r.28-f99r.31	184	"{""a"":[18,4],""c"":[10,9],""d"":[6,9],""e"":[13,21],""h"":[11,13],""i"":[20,4],""k"":[9,19],""l"":[14,22],""n"":[8,2],""o"":[27,47],""q"":[12,8],""r"":[10,2],""s"":[3,5],""t"":[8,6],""y"":[12,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f104r|f104r.43-f104r.45	f113v|f113v.47-f113v.49	167	"{""c"":[9,5],""d"":[9,8],""e"":[19,26],""i"":[20,16],""k"":[11,12],""l"":[7,14],""m"":[1,0],""n"":[11,9],""o"":[24,15],""p"":[1,2],""q"":[8,6],""r"":[3,2],""s"":[2,5],""t"":[7,6],""y"":[10,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.1-f104v.5	f76r|f76r.51-f76r.56	285	"{""a"":[25,17],""c"":[22,13],""d"":[25,31],""e"":[36,38],""h"":[24,25],""i"":[25,14],""k"":[8,13],""l"":[14,22],""m"":[3,0],""n"":[11,8],""o"":[38,33],""p"":[3,2],""q"":[11,10],""r"":[11,12],""s"":[2,16],""t"":[10,3],""y"":[17,28]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.8-f104v.11	f113r|f113r.4-f113r.7	244	"{""a"":[10,21],""c"":[20,22],""d"":[19,8],""e"":[36,29],""g"":[0,1],""h"":[21,26],""i"":[14,18],""k"":[11,18],""l"":[12,15],""n"":[7,10],""o"":[38,32],""q"":[15,5],""r"":[5,6],""s"":[4,12],""t"":[13,5],""y"":[19,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.12-f104v.14	f111v|f111v.45-f111v.47	176	"{""a"":[12,14],""c"":[18,16],""d"":[11,4],""e"":[28,26],""k"":[4,12],""l"":[10,13],""m"":[1,0],""n"":[6,9],""o"":[19,14],""p"":[2,6],""q"":[5,3],""r"":[3,2],""s"":[3,6],""t"":[11,3],""y"":[13,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.15-f104v.18	f40v|f40v.1-f40v.12	248	"{""a"":[15,28],""c"":[31,17],""d"":[18,17],""e"":[22,16],""f"":[0,1],""h"":[34,19],""i"":[13,32],""k"":[12,17],""l"":[7,11],""n"":[7,16],""o"":[28,26],""p"":[0,3],""q"":[12,5],""r"":[7,9],""t"":[12,6],""y"":[23,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.19-f104v.21	f105r|f105r.28-f105r.30	179	"{""a"":[6,13],""c"":[18,9],""d"":[9,14],""e"":[22,27],""h"":[25,10],""i"":[5,18],""k"":[8,9],""l"":[8,7],""n"":[3,5],""o"":[28,20],""p"":[2,5],""q"":[10,6],""s"":[8,3],""t"":[5,4],""y"":[12,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.19-f104v.21	f112r|f112r.23-f112r.26	179	"{""a"":[6,5],""c"":[18,14],""d"":[9,17],""e"":[22,31],""f"":[1,0],""h"":[25,15],""i"":[5,8],""k"":[8,10],""l"":[8,5],""n"":[3,4],""o"":[28,21],""p"":[2,1],""q"":[10,5],""r"":[8,4],""s"":[8,1],""t"":[5,12],""y"":[12,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.19-f104v.21	f115r|f115r.19-f115r.21	179	"{""a"":[6,10],""c"":[18,22],""d"":[9,15],""e"":[22,20],""h"":[25,23],""i"":[5,6],""k"":[8,7],""l"":[8,9],""o"":[28,22],""p"":[2,3],""q"":[10,7],""r"":[8,7],""s"":[8,2],""t"":[5,2],""y"":[12,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.22-f104v.26	f21v|f21v.1-f21v.8	282	"{""a"":[21,14],""c"":[28,32],""d"":[20,14],""e"":[29,12],""f"":[0,2],""h"":[31,43],""i"":[28,25],""k"":[10,8],""l"":[6,16],""o"":[29,44],""q"":[14,6],""r"":[13,1],""s"":[7,14],""t"":[9,19],""y"":[25,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.27-f104v.28	f115r|f115r.8-f115r.9	113	"{""a"":[6,10],""c"":[10,8],""d"":[6,9],""e"":[9,16],""h"":[16,8],""i"":[9,6],""l"":[7,5],""m"":[0,1],""n"":[4,3],""o"":[17,18],""p"":[2,1],""q"":[4,5],""r"":[6,12],""s"":[8,0],""t"":[0,4],""y"":[6,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.27-f104v.28	f5r|f5r.5-f5r.7	113	"{""a"":[6,3],""c"":[10,7],""d"":[6,5],""e"":[9,15],""h"":[16,15],""i"":[9,6],""l"":[7,2],""n"":[4,3],""o"":[17,19],""p"":[2,0],""q"":[4,6],""r"":[6,2],""s"":[8,9],""t"":[0,5],""y"":[6,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.29-f104v.31	f105r|f105r.11-f105r.13	174	"{""a"":[13,7],""c"":[16,11],""d"":[9,19],""e"":[26,28],""f"":[0,1],""h"":[19,13],""i"":[14,11],""k"":[9,5],""l"":[10,4],""m"":[2,0],""n"":[5,4],""p"":[0,3],""q"":[5,6],""r"":[7,5],""s"":[3,4],""t"":[3,9],""y"":[13,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.29-f104v.31	f113v|f113v.7-f113v.9	174	"{""a"":[13,17],""c"":[16,14],""e"":[26,15],""f"":[0,1],""h"":[19,17],""i"":[14,10],""k"":[9,12],""l"":[10,12],""m"":[2,3],""n"":[5,4],""o"":[20,26],""p"":[0,1],""q"":[5,3],""r"":[7,8],""t"":[3,9],""y"":[13,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.32-f104v.34	f52v|f52v.7-f52v.14	178	"{""a"":[19,12],""c"":[15,13],""d"":[8,9],""e"":[25,15],""f"":[1,0],""i"":[17,20],""k"":[8,16],""l"":[7,10],""n"":[10,9],""o"":[19,25],""p"":[2,1],""q"":[3,5],""r"":[10,6],""s"":[3,6],""t"":[3,2],""y"":[12,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.35-f104v.36	f106r|f106r.8-f106r.9	101	"{""a"":[9,6],""c"":[2,7],""d"":[8,7],""e"":[12,11],""f"":[1,0],""i"":[12,5],""l"":[0,4],""n"":[4,2],""o"":[13,19],""q"":[5,6],""r"":[4,8],""s"":[6,1]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.35-f104v.36	f44r|f44r.5-f44r.7	101	"{""a"":[9,2],""c"":[2,7],""d"":[8,4],""e"":[12,9],""f"":[1,0],""h"":[8,15],""i"":[12,2],""k"":[4,2],""l"":[0,2],""n"":[4,1],""o"":[13,16],""p"":[2,0],""q"":[5,4],""r"":[4,3],""s"":[6,8],""t"":[4,9],""y"":[6,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.37-f104v.40	f106r|f106r.4-f106r.7	224	"{""a"":[23,11],""d"":[10,13],""e"":[29,30],""h"":[20,21],""i"":[17,10],""k"":[12,17],""l"":[5,10],""m"":[2,3],""n"":[9,4],""o"":[22,37],""q"":[6,12],""r"":[16,14],""s"":[10,7],""t"":[2,1],""y"":[22,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.37-f104v.40	f108v|f108v.1-f108v.4	224	"{""a"":[23,19],""c"":[16,8],""d"":[10,24],""e"":[29,43],""h"":[20,11],""i"":[17,9],""k"":[12,16],""l"":[5,16],""n"":[9,6],""o"":[22,21],""p"":[2,1],""q"":[6,9],""r"":[16,5],""s"":[10,4],""t"":[2,9],""y"":[22,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f104v|f104v.41-f104v.44	f107v|f107v.1-f107v.4	219	"{""a"":[11,30],""c"":[14,11],""d"":[13,10],""e"":[55,13],""h"":[15,13],""i"":[11,28],""k"":[12,19],""l"":[3,19],""m"":[1,0],""n"":[7,14],""o"":[27,24],""q"":[11,5],""r"":[3,5],""s"":[1,5],""t"":[12,9],""y"":[23,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.6-f105r.9	f107r|f107r.48-f107r.51	198	"{""a"":[9,31],""c"":[5,11],""d"":[16,2],""e"":[37,4],""f"":[0,3],""h"":[10,13],""i"":[15,24],""k"":[10,12],""l"":[5,24],""m"":[0,1],""n"":[5,11],""o"":[30,18],""p"":[3,2],""q"":[10,3],""r"":[8,7],""s"":[7,1],""t"":[3,17],""y"":[25,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.6-f105r.9	f112r|f112r.27-f112r.30	198	"{""a"":[9,12],""c"":[5,14],""d"":[16,13],""e"":[37,28],""f"":[0,1],""h"":[10,19],""i"":[15,8],""k"":[10,15],""l"":[5,10],""m"":[0,2],""n"":[5,4],""o"":[30,24],""q"":[10,4],""r"":[8,5],""t"":[3,5],""y"":[25,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.11-f105r.13	f113v|f113v.7-f113v.9	174	"{""a"":[7,17],""c"":[11,14],""d"":[19,9],""e"":[28,15],""h"":[13,17],""i"":[11,10],""k"":[5,12],""l"":[4,12],""m"":[0,3],""o"":[20,26],""p"":[3,1],""q"":[6,3],""r"":[5,8],""s"":[4,3],""y"":[24,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.14-f105r.16	f105v|f105v.29-f105v.31	160	"{""a"":[10,19],""c"":[2,6],""d"":[13,14],""e"":[32,10],""h"":[6,7],""i"":[11,27],""k"":[11,5],""l"":[12,3],""m"":[0,1],""n"":[4,8],""o"":[26,21],""p"":[0,2],""q"":[2,3],""r"":[6,9],""s"":[7,4],""t"":[4,10],""y"":[14,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.24-f105r.25	f105v|f105v.23-f105v.24	103	"{""a"":[10,13],""c"":[7,6],""d"":[11,6],""e"":[17,10],""f"":[0,1],""h"":[8,7],""i"":[14,13],""k"":[4,6],""l"":[3,8],""n"":[4,6],""o"":[5,10],""p"":[4,3],""q"":[0,1],""t"":[1,3],""y"":[8,3]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.26-f105r.27	f106v|f106v.26-f106v.27	90	"{""a"":[7,11],""d"":[10,5],""e"":[11,6],""f"":[1,0],""h"":[9,11],""k"":[2,4],""n"":[0,2],""o"":[6,12],""p"":[4,2],""q"":[4,1],""r"":[4,7],""s"":[4,5],""t"":[0,3],""y"":[12,5]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.26-f105r.27	f28v|f28v.4-f28v.5	90	"{""a"":[7,4],""c"":[7,6],""d"":[10,3],""e"":[11,4],""f"":[1,0],""h"":[9,11],""i"":[4,13],""k"":[2,1],""l"":[5,4],""n"":[0,6],""o"":[6,15],""p"":[4,0],""r"":[4,3],""s"":[4,5],""t"":[0,7],""y"":[12,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.28-f105r.30	f112r|f112r.23-f112r.26	179	"{""a"":[13,5],""c"":[9,14],""d"":[14,17],""e"":[27,31],""f"":[1,0],""h"":[10,15],""i"":[18,8],""k"":[9,10],""l"":[7,5],""n"":[5,4],""o"":[20,21],""p"":[5,1],""q"":[6,5],""r"":[8,4],""s"":[3,1],""t"":[4,12],""y"":[19,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.28-f105r.30	f115r|f115r.19-f115r.21	179	"{""a"":[13,10],""c"":[9,22],""d"":[14,15],""e"":[27,20],""h"":[10,23],""i"":[18,6],""k"":[9,7],""l"":[7,9],""n"":[5,3],""o"":[20,22],""p"":[5,3],""q"":[6,7],""r"":[8,7],""s"":[3,2],""t"":[4,2]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.31-f105r.34	f106v|f106v.5-f106v.8	208	"{""a"":[26,24],""c"":[9,10],""e"":[22,10],""f"":[1,0],""h"":[10,20],""i"":[18,24],""k"":[17,8],""l"":[16,8],""m"":[2,0],""n"":[5,13],""o"":[23,26],""p"":[2,4],""q"":[3,4],""r"":[15,13],""s"":[3,11],""t"":[5,6],""x"":[1,0],""y"":[16,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.31-f105r.34	f112v|f112v.32-f112v.35	208	"{""a"":[26,12],""c"":[9,21],""d"":[14,16],""e"":[22,38],""h"":[10,23],""i"":[18,14],""k"":[17,15],""l"":[16,3],""m"":[2,1],""n"":[5,7],""o"":[23,18],""p"":[2,5],""q"":[3,6],""r"":[15,7],""t"":[5,3],""x"":[1,0],""y"":[16,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.31-f105r.34	f21r|f21r.8-f21r.12	208	"{""a"":[26,11],""c"":[9,21],""d"":[14,4],""e"":[22,13],""h"":[10,31],""i"":[18,16],""k"":[17,8],""l"":[16,10],""m"":[2,0],""n"":[5,8],""o"":[23,28],""q"":[3,2],""r"":[15,4],""s"":[3,12],""t"":[5,18],""x"":[1,0],""y"":[16,19]}"	UNEQUAL_INVENTORY	[]
