page	locus	record	event_index	surface	exact_tuple_id	prior_default_English	V39_concrete_default_German	effective_default	anonymous_workshop_role	revision_status
f81v	f81v.27	1	7	chal	dd0ecaf5e27d81befffc	apply it at the place indicated by the drawing	an die bezeichnete Zielstelle führen	an die bezeichnete Zielstelle führen	DESTINATION	V39_CORE_REVISED
f82r	f82r.2	1	1	dchedy	259b2b3b0bf859882e2c	wash the used vessel or channel through once; end this instruction		wash the used vessel or channel through once; end this instruction	APPARATUS_WASH_THROUGH_CLOSE	V25_NONCORE_RETAINED
f82r	f82r.2	1	2	qolchedy	28ffbc88b97772a75f1e	set the mixed liquid aside in a covered receiving vessel; end this instruction		set the mixed liquid aside in a covered receiving vessel; end this instruction	RESERVE_MIXED_LIQUID_CLOSE	V25_NONCORE_RETAINED
f82r	f82r.2	1	3	qokain	1645e612504fcef59ced	add one measured portion to the vessel		add one measured portion to the vessel	MEASURED_ADDITION	V25_NONCORE_RETAINED
f82r	f82r.2	1	4	dy	b921a237be883a820352	this present portion	diese aktive Portion	diese aktive Portion	CURRENT_ITEM	V39_CORE_REVISED
f82r	f82r.2	1	5	qokeedy	7d25241b0e56c836372a	bathe or immerse in the tempered warm liquid; end this instruction		bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	V25_NONCORE_RETAINED
f82r	f82r.2	1	6	qokal	308e8ea2d5d190c498e8	mix the two portions together		mix the two portions together	COMBINE_PORTIONS	V25_NONCORE_RETAINED
f82r	f82r.2	1	7	lcheckhy	f329f2051370174e9a38	the second opening		the second opening	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.2	1	8	lched	ba8142680851f24c9ff2	and proceed to the next basin		and proceed to the next basin	APPLICATION_CLAUSE_END	V25_NONCORE_RETAINED
f82r	f82r.3	1	1	qokeey	0275fbf14e07935b0a45	temper the working liquid and keep it lukewarm		temper the working liquid and keep it lukewarm	TEMPER_LUKEWARM	V25_NONCORE_RETAINED
f82r	f82r.3	1	2	lcheckhedy	c1db6b0a28d5cbb5d3d2	strain it clear; close the rubric		strain it clear; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.3	1	3	qokaly	4a7a6326ac95a8809302	continue at the second conduit		continue at the second conduit	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f82r	f82r.3	1	4	solkaiin	2d2e37ccb2dacc53ee5a	through a cloth		through a cloth	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.3	1	5	chckhy	2cc8bb3c2af19607888f	through the connected channels		through the connected channels	CHANNEL_ROUTE	V25_NONCORE_RETAINED
f82r	f82r.3	1	6	qokaiin	b5fcea1eaed06b2f2291	begin the next measured entry		begin the next measured entry	ENTRY_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.4	1	1	qokaiin	b5fcea1eaed06b2f2291	begin the next measured entry		begin the next measured entry	ENTRY_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.4	1	2	octheol	a8f891de626fc00028e9	under the same setting		under the same setting	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.4	1	3	chkeey	f0db6d30cd34f4cb2a4d	the broad vessel		the broad vessel	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.4	1	4	ldy	04a3877f0fc81b7597c9	draw it off; close the rubric		draw it off; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.4	1	5	oteey	5d5e0b288cf36864ed9d	the prepared oil		the prepared oil	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.4	1	6	qokal	308e8ea2d5d190c498e8	mix the two portions together		mix the two portions together	COMBINE_PORTIONS	V25_NONCORE_RETAINED
f82r	f82r.4	1	7	sheckhy	c1913ec4ff84148da6d3	over the local place		over the local place	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.4	1	8	qoky	276a7c2d74d1143446f4	apply or use this portion	die aktive Portion verwenden	die aktive Portion verwenden	EXECUTE_USE	V39_CORE_REVISED
f82r	f82r.7	1	1	dshedy	cbb42a4fe68068325d6b	add clean water; close the rubric		add clean water; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.7	1	2	sotaiin	54d0e228ca346110af05	for the same interval as before		for the same interval as before	DURATION_REFERENCE	V25_NONCORE_RETAINED
f82r	f82r.7	1	3	qokar	3ae9a121ba0045b913e8	over the local place		over the local place	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.7	1	4	shedy	bc4f1f5c006c74a4d26d	let it stand until ready; end this instruction		let it stand until ready; end this instruction	SETTLE_READY_CLOSE	V25_NONCORE_RETAINED
f82r	f82r.7	1	5	solshedy	daa1347f456415fe8737	keep it warm; close the rubric		keep it warm; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.7	1	6	qokeey	0275fbf14e07935b0a45	temper the working liquid and keep it lukewarm		temper the working liquid and keep it lukewarm	TEMPER_LUKEWARM	V25_NONCORE_RETAINED
f82r	f82r.7	1	7	qoky	276a7c2d74d1143446f4	apply or use this portion	die aktive Portion verwenden	die aktive Portion verwenden	EXECUTE_USE	V39_CORE_REVISED
f82r	f82r.7	1	8	ls	5eff216ba51fbfb21f22	the first opening		the first opening	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.7	1	9	cheey	b5df9126607030b95175	until the liquid runs clear	bis die Flüssigkeit klar abläuft	bis die Flüssigkeit klar abläuft	VISIBLE_THRESHOLD	V39_CORE_REVISED
f82r	f82r.19	1	1	okain	1645e612504fcef59ced	add one measured portion to the vessel		add one measured portion to the vessel	MEASURED_ADDITION	V25_NONCORE_RETAINED
f82r	f82r.19	1	2	char	4d4559019a961b834aa1	from the same prepared batch	daraus, aus demselben Ansatz	daraus, aus demselben Ansatz	SAME_SOURCE	V39_CORE_REVISED
f82r	f82r.19	1	3	okain	1645e612504fcef59ced	add one measured portion to the vessel		add one measured portion to the vessel	MEASURED_ADDITION	V25_NONCORE_RETAINED
f82r	f82r.19	1	4	qokeedy	7d25241b0e56c836372a	bathe or immerse in the tempered warm liquid; end this instruction		bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	V25_NONCORE_RETAINED
f82r	f82r.19	1	5	lchy	0ab57b7166de99db3a55	draw off the clear liquid		draw off the clear liquid	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f82r	f82r.23	1	1	cheey	b5df9126607030b95175	until the liquid runs clear	bis die Flüssigkeit klar abläuft	bis die Flüssigkeit klar abläuft	VISIBLE_THRESHOLD	V39_CORE_REVISED
f82r	f82r.23	1	2	qcthey	6b89d6dd70635bc60fe0	under the same setting		under the same setting	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.23	1	3	qokeey	0275fbf14e07935b0a45	temper the working liquid and keep it lukewarm		temper the working liquid and keep it lukewarm	TEMPER_LUKEWARM	V25_NONCORE_RETAINED
f82r	f82r.23	1	4	lcheey	5fca8fc3dee57e1d8c1f	the immersed part		the immersed part	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.23	1	5	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ein vorgeschriebenes Maß	ein vorgeschriebenes Maß	PARAMETER	V39_CORE_REVISED
f82r	f82r.23	1	6	chey	b921a237be883a820352	this present portion	diese aktive Portion	diese aktive Portion	CURRENT_ITEM	V39_CORE_REVISED
f82r	f82r.23	1	7	qokeeedy	d25110e0d8488927278f	immerse fully; close the rubric		immerse fully; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.23	1	8	lchedy	de7321bface5628e35d6	let the spent liquid drain into the lower receiving vessel; end this instruction		let the spent liquid drain into the lower receiving vessel; end this instruction	DRAIN_TO_LOWER_RECEIVER_CLOSE	V25_NONCORE_RETAINED
f82r	f82r.23	1	9	lar	29e0eb222ef2fb99523a	close the lower outlet		close the lower outlet	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f82r	f82r.26	1	1	tshey	d4a31dbcf1ed6d9e5aa9	begin the rinsing		begin the rinsing	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f82r	f82r.26	1	2	qokeedy	7d25241b0e56c836372a	bathe or immerse in the tempered warm liquid; end this instruction		bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	V25_NONCORE_RETAINED
f82r	f82r.26	1	3	cheal	dd0ecaf5e27d81befffc	apply it at the place indicated by the drawing	an die bezeichnete Zielstelle führen	an die bezeichnete Zielstelle führen	DESTINATION	V39_CORE_REVISED
f82r	f82r.26	1	4	lchedar	0f15effeca7ab10bb026	cool water		cool water	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.26	1	5	ches	db729b598e89e11452e0	in equal portions		in equal portions	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.26	1	6	aiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ein vorgeschriebenes Maß	ein vorgeschriebenes Maß	PARAMETER	V39_CORE_REVISED
f82r	f82r.26	1	7	oteey	5d5e0b288cf36864ed9d	the prepared oil		the prepared oil	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.26	1	8	qokaiin	b5fcea1eaed06b2f2291	begin the next measured entry		begin the next measured entry	ENTRY_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.26	1	9	okey	08bd5ca0c2ad137a056d	warm water		warm water	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f82r	f82r.27	1	1	pchedy	65df3cd9e59060042d47	draw it off; close the rubric		draw it off; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.27	1	2	rsheal	98bdc4244c84cbef3321	pour in the warmed water		pour in the warmed water	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f82r	f82r.27	1	3	daldy	78b3b3140714da19090d	repeat at the second opening; close the rubric		repeat at the second opening; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.27	1	4	qokeedy	7d25241b0e56c836372a	bathe or immerse in the tempered warm liquid; end this instruction		bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	V25_NONCORE_RETAINED
f82r	f82r.27	1	5	rshedy	7f68f60279efe6b28cd7	drink the stated portion; close the rubric		drink the stated portion; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.27	1	6	qoteedy	ff178343c18e287ce3b7	bind upon the place; close the rubric		bind upon the place; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f82r	f82r.27	1	7	qokeedy	7d25241b0e56c836372a	bathe or immerse in the tempered warm liquid; end this instruction		bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	V25_NONCORE_RETAINED
f82r	f82r.27	1	8	lochedy	f2af6326898fb5b490a4	mix in equal shares; close the rubric		mix in equal shares; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.3	1	1	olkeedy	3b70942557b3a40e8030	let the liquid settle; end this instruction		let the liquid settle; end this instruction	SETTLE_LIQUID_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.3	1	2	qotal	90bcf0a9ec0ef56399e6	toward the lower outlet		toward the lower outlet	LOWER_OUTLET_DIRECTION	V25_NONCORE_RETAINED
f83r	f83r.3	1	3	chkeedy	a84fbe3ad380df345b97	immerse fully; close the rubric		immerse fully; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.3	1	4	chey	b921a237be883a820352	this present portion	diese aktive Portion	diese aktive Portion	CURRENT_ITEM	V39_CORE_REVISED
f83r	f83r.3	1	5	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ein vorgeschriebenes Maß	ein vorgeschriebenes Maß	PARAMETER	V39_CORE_REVISED
f83r	f83r.3	1	6	chey	b921a237be883a820352	this present portion	diese aktive Portion	diese aktive Portion	CURRENT_ITEM	V39_CORE_REVISED
f83r	f83r.3	1	7	lchedy	de7321bface5628e35d6	let the spent liquid drain into the lower receiving vessel; end this instruction		let the spent liquid drain into the lower receiving vessel; end this instruction	DRAIN_TO_LOWER_RECEIVER_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.3	1	8	qokaiin	b5fcea1eaed06b2f2291	begin the next measured entry		begin the next measured entry	ENTRY_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.3	1	9	qotal	90bcf0a9ec0ef56399e6	toward the lower outlet		toward the lower outlet	LOWER_OUTLET_DIRECTION	V25_NONCORE_RETAINED
f83r	f83r.3	1	10	dar	4d4559019a961b834aa1	from the same prepared batch	daraus, aus demselben Ansatz	daraus, aus demselben Ansatz	SAME_SOURCE	V39_CORE_REVISED
f83r	f83r.6	1	1	schedy	259b2b3b0bf859882e2c	wash the used vessel or channel through once; end this instruction		wash the used vessel or channel through once; end this instruction	APPARATUS_WASH_THROUGH_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.6	1	2	chedchy	5e8441397e7c0faf042b	pour in the warmed water		pour in the warmed water	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.6	1	3	qokal	308e8ea2d5d190c498e8	mix the two portions together		mix the two portions together	COMBINE_PORTIONS	V25_NONCORE_RETAINED
f83r	f83r.6	1	4	olchedy	28ffbc88b97772a75f1e	set the mixed liquid aside in a covered receiving vessel; end this instruction		set the mixed liquid aside in a covered receiving vessel; end this instruction	RESERVE_MIXED_LIQUID_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.6	1	5	qokaiin	b5fcea1eaed06b2f2291	begin the next measured entry		begin the next measured entry	ENTRY_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.6	1	6	chedy	6f7ff8287eddf4da9fdb	stir until evenly mixed		stir until evenly mixed	MIXING_ACTION	V25_NONCORE_RETAINED
f83r	f83r.6	1	7	qokeedy	7d25241b0e56c836372a	bathe or immerse in the tempered warm liquid; end this instruction		bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.6	1	8	lchedy	de7321bface5628e35d6	let the spent liquid drain into the lower receiving vessel; end this instruction		let the spent liquid drain into the lower receiving vessel; end this instruction	DRAIN_TO_LOWER_RECEIVER_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.6	1	9	qoky	276a7c2d74d1143446f4	apply or use this portion	die aktive Portion verwenden	die aktive Portion verwenden	EXECUTE_USE	V39_CORE_REVISED
f83r	f83r.8	1	1	pchedal	ba540da978ea132f6da5	then fill the vessel		then fill the vessel	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.8	1	2	otedy	c45ebac60774620561e2	steep until clear; close the rubric		steep until clear; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.8	1	3	shecthedchy	348e81ba084c5acdb32b	apply at the marked place		apply at the marked place	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.8	1	4	qoky	276a7c2d74d1143446f4	apply or use this portion	die aktive Portion verwenden	die aktive Portion verwenden	EXECUTE_USE	V39_CORE_REVISED
f83r	f83r.8	1	5	chedy	6f7ff8287eddf4da9fdb	stir until evenly mixed		stir until evenly mixed	MIXING_ACTION	V25_NONCORE_RETAINED
f83r	f83r.8	1	6	chary	0bdc8b6db811b4e67a63	and let it cool		and let it cool	APPLICATION_CLAUSE_END	V25_NONCORE_RETAINED
f83r	f83r.11	1	1	sor	7a4bb8136330ee4e6e56	the prepared decoction or working liquid	die bereitete Arbeitsflüssigkeit	die bereitete Arbeitsflüssigkeit	WORKING_MATERIAL	V39_CORE_REVISED
f83r	f83r.11	1	2	shedy	bc4f1f5c006c74a4d26d	let it stand until ready; end this instruction		let it stand until ready; end this instruction	SETTLE_READY_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.11	1	3	qokaiin	b5fcea1eaed06b2f2291	begin the next measured entry		begin the next measured entry	ENTRY_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.11	1	4	chkain	9da1b6ac2c929daea697	one measured portion		one measured portion	MEASURED_PORTION	V25_NONCORE_RETAINED
f83r	f83r.11	1	5	shcthey	6b89d6dd70635bc60fe0	under the same setting		under the same setting	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.11	1	6	qokedy	7db18b2f0fb7ed0fcfd3	rinse the indicated place once; end this instruction		rinse the indicated place once; end this instruction	LOCAL_RINSE_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.11	1	7	okair	7d2404c835b10a2c06af	next open the upper channel		next open the upper channel	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.11	1	8	sheedy	03626ca94cb17800d767	wash once; close the rubric		wash once; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.11	1	9	lchedy	de7321bface5628e35d6	let the spent liquid drain into the lower receiving vessel; end this instruction		let the spent liquid drain into the lower receiving vessel; end this instruction	DRAIN_TO_LOWER_RECEIVER_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.11	1	10	lo	2b7fa918d1b2f5c656e3	close the lower outlet		close the lower outlet	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.14	1	1	qokchedy	07913ef9b1fb773cd325	let it cool; close the rubric		let it cool; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.14	1	2	qokeedy	7d25241b0e56c836372a	bathe or immerse in the tempered warm liquid; end this instruction		bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.14	1	3	shedy	bc4f1f5c006c74a4d26d	let it stand until ready; end this instruction		let it stand until ready; end this instruction	SETTLE_READY_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.14	1	4	qokshedy	db167f8e9b53eefb58f8	boil gently; close the rubric		boil gently; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.14	1	5	dal	dd0ecaf5e27d81befffc	apply it at the place indicated by the drawing	an die bezeichnete Zielstelle führen	an die bezeichnete Zielstelle führen	DESTINATION	V39_CORE_REVISED
f83r	f83r.14	1	6	lchedy	de7321bface5628e35d6	let the spent liquid drain into the lower receiving vessel; end this instruction		let the spent liquid drain into the lower receiving vessel; end this instruction	DRAIN_TO_LOWER_RECEIVER_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.14	1	7	qokaiin	b5fcea1eaed06b2f2291	begin the next measured entry		begin the next measured entry	ENTRY_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.14	1	8	shcthy	e0b630cb1b5df5e7105b	when the preparation is ready	sobald die Zubereitung gebrauchsfertig ist	sobald die Zubereitung gebrauchsfertig ist	READINESS_GATE	V39_CORE_REVISED
f83r	f83r.14	1	9	dal	dd0ecaf5e27d81befffc	apply it at the place indicated by the drawing	an die bezeichnete Zielstelle führen	an die bezeichnete Zielstelle führen	DESTINATION	V39_CORE_REVISED
f83r	f83r.14	1	10	sy	b921a237be883a820352	this present portion	diese aktive Portion	diese aktive Portion	CURRENT_ITEM	V39_CORE_REVISED
f83r	f83r.15	1	1	saiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ein vorgeschriebenes Maß	ein vorgeschriebenes Maß	PARAMETER	V39_CORE_REVISED
f83r	f83r.15	1	2	shedal	abb23e5e6936b4147f76	for one interval		for one interval	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.15	1	3	shecthy	cb57b696b815fdef9cb7	warm water		warm water	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.15	1	4	chey	b921a237be883a820352	this present portion	diese aktive Portion	diese aktive Portion	CURRENT_ITEM	V39_CORE_REVISED
f83r	f83r.15	1	5	tal	dd0ecaf5e27d81befffc	apply it at the place indicated by the drawing	an die bezeichnete Zielstelle führen	an die bezeichnete Zielstelle führen	DESTINATION	V39_CORE_REVISED
f83r	f83r.15	1	6	shcthy	e0b630cb1b5df5e7105b	when the preparation is ready	sobald die Zubereitung gebrauchsfertig ist	sobald die Zubereitung gebrauchsfertig ist	READINESS_GATE	V39_CORE_REVISED
f83r	f83r.15	1	7	dalchdy	2bc2ed2630dbdaaa6b59	retain the residue; close the rubric		retain the residue; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.15	1	8	qotchedy	4de12cf322dfb76ded1e	mix in equal shares; close the rubric		mix in equal shares; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.15	1	9	lchedy	de7321bface5628e35d6	let the spent liquid drain into the lower receiving vessel; end this instruction		let the spent liquid drain into the lower receiving vessel; end this instruction	DRAIN_TO_LOWER_RECEIVER_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.16	1	1	tchedy	259b2b3b0bf859882e2c	wash the used vessel or channel through once; end this instruction		wash the used vessel or channel through once; end this instruction	APPARATUS_WASH_THROUGH_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.16	1	2	qokchdy	87411f84689b4f93a303	heat it once; end this instruction		heat it once; end this instruction	HEAT_ONCE_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.16	1	3	cheedar	342c3f0777337648f4b3	place the person at the basin		place the person at the basin	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.16	1	4	chldaiin	d72f71baff01cd0a0406	after settling		after settling	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.16	1	5	chedy	6f7ff8287eddf4da9fdb	stir until evenly mixed		stir until evenly mixed	MIXING_ACTION	V25_NONCORE_RETAINED
f83r	f83r.16	1	6	qokain	1645e612504fcef59ced	add one measured portion to the vessel		add one measured portion to the vessel	MEASURED_ADDITION	V25_NONCORE_RETAINED
f83r	f83r.16	1	7	checthy	e0b630cb1b5df5e7105b	when the preparation is ready	sobald die Zubereitung gebrauchsfertig ist	sobald die Zubereitung gebrauchsfertig ist	READINESS_GATE	V39_CORE_REVISED
f83r	f83r.16	1	8	chealror	d788d8d72d41b25a3c71	until the flow clears		until the flow clears	APPLICATION_CLAUSE_END	V25_NONCORE_RETAINED
f83r	f83r.20	1	1	solkeedy	3b70942557b3a40e8030	let the liquid settle; end this instruction		let the liquid settle; end this instruction	SETTLE_LIQUID_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.20	1	2	qoteedy	ff178343c18e287ce3b7	bind upon the place; close the rubric		bind upon the place; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.20	1	3	qokeey	0275fbf14e07935b0a45	temper the working liquid and keep it lukewarm		temper the working liquid and keep it lukewarm	TEMPER_LUKEWARM	V25_NONCORE_RETAINED
f83r	f83r.20	1	4	qokedy	7db18b2f0fb7ed0fcfd3	rinse the indicated place once; end this instruction		rinse the indicated place once; end this instruction	LOCAL_RINSE_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.20	1	5	sol	dcda95c81a5460feb191	with the foregoing preparation	mit der vorigen Zubereitung weiter	mit der vorigen Zubereitung weiter	BACK_REFERENCE	V39_CORE_REVISED
f83r	f83r.20	1	6	cheeety	9247e38d29c79a0d2fa5	after the first rinse		after the first rinse	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.20	1	7	qokedy	7db18b2f0fb7ed0fcfd3	rinse the indicated place once; end this instruction		rinse the indicated place once; end this instruction	LOCAL_RINSE_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.20	1	8	qoky	276a7c2d74d1143446f4	apply or use this portion	die aktive Portion verwenden	die aktive Portion verwenden	EXECUTE_USE	V39_CORE_REVISED
f83r	f83r.20	1	9	saiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ein vorgeschriebenes Maß	ein vorgeschriebenes Maß	PARAMETER	V39_CORE_REVISED
f83r	f83r.22	1	1	schedair	b154ff779abe5f196c80	draw off the clear liquid		draw off the clear liquid	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.22	1	2	otchedy	4de12cf322dfb76ded1e	mix in equal shares; close the rubric		mix in equal shares; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.22	1	3	qokeedy	7d25241b0e56c836372a	bathe or immerse in the tempered warm liquid; end this instruction		bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.22	1	4	chedain	d784b2abcaf1a3703de2	begin the rinsing		begin the rinsing	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.22	1	5	chedy	6f7ff8287eddf4da9fdb	stir until evenly mixed		stir until evenly mixed	MIXING_ACTION	V25_NONCORE_RETAINED
f83r	f83r.22	1	6	qotedaiin	1779decef17481ec2853	the broad vessel		the broad vessel	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.22	1	7	otaiin	54d0e228ca346110af05	for the same interval as before		for the same interval as before	DURATION_REFERENCE	V25_NONCORE_RETAINED
f83r	f83r.22	1	8	otedy	c45ebac60774620561e2	steep until clear; close the rubric		steep until clear; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.22	1	9	ldy	04a3877f0fc81b7597c9	draw it off; close the rubric		draw it off; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.24	1	1	soiiin	2c82523794dcb7d2b343	until clear		until clear	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.24	1	2	checthy	e0b630cb1b5df5e7105b	when the preparation is ready	sobald die Zubereitung gebrauchsfertig ist	sobald die Zubereitung gebrauchsfertig ist	READINESS_GATE	V39_CORE_REVISED
f83r	f83r.24	1	3	chety	80ebbbbf238eee9f0aef	work it until evenly homogeneous	gleichmäßig bearbeiten	gleichmäßig bearbeiten	PROCESS_TO_UNIFORMITY	V39_CORE_REVISED
f83r	f83r.24	1	4	otaiin	54d0e228ca346110af05	for the same interval as before		for the same interval as before	DURATION_REFERENCE	V25_NONCORE_RETAINED
f83r	f83r.24	1	5	olsaly	7811a7daff25d476e28d	the lower basin		the lower basin	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.24	1	6	shedy	bc4f1f5c006c74a4d26d	let it stand until ready; end this instruction		let it stand until ready; end this instruction	SETTLE_READY_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.25	2	1	qokeedy	7d25241b0e56c836372a	bathe or immerse in the tempered warm liquid; end this instruction		bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.25	2	2	qolchey	e2eb77ca9d9e1a8ba29a	then fill the vessel		then fill the vessel	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.25	2	3	qokeey	0275fbf14e07935b0a45	temper the working liquid and keep it lukewarm		temper the working liquid and keep it lukewarm	TEMPER_LUKEWARM	V25_NONCORE_RETAINED
f83r	f83r.25	2	4	qokedy	7db18b2f0fb7ed0fcfd3	rinse the indicated place once; end this instruction		rinse the indicated place once; end this instruction	LOCAL_RINSE_CLOSE	V25_NONCORE_RETAINED
