decision_id	surface	reading_id	input_category	dispatch_class	whole_family	expected_old_meaning_de	new_meaning_de	decision_basis	strongest_rival	open_slot_de	component_export_credit	historical_confirmation	observed_occurrence_count	observed_page_count	working_model_score_0_100_not_probability	working_model_level	semantic_scope	source_gdts_before	semantic_dose_hits_before_meaning	semantic_dose_hits_before_context	semantic_dose_hits_after_meaning	semantic_dose_hits_after_context	changed_fields	score_level_scope_export_evidence_unchanged	base_row_sha256	new_row_sha256	positive_evidence_sha256	counterevidence_sha256
G728-D028	eeeodaiin	eeeodaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_LONG_PROCESS_PREPARATION	drei Dosen eines lang behandelten Ansatzes	drei Portionen eines lang behandelten Ansatzes	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	WERT	Langstufe und Ansatzidentität offen	0	H0_NONE	1	1	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GDT666:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	a446866be154968a86dbd67e10b36f161e5de62a8f3bc10227f245536096924a	2bceabe1b1fe4d00096532b50165d8d491581341da6ee4cb931f4a9f04804855	6fc542e55cbe2394a3e53055f94c38d7be787f10cdf313b2be001e7e63cb2d9b	da09f4dbca2199684604af268afc304fe90cc9d15f41187bd40e46da883ee152
G728-D029	kodaiin	kodaiin#GLOBAL	ROMAN_AXIS	PORTION	INDEXED_HEATED_PREPARATION_AMOUNT	erhitzte Zubereitung, Dosis III	drei Portionen erhitzter Zubereitung	VISIBLE_PREPARATION_HEAD_SELECTS_CARDINAL_AMOUNT	WERT	Mengenachse und Zubereitungsidentität offen	0	H0_NONE	2	2	58	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GDT661:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	d96197c4d95b3a54038dd050602845edcfd763fb130eab8929a29417e0b88a4b	6465f95ce0969df3d8df53883624e25e511f7eee9ac70f1ad3cf670a825b10e8	03c3b231e29c980078dcfe52ecc8e908004e2855c616cf54d40f63448d1728bd	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D030	lodaiin	lodaiin#GLOBAL	ROMAN_AXIS	PORTION	INDEXED_WOOD_DRUG_PREPARATION_AMOUNT	Drogenholzzubereitung, Dosis III	drei Portionen Drogenholzzubereitung	VISIBLE_MATERIAL_HEAD_SELECTS_CARDINAL_AMOUNT	WERT	Mengenachse und Holzstoffidentität offen	0	H0_NONE	3	3	51	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	30d91c18b8e0b054617603d47ca7345dd68cb863dd2e21a3a658394dd56ce8ac	6a1b9d36fb17f743197d447297e65dc5533f28e2756fcf2c382f487981e916f9	3893ace86b01ecd9b180675d6c704e9702e04bd58bcb5e171d557091c088824f	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D031	lsheedain	lsheedain#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_SOAKED_WOOD_DRUG_AMOUNT	Holzdroge vollständig einweichen und zwei Dosen abmessen	Holzdroge vollständig einweichen und zwei Portionen abmessen	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Prozesspatient offen	0	H0_NONE	1	1	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GDT670:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	985896b22a741d6d6f7ce281ec07b113e480e7c272332bc6a0716dfb1380e538	8f190a5ff1c49f5c827c6c5e369ad9003eee2691ca07ce6ed2eb41ecbd0d22b4	832c3484ab292ae99aeed562a9059cf6ee881367da9567835fe3502b1b6b0fa2	da09f4dbca2199684604af268afc304fe90cc9d15f41187bd40e46da883ee152
G728-D032	odaiin	odaiin#GLOBAL	COMPOUND	WERT	OD_OPEN_VALUE_LADDER	Zubereitungsdosis III	Zubereitung, Wertstufe III	OPEN_OD_HEAD_DOES_NOT_SELECT_AMOUNT_OR_GRADE	PORTION	Sachachse der Wertstufe offen	0	H0_NONE	55	42	63	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GDT648:STRICT_WHOLE_COMPLETION	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	c3988c45c566bbcfc6bcc6f2ee150583380c6012c6a912c9e6401409760c28b3	b88e7c04dc9c1c887410cfb9c8760c4d6ad298d80e6a67e796bf334777c73e5f	c1c14a35731b10698c0c57d80e2af58da062fc68d3fc850071b1b702ac7f21f6	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D033	odain	odain#GLOBAL	COMPOUND	WERT	OD_OPEN_VALUE_LADDER	Zubereitungsdosis II	Zubereitung, Wertstufe II	OPEN_OD_HEAD_DOES_NOT_SELECT_AMOUNT_OR_GRADE	PORTION	Sachachse der Wertstufe offen	0	H0_NONE	14	11	68	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GDT663:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	2ad87091e5149475e209895f64b6ad2669190445359333b83394fd38de24e103	707a5652b5345aefc769ccd4172c0f2bf9d9c743995b631855471be2a4ad57c3	5da2597f812e258dd7e43ed1dfa89747d5112ffe39267d154402532629dfbe7f	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D034	odan	odan#GLOBAL	COMPOUND	WERT	OD_OPEN_VALUE_LADDER	Zubereitungsdosis I	Zubereitung, Wertstufe I	OPEN_OD_HEAD_DOES_NOT_SELECT_AMOUNT_OR_GRADE	PORTION	Sachachse der Wertstufe offen	0	H0_NONE	2	2	50	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GDT661:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	ef4290171afd48c890d1ae493c78c2a3d352508d14628ae8cdb3930c71cfc656	acf7fb169b801a492934a510b3a373895e8ee95303ee771ad052cce679a1b247	03c3b231e29c980078dcfe52ecc8e908004e2855c616cf54d40f63448d1728bd	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D035	oeedaiin	oeedaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_FINISHED_PREPARATION_AMOUNT	drei Dosen vollständig bereiteten Ansatzes	drei Portionen vollständig bereiteten Ansatzes	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Ansatzidentität offen	0	H0_NONE	2	2	40	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GDT667:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	82f691676cf19fd602d18095bae02d1138fdd01b8c37e1df80d49f2982a98968	e966dc67d15e8e50cc5b379b3e1ad7425bad06a2dd660e8af2f6c3e4d9a88db8	108d6f6b7c1ba7e0e9bc6c4a84c9a9b1568877b81dfb2b8000f0cc00b6bfb10c	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D036	olchdaiin	olchdaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_DRY_DRUG_INPUT_AMOUNT	Holzdrogenansatz aus drei Dosen Trockendroge	Holzdrogenansatz aus drei Portionen Trockendroge	COUNTED_INPUT_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Stoffidentität offen	0	H0_NONE	2	1	55	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GDT665:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	098710f13fbbdb6021f98fa9c6ababe9f7cbd84f72ea55718c3d26ce088c0f2a	32a6d0b85d57f5ecc518d9211a977360bd8b9831e889f9fabfb02a1825978e45	87f7fba93f9c5b3ac1f06fa830afa7b9aec662c574010e8eaeb16db6b95645c6	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D037	olchedaiin	olchedaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_DRY_DRUG_MATERIAL_AMOUNT	drei Dosen bis zur Mittelstufe getrockneten Drogenstoffs	drei Portionen bis zur Mittelstufe getrockneten Drogenstoffs	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Stoffidentität offen	0	H0_NONE	1	1	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GDT668:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	a4aaf82eb19bfd96a39e94f1fdb8287640992c44970d171afa195198884157a2	1510d8ebc4b1ab6c1e9368cdfb89bea1eb576297db897e2d31967cb32bcd4bf3	301aa02ed80ae3ffddb99a780e245e4544fe2ecdcab30dc2ade1d9a1c99c916a	da09f4dbca2199684604af268afc304fe90cc9d15f41187bd40e46da883ee152
G728-D038	otaldiin	otaldiin#GLOBAL	SINGULAR_OBJECT	PORTION	COLD_RAW_PREPARATION_PORTION	miss eine Dosis kalten Rohstoff-I-Ansatzes in Zubereitungsform III ab	eine Portion kalten Rohstoff-I-Ansatzes in Zubereitungsform III abmessen	WORK_PORTION_WITH_VISIBLE_PREPARATION_HEAD	MASS	absolute Einheit und beide Indexachsen offen	0	H0_NONE	1	1	36	W1_WEAK_WORKING	KNOWN_EXACT_WHOLE	GDT665:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	7e896241ab898f40aed733d88d97a0e5337d79cb2ee241cdb8ca5643a9916395	4c21fdcd80b4a2a8cfa8570af134853b84c6dc647a44ecdb9e93ec7ed609ce88	cd54bef424d41ad9c44e0381f2199aaf817c44f49b5e450ba01be03f3b7278a7	53963c234f3c0ce3bbbe91aa942a04ae6422ec5296a1a3fd12213a4a11234c63
G728-D039	oteedaiin	oteedaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_COOLED_PREPARATION_AMOUNT	drei Dosen vollständig gekühlten Ansatzes abmessen	drei Portionen vollständig gekühlten Ansatzes abmessen	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Ansatzidentität offen	0	H0_NONE	2	2	48	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GDT671:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	6149d3b9afb442792b3f976808596ad64b6feb066fe18248071ada54fed510b5	5dc41fb69965fc0962fdc7d34fd035fc9b76de2304f68ffe5cce9b39a594961f	d3fafbdd97131cea82dd0b07c279c5e028ed082f224cac81e037e3f71c80d6fa	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D040	pchodain	pchodain#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_DRY_POWDER_AMOUNT	zwei Dosen getrockneten Pulveransatzes abmessen	zwei Portionen getrockneten Pulveransatzes abmessen	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Pulveridentität offen	0	H0_NONE	3	2	53	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GDT668:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	471a10e0a739e79daa701776273b29315faa12cf128c81098f7505686ce7a6fd	e35a32b5be7a9ca32b113b147a9aa38e2204a47415c6ee9d320ee0de0b40d113	a9f28fe78c403407ee4939b98cea3e25b42e49f211a95f716101944dc67b02ad	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D041	podaiin	podaiin#GLOBAL	ROMAN_AXIS	PORTION	INDEXED_POWDER_PREPARATION_AMOUNT	Pulverzubereitung, Dosis III	drei Portionen Pulverzubereitung	VISIBLE_MATERIAL_HEAD_SELECTS_CARDINAL_AMOUNT	WERT	Mengenachse und Pulveridentität offen	0	H0_NONE	4	4	51	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	1153fc48038c30a22a55331d2323bbc5482c71b38c5285d2b804432a57c4411f	94a07b2b624ef982f41601504f67d208964715d1a63f9fd471d8f62c65b23fbe	398767f2b4a248118817f2b33f8c96f07092e6daba60736ed737068153ec1f8d	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D042	qodchy	qodchy#GLOBAL	SINGULAR_OBJECT	PORTION	TAKEN_DRY_DRUG_PORTION	nimm eine Dosis Trockendroge	eine Portion Trockendroge nehmen	TAKE_IS_INGREDIENT_HANDLING_NOT_ADMINISTRATION	MASS	absolute Einheit und Stoffidentität offen	0	H0_NONE	2	2	48	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GDT664:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	0a3d7510f498233ebe3e4b5a268903a0e55a203dc3c5c6b993928e7605531f99	722262c563eb5a91299e96c558f39069ff7d50375f8165440802fbd8db43045c	b19eb97a08d04bebdcbbbf56f2028864aa9c408f8d9b622e48231cfa23d18d13	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D043	qokeedain	qokeedain#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_FULLY_HEATED_AMOUNT	erhitze vollständig und miss zwei Dosen ab	vollständig erhitzen und zwei Portionen abmessen	COUNTED_WORK_AMOUNT_WITHOUT_ADMINISTRATION	HOLD	Patient der Heiz- und Messhandlung offen	0	H0_NONE	2	1	45	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GDT667:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	e515e9dfbb85fae40f1bff67cd9519bface57d6437039e6e13c89a39d5f00935	65f2bd6f4370a0a32dc60eae37091ad324eef35b419dfbb18538a3d8185c62f8	89f940e24ec123241efb2ce511b7a689109b0b249dddf35bd4b6a6277bd3abc2	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D044	rodaiin	rodaiin#GLOBAL	ROMAN_AXIS	PORTION	INDEXED_ROOT_PREPARATION_AMOUNT	Wurzel/Wurzeldrogezubereitung, Dosis III	drei Portionen Wurzel-/Wurzeldrogezubereitung	VISIBLE_MATERIAL_HEAD_SELECTS_CARDINAL_AMOUNT	WERT	Mengenachse und Wurzelidentität offen	0	H0_NONE	2	2	43	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	0fe474afe2265165306e154d8e50f51ef9c11fd7f24fd6d4a748c28a5b268424	dc9945305463b86eb5de7697946bb7ad1ce6ff267c54e16a50e109380b243f98	eece32fadbfc5ae88b0b506298b771a3d1c2088159043fe49e6bec741a0b2dac	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D045	schodain	schodain#GLOBAL	ROMAN_AXIS	PORTION	INDEXED_DRY_SEED_PREPARATION_AMOUNT	trockener Samenansatz, Dosis II	zwei Portionen trockenen Samenansatzes	VISIBLE_MATERIAL_HEAD_SELECTS_CARDINAL_AMOUNT	WERT	Mengenachse und Saatgutidentität offen	0	H0_NONE	1	1	36	W1_WEAK_WORKING	KNOWN_EXACT_WHOLE	GDT662:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	eeffecb9578d2a9bcfbd2a1df9f1b6e1601b630f76e01e93add3912f1a96bcb4	71fe207d14cb00f2394f6e60d540bddb8995f24546cc10a051c610cf3c4e64e7	191a766698b9077066435a4dbc252c808ab192af308570b9d36477fb7c51dcc7	53963c234f3c0ce3bbbe91aa942a04ae6422ec5296a1a3fd12213a4a11234c63
G728-D046	shdaiin	shdaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_SOAKED_DRUG_AMOUNT	drei Dosen eingeweichte Droge	drei Portionen eingeweichter Droge	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Stoffidentität offen	0	H0_NONE	4	4	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GDT666:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	5dd44915ffb3ef114b31b1fc72edae9441f79bf0419a33309861aefeb45bcb32	d90e9df7e1016df5e81040ee0a112d112e3dcafa012918645ec1e268c12bb58d	8e321cb7f84d9b8affde9872bf42e9b55c1d831fbd08a868bb5dbe1f3546d97b	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D047	shdpchy	shdpchy#GLOBAL	SINGULAR_OBJECT	PORTION	MOISTENED_POWDER_PORTION	feuchte eine Dosis Pulver an und trockne sie leicht an	eine Portion Pulver anfeuchten und leicht antrocknen	WORK_PORTION_WITH_VISIBLE_MATERIAL_HEAD	HOLD	Pulveridentität und Prozesspatient offen	0	H0_NONE	1	1	36	W1_WEAK_WORKING	KNOWN_EXACT_WHOLE	GDT665:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	b89ee75d5c2e31e87bba3b1912b8af4ed8d886353025d9030cac301c289baf43	da0fb66b8fb75066e8c48aebf20f849eb6432c69f9fa961699bc3ef276559760	cd54bef424d41ad9c44e0381f2199aaf817c44f49b5e450ba01be03f3b7278a7	53963c234f3c0ce3bbbe91aa942a04ae6422ec5296a1a3fd12213a4a11234c63
G728-D048	shedaiin	shedaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_MIDDLE_SOAKED_DRUG_AMOUNT	drei Dosen bis zur Mittelstufe eingeweichter Droge	drei Portionen bis zur Mittelstufe eingeweichter Droge	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Stoffidentität offen	0	H0_NONE	10	8	73	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GDT669:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	b7c2c977098fd443efcf40606342f7b9b53aae2689382fb831c697dff66aa307	15486eb674980f14772c2a1c1495345e2cee88f73389d6cfad2f65636b5e3d7f	789a9f9672551c013bc44314138605414ca7021ddcaf54171acf7bdbef186572	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D049	shedain	shedain#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_MIDDLE_SOAKED_DRUG_AMOUNT	zwei Dosen bis zur Mittelstufe eingeweichter Droge	zwei Portionen bis zur Mittelstufe eingeweichter Droge	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Stoffidentität offen	0	H0_NONE	12	9	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GDT668:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	e5d0dc26b73b25a232f1fa76f4f4f0024107c6079fb02fd730320c6ebe2334d9	bb9bd7191af079e83aabe62402b7b08be0786096a9cda50a35a7b504f6369a49	16e470e139855faa50052985382581fcef63dc854e353e235178ecba6b47a3f2	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D050	sheodaiin	sheodaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_SOAKED_PREPARATION_AMOUNT	drei Dosen eingeweichter Ansatz	drei Portionen eingeweichter Ansatz	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Ansatzidentität offen	0	H0_NONE	4	4	58	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GDT665:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	1aca9faf282cd5bcde8cc098eea0b6a42bdd5dc81f345db32e2516fd18f35754	6f15b8bf54aa6e50bacc901685428a5e48527f25e7a11ae9244512d045aeaaaf	76c0f075d73645c082f7c852f9944d8910acb6f2fea1eb3e15b8140de08399fc	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D051	shodaiin	shodaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_MOIST_PREPARATION_AMOUNT	drei Dosen Feuchtansatz	drei Portionen Feuchtansatz	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Ansatzidentität offen	0	H0_NONE	21	17	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GDT666:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	c84feadaac2d5e8ffa9226fecf9bc6f30642419ebde70edcfb904d2242f371a2	490954929164c75f1f23aae0e3dd71b281d0860885e469bc853f42e549132f01	020a5f82a3d01ff0a1565636b716b7593b51d5d31319344829036ed2bcd68bf3	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D052	shsodaiin	shsodaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_MOIST_SEED_PREPARATION_AMOUNT	drei Dosen angefeuchteter Saatgutzubereitung	drei Portionen angefeuchteter Saatgutzubereitung	COUNTED_MATERIAL_AMOUNT_WITHOUT_ADMINISTRATION	MASS	absolute Einheit und Saatgutidentität offen	0	H0_NONE	1	1	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GDT667:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	daa0f3bfbad9d28d9bec92104d595928a9383efa1a5247f39e7e4650f5d1e2f2	53b8f3fd7a26583b55566b98c8de995cc666f1b55d7c2e1c94b945a4dea7b762	277b03710de46aa51a61ccbb0e69f65bb0d8357d9cd2878229ddcb621323f964	da09f4dbca2199684604af268afc304fe90cc9d15f41187bd40e46da883ee152
G728-D053	sodaiin	sodaiin#GLOBAL	ROMAN_AXIS	PORTION	INDEXED_SEED_PREPARATION_AMOUNT	Samen/Saatgutzubereitung, Dosis III	drei Portionen Samen-/Saatgutzubereitung	VISIBLE_MATERIAL_HEAD_SELECTS_CARDINAL_AMOUNT	WERT	Mengenachse und Saatgutidentität offen	0	H0_NONE	3	3	51	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	7c5927487be2247043094f1322c0fae521aba2401370586cc519e8bba18ee49d	e28b4755a2f016b2527c36e28275ae57ce11557d4e8d23f4b074a2ef768da049	3893ace86b01ecd9b180675d6c704e9702e04bd58bcb5e171d557091c088824f	3a9a3e5f8f86a6dd3f185beedeb8b59140a313a56c274473dfb444df749c991b
G728-D054	sotchdaiin	sotchdaiin#GLOBAL	COUNTED_PLURAL	PORTION	COUNTED_SEED_PROCESS_AMOUNT	drei Dosen Saatgutzubereitung abkühlen und trocknen	drei Portionen Saatgutzubereitung abkühlen und trocknen	COUNTED_WORK_AMOUNT_WITHOUT_ADMINISTRATION	HOLD	Patientenbindung der beiden Handlungen offen	0	H0_NONE	1	1	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GDT667:EXACT_WHOLE	1	1	0	0	working_meaning_de|source_gdts|relation_word_delta|v99_context_realizations_de|v99_audit_decision|v99_evidence_class|v99_open_semantic_slots|v99_lineage_class|v99_value_kind	1	89979f1645706ec1900202f5bd6c27c496c167c9724bd559e79ce49f1e4caf0e	b878671fef40ab453b18584ecce6e271fefa4ee0b00c53f8ed1f3b917ecf5a3f	277b03710de46aa51a61ccbb0e69f65bb0d8357d9cd2878229ddcb621323f964	da09f4dbca2199684604af268afc304fe90cc9d15f41187bd40e46da883ee152
