rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
28	3309600	1	f36v	f36v.13	H	A	1	4	3	0	0	0	1	0.750000	4	4	1	1	oky she cthol oty	[oky:?] | feucht, attributiv gebunden | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | kalter Ansatz, Grundform	OPEN | V13:TARGET_SURFACE_DEFAULT | GDT644:ROUND_02 | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	oky	1	oky	<BOS>	she	heiß, Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Zubereitung/Ansatz, Grundform; feucht, attributiv gebunden; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; kalter Ansatz, Grundform
29	3309600	1	f4r	f4r.7	H	A	1	4	3	1	0	0	1	0.750000	4	4	1	1	qotaiin cthol daiin cthom	kalt, Grad III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III | [cthom:?]	V13:TARGET_SURFACE_DEFAULT | GDT644:ROUND_02 | V13:CONTEXTUAL_VALUE_SERIES | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	4	cthom	4	cthom	daiin	<EOS>	Blatt-/Krautansatz, Einheit/Maß I	MANUAL_COMPOSITION:cth plant-drug head + o preparation + m unit I	MEDIUM	kalt, Grad III; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Qualitätsgrad III; Blatt-/Krautansatz, Einheit/Maß I
30	3299600	0	f105v	f105v.38	S	B	3	4	3	0	0	1	1	0.750000	2	2	1	0	cheody oaiir ain okshey	getrockneter Ansatz | Zubereitung, Teil-/Sortierklasse III | Menge-/Klassenwert II | [okshey:?]	V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_12 | V13:VALUE_MINIM_SERIES | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	4	okshey	4	okshey	ain	<EOS>	heiß, Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	getrockneter Ansatz; Zubereitung, Teil-/Sortierklasse III; Menge-/Klassenwert II; heiß, Zubereitung/Ansatz, Grundform
31	3299600	0	f107v	f107v.42	S	B	3	4	3	0	0	2	1	0.750000	2	2	1	0	or ain oloeeey qokain	Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | [oloeeey:?] | heiß, Grad II	V13:NOMINAL_PART_CARRIER | V13:VALUE_MINIM_SERIES | OPEN | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	3	oloeeey	3	oloeeey	ain	qokain	Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Teil-/Nominalträger; genaue Basisbedeutung offen; Menge-/Klassenwert II; Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform; heiß, Grad II
32	3299600	0	f22v	f22v.14	H	A	1	4	3	2	0	1	1	0.750000	3	3	1	0	qotchy olshly shol daiin	kalt-trocken | [olshly:?] | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III	V13:TARGET_SURFACE_DEFAULT | OPEN | V13:MOIST_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	2	olshly	2	olshly	qotchy	shol	Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt-trocken; Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform; feucht; nominal feuchtes Gut/Material; Qualitätsgrad III
33	3299600	0	f30v	f30v.9	H	A	1	4	3	1	0	0	1	0.750000	3	4	1	0	qotchor chor sheey cheolsos	kalt-trockene Drogenportion | Pflanzen-/Reproduktionsteil | feucht, Bindungsstufe II | [cheolsos:?]	GDT639:ROUND_01 | V13:PART_OR_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	4	cheolsos	4	cheolsos	sheey	<EOS>	trocken, Material/Zubereitungsstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt-trockene Drogenportion; Pflanzen-/Reproduktionsteil; feucht, Bindungsstufe II; trocken, Material/Zubereitungsstoff
34	3299600	0	f37v	f37v.15	H	A	1	4	3	1	0	1	1	0.750000	3	3	1	0	soiiin cheoky daiin dain	Samendroge: Formklasse IV | [cheoky:?] | Grad-/Maßwert III | Grad-/Maßwert II	GDT637:ATTESTED_LADDER_CELL | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE	2	cheoky	2	cheoky	soiiin	daiin	trocken, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samendroge: Formklasse IV; trocken, Grundform; Grad-/Maßwert III; Grad-/Maßwert II
35	3299600	0	f6v	f6v.16	H	A	1	4	3	0	0	1	1	0.750000	3	3	1	0	ochy cthar cthar cthy	[ochy:?] | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | CTH-Drogenmaterial	OPEN | GDT639:ROUND_04 | GDT639:ROUND_04 | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	ochy	1	ochy	<BOS>	cthar	Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Zubereitung/Ansatz, Grundform; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; CTH-Drogenmaterial
36	3299600	0	f93r	f93r.31	H	A	1	4	3	1	1	0	1	0.750000	4	4	1	1	ol chol cthol olchod	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [olchod:?]	V13:QUALITY_STATE_MATERIAL_CARRIER | V13:DRY_OL_FORM | GDT644:ROUND_02 | OPEN	AMBIGUOUS_ACTIVE_RIVAL | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	4	olchod	4	olchod	cthol	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken; nominal trockenes Gut/Material; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Material/Zubereitungsstoff, Zubereitung/Ansatz
37	3209600	1	f37v	f37v.6	H	A	1	4	3	0	0	0	1	0.750000	4	4	1	1	yokor ytchor saiin oty	[yokor:?] | kalt-trockene Portion dieser Droge | Samen/Saatgut, Typ/Charge III | kalter Ansatz, Grundform	OPEN | GDT644:ROUND_05 | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	yokor	1	yokor	<BOS>	ytchor	Portion/Zutat	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Portion/Zutat; kalt-trockene Portion dieser Droge; Samen/Saatgut, Typ/Charge III; kalter Ansatz, Grundform
38	3199600	0	f10r	f10r.12	H	A	1	4	3	1	0	0	1	0.750000	3	3	1	0	odaiin daiin qotchy qotor	[odaiin:?] | Grad-/Maßwert III | kalt-trocken | kalte Drogenportion	OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT640:ROUND_02	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	odaiin	1	odaiin	<BOS>	daiin	Zubereitung/Ansatz	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Zubereitung/Ansatz; Grad-/Maßwert III; kalt-trocken; kalte Drogenportion
39	3199600	0	f49r	f49r.21	H	A	1	4	3	2	0	0	1	0.750000	3	3	1	0	odcho chor ety shol	[odcho:?] | Pflanzen-/Reproduktionsteil | gekühlt | feucht; nominal feuchtes Gut/Material	OPEN | V13:PART_OR_FORM | V13:TARGET_SURFACE_DEFAULT | V13:MOIST_OL_FORM	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	odcho	1	odcho	<BOS>	chor	Zubereitung/Ansatz	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Zubereitung/Ansatz; Pflanzen-/Reproduktionsteil; gekühlt; feucht; nominal feuchtes Gut/Material
40	3199600	0	f49v	f49v.16	H	A	1	4	3	0	0	1	1	0.750000	3	4	1	0	qoteees cheo daiin dol	[qoteees:?] | trocken angesetzte Zubereitung | Grad-/Maßwert III | Materialmaß	OPEN | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_11	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	qoteees	1	qoteees	<BOS>	cheo	kalt	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalt; trocken angesetzte Zubereitung; Grad-/Maßwert III; Materialmaß
41	3199600	0	f78r	f78r.43	B	B	2	4	3	0	0	2	1	0.750000	1	1	1	0	lchedy pchedy qokaiin dar	getrocknetes Drogenholz | getrocknetes Pulver | heiß, Grad III | [dar:?]	V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	4	dar	4	dar	qokaiin	<EOS>	Fraktion	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	getrocknetes Drogenholz; getrocknetes Pulver; heiß, Grad III; Fraktion
42	3109600	1	f107v	f107v.7	S	B	3	4	3	2	0	0	1	0.750000	4	4	1	1	taiin cheockhy chain qokain	kalt, Grad III | [cheockhy:?] | trocken, Grad II | heiß, Grad II	V13:QUALITY_DEGREE_SERIES | OPEN | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	2	cheockhy	2	cheockhy	taiin	chain	cheockhy: ungeklärt	OPAQUE_REMAINDER_NO_FORCED_COMPOSITION	OPEN	kalt, Grad III; cheockhy: ungeklärt; trocken, Grad II; heiß, Grad II
43	3109600	1	f36r	f36r.8	H	A	1	4	3	1	0	0	1	0.750000	4	4	1	1	ytchor cthol chaiin yd	kalt-trockene Portion dieser Droge | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trocken, Grad III | [yd:?]	GDT644:ROUND_05 | GDT644:ROUND_02 | V13:QUALITY_DEGREE_SERIES | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	4	yd	4	yd	chaiin	<EOS>	yd: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	kalt-trockene Portion dieser Droge; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; trocken, Grad III; yd: ungeklärt
44	3109600	1	f54v	f54v.12	H	A	1	4	3	2	0	0	1	0.750000	4	4	1	1	tol chol cthol s	kalt; nominal kaltes Gut/Material | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [s:?]	V13:COLD_OL_FORM | V13:DRY_OL_FORM | GDT644:ROUND_02 | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	4	s	4	s	cthol	<EOS>	s: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	kalt; nominal kaltes Gut/Material; trocken; nominal trockenes Gut/Material; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; s: ungeklärt
45	3109600	1	f83r	f83r.39	B	B	2	4	3	1	0	0	1	0.750000	4	4	1	1	qokain shey kain chckhal	heiß, Grad II | feucht, attributiv gebunden | heiß, Grad II | [chckhal:?]	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	4	chckhal	4	chckhal	kain	<EOS>	chckhal: ungeklärt	OPAQUE_REMAINDER_NO_FORCED_COMPOSITION	OPEN	heiß, Grad II; feucht, attributiv gebunden; heiß, Grad II; chckhal: ungeklärt
46	3099600	0	f32r	f32r.15	H	A	1	4	3	0	1	0	1	0.750000	4	4	1	1	qokchy qotol doiir ol	heiß-trocken | kaltes Material | [doiir:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL	3	doiir	3	doiir	qotol	ol	doiir: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	heiß-trocken; kaltes Material; doiir: ungeklärt; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
47	3099600	0	f40v	f40v.6	H	B	2	4	3	0	1	2	1	0.750000	1	2	1	0	qoeedaiin ol chedy daiin	[qoeedaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrockneter Zustand | Grad-/Maßwert III	OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	qoeedaiin	1	qoeedaiin	<BOS>	ol	qoeedaiin: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	qoeedaiin: ungeklärt; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; getrockneter Zustand; Grad-/Maßwert III
48	2299700	0	f54v	f54v.16	H	A	1	3	2	1	0	1	1	0.666667	2	2	1	0	daiin chol oldaiin	Grad-/Maßwert III | trocken; nominal trockenes Gut/Material | [oldaiin:?]	V13:CONTEXTUAL_VALUE_SERIES | V13:DRY_OL_FORM | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	3	oldaiin	3	oldaiin	chol	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; trocken; nominal trockenes Gut/Material; Material/Zubereitungsstoff, Zubereitung/Ansatz
49	2299700	0	f76v	f76v.33	B	B	2	3	2	1	0	0	1	0.666667	2	2	1	0	saiin otaiin shckhedy	Samen/Saatgut, Typ/Charge III | kalt im Zubereitungsrahmen, Grad III | [shckhedy:?]	V13:SCOPED_CONCRETE_HEAD_FORM | V13:QUALITY_DEGREE_SERIES | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	3	shckhedy	3	shckhedy	otaiin	<EOS>	Samendroge: fertig aufbereitete Form	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Samen/Saatgut, Typ/Charge III; kalt im Zubereitungsrahmen, Grad III; Samendroge: fertig aufbereitete Form
50	2299700	0	f94v	f94v.7	H	B	3	3	2	0	0	0	1	0.666667	2	2	1	0	toky shey qokaiin	[toky:?] | feucht, attributiv gebunden | heiß, Grad III	OPEN | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	toky	1	toky	<BOS>	shey	kalt, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt, Grundform; feucht, attributiv gebunden; heiß, Grad III
51	2299700	0	f99r	f99r.47	P	A	1	3	2	0	0	1	1	0.666667	1	1	1	0	tol keey ctheey	kalt; nominal kaltes Gut/Material | [keey:?] | CTH-Drogenmaterial, Form II	V13:COLD_OL_FORM | OPEN | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	2	keey	2	keey	tol	ctheey	heiß, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt; nominal kaltes Gut/Material; heiß, Grundform; CTH-Drogenmaterial, Form II
52	2209700	1	f36v	f36v.11	H	A	1	3	2	1	0	0	1	0.666667	3	3	1	1	oty chcthy ytoryd	kalter Ansatz, Grundform | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ytoryd:?]	V13:TARGET_SURFACE_DEFAULT | V13:DRY_CTH_MATERIAL | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	3	ytoryd	3	ytoryd	chcthy	<EOS>	Portion/Zutat	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalter Ansatz, Grundform; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; Portion/Zutat
53	2209700	1	f77v	f77v.15	B	B	2	3	2	0	0	0	1	0.666667	3	3	1	1	qol kaiin shey	[qol:?] | heiß, Grad III | feucht, attributiv gebunden	OPEN | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	qol	1	qol	<BOS>	kaiin	Material/Zubereitungsstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Material/Zubereitungsstoff; heiß, Grad III; feucht, attributiv gebunden
54	2209700	1	f9v	f9v.12	H	A	1	3	2	1	0	0	1	0.666667	3	3	1	1	chkaiin ckhy chor	heiß-trocken, Grad III | [ckhy:?] | Pflanzen-/Reproduktionsteil	GDT638:ROUND_08 | OPEN | V13:PART_OR_FORM	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	2	ckhy	2	ckhy	chkaiin	chor	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiß-trocken, Grad III; Grundform; Pflanzen-/Reproduktionsteil
55	2199700	0	f19v	f19v.14	H	A	1	3	2	0	0	1	1	0.666667	1	1	1	0	otchol cheaiin cthol	kalt-trockener Zubereitungsstoff | [cheaiin:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	GDT638:ROUND_06 | OPEN | GDT644:ROUND_02	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	2	cheaiin	2	cheaiin	otchol	cthol	trocken	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalt-trockener Zubereitungsstoff; trocken; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge
56	2199700	0	f22v	f22v.12	H	A	1	3	2	0	0	1	1	0.666667	2	2	1	0	ychky daiin cthy	[ychky:?] | Grad-/Maßwert III | CTH-Drogenmaterial	OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	ychky	1	ychky	<BOS>	daiin	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Grundform; Grad-/Maßwert III; CTH-Drogenmaterial
57	2199700	0	f40v	f40v.12	H	B	2	3	2	0	0	1	1	0.666667	2	2	1	0	ycheekeey daiin okaiin	[ycheekeey:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen	OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	ycheekeey	1	ycheekeey	<BOS>	daiin	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Grundform; Grad-/Maßwert III; heiß, Grad III, im Ansatzrahmen
58	2109700	1	f37v	f37v.23	H	A	1	3	2	2	0	0	1	0.666667	3	3	1	1	yto chol daiin	[yto:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	OPEN | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	1	yto	1	yto	<BOS>	chol	yto: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	yto: ungeklärt; trocken; nominal trockenes Gut/Material; Qualitätsgrad III
59	1309800	1	f42v	f42v.8	H	A	1	2	1	0	0	0	1	0.500000	2	2	1	1	sodal saiin	[sodal:?] | Samen/Saatgut, Typ/Charge III	OPEN | V13:SCOPED_CONCRETE_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1	sodal	1	sodal	<BOS>	saiin	Samendroge: Rohstoff, Zubereitung/Ansatz	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Samendroge: Rohstoff, Zubereitung/Ansatz; Samen/Saatgut, Typ/Charge III
60	1309800	1	f75v	f75v.50	B	B	2	2	1	0	0	0	1	0.500000	2	2	1	1	otal opal	Ansatz aus kaltem Rohstoff, Form I | [opal:?]	GDT644:ROUND_01 | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	opal	2	opal	otal	<EOS>	Rohstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Ansatz aus kaltem Rohstoff, Form I; Rohstoff, Zubereitung/Ansatz
61	1309800	1	f80v	f80v.44	B	B	2	2	1	0	0	0	1	0.500000	2	2	1	1	qokal orol	heiße Substanz | [orol:?]	V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	orol	2	orol	qokal	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiße Substanz; Material/Zubereitungsstoff, Zubereitung/Ansatz
62	1309800	1	f87v	f87v.16	H	A	1	2	1	0	0	0	1	0.500000	2	2	1	1	saiin olcthr	Samen/Saatgut, Typ/Charge III | [olcthr:?]	V13:SCOPED_CONCRETE_HEAD_FORM | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	olcthr	2	olcthr	saiin	<EOS>	Blatt-/Krautgut, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samen/Saatgut, Typ/Charge III; Blatt-/Krautgut, Zubereitung/Ansatz
63	1309800	1	f99v	f99v.28	P	A	1	2	1	1	0	0	1	0.500000	2	2	1	1	chor olekor	Pflanzen-/Reproduktionsteil | [olekor:?]	V13:PART_OR_FORM | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	2	olekor	2	olekor	chor	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Pflanzen-/Reproduktionsteil; Material/Zubereitungsstoff, Zubereitung/Ansatz
64	1299800	0	f24r	f24r.20	H	A	1	2	1	0	0	1	1	0.500000	0	0	1	0	sam chorly	Samen/Saatgut: Maß-/Einheitsform I | [chorly:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2	chorly	2	chorly	sam	<EOS>	trocken, Portion/Zutat, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samen/Saatgut: Maß-/Einheitsform I; trocken, Portion/Zutat, Grundform
65	1299800	0	f26r	f26r.6	H	B	2	2	1	0	0	1	1	0.500000	0	0	1	0	rchedy qokedy	getrocknete Wurzel | [qokedy:?]	V13:SCOPED_CONCRETE_HEAD_FORM | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2	qokedy	2	qokedy	rchedy	<EOS>	heiß, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	getrocknete Wurzel; heiß, fertig aufbereitete Form
66	1299800	0	f47v	f47v.14	H	A	1	2	1	1	0	0	1	0.500000	1	1	1	0	chol chey	trocken; nominal trockenes Gut/Material | [chey:?]	V13:DRY_OL_FORM | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	2	chey	2	chey	chol	<EOS>	trocken, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	trocken; nominal trockenes Gut/Material; trocken, Grundform
67	1299800	0	f75r	f75r.47	B	B	2	2	1	0	0	0	1	0.500000	1	1	1	0	sal okeedy	Saat-Rohstoff I | [okeedy:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	okeedy	2	okeedy	sal	<EOS>	heiß, Zubereitung/Ansatz, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Saat-Rohstoff I; heiß, Zubereitung/Ansatz, fertig aufbereitete Form
68	1299800	0	f81v	f81v.28	B	B	2	2	1	0	0	1	1	0.500000	0	0	1	0	otain olkal	kalt im Zubereitungsrahmen, Grad II | [olkal:?]	V13:QUALITY_DEGREE_SERIES | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2	olkal	2	olkal	otain	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt im Zubereitungsrahmen, Grad II; Material/Zubereitungsstoff, Zubereitung/Ansatz
