audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_support_note	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	flags	thermal_reader_rival	hard_collision	verdict	review_reason
G644-A01-027	1	otal	f108r	f108r.22	S	B	3	5	MEDIAL	qokaiin	ol	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	5	4	[dcheol:?] | feucht; nominal feuchtes Gut/Material | [dal:?] | heiß, Grad III | [otal:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shedy:?] | [qokey:?] | [chey:?] | Holzportion | Menge III | [okeeam:?]	[dcheol:?] | feucht; nominal feuchtes Gut/Material | [dal:?] | heiß, Grad III | Ansatz aus kaltem Rohstoff, Form I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shedy:?] | [qokey:?] | [chey:?] | Holzportion | Menge III | [okeeam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-028	1	otal	f108r	f108r.32	S	B	3	8	MEDIAL	otedy	shol	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold	ykedar chedy qokey lkeedy ote y kedy otedy otal shol alodar r alold	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	5	3	[ykedar:?] | getrockneter Zustand | [qokey:?] | [lkeedy:?] | gekühlter Ansatz | [okedy:?] | gekühlter Ansatz | [otal:?] | feucht; nominal feuchtes Gut/Material | [alodar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [alold:?]	[ykedar:?] | getrockneter Zustand | [qokey:?] | [lkeedy:?] | gekühlter Ansatz | [okedy:?] | gekühlter Ansatz | Ansatz aus kaltem Rohstoff, Form I | feucht; nominal feuchtes Gut/Material | [alodar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [alold:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-029	1	otal	f108r	f108r.9	S	B	3	8	MEDIAL	qokar	kedy	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	2	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chedain:?] | getrockneter Zustand | [okedy:?] | [lkedy:?] | [raraiin:?] | heiße Portion | [otal:?] | [kedy:?] | [ar:?] | [air:?] | [ockhedy:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chedain:?] | getrockneter Zustand | [okedy:?] | [lkedy:?] | [raraiin:?] | heiße Portion | Ansatz aus kaltem Rohstoff, Form I | [kedy:?] | [ar:?] | [air:?] | [ockhedy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-030	1	otal	f108v	f108v.17	S	B	3	10	MEDIAL	kedar	raram	qokeey lkeed chedy qokeeos sheol tedy qopchdy qokeshdy kedar otal raram	qokeey lkeed chedy qokeeos sheol tedy qopchdy qokeshdy kedar otal raram	qokeey lkeed chedy qokeeos eol tedy qopchdy qokeshdy kedar otal raram	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	[qokeey:?] | [lkeed:?] | getrockneter Zustand | [qokeeos:?] | feuchtes Material | [tedy:?] | [qopchdy:?] | [qokeshdy:?] | [kedar:?] | [otal:?] | [raram:?]	[qokeey:?] | [lkeed:?] | getrockneter Zustand | [qokeeos:?] | feuchtes Material | [tedy:?] | [qopchdy:?] | [qokeshdy:?] | [kedar:?] | Ansatz aus kaltem Rohstoff, Form I | [raram:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-031	1	otal	f111v	f111v.15	S	B	3	9	MEDIAL	chedy	lchedy	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s	rain sheo l otain qokaiin al kain chedy otal lchedy qokain chtal otain l ls	sar she l otain qokaiin al kain che y otal lche y qokain chtal otain l ls	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	9	5	Samenfraktion I | feucht, attributiv gebunden | [l:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III | [al:?] | heiß, Grad II | getrockneter Zustand | [otal:?] | getrocknetes Drogenholz | heiß, Grad II | [chtal:?] | kalt im Zubereitungsrahmen, Grad II | [l:?] | [s:?]	Samenfraktion I | feucht, attributiv gebunden | [l:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III | [al:?] | heiß, Grad II | getrockneter Zustand | Ansatz aus kaltem Rohstoff, Form I | getrocknetes Drogenholz | heiß, Grad II | [chtal:?] | kalt im Zubereitungsrahmen, Grad II | [l:?] | [s:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-032	1	otal	f111v	f111v.7	S	B	3	10	MEDIAL	lcheedy	kain	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al	qokeechey qokaiin oteaiin fcheeol kain okeey l lcheedy otal kain chedain al	qokeechey qokaiin oteaiin fcheeolkain keey l lchee y otal kain che ain al	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	2	[qokeechey:?] | heiß, Grad III | [oteaiin:?] | [fcheeo:?] | [l:?] | heiß, Grad II | heißer Ansatz, Bindungsstufe II | [l:?] | [lcheedy:?] | [otal:?] | heiß, Grad II | [chedain:?] | [al:?]	[qokeechey:?] | heiß, Grad III | [oteaiin:?] | [fcheeo:?] | [l:?] | heiß, Grad II | heißer Ansatz, Bindungsstufe II | [l:?] | [lcheedy:?] | Ansatz aus kaltem Rohstoff, Form I | heiß, Grad II | [chedain:?] | [al:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-033	1	otal	f112r	f112r.19	S	B	3	4	MEDIAL	l	y	polchdy o l otal y raiin sheky qeey qokey qokeey qoky am	polchdy ol otaly saiin sheky qeey qokey qokeey qoko am	polchdy ol otalysaiin sheky qeey qokey qokeey qokyam	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	0	[polchdy:?] | [o:?] | [l:?] | [otal:?] | [y:?] | Wurzel, Typ/Charge III | [sheky:?] | [qeey:?] | [qokey:?] | [qokeey:?] | heiße Grundform | [am:?]	[polchdy:?] | [o:?] | [l:?] | Ansatz aus kaltem Rohstoff, Form I | [y:?] | Wurzel, Typ/Charge III | [sheky:?] | [qeey:?] | [qokey:?] | [qokeey:?] | heiße Grundform | [am:?]	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A01-034	1	otal	f112r	f112r.5	S	B	3	5	MEDIAL	otody	okeeey	otair o kody otody otal okeeey otar am oain oy	otair okody otody otal okeeey otar am oain oy	otair okody otody otal okeeey otar am oain oy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	0	0	[otair:?] | [o:?] | [kody:?] | [otody:?] | [otal:?] | [okeeey:?] | [otar:?] | [am:?] | [oain:?] | [oy:?]	[otair:?] | [o:?] | [kody:?] | [otody:?] | Ansatz aus kaltem Rohstoff, Form I | [okeeey:?] | [otar:?] | [am:?] | [oain:?] | [oy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-035	1	otal	f112v	f112v.5	S	B	3	5	MEDIAL	daiin	chear	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	sain aiiin okey daiin otal chear okedy okaiin cheeol y	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	4	[sain:?] | Menge-/Klassenwert IV | [okey:?] | Grad-/Maßwert III | [otal:?] | trockene Fraktion I | [okedy:?] | heiß, Grad III, im Ansatzrahmen | [cheeoldy:?]	[sain:?] | Menge-/Klassenwert IV | [okey:?] | Grad-/Maßwert III | Ansatz aus kaltem Rohstoff, Form I | trockene Fraktion I | [okedy:?] | heiß, Grad III, im Ansatzrahmen | [cheeoldy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-036	1	otal	f112v	f112v.8	S	B	3	7	MEDIAL	okar	kedy	ocheor okar aiiin otaiin okal okar otal kedy chekaiiin	ocheor okor aiiin otaiin okal okar otal kedy chekaiiin	ocheor okar aiiin otaiin okal okar otal kedy chekaiiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	3	[ocheor:?] | [okar:?] | Menge-/Klassenwert IV | kalt im Zubereitungsrahmen, Grad III | Ansatz aus heißem Rohstoff, Form I | [okar:?] | [otal:?] | [kedy:?] | [chekaiiin:?]	[ocheor:?] | [okar:?] | Menge-/Klassenwert IV | kalt im Zubereitungsrahmen, Grad III | Ansatz aus heißem Rohstoff, Form I | [okar:?] | Ansatz aus kaltem Rohstoff, Form I | [kedy:?] | [chekaiiin:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-037	1	otal	f113r	f113r.32	S	B	3	5	MEDIAL	okshedy	okaiin	shodaiin shkaiin chcthal okshedy otal okaiin cphoal otain okaiin chedy qotal	shodaiin shkaiin chcthal okshedy otal okaiin cphoal otain okaiin chedy qotal	shodaiin shkaiin chcthal okshe y otal okaiin cphoal otain okaiin che y qotal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	3	[shodaiin:?] | [shkaiin:?] | [chcthal:?] | [okshedy:?] | [otal:?] | heiß, Grad III, im Ansatzrahmen | [cphoal:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III, im Ansatzrahmen | getrockneter Zustand | [qotal:?]	[shodaiin:?] | [shkaiin:?] | [chcthal:?] | [okshedy:?] | Ansatz aus kaltem Rohstoff, Form I | heiß, Grad III, im Ansatzrahmen | [cphoal:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III, im Ansatzrahmen | getrockneter Zustand | [qotal:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-038	1	otal	f113r	f113r.37	S	B	3	10	FINAL	lfchedy	<EOS>	tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal	tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal	tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	1	[tshedy:?] | heiß, Grad III | [shedar:?] | [sheocphy:?] | [okchdy:?] | [pcheody:?] | [opchear:?] | [opchedy:?] | [lfchedy:?] | [otal:?]	[tshedy:?] | heiß, Grad III | [shedar:?] | [sheocphy:?] | [okchdy:?] | [pcheody:?] | [opchear:?] | [opchedy:?] | [lfchedy:?] | Ansatz aus kaltem Rohstoff, Form I	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-039	1	otal	f113r	f113r.6	S	B	3	7	MEDIAL	otain	ches	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	8	7	Samenportion | trocken angesetzte Zubereitung | [cheey:?] | [oteeos:?] | Menge III | kalt im Zubereitungsrahmen, Grad II | [otal:?] | [ches:?] | Menge III | [alchl:?] | feucht, Bindungsstufe II | [kchol:?] | [okeeo:?] | [l:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Samenportion | trocken angesetzte Zubereitung | [cheey:?] | [oteeos:?] | Menge III | kalt im Zubereitungsrahmen, Grad II | Ansatz aus kaltem Rohstoff, Form I | [ches:?] | Menge III | [alchl:?] | feucht, Bindungsstufe II | [kchol:?] | [okeeo:?] | [l:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-040	1	otal	f113r	f113r.8	S	B	3	11	FINAL	chykeor	<EOS>	pchosos cheoarkeeol qokeey lkchey qokar chos shey qopchy rchsy chykeor otal	pchosos cheoar keeol qokeey lkchey qokar chos shey qopchy rchsy chykeor otal	pchosos cheoarkeeol qokeey lkchey qokar chos ey qopchy rchsy chykeor otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	[pchosos:?] | [cheoarkeeol:?] | [qokeey:?] | [lkchey:?] | heiße Portion | [chos:?] | feucht, attributiv gebunden | [qopchy:?] | [rchsy:?] | [chykeor:?] | [otal:?]	[pchosos:?] | [cheoarkeeol:?] | [qokeey:?] | [lkchey:?] | heiße Portion | [chos:?] | feucht, attributiv gebunden | [qopchy:?] | [rchsy:?] | [chykeor:?] | Ansatz aus kaltem Rohstoff, Form I	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-041	1	otal	f113v	f113v.11	S	B	3	5	MEDIAL	olkeey	chotair	orsheor oteeo cheey olkeey otal chotair otar qotar okar oko lkedal ram	or sheor oteeo cheey olkeey otol chotair otar qotar okar oko lkedal ram	orsheor oteeo cheey olkeey ot l chotair otar qotar okar oko lkedal ram	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	1	[orsheor:?] | [oteeo:?] | [cheey:?] | [olkeey:?] | [otal:?] | [chotair:?] | [otar:?] | [qotar:?] | [okar:?] | [oko:?] | [lkedal:?] | Wurzel/Wurzeldroge: Maß-/Einheitsform I	[orsheor:?] | [oteeo:?] | [cheey:?] | [olkeey:?] | Ansatz aus kaltem Rohstoff, Form I | [chotair:?] | [otar:?] | [qotar:?] | [okar:?] | [oko:?] | [lkedal:?] | Wurzel/Wurzeldroge: Maß-/Einheitsform I	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A01-042	1	otal	f113v	f113v.23	S	B	3	11	MEDIAL	qokor	lkl	ykaiin al kar okain qokaiin chakair okar al cheody qokor otal lkl lol	ykaiin al kar okain qokaiin chokair okar al cheody qokar otal lkl lol	ykaiin al kar okain qokaiin ch kair okar al cheody qokar otal lkl lol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	4	[ykaiin:?] | [al:?] | [kar:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad III | [chakair:?] | [okar:?] | [al:?] | getrockneter Ansatz | [qokor:?] | [otal:?] | [lkl:?] | Holzstoff	[ykaiin:?] | [al:?] | [kar:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad III | [chakair:?] | [okar:?] | [al:?] | getrockneter Ansatz | [qokor:?] | Ansatz aus kaltem Rohstoff, Form I | [lkl:?] | Holzstoff	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-043	1	otal	f114r	f114r.16	S	B	3	9	MEDIAL	cheoty	cheo	cheoal sheedo l kol dair dair chdair cheoty otal cheo dair chekar otol chedy	cheoal sheedo lkol dair dair chdair cheoty otal cheo dair chekor otol chedy	cheoal sheedo l kol dair air chdair cheoty otal cheo dair chek r otol chedy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	2	[cheoal:?] | [sheedo:?] | [l:?] | heiß; nominal heißes Gut/Material | [dair:?] | [dair:?] | [chdair:?] | [cheoty:?] | [otal:?] | trocken angesetzte Zubereitung | [dair:?] | [chekar:?] | [otol:?] | getrockneter Zustand	[cheoal:?] | [sheedo:?] | [l:?] | heiß; nominal heißes Gut/Material | [dair:?] | [dair:?] | [chdair:?] | [cheoty:?] | Ansatz aus kaltem Rohstoff, Form I | trocken angesetzte Zubereitung | [dair:?] | [chekar:?] | [otol:?] | getrockneter Zustand	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-044	1	otal	f114r	f114r.35	S	B	3	12	MEDIAL	kchdar	kar	pcheos air oy sheo qokey sheekas oar ytched lked o kchdar otal kar	pcheos air oy sheo qokchey sheekas oar ytched lked okchdar otal kar	pcheos air oy sheo qokchey sheekas oar ytched lked y tchdar otal kar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	0	0	[pcheos:?] | [air:?] | [oy:?] | [sheo:?] | [qokey:?] | [sheekas:?] | [oar:?] | [ytched:?] | [lked:?] | [o:?] | [kchdar:?] | [otal:?] | [kar:?]	[pcheos:?] | [air:?] | [oy:?] | [sheo:?] | [qokey:?] | [sheekas:?] | [oar:?] | [ytched:?] | [lked:?] | [o:?] | [kchdar:?] | Ansatz aus kaltem Rohstoff, Form I | [kar:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-045	1	otal	f114v	f114v.30	S	B	3	7	MEDIAL	qotaiin	otaiin	y cheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	ycheey qoochy qolcheey qoteey qotaiin otal otaiin oteeo teey rain	ycheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	3	[y:?] | [cheey:?] | [qooeey:?] | [qolcheey:?] | kalt, Bindungsstufe II | kalt, Grad III | [otal:?] | kalt im Zubereitungsrahmen, Grad III | [oteeo:?] | [teey:?] | [rain:?]	[y:?] | [cheey:?] | [qooeey:?] | [qolcheey:?] | kalt, Bindungsstufe II | kalt, Grad III | Ansatz aus kaltem Rohstoff, Form I | kalt im Zubereitungsrahmen, Grad III | [oteeo:?] | [teey:?] | [rain:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-046	1	otal	f114v	f114v.31	S	B	3	8	MEDIAL	otaiin	qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	3	[olaiin:?] | trocken angesetzte Zubereitung | [otcheody:?] | [lkchedy:?] | [okol:?] | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | [otal:?] | [qotar:?]	[olaiin:?] | trocken angesetzte Zubereitung | [otcheody:?] | [lkchedy:?] | [okol:?] | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | Ansatz aus kaltem Rohstoff, Form I | [qotar:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-047	1	otal	f114v	f114v.37	S	B	3	6	MEDIAL	otaiin	o	dcheey ol cheodaiiin qokar otaiin otal o kaiin chey tar arody	dcheey ol cheodaiiin qokar otaiin otal okaiin chey tar arody	dcheey ol cheo aiiin qokar otaiin otal okaiin chey tar arody	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	2	[dcheey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheodaiiin:?] | heiße Portion | kalt im Zubereitungsrahmen, Grad III | [otal:?] | [o:?] | heiß, Grad III | [chey:?] | [tar:?] | [arody:?]	[dcheey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheodaiiin:?] | heiße Portion | kalt im Zubereitungsrahmen, Grad III | Ansatz aus kaltem Rohstoff, Form I | [o:?] | heiß, Grad III | [chey:?] | [tar:?] | [arody:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-048	1	otal	f115v	f115v.20	S	B	3	7	MEDIAL	lor	otchedy	ysheey qoteey lkeey raiin cheo lor otal otchedy	ysheey qoteey lkeey raiin cheo lor otal otchedy	ysheey qoteey lkeey raiin cheo lor otal otchedy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	4	[ysheey:?] | kalt, Bindungsstufe II | [lkeey:?] | Wurzel, Typ/Charge III | trocken angesetzte Zubereitung | Holzportion | [otal:?] | [otchedy:?]	[ysheey:?] | kalt, Bindungsstufe II | [lkeey:?] | Wurzel, Typ/Charge III | trocken angesetzte Zubereitung | Holzportion | Ansatz aus kaltem Rohstoff, Form I | [otchedy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-049	1	otal	f116r	f116r.12	S	B	3	10	MEDIAL	olchdy	dain	qoin ar cholches okain dain cheey okeey otain olchdy otal dain olam	qoain ar chol ches okain dain cheey okeey otain oleedy otal dain olam	qo in ar chol ches okain dain cheey okeey otain ol chdy otal deiin olam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	5	4	[qoin:?] | [ar:?] | [cholches:?] | heiß im Zubereitungsrahmen, Grad II | Grad-/Maßwert II | [cheey:?] | heißer Ansatz, Bindungsstufe II | kalt im Zubereitungsrahmen, Grad II | [olchdy:?] | [otal:?] | Grad-/Maßwert II | [olam:?]	[qoin:?] | [ar:?] | [cholches:?] | heiß im Zubereitungsrahmen, Grad II | Grad-/Maßwert II | [cheey:?] | heißer Ansatz, Bindungsstufe II | kalt im Zubereitungsrahmen, Grad II | [olchdy:?] | Ansatz aus kaltem Rohstoff, Form I | Grad-/Maßwert II | [olam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-050	1	otal	f116r	f116r.15	S	B	3	3	MEDIAL	otedal	oteedy	pchoetal otedal otal oteedy olr daiin okeedy qoky dar al keedy shdy	pchoetal otedal otal oteedy olr daiin okeedy qoky dar al keedy shdy	pchoetal ote al tal oteedy olr daiin okeedy qoky dar al keedy dy	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	[pchoetal:?] | [otedal:?] | [otal:?] | [oteedy:?] | [olr:?] | Grad-/Maßwert III | [okeedy:?] | heiße Grundform | [dar:?] | [al:?] | [keedy:?] | [shdy:?]	[pchoetal:?] | [otedal:?] | Ansatz aus kaltem Rohstoff, Form I | [oteedy:?] | [olr:?] | Grad-/Maßwert III | [okeedy:?] | heiße Grundform | [dar:?] | [al:?] | [keedy:?] | [shdy:?]	READER_VARIANT	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A01-051	1	otal	f116r	f116r.16	S	B	3	4	MEDIAL	sheedy	al	dar chedy sheedy otal al lchedy shcthy qotey dain otar otarar opam	dar chedy sheedy otal al lchedy shcthy qotey dain otar otarar opam	ar che y ee y otal al lched shcthy qotey dain otar otarar pam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	2	[dar:?] | getrockneter Zustand | [sheedy:?] | [otal:?] | [al:?] | getrocknetes Drogenholz | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [qotey:?] | Grad-/Maßwert II | [otar:?] | [otarar:?] | [opam:?]	[dar:?] | getrockneter Zustand | [sheedy:?] | Ansatz aus kaltem Rohstoff, Form I | [al:?] | getrocknetes Drogenholz | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [qotey:?] | Grad-/Maßwert II | [otar:?] | [otarar:?] | [opam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-052	1	otal	f116r	f116r.25	S	B	3	8	MEDIAL	qokain	ches	chol sheky shedy qokeey qokeedy shckhy qokain otal ches oin ain al om	chol sheky shedy qokeey qokeedy shckhy qokain otal ches ain ain alom	chol eky shedy qokeey qokeedy shckhy qokain otal ches ain ain al og	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	4	trocken; nominal trockenes Gut/Material | [sheky:?] | [shedy:?] | [qokeey:?] | heißer Zustand, Bindungsstufe II | [shckhy:?] | heiß, Grad II | [otal:?] | [ches:?] | [oin:?] | Menge-/Klassenwert II | [al:?] | [om:?]	trocken; nominal trockenes Gut/Material | [sheky:?] | [shedy:?] | [qokeey:?] | heißer Zustand, Bindungsstufe II | [shckhy:?] | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | [ches:?] | [oin:?] | Menge-/Klassenwert II | [al:?] | [om:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
