system	family	complete_paragraphs	shared_words	status	sampled_maps	common_coherent_variants	meaning_unknowns	remaining_semantic_alternatives	independent_meaning_capacity
LONG_109	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f79r|f79r.13-f79r.20	chedy,otaiin,qokal,sain,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_110	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f79r|f79r.39-f79r.44	chedy,ldy,otshdy,qoky,sain,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_111	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f79v|f79v.1-f79v.9	chedy,lchedy,qokedy,qokeedy,qokeey,qoky,qoteedy,saiin,sar,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_112	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f79v|f79v.23-f79v.27	chedy,otedy,qokeey,sain	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_113	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f79v|f79v.37-f79v.42	chedy,qokal,qokeedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_114	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f80r|f80r.11-f80r.27	checthy,chedy,chety,otaiin,otchedy,otedy,qokal,qokedy,qokeedy,qoky,qoteedy,shecthy,shedy,shey,sol,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_115	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f80r|f80r.28-f80r.33	checthy,chedy,dal,qokal,qokeedy,qokeey,qoky,shecthy,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_116	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f80r|f80r.40-f80r.46	checthy,chedy,qokedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_117	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f80v|f80v.1-f80v.6	chedy,otaiin,qokedy,qokeedy,qoky,qotedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_118	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f80v|f80v.7-f80v.13	checthy,chedy,qokal,shecthy,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_119	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f80v|f80v.30-f80v.37	chedy,ldy,qokeedy,qokeey,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_120	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f80v|f80v.38-f80v.44	chedy,qokal,qokeedy,shedy,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_121	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f81r|f81r.1-f81r.15	chedy,otedy,qokedy,qokeedy,qokeey,qotedy,sain,sar,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_122	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f81r|f81r.16-f81r.31	checthy,chedy,lchedy,otedy,qokal,qokchedy,qokedy,qokeey,qoteedy,sar,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_123	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f81v|f81v.1-f81v.9	chedy,dal,qokedy,qoky,saiin,sar,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_124	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f81v|f81v.10-f81v.27	chedy,dal,lchedy,otedy,qokal,qokedy,qokeey,qoky,qotedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_125	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f82r|f82r.1-f82r.9	chedy,ldy,qokal,qokedy,qokeedy,qokeey,qoky,qoteedy,sar,shedaiin,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_126	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f82r|f82r.11-f82r.19	chedy,dal,lchedy,otedy,qokal,qokedy,qokeedy,qokeey,qotedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_127	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f82r|f82r.20-f82r.33	chedy,dal,lchedy,lkedy,qokedy,qokeedy,qokeey,qotedy,qoteedy,sain,shedaiin,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_128	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f82v|f82v.5-f82v.10	chedy,dal,lchedy,qokal,qokedy,qokeedy,qotedy,qoteedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_129	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f82v|f82v.11-f82v.14	chckhdy,chedy,dal,qokal,qokeey,qoky,qotedy,shedy,shey,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_130	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f82v|f82v.15-f82v.19	chedy,dal,lkedy,qokal,qokedy,qokeedy,qotedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_131	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f82v|f82v.20-f82v.27	chedy,qokal,qokedy,qoky,saiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_132	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f86v3|f86v3.9-f86v3.14	chedy,qokedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_133	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f86v3|f86v3.29-f86v3.36	chedy,otaiin,otchedy,qokal,qokchedy,shedy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_134	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f86v5|f86v5.26-f86v5.39	chedy,otaiin,qokal,qokeey,shdy,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_135	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f86v6|f86v6.1-f86v6.12	chedy,otaiin,qokal,qoky,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_136	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f86v6|f86v6.20-f86v6.29	chedy,dal,otor,qokeedy,qotedy,saiin,shedy,shey,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_137	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f89r1|f89r1.6-f89r1.10	chedy,dal,qokeey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_138	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f94r|f94r.1-f94r.9	chedy,dal,qokal,qoky,saiin,shdy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_139	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f95r1|f95r1.1-f95r1.5	chedy,qoky,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_140	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f95r1|f95r1.6-f95r1.11	chedy,lchedy,qokeedy,qoky	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_141	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f95r2|f95r2.5-f95r2.9	chedy,qokal,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_142	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f95v1|f95v1.1-f95v1.5	chedy,qokal,qokedy,shedy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_143	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f103r|f103r.1-f103r.4	chedy,dal,qokedy,qokeey,sar,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_144	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f103r|f103r.8-f103r.12	chedy,chety,otaiin,otedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_145	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f103v|f103v.1-f103v.4	chedy,dal,qokal,qokeedy,qokeey,qoky,qoteedy,shdy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_146	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f103v|f103v.5-f103v.8	chedy,qokeedy,qoky,qotedy,sain,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_147	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f104r|f104r.1-f104r.4	chedy,otedy,qokeedy,saiin,sain,shedaiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_148	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f104r|f104r.5-f104r.9	chedy,otchedy,qokal,qokeedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_149	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f104v|f104v.1-f104v.5	chedy,otaiin,qokeedy,qoteedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_150	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f104v|f104v.8-f104v.11	ched,chedy,dal,otaiin,qokeedy,qoteedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_151	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f104v|f104v.15-f104v.18	chedy,qokchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_152	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f104v|f104v.22-f104v.26	chckhdy,chedy,lchedy,otor,qokchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_153	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f104v|f104v.37-f104v.40	chedain,chedy,qokeey,qoky,sar,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_154	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f104v|f104v.41-f104v.44	chedy,qokeey,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_155	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f105r|f105r.17-f105r.23	chedy,lkedy,otedy,qokedy,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_156	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f105r|f105r.31-f105r.34	chedy,lkedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_157	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f105v|f105v.8-f105v.13	chedy,dal,otaiin,otchedy,qoteedy,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_158	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f105v|f105v.32-f105v.38	chedy,dal,otaiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_159	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f106r|f106r.38-f106r.41	chedy,qokal,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_160	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f106v|f106v.11-f106v.14	chedy,qokal,qotedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_161	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f106v|f106v.42-f106v.47	chedy,otaiin,otedy,qokeedy,qoteedy,sar,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_162	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f107r|f107r.4-f107r.7	chedain,chedy,otaiin,qokeedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_163	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f107r|f107r.8-f107r.12	chedy,lchedy,qokal,qokedy,qokeedy,qokeey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_164	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f107r|f107r.34-f107r.37	chedy,dal,lchedy,otaiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_165	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f107v|f107v.1-f107v.4	chedy,otaiin,otedy,qokedy,sain	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_166	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f107v|f107v.45-f107v.49	chedy,dal,qokeedy,qokeey,qoky,saiin,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_167	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108r|f108r.17-f108r.20	chedy,lkedy,otedy,qokedy,qokeedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_168	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108r|f108r.24-f108r.28	chedy,lkedy,otaiin,qokal,qokedy,qokeedy,qokeey,qotedy,sain	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_169	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108v|f108v.15-f108v.19	chedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_170	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108v|f108v.30-f108v.33	chedy,otedy,qokedy,qokeedy,qotedy,qoteedy,sain,shedaiin,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_171	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f108v|f108v.34-f108v.52	checthy,ched,chedy,lchedy,lkedy,otaiin,otedy,qokal,qokedy,qokeedy,qokeey,qotedy,qoteedy,saiin,sain,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_172	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f111r|f111r.1-f111r.5	chedy,lchedy,qokedy,qokeey,saiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_173	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f111r|f111r.6-f111r.35	checthy,chedain,chedy,dal,lchedy,otedy,qokedy,qokeedy,qokeey,qoky,qoteedy,saiin,sain,shecthy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_174	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f111r|f111r.36-f111r.43	chedain,chedy,lchedy,lkedy,otedy,qokeedy,qokeey,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_175	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f111r|f111r.44-f111r.47	chedy,qokeey,qoky,qoteedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_176	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f111v|f111v.1-f111v.25	chedain,chedy,lchedy,ldy,lkedy,otedy,qokal,qokedy,qokeedy,qokeey,qoky,qotedy,saiin,shecthy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_177	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f111v|f111v.29-f111v.33	chedy,ldy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_178	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f111v|f111v.37-f111v.44	checthy,chedy,lchedy,qokal,qokeedy,qokeey,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_179	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f112r|f112r.1-f112r.10	chedy,otaiin,qokeedy,qokeey,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_180	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f112v|f112v.15-f112v.19	chedy,qokeedy,qokeey,qoteedy,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_181	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f113r|f113r.4-f113r.7	chedy,qokchedy,qokedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_182	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f113r|f113r.16-f113r.19	chedy,qokeedy,qokeey,qoky,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_183	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f113r|f113r.30-f113r.33	chedy,qoky	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_184	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f113v|f113v.28-f113v.32	chedy,lchedy,otaiin,qokeey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_185	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f114r|f114r.4-f114r.10	chedy,otaiin,qokeedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_186	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f114r|f114r.14-f114r.18	ched,chedy,dal,otchedy,qokchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_187	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f114r|f114r.24-f114r.27	chedy,qokeedy	SAT	2	0	0	UNRESOLVED	0
LONG_188	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f114r|f114r.28-f114r.31	chedy,otchedy,otedy,sain	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_189	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f114r|f114r.42-f114r.45	ched,chedy,otaiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_190	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f114v|f114v.1-f114v.5	chedain,chedy,dal,qokedy,qokeedy,qotedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_191	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f114v|f114v.6-f114v.10	chedain,chedy,otaiin,qokedy,qoteedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_192	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f114v|f114v.14-f114v.17	chedy,ldy,qokchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_193	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f115r|f115r.4-f115r.7	chedy,qokedy,qokeedy,qoteedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_194	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f115r|f115r.13-f115r.18	chedy,qokchedy,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_195	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f115r|f115r.22-f115r.25	chedy,ldy,qokchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_196	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f115r|f115r.29-f115r.34	chedy,chety,lkedy,qokeedy,qokeey,qoky	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_197	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f115v|f115v.24-f115v.28	chedy,qokeedy,saiin,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_198	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f116r|f116r.10-f116r.14	chedy,qokeedy,qoteedy,sain,sar,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_199	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f116r|f116r.18-f116r.30	chedy,otedy,qokal,qokedy,qokeedy,qokeey,qoky,qoteedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_200	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f116r|f116r.31-f116r.45	chedy,lchedy,qokeedy,qokeey,qoky,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_201	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f26r|f26r.1-f26r.6	chedy,qokedy,qokeedy,saiin,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_202	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f32r|f32r.6-f32r.19	chedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_203	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f33v|f33v.1-f33v.6	chedy,dal,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_204	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f34r|f34r.1-f34r.9	checthy,chedy,dal,otedy,qokedy,qoky,qotedy,qoteedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_205	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f34r|f34r.10-f34r.15	chedy,otchedy,qokal,qokedy,qokeey,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_206	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f34v|f34v.1-f34v.5	chckhdy,chedy,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_207	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f34v|f34v.6-f34v.11	chedain,chedy,qokedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_208	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f39r|f39r.1-f39r.5	chedy,qokedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_209	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f39r|f39r.10-f39r.15	chedy,dal,otedy,saiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_210	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f39v|f39v.7-f39v.14	chedy,dal,otedy,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_211	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f40r|f40r.1-f40r.7	chedy,otor,qokal,qoky,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_212	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f40v|f40v.1-f40v.12	chedy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_213	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f40v|f40v.13-f40v.18	chedy,qokedy,qokeedy,qoky,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_214	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f41r|f41r.6-f41r.11	chedy,qokedy,qokeedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_215	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f41v|f41v.2-f41v.8	chedy,lkedy,qokal,qokeedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_216	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f43r|f43r.1-f43r.6	chedy,chety,dal	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_217	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f43v|f43v.1-f43v.5	chedy,otedy,qokchedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_218	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f43v|f43v.10-f43v.16	chedy,otedy,qokeey,qoky,qotedy,shecthy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_219	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f46v|f46v.1-f46v.13	chckhdy,ched,chedy,otedy,qokedy,qokeedy,qotedy,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
