master_card_id	master_form	registered_surfaces	portable_value_de	syntactic_type	portable_scope	event_count	observed_slot	observed_role_combinations	terminal_events	finality_rule	forward_palette_slots	forward_alignment	writing_class	composition_class
MC078	olsaly	olsaly	Zwischenziel	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G5	TARGET	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC079	daldy	daldy	Zielschluss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G6	CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC080	chor	chor|or|shor|sor	Ansatz	OBJECT	ACTIVE_CROSS_RECORD	7	G1	PREPARATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC081	okair	okair	Laufeinsatz	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION+FLOW_TRANSFER	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC082	qokeedy	qokeedy	lange einwirken; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	10	G4	OPERATION+CLOSE	10	ALWAYS_FIELD_FINAL	G4	EXACT_SLOT_MATCH	CURRENT_25_CARD_PALETTE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC083	qokedy	qokedy	kurz einwirken; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	8	G4	OPERATION+FLOW_TRANSFER+CLOSE	8	ALWAYS_FIELD_FINAL	G4	EXACT_SLOT_MATCH	CURRENT_25_CARD_PALETTE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC084	rshedy	rshedy	Waschschluss	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	1	G6	CLOSE	1	ALWAYS_FIELD_FINAL	G6	EXACT_SLOT_MATCH	CURRENT_25_CARD_PALETTE	COMPOSED_FRAME_PLUS_MEMORIZED_BODY
MC085	cheoar	cheoar	Quellauszug	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	1	G1	SOURCE+PREPARATION+OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC086	chety	chety|chty	Anteil	QUANTITY_OBJECT	ACTIVE_CROSS_RECORD	2	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	COMPOSED_FRAME_PLUS_MEMORIZED_BODY
MC087	chodaiin	chodaiin	Zugabemaß	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC088	qokchdy	qokchdy	einführen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	3	G4	PREPARATION+OPERATION+CLOSE	3	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC089	skar	skar	Quellausguss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G1	SOURCE	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	COMPOSED_FRAME_PLUS_MEMORIZED_BODY
MC090	kchol	kchol	Weiterverarbeitung	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC091	dairydy	dairydy	Laufschluss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G4	OWNER_ITEM+FLOW_TRANSFER+CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC092	lol	lol	Weiterabzug	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G3	STATE_GRADE	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC093	otal	otal|qotal	danach dorthin	TARGET_ANAPHOR	ACTIVE_CROSS_RECORD	3	G5	TARGET	0	NOT_OBSERVED_AS_CLOSE	G5	EXACT_SLOT_MATCH	CURRENT_25_CARD_PALETTE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC094	cheeety	cheeety	Vollteil	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC095	sheey	sheey	Langhalt	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC096	qokeedal	qokeedal	Langer Zieleinsatz	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G5	OPERATION+TARGET+STATE_GRADE	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC097	olkain	olkain|qolkain	weiterer Anteil	CONTINUED_QUANTITY_OBJECT	ACTIVE_BIO_CROSS_RECORD	2	G2	QUANTITY+OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC098	tshol	tshol	Kochgut	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	1	G2	OWNER_ITEM	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC099	cheeckhody	cheeckhody	Langpassage; Schluss	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION+CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC100	ody	ody	Abkühlen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G6	STATE_GRADE+CLOSE	1	ALWAYS_FIELD_FINAL	G3	STRUCTURAL_REPAIR_REQUIRED	CURRENT_25_CARD_PALETTE	MEMORIZED_WHOLE_CARD
MC101	ldalor	ldalor	Endziel	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G5	TARGET	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC102	rsheal	rsheal	Kurzhalt am Ziel	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G3	STATE_GRADE	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC103	chokchy	chokchy|okchy|qokchy	weiterbearbeiten	ACTION	ACTIVE_CROSS_RECORD	3	G4	OWNER_ITEM+OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC104	keol	keol	Kurzfortsetzung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC105	chkain	chkain|kain	Anteil	QUANTITY_OBJECT	ACTIVE_CROSS_RECORD	3	G2	QUANTITY	0	NOT_OBSERVED_AS_CLOSE	G2	EXACT_SLOT_MATCH	CURRENT_25_CARD_PALETTE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC106	teol	teol	Kurzfortsetzung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC107	qotchy	qotchy	Folgeposten	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	1	G2	OWNER_ITEM	0	NOT_OBSERVED_AS_CLOSE	G5	SEMANTIC_ROLE_BRIDGE_WITH_POSITIONAL_RULES	CURRENT_25_CARD_PALETTE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC108	etyd	etyd	Kurzteil	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	1	G2	OWNER_ITEM	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC109	ytey	ytey	Kurzteil	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC110	chkeedy	chkeedy	Langwärmen; Schluss	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G6	CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC111	shfydaiin	shfydaiin	Stehzeit	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	1	G3	QUANTITY+STATE_GRADE	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC112	octheol	octheol	Fortsetzung vorbereiten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC113	shedal	shedal	am Ziel absetzen	TARGET_STATE_ACTION	ACTIVE_BIO_CROSS_RECORD	2	G5	TARGET+STATE_GRADE	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC114	sh	sh	Halten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G2	OWNER_ITEM	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC115	qoctholy	qoctholy	Folgeposten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC116	schedair	schedair	Weiterlauf	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION+FLOW_TRANSFER	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC117	kchy	kchy	Bearbeiten	LEARNED_LOCAL_ACTION	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC118	ly	ly	Abführposten	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC119	cheey	cheey|shey	Klarauszug	PRODUCT_OBJECT	ACTIVE_CROSS_RECORD	4	G4	FLOW_TRANSFER	0	NOT_OBSERVED_AS_CLOSE	G2	SEMANTIC_ROLE_BRIDGE_WITH_POSITIONAL_RULES	CURRENT_25_CARD_PALETTE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC120	okaiin	okaiin|qokaiin	bemessen	QUANTITY_ACTION	ACTIVE_CROSS_RECORD	9	G2	QUANTITY+OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC121	otar	otar	Folgequelle	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G1	SOURCE	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC122	kchey	kchey	Kurzbearbeitung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC123	chey	chey|chy|dy|shy|sy|y	dies	ITEM_ANAPHOR	ACTIVE_CROSS_RECORD	18	G2	OWNER_ITEM	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC124	lkedy	lkedy	Kurzabzug; Schluss	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	FLOW_TRANSFER+CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC125	chochor	chochor	Zugabeansatz	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	1	G1	OWNER_ITEM+PREPARATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC126	pchedal	pchedal	Zielzuführung	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G5	OPERATION+FLOW_TRANSFER+TARGET	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC127	lched	lched	Abführung	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION+FLOW_TRANSFER	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC128	cheedy	cheedy|shedy|tedy	kurz absetzen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	12	G6	STATE_GRADE+CLOSE	12	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC129	cfhy	cfhy	Auswringen	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	COMPOSED_FRAME_PLUS_MEMORIZED_BODY
MC130	lsho	lsho	Waschgang	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	MEMORIZED_WHOLE_CARD
MC131	choy	choy	Zugabeposten	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	1	G4	FLOW_TRANSFER	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC132	sheckhy	sheckhy	Kurzpassage	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC133	lcheckhedy	lcheckhedy	Trennabzug; Schluss	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	1	G6	STATE_GRADE+CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC134	qolky	qolky	Weitergang	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC135	otedy	otedy	Kurzfolge; Schluss	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	2	G6	CLOSE	2	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC136	kchoar	kchoar	Quellauszug	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC137	shecthy	shecthy	Kurzvorbereitung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G3	STATE_GRADE	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC138	dshedy	dshedy	Kurzabsetzen; Schluss	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION+CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC139	dchdy	dchdy	Transfer; Schluss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION+CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC140	qokeeedy	qokeeedy	Volleinsatz; Schluss	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION+FLOW_TRANSFER+CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC141	tshey	tshey	Klarlauf	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	MEMORIZED_WHOLE_CARD
MC142	dchol	dchol|schol	vom vorigen	SOURCE_ANAPHOR	ACTIVE_CROSS_RECORD	2	G1	OWNER_ITEM+SOURCE+OPERATION	0	NOT_OBSERVED_AS_CLOSE	G1	EXACT_SLOT_MATCH	CURRENT_25_CARD_PALETTE	MEMORIZED_WHOLE_CARD
MC143	shckhedy	shckhedy	durchlassen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	3	G6	CLOSE	3	ALWAYS_FIELD_FINAL	G4	SEMANTIC_ROLE_BRIDGE_WITH_POSITIONAL_RULES	CURRENT_25_CARD_PALETTE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC144	chldaiin	chldaiin	Sollabsetzung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G3	QUANTITY+STATE_GRADE	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC145	chedain	chedain	Anteilstransfer	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	1	G2	QUANTITY+OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC146	chealror	chealror	Zielbereitung	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	1	G3	STATE_GRADE	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC147	cheky	cheky	kurz wärmen	ACTION	ACTIVE_CROSS_RECORD	3	G3	STATE_GRADE	0	NOT_OBSERVED_AS_CLOSE	G3	EXACT_SLOT_MATCH	CURRENT_25_CARD_PALETTE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC148	ykan	ykan	zweite Portion	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	1	G2	OWNER_ITEM+QUANTITY	0	NOT_OBSERVED_AS_CLOSE	G2	EXACT_SLOT_MATCH	CURRENT_25_CARD_PALETTE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC149	solshedy	solshedy	Folgeabsetzen; Schluss	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G6	STATE_GRADE+CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC150	okeeol	okeeol	Langfortsetzung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC151	qokshedy	qokshedy	Einsatzabsetzen; Schluss	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	1	G4	PREPARATION+OPERATION+STATE_GRADE+CLOSE	1	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	LOCAL_LEARNED_SLOT_CANDIDATE	FULLY_COMPOSED_FROM_OTHER_CARDS
MC152	ches	ches	Teilen	LEARNED_LOCAL_ACTION	LOCAL_LEARNED_WHOLE_CARD	1	G2	OWNER_ITEM	0	NOT_OBSERVED_AS_CLOSE	G2	EXACT_SLOT_MATCH	CURRENT_25_CARD_PALETTE	MEMORIZED_WHOLE_CARD
MC153	cheol	cheol|chol|ol|qol|sol|tol	weiter	CONTINUATION_LINK	ACTIVE_CROSS_RECORD	19	G4	OPERATION	0	NOT_OBSERVED_AS_CLOSE	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC154	al	al|chal|cheal|dal|sal|tal	dorthin	TARGET_ANAPHOR	ACTIVE_CROSS_RECORD	10	G5	TARGET	0	NOT_OBSERVED_AS_CLOSE	G5	EXACT_SLOT_MATCH	CURRENT_25_CARD_PALETTE	COMMON_CARD_NOT_IN_RARE_AUDIT
MC155	lchedy	lchedy	abführen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	8	G4	OPERATION+FLOW_TRANSFER+CLOSE	8	ALWAYS_FIELD_FINAL	NOT_YET_USED	UNUSED_IN_FORWARD_PALETTE	NEW_PORTABLE_SLOT_CANDIDATE	COMMON_CARD_NOT_IN_RARE_AUDIT
