reduction_candidate_id	source_gdt505_target_card_id	target_matrix_cell_id	target_action_recipe	target_register	ordered_action_pair	target_argument_policy	target_argument_roots	source_pair_carrier_id	source_event_id	source_register	source_component_recipe	source_argument_mode	source_explicit_argument_roots	source_inherited_argument_root	ordered_target_subsequence_exact	aligned_carrier_positions	removed_carrier_positions	removed_carrier_atoms	removed_carrier_values_de	removed_carrier_atom_count	argument_mode_compatible	argument_compatibility_reason	target_register_relation	direct_pair_in_carrier	carrier_neutral_handgrip_de	foreign_frame_transferred	target_phrase_changed	guard
G506-C049	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C16	G407-E0482	HERBAL	CH+P+OR	EXPLICIT_ARGUMENTS	OR	NONE	YES	1,2	3	OR	EINHEIT	1	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C050	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C17	G407-E0483	HERBAL	CH+P+AL+DY	INHERITED_ARGUMENT	NONE	OR	YES	1,2	3,4	AL+DY	ZIELORT · SCHLUSS	2	YES	OLD_INHERITED_ARGUMENT	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C051	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C21	G407-E0611	HERBAL	O+CH+P+OR+AIIN	EXPLICIT_ARGUMENTS	OR|AIIN	NONE	YES	2,3	1,4,5	O+OR+AIIN	AUSFÜHRUNG · EINHEIT · WERT	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C052	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C27	G407-E1031	CELESTIAL	CH+P+OL	INHERITED_ARGUMENT	NONE	Y	YES	1,2	3	OL	FORTSETZEN	1	YES	OLD_INHERITED_ARGUMENT	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C053	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C29	G407-E1043	CELESTIAL	CH+P+OR	EXPLICIT_ARGUMENTS	OR	NONE	YES	1,2	3	OR	EINHEIT	1	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C054	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C32	G407-E1848	BIOLOGICAL	CH+E+P	INHERITED_ARGUMENT	NONE	Y	YES	1,3	2	E	GRAD I	1	YES	OLD_INHERITED_ARGUMENT	CROSS_REGISTER	NO	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C055	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C35	G407-E2051	BIOLOGICAL	CH+E+P+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,3	2,4	E+Y	GRAD I · POSTEN	2	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C056	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C37	G407-E2531	BIOLOGICAL	CH+P+E+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,2	3,4	E+Y	GRAD I · POSTEN	2	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C057	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C41	G407-E3002	BIOLOGICAL	CH+P+E+DY	INHERITED_ARGUMENT	NONE	AIN	YES	1,2	3,4	E+DY	GRAD I · SCHLUSS	2	YES	OLD_INHERITED_ARGUMENT	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C058	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C42	G407-E3331	BIOLOGICAL	CH+P+AL	INHERITED_ARGUMENT	NONE	Y	YES	1,2	3	AL	ZIELORT	1	YES	OLD_INHERITED_ARGUMENT	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C059	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C43	G407-E3458	BIOLOGICAL	CH+E+P+OL	INHERITED_ARGUMENT	NONE	Y	YES	1,3	2,4	E+OL	GRAD I · FORTSETZEN	2	YES	OLD_INHERITED_ARGUMENT	CROSS_REGISTER	NO	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C060	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C47	G407-E3844	PHARMA	CH+P+OL	INHERITED_ARGUMENT	NONE	Y	YES	1,2	3	OL	FORTSETZEN	1	YES	OLD_INHERITED_ARGUMENT	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C061	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C49	G407-E4017	PHARMA	CH+P+E+O+DY	INHERITED_ARGUMENT	NONE	Y	YES	1,2	3,4,5	E+O+DY	GRAD I · AUSFÜHRUNG · SCHLUSS	3	YES	OLD_INHERITED_ARGUMENT	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C062	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C50	G407-E4065	PHARMA	CH+E+P+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,3	2,4	E+Y	GRAD I · POSTEN	2	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C063	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C51	G407-E4111	PHARMA	CH+P+E+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,2	3,4	E+Y	GRAD I · POSTEN	2	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C064	G505-T07	G498-M491	CH+P	SOURCE_SECTION_T	CH+P	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C52	G407-E4197	PHARMA	CH+P+EEE+D_ADDR+OL	INHERITED_ARGUMENT	NONE	Y	YES	1,2	3,4,5	EEE+D_ADDR+OL	GRAD III · HIER · FORTSETZEN	3	YES	OLD_INHERITED_ARGUMENT	CROSS_REGISTER	YES	Nimm das zuvor Genannte und setze es ein.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C065	G505-T08	G498-M460	CH+CH	PHARMA	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C08	G407-E0218	HERBAL	CH+OR+CH+Y	EXPLICIT_ARGUMENTS	OR|Y	NONE	YES	1,3	2,4	OR+Y	EINHEIT · POSTEN	2	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C066	G505-T08	G498-M460	CH+CH	PHARMA	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C20	G407-E0606	HERBAL	CH+O+CH+LOCAL_CHAR_F+E+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,3	2,4,5,6	O+LOCAL_CHAR_F+E+Y	AUSFÜHRUNG · HIER · GRAD I · POSTEN	4	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C067	G505-T08	G498-M460	CH+CH	PHARMA	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C23	G407-E0805	HERBAL	CH+OR+CH+Y	EXPLICIT_ARGUMENTS	OR|Y	NONE	YES	1,3	2,4	OR+Y	EINHEIT · POSTEN	2	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C068	G505-T08	G498-M460	CH+CH	PHARMA	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C24	G407-E0851	HERBAL	CH+OT+CH+E+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,3	2,4,5	OT+E+Y	DANACH · GRAD I · POSTEN	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C069	G505-T08	G498-M460	CH+CH	PHARMA	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C25	G407-E0923	CELESTIAL	CH+O+CH+LOCAL_CHAR_F+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,3	2,4,5	O+LOCAL_CHAR_F+Y	AUSFÜHRUNG · HIER · POSTEN	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C070	G505-T08	G498-M460	CH+CH	PHARMA	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C31	G407-E1834	BIOLOGICAL	CH+O+CH+LOCAL_CHAR_F+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,3	2,4,5	O+LOCAL_CHAR_F+Y	AUSFÜHRUNG · HIER · POSTEN	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C071	G505-T08	G498-M460	CH+CH	PHARMA	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C36	G407-E2115	BIOLOGICAL	CH+E+OL+CH+E+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,4	2,3,5,6	E+OL+E+Y	GRAD I · FORTSETZEN · GRAD I · POSTEN	4	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C072	G505-T09	G498-M456	CH+CH	SOURCE_SECTION_T	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C08	G407-E0218	HERBAL	CH+OR+CH+Y	EXPLICIT_ARGUMENTS	OR|Y	NONE	YES	1,3	2,4	OR+Y	EINHEIT · POSTEN	2	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C073	G505-T09	G498-M456	CH+CH	SOURCE_SECTION_T	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C20	G407-E0606	HERBAL	CH+O+CH+LOCAL_CHAR_F+E+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,3	2,4,5,6	O+LOCAL_CHAR_F+E+Y	AUSFÜHRUNG · HIER · GRAD I · POSTEN	4	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C074	G505-T09	G498-M456	CH+CH	SOURCE_SECTION_T	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C23	G407-E0805	HERBAL	CH+OR+CH+Y	EXPLICIT_ARGUMENTS	OR|Y	NONE	YES	1,3	2,4	OR+Y	EINHEIT · POSTEN	2	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C075	G505-T09	G498-M456	CH+CH	SOURCE_SECTION_T	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C24	G407-E0851	HERBAL	CH+OT+CH+E+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,3	2,4,5	OT+E+Y	DANACH · GRAD I · POSTEN	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C076	G505-T09	G498-M456	CH+CH	SOURCE_SECTION_T	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C25	G407-E0923	CELESTIAL	CH+O+CH+LOCAL_CHAR_F+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,3	2,4,5	O+LOCAL_CHAR_F+Y	AUSFÜHRUNG · HIER · POSTEN	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C077	G505-T09	G498-M456	CH+CH	SOURCE_SECTION_T	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C31	G407-E1834	BIOLOGICAL	CH+O+CH+LOCAL_CHAR_F+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,3	2,4,5	O+LOCAL_CHAR_F+Y	AUSFÜHRUNG · HIER · POSTEN	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C078	G505-T09	G498-M456	CH+CH	SOURCE_SECTION_T	CH+CH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C36	G407-E2115	BIOLOGICAL	CH+E+OL+CH+E+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,4	2,3,5,6	E+OL+E+Y	GRAD I · FORTSETZEN · GRAD I · POSTEN	4	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte zweimal.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C079	G505-T10	G498-M465	CH+SH	PHARMA	CH+SH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C11	G407-E0298	HERBAL	OT+CH+O+SH+OR	EXPLICIT_ARGUMENTS	OR	NONE	YES	2,4	1,3,5	OT+O+OR	DANACH · AUSFÜHRUNG · EINHEIT	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte und halte es.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C080	G505-T10	G498-M465	CH+SH	PHARMA	CH+SH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C18	G407-E0494	HERBAL	CH+OL+D_ADDR+SH+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,4	2,3,5	OL+D_ADDR+Y	FORTSETZEN · HIER · POSTEN	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte und halte es.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C081	G505-T10	G498-M465	CH+SH	PHARMA	CH+SH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C34	G407-E1963	BIOLOGICAL	CH+OR+SH+E+DY	EXPLICIT_ARGUMENTS	OR	NONE	YES	1,3	2,4,5	OR+E+DY	EINHEIT · GRAD I · SCHLUSS	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte und halte es.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C082	G505-T11	G498-M461	CH+SH	SOURCE_SECTION_T	CH+SH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C11	G407-E0298	HERBAL	OT+CH+O+SH+OR	EXPLICIT_ARGUMENTS	OR	NONE	YES	2,4	1,3,5	OT+O+OR	DANACH · AUSFÜHRUNG · EINHEIT	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte und halte es.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C083	G505-T11	G498-M461	CH+SH	SOURCE_SECTION_T	CH+SH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C18	G407-E0494	HERBAL	CH+OL+D_ADDR+SH+Y	EXPLICIT_ARGUMENTS	Y	NONE	YES	1,4	2,3,5	OL+D_ADDR+Y	FORTSETZEN · HIER · POSTEN	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte und halte es.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
G506-C084	G505-T11	G498-M461	CH+SH	SOURCE_SECTION_T	CH+SH	CONTEXTUAL_TARGET_ARGUMENT	NONE	G505-C34	G407-E1963	BIOLOGICAL	CH+OR+SH+E+DY	EXPLICIT_ARGUMENTS	OR	NONE	YES	1,3	2,4,5	OR+E+DY	EINHEIT · GRAD I · SCHLUSS	3	NO	OLD_EXPLICIT_ARGUMENT_ONLY	CROSS_REGISTER	NO	Nimm das zuvor Genannte und halte es.	NO	NO	FRAME_COMPATIBILITY_RANK_ONLY__OPEN_CONTEXTUAL_TARGETS_RETAINED_NOT_REJECTED
