page	locus	record_ordinal	field_ordinal	within_field_position	line_boundary	event_index	surface	exact_tuple_id	v16_reading	v17_selected_reading	left_two	right_two	rewritten_complete_local_sequence
f81v	f81v.21	1	3	MIDDLE	LINE_INTERIOR	8	qol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	qolky=the affected place | lchedal=the lower basin	otar=then use the lower outlet	begin the rinsing; warm water; wash twice; close the rubric; wash twice; close the rubric; mix until the preparation is even; the affected place; the lower basin; with the foregoing preparation; likewise; then use the lower outlet
f81v	f81v.24	1	2	FIRST	LINE_INTERIOR	3	qokal	308e8ea2d5d190c498e8	combine the two portions	mix the two portions with warm water	ytey=then fill the vessel | okchedy=let it cool; close the rubric	okeey=mix the preparation thoroughly | qol=with the foregoing preparation; likewise	then fill the vessel; let it cool; close the rubric; mix the two portions with warm water; mix the preparation thoroughly; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; at the indicated affected place; the first opening; strain it clear; close the rubric; then fill the vessel
f81v	f81v.24	1	2	MIDDLE	LINE_INTERIOR	4	okeey	0275fbf14e07935b0a45	keep gently warmed	mix the preparation thoroughly	okchedy=let it cool; close the rubric | qokal=mix the two portions with warm water	qol=with the foregoing preparation; likewise | cheedy=give the ordinary lukewarm bath and set it ready	then fill the vessel; let it cool; close the rubric; mix the two portions with warm water; mix the preparation thoroughly; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; at the indicated affected place; the first opening; strain it clear; close the rubric; then fill the vessel
f81v	f81v.24	1	2	MIDDLE	LINE_INTERIOR	5	qol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	qokal=mix the two portions with warm water | okeey=mix the preparation thoroughly	cheedy=give the ordinary lukewarm bath and set it ready | sal=at the indicated affected place	then fill the vessel; let it cool; close the rubric; mix the two portions with warm water; mix the preparation thoroughly; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; at the indicated affected place; the first opening; strain it clear; close the rubric; then fill the vessel
f81v	f81v.24	1	2	LAST	LINE_INTERIOR	6	cheedy	bc4f1f5c006c74a4d26d	set ready in the usual manner; close the rubric	give the ordinary lukewarm bath and set it ready	okeey=mix the preparation thoroughly | qol=with the foregoing preparation; likewise	sal=at the indicated affected place | teol=the first opening	then fill the vessel; let it cool; close the rubric; mix the two portions with warm water; mix the preparation thoroughly; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; at the indicated affected place; the first opening; strain it clear; close the rubric; then fill the vessel
f81v	f81v.24	1	3	FIRST	LINE_INTERIOR	7	sal	dd0ecaf5e27d81befffc	at the indicated place	at the indicated affected place	qol=with the foregoing preparation; likewise | cheedy=give the ordinary lukewarm bath and set it ready	teol=the first opening | dchdy=strain it clear; close the rubric	then fill the vessel; let it cool; close the rubric; mix the two portions with warm water; mix the preparation thoroughly; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; at the indicated affected place; the first opening; strain it clear; close the rubric; then fill the vessel
f81v	f81v.27	1	1	LAST	LINE_INTERIOR	3	olkeedy	3b70942557b3a40e8030	let it settle; close the rubric	let the liquor settle	dsheol=apply at the marked place | oiiin=until clear	tedy=give the ordinary lukewarm bath and set it ready | cheky=at a gentle heat	apply at the marked place; until clear; let the liquor settle; give the ordinary lukewarm bath and set it ready; at a gentle heat; strain it thoroughly through cloth; at the indicated affected place
f81v	f81v.27	1	2	ONLY	LINE_INTERIOR	4	tedy	bc4f1f5c006c74a4d26d	set ready in the usual manner; close the rubric	give the ordinary lukewarm bath and set it ready	oiiin=until clear | olkeedy=let the liquor settle	cheky=at a gentle heat | shckhedy=strain it thoroughly through cloth	apply at the marked place; until clear; let the liquor settle; give the ordinary lukewarm bath and set it ready; at a gentle heat; strain it thoroughly through cloth; at the indicated affected place
f81v	f81v.27	1	3	FIRST	LINE_INTERIOR	5	cheky	d904bf7b044dd3922781	at gentle heat	at a gentle heat	olkeedy=let the liquor settle | tedy=give the ordinary lukewarm bath and set it ready	shckhedy=strain it thoroughly through cloth | chal=at the indicated affected place	apply at the marked place; until clear; let the liquor settle; give the ordinary lukewarm bath and set it ready; at a gentle heat; strain it thoroughly through cloth; at the indicated affected place
f81v	f81v.27	1	3	LAST	LINE_INTERIOR	6	shckhedy	d68bc8de3bcee09db23c	strain completely; close the rubric	strain it thoroughly through cloth	tedy=give the ordinary lukewarm bath and set it ready | cheky=at a gentle heat	chal=at the indicated affected place	apply at the marked place; until clear; let the liquor settle; give the ordinary lukewarm bath and set it ready; at a gentle heat; strain it thoroughly through cloth; at the indicated affected place
f81v	f81v.27	1	4	ONLY	LINE_END	7	chal	dd0ecaf5e27d81befffc	at the indicated place	at the indicated affected place	cheky=at a gentle heat | shckhedy=strain it thoroughly through cloth		apply at the marked place; until clear; let the liquor settle; give the ordinary lukewarm bath and set it ready; at a gentle heat; strain it thoroughly through cloth; at the indicated affected place
f81v	f81v.7	1	1	MIDDLE	LINE_INTERIOR	2	ol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	olor=from the foregoing batch	sheckhal=a moderate quantity | daiin=in the stated measure or for the stated time	from the foregoing batch; with the foregoing preparation; likewise; a moderate quantity; in the stated measure or for the stated time; the immersed part; in the stated measure or for the stated time; pass the liquor through the joined conduits; strain the application and set it aside; with the foregoing preparation; likewise
f81v	f81v.7	1	1	MIDDLE	LINE_INTERIOR	4	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	ol=with the foregoing preparation; likewise | sheckhal=a moderate quantity	qokeedal=the immersed part | daiin=in the stated measure or for the stated time	from the foregoing batch; with the foregoing preparation; likewise; a moderate quantity; in the stated measure or for the stated time; the immersed part; in the stated measure or for the stated time; pass the liquor through the joined conduits; strain the application and set it aside; with the foregoing preparation; likewise
f81v	f81v.7	1	1	MIDDLE	LINE_INTERIOR	6	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	daiin=in the stated measure or for the stated time | qokeedal=the immersed part	chckhy=pass the liquor through the joined conduits | schedy=strain the application and set it aside	from the foregoing batch; with the foregoing preparation; likewise; a moderate quantity; in the stated measure or for the stated time; the immersed part; in the stated measure or for the stated time; pass the liquor through the joined conduits; strain the application and set it aside; with the foregoing preparation; likewise
f81v	f81v.7	1	1	MIDDLE	LINE_INTERIOR	7	chckhy	2cc8bb3c2af19607888f	through the joined channels	pass the liquor through the joined conduits	qokeedal=the immersed part | daiin=in the stated measure or for the stated time	schedy=strain the application and set it aside | qol=with the foregoing preparation; likewise	from the foregoing batch; with the foregoing preparation; likewise; a moderate quantity; in the stated measure or for the stated time; the immersed part; in the stated measure or for the stated time; pass the liquor through the joined conduits; strain the application and set it aside; with the foregoing preparation; likewise
f81v	f81v.7	1	1	LAST	LINE_INTERIOR	8	schedy	259b2b3b0bf859882e2c	finish this application; close the rubric	strain the application and set it aside	daiin=in the stated measure or for the stated time | chckhy=pass the liquor through the joined conduits	qol=with the foregoing preparation; likewise	from the foregoing batch; with the foregoing preparation; likewise; a moderate quantity; in the stated measure or for the stated time; the immersed part; in the stated measure or for the stated time; pass the liquor through the joined conduits; strain the application and set it aside; with the foregoing preparation; likewise
f81v	f81v.7	1	2	ONLY	LINE_END	9	qol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	chckhy=pass the liquor through the joined conduits | schedy=strain the application and set it aside		from the foregoing batch; with the foregoing preparation; likewise; a moderate quantity; in the stated measure or for the stated time; the immersed part; in the stated measure or for the stated time; pass the liquor through the joined conduits; strain the application and set it aside; with the foregoing preparation; likewise
f82r	f82r.19	1	1	FIRST	LINE_START	1	okain	1645e612504fcef59ced	then put it in	add the measured ingredient		char=repeat the foregoing preparation | okain=add the measured ingredient	add the measured ingredient; repeat the foregoing preparation; add the measured ingredient; bathe with the tempered herbal liquor; draw off the clear liquid
f82r	f82r.19	1	1	MIDDLE	LINE_INTERIOR	2	char	4d4559019a961b834aa1	of the same	repeat the foregoing preparation	okain=add the measured ingredient	okain=add the measured ingredient | qokeedy=bathe with the tempered herbal liquor	add the measured ingredient; repeat the foregoing preparation; add the measured ingredient; bathe with the tempered herbal liquor; draw off the clear liquid
f82r	f82r.19	1	1	MIDDLE	LINE_INTERIOR	3	okain	1645e612504fcef59ced	then put it in	add the measured ingredient	okain=add the measured ingredient | char=repeat the foregoing preparation	qokeedy=bathe with the tempered herbal liquor | lchy=draw off the clear liquid	add the measured ingredient; repeat the foregoing preparation; add the measured ingredient; bathe with the tempered herbal liquor; draw off the clear liquid
f82r	f82r.19	1	1	LAST	LINE_INTERIOR	4	qokeedy	7d25241b0e56c836372a	use the tempered warm medium; close the rubric	bathe with the tempered herbal liquor	char=repeat the foregoing preparation | okain=add the measured ingredient	lchy=draw off the clear liquid	add the measured ingredient; repeat the foregoing preparation; add the measured ingredient; bathe with the tempered herbal liquor; draw off the clear liquid
f82r	f82r.2	1	1	ONLY	LINE_START	1	dchedy	259b2b3b0bf859882e2c	finish this application; close the rubric	strain the application and set it aside		qolchedy=keep the combined mixture covered | qokain=add the measured ingredient	strain the application and set it aside; keep the combined mixture covered; add the measured ingredient; this present portion or treated member; bathe with the tempered herbal liquor; mix the two portions with warm water; the second opening; and proceed to the next basin
f82r	f82r.2	1	2	ONLY	LINE_INTERIOR	2	qolchedy	28ffbc88b97772a75f1e	retain the combined mixture; close the rubric	keep the combined mixture covered	dchedy=strain the application and set it aside	qokain=add the measured ingredient | dy=this present portion or treated member	strain the application and set it aside; keep the combined mixture covered; add the measured ingredient; this present portion or treated member; bathe with the tempered herbal liquor; mix the two portions with warm water; the second opening; and proceed to the next basin
f82r	f82r.2	1	3	FIRST	LINE_INTERIOR	3	qokain	1645e612504fcef59ced	then put it in	add the measured ingredient	dchedy=strain the application and set it aside | qolchedy=keep the combined mixture covered	dy=this present portion or treated member | qokeedy=bathe with the tempered herbal liquor	strain the application and set it aside; keep the combined mixture covered; add the measured ingredient; this present portion or treated member; bathe with the tempered herbal liquor; mix the two portions with warm water; the second opening; and proceed to the next basin
f82r	f82r.2	1	3	MIDDLE	LINE_INTERIOR	4	dy	b921a237be883a820352	this portion	this present portion or treated member	qolchedy=keep the combined mixture covered | qokain=add the measured ingredient	qokeedy=bathe with the tempered herbal liquor | qokal=mix the two portions with warm water	strain the application and set it aside; keep the combined mixture covered; add the measured ingredient; this present portion or treated member; bathe with the tempered herbal liquor; mix the two portions with warm water; the second opening; and proceed to the next basin
f82r	f82r.2	1	3	LAST	LINE_INTERIOR	5	qokeedy	7d25241b0e56c836372a	use the tempered warm medium; close the rubric	bathe with the tempered herbal liquor	qokain=add the measured ingredient | dy=this present portion or treated member	qokal=mix the two portions with warm water | lcheckhy=the second opening	strain the application and set it aside; keep the combined mixture covered; add the measured ingredient; this present portion or treated member; bathe with the tempered herbal liquor; mix the two portions with warm water; the second opening; and proceed to the next basin
f82r	f82r.2	1	4	FIRST	LINE_INTERIOR	6	qokal	308e8ea2d5d190c498e8	combine the two portions	mix the two portions with warm water	dy=this present portion or treated member | qokeedy=bathe with the tempered herbal liquor	lcheckhy=the second opening | lched=and proceed to the next basin	strain the application and set it aside; keep the combined mixture covered; add the measured ingredient; this present portion or treated member; bathe with the tempered herbal liquor; mix the two portions with warm water; the second opening; and proceed to the next basin
f82r	f82r.23	1	1	FIRST	LINE_START	1	cheey	b5df9126607030b95175	until it becomes clear	until the liquor runs clear		qcthey=under the same setting | qokeey=mix the preparation thoroughly	until the liquor runs clear; under the same setting; mix the preparation thoroughly; the immersed part; in the stated measure or for the stated time; this present portion or treated member; immerse fully; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f82r	f82r.23	1	1	MIDDLE	LINE_INTERIOR	3	qokeey	0275fbf14e07935b0a45	keep gently warmed	mix the preparation thoroughly	cheey=until the liquor runs clear | qcthey=under the same setting	lcheey=the immersed part | daiin=in the stated measure or for the stated time	until the liquor runs clear; under the same setting; mix the preparation thoroughly; the immersed part; in the stated measure or for the stated time; this present portion or treated member; immerse fully; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f82r	f82r.23	1	1	MIDDLE	LINE_INTERIOR	5	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	qokeey=mix the preparation thoroughly | lcheey=the immersed part	chey=this present portion or treated member | qokeeedy=immerse fully; close the rubric	until the liquor runs clear; under the same setting; mix the preparation thoroughly; the immersed part; in the stated measure or for the stated time; this present portion or treated member; immerse fully; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f82r	f82r.23	1	1	MIDDLE	LINE_INTERIOR	6	chey	b921a237be883a820352	this portion	this present portion or treated member	lcheey=the immersed part | daiin=in the stated measure or for the stated time	qokeeedy=immerse fully; close the rubric | lchedy=let the liquor drain at the lower outlet	until the liquor runs clear; under the same setting; mix the preparation thoroughly; the immersed part; in the stated measure or for the stated time; this present portion or treated member; immerse fully; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f82r	f82r.23	1	2	ONLY	LINE_INTERIOR	8	lchedy	de7321bface5628e35d6	leave at the ordinary base setting; close the rubric	let the liquor drain at the lower outlet	chey=this present portion or treated member | qokeeedy=immerse fully; close the rubric	lar=close the lower outlet	until the liquor runs clear; under the same setting; mix the preparation thoroughly; the immersed part; in the stated measure or for the stated time; this present portion or treated member; immerse fully; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f82r	f82r.26	1	1	LAST	LINE_INTERIOR	2	qokeedy	7d25241b0e56c836372a	use the tempered warm medium; close the rubric	bathe with the tempered herbal liquor	tshey=begin the rinsing	cheal=at the indicated affected place | lchedar=cool water	begin the rinsing; bathe with the tempered herbal liquor; at the indicated affected place; cool water; in equal portions; in the stated measure or for the stated time; the prepared oil; take up the next entry or portion; warm water
f82r	f82r.26	1	2	FIRST	LINE_INTERIOR	3	cheal	dd0ecaf5e27d81befffc	at the indicated place	at the indicated affected place	tshey=begin the rinsing | qokeedy=bathe with the tempered herbal liquor	lchedar=cool water | ches=in equal portions	begin the rinsing; bathe with the tempered herbal liquor; at the indicated affected place; cool water; in equal portions; in the stated measure or for the stated time; the prepared oil; take up the next entry or portion; warm water
f82r	f82r.26	1	2	MIDDLE	LINE_INTERIOR	6	aiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	lchedar=cool water | ches=in equal portions	oteey=the prepared oil | qokaiin=take up the next entry or portion	begin the rinsing; bathe with the tempered herbal liquor; at the indicated affected place; cool water; in equal portions; in the stated measure or for the stated time; the prepared oil; take up the next entry or portion; warm water
f82r	f82r.26	1	2	MIDDLE	LINE_INTERIOR	8	qokaiin	b5fcea1eaed06b2f2291	take up the next entry	take up the next entry or portion	aiin=in the stated measure or for the stated time | oteey=the prepared oil	okey=warm water	begin the rinsing; bathe with the tempered herbal liquor; at the indicated affected place; cool water; in equal portions; in the stated measure or for the stated time; the prepared oil; take up the next entry or portion; warm water
f82r	f82r.27	1	3	ONLY	LINE_INTERIOR	4	qokeedy	7d25241b0e56c836372a	use the tempered warm medium; close the rubric	bathe with the tempered herbal liquor	rsheal=pour in the warmed water | daldy=repeat at the second opening; close the rubric	rshedy=drink the stated portion; close the rubric | qoteedy=bind upon the place; close the rubric	draw it off; close the rubric; pour in the warmed water; repeat at the second opening; close the rubric; bathe with the tempered herbal liquor; drink the stated portion; close the rubric; bind upon the place; close the rubric; bathe with the tempered herbal liquor; mix in equal shares; close the rubric
f82r	f82r.27	1	6	ONLY	LINE_INTERIOR	7	qokeedy	7d25241b0e56c836372a	use the tempered warm medium; close the rubric	bathe with the tempered herbal liquor	rshedy=drink the stated portion; close the rubric | qoteedy=bind upon the place; close the rubric	lochedy=mix in equal shares; close the rubric	draw it off; close the rubric; pour in the warmed water; repeat at the second opening; close the rubric; bathe with the tempered herbal liquor; drink the stated portion; close the rubric; bind upon the place; close the rubric; bathe with the tempered herbal liquor; mix in equal shares; close the rubric
f82r	f82r.3	1	1	FIRST	LINE_START	1	qokeey	0275fbf14e07935b0a45	keep gently warmed	mix the preparation thoroughly		lcheckhedy=strain it clear; close the rubric | qokaly=continue at the second conduit	mix the preparation thoroughly; strain it clear; close the rubric; continue at the second conduit; through a cloth; pass the liquor through the joined conduits; take up the next entry or portion
f82r	f82r.3	1	2	MIDDLE	LINE_INTERIOR	5	chckhy	2cc8bb3c2af19607888f	through the joined channels	pass the liquor through the joined conduits	qokaly=continue at the second conduit | solkaiin=through a cloth	qokaiin=take up the next entry or portion	mix the preparation thoroughly; strain it clear; close the rubric; continue at the second conduit; through a cloth; pass the liquor through the joined conduits; take up the next entry or portion
f82r	f82r.3	1	2	LAST	LINE_END	6	qokaiin	b5fcea1eaed06b2f2291	take up the next entry	take up the next entry or portion	solkaiin=through a cloth | chckhy=pass the liquor through the joined conduits		mix the preparation thoroughly; strain it clear; close the rubric; continue at the second conduit; through a cloth; pass the liquor through the joined conduits; take up the next entry or portion
f82r	f82r.4	1	1	FIRST	LINE_START	1	qokaiin	b5fcea1eaed06b2f2291	take up the next entry	take up the next entry or portion		octheol=under the same setting | chkeey=the broad vessel	take up the next entry or portion; under the same setting; the broad vessel; draw it off; close the rubric; the prepared oil; mix the two portions with warm water; over the local place; apply or use it at the affected place
f82r	f82r.4	1	2	MIDDLE	LINE_INTERIOR	6	qokal	308e8ea2d5d190c498e8	combine the two portions	mix the two portions with warm water	ldy=draw it off; close the rubric | oteey=the prepared oil	sheckhy=over the local place | qoky=apply or use it at the affected place	take up the next entry or portion; under the same setting; the broad vessel; draw it off; close the rubric; the prepared oil; mix the two portions with warm water; over the local place; apply or use it at the affected place
f82r	f82r.4	1	2	LAST	LINE_END	8	qoky	276a7c2d74d1143446f4	use the lesser portion	apply or use it at the affected place	qokal=mix the two portions with warm water | sheckhy=over the local place		take up the next entry or portion; under the same setting; the broad vessel; draw it off; close the rubric; the prepared oil; mix the two portions with warm water; over the local place; apply or use it at the affected place
f82r	f82r.7	1	2	FIRST	LINE_INTERIOR	2	sotaiin	54d0e228ca346110af05	for the same duration	keep it for the stated time	dshedy=add clean water; close the rubric	qokar=over the local place | shedy=give the ordinary lukewarm bath and set it ready	add clean water; close the rubric; keep it for the stated time; over the local place; give the ordinary lukewarm bath and set it ready; keep it warm; close the rubric; mix the preparation thoroughly; apply or use it at the affected place; the first opening; until the liquor runs clear
f82r	f82r.7	1	2	LAST	LINE_INTERIOR	4	shedy	bc4f1f5c006c74a4d26d	set ready in the usual manner; close the rubric	give the ordinary lukewarm bath and set it ready	sotaiin=keep it for the stated time | qokar=over the local place	solshedy=keep it warm; close the rubric | qokeey=mix the preparation thoroughly	add clean water; close the rubric; keep it for the stated time; over the local place; give the ordinary lukewarm bath and set it ready; keep it warm; close the rubric; mix the preparation thoroughly; apply or use it at the affected place; the first opening; until the liquor runs clear
f82r	f82r.7	1	4	FIRST	LINE_INTERIOR	6	qokeey	0275fbf14e07935b0a45	keep gently warmed	mix the preparation thoroughly	shedy=give the ordinary lukewarm bath and set it ready | solshedy=keep it warm; close the rubric	qoky=apply or use it at the affected place | ls=the first opening	add clean water; close the rubric; keep it for the stated time; over the local place; give the ordinary lukewarm bath and set it ready; keep it warm; close the rubric; mix the preparation thoroughly; apply or use it at the affected place; the first opening; until the liquor runs clear
f82r	f82r.7	1	4	MIDDLE	LINE_INTERIOR	7	qoky	276a7c2d74d1143446f4	use the lesser portion	apply or use it at the affected place	solshedy=keep it warm; close the rubric | qokeey=mix the preparation thoroughly	ls=the first opening | cheey=until the liquor runs clear	add clean water; close the rubric; keep it for the stated time; over the local place; give the ordinary lukewarm bath and set it ready; keep it warm; close the rubric; mix the preparation thoroughly; apply or use it at the affected place; the first opening; until the liquor runs clear
f82r	f82r.7	1	4	LAST	LINE_END	9	cheey	b5df9126607030b95175	until it becomes clear	until the liquor runs clear	qoky=apply or use it at the affected place | ls=the first opening		add clean water; close the rubric; keep it for the stated time; over the local place; give the ordinary lukewarm bath and set it ready; keep it warm; close the rubric; mix the preparation thoroughly; apply or use it at the affected place; the first opening; until the liquor runs clear
f83r	f83r.11	1	1	FIRST	LINE_START	1	sor	7a4bb8136330ee4e6e56	the prepared liquid	the prepared or expressed liquor		shedy=give the ordinary lukewarm bath and set it ready | qokaiin=take up the next entry or portion	the prepared or expressed liquor; give the ordinary lukewarm bath and set it ready; take up the next entry or portion; one measured portion; under the same setting; pour over and rinse the local place; next open the upper channel; wash once; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f83r	f83r.11	1	1	LAST	LINE_INTERIOR	2	shedy	bc4f1f5c006c74a4d26d	set ready in the usual manner; close the rubric	give the ordinary lukewarm bath and set it ready	sor=the prepared or expressed liquor	qokaiin=take up the next entry or portion | chkain=one measured portion	the prepared or expressed liquor; give the ordinary lukewarm bath and set it ready; take up the next entry or portion; one measured portion; under the same setting; pour over and rinse the local place; next open the upper channel; wash once; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f83r	f83r.11	1	2	FIRST	LINE_INTERIOR	3	qokaiin	b5fcea1eaed06b2f2291	take up the next entry	take up the next entry or portion	sor=the prepared or expressed liquor | shedy=give the ordinary lukewarm bath and set it ready	chkain=one measured portion | shcthey=under the same setting	the prepared or expressed liquor; give the ordinary lukewarm bath and set it ready; take up the next entry or portion; one measured portion; under the same setting; pour over and rinse the local place; next open the upper channel; wash once; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f83r	f83r.11	1	2	MIDDLE	LINE_INTERIOR	4	chkain	9da1b6ac2c929daea697	one measured share	one measured portion	shedy=give the ordinary lukewarm bath and set it ready | qokaiin=take up the next entry or portion	shcthey=under the same setting | qokedy=pour over and rinse the local place	the prepared or expressed liquor; give the ordinary lukewarm bath and set it ready; take up the next entry or portion; one measured portion; under the same setting; pour over and rinse the local place; next open the upper channel; wash once; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f83r	f83r.11	1	2	LAST	LINE_INTERIOR	6	qokedy	7db18b2f0fb7ed0fcfd3	rinse or pour over the local place; close the rubric	pour over and rinse the local place	chkain=one measured portion | shcthey=under the same setting	okair=next open the upper channel | sheedy=wash once; close the rubric	the prepared or expressed liquor; give the ordinary lukewarm bath and set it ready; take up the next entry or portion; one measured portion; under the same setting; pour over and rinse the local place; next open the upper channel; wash once; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f83r	f83r.11	1	4	ONLY	LINE_INTERIOR	9	lchedy	de7321bface5628e35d6	leave at the ordinary base setting; close the rubric	let the liquor drain at the lower outlet	okair=next open the upper channel | sheedy=wash once; close the rubric	lo=close the lower outlet	the prepared or expressed liquor; give the ordinary lukewarm bath and set it ready; take up the next entry or portion; one measured portion; under the same setting; pour over and rinse the local place; next open the upper channel; wash once; close the rubric; let the liquor drain at the lower outlet; close the lower outlet
f83r	f83r.14	1	2	ONLY	LINE_INTERIOR	2	qokeedy	7d25241b0e56c836372a	use the tempered warm medium; close the rubric	bathe with the tempered herbal liquor	qokchedy=let it cool; close the rubric	shedy=give the ordinary lukewarm bath and set it ready | qokshedy=boil gently; close the rubric	let it cool; close the rubric; bathe with the tempered herbal liquor; give the ordinary lukewarm bath and set it ready; boil gently; close the rubric; at the indicated affected place; let the liquor drain at the lower outlet; take up the next entry or portion; when the preparation is ready; at the indicated affected place; this present portion or treated member
f83r	f83r.14	1	3	ONLY	LINE_INTERIOR	3	shedy	bc4f1f5c006c74a4d26d	set ready in the usual manner; close the rubric	give the ordinary lukewarm bath and set it ready	qokchedy=let it cool; close the rubric | qokeedy=bathe with the tempered herbal liquor	qokshedy=boil gently; close the rubric | dal=at the indicated affected place	let it cool; close the rubric; bathe with the tempered herbal liquor; give the ordinary lukewarm bath and set it ready; boil gently; close the rubric; at the indicated affected place; let the liquor drain at the lower outlet; take up the next entry or portion; when the preparation is ready; at the indicated affected place; this present portion or treated member
f83r	f83r.14	1	5	FIRST	LINE_INTERIOR	5	dal	dd0ecaf5e27d81befffc	at the indicated place	at the indicated affected place	shedy=give the ordinary lukewarm bath and set it ready | qokshedy=boil gently; close the rubric	lchedy=let the liquor drain at the lower outlet | qokaiin=take up the next entry or portion	let it cool; close the rubric; bathe with the tempered herbal liquor; give the ordinary lukewarm bath and set it ready; boil gently; close the rubric; at the indicated affected place; let the liquor drain at the lower outlet; take up the next entry or portion; when the preparation is ready; at the indicated affected place; this present portion or treated member
f83r	f83r.14	1	5	LAST	LINE_INTERIOR	6	lchedy	de7321bface5628e35d6	leave at the ordinary base setting; close the rubric	let the liquor drain at the lower outlet	qokshedy=boil gently; close the rubric | dal=at the indicated affected place	qokaiin=take up the next entry or portion | shcthy=when the preparation is ready	let it cool; close the rubric; bathe with the tempered herbal liquor; give the ordinary lukewarm bath and set it ready; boil gently; close the rubric; at the indicated affected place; let the liquor drain at the lower outlet; take up the next entry or portion; when the preparation is ready; at the indicated affected place; this present portion or treated member
f83r	f83r.14	1	6	FIRST	LINE_INTERIOR	7	qokaiin	b5fcea1eaed06b2f2291	take up the next entry	take up the next entry or portion	dal=at the indicated affected place | lchedy=let the liquor drain at the lower outlet	shcthy=when the preparation is ready | dal=at the indicated affected place	let it cool; close the rubric; bathe with the tempered herbal liquor; give the ordinary lukewarm bath and set it ready; boil gently; close the rubric; at the indicated affected place; let the liquor drain at the lower outlet; take up the next entry or portion; when the preparation is ready; at the indicated affected place; this present portion or treated member
f83r	f83r.14	1	6	MIDDLE	LINE_INTERIOR	8	shcthy	e0b630cb1b5df5e7105b	when prepared and ready	when the preparation is ready	lchedy=let the liquor drain at the lower outlet | qokaiin=take up the next entry or portion	dal=at the indicated affected place | sy=this present portion or treated member	let it cool; close the rubric; bathe with the tempered herbal liquor; give the ordinary lukewarm bath and set it ready; boil gently; close the rubric; at the indicated affected place; let the liquor drain at the lower outlet; take up the next entry or portion; when the preparation is ready; at the indicated affected place; this present portion or treated member
f83r	f83r.14	1	6	MIDDLE	LINE_INTERIOR	9	dal	dd0ecaf5e27d81befffc	at the indicated place	at the indicated affected place	qokaiin=take up the next entry or portion | shcthy=when the preparation is ready	sy=this present portion or treated member	let it cool; close the rubric; bathe with the tempered herbal liquor; give the ordinary lukewarm bath and set it ready; boil gently; close the rubric; at the indicated affected place; let the liquor drain at the lower outlet; take up the next entry or portion; when the preparation is ready; at the indicated affected place; this present portion or treated member
f83r	f83r.14	1	6	LAST	LINE_END	10	sy	b921a237be883a820352	this portion	this present portion or treated member	shcthy=when the preparation is ready | dal=at the indicated affected place		let it cool; close the rubric; bathe with the tempered herbal liquor; give the ordinary lukewarm bath and set it ready; boil gently; close the rubric; at the indicated affected place; let the liquor drain at the lower outlet; take up the next entry or portion; when the preparation is ready; at the indicated affected place; this present portion or treated member
f83r	f83r.15	1	1	FIRST	LINE_START	1	saiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time		shedal=for one interval | shecthy=warm water	in the stated measure or for the stated time; for one interval; warm water; this present portion or treated member; at the indicated affected place; when the preparation is ready; retain the residue; close the rubric; mix in equal shares; close the rubric; let the liquor drain at the lower outlet
f83r	f83r.15	1	1	MIDDLE	LINE_INTERIOR	4	chey	b921a237be883a820352	this portion	this present portion or treated member	shedal=for one interval | shecthy=warm water	tal=at the indicated affected place | shcthy=when the preparation is ready	in the stated measure or for the stated time; for one interval; warm water; this present portion or treated member; at the indicated affected place; when the preparation is ready; retain the residue; close the rubric; mix in equal shares; close the rubric; let the liquor drain at the lower outlet
