page	locus	record	field	event_index	surface	exact_tuple_id	left_2	left_1	right_1	right_2	within_field_position	field_boundary_before	field_boundary_after	physical_line_start	physical_line_end	dy_closure	b3	v16_reading	v17_selected	rewritten_local_sequence
f82r	f82r.23	1	1	5	daiin	2f1c5e56e8f0ff459065	qokeey	lcheey	chey	qokeeedy	MIDDLE	0	0	0	0	0	0	in the stated or usual measure	in the stated or usual measure	add warmed water; the immersed part; in the stated or usual measure; this present charge; immerse fully; close the rubric
f82r	f82r.23	1	1	6	chey	b921a237be883a820352	lcheey	daiin	qokeeedy	lchedy	MIDDLE	0	0	0	0	0	0	this portion	this present charge	the immersed part; in the stated or usual measure; this present charge; immerse fully; close the rubric; let it cool to the ordinary setting
f82r	f82r.23	1	2	8	lchedy	de7321bface5628e35d6	chey	qokeeedy	lar	<LINE_END>	ONLY	1	1	0	0	1	0	leave at the ordinary base setting; close the rubric	let it cool to the ordinary setting	this present charge; immerse fully; close the rubric; let it cool to the ordinary setting; close the lower outlet
f82r	f82r.26	1	1	2	qokeedy	7d25241b0e56c836372a	<LINE_START>	tshey	cheal	lchedar	LAST	0	1	0	0	1	0	use the tempered warm medium; close the rubric	warm it to a tempered heat	begin the rinsing; warm it to a tempered heat; at the indicated place; cool water
f82r	f82r.26	1	2	3	cheal	dd0ecaf5e27d81befffc	tshey	qokeedy	lchedar	ches	FIRST	1	0	0	0	0	0	at the indicated place	at the indicated place	begin the rinsing; warm it to a tempered heat; at the indicated place; cool water; in equal portions
f82r	f82r.26	1	2	6	aiin	2f1c5e56e8f0ff459065	lchedar	ches	oteey	qokaiin	MIDDLE	0	0	0	0	0	0	in the stated or usual measure	in the stated or usual measure	cool water; in equal portions; in the stated or usual measure; the prepared oil; take up the next measured charge
f82r	f82r.26	1	2	8	qokaiin	b5fcea1eaed06b2f2291	aiin	oteey	okey	<LINE_END>	MIDDLE	0	0	0	0	0	0	take up the next entry	take up the next measured charge	in the stated or usual measure; the prepared oil; take up the next measured charge; warm water
f82r	f82r.27	1	3	4	qokeedy	7d25241b0e56c836372a	rsheal	daldy	rshedy	qoteedy	ONLY	1	1	0	0	1	0	use the tempered warm medium; close the rubric	warm it to a tempered heat	pour in the warmed water; repeat at the second opening; close the rubric; warm it to a tempered heat; drink the stated portion; close the rubric; bind upon the place; close the rubric
f82r	f82r.27	1	6	7	qokeedy	7d25241b0e56c836372a	rshedy	qoteedy	lochedy	<LINE_END>	ONLY	1	1	0	0	1	0	use the tempered warm medium; close the rubric	warm it to a tempered heat	drink the stated portion; close the rubric; bind upon the place; close the rubric; warm it to a tempered heat; mix in equal shares; close the rubric
f83r	f83r.3	1	1	1	olkeedy	3b70942557b3a40e8030	<LINE_START>	<LINE_START>	qotal	chkeedy	ONLY	1	1	1	0	1	0	let it settle; close the rubric	let the liquid settle clear	let the liquid settle clear; toward the lower outlet; immerse fully; close the rubric
f83r	f83r.3	1	2	2	qotal	90bcf0a9ec0ef56399e6	<LINE_START>	olkeedy	chkeedy	chey	FIRST	1	0	0	0	0	0	toward the lower outlet	toward the lower outlet	let the liquid settle clear; toward the lower outlet; immerse fully; close the rubric; this present charge
f83r	f83r.3	1	3	4	chey	b921a237be883a820352	qotal	chkeedy	daiin	chey	FIRST	1	0	0	0	0	0	this portion	this present charge	toward the lower outlet; immerse fully; close the rubric; this present charge; in the stated or usual measure; this present charge
f83r	f83r.3	1	3	5	daiin	2f1c5e56e8f0ff459065	chkeedy	chey	chey	lchedy	MIDDLE	0	0	0	0	0	0	in the stated or usual measure	in the stated or usual measure	immerse fully; close the rubric; this present charge; in the stated or usual measure; this present charge; let it cool to the ordinary setting
f83r	f83r.3	1	3	6	chey	b921a237be883a820352	chey	daiin	lchedy	qokaiin	MIDDLE	0	0	0	0	0	0	this portion	this present charge	this present charge; in the stated or usual measure; this present charge; let it cool to the ordinary setting; take up the next measured charge
f83r	f83r.3	1	3	7	lchedy	de7321bface5628e35d6	daiin	chey	qokaiin	qotal	LAST	0	1	0	0	1	0	leave at the ordinary base setting; close the rubric	let it cool to the ordinary setting	in the stated or usual measure; this present charge; let it cool to the ordinary setting; take up the next measured charge; toward the lower outlet
f83r	f83r.3	1	4	8	qokaiin	b5fcea1eaed06b2f2291	chey	lchedy	qotal	dar	FIRST	1	0	0	0	0	0	take up the next entry	take up the next measured charge	this present charge; let it cool to the ordinary setting; take up the next measured charge; toward the lower outlet; then proceed
f83r	f83r.3	1	4	9	qotal	90bcf0a9ec0ef56399e6	lchedy	qokaiin	dar	<LINE_END>	MIDDLE	0	0	0	0	0	0	toward the lower outlet	toward the lower outlet	let it cool to the ordinary setting; take up the next measured charge; toward the lower outlet; then proceed
f83r	f83r.3	1	4	10	dar	4d4559019a961b834aa1	qokaiin	qotal	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	of the same	then proceed	take up the next measured charge; toward the lower outlet; then proceed
f83r	f83r.6	1	1	1	schedy	259b2b3b0bf859882e2c	<LINE_START>	<LINE_START>	chedchy	qokal	ONLY	1	1	1	0	1	0	finish this application; close the rubric	wash it through once	wash it through once; pour in the warmed water; combine the two portions
f83r	f83r.6	1	2	3	qokal	308e8ea2d5d190c498e8	schedy	chedchy	olchedy	qokaiin	MIDDLE	0	0	0	0	0	0	combine the two portions	combine the two portions	wash it through once; pour in the warmed water; combine the two portions; draw off the clear liquor; take up the next measured charge
f83r	f83r.6	1	2	4	olchedy	28ffbc88b97772a75f1e	chedchy	qokal	qokaiin	chedy	LAST	0	1	0	0	1	0	retain the combined mixture; close the rubric	draw off the clear liquor	pour in the warmed water; combine the two portions; draw off the clear liquor; take up the next measured charge; stir until evenly mixed
f83r	f83r.6	1	3	5	qokaiin	b5fcea1eaed06b2f2291	qokal	olchedy	chedy	qokeedy	FIRST	1	0	0	0	0	0	take up the next entry	take up the next measured charge	combine the two portions; draw off the clear liquor; take up the next measured charge; stir until evenly mixed; warm it to a tempered heat
f83r	f83r.6	1	3	6	chedy	6f7ff8287eddf4da9fdb	olchedy	qokaiin	qokeedy	lchedy	MIDDLE	0	0	0	0	0	0	mix until even	stir until evenly mixed	draw off the clear liquor; take up the next measured charge; stir until evenly mixed; warm it to a tempered heat; let it cool to the ordinary setting
f83r	f83r.6	1	3	7	qokeedy	7d25241b0e56c836372a	qokaiin	chedy	lchedy	qoky	LAST	0	1	0	0	1	0	use the tempered warm medium; close the rubric	warm it to a tempered heat	take up the next measured charge; stir until evenly mixed; warm it to a tempered heat; let it cool to the ordinary setting; apply or use the prepared substance
f83r	f83r.6	1	4	8	lchedy	de7321bface5628e35d6	chedy	qokeedy	qoky	<LINE_END>	ONLY	1	1	0	0	1	0	leave at the ordinary base setting; close the rubric	let it cool to the ordinary setting	stir until evenly mixed; warm it to a tempered heat; let it cool to the ordinary setting; apply or use the prepared substance
f83r	f83r.6	1	5	9	qoky	276a7c2d74d1143446f4	qokeedy	lchedy	<LINE_END>	<LINE_END>	ONLY	1	1	0	1	0	0	use the lesser portion	apply or use the prepared substance	warm it to a tempered heat; let it cool to the ordinary setting; apply or use the prepared substance
f83r	f83r.8	1	2	4	qoky	276a7c2d74d1143446f4	otedy	shecthedchy	chedy	chary	MIDDLE	0	0	0	0	0	0	use the lesser portion	apply or use the prepared substance	steep until clear; close the rubric; apply at the marked place; apply or use the prepared substance; stir until evenly mixed; and let it cool
f83r	f83r.8	1	2	5	chedy	6f7ff8287eddf4da9fdb	shecthedchy	qoky	chary	<LINE_END>	MIDDLE	0	0	0	0	0	0	mix until even	stir until evenly mixed	apply at the marked place; apply or use the prepared substance; stir until evenly mixed; and let it cool
f83r	f83r.11	1	1	1	sor	7a4bb8136330ee4e6e56	<LINE_START>	<LINE_START>	shedy	qokaiin	FIRST	1	0	1	0	0	0	the prepared liquid	the prepared liquid	the prepared liquid; let it stand and settle; take up the next measured charge
f83r	f83r.11	1	1	2	shedy	bc4f1f5c006c74a4d26d	<LINE_START>	sor	qokaiin	chkain	LAST	0	1	0	0	1	0	set ready in the usual manner; close the rubric	let it stand and settle	the prepared liquid; let it stand and settle; take up the next measured charge; one measured charge
f83r	f83r.11	1	2	3	qokaiin	b5fcea1eaed06b2f2291	sor	shedy	chkain	shcthey	FIRST	1	0	0	0	0	0	take up the next entry	take up the next measured charge	the prepared liquid; let it stand and settle; take up the next measured charge; one measured charge; under the same setting
f83r	f83r.11	1	2	4	chkain	9da1b6ac2c929daea697	shedy	qokaiin	shcthey	qokedy	MIDDLE	0	0	0	0	0	0	one measured share	one measured charge	let it stand and settle; take up the next measured charge; one measured charge; under the same setting; pour or rinse it over the indicated place
f83r	f83r.11	1	2	6	qokedy	7db18b2f0fb7ed0fcfd3	chkain	shcthey	okair	sheedy	LAST	0	1	0	0	1	0	rinse or pour over the local place; close the rubric	pour or rinse it over the indicated place	one measured charge; under the same setting; pour or rinse it over the indicated place; next open the upper channel; wash once; close the rubric
f83r	f83r.11	1	4	9	lchedy	de7321bface5628e35d6	okair	sheedy	lo	<LINE_END>	ONLY	1	1	0	0	1	0	leave at the ordinary base setting; close the rubric	let it cool to the ordinary setting	next open the upper channel; wash once; close the rubric; let it cool to the ordinary setting; close the lower outlet
f83r	f83r.14	1	2	2	qokeedy	7d25241b0e56c836372a	<LINE_START>	qokchedy	shedy	qokshedy	ONLY	1	1	0	0	1	0	use the tempered warm medium; close the rubric	warm it to a tempered heat	let it cool; close the rubric; warm it to a tempered heat; let it stand and settle; boil gently; close the rubric
f83r	f83r.14	1	3	3	shedy	bc4f1f5c006c74a4d26d	qokchedy	qokeedy	qokshedy	dal	ONLY	1	1	0	0	1	0	set ready in the usual manner; close the rubric	let it stand and settle	let it cool; close the rubric; warm it to a tempered heat; let it stand and settle; boil gently; close the rubric; at the indicated place
f83r	f83r.14	1	5	5	dal	dd0ecaf5e27d81befffc	shedy	qokshedy	lchedy	qokaiin	FIRST	1	0	0	0	0	0	at the indicated place	at the indicated place	let it stand and settle; boil gently; close the rubric; at the indicated place; let it cool to the ordinary setting; take up the next measured charge
f83r	f83r.14	1	5	6	lchedy	de7321bface5628e35d6	qokshedy	dal	qokaiin	shcthy	LAST	0	1	0	0	1	0	leave at the ordinary base setting; close the rubric	let it cool to the ordinary setting	boil gently; close the rubric; at the indicated place; let it cool to the ordinary setting; take up the next measured charge; when the preparation is ready
f83r	f83r.14	1	6	7	qokaiin	b5fcea1eaed06b2f2291	dal	lchedy	shcthy	dal	FIRST	1	0	0	0	0	0	take up the next entry	take up the next measured charge	at the indicated place; let it cool to the ordinary setting; take up the next measured charge; when the preparation is ready; at the indicated place
f83r	f83r.14	1	6	8	shcthy	e0b630cb1b5df5e7105b	lchedy	qokaiin	dal	sy	MIDDLE	0	0	0	0	0	0	when prepared and ready	when the preparation is ready	let it cool to the ordinary setting; take up the next measured charge; when the preparation is ready; at the indicated place; this present charge
f83r	f83r.14	1	6	9	dal	dd0ecaf5e27d81befffc	qokaiin	shcthy	sy	<LINE_END>	MIDDLE	0	0	0	0	0	0	at the indicated place	at the indicated place	take up the next measured charge; when the preparation is ready; at the indicated place; this present charge
f83r	f83r.14	1	6	10	sy	b921a237be883a820352	shcthy	dal	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	this portion	this present charge	when the preparation is ready; at the indicated place; this present charge
f83r	f83r.15	1	1	1	saiin	2f1c5e56e8f0ff459065	<LINE_START>	<LINE_START>	shedal	shecthy	FIRST	1	0	1	0	0	0	in the stated or usual measure	in the stated or usual measure	in the stated or usual measure; for one interval; warm water
f83r	f83r.15	1	1	4	chey	b921a237be883a820352	shedal	shecthy	tal	shcthy	MIDDLE	0	0	0	0	0	0	this portion	this present charge	for one interval; warm water; this present charge; at the indicated place; when the preparation is ready
f83r	f83r.15	1	1	5	tal	dd0ecaf5e27d81befffc	shecthy	chey	shcthy	dalchdy	MIDDLE	0	0	0	0	0	0	at the indicated place	at the indicated place	warm water; this present charge; at the indicated place; when the preparation is ready; retain the residue; close the rubric
f83r	f83r.15	1	1	6	shcthy	e0b630cb1b5df5e7105b	chey	tal	dalchdy	qotchedy	MIDDLE	0	0	0	0	0	0	when prepared and ready	when the preparation is ready	this present charge; at the indicated place; when the preparation is ready; retain the residue; close the rubric; mix in equal shares; close the rubric
f83r	f83r.15	1	3	9	lchedy	de7321bface5628e35d6	dalchdy	qotchedy	<LINE_END>	<LINE_END>	ONLY	1	1	0	1	1	0	leave at the ordinary base setting; close the rubric	let it cool to the ordinary setting	retain the residue; close the rubric; mix in equal shares; close the rubric; let it cool to the ordinary setting
f83r	f83r.16	1	1	1	tchedy	259b2b3b0bf859882e2c	<LINE_START>	<LINE_START>	qokchdy	cheedar	ONLY	1	1	1	0	1	0	finish this application; close the rubric	wash it through once	wash it through once; bring it once to the boil; place the person at the basin
f83r	f83r.16	1	2	2	qokchdy	87411f84689b4f93a303	<LINE_START>	tchedy	cheedar	chldaiin	ONLY	1	1	0	0	1	0	heat once; close the rubric	bring it once to the boil	wash it through once; bring it once to the boil; place the person at the basin; after settling
f83r	f83r.16	1	3	5	chedy	6f7ff8287eddf4da9fdb	cheedar	chldaiin	qokain	checthy	MIDDLE	0	0	0	0	0	0	mix until even	stir until evenly mixed	place the person at the basin; after settling; stir until evenly mixed; put the next measured charge into the vessel; when the preparation is ready
f83r	f83r.16	1	3	6	qokain	1645e612504fcef59ced	chldaiin	chedy	checthy	chealror	MIDDLE	0	0	0	0	0	0	then put it in	put the next measured charge into the vessel	after settling; stir until evenly mixed; put the next measured charge into the vessel; when the preparation is ready; until the flow clears
f83r	f83r.16	1	3	7	checthy	e0b630cb1b5df5e7105b	chedy	qokain	chealror	<LINE_END>	MIDDLE	0	0	0	0	0	0	when prepared and ready	when the preparation is ready	stir until evenly mixed; put the next measured charge into the vessel; when the preparation is ready; until the flow clears
f83r	f83r.20	1	1	1	solkeedy	3b70942557b3a40e8030	<LINE_START>	<LINE_START>	qoteedy	qokeey	ONLY	1	1	1	0	1	0	let it settle; close the rubric	let the liquid settle clear	let the liquid settle clear; bind upon the place; close the rubric; add warmed water
f83r	f83r.20	1	3	3	qokeey	0275fbf14e07935b0a45	solkeedy	qoteedy	qokedy	sol	FIRST	1	0	0	0	0	0	keep gently warmed	add warmed water	let the liquid settle clear; bind upon the place; close the rubric; add warmed water; pour or rinse it over the indicated place; with the foregoing liquid
f83r	f83r.20	1	3	4	qokedy	7db18b2f0fb7ed0fcfd3	qoteedy	qokeey	sol	cheeety	LAST	0	1	0	0	1	0	rinse or pour over the local place; close the rubric	pour or rinse it over the indicated place	bind upon the place; close the rubric; add warmed water; pour or rinse it over the indicated place; with the foregoing liquid; after the first rinse
f83r	f83r.20	1	4	5	sol	dcda95c81a5460feb191	qokeey	qokedy	cheeety	qokedy	FIRST	1	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	add warmed water; pour or rinse it over the indicated place; with the foregoing liquid; after the first rinse; pour or rinse it over the indicated place
f83r	f83r.20	1	4	7	qokedy	7db18b2f0fb7ed0fcfd3	sol	cheeety	qoky	saiin	LAST	0	1	0	0	1	0	rinse or pour over the local place; close the rubric	pour or rinse it over the indicated place	with the foregoing liquid; after the first rinse; pour or rinse it over the indicated place; apply or use the prepared substance; in the stated or usual measure
f83r	f83r.20	1	5	8	qoky	276a7c2d74d1143446f4	cheeety	qokedy	saiin	<LINE_END>	FIRST	1	0	0	0	0	0	use the lesser portion	apply or use the prepared substance	after the first rinse; pour or rinse it over the indicated place; apply or use the prepared substance; in the stated or usual measure
f83r	f83r.20	1	5	9	saiin	2f1c5e56e8f0ff459065	qokedy	qoky	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	in the stated or usual measure	in the stated or usual measure	pour or rinse it over the indicated place; apply or use the prepared substance; in the stated or usual measure
f83r	f83r.22	1	2	3	qokeedy	7d25241b0e56c836372a	schedair	otchedy	chedain	chedy	ONLY	1	1	0	0	1	0	use the tempered warm medium; close the rubric	warm it to a tempered heat	draw off the clear liquid; mix in equal shares; close the rubric; warm it to a tempered heat; begin the rinsing; stir until evenly mixed
f83r	f83r.22	1	3	5	chedy	6f7ff8287eddf4da9fdb	qokeedy	chedain	qotedaiin	otaiin	MIDDLE	0	0	0	0	0	0	mix until even	stir until evenly mixed	warm it to a tempered heat; begin the rinsing; stir until evenly mixed; the broad vessel; for the same duration
f83r	f83r.22	1	3	7	otaiin	54d0e228ca346110af05	chedy	qotedaiin	otedy	ldy	MIDDLE	0	0	0	0	0	0	for the same duration	for the same duration	stir until evenly mixed; the broad vessel; for the same duration; steep until clear; close the rubric; draw it off; close the rubric
f83r	f83r.24	1	1	2	checthy	e0b630cb1b5df5e7105b	<LINE_START>	soiiin	chety	otaiin	MIDDLE	0	0	0	0	0	0	when prepared and ready	when the preparation is ready	until clear; when the preparation is ready; until evenly joined; for the same duration
f83r	f83r.24	1	1	4	otaiin	54d0e228ca346110af05	checthy	chety	olsaly	shedy	MIDDLE	0	0	0	0	0	0	for the same duration	for the same duration	when the preparation is ready; until evenly joined; for the same duration; the lower basin; let it stand and settle
f83r	f83r.24	1	1	6	shedy	bc4f1f5c006c74a4d26d	otaiin	olsaly	<LINE_END>	<LINE_END>	LAST	0	1	0	1	1	0	set ready in the usual manner; close the rubric	let it stand and settle	for the same duration; the lower basin; let it stand and settle
f83r	f83r.25	2	1	1	qokeedy	7d25241b0e56c836372a	<LINE_START>	<LINE_START>	qolchey	qokeey	ONLY	1	1	1	0	1	0	use the tempered warm medium; close the rubric	warm it to a tempered heat	warm it to a tempered heat; then fill the vessel; add warmed water
f83r	f83r.25	2	2	3	qokeey	0275fbf14e07935b0a45	qokeedy	qolchey	qokedy	chedy	MIDDLE	0	0	0	0	0	0	keep gently warmed	add warmed water	warm it to a tempered heat; then fill the vessel; add warmed water; pour or rinse it over the indicated place; stir until evenly mixed
f83r	f83r.25	2	2	4	qokedy	7db18b2f0fb7ed0fcfd3	qolchey	qokeey	chedy	otal	LAST	0	1	0	0	1	0	rinse or pour over the local place; close the rubric	pour or rinse it over the indicated place	then fill the vessel; add warmed water; pour or rinse it over the indicated place; stir until evenly mixed; toward the lower outlet
f83r	f83r.25	2	3	5	chedy	6f7ff8287eddf4da9fdb	qokeey	qokedy	otal	<LINE_END>	FIRST	1	0	0	0	0	0	mix until even	stir until evenly mixed	add warmed water; pour or rinse it over the indicated place; stir until evenly mixed; toward the lower outlet
f83r	f83r.25	2	3	6	otal	90bcf0a9ec0ef56399e6	qokedy	chedy	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	toward the lower outlet	toward the lower outlet	pour or rinse it over the indicated place; stir until evenly mixed; toward the lower outlet
f83r	f83r.26	2	1	2	qokeey	0275fbf14e07935b0a45	<LINE_START>	otchey	qoky	tol	MIDDLE	0	0	0	0	0	0	keep gently warmed	add warmed water	mark the following share; add warmed water; apply or use the prepared substance; with the foregoing liquid
f83r	f83r.26	2	1	3	qoky	276a7c2d74d1143446f4	otchey	qokeey	tol	shedy	MIDDLE	0	0	0	0	0	0	use the lesser portion	apply or use the prepared substance	mark the following share; add warmed water; apply or use the prepared substance; with the foregoing liquid; let it stand and settle
f83r	f83r.26	2	1	4	tol	dcda95c81a5460feb191	qokeey	qoky	shedy	qokylddy	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	add warmed water; apply or use the prepared substance; with the foregoing liquid; let it stand and settle; bind upon the place; close the rubric
f83r	f83r.26	2	1	5	shedy	bc4f1f5c006c74a4d26d	qoky	tol	qokylddy	<LINE_END>	LAST	0	1	0	0	1	0	set ready in the usual manner; close the rubric	let it stand and settle	apply or use the prepared substance; with the foregoing liquid; let it stand and settle; bind upon the place; close the rubric
f83r	f83r.27	2	1	2	chedy	6f7ff8287eddf4da9fdb	<LINE_START>	dain	qokeedy	shckhedy	MIDDLE	0	0	0	0	0	0	mix until even	stir until evenly mixed	through a cloth; stir until evenly mixed; warm it to a tempered heat; strain it through cloth
f83r	f83r.27	2	1	3	qokeedy	7d25241b0e56c836372a	dain	chedy	shckhedy	shckhedy	LAST	0	1	0	0	1	0	use the tempered warm medium; close the rubric	warm it to a tempered heat	through a cloth; stir until evenly mixed; warm it to a tempered heat; strain it through cloth; strain it through cloth
f83r	f83r.27	2	2	4	shckhedy	d68bc8de3bcee09db23c	chedy	qokeedy	shckhedy	<LINE_END>	ONLY	1	1	0	0	1	0	strain completely; close the rubric	strain it through cloth	stir until evenly mixed; warm it to a tempered heat; strain it through cloth; strain it through cloth
f83r	f83r.27	2	3	5	shckhedy	d68bc8de3bcee09db23c	qokeedy	shckhedy	<LINE_END>	<LINE_END>	ONLY	1	1	0	1	1	0	strain completely; close the rubric	strain it through cloth	warm it to a tempered heat; strain it through cloth; strain it through cloth
f83r	f83r.28	2	1	1	saiin	2f1c5e56e8f0ff459065	<LINE_START>	<LINE_START>	cheeky	sheey	FIRST	1	0	1	0	0	0	in the stated or usual measure	in the stated or usual measure	in the stated or usual measure; while still warm; the first opening
f83r	f83r.28	2	1	4	qokedy	7db18b2f0fb7ed0fcfd3	cheeky	sheey	shedy	oldy	LAST	0	1	0	0	1	0	rinse or pour over the local place; close the rubric	pour or rinse it over the indicated place	while still warm; the first opening; pour or rinse it over the indicated place; let it stand and settle; boil gently; close the rubric
f83r	f83r.28	2	2	5	shedy	bc4f1f5c006c74a4d26d	sheey	qokedy	oldy	<LINE_END>	ONLY	1	1	0	0	1	0	set ready in the usual manner; close the rubric	let it stand and settle	the first opening; pour or rinse it over the indicated place; let it stand and settle; boil gently; close the rubric
f83r	f83r.35	2	1	1	saiin	2f1c5e56e8f0ff459065	<LINE_START>	<LINE_START>	cheky	okeeol	FIRST	1	0	1	0	0	0	in the stated or usual measure	in the stated or usual measure	in the stated or usual measure; over a gentle heat; the broad vessel
f83r	f83r.35	2	1	2	cheky	d904bf7b044dd3922781	<LINE_START>	saiin	okeeol	okain	MIDDLE	0	0	0	0	0	0	at gentle heat	over a gentle heat	in the stated or usual measure; over a gentle heat; the broad vessel; put the next measured charge into the vessel
f83r	f83r.35	2	1	4	okain	1645e612504fcef59ced	cheky	okeeol	chdy	<LINE_END>	MIDDLE	0	0	0	0	0	0	then put it in	put the next measured charge into the vessel	over a gentle heat; the broad vessel; put the next measured charge into the vessel; stir until evenly mixed
f83r	f83r.35	2	1	5	chdy	6f7ff8287eddf4da9fdb	okeeol	okain	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	mix until even	stir until evenly mixed	the broad vessel; put the next measured charge into the vessel; stir until evenly mixed
f83r	f83r.37	2	1	1	sol	dcda95c81a5460feb191	<LINE_START>	<LINE_START>	lkedy	lchedy	FIRST	1	0	1	0	0	0	with it; likewise under the same heading	with the foregoing liquid	with the foregoing liquid; wash twice; close the rubric; let it cool to the ordinary setting
f83r	f83r.37	2	2	3	lchedy	de7321bface5628e35d6	sol	lkedy	qokol	shedy	ONLY	1	1	0	0	1	0	leave at the ordinary base setting; close the rubric	let it cool to the ordinary setting	with the foregoing liquid; wash twice; close the rubric; let it cool to the ordinary setting; let the mixture enter; let it stand and settle
f83r	f83r.37	2	3	5	shedy	bc4f1f5c006c74a4d26d	lchedy	qokol	<LINE_END>	<LINE_END>	LAST	0	1	0	1	1	0	set ready in the usual manner; close the rubric	let it stand and settle	let it cool to the ordinary setting; let the mixture enter; let it stand and settle
f83r	f83r.38	2	1	1	or	7a4bb8136330ee4e6e56	<LINE_START>	<LINE_START>	chey	qockhey	FIRST	1	0	1	0	0	0	the prepared liquid	the prepared liquid	the prepared liquid; this present charge; over the local place
f83r	f83r.38	2	1	2	chey	b921a237be883a820352	<LINE_START>	or	qockhey	dairydy	MIDDLE	0	0	0	0	0	0	this portion	this present charge	the prepared liquid; this present charge; over the local place; use immediately; close the rubric
f83r	f83r.39	2	1	1	qokain	1645e612504fcef59ced	<LINE_START>	<LINE_START>	shey	kain	FIRST	1	0	1	0	0	0	then put it in	put the next measured charge into the vessel	put the next measured charge into the vessel; until the liquid runs clear; one measured charge
f83r	f83r.39	2	1	2	shey	b5df9126607030b95175	<LINE_START>	qokain	kain	chckhal	MIDDLE	0	0	0	0	0	0	until it becomes clear	until the liquid runs clear	put the next measured charge into the vessel; until the liquid runs clear; one measured charge; for the stated duration
f83r	f83r.39	2	1	3	kain	9da1b6ac2c929daea697	qokain	shey	chckhal	<LINE_END>	MIDDLE	0	0	0	0	0	0	one measured share	one measured charge	put the next measured charge into the vessel; until the liquid runs clear; one measured charge; for the stated duration
f83r	f83r.41	2	1	2	lchedy	de7321bface5628e35d6	<LINE_START>	solkey	qolkain	dal	LAST	0	1	0	0	1	0	leave at the ordinary base setting; close the rubric	let it cool to the ordinary setting	next open the upper channel; let it cool to the ordinary setting; the lower basin; at the indicated place
f83r	f83r.41	2	2	4	dal	dd0ecaf5e27d81befffc	lchedy	qolkain	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	at the indicated place	at the indicated place	let it cool to the ordinary setting; the lower basin; at the indicated place
f83r	f83r.44	2	1	2	shedy	bc4f1f5c006c74a4d26d	<LINE_START>	skar	<LINE_END>	<LINE_END>	LAST	0	1	0	1	1	0	set ready in the usual manner; close the rubric	let it stand and settle	pour in the warmed water; let it stand and settle
f83r	f83r.47	3	2	2	qokchdy	87411f84689b4f93a303	<LINE_START>	otchdy	shedal	<LINE_END>	ONLY	1	1	0	0	1	0	heat once; close the rubric	bring it once to the boil	draw it off; close the rubric; bring it once to the boil; for one interval
f83r	f83r.48	3	1	1	dal	dd0ecaf5e27d81befffc	<LINE_START>	<LINE_START>	cheol	lol	FIRST	1	0	1	0	0	0	at the indicated place	at the indicated place	at the indicated place; with the foregoing liquid; until warm
f83r	f83r.48	3	1	2	cheol	dcda95c81a5460feb191	<LINE_START>	dal	lol	chdal	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	at the indicated place; with the foregoing liquid; until warm; with the foregoing mixture
f83r	f83r.48	3	1	5	aiin	2f1c5e56e8f0ff459065	lol	chdal	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	in the stated or usual measure	in the stated or usual measure	until warm; with the foregoing mixture; in the stated or usual measure
f83r	f83r.49	3	1	1	sol	dcda95c81a5460feb191	<LINE_START>	<LINE_START>	daiiin	chedy	FIRST	1	0	1	0	0	0	with it; likewise under the same heading	with the foregoing liquid	with the foregoing liquid; the second opening; stir until evenly mixed
f83r	f83r.49	3	1	3	chedy	6f7ff8287eddf4da9fdb	sol	daiiin	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	mix until even	stir until evenly mixed	with the foregoing liquid; the second opening; stir until evenly mixed
f83r	f83r.52	4	1	4	ol	dcda95c81a5460feb191	qekey	raly	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	with it; likewise under the same heading	with the foregoing liquid	without boiling; the first opening; with the foregoing liquid
f83r	f83r.54	4	1	1	daiin	2f1c5e56e8f0ff459065	<LINE_START>	<LINE_START>	ol	dain	FIRST	1	0	1	0	0	0	in the stated or usual measure	in the stated or usual measure	in the stated or usual measure; with the foregoing liquid; through a cloth
f83r	f83r.54	4	1	2	ol	dcda95c81a5460feb191	<LINE_START>	daiin	dain	chey	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	in the stated or usual measure; with the foregoing liquid; through a cloth; this present charge
f83r	f83r.54	4	1	4	chey	b921a237be883a820352	ol	dain	ldalor	<LINE_END>	MIDDLE	0	0	0	0	0	0	this portion	this present charge	with the foregoing liquid; through a cloth; this present charge; at the indicated place
