joint_tuple_id	page_host	surface_examples	corrected_host_class	corrected_host_value_German	host_decision	host_reason	formal_additions	retained_local_creative_expansion_German	translation_status	events	pages
d68bc8de3bcee09db23c	ckhe	shckhedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ckhe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	seihe es einmal durch ein Tuch und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	3	f81v|f83r
deb377381ceaf55ea310	cphy	cphy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern cphy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	seihe die Flüssigkeit ein zweites Mal	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f11r
f3c23f42baf625639e1e	cth	cthaiin	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern cth + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	gib den ausgepressten Saft hinzu	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
6b89d6dd70635bc60fe0	cthey	qcthey|shcthey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern cthey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	unter derselben Einstellung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	2	f82r|f83r
dedc383b600397a301ee	cthoor	cthoor	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern cthoor + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	wasche sie in fließendem Wasser	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
00d8ebe3c68294eeac39	d	chdal	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern d + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	mit der vorigen Mischung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
834825c61d048a6b5628	d	chodaiin	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern d + exakte Koordinate 4ad4f33a1ebbfa6077c6 + lizenzierte Eintrittsform	bewahre diesen Anteil unter Öl	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
d784b2abcaf1a3703de2	d	chedain	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern d + exakte Koordinate fa436db0093634469c20 + lizenzierte Eintrittsform	beginne die Spülung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
4eab1841ed655c20a348	eckh	sheckhal	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern eckh + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	eine mäßige Menge	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
95987d6f198d6d247511	eckho	cheeckhody	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern eckho + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	lasse das Pflaster unbedeckt trocknen	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
c1913ec4ff84148da6d3	eckhy	sheckhy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern eckhy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	über der örtlich bezeichneten Stelle	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
348e81ba084c5acdb32b	ecthedchy	shecthedchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ecthedchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	wende es an der markierten Stelle an	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
cb57b696b815fdef9cb7	ecthy	shecthy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ecthy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	warmes Wasser	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
1779decef17481ec2853	ed	qotedaiin	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ed + exakte Koordinate fd8993bdda8e52580636 + lizenzierte Eintrittsform	das breite Gefäß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
342c3f0777337648f4b3	ed	cheedar	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ed + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	setze die Person an das Becken	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
abb23e5e6936b4147f76	ed	shedal	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ed + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	für einen Zeitabschnitt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	2	f83r
03626ca94cb17800d767	ee	sheedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ee + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	wasche einmal und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
ff178343c18e287ce3b7	ee	qoteedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ee + exakte Koordinate b4cf3d4564167ed1daee + lizenzierte Eintrittsform	binde es auf die Stelle und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	2	f82r|f83r
9247e38d29c79a0d2fa5	eety	cheeety	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern eety + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	nach der ersten Spülung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
5d5e0b288cf36864ed9d	eey	oteey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern eey + exakte Koordinate f217eb91add9e43ad300 + lizenzierte Eintrittsform	das bereitete Öl	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	2	f82r
92e43836d82f98bf02d3	eey	sheey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern eey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die erste Öffnung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
43eb9aa12959b4d5cdc9	ekey	qekey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ekey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	ohne Kochen	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
2c1a5fd92b9e3c762242	eky	cheeky	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern eky + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	solange es noch warm ist	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	2	f55v|f83r
a06244ef1f2b37ca44c1	eol	teol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern eol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die erste Öffnung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
a6939862e33ece5a0483	etyd	etyd	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern etyd + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bewahre die übrige Wurzel trocken auf	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
a8af08e69edab8e54f15	fyd	shfydaiin	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern fyd + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	presse die gequetschte Wurzel durch ein Tuch	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f11r
ad3581d3144f69a5912d	h	sh	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern h + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	ihren kleinen Samen- oder Knospenkopf	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
22fb87a5a83e5c3fb510	k	kair	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern k + exakte Koordinate 5db18e798bfd04493555 + lizenzierte Eintrittsform	der zurücklaufende Strom	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
883a6708116c342cb10b	k	skar	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern k + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	gieße das erwärmte Wasser ein	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
9da1b6ac2c929daea697	k	chkain|kain	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern k + exakte Koordinate fa436db0093634469c20 + lizenzierte Eintrittsform	ein abgemessener Anteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	3	f81v|f83r
409de02322e7b2ca0c62	kaiiin	kaiiin	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern kaiiin + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bis ein bitterer Geschmack bleibt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
75a523fcf039b006f97b	kch	kchal	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern kch + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	bewahre den Rest trocken im Schatten	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
b74e9e65637b7c8538dd	kchey	kchey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern kchey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	das getrocknete schmale Blatt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
c71c72da4e09e0833392	kcho	kchoar	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern kcho + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	mische es mit Honig	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
893c570f3fa3fce99711	kchol	kchol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern kchol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	lasse es in Weißwein ziehen	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
b2812c8283c3a62438bd	kchy	kchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern kchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	binde es auf die geschwollene Stelle	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f11r
a84fbe3ad380df345b97	kee	chkeedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern kee + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	tauche vollständig ein und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
f0db6d30cd34f4cb2a4d	keey	chkeey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern keey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	das breite Gefäß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
9bb7122b386ebbc6138f	keol	keol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern keol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die helle geöffnete Blüte	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
d904bf7b044dd3922781	ky	cheky	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ky + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bei sanfter Wärme	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	3	f81v|f83r
c1db6b0a28d5cbb5d3d2	lcheckhe	lcheckhedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lcheckhe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	seihe es klar und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
f329f2051370174e9a38	lcheckhy	lcheckhy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lcheckhy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die zweite Öffnung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
0f15effeca7ab10bb026	lched	lchedar	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lched + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	kühles Wasser	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
433713294b25b0a12f66	lched	lchedal	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lched + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	das untere Becken	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
ba8142680851f24c9ff2	lched	lched	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lched + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	und gehe zum nächsten Becken weiter	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
5fca8fc3dee57e1d8c1f	lcheey	lcheey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lcheey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	der eingetauchte Teil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
0ab57b7166de99db3a55	lchy	lchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	ziehe die klare Flüssigkeit ab	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
d72f71baff01cd0a0406	ld	chldaiin	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ld + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	nach dem Absetzen	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
97ddca78c9ebcc956d04	ldalor	ldalor	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ldalor + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	an der bezeichneten Stelle	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
b958a512ca6a3559e86e	lke	lkedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lke + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	wasche zweimal und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
2b7fa918d1b2f5c656e3	lo	lo	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lo + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	schließe den unteren Ablauf	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
f2af6326898fb5b490a4	loche	lochedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern loche + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	mische zu gleichen Teilen und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
8c97dfde96fbc78e3355	lol	lol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bis es warm ist	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
5eff216ba51fbfb21f22	ls	ls	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ls + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die erste Öffnung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
2e7e89e0bd12b999c280	lshe	lshedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lshe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	wasche einmal und beende diesen Durchgang	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	2	f81v
be0974b366c981dc1eef	lsho	lsho	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern lsho + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	beginne die Spülung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
b38d70daefd663d74625	ly	ly	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ly + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	fülle danach das Gefäß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
2cc054357a929df85f64	o	cho|sho	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern o + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	nimm danach den folgenden Zusatz oder Pflanzenteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	4	f56r
807591efc3d3f7ddbfab	o	cheoar	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern o + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	gib Weißwein hinzu	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f55v
97cc9ac109148723c472	o	ody	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern o + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	lasse es ziehen, bis die Flüssigkeit klar ist	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f55v
ecce30bc8dcc400bf2c8	ockhey	qockhey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ockhey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	über der örtlich bezeichneten Stelle	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
a8f891de626fc00028e9	octheol	octheol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern octheol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	unter derselben Einstellung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
af816c04e65874a0f2fa	octholy	qoctholy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern octholy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	koche es sanft	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
