unified_serial	register	page	source_group_id	visible_surface	autonomy
584	ASTRO	f68r1	A2:G013	cheey	FULL
585	ASTRO	f68r1	A2:G014	cheeteey	FULL
586	ASTRO	f68r1	A2:G015	yteody	FULL
587	ASTRO	f68r1	A2:G016	chpor	FULL
588	ASTRO	f68r1	A2:G017	cheokorchey	FULL
589	ASTRO	f68r1	A2:G018	chod	FULL
590	ASTRO	f68r1	A2:G019	ykor	FULL
591	ASTRO	f68r1	A2:G020	shey	FULL
592	ASTRO	f68r1	A2:G021	qocheey	FULL
593	ASTRO	f68r1	A2:G022	chokal	FULL
594	ASTRO	f68r1	A2:G023	okeey	FULL
595	ASTRO	f68r1	A2:G024	ror	FULL
596	ASTRO	f68r1	A2:G025	eckhear	FULL
597	ASTRO	f68r1	A2:G026	daram	FULL
598	ASTRO	f68r1	A2:G027	dchor	FULL
599	ASTRO	f68r1	A2:G028	okaiiin	FULL
600	ASTRO	f68r1	A2:G029	yky	FULL
601	ASTRO	f68r1	A2:G030	dary	FULL
602	ASTRO	f68r1	A2:G031	chkchykoly	FULL
603	ASTRO	f68r1	A2:G032	okodaly	FULL
604	ASTRO	f68r1	A2:G033	odchecthy	FULL
605	ASTRO	f68r1	A2:G034	otcheody	FULL
606	ASTRO	f68r1	A2:G035	okoaly	FULL
607	ASTRO	f68r1	A2:G036	chocfhy	FULL
608	ASTRO	f68r1	A2:G037	octhey	FULL
609	ASTRO	f68r1	A2:G038	otshey	FULL
610	ASTRO	f68r1	A2:G039	otydy	FULL
611	ASTRO	f68r1	A2:G040	okear	FULL
612	ASTRO	f68r1	A2:G041	cphocthy	FULL
613	ASTRO	f68r1	A2:G042	ytchody	FULL
614	ASTRO	f68r1	A2:G043	otys	FULL
615	ASTRO	f68r1	A2:G044	olor	FULL
616	ASTRO	f68r1	A2:G045	ockhy	FULL
617	ASTRO	f68r1	A2:G046	ofcheor	FULL
618	ASTRO	f68r1	A2:G047	otchdy	FULL
619	ASTRO	f68r1	A2:G048	otykchs	FULL
620	ASTRO	f68r1	A2:G049	otol	FULL
621	ASTRO	f68r1	A2:G050	otor	FULL
622	ASTRO	f68r1	A2:G051	oiinar	FULL
623	ASTRO	f68r1	A2:G052	okoldy	FULL
624	ASTRO	f68r1	A2:G053	ykchdy	FULL
625	ASTRO	f68r1	A2:G054	oeeody	FULL
626	ASTRO	f68r1	A2:G055	ocphy	NONE
627	ASTRO	f68r1	A2:G056	okeeodal	FULL
628	ASTRO	f68r1	A2:G057	okshor	FULL
629	ASTRO	f68r1	A2:G058	osdaiin	FULL
630	ASTRO	f68r1	A2:G059	otochedy	FULL
631	ASTRO	f68r1	A2:G060	dolchedy	FULL
632	ASTRO	f68r1	A2:G061	oky	FULL
633	ASTRO	f68r1	A2:G062	okchdy	FULL
634	ASTRO	f68r1	A2:G063	okardy	FULL
635	ASTRO	f68r1	A2:G064	qear	FULL
636	ASTRO	f68r1	A2:G065	oygy	FULL
637	ASTRO	f69v	A3:G001	dair	FULL
638	ASTRO	f69v	A3:G002	cheyky	FULL
639	ASTRO	f69v	A3:G003	otaza	FULL
640	ASTRO	f69v	A3:G004	sar	FULL
641	ASTRO	f69v	A3:G005	ar	FULL
642	ASTRO	f69v	A3:G006	chykar	FULL
643	ASTRO	f69v	A3:G007	okoirsh	FULL
644	ASTRO	f69v	A3:G008	ar	FULL
645	ASTRO	f69v	A3:G009	chetody	FULL
646	ASTRO	f69v	A3:G010	okeeos	FULL
647	ASTRO	f69v	A3:G011	o	FULL
648	ASTRO	f69v	A3:G012	tey	FULL
649	ASTRO	f69v	A3:G013	otokeeey	FULL
650	ASTRO	f69v	A3:G014	okeeody	FULL
651	ASTRO	f69v	A3:G015	okeey	FULL
652	ASTRO	f69v	A3:G016	doiir	NONE
653	ASTRO	f69v	A3:G017	teeo	FULL
654	ASTRO	f69v	A3:G018	y	FULL
655	ASTRO	f69v	A3:G019	chey	FULL
656	ASTRO	f69v	A3:G020	ot	FULL
657	ASTRO	f69v	A3:G021	y	FULL
658	ASTRO	f69v	A3:G022	okedy	FULL
659	ASTRO	f69v	A3:G023	chsdy	FULL
660	ASTRO	f69v	A3:G024	okeod	FULL
661	ASTRO	f69v	A3:G025	y	FULL
662	ASTRO	f69v	A3:G026	dy	FULL
663	ASTRO	f69v	A3:G027	choaiin	FULL
664	ASTRO	f69v	A3:G028	okar	FULL
665	ASTRO	f69v	A3:G029	okar	FULL
666	ASTRO	f69v	A3:G030	chol	FULL
667	ASTRO	f69v	A3:G031	chees	FULL
668	ASTRO	f69v	A3:G032	yto	FULL
669	ASTRO	f69v	A3:G033	odair	FULL
670	ASTRO	f69v	A3:G034	oty	FULL
671	ASTRO	f69v	A3:G035	oteeo	FULL
672	ASTRO	f69v	A3:G036	dar	FULL
673	ASTRO	f69v	A3:G037	o	FULL
674	ASTRO	f69v	A3:G038	eykeody	FULL
675	ASTRO	f69v	A3:G039	dchor	FULL
676	ASTRO	f69v	A3:G040	char	FULL
677	ASTRO	f69v	A3:G041	yka	FULL
678	ASTRO	f69v	A3:G042	chol	FULL
679	ASTRO	f69v	A3:G043	ykar	FULL
680	ASTRO	f69v	A3:G044	dal	FULL
681	ASTRO	f69v	A3:G045	ykady	FULL
682	ASTRO	f69v	A3:G046	iokeeor	FULL
683	ASTRO	f69v	A3:G047	cheey	FULL
684	ASTRO	f69v	A3:G048	choly	FULL
685	ASTRO	f69v	A3:G049	ykeeal	FULL
686	ASTRO	f69v	A3:G050	cheo	FULL
687	ASTRO	f69v	A3:G051	oaram	FULL
688	ASTRO	f69v	A3:G052	ockhy	FULL
689	ASTRO	f69v	A3:G053	sheey	FULL
690	ASTRO	f69v	A3:G054	aiin	FULL
691	ASTRO	f69v	A3:G055	y	FULL
692	ASTRO	f69v	A3:G056	daiial	FULL
693	ASTRO	f69v	A3:G057	cheody	FULL
694	ASTRO	f69v	A3:G058	cheal	FULL
695	ASTRO	f69v	A3:G059	yetey	FULL
696	ASTRO	f69v	A3:G060	chear	FULL
697	ASTRO	f69v	A3:G061	y	FULL
698	ASTRO	f69v	A3:G062	dy	FULL
699	ASTRO	f69v	A3:G063	ykey	FULL
700	ASTRO	f69v	A3:G064	ch	FULL
701	ASTRO	f69v	A3:G065	y	FULL
702	ASTRO	f69v	A3:G066	dy	FULL
703	ASTRO	f69v	A3:G067	chol	FULL
704	ASTRO	f69v	A3:G068	ykar	FULL
705	ASTRO	f69v	A3:G069	ol	FULL
706	ASTRO	f69v	A3:G070	y	FULL
707	ASTRO	f69v	A3:G071	ykeeody	FULL
708	ASTRO	f69v	A3:G072	chey	FULL
709	ASTRO	f69v	A3:G073	dal	FULL
710	ASTRO	f69v	A3:G074	ody	FULL
711	ASTRO	f69v	A3:G075	airchy	FULL
712	ASTRO	f69v	A3:G076	choky	FULL
713	ASTRO	f69v	A3:G077	ychey	FULL
714	ASTRO	f69v	A3:G078	chey	FULL
715	ASTRO	f69v	A3:G079	doair	FULL
716	ASTRO	f69v	A3:G080	otaldal	FULL
717	ASTRO	f69v	A3:G081	dair	FULL
718	ASTRO	f69v	A3:G082	chdy	FULL
719	ASTRO	f69v	A3:G083	otoar	FULL
720	ASTRO	f69v	A3:G084	ar	FULL
721	ASTRO	f69v	A3:G085	chy	FULL
722	ASTRO	f69v	A3:G086	qoteor	FULL
723	ASTRO	f69v	A3:G087	cho	NONE
724	ASTRO	f69v	A3:G088	qotair	FULL
725	ASTRO	f69v	A3:G089	chda	FULL
726	ASTRO	f69v	A3:G090	oteeal	FULL
727	ASTRO	f69v	A3:G091	cheor	FULL
728	ASTRO	f69v	A3:G092	ar	FULL
729	ASTRO	f69v	A3:G093	air	FULL
730	ASTRO	f69v	A3:G094	oteody	FULL
731	ASTRO	f69v	A3:G095	ytyd	FULL
732	ASTRO	f69v	A3:G096	a	FULL
733	ASTRO	f69v	A3:G097	dchy	FULL
734	ASTRO	f69v	A3:G098	otoly	FULL
735	ASTRO	f69v	A3:G099	okeodal	FULL
736	ASTRO	f69v	A3:G100	oteoarar	FULL
737	ASTRO	f69v	A3:G101	cheteeser	FULL
738	ASTRO	f69v	A3:G102	dair	FULL
739	ASTRO	f69v	A3:G103	chey	FULL
740	ASTRO	f69v	A3:G104	okody	FULL
741	ASTRO	f69v	A3:G105	dal	FULL
742	ASTRO	f69v	A3:G106	oteey	FULL
743	ASTRO	f69v	A3:G107	oteey	FULL
744	ASTRO	f69v	A3:G108	okeey	FULL
745	ASTRO	f69v	A3:G109	sar	FULL
746	ASTRO	f69v	A3:G110	okeo	FULL
747	ASTRO	f69v	A3:G111	dy	FULL
748	ASTRO	f69v	A3:G112	ochoyk	FULL
749	ASTRO	f69v	A3:G113	ykeey	FULL
750	ASTRO	f69v	A3:G114	ytory	FULL
751	ASTRO	f69v	A3:G115	oeesy	FULL
752	ASTRO	f69v	A3:G116	ytody	FULL
753	ASTRO	f69v	A3:G117	okody	FULL
754	ASTRO	f69v	A3:G118	otody	FULL
755	ASTRO	f69v	A3:G119	okeal	FULL
756	ASTRO	f69v	A3:G120	okeod	FULL
757	ASTRO	f69v	A3:G121	oteeys	FULL
758	ASTRO	f69v	A3:G122	oteol	FULL
759	ASTRO	f69v	A3:G123	ykeydy	FULL
760	ASTRO	f69v	A3:G124	okeod	FULL
761	ASTRO	f69v	A3:G125	saral	FULL
762	ASTRO	f69v	A3:G126	saiir	NONE
763	ASTRO	f69v	A3:G127	okolar	FULL
764	ASTRO	f69v	A3:G128	ykeody	FULL
765	ASTRO	f69v	A3:G129	sarydy	FULL
766	ASTRO	f69v	A3:G130	otchy	FULL
767	ASTRO	f69v	A3:G131	okeey	FULL
768	ASTRO	f69v	A3:G132	dy	FULL
769	ASTRO	f69v	A3:G133	okey	FULL
770	ASTRO	f69v	A3:G134	d	FULL
771	ASTRO	f69v	A3:G135	okeod	FULL
772	ASTRO	f69v	A3:G136	okodchy	FULL
773	ASTRO	f69v	A3:G137	okeody	FULL
774	ASTRO	f69v	A3:G138	okcheys	FULL
775	ASTRO	f69v	A3:G139	oar	FULL
776	ASTRO	f69v	A3:G140	alys	FULL
