event_id	record_unit_id	page	statement_id	hand_id	rendered_surface	joint_tuple_id	atomic_value_de	slot_code	microcycle	material_marker_state	active_material_label_de	material_thread_action	owner	fluent_statement_de
E208	B2	f82r	B2-S012	HAND_B_Q_OPERATIONAL	y	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	4	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Bei AMBIGUER_RECHTER_POSTEN: Nimm das abzuführende Gut. Neuer lokaler Posten: Bei MEHRPLATZ_BADBECKEN: Nimm den Klarauszug; dann bereite ihn kurz vor; dann lass ihn länger einwirken; dann ziehe den klaren Anteil ab; dann arbeite nach dem vorgeschriebenen Maß; dann halte diesen Posten aktiv; dann setze ihn vollständig ein.
E209	B2	f82r	B2-S012	HAND_B_Q_OPERATIONAL	qokeeedy	d25110e0d8488927278f	Volleinsatz	S5_ZIEL_ANWENDUNG	4	M5_APPLICATION_ITEM	Anwendungsposten	SICHTBARER_STOFFMARKER	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Bei AMBIGUER_RECHTER_POSTEN: Nimm das abzuführende Gut. Neuer lokaler Posten: Bei MEHRPLATZ_BADBECKEN: Nimm den Klarauszug; dann bereite ihn kurz vor; dann lass ihn länger einwirken; dann ziehe den klaren Anteil ab; dann arbeite nach dem vorgeschriebenen Maß; dann halte diesen Posten aktiv; dann setze ihn vollständig ein.
E210	B2	f82r	B2-S013	HAND_B_Q_OPERATIONAL	lchedy	de7321bface5628e35d6	abführen	S3_PROZESS_TRANSFER	1	NONE	Anwendungsposten	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Bei MEHRPLATZ_BADBECKEN: Führe ihn ab.
E211	B2	f82r	B2-S014	HAND_B_Q_OPERATIONAL	lar	29e0eb222ef2fb99523a	Quellabzug	S3_PROZESS_TRANSFER	1	NONE	Anwendungsposten	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Bei MEHRPLATZ_BADBECKEN: Ziehe ihn aus der Quelle ab.
E212	B2	f82r	B2-S015	HAND_B_Q_OPERATIONAL	tshey	d4a31dbcf1ed6d9e5aa9	Folgeklarlauf	S1_BEZUG_FOLGE	1	M3_CLEAR_EXTRACT	Klarauszug	SICHTBARER_STOFFMARKER	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Nimm danach den klaren Ablauf; dann lass ihn lange einwirken.
E213	B2	f82r	B2-S015	HAND_B_Q_OPERATIONAL	qokeedy	7d25241b0e56c836372a	Langkontakt	S4_DAUER_ZUSTAND	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Nimm danach den klaren Ablauf; dann lass ihn lange einwirken.
E214	B2	f82r	B2-S016	HAND_B_Q_OPERATIONAL	al	dd0ecaf5e27d81befffc	Stelle	S5_ZIEL_ANWENDUNG	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Binde die bezeichnete Stelle; dann führe ihn von der Quelle ab; dann teile den Posten; dann arbeite nach dem vorgeschriebenen Maß; dann führe ihn länger im Folgegang weiter; dann stelle das Sollmaß ein; dann lass ihn kurz einwirken; dann führe ihn zu.
E215	B2	f82r	B2-S016	HAND_B_Q_OPERATIONAL	lchedar	0f15effeca7ab10bb026	Quellabführung	S3_PROZESS_TRANSFER	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Binde die bezeichnete Stelle; dann führe ihn von der Quelle ab; dann teile den Posten; dann arbeite nach dem vorgeschriebenen Maß; dann führe ihn länger im Folgegang weiter; dann stelle das Sollmaß ein; dann lass ihn kurz einwirken; dann führe ihn zu.
E216	B2	f82r	B2-S016	HAND_B_Q_OPERATIONAL	ches	db729b598e89e11452e0	teilen	S2_MATERIAL_MASS	3	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Binde die bezeichnete Stelle; dann führe ihn von der Quelle ab; dann teile den Posten; dann arbeite nach dem vorgeschriebenen Maß; dann führe ihn länger im Folgegang weiter; dann stelle das Sollmaß ein; dann lass ihn kurz einwirken; dann führe ihn zu.
E217	B2	f82r	B2-S016	HAND_B_Q_OPERATIONAL	aiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	3	M4_MEASURED_PORTION	Bemessene Portion	SICHTBARER_STOFFMARKER	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Binde die bezeichnete Stelle; dann führe ihn von der Quelle ab; dann teile den Posten; dann arbeite nach dem vorgeschriebenen Maß; dann führe ihn länger im Folgegang weiter; dann stelle das Sollmaß ein; dann lass ihn kurz einwirken; dann führe ihn zu.
E218	B2	f82r	B2-S016	HAND_B_Q_OPERATIONAL	oteey	5d5e0b288cf36864ed9d	Langfolge	S1_BEZUG_FOLGE	4	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Binde die bezeichnete Stelle; dann führe ihn von der Quelle ab; dann teile den Posten; dann arbeite nach dem vorgeschriebenen Maß; dann führe ihn länger im Folgegang weiter; dann stelle das Sollmaß ein; dann lass ihn kurz einwirken; dann führe ihn zu.
E219	B2	f82r	B2-S016	HAND_B_Q_OPERATIONAL	qokaiin	b5fcea1eaed06b2f2291	Sollstellung	S2_MATERIAL_MASS	4	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Binde die bezeichnete Stelle; dann führe ihn von der Quelle ab; dann teile den Posten; dann arbeite nach dem vorgeschriebenen Maß; dann führe ihn länger im Folgegang weiter; dann stelle das Sollmaß ein; dann lass ihn kurz einwirken; dann führe ihn zu.
E220	B2	f82r	B2-S016	HAND_B_Q_OPERATIONAL	qokey	08bd5ca0c2ad137a056d	Kurzkontakt	S4_DAUER_ZUSTAND	4	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Binde die bezeichnete Stelle; dann führe ihn von der Quelle ab; dann teile den Posten; dann arbeite nach dem vorgeschriebenen Maß; dann führe ihn länger im Folgegang weiter; dann stelle das Sollmaß ein; dann lass ihn kurz einwirken; dann führe ihn zu.
E221	B2	f82r	B2-S016	HAND_B_Q_OPERATIONAL	pchedy	65df3cd9e59060042d47	Zuführung	S3_PROZESS_TRANSFER	5	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Binde die bezeichnete Stelle; dann führe ihn von der Quelle ab; dann teile den Posten; dann arbeite nach dem vorgeschriebenen Maß; dann führe ihn länger im Folgegang weiter; dann stelle das Sollmaß ein; dann lass ihn kurz einwirken; dann führe ihn zu.
E222	B2	f82r	B2-S017	HAND_B_Q_OPERATIONAL	rsheal	98bdc4244c84cbef3321	Zielkurzhalt	S4_DAUER_ZUSTAND	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Halte den zugeführten Posten kurz am Ziel; dann schließe den Schritt am Ziel ab.
E223	B2	f82r	B2-S017	HAND_B_Q_OPERATIONAL	daldy	78b3b3140714da19090d	Zielschluss	S5_ZIEL_ANWENDUNG	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Halte den zugeführten Posten kurz am Ziel; dann schließe den Schritt am Ziel ab.
E224	B2	f82r	B2-S018	HAND_B_Q_OPERATIONAL	qokeedy	7d25241b0e56c836372a	Langkontakt	S4_DAUER_ZUSTAND	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Lass ihn lange einwirken.
E225	B2	f82r	B2-S019	HAND_B_Q_OPERATIONAL	rshedy	7f68f60279efe6b28cd7	Absetzschluss	S3_PROZESS_TRANSFER	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Setze ab und schließe.
E226	B2	f82r	B2-S020	HAND_B_Q_OPERATIONAL	qoteedy	ff178343c18e287ce3b7	Langfolgestufe	S1_BEZUG_FOLGE	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Führe die lange Folgestufe aus.
E227	B2	f82r	B2-S021	HAND_B_Q_OPERATIONAL	qokeedy	7d25241b0e56c836372a	Langkontakt	S4_DAUER_ZUSTAND	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Lass ihn lange einwirken.
E228	B2	f82r	B2-S022	HAND_B_Q_OPERATIONAL	lochedy	f2af6326898fb5b490a4	Abführung	S3_PROZESS_TRANSFER	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_POOL_EDGE_STATIONS	Bei RAND_ZUFUEHR_ABFUEHRSTATIONEN: Führe ihn ab.
