page	locus	section	language	hand	token_count	zl3b_line	v66_line_mode	v66_reader_mode	v65_compositional_translation_de	v66_selected_candidate	v66_selected_translation_de	v66_selected_changed_token_positions	v66_selected_changed_ordinals	v66_selected_compact_apparatus_de	v66_local_product_rivals_de	v66_status	v67_translation_de	v67_changed_token_positions	v67_changed_ordinals	v67_compact_apparatus_de	v67_local_rivals_de	v67_bound_span_notes_de	v67_word_count	v67_character_count	v67_status	v68_reader_mode	v68_clause_translation_de	v68_clause_count	v68_action_clause_count	v68_nominal_block_count	v68_action_clause_ids	v68_nominal_block_ids	v68_binding_ids	v68_clause_end_ordinals	v68_content_word_sequence_exact	v68_content_word_additions	v68_content_word_deletions	v68_content_word_reorders	v68_changed_punctuation	v68_status
f27r	f27r.9	H	A	1	7	dchey keeod shotchey chol oty chy tolg	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Eine abgemessene Portion bis zur Mittelstufe trocknen; vollständig erhitzter und abgezogener Auszug; Mazerat aus kalt bis Mittelstufe getrockneter Droge; trocken; kalter Ansatz am Anfang des Grades; trocken am Anfang des Grades; ein Gran kalten Drogenmaterials.	share	Eine abgemessene Portion bis zur Mittelstufe trocknen; vollständig erhitzter und abgezogener Auszug; Mazerat aus kalt bis Mittelstufe getrockneter Droge; trocken; kalter Ansatz am Anfang des Grades; trocken am Anfang des Grades; ein Gran kalten Drogenmaterials.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Eine abgemessene Portion bis zur Mittelstufe trocknen; vollständig erhitzter und abgezogener Auszug; Mazerat aus kalt bis Mittelstufe getrockneter Droge; trocken; kalter Ansatz am Anfang des Grades; trocken am Anfang des Grades; ein Gran kalten Drogenmaterials.	0	NONE	NONE	NONE	NONE	35	261	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Eine abgemessene Portion bis zur Mittelstufe trocknen. Vollständig erhitzter und abgezogener Auszug; Mazerat aus kalt bis Mittelstufe getrockneter Droge; trocken; kalter Ansatz am Anfang des Grades; trocken am Anfang des Grades; ein Gran kalten Drogenmaterials.	2	1	1	1	2	NONE	1|7	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f30r	f30r.9	H	A	1	7	dchey qochar chol keeaiin chcthey chor cheky	ACTION_SEQUENCE	ARBEITSGANG	Eine abgemessene Portion bis zur Mittelstufe trocknen; erste Trockenfraktion nehmen; trocken; vollständig erhitzt, Stufe III; Krautdroge bis zur mittleren Stufe trocknen; Pflanzenteil; bis zur mittleren Trockenstufe, dann leicht erhitzen.	share	Eine abgemessene Portion bis zur Mittelstufe trocknen; erste Trockenfraktion nehmen; trocken; vollständig erhitzt, Stufe III; Krautdroge bis zur mittleren Stufe trocknen; Pflanzenteil; bis zur mittleren Trockenstufe, dann leicht erhitzen.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Eine abgemessene Portion bis zur Mittelstufe trocknen; trockenen Drogenanteil I nehmen; trocken; vollständig erhitzt, Stufe III; Krautdroge bis zur mittleren Stufe trocknen; Pflanzenteil; bis zur mittleren Trockenstufe, dann leicht erhitzen.	1	2	#2 qochar: erste Trockenfraktion nehmen → trockenen Drogenanteil I nehmen [M014; COMPOSED_ACTION_OVERRIDE]	#2 qochar: Anteil I des Trockenguts nehmen	NONE	30	241	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	Eine abgemessene Portion bis zur Mittelstufe trocknen. Trockenen Drogenanteil I nehmen. Trocken; vollständig erhitzt, Stufe III. Krautdroge bis zur mittleren Stufe trocknen. Pflanzenteil. Bis zur mittleren Trockenstufe, dann leicht erhitzen.	6	4	2	1|2|4|6	3|5	NONE	1|2|4|5|6|7	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f49r	f49r.16	H	A	1	4	qocho cheey dchey qotchody	ACTION_SEQUENCE	ARBEITSGANG	Getrocknete Droge nehmen; trocken am Ende des Grades; fertige abgemessene Mittelstufen-Trockenportion; abkühlen, bis zur Mittelstufe trocknen und neu ansetzen.	share	Getrocknete Droge nehmen; trocken am Ende des Grades; fertige abgemessene Mittelstufen-Trockenportion; abkühlen, bis zur Mittelstufe trocknen und neu ansetzen.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Getrocknete Droge nehmen; trocken am Ende des Grades; fertige abgemessene Mittelstufen-Trockenportion; abkühlen, bis zur Mittelstufe trocknen und neu ansetzen.	0	NONE	NONE	NONE	NONE	19	159	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	Getrocknete Droge nehmen. Trocken am Ende des Grades; fertige abgemessene Mittelstufen-Trockenportion. Abkühlen, bis zur Mittelstufe trocknen und neu ansetzen.	3	2	1	1|3	2	NONE	1|3|4	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f56r	f56r.6	H	A	1	6	ykcho dy dchey keey daiin y	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Hieraus eine warme Trockenmischung bereiten; fertige abgemessene Mittelstufen-Trockenportion; heiß am Ende des Grades; Qualitätsgrad III des heißen Endzustands.	share	Hieraus eine warme Trockenmischung bereiten; fertige abgemessene Mittelstufen-Trockenportion; heiß am Ende des Grades; Qualitätsgrad III des heißen Endzustands.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Hieraus eine warme Trockenmischung bereiten; fertige abgemessene Mittelstufen-Trockenportion; heiß am Ende des Grades; Qualitätsgrad III des heißen Endzustands.	0	NONE	NONE	NONE	NONE	18	160	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Hieraus eine warme Trockenmischung bereiten. Fertige abgemessene Mittelstufen-Trockenportion; heiß am Ende des Grades; Qualitätsgrad III des heißen Endzustands.	2	1	1	1	2	NONE	2|6	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f75r	f75r.3	B	B	2	9	qokain chal orchey qey kain sheeky ltain olkar or	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Heiß, Grad II; Rohstoffklasse I, trocken am Gradanfang; eine Portion bis zur Mittelstufe getrocknete Droge; die vorstehende Mittelstufenportion anschließend nehmen; heiß, Grad II; vollständig einweichen, erhitzen und abschließen; Holz, kalt auf Stufe II; Fraktion I des heißen Holzansatzes; Drogenportion.	share	Heiß, Grad II; Rohstoffklasse I, trocken am Gradanfang; eine Portion bis zur Mittelstufe getrocknete Droge; die vorstehende Mittelstufenportion anschließend nehmen; heiß, Grad II; vollständig einweichen, erhitzen und abschließen; Holz, kalt auf Stufe II; Anteil I des heißen Holzansatzes; Drogenportion.	1	8	#8 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011]	R004: Anteil I des heißen Holzauszugs	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Heiß, Grad II; Rohstoffklasse I, trocken am Gradanfang; eine Portion bis zur Mittelstufe getrocknete Droge; die vorstehende Mittelstufenportion anschließend nehmen; heiß, Grad II; vollständig einweichen, erhitzen und abschließen; Holz, kalt auf Stufe II; Anteil I des heißen Holzansatzes; Drogenportion.	0	NONE	NONE	NONE	NONE	39	303	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Heiß, Grad II; Rohstoffklasse I, trocken am Gradanfang; eine Portion bis zur Mittelstufe getrocknete Droge. Die vorstehende Mittelstufenportion anschließend nehmen. Heiß, Grad II. Vollständig einweichen, erhitzen und abschließen. Holz, kalt auf Stufe II; Anteil I des heißen Holzansatzes: Drogenportion.	5	2	3	2|4	1|3|5	f75r.3#8-9	3|4|5|6|9	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f76v	f76v.10	B	B	2	10	cphdor shedal qopchdy dshedy shedy tchedy lsheetal shecphy daiin dy	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Eine Portion Arzneikompositum abmessen; feuchte abgemessene Rohstoffmenge I in der Gradmitte; fertig getrocknetes Pulver nehmen; bis zur Mittelstufe angefeuchtete Drogenportion; mittlere Feuchtstufe erreicht; kalt-trockene Mittelstufe erreicht; Rohholz I, vollständig eingeweicht und kaltgestellt; bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum; drei Portionen des eingeweichten Arzneikompositums.	share	Eine Portion Arzneikompositum abmessen; feuchte abgemessene Rohstoffmenge I in der Gradmitte; fertig getrocknetes Pulver nehmen; bis zur Mittelstufe angefeuchtete Drogenportion; mittlere Feuchtstufe erreicht; kalt-trockene Mittelstufe erreicht; Rohholz I, vollständig eingeweicht und kaltgestellt; bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum; drei Portionen des eingeweichten Arzneikompositums.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Eine Portion Arzneikompositum abmessen; feuchte abgemessene Rohstoffmenge I in der Gradmitte; fertig getrocknetes Pulver nehmen; bis zur Mittelstufe angefeuchtete Drogenportion; mittlere Feuchtstufe erreicht; kalt-trockene Mittelstufe erreicht; Rohholz I, vollständig eingeweicht und kaltgestellt; bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum; drei Portionen des eingeweichten Arzneikompositums.	0	NONE	NONE	NONE	NONE	44	421	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Eine Portion Arzneikompositum abmessen. Feuchte abgemessene Rohstoffmenge I in der Gradmitte. Fertig getrocknetes Pulver nehmen. Bis zur Mittelstufe angefeuchtete Drogenportion; mittlere Feuchtstufe erreicht; kalt-trockene Mittelstufe erreicht; Rohholz I, vollständig eingeweicht und kaltgestellt; bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum: drei Portionen des eingeweichten Arzneikompositums.	4	2	2	1|3	2|4	f76v.10#8-9	1|2|3|10	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f77r	f77r.38	B	B	2	9	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	ACTION_SEQUENCE	ARBEITSGANG	Pulverstoff; mittlere Feuchtstufe erreicht; nimm die Endportion hinzu; heiß, Grad III; bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum; Drogenstoff zugeben; Holz, kalt auf Stufe III; mittlere Feuchtstufe erreicht; Drogenstoff zugeben.	share	Pulverstoff; mittlere Feuchtstufe erreicht; nimm die Endportion hinzu; heiß, Grad III; bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum; Drogenstoff zugeben; Holz, kalt auf Stufe III; mittlere Feuchtstufe erreicht; Drogenstoff zugeben.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Pulverstoff; mittlere Feuchtstufe erreicht; nimm die Endportion hinzu; heiß, Grad III; bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum; Drogenstoff zugeben; Holz, kalt auf Stufe III; mittlere Feuchtstufe erreicht; Drogenstoff zugeben.	0	NONE	NONE	NONE	NONE	30	256	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	Pulverstoff; mittlere Feuchtstufe erreicht. Nimm die Endportion hinzu. Heiß, Grad III; bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum. Drogenstoff zugeben. Holz, kalt auf Stufe III; mittlere Feuchtstufe erreicht. Drogenstoff zugeben.	6	3	3	2|4|6	1|3|5	NONE	2|3|5|6|8|9	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f77v	f77v.7	B	B	2	11	olshedy qolsheedy qy rr ycheedy okedy lshedy chs shdal chedy qolky	ACTION_SEQUENCE	ARBEITSGANG	Bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen; vollständig eingeweichten Drogenstoff zugeben und abschließen; hiervon nehmen; getrocknete Wurzel; hiervon bis zur Endstufe trocknen; heißer Ansatz, Mittelstufe erreicht; vollständig eingeweichtes Holz, Form I; Trockengut, Grundform; feuchte abgemessene Rohstoffmenge I am Gradanfang; mittlere Trockenstufe erreicht; leicht erhitzten Drogenstoff hinzugeben.	share	Bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen; vollständig eingeweichten Drogenstoff zugeben und abschließen; hiervon nehmen; getrocknete Wurzel; hiervon bis zur Endstufe trocknen; heißer Ansatz, Mittelstufe erreicht; vollständig eingeweichtes Holz, Form I; Trockengut, Grundform; feuchte abgemessene Rohstoffmenge I am Gradanfang; mittlere Trockenstufe erreicht; leicht erhitzten Drogenstoff hinzugeben.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen; vollständig eingeweichten Drogenstoff zugeben und abschließen; hiervon nehmen; getrocknete Wurzel; hiervon bis zur Endstufe trocknen; heißer Ansatz, Mittelstufe erreicht; vollständig eingeweichtes Holz, Form I; Trockengut, Grundform; feuchte abgemessene Rohstoffmenge I am Gradanfang; mittlere Trockenstufe erreicht; leicht erhitzten Drogenstoff hinzugeben.	0	NONE	NONE	NONE	NONE	45	418	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	Bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen. Vollständig eingeweichten Drogenstoff zugeben und abschließen. Hiervon nehmen. Getrocknete Wurzel. Hiervon bis zur Endstufe trocknen. Heißer Ansatz, Mittelstufe erreicht; vollständig eingeweichtes Holz, Form I; Trockengut, Grundform; feuchte abgemessene Rohstoffmenge I am Gradanfang; mittlere Trockenstufe erreicht. Leicht erhitzten Drogenstoff hinzugeben.	7	4	3	2|3|5|7	1|4|6	NONE	1|2|3|4|5|10|11	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f7r	f7r.2	H	A	1	9	dcheey keo r shor dold dchey kchey otchy cheody	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Eine Dosis vollständig trocknen und abschließen; Ansatz auf mittlerer Heizstufe; Wurzel; Blüte; Drogenstoff abmessen und abschließen; fertige abgemessene Mittelstufen-Trockenportion; heiß und trocken in der Mitte des Grades; kalt-trockene Zubereitung am Anfang des Grades; getrocknete Masse.	share	Eine Dosis vollständig trocknen und abschließen; Ansatz auf mittlerer Heizstufe; Wurzel; Blüte; Drogenstoff abmessen und abschließen; fertige abgemessene Mittelstufen-Trockenportion; heiß und trocken in der Mitte des Grades; kalt-trockene Zubereitung am Anfang des Grades; getrocknete Masse.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Eine Dosis vollständig trocknen und abschließen; Ansatz auf mittlerer Heizstufe; Wurzel; Blüte; Drogenstoff abmessen und abschließen; fertige abgemessene Mittelstufen-Trockenportion; heiß und trocken in der Mitte des Grades; kalt-trockene Zubereitung am Anfang des Grades; getrocknete Masse.	0	NONE	NONE	NONE	NONE	35	291	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Eine Dosis vollständig trocknen und abschließen. Ansatz auf mittlerer Heizstufe; Wurzel; Blüte. Drogenstoff abmessen und abschließen. Fertige abgemessene Mittelstufen-Trockenportion; heiß und trocken in der Mitte des Grades; kalt-trockene Zubereitung am Anfang des Grades; getrocknete Masse.	4	2	2	1|3	2|4	NONE	1|4|5|9	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f80r	f80r.17	B	B	2	13	solky sheckhy sheky shkeol qokar sheky chetain ol olkar okain sheky qokal da	ACTION_SEQUENCE	ARBEITSGANG	Samenansatz, leicht erhitzt; feuchtes Arzneikompositum am Gradanfang; bis zur Mittelstufe einweichen, erhitzen und abschließen; eingeweichter Drogenstoff, bis Mittelstufe erhitzt; heiße Drogenfraktion I; bis zur Mittelstufe einweichen, erhitzen und abschließen; bis Mittelstufe trocknen, dann auf Kühlstufe II bringen; Grundansatz; Fraktion I des heißen Holzansatzes; heißer Ansatz, Grad II; bis zur Mittelstufe einweichen, erhitzen und abschließen; Rohstoffklasse I, heiß am Gradanfang; eine Teilmenge abmessen.	share	Samenansatz, leicht erhitzt; feuchtes Arzneikompositum am Gradanfang; bis zur Mittelstufe einweichen, erhitzen und abschließen; eingeweichter Drogenstoff, bis Mittelstufe erhitzt; heißer Drogenanteil I; bis zur Mittelstufe einweichen, erhitzen und abschließen; bis Mittelstufe trocknen, dann auf Kühlstufe II bringen; Grundansatz; Anteil I des heißen Holzansatzes; heißer Ansatz, Grad II; bis zur Mittelstufe einweichen, erhitzen und abschließen; Rohstoffklasse I, heiß am Gradanfang; eine Teilmenge abmessen.	2	5|9	#5 qokar: heiße Drogenfraktion I → heißer Drogenanteil I [H013] || #9 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011]	R001: Anteil I des heißen Holzauszugs	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Samenansatz, leicht erhitzt; feuchtes Arzneikompositum am Gradanfang; bis zur Mittelstufe einweichen, erhitzen und abschließen; eingeweichter Drogenstoff, bis Mittelstufe erhitzt; heißer Drogenanteil I; bis zur Mittelstufe einweichen, erhitzen und abschließen; bis Mittelstufe trocknen, dann auf Kühlstufe II bringen; Grundansatz; Anteil I des heißen Holzansatzes; heißer Ansatz, Grad II; bis zur Mittelstufe einweichen, erhitzen und abschließen; Rohstoffklasse I, heiß am Gradanfang; eine Teilmenge abmessen.	0	NONE	NONE	NONE	NONE	62	509	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	Samenansatz, leicht erhitzt; feuchtes Arzneikompositum am Gradanfang. Bis zur Mittelstufe einweichen, erhitzen und abschließen. Eingeweichter Drogenstoff, bis Mittelstufe erhitzt; heißer Drogenanteil I. Bis zur Mittelstufe einweichen, erhitzen und abschließen. Bis Mittelstufe trocknen, dann auf Kühlstufe II bringen. Grundansatz; Anteil I des heißen Holzansatzes: heißer Ansatz, Grad II. Bis zur Mittelstufe einweichen, erhitzen und abschließen. Rohstoffklasse I, heiß am Gradanfang. Eine Teilmenge abmessen.	9	5	4	2|4|5|7|9	1|3|6|8	f80r.17#9-10	2|3|5|6|7|10|11|12|13	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f80v	f80v.27	B	B	2	10	pshol kain olkar shey qokain dal oltaiin okain shal qoty	NOMINAL_REGISTER	ZUSTANDSLISTE	Eingeweichtes Pulver; heiß, Grad II; Fraktion I des heißen Holzansatzes; feucht in der Mitte des Grades; heiß, Grad II; abgemessene Rohstoffmenge I; Holzansatz, kalt auf Stufe III; heißer Ansatz, Grad II; Rohstoffklasse I, feucht am Gradanfang; kalt am Anfang des Grades.	share	Eingeweichtes Pulver; heiß, Grad II; Anteil I des heißen Holzansatzes; feucht in der Mitte des Grades; heiß, Grad II; abgemessene Rohstoffmenge I; Holzansatz, kalt auf Stufe III; heißer Ansatz, Grad II; Rohstoffklasse I, feucht am Gradanfang; kalt am Anfang des Grades.	1	3	#3 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011]	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Eingeweichtes Pulver; heiß, Grad II; Anteil I des heißen Holzansatzes; feucht in der Mitte des Grades; heiß, Grad II; abgemessene Rohstoffmenge I; Holzansatz, kalt auf Stufe III; heißer Ansatz, Grad II; Rohstoffklasse I, feucht am Gradanfang; kalt am Anfang des Grades.	0	NONE	NONE	NONE	NONE	41	269	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	NOMINAL_REGISTER	Eingeweichtes Pulver; heiß, Grad II; Anteil I des heißen Holzansatzes; feucht in der Mitte des Grades; heiß, Grad II; abgemessene Rohstoffmenge I; Holzansatz, kalt auf Stufe III; heißer Ansatz, Grad II; Rohstoffklasse I, feucht am Gradanfang; kalt am Anfang des Grades.	1	0	1	NONE	1	NONE	10	1	0	0	0	0	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f80v	f80v.35	B	B	2	12	tol oltain olkar y qol qol kain okiin ol kain shey ldy	ACTION_SEQUENCE	ARBEITSGANG	Kalt; Holzansatz, kalt auf Stufe II; Fraktion I des heißen Holzansatzes; Hierzu: Drogenstoff zugeben; Drogenstoff zugeben; heiß, Grad II; erhitzte Zubereitung, Form III; Grundansatz; heiß, Grad II; feucht in der Mitte des Grades; fertig aufbereitetes Holz.	share	Kalt; Holzansatz, kalt auf Stufe II; Anteil I des heißen Holzansatzes; Hierzu: Drogenstoff zugeben; Drogenstoff zugeben; heiß, Grad II; erhitzte Zubereitung, Form III; Grundansatz; heiß, Grad II; feucht in der Mitte des Grades; fertig aufbereitetes Holz.	1	3	#3 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011]	R006: Anteil I des heißen Holzauszugs	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Kalt; Holzansatz, kalt auf Stufe II; Anteil I des heißen Holzansatzes; Hierzu: Drogenstoff zugeben; Drogenstoff zugeben; heiß, Grad II; erhitzte Zubereitung, Form III; Grundansatz; heiß, Grad II; feucht in der Mitte des Grades; fertig aufbereitetes Holz.	0	NONE	NONE	NONE	NONE	36	254	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	Kalt; Holzansatz, kalt auf Stufe II; Anteil I des heißen Holzansatzes. Hierzu: Drogenstoff zugeben. Drogenstoff zugeben. Heiß, Grad II; erhitzte Zubereitung, Form III; Grundansatz; heiß, Grad II; feucht in der Mitte des Grades; fertig aufbereitetes Holz.	4	2	2	2|3	1|4	NONE	3|5|6|12	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f83v	f83v.12	B	B	2	11	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Drei Portionen feuchten Arzneikompositums; Arzneikompositum: feucht, Gradanfang; zweites Mazerat; erste Holzfraktion abmessen; trocken am Ende des Grades; Rohstoffklasse I; heiß am Ende des Grades; Fraktion I des heißen Holzansatzes; feucht am Ende des Grades; heiß, Grad II; Ansatz aus Holzrohstoff, Form I.	share	Drei Portionen feuchten Arzneikompositums; Arzneikompositum: feucht, Gradanfang; zweites Mazerat; erste Holzfraktion abmessen; trocken am Ende des Grades; Rohstoffklasse I; heiß am Ende des Grades; Anteil I des heißen Holzansatzes; feucht am Ende des Grades; heiß, Grad II; Ansatz aus Holzrohstoff, Form I.	1	8	#8 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011]	R002: Anteil I des heißen Holzauszugs	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Drei Portionen feuchten Arzneikompositums; Arzneikompositum: feucht, Gradanfang; zweites Mazerat; Anteil I der Holzdroge abmessen; trocken am Ende des Grades; Rohstoffklasse I; heiß am Ende des Grades; Anteil I des heißen Holzansatzes; feucht am Ende des Grades; heiß, Grad II; Ansatz aus Holzrohstoff, Form I.	1	4	#4 lldar: erste Holzfraktion abmessen → Anteil I der Holzdroge abmessen [M015; LEARNED_WHOLE_WITH_SHARE_RENDERER]	#4 lldar: Holzauszug I abmessen	NONE	44	310	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Drei Portionen feuchten Arzneikompositums; Arzneikompositum: feucht, Gradanfang; zweites Mazerat. Anteil I der Holzdroge abmessen. Trocken am Ende des Grades; Rohstoffklasse I; heiß am Ende des Grades; Anteil I des heißen Holzansatzes; feucht am Ende des Grades; heiß, Grad II; Ansatz aus Holzrohstoff, Form I.	3	1	2	2	1|3	NONE	3|4|11	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f85r2	f85r2.5	C	B	2	3	ockhdar olkar shoral	NOMINAL_REGISTER	ZUSTANDSLISTE	Erste abgemessene Fraktion der Arzneizubereitung; Fraktion I des heißen Holzansatzes; Blütenrohdroge I.	share	Erste abgemessene Fraktion der Arzneizubereitung; Anteil I des heißen Holzansatzes; Blütenrohdroge I.	1	2	#2 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011]	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Abgemessener Anteil I der Arzneizubereitung; Anteil I des heißen Holzansatzes; Blütenrohdroge I.	1	1	#1 ockhdar: erste abgemessene Fraktion der Arzneizubereitung → abgemessener Anteil I der Arzneizubereitung [M016; COMPOSED_AROUND_LEARNED_BODY]	#1 ockhdar: IT2a: abgemessene Portion der Arzneizubereitung	NONE	12	96	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	NOMINAL_REGISTER	Abgemessener Anteil I der Arzneizubereitung; Anteil I des heißen Holzansatzes; Blütenrohdroge I.	1	0	1	NONE	1	NONE	3	1	0	0	0	0	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
