world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
ASCENT	f75r.28	RF1b	"[""RF1b|f75r.28|G001"", ""RF1b|f75r.28|G002"", ""RF1b|f75r.28|G003"", ""RF1b|f75r.28|G004"", ""RF1b|f75r.28|G005"", ""RF1b|f75r.28|G006"", ""RF1b|f75r.28|G007"", ""RF1b|f75r.28|G008"", ""RF1b|f75r.28|G009"", ""RF1b|f75r.28|G010"", ""RF1b|f75r.28|G011""]"	"[""tchedy"", ""pchedy"", ""qokeey"", ""sol"", ""oldair"", ""shecthy"", ""qol"", ""l"", ""shee@152;y"", ""qokeedy"", ""lolchedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[tchedy]"", ""[pchedy]"", ""Feuer?"", ""[sol]"", ""[oldair]"", ""[shecthy]"", ""daraus?"", ""[l]"", ""[shee@152;y]"", ""[qokeedy]"", ""[lolchedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f75r.28	RF1b	"[""RF1b|f75r.28|G001"", ""RF1b|f75r.28|G002"", ""RF1b|f75r.28|G003"", ""RF1b|f75r.28|G004"", ""RF1b|f75r.28|G005"", ""RF1b|f75r.28|G006"", ""RF1b|f75r.28|G007"", ""RF1b|f75r.28|G008"", ""RF1b|f75r.28|G009"", ""RF1b|f75r.28|G010"", ""RF1b|f75r.28|G011""]"	"[""tchedy"", ""pchedy"", ""qokeey"", ""sol"", ""oldair"", ""shecthy"", ""qol"", ""l"", ""shee@152;y"", ""qokeedy"", ""lolchedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[tchedy]"", ""[pchedy]"", ""Feuer?"", ""[sol]"", ""[oldair]"", ""[shecthy]"", ""daraus?"", ""[l]"", ""[shee@152;y]"", ""[qokeedy]"", ""[lolchedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f75r.29	ZL3b	"[""ZL3b|f75r.29|G001"", ""ZL3b|f75r.29|G002"", ""ZL3b|f75r.29|G003"", ""ZL3b|f75r.29|G004"", ""ZL3b|f75r.29|G005"", ""ZL3b|f75r.29|G006"", ""ZL3b|f75r.29|G007"", ""ZL3b|f75r.29|G008"", ""ZL3b|f75r.29|G009"", ""ZL3b|f75r.29|G010"", ""ZL3b|f75r.29|G011"", ""ZL3b|f75r.29|G012""]"	"[""dain"", ""chkal"", ""dy"", ""lo"", ""lkaiin"", ""ol"", ""okeedyqol"", ""dain"", ""olchey"", ""qokeedy"", ""chedy"", ""qotan""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[chkal]"", ""[dy]"", ""[lo]"", ""[lkaiin]"", ""[ol]"", ""[okeedyqol]"", ""[dain]"", ""[olchey]"", ""[qokeedy]"", ""wird?"", ""[qotan]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f75r.29	ZL3b	"[""ZL3b|f75r.29|G001"", ""ZL3b|f75r.29|G002"", ""ZL3b|f75r.29|G003"", ""ZL3b|f75r.29|G004"", ""ZL3b|f75r.29|G005"", ""ZL3b|f75r.29|G006"", ""ZL3b|f75r.29|G007"", ""ZL3b|f75r.29|G008"", ""ZL3b|f75r.29|G009"", ""ZL3b|f75r.29|G010"", ""ZL3b|f75r.29|G011"", ""ZL3b|f75r.29|G012""]"	"[""dain"", ""chkal"", ""dy"", ""lo"", ""lkaiin"", ""ol"", ""okeedyqol"", ""dain"", ""olchey"", ""qokeedy"", ""chedy"", ""qotan""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[chkal]"", ""[dy]"", ""[lo]"", ""[lkaiin]"", ""[ol]"", ""[okeedyqol]"", ""[dain]"", ""[olchey]"", ""[qokeedy]"", ""wird?"", ""[qotan]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f75r.29	IT2a	"[""IT2a|f75r.29|G001"", ""IT2a|f75r.29|G002"", ""IT2a|f75r.29|G003"", ""IT2a|f75r.29|G004"", ""IT2a|f75r.29|G005"", ""IT2a|f75r.29|G006"", ""IT2a|f75r.29|G007"", ""IT2a|f75r.29|G008"", ""IT2a|f75r.29|G009"", ""IT2a|f75r.29|G010"", ""IT2a|f75r.29|G011"", ""IT2a|f75r.29|G012""]"	"[""dain"", ""chkal"", ""dy"", ""lolkaiin"", ""ol"", ""okeedy"", ""qol"", ""dain"", ""olchey"", ""qokeedy"", ""chedy"", ""qotan""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[chkal]"", ""[dy]"", ""[lolkaiin]"", ""[ol]"", ""[okeedy]"", ""daraus?"", ""[dain]"", ""[olchey]"", ""[qokeedy]"", ""wird?"", ""[qotan]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f75r.29	IT2a	"[""IT2a|f75r.29|G001"", ""IT2a|f75r.29|G002"", ""IT2a|f75r.29|G003"", ""IT2a|f75r.29|G004"", ""IT2a|f75r.29|G005"", ""IT2a|f75r.29|G006"", ""IT2a|f75r.29|G007"", ""IT2a|f75r.29|G008"", ""IT2a|f75r.29|G009"", ""IT2a|f75r.29|G010"", ""IT2a|f75r.29|G011"", ""IT2a|f75r.29|G012""]"	"[""dain"", ""chkal"", ""dy"", ""lolkaiin"", ""ol"", ""okeedy"", ""qol"", ""dain"", ""olchey"", ""qokeedy"", ""chedy"", ""qotan""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[chkal]"", ""[dy]"", ""[lolkaiin]"", ""[ol]"", ""[okeedy]"", ""daraus?"", ""[dain]"", ""[olchey]"", ""[qokeedy]"", ""wird?"", ""[qotan]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f75r.29	RF1b	"[""RF1b|f75r.29|G001"", ""RF1b|f75r.29|G002"", ""RF1b|f75r.29|G003"", ""RF1b|f75r.29|G004"", ""RF1b|f75r.29|G005"", ""RF1b|f75r.29|G006"", ""RF1b|f75r.29|G007"", ""RF1b|f75r.29|G008"", ""RF1b|f75r.29|G009"", ""RF1b|f75r.29|G010"", ""RF1b|f75r.29|G011"", ""RF1b|f75r.29|G012"", ""RF1b|f75r.29|G013""]"	"[""dain"", ""chkal"", ""dy"", ""lo"", ""lkaiin"", ""ol"", ""okeedy"", ""qol"", ""@152;ain"", ""olchey"", ""qokeedy"", ""chedy"", ""qotan""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[chkal]"", ""[dy]"", ""[lo]"", ""[lkaiin]"", ""[ol]"", ""[okeedy]"", ""daraus?"", ""[@152;ain]"", ""[olchey]"", ""[qokeedy]"", ""wird?"", ""[qotan]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f75r.29	RF1b	"[""RF1b|f75r.29|G001"", ""RF1b|f75r.29|G002"", ""RF1b|f75r.29|G003"", ""RF1b|f75r.29|G004"", ""RF1b|f75r.29|G005"", ""RF1b|f75r.29|G006"", ""RF1b|f75r.29|G007"", ""RF1b|f75r.29|G008"", ""RF1b|f75r.29|G009"", ""RF1b|f75r.29|G010"", ""RF1b|f75r.29|G011"", ""RF1b|f75r.29|G012"", ""RF1b|f75r.29|G013""]"	"[""dain"", ""chkal"", ""dy"", ""lo"", ""lkaiin"", ""ol"", ""okeedy"", ""qol"", ""@152;ain"", ""olchey"", ""qokeedy"", ""chedy"", ""qotan""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[chkal]"", ""[dy]"", ""[lo]"", ""[lkaiin]"", ""[ol]"", ""[okeedy]"", ""daraus?"", ""[@152;ain]"", ""[olchey]"", ""[qokeedy]"", ""wird?"", ""[qotan]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f75r.33	ZL3b	"[""ZL3b|f75r.33|G001"", ""ZL3b|f75r.33|G002"", ""ZL3b|f75r.33|G003"", ""ZL3b|f75r.33|G004"", ""ZL3b|f75r.33|G005"", ""ZL3b|f75r.33|G006"", ""ZL3b|f75r.33|G007"", ""ZL3b|f75r.33|G008"", ""ZL3b|f75r.33|G009"", ""ZL3b|f75r.33|G010""]"	"[""qokeey"", ""l"", ""shedy"", ""qo"", ""l"", ""chedy"", ""qokain"", ""chcthedy"", ""ltedy"", ""darom""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Feuer?"", ""[l]"", ""[shedy]"", ""[qo]"", ""[l]"", ""wird?"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f75r.33	ZL3b	"[""ZL3b|f75r.33|G001"", ""ZL3b|f75r.33|G002"", ""ZL3b|f75r.33|G003"", ""ZL3b|f75r.33|G004"", ""ZL3b|f75r.33|G005"", ""ZL3b|f75r.33|G006"", ""ZL3b|f75r.33|G007"", ""ZL3b|f75r.33|G008"", ""ZL3b|f75r.33|G009"", ""ZL3b|f75r.33|G010""]"	"[""qokeey"", ""l"", ""shedy"", ""qo"", ""l"", ""chedy"", ""qokain"", ""chcthedy"", ""ltedy"", ""darom""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Feuer?"", ""[l]"", ""[shedy]"", ""[qo]"", ""[l]"", ""wird?"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f75r.33	IT2a	"[""IT2a|f75r.33|G001"", ""IT2a|f75r.33|G002"", ""IT2a|f75r.33|G003"", ""IT2a|f75r.33|G004"", ""IT2a|f75r.33|G005"", ""IT2a|f75r.33|G006"", ""IT2a|f75r.33|G007"", ""IT2a|f75r.33|G008""]"	"[""qokeey"", ""lshedy"", ""qol"", ""chedy"", ""qokain"", ""chcthedy"", ""ltedy"", ""darom""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Feuer?"", ""[lshedy]"", ""daraus?"", ""wird?"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f75r.33	IT2a	"[""IT2a|f75r.33|G001"", ""IT2a|f75r.33|G002"", ""IT2a|f75r.33|G003"", ""IT2a|f75r.33|G004"", ""IT2a|f75r.33|G005"", ""IT2a|f75r.33|G006"", ""IT2a|f75r.33|G007"", ""IT2a|f75r.33|G008""]"	"[""qokeey"", ""lshedy"", ""qol"", ""chedy"", ""qokain"", ""chcthedy"", ""ltedy"", ""darom""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Feuer?"", ""[lshedy]"", ""daraus?"", ""wird?"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f75r.33	RF1b	"[""RF1b|f75r.33|G001"", ""RF1b|f75r.33|G002"", ""RF1b|f75r.33|G003"", ""RF1b|f75r.33|G004"", ""RF1b|f75r.33|G005"", ""RF1b|f75r.33|G006"", ""RF1b|f75r.33|G007"", ""RF1b|f75r.33|G008""]"	"[""qokeey"", ""lshedy"", ""qol"", ""ched@222;"", ""qokain"", ""chcthedy"", ""ltedy"", ""darom""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Feuer?"", ""[lshedy]"", ""daraus?"", ""[ched@222;]"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f75r.33	RF1b	"[""RF1b|f75r.33|G001"", ""RF1b|f75r.33|G002"", ""RF1b|f75r.33|G003"", ""RF1b|f75r.33|G004"", ""RF1b|f75r.33|G005"", ""RF1b|f75r.33|G006"", ""RF1b|f75r.33|G007"", ""RF1b|f75r.33|G008""]"	"[""qokeey"", ""lshedy"", ""qol"", ""ched@222;"", ""qokain"", ""chcthedy"", ""ltedy"", ""darom""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Feuer?"", ""[lshedy]"", ""daraus?"", ""[ched@222;]"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.2	ZL3b	"[""ZL3b|f76r.2|G001"", ""ZL3b|f76r.2|G002"", ""ZL3b|f76r.2|G003"", ""ZL3b|f76r.2|G004"", ""ZL3b|f76r.2|G005"", ""ZL3b|f76r.2|G006"", ""ZL3b|f76r.2|G007"", ""ZL3b|f76r.2|G008"", ""ZL3b|f76r.2|G009"", ""ZL3b|f76r.2|G010"", ""ZL3b|f76r.2|G011"", ""ZL3b|f76r.2|G012""]"	"[""dshedy"", ""qotddyar"", ""cthar"", ""chep"", ""dain"", ""okain"", ""qokeor"", ""shedy"", ""qol"", ""ain"", ""sheals"", ""qokeey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""[dshedy]"", ""[qotddyar]"", ""[cthar]"", ""[chep]"", ""[dain]"", ""[okain]"", ""[qokeor]"", ""[shedy]"", ""daraus?"", ""[ain]"", ""[sheals]"", ""Feuer?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.2	ZL3b	"[""ZL3b|f76r.2|G001"", ""ZL3b|f76r.2|G002"", ""ZL3b|f76r.2|G003"", ""ZL3b|f76r.2|G004"", ""ZL3b|f76r.2|G005"", ""ZL3b|f76r.2|G006"", ""ZL3b|f76r.2|G007"", ""ZL3b|f76r.2|G008"", ""ZL3b|f76r.2|G009"", ""ZL3b|f76r.2|G010"", ""ZL3b|f76r.2|G011"", ""ZL3b|f76r.2|G012""]"	"[""dshedy"", ""qotddyar"", ""cthar"", ""chep"", ""dain"", ""okain"", ""qokeor"", ""shedy"", ""qol"", ""ain"", ""sheals"", ""qokeey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""[dshedy]"", ""[qotddyar]"", ""[cthar]"", ""[chep]"", ""[dain]"", ""[okain]"", ""[qokeor]"", ""[shedy]"", ""daraus?"", ""[ain]"", ""[sheals]"", ""Feuer?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.2	IT2a	"[""IT2a|f76r.2|G001"", ""IT2a|f76r.2|G002"", ""IT2a|f76r.2|G003"", ""IT2a|f76r.2|G004"", ""IT2a|f76r.2|G005"", ""IT2a|f76r.2|G006"", ""IT2a|f76r.2|G007"", ""IT2a|f76r.2|G008"", ""IT2a|f76r.2|G009"", ""IT2a|f76r.2|G010"", ""IT2a|f76r.2|G011"", ""IT2a|f76r.2|G012""]"	"[""dshedy"", ""qotddyar"", ""cthar"", ""chep"", ""dain"", ""okain"", ""qokeor"", ""shedy"", ""qol"", ""ain"", ""sheols"", ""qokeey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qotddyar]"", ""[cthar]"", ""[chep]"", ""[dain]"", ""[okain]"", ""[qokeor]"", ""[shedy]"", ""daraus?"", ""[ain]"", ""[sheols]"", ""Feuer?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.2	IT2a	"[""IT2a|f76r.2|G001"", ""IT2a|f76r.2|G002"", ""IT2a|f76r.2|G003"", ""IT2a|f76r.2|G004"", ""IT2a|f76r.2|G005"", ""IT2a|f76r.2|G006"", ""IT2a|f76r.2|G007"", ""IT2a|f76r.2|G008"", ""IT2a|f76r.2|G009"", ""IT2a|f76r.2|G010"", ""IT2a|f76r.2|G011"", ""IT2a|f76r.2|G012""]"	"[""dshedy"", ""qotddyar"", ""cthar"", ""chep"", ""dain"", ""okain"", ""qokeor"", ""shedy"", ""qol"", ""ain"", ""sheols"", ""qokeey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qotddyar]"", ""[cthar]"", ""[chep]"", ""[dain]"", ""[okain]"", ""[qokeor]"", ""[shedy]"", ""daraus?"", ""[ain]"", ""[sheols]"", ""Feuer?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.2	RF1b	"[""RF1b|f76r.2|G001"", ""RF1b|f76r.2|G002"", ""RF1b|f76r.2|G003"", ""RF1b|f76r.2|G004"", ""RF1b|f76r.2|G005"", ""RF1b|f76r.2|G006"", ""RF1b|f76r.2|G007"", ""RF1b|f76r.2|G008"", ""RF1b|f76r.2|G009"", ""RF1b|f76r.2|G010"", ""RF1b|f76r.2|G011"", ""RF1b|f76r.2|G012""]"	"[""dshedy"", ""qotddyar"", ""cthar"", ""chep"", ""dain"", ""okain"", ""qokeor"", ""shedy"", ""qol"", ""ain"", ""sheals"", ""qokeey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qotddyar]"", ""[cthar]"", ""[chep]"", ""[dain]"", ""[okain]"", ""[qokeor]"", ""[shedy]"", ""daraus?"", ""[ain]"", ""[sheals]"", ""Feuer?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.2	RF1b	"[""RF1b|f76r.2|G001"", ""RF1b|f76r.2|G002"", ""RF1b|f76r.2|G003"", ""RF1b|f76r.2|G004"", ""RF1b|f76r.2|G005"", ""RF1b|f76r.2|G006"", ""RF1b|f76r.2|G007"", ""RF1b|f76r.2|G008"", ""RF1b|f76r.2|G009"", ""RF1b|f76r.2|G010"", ""RF1b|f76r.2|G011"", ""RF1b|f76r.2|G012""]"	"[""dshedy"", ""qotddyar"", ""cthar"", ""chep"", ""dain"", ""okain"", ""qokeor"", ""shedy"", ""qol"", ""ain"", ""sheals"", ""qokeey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qotddyar]"", ""[cthar]"", ""[chep]"", ""[dain]"", ""[okain]"", ""[qokeor]"", ""[shedy]"", ""daraus?"", ""[ain]"", ""[sheals]"", ""Feuer?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.24	ZL3b	"[""ZL3b|f76r.24|G001"", ""ZL3b|f76r.24|G002"", ""ZL3b|f76r.24|G003"", ""ZL3b|f76r.24|G004"", ""ZL3b|f76r.24|G005"", ""ZL3b|f76r.24|G006"", ""ZL3b|f76r.24|G007"", ""ZL3b|f76r.24|G008"", ""ZL3b|f76r.24|G009"", ""ZL3b|f76r.24|G010"", ""ZL3b|f76r.24|G011"", ""ZL3b|f76r.24|G012""]"	"[""dalshedy"", ""qol"", ""sheedy"", ""qokaldy"", ""chepy"", ""dain"", ""alolor"", ""olain"", ""chedy"", ""shecthy"", ""qokey"", ""lor""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dalshedy]"", ""daraus?"", ""wenn?"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""wird?"", ""[shecthy]"", ""[qokey]"", ""[lor]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.24	ZL3b	"[""ZL3b|f76r.24|G001"", ""ZL3b|f76r.24|G002"", ""ZL3b|f76r.24|G003"", ""ZL3b|f76r.24|G004"", ""ZL3b|f76r.24|G005"", ""ZL3b|f76r.24|G006"", ""ZL3b|f76r.24|G007"", ""ZL3b|f76r.24|G008"", ""ZL3b|f76r.24|G009"", ""ZL3b|f76r.24|G010"", ""ZL3b|f76r.24|G011"", ""ZL3b|f76r.24|G012""]"	"[""dalshedy"", ""qol"", ""sheedy"", ""qokaldy"", ""chepy"", ""dain"", ""alolor"", ""olain"", ""chedy"", ""shecthy"", ""qokey"", ""lor""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dalshedy]"", ""daraus?"", ""wenn?"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""wird?"", ""[shecthy]"", ""[qokey]"", ""[lor]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.24	IT2a	"[""IT2a|f76r.24|G001"", ""IT2a|f76r.24|G002"", ""IT2a|f76r.24|G003"", ""IT2a|f76r.24|G004"", ""IT2a|f76r.24|G005"", ""IT2a|f76r.24|G006"", ""IT2a|f76r.24|G007"", ""IT2a|f76r.24|G008"", ""IT2a|f76r.24|G009"", ""IT2a|f76r.24|G010"", ""IT2a|f76r.24|G011"", ""IT2a|f76r.24|G012""]"	"[""dalshedy"", ""qol"", ""sheedy"", ""qokaldy"", ""chepy"", ""dain"", ""alolor"", ""olain"", ""chedy"", ""shecthy"", ""qokeey"", ""lor""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dalshedy]"", ""daraus?"", ""wenn?"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""wird?"", ""[shecthy]"", ""Feuer?"", ""[lor]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
