unified_id	section	page	record_or_locus	case_ids	surface	local_identity	semantic_component_parse	workshop_role_de	owner_or_namespace_de	case_material_or_label_policy_de	architecture_role	learning_mode	required_for_case	orientation	cross_page_key
PROSE:E175	PROSE_CASE	f82r	B2	C2	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E176	PROSE_CASE	f82r	B2	C2	lcheckhedy	PROC103	L+CKH+E+DY	WEITERLEITEN · DURCHLASSKANAL · KURZ; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E177	PROSE_CASE	f82r	B2	C2	qokaly	PROC104	OK+AL+Y	ANSETZEN · ZIELSTELLE · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E178	PROSE_CASE	f82r	B2	C2	solkaiin	PROC105	SOLK+AIIN	AUFFANGEN · SOLLMASS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E179	PROSE_CASE	f82r	B2	C2	chckhy	PROC075	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E180	PROSE_CASE	f82r	B2	C2	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E181	PROSE_CASE	f82r	B2	C2	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E182	PROSE_CASE	f82r	B2	C2	octheol	PROC106	O+CTH+E+OL	ARBEITSGANG · BEREIT · KURZ · FORTSETZEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E183	PROSE_CASE	f82r	B2	C2	chkeey	PROC107	CHK+EE+Y	WAERMEN · LANG · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E184	PROSE_CASE	f82r	B2	C2	ldy	PROC108	L+DY	WEITERLEITEN; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E185	PROSE_CASE	f82r	B2	C2	oteey	PROC109	OT+EE+Y	DANACH · LANG · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E186	PROSE_CASE	f82r	B2	C2	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E187	PROSE_CASE	f82r	B2	C2	sheckhy	PROC110	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASSKANAL · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E188	PROSE_CASE	f82r	B2	C2	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E189	PROSE_CASE	f82r	B2	C2	dshedy	PROC111	SH+E+DY	HALTEN · KURZ; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E190	PROSE_CASE	f82r	B2	C2	sotaiin	PROC112	OT+AIIN	DANACH · SOLLMASS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E191	PROSE_CASE	f82r	B2	C2	qokar	PROC113	OK+AR	ANSETZEN · VORRAT	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E192	PROSE_CASE	f82r	B2	C2	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E193	PROSE_CASE	f82r	B2	C2	solshedy	PROC114	OL+SH+E+DY	FORTSETZEN · HALTEN · KURZ; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E194	PROSE_CASE	f82r	B2	C2	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E195	PROSE_CASE	f82r	B2	C2	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E196	PROSE_CASE	f82r	B2	C2	ls	PROC115	OL	FORTSETZEN	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E197	PROSE_CASE	f82r	B2	C2	cheey	PROC031	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E198	PROSE_CASE	f82r	B2	C2	okain	PROC080	OK+AIN	ANSETZEN · PORTION	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E199	PROSE_CASE	f82r	B2	C2	char	PROC003	AR	VORRAT	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E200	PROSE_CASE	f82r	B2	C2	okain	PROC080	OK+AIN	ANSETZEN · PORTION	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E201	PROSE_CASE	f82r	B2	C2	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E202	PROSE_CASE	f82r	B2	C2	lchy	PROC116	L+CH+Y	WEITERLEITEN · ABNEHMEN · ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E203	PROSE_CASE	f82r	B2	C2	cheey	PROC031	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E204	PROSE_CASE	f82r	B2	C2	qcthey	PROC117	CTH+E+Y	BEREIT · KURZ · ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E205	PROSE_CASE	f82r	B2	C2	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E206	PROSE_CASE	f82r	B2	C2	lcheey	PROC118	L+EE+Y	WEITERLEITEN · LANG · ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E207	PROSE_CASE	f82r	B2	C2	daiin	PROC009	AIIN	SOLLMASS	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E208	PROSE_CASE	f82r	B2	C2	chey	PROC019	Y	ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E209	PROSE_CASE	f82r	B2	C2	qokeeedy	PROC119	OK+EEE+DY	ANSETZEN · VOLL; SCHLUSS	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E210	PROSE_CASE	f82r	B2	C2	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	unteres grünes Mehrfigurenbecken	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E211	PROSE_CASE	f82r	B2	C2	lar	PROC121	L+AR	WEITERLEITEN · VORRAT	unteres grünes Mehrfigurenbecken	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E212	PROSE_CASE	f82r	B2	C2	tshey	PROC122	SH+E+Y	HALTEN · KURZ · ARBEITSPOSTEN	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E213	PROSE_CASE	f82r	B2	C2	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E214	PROSE_CASE	f82r	B2	C2	cheal	PROC055	AL	ZIELSTELLE	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E215	PROSE_CASE	f82r	B2	C2	lchedar	PROC123	L+CHD+AR	WEITERLEITEN · UMSETZEN · VORRAT	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E216	PROSE_CASE	f82r	B2	C2	ches	PROC124	CH+E+S	ABNEHMEN · KURZ · TEILEN	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E217	PROSE_CASE	f82r	B2	C2	aiin	PROC009	AIIN	SOLLMASS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E218	PROSE_CASE	f82r	B2	C2	oteey	PROC109	OT+EE+Y	DANACH · LANG · ARBEITSPOSTEN	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E219	PROSE_CASE	f82r	B2	C2	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E220	PROSE_CASE	f82r	B2	C2	okey	PROC085	OK+E+Y	ANSETZEN · KURZ · ARBEITSPOSTEN	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E221	PROSE_CASE	f82r	B2	C2	pchedy	PROC125	P+CHD+DY	EINFUELLEN · UMSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E222	PROSE_CASE	f82r	B2	C2	rsheal	PROC126	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E223	PROSE_CASE	f82r	B2	C2	daldy	PROC127	AL+DY	ZIELSTELLE; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E224	PROSE_CASE	f82r	B2	C2	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E225	PROSE_CASE	f82r	B2	C2	rshedy	PROC128	R+SHED+DY	KUEHLEN · ABSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E226	PROSE_CASE	f82r	B2	C2	qoteedy	PROC129	OT+EE+DY	DANACH · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E227	PROSE_CASE	f82r	B2	C2	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E228	PROSE_CASE	f82r	B2	C2	lochedy	PROC130	L+O+CHD+DY	WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E229	PROSE_CASE	f83r	B3	C3	olkeedy	PROC098	SOLK+EE+DY	AUFFANGEN · LANG; SCHLUSS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E230	PROSE_CASE	f83r	B3	C3	qotal	PROC131	OT+AL	DANACH · ZIELSTELLE	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E231	PROSE_CASE	f83r	B3	C3	chkeedy	PROC132	CHK+EE+DY	WAERMEN · LANG; SCHLUSS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E232	PROSE_CASE	f83r	B3	C3	chey	PROC019	Y	ARBEITSPOSTEN	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E233	PROSE_CASE	f83r	B3	C3	daiin	PROC009	AIIN	SOLLMASS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E234	PROSE_CASE	f83r	B3	C3	chey	PROC019	Y	ARBEITSPOSTEN	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E235	PROSE_CASE	f83r	B3	C3	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E236	PROSE_CASE	f83r	B3	C3	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E237	PROSE_CASE	f83r	B3	C3	qotal	PROC131	OT+AL	DANACH · ZIELSTELLE	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E238	PROSE_CASE	f83r	B3	C3	dar	PROC003	AR	VORRAT	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E239	PROSE_CASE	f83r	B3	C3	schedy	PROC076	CHD+DY	UMSETZEN; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E240	PROSE_CASE	f83r	B3	C3	chedchy	PROC133	CHD+Y	UMSETZEN · ARBEITSPOSTEN	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E241	PROSE_CASE	f83r	B3	C3	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E242	PROSE_CASE	f83r	B3	C3	olchedy	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E243	PROSE_CASE	f83r	B3	C3	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E244	PROSE_CASE	f83r	B3	C3	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E245	PROSE_CASE	f83r	B3	C3	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E246	PROSE_CASE	f83r	B3	C3	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E247	PROSE_CASE	f83r	B3	C3	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E248	PROSE_CASE	f83r	B3	C3	pchedal	PROC134	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIELSTELLE	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
PROSE:E249	PROSE_CASE	f83r	B3	C3	otedy	PROC135	OT+E+DY	DANACH · KURZ; SCHLUSS	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	CASE_PREPARATION_OR_APPLICATION_COMMAND	39_WORD_COMPOSITION_OR_173_LEARNED_CARD	YES	NOT_APPLICABLE	NONE
