gdt755_occurrence_id	bridge_rank	surface	selected_role_axes_not_used_as_self_anchor	gdt754_whole_default_not_used_as_self_anchor	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_172_neighbor_cells_with_axes_excluded	unknown_neighbor_cells	target_current_cache_value_not_used_as_anchor	target_current_cache_confidence_not_used_as_anchor	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	literal_identity	confirmed_lexeme	component_export_credit
G755-O0087	18	ykol	HOT|MATERIAL|PASS	Arbeitshypothese: heiß/warm, Stoff-/Materialrolle, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f51v	f51	f51v.5	6	9	0.625000	MIDDLE	0	0	H	A	1	todaiin ytady qokol shodol qockhy ykol otaiin dar y	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	2	qockhy|qokol	HOT|PREPARATION|PROCESS|BEGIN_STAGE	L3 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY] || L1 qockhy=bereite einen Arzneikompositum-Ansatz in Grundstufe [PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	3	erhitze hiervon den Drogenstoff	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0088	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f53r	f53	f53r.6	8	9	0.875000	MIDDLE	0	0	H	A	1	ykeodar oqoor o odor chain qokod ykchdy chees dal	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	qokod	HOT|PREPARATION|PROCESS	L2 qokod=erhitze den Ansatz und schließe ab [HOT|PREPARATION|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	1	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0089	17	cthody	MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f53v	f53	f53v.9	4	6	0.600000	MIDDLE	0	0	H	A	1	octheody shody qodal cthody sheos shodaiin	3	2	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R2	1	2	qodal|shodaiin	MOIST|AMOUNT|MATERIAL|PREPARATION	L1 qodal=abgewogener Rohstoffposten I im Ansatz [AMOUNT|MATERIAL|PREPARATION;W2_PROVISIONAL_WORKING] || R2 shodaiin=drei Portionen Feuchtansatz [MOIST|AMOUNT|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	fertiger Krautansatz	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0090	15	qockhey	BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: Anfangsstufe, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f54v	f54	f54v.9	2	6	0.200000	MIDDLE	0	0	H	A	1	ydaiin qockhey qodal ytam okal dy	1	4	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R4	1	2	qodal|ytam	AMOUNT|MATERIAL|PREPARATION	R1 qodal=abgewogener Rohstoffposten I im Ansatz [AMOUNT|MATERIAL|PREPARATION;W2_PROVISIONAL_WORKING] || R2 ytam=nimm hiervon ein Maß und kühle es [AMOUNT;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	0	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0091	14	chky	HOT|DRY|BEGIN_STAGE|PROCESS|CLOSE	Arbeitshypothese: heiß/warm, trocken, Anfangsstufe, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f55r	f55	f55r.3	3	11	0.200000	MIDDLE	0	0	H	B	2	ykaiir chol chky okar chky chdy qokar okaiin chckhy s aiin	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	0	getrocknete Droge leicht erhitzen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0092	14	chky	HOT|DRY|BEGIN_STAGE|PROCESS|CLOSE	Arbeitshypothese: heiß/warm, trocken, Anfangsstufe, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f55r	f55	f55r.3	5	11	0.400000	MIDDLE	0	0	H	B	2	ykaiir chol chky okar chky chdy qokar okaiin chckhy s aiin	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	0	getrocknete Droge leicht erhitzen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0093	10	qoaiin	LEVEL_III|PROCESS	Arbeitshypothese: Index/Stufe III, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f55v	f55	f55v.2	4	6	0.600000	MIDDLE	0	0	H	B	2	oeeed yteey okeedy qoaiin okeody ykeesan	3	2	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R2	1	1	yteey	END_STAGE	L2 yteey=kühle hiervon bis zur Endstufe ab [END_STAGE;W3_SOLID_WORKING_THEORY]	OPEN	UNASSIGNED	0	3	nimm drei Teile	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0094	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f55v	f55	f55v.11	10	10	1.000000	LAST	0	0	H	B	2	ykaiin cheoar cheeky oldy aiin okal oltchy or y orain	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0095	20	otaly	COLD|BEGIN_STAGE|LEVEL_I|MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: kalt/kühl, Anfangsstufe, Index/Stufe I, Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f58r	f58	f58r.1	7	9	0.750000	MIDDLE	0	0	S	A	3	kor cholfy shofchy otoralchy chofchol sholy otaly dal m	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	5	Rohstoff-I-Ansatz leicht kühlen und abschließen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0096	20	otaly	COLD|BEGIN_STAGE|LEVEL_I|MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: kalt/kühl, Anfangsstufe, Index/Stufe I, Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f58r	f58	f58r.3	6	8	0.714286	MIDDLE	0	0	S	A	3	ykechod dalaldam ytam choty otchy otaly shoty s	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	2	choty|ytam	COLD|DRY|AMOUNT|PREPARATION	L3 ytam=nimm hiervon ein Maß und kühle es [AMOUNT;W3_SOLID_WORKING_THEORY] || L2 choty=kalter Trockenansatz [COLD|DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	3	Rohstoff-I-Ansatz leicht kühlen und abschließen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0097	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f58r	f58	f58r.16	3	10	0.222222	MIDDLE	0	0	S	A	3	typchey ar air ytashy qotyshey pchdy dshaly pydaly choky opy	2	2	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	3	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0098	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f58r	f58	f58r.28	6	9	0.625000	MIDDLE	0	0	S	A	3	yshealkair odalaly dalal chy s air shokar olaldy okalody	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	6	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0099	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f58v	f58	f58v.3	4	9	0.375000	MIDDLE	0	0	S	A	3	todal qotain shoy qokeol okey qokalchal daly ar aim	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	1	okey	HOT|PREPARATION|MIDDLE_STAGE	R1 okey=heißer Ansatz in der Mitte des Grades [HOT|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	4	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0100	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f58v	f58	f58v.14	2	12	0.090909	MIDDLE	0	0	S	A	3	shar air alor chol oeear sho qotal chol tal ar tar aropam	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	sho|qotal	COLD|MOIST|MATERIAL|PREPARATION|BEGIN_STAGE	R4 sho=feuchter Ansatz [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || R5 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0101	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f58v	f58	f58v.15	6	12	0.454545	MIDDLE	0	0	S	A	3	qot oiin okal aral s air qoal talchos okal cho ytam dam	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	3	aral|cho|ytam	DRY|AMOUNT|PART|MATERIAL|PREPARATION	L2 aral=Rohdrogenfraktion I [PART|MATERIAL;W3_SOLID_WORKING_THEORY] || R4 cho=Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING] || R5 ytam=nimm hiervon ein Maß und kühle es [AMOUNT;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0102	10	qoaiin	LEVEL_III|PROCESS	Arbeitshypothese: Index/Stufe III, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f58v	f58	f58v.18	9	10	0.888889	MIDDLE	0	0	S	A	3	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	4	qokeey|ockhey|qockhy|aral	HOT|PART|MATERIAL|PREPARATION|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	L5 qockhy=bereite einen Arzneikompositum-Ansatz in Grundstufe [PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || L2 ockhey=Ansatz eines Arzneikompositums in der Gradmitte [PREPARATION|MIDDLE_STAGE;W2_PROVISIONAL_WORKING] || L1 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || R1 aral=Rohdrogenfraktion I [PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	nimm drei Teile	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0103	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f58v	f58	f58v.25	4	10	0.333333	MIDDLE	0	0	S	A	3	qotain okeor sheey qokeol okeoly qokaly qokair or tas ykal	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	2	okeor|qokaly	HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	L2 okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen [HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 qokaly=erhitze Rohdroge I leicht und schließe ab [HOT|MATERIAL|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	2	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0104	20	otaly	COLD|BEGIN_STAGE|LEVEL_I|MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: kalt/kühl, Anfangsstufe, Index/Stufe I, Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f58v	f58	f58v.28	4	7	0.500000	MIDDLE	0	0	S	A	3	ycheockhy okey okal otaly okaldy okeor sheey	3	3	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R3	1	2	okey|okeor	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	L2 okey=heißer Ansatz in der Mitte des Grades [HOT|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen [HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	2	Rohstoff-I-Ansatz leicht kühlen und abschließen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0105	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f58v	f58	f58v.32	10	10	1.000000	LAST	0	0	S	A	3	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	3	cheal|ykar|ky	HOT|DRY|PART|MATERIAL|BEGIN_STAGE|MIDDLE_STAGE	L5 ky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || L4 ykar=nimm hiervon die erste erhitzte Drogenfraktion [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY] || L3 cheal=Rohstoffklasse I, trocken in der Gradmitte [DRY|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0106	19	olar	LEVEL_I|PART|MATERIAL|PREPARATION	Arbeitshypothese: Index/Stufe I, Teil-/Fraktionsfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f58v	f58	f58v.35	7	10	0.666667	MIDDLE	0	0	S	A	3	daiin otain okain chey okeey qokeeos olar sheo daly dalychs	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	2	sheo|daly	MOIST|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	R1 sheo=Feuchtzubereitung [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || R2 daly=abgewogener Rohstoffposten I, Grundform [AMOUNT|MATERIAL|BEGIN_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	erste Holzrohstofffraktion im Ansatz	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0107	9	okam	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	Arbeitshypothese: heiß/warm, Index/Stufe I, Mengen-/Maßfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f58v	f58	f58v.39	3	6	0.400000	MIDDLE	0	0	S	A	3	oshar qokain okam shear cher sarols	2	2	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R3	1	1	shear	MOIST|PART|PROCESS|MIDDLE_STAGE	R1 shear=erste Fraktion bis zur Mittelstufe einweichen [MOIST|PART|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	2	ein Maß heißen Ansatzes	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0108	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f66r	f66	f66r.26	1	1	0.000000	SINGLE	0	0	T	B	5	air	0	0	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0109	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f66r	f66	f66r.50	3	9	0.250000	MIDDLE	0	0	T	B	5	pdaiin oteedy opchedy chap chefchy shddy ypches cholpchd okedals	1	5	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	5	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0110	18	ykol	HOT|MATERIAL|PASS	Arbeitshypothese: heiß/warm, Stoff-/Materialrolle, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f66r	f66	f66r.58	10	10	1.000000	LAST	0	0	T	B	5	dsholdaiir dalky shky qoky shekair choty dar okeey shdy ykol	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	choty	COLD|DRY|PREPARATION	L4 choty=kalter Trockenansatz [COLD|DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	erhitze hiervon den Drogenstoff	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0111	14	chky	HOT|DRY|BEGIN_STAGE|PROCESS|CLOSE	Arbeitshypothese: heiß/warm, trocken, Anfangsstufe, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f66r	f66	f66r.62	4	8	0.428571	MIDDLE	0	0	T	B	5	ol cheeky daiir chky axor akar y daiin	3	4	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R4	1	2	daiir|cheeky	HOT|DRY|PART|BEGIN_STAGE|END_STAGE	L2 cheeky=trocken am Gradende, dann heiß am Gradanfang [HOT|DRY|BEGIN_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY] || L1 daiir=abgemessene Fraktion III [PART;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	getrocknete Droge leicht erhitzen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0112	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f75r	f75	f75r.9	8	9	0.875000	MIDDLE	0	0	B	B	2	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal	4	0	STRICT_INITIAL_BEFORE_R5	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0113	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f75v	f75	f75v.1	2	9	0.125000	MIDDLE	0	0	B	B	2	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0114	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f75v	f75	f75v.1	4	9	0.375000	MIDDLE	0	0	B	B	2	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	2	5	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	1	qotam	COLD|AMOUNT|PREPARATION	R5 qotam=nimm ein Maß kalten Ansatzes [COLD|AMOUNT|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0115	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f75v	f75	f75v.10	10	12	0.818182	MIDDLE	0	0	B	B	2	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	4	2	STRICT_INITIAL_BEFORE_R5	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0116	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f75v	f75	f75v.45	3	12	0.181818	MIDDLE	0	0	B	B	2	yshey qokar olchedy qor oiin okeedy qokeed qokeey qokeey otey qoky dy	2	3	LINE_EDGE_AFTER_R2	CURRENT_CLOSE_INCLUDED_R3	1	3	yshey|oiin|okeedy	HOT|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	L2 yshey=weiche hiervon bis zur mittleren Stufe ein [MIDDLE_STAGE;W2_PROVISIONAL_WORKING] || R2 oiin=Zubereitungsform III [PREPARATION;W2_PROVISIONAL_WORKING] || R3 okeedy=heißer Ansatz am Ende des Grades, abgeschlossen [HOT|PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0117	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f75v	f75	f75v.46	10	10	1.000000	LAST	0	0	B	B	2	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy	3	0	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0118	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f75v	f75	f75v.70	2	4	0.333333	MIDDLE	0	0	B	B	2	qokey olchedy otey orol	1	2	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R2	1	3	qokey|otey|orol	HOT|COLD|AMOUNT|MATERIAL|PREPARATION|MIDDLE_STAGE	L1 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R1 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 orol=Drogenstoffportion [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0119	22	chdam	DRY|LEVEL_I|AMOUNT|PROCESS	Arbeitshypothese: trocken, Index/Stufe I, Mengen-/Maßfeld, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f76r	f76	f76r.5	13	13	1.000000	LAST	0	0	T	B	2	qokedy qokeey or or or chkorol otey qokedy lkedy chdy qokchdy qokal chdam	3	0	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	ein Maß Trockendroge abmessen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0120	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f76r	f76	f76r.6	3	13	0.166667	MIDDLE	0	0	T	B	2	solchedy qokeedy qopchedy qokeeo rol shedy qokedy sheey okees al al chedain dar	1	1	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R2	1	1	qokeeo	HOT|PREPARATION|LEVEL_II	R1 qokeeo=heißer Ansatz, Bindungsstufe II [HOT|PREPARATION|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
