family_id	spoken_dictation_de	semantic_cues	candidate_count	candidate_controlled_phrases	target_controlled_phrase	target_joint_tuple_ids	apprentice_action	status	teaching_note_de
B04	Fortsetzung + FOLGE	FOLGE	6	BEZUG[Anschluss]|BEZUG[Folgefortsetzung]|BEZUG[Fortsetzung]|BEZUG[Weiterlauf]|BEZUG[Weiterweg]|BEZUG[weiterführen]	BEZUG[Folgefortsetzung]	497cbd9c7401810ff56b|e8a6105b5c3a6220b440	MASTER_CARD::BEZUG[Folgefortsetzung]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE+POSTEN	FOLGE+POSTEN	3	BEZUG[Folgefortsetzungsposten]|BEZUG[Folgeposten]|BEZUG[Weiterposten]	BEZUG[Folgefortsetzungsposten]	af816c04e65874a0f2fa	MASTER_CARD::BEZUG[Folgefortsetzungsposten]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE+POSTEN	FOLGE+POSTEN	3	BEZUG[Folgefortsetzungsposten]|BEZUG[Folgeposten]|BEZUG[Weiterposten]	BEZUG[Folgeposten]	a48efd6c4491a046ba78|faf321940aed922846a9	MASTER_CARD::BEZUG[Folgeposten]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE	FOLGE	6	BEZUG[Anschluss]|BEZUG[Folgefortsetzung]|BEZUG[Fortsetzung]|BEZUG[Weiterlauf]|BEZUG[Weiterweg]|BEZUG[weiterführen]	BEZUG[Fortsetzung]	dcda95c81a5460feb191	MASTER_CARD::BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE+LANG	FOLGE+LANG	3	BEZUG[Langfolge]|BEZUG[Langfolgestufe]|BEZUG[Langfortsetzung]	BEZUG[Langfolge]	5d5e0b288cf36864ed9d	MASTER_CARD::BEZUG[Langfolge]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE+LANG	FOLGE+LANG	3	BEZUG[Langfolge]|BEZUG[Langfolgestufe]|BEZUG[Langfortsetzung]	BEZUG[Langfolgestufe]	ff178343c18e287ce3b7	MASTER_CARD::BEZUG[Langfolgestufe]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE+LANG	FOLGE+LANG	3	BEZUG[Langfolge]|BEZUG[Langfolgestufe]|BEZUG[Langfortsetzung]	BEZUG[Langfortsetzung]	daf32e6db9e04413ce7f	MASTER_CARD::BEZUG[Langfortsetzung]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE	FOLGE	6	BEZUG[Anschluss]|BEZUG[Folgefortsetzung]|BEZUG[Fortsetzung]|BEZUG[Weiterlauf]|BEZUG[Weiterweg]|BEZUG[weiterführen]	BEZUG[Weiterlauf]	b154ff779abe5f196c80	MASTER_CARD::BEZUG[Weiterlauf]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE+POSTEN	FOLGE+POSTEN	3	BEZUG[Folgefortsetzungsposten]|BEZUG[Folgeposten]|BEZUG[Weiterposten]	BEZUG[Weiterposten]	e2eb77ca9d9e1a8ba29a	MASTER_CARD::BEZUG[Weiterposten]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE	FOLGE	6	BEZUG[Anschluss]|BEZUG[Folgefortsetzung]|BEZUG[Fortsetzung]|BEZUG[Weiterlauf]|BEZUG[Weiterweg]|BEZUG[weiterführen]	BEZUG[Weiterweg]	c205570c49d4d93c23d3	MASTER_CARD::BEZUG[Weiterweg]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE	FOLGE	6	BEZUG[Anschluss]|BEZUG[Folgefortsetzung]|BEZUG[Fortsetzung]|BEZUG[Weiterlauf]|BEZUG[Weiterweg]|BEZUG[weiterführen]	BEZUG[weiterführen]	28ffbc88b97772a75f1e	MASTER_CARD::BEZUG[weiterführen]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
D04	Wärmen + LANG	LANG	2	ZUSTAND[Langwärme]|ZUSTAND[Langwärmen]	ZUSTAND[Langwärme]	2c1a5fd92b9e3c762242	MASTER_CARD::ZUSTAND[Langwärme]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
D04	Wärmen + LANG	LANG	2	ZUSTAND[Langwärme]|ZUSTAND[Langwärmen]	ZUSTAND[Langwärmen]	a84fbe3ad380df345b97|f0db6d30cd34f4cb2a4d	MASTER_CARD::ZUSTAND[Langwärmen]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
M01	Sollmaß + MASS	MASS	2	MASS[Sollmaß]|MASS[Sollstellung]	MASS[Sollmaß]	2f1c5e56e8f0ff459065	MASTER_CARD::MASS[Sollmaß]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
M01	Sollmaß + MASS	MASS	2	MASS[Sollmaß]|MASS[Sollstellung]	MASS[Sollstellung]	b5fcea1eaed06b2f2291	MASTER_CARD::MASS[Sollstellung]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
M02	Portion + POSTEN+PORTION	POSTEN+PORTION	2	MASS[Postenportion]|MASS[Postenzweitportion]	MASS[Postenportion]	403c1592f918c8f23b88	MASTER_CARD::MASS[Postenportion]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
M02	Portion + POSTEN+PORTION	POSTEN+PORTION	2	MASS[Postenportion]|MASS[Postenzweitportion]	MASS[Postenzweitportion]	d929a14ec45749b2e805	MASTER_CARD::MASS[Postenzweitportion]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
M03	Zugabe + ZUGABE	ZUGABE	4	MASS[Auszugzugabe]|MASS[Einlage]|MASS[Zugabe]|MASS[Zusatz]	MASS[Auszugzugabe]	087a47b5423438cd6b6a	MASTER_CARD::MASS[Auszugzugabe]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
M03	Zugabe + ZUGABE	ZUGABE	4	MASS[Auszugzugabe]|MASS[Einlage]|MASS[Zugabe]|MASS[Zusatz]	MASS[Einlage]	53cd0637c6820ba5e91f	MASTER_CARD::MASS[Einlage]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
M03	Zugabe + ZUGABE	ZUGABE	4	MASS[Auszugzugabe]|MASS[Einlage]|MASS[Zugabe]|MASS[Zusatz]	MASS[Zugabe]	1645e612504fcef59ced	MASTER_CARD::MASS[Zugabe]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
M03	Zugabe + ZUGABE	ZUGABE	4	MASS[Auszugzugabe]|MASS[Einlage]|MASS[Zugabe]|MASS[Zusatz]	MASS[Zusatz]	0f18de177ed7c878bf95	MASTER_CARD::MASS[Zusatz]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T01	Transfer + OHNE_ZUSATZ	OHNE_ZUSATZ	2	TRANSFER[Auszugnahme]|TRANSFER[Laufschluss]	TRANSFER[Auszugnahme]	807591efc3d3f7ddbfab	MASTER_CARD::TRANSFER[Auszugnahme]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T01	Transfer + OHNE_ZUSATZ	OHNE_ZUSATZ	2	TRANSFER[Auszugnahme]|TRANSFER[Laufschluss]	TRANSFER[Laufschluss]	8aedd154964a78e555d6	MASTER_CARD::TRANSFER[Laufschluss]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T01	Transfer + TRANSFER	TRANSFER	4	TRANSFER[Transfer]|TRANSFER[Umsetzen]|TRANSFER[Umsetzschluss]|TRANSFER[überführen]	TRANSFER[Transfer]	d225b7a7b95da7aee437	MASTER_CARD::TRANSFER[Transfer]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T01	Transfer + TRANSFER	TRANSFER	4	TRANSFER[Transfer]|TRANSFER[Umsetzen]|TRANSFER[Umsetzschluss]|TRANSFER[überführen]	TRANSFER[Umsetzen]	6f7ff8287eddf4da9fdb	MASTER_CARD::TRANSFER[Umsetzen]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T01	Transfer + TRANSFER	TRANSFER	4	TRANSFER[Transfer]|TRANSFER[Umsetzen]|TRANSFER[Umsetzschluss]|TRANSFER[überführen]	TRANSFER[Umsetzschluss]	54e32e9c1414b20640e9	MASTER_CARD::TRANSFER[Umsetzschluss]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T01	Transfer + TRANSFER	TRANSFER	4	TRANSFER[Transfer]|TRANSFER[Umsetzen]|TRANSFER[Umsetzschluss]|TRANSFER[überführen]	TRANSFER[überführen]	259b2b3b0bf859882e2c	MASTER_CARD::TRANSFER[überführen]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T03	Abführung + ABFÜHREN	ABFÜHREN	5	TRANSFER[Abführgut]|TRANSFER[Abführung]|TRANSFER[Abzug]|TRANSFER[abführen]|TRANSFER[abziehen]	TRANSFER[Abführgut]	0ab57b7166de99db3a55	MASTER_CARD::TRANSFER[Abführgut]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T03	Abführung + ABFÜHREN	ABFÜHREN	5	TRANSFER[Abführgut]|TRANSFER[Abführung]|TRANSFER[Abzug]|TRANSFER[abführen]|TRANSFER[abziehen]	TRANSFER[Abführung]	ba8142680851f24c9ff2|f2af6326898fb5b490a4	MASTER_CARD::TRANSFER[Abführung]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T03	Abführung + ABFÜHREN	ABFÜHREN	5	TRANSFER[Abführgut]|TRANSFER[Abführung]|TRANSFER[Abzug]|TRANSFER[abführen]|TRANSFER[abziehen]	TRANSFER[Abzug]	2b7fa918d1b2f5c656e3	MASTER_CARD::TRANSFER[Abzug]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T03	Abführung + QUELLE+ABFÜHREN	QUELLE+ABFÜHREN	2	TRANSFER[Quellabführung]|TRANSFER[Quellabzug]	TRANSFER[Quellabführung]	0f15effeca7ab10bb026	MASTER_CARD::TRANSFER[Quellabführung]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T03	Abführung + QUELLE+ABFÜHREN	QUELLE+ABFÜHREN	2	TRANSFER[Quellabführung]|TRANSFER[Quellabzug]	TRANSFER[Quellabzug]	29e0eb222ef2fb99523a	MASTER_CARD::TRANSFER[Quellabzug]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T03	Abführung + ABFÜHREN	ABFÜHREN	5	TRANSFER[Abführgut]|TRANSFER[Abführung]|TRANSFER[Abzug]|TRANSFER[abführen]|TRANSFER[abziehen]	TRANSFER[abführen]	de7321bface5628e35d6	MASTER_CARD::TRANSFER[abführen]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T03	Abführung + ABFÜHREN	ABFÜHREN	5	TRANSFER[Abführgut]|TRANSFER[Abführung]|TRANSFER[Abzug]|TRANSFER[abführen]|TRANSFER[abziehen]	TRANSFER[abziehen]	04a3877f0fc81b7597c9	MASTER_CARD::TRANSFER[abziehen]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T04	Durchgang + DURCHGANG	DURCHGANG	3	TRANSFER[Beckenlauf]|TRANSFER[durchlassen]|TRANSFER[durchleiten]	TRANSFER[Beckenlauf]	22fb87a5a83e5c3fb510	MASTER_CARD::TRANSFER[Beckenlauf]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T04	Durchgang + KURZ+DURCHGANG	KURZ+DURCHGANG	2	TRANSFER[Kurzdurchgang]|TRANSFER[Kurzpassage]	TRANSFER[Kurzdurchgang]	ecce30bc8dcc400bf2c8	MASTER_CARD::TRANSFER[Kurzdurchgang]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T04	Durchgang + KURZ+DURCHGANG	KURZ+DURCHGANG	2	TRANSFER[Kurzdurchgang]|TRANSFER[Kurzpassage]	TRANSFER[Kurzpassage]	c1913ec4ff84148da6d3	MASTER_CARD::TRANSFER[Kurzpassage]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T04	Durchgang + DURCHGANG	DURCHGANG	3	TRANSFER[Beckenlauf]|TRANSFER[durchlassen]|TRANSFER[durchleiten]	TRANSFER[durchlassen]	d68bc8de3bcee09db23c	MASTER_CARD::TRANSFER[durchlassen]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T04	Durchgang + DURCHGANG	DURCHGANG	3	TRANSFER[Beckenlauf]|TRANSFER[durchlassen]|TRANSFER[durchleiten]	TRANSFER[durchleiten]	2cc8bb3c2af19607888f	MASTER_CARD::TRANSFER[durchleiten]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T05	Absetzen + ABSETZEN	ABSETZEN	3	TRANSFER[Absetzschluss]|TRANSFER[Einsatzabsetzen]|TRANSFER[Standzeit]	TRANSFER[Absetzschluss]	7f68f60279efe6b28cd7	MASTER_CARD::TRANSFER[Absetzschluss]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T05	Absetzen + ABSETZEN	ABSETZEN	3	TRANSFER[Absetzschluss]|TRANSFER[Einsatzabsetzen]|TRANSFER[Standzeit]	TRANSFER[Einsatzabsetzen]	db167f8e9b53eefb58f8	MASTER_CARD::TRANSFER[Einsatzabsetzen]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T05	Absetzen + ABSETZEN	ABSETZEN	3	TRANSFER[Absetzschluss]|TRANSFER[Einsatzabsetzen]|TRANSFER[Standzeit]	TRANSFER[Standzeit]	a8af08e69edab8e54f15	MASTER_CARD::TRANSFER[Standzeit]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T07	Klären + KLÄREN+ABFÜHREN	KLÄREN+ABFÜHREN	2	TRANSFER[Klarabzug]|TRANSFER[Trennabzug]	TRANSFER[Klarabzug]	5fca8fc3dee57e1d8c1f	MASTER_CARD::TRANSFER[Klarabzug]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T07	Klären + KLÄREN+ABFÜHREN	KLÄREN+ABFÜHREN	2	TRANSFER[Klarabzug]|TRANSFER[Trennabzug]	TRANSFER[Trennabzug]	c1db6b0a28d5cbb5d3d2	MASTER_CARD::TRANSFER[Trennabzug]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T09	Waschgang + WASCHEN	WASCHEN	2	TRANSFER[Waschgang]|TRANSFER[Wasserzulauf]	TRANSFER[Waschgang]	2e7e89e0bd12b999c280|be0974b366c981dc1eef	MASTER_CARD::TRANSFER[Waschgang]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
T09	Waschgang + WASCHEN	WASCHEN	2	TRANSFER[Waschgang]|TRANSFER[Wasserzulauf]	TRANSFER[Wasserzulauf]	12efe866f335461823a6	MASTER_CARD::TRANSFER[Wasserzulauf]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
Z01	Zielstelle + ZIEL	ZIEL	6	ZIEL[Stelle]|ZIEL[Zieleingabe]|ZIEL[Zieleinsatz]|ZIEL[Zielmarke]|ZIEL[Zielschluss]|ZIEL[Zwischenziel]	ZIEL[Stelle]	dd0ecaf5e27d81befffc	MASTER_CARD::ZIEL[Stelle]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
Z01	Zielstelle + ZIEL	ZIEL	6	ZIEL[Stelle]|ZIEL[Zieleingabe]|ZIEL[Zieleinsatz]|ZIEL[Zielmarke]|ZIEL[Zielschluss]|ZIEL[Zwischenziel]	ZIEL[Zieleingabe]	428a5e3662aa57b4b256	MASTER_CARD::ZIEL[Zieleingabe]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
Z01	Zielstelle + ZIEL	ZIEL	6	ZIEL[Stelle]|ZIEL[Zieleingabe]|ZIEL[Zieleinsatz]|ZIEL[Zielmarke]|ZIEL[Zielschluss]|ZIEL[Zwischenziel]	ZIEL[Zieleinsatz]	308e8ea2d5d190c498e8|4a7a6326ac95a8809302	MASTER_CARD::ZIEL[Zieleinsatz]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
Z01	Zielstelle + ZIEL	ZIEL	6	ZIEL[Stelle]|ZIEL[Zieleingabe]|ZIEL[Zieleinsatz]|ZIEL[Zielmarke]|ZIEL[Zielschluss]|ZIEL[Zwischenziel]	ZIEL[Zielmarke]	4da0f0f7b5fc7ac20067	MASTER_CARD::ZIEL[Zielmarke]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
Z01	Zielstelle + ZIEL	ZIEL	6	ZIEL[Stelle]|ZIEL[Zieleingabe]|ZIEL[Zieleinsatz]|ZIEL[Zielmarke]|ZIEL[Zielschluss]|ZIEL[Zwischenziel]	ZIEL[Zielschluss]	78b3b3140714da19090d	MASTER_CARD::ZIEL[Zielschluss]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
Z01	Zielstelle + ZIEL	ZIEL	6	ZIEL[Stelle]|ZIEL[Zieleingabe]|ZIEL[Zieleinsatz]|ZIEL[Zielmarke]|ZIEL[Zielschluss]|ZIEL[Zwischenziel]	ZIEL[Zwischenziel]	7811a7daff25d476e28d	MASTER_CARD::ZIEL[Zwischenziel]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
Z02	Einsetzen + OHNE_ZUSATZ	OHNE_ZUSATZ	4	ZIEL[Einsetzen]|ZIEL[Laufeinsatz]|ZIEL[Neueinsatz]|ZIEL[Wiedereinsatz]	ZIEL[Einsetzen]	276a7c2d74d1143446f4|9ad66e67803a12e745de	MASTER_CARD::ZIEL[Einsetzen]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
Z02	Einsetzen + OHNE_ZUSATZ	OHNE_ZUSATZ	4	ZIEL[Einsetzen]|ZIEL[Laufeinsatz]|ZIEL[Neueinsatz]|ZIEL[Wiedereinsatz]	ZIEL[Laufeinsatz]	7d2404c835b10a2c06af	MASTER_CARD::ZIEL[Laufeinsatz]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
Z02	Einsetzen + OHNE_ZUSATZ	OHNE_ZUSATZ	4	ZIEL[Einsetzen]|ZIEL[Laufeinsatz]|ZIEL[Neueinsatz]|ZIEL[Wiedereinsatz]	ZIEL[Neueinsatz]	87411f84689b4f93a303	MASTER_CARD::ZIEL[Neueinsatz]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
Z02	Einsetzen + OHNE_ZUSATZ	OHNE_ZUSATZ	4	ZIEL[Einsetzen]|ZIEL[Laufeinsatz]|ZIEL[Neueinsatz]|ZIEL[Wiedereinsatz]	ZIEL[Wiedereinsatz]	1322bc176443fc2a8a86|232195d6ff2f326322f7	MASTER_CARD::ZIEL[Wiedereinsatz]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
