model	position	locus	line_index	word	source_id	original_alignment_status	clause	diagnostic_role	category_in_selected_prefix	fixed_old_meaning	is_full_interpretation
DIPLOMATIC_IT2a	52	f83r.6	5	qokaiin	IT2a|f83r.6|G005			UNPARSED	-1	title holder B	False
DIPLOMATIC_IT2a	53	f83r.6	6	chedy	IT2a|f83r.6|G006			UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
DIPLOMATIC_IT2a	54	f83r.6	7	qokeedy	IT2a|f83r.6|G007			UNPARSED	1	delivery of custody of A to C	False
DIPLOMATIC_IT2a	55	f83r.6	8	lchedy	IT2a|f83r.6|G008			UNPARSED	-1	borrower C	False
DIPLOMATIC_IT2a	56	f83r.6	9	qoky	IT2a|f83r.6|G009			UNPARSED	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	57	f83r.7	1	solshed	IT2a|f83r.7|G001			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	58	f83r.7	2	lsheedy	IT2a|f83r.7|G002			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	59	f83r.7	3	qeeedy	IT2a|f83r.7|G003			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	60	f83r.7	4	qoky	IT2a|f83r.7|G004			UNPARSED	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	61	f83r.7	5	oqol	IT2a|f83r.7|G005			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	62	f83r.7	6	rsheedy	IT2a|f83r.7|G006			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	63	f83r.7	7	qokedy	IT2a|f83r.7|G007			UNPARSED	0	duty to return A, not an executed return	False
DIPLOMATIC_IT2a	64	f83r.7	8	qoteedy	IT2a|f83r.7|G008			UNPARSED	0	title to A remains with B	False
DIPLOMATIC_IT2a	65	f83r.7	9	qoteedy	IT2a|f83r.7|G009			UNPARSED	0	title to A remains with B	False
DIPLOMATIC_IT2a	66	f83r.8	1	pchedal	IT2a|f83r.8|G001			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	67	f83r.8	2	otedy	IT2a|f83r.8|G002			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	68	f83r.8	3	shecthedchy	IT2a|f83r.8|G003			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	69	f83r.8	4	qoky	IT2a|f83r.8|G004			UNPARSED	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	70	f83r.8	5	chedy	IT2a|f83r.8|G005			UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
DIPLOMATIC_IT2a	71	f83r.8	6	chary	IT2a|f83r.8|G006			UNPARSED	UNASSIGNED	UNASSIGNED	False
