page	locus	target_surfaces	zl3b_line	v33_tokenwise_de	v34_tokenwise_de	complete_v34
f75r	f75r.29	chkal	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan	Grad-/Maßwert II | [chkal:?] | [dy:?] | [lo:?] | [lkaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeedyqol:?] | Qualitätsgrad II | [olchey:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad I	Grad-/Maßwert II | Rohstoffklasse I, trocken-heiß am Gradanfang | [dy:?] | [lo:?] | [lkaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeedyqol:?] | Qualitätsgrad II | [olchey:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad I	False
f76v	f76v.30	shtal	tchedy lshees aiin chees tchy rshed chkaiin sheky shtal cheedy lsan	kalt und trocken in der Mitte des Grades, abgeschlossen | [lshees:?] | Menge III | [chees:?] | kalt und trocken am Anfang des Grades | [rshed:?] | heiß-trocken, Grad III | [sheky:?] | [shtal:?] | trocken am Ende des Grades, abgeschlossen | [lsan:?]	kalt und trocken in der Mitte des Grades, abgeschlossen | [lshees:?] | Menge III | [chees:?] | kalt und trocken am Anfang des Grades | [rshed:?] | heiß-trocken, Grad III | [sheky:?] | Rohstoffklasse I, feucht-kalt am Gradanfang | trocken am Ende des Grades, abgeschlossen | [lsan:?]	False
f78r	f78r.28	tchal	orain ol qokeedy kchol tchal olkee yfchey ofchedy taly	[orain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | [kchol:?] | [tchal:?] | [olkee:?] | [yfchey:?] | [ofchedy:?] | [taly:?]	[orain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | [kchol:?] | Rohstoffklasse I, kalt-trocken am Gradanfang | [olkee:?] | [yfchey:?] | [ofchedy:?] | [taly:?]	False
f80r	f80r.19	chtal	dcheol shedy qokeel qotaiin chtal schcthy qokal chcthy qokain okain oloky	[dcheol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeel:?] | kalt, Grad III | [chtal:?] | [schcthy:?] | Rohstoffklasse I, heiß am Gradanfang | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | [oloky:?]	[dcheol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeel:?] | kalt, Grad III | Rohstoffklasse I, trocken-kalt am Gradanfang | [schcthy:?] | Rohstoffklasse I, heiß am Gradanfang | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | [oloky:?]	False
f80v	f80v.43	shokal	sor ain shkain shar okshey dalar shokal dy	Samenportion | Menge-/Klassenwert II | [shkain:?] | [shar:?] | heiß-feuchter Ansatz in der Mitte des Grades | [dalar:?] | [shokal:?] | [dy:?]	Samenportion | Menge-/Klassenwert II | [shkain:?] | [shar:?] | heiß-feuchter Ansatz in der Mitte des Grades | [dalar:?] | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | [dy:?]	False
f81v	f81v.1	shekal	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [shekal:?] | abgemessene Rohstoffmenge I | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | [shek:?] | Grad-/Maßwert II | [ofalsheky:?]	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | abgemessene Rohstoffmenge I | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | [shek:?] | Grad-/Maßwert II | [ofalsheky:?]	False
f81v	f81v.20	chekal	qocthey chekal chedy qokedy lshety qoldy ltedy qotain	[qocthey:?] | [chekal:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lshety:?] | [qoldy:?] | [ltedy:?] | kalt im qo-Rahmen, Grad II	[qocthey:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lshety:?] | [qoldy:?] | [ltedy:?] | kalt im qo-Rahmen, Grad II	False
f82v	f82v.28	tchal	tchal olkair sheeky qolchey qokar shey qokain otshedy	[tchal:?] | [olkair:?] | [sheeky:?] | [qolchey:?] | heiße Drogenfraktion I | feucht in der Mitte des Grades | heiß, Grad II | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	Rohstoffklasse I, kalt-trocken am Gradanfang | [olkair:?] | [sheeky:?] | [qolchey:?] | heiße Drogenfraktion I | feucht in der Mitte des Grades | heiß, Grad II | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	False
f86v6	f86v6.40	chotal	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	Grad-/Maßwert III | Drogenfraktion I | Rohstoffklasse I, kalt am Gradanfang | kalt und feucht am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | [shcthdy:?] | [qokol:?] | [chotal:?] | heiße Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenfraktion I | [alky:?]	Grad-/Maßwert III | Drogenfraktion I | Rohstoffklasse I, kalt am Gradanfang | kalt und feucht am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | [shcthdy:?] | [qokol:?] | Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang | heiße Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenfraktion I | [alky:?]	False
f88v	f88v.6	cheokal	teodal lkeo cheor roshckhy sorshy aiin cheokal saldaiin	[teodal:?] | [lkeo:?] | trockener Drogenteil | [roshckhy:?] | [sorshy:?] | Menge III | [cheokal:?] | [saldaiin:?]	[teodal:?] | [lkeo:?] | trockener Drogenteil | [roshckhy:?] | [sorshy:?] | Menge III | trocken angesetzte Zubereitung aus heißem Rohstoff Klasse I am Gradanfang | [saldaiin:?]	False
f89v1	f89v1.10	chekal	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	kalte Drogenportion | feuchter Drogenteil | [cheeor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qokol:?] | Qualitätsgrad III | [chekal:?] | [dals:?] | trockene Fraktion I | [qotam:?]	kalte Drogenportion | feuchter Drogenteil | [cheeor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qokol:?] | Qualitätsgrad III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | [dals:?] | trockene Fraktion I | [qotam:?]	False
f89v1	f89v1.11	chekal	osheokaiin s ain ol shodain qokar ain chekal daiin dar	[osheokaiin:?] | [s:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Drogenfraktion I | Menge-/Klassenwert II | [chekal:?] | Grad-/Maßwert III | abgemessene Fraktion I	[osheokaiin:?] | [s:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Drogenfraktion I | Menge-/Klassenwert II | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Grad-/Maßwert III | abgemessene Fraktion I	False
f8r	f8r.1	otshal	pshol chor otshal chopy cphol chody shy cfhodar shor	[pshol:?] | Pflanzen-/Reproduktionsteil | [otshal:?] | [chopy:?] | [cphol:?] | [chody:?] | feucht am Anfang des Grades | [cfhodar:?] | Blüten-/Fruchtstand; reproduktiver Teil	[pshol:?] | Pflanzen-/Reproduktionsteil | Ansatz aus kalt-feuchtem Rohstoff Klasse I am Gradanfang | [chopy:?] | [cphol:?] | [chody:?] | feucht am Anfang des Grades | [cfhodar:?] | Blüten-/Fruchtstand; reproduktiver Teil	False
f93r	f93r.32	chokal	dol chokal schos	Materialmaß | [chokal:?] | [schos:?]	Materialmaß | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | [schos:?]	False
f95r1	f95r1.11	chekal	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	[ykaiin:?] | Drogenportion | trocken am Anfang des Grades, abgeschlossen | [chekain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion I | [ykar:?] | [olkeey:?] | [ldar:?] | [chekal:?]	[ykaiin:?] | Drogenportion | trocken am Anfang des Grades, abgeschlossen | [chekain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion I | [ykar:?] | [olkeey:?] | [ldar:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	False
f95v1	f95v1.8	chtal	dchody sheos qodaiin fchodaiin chtal dar okedy okchedy	[dchody:?] | [sheos:?] | [qodaiin:?] | [fchodaiin:?] | [chtal:?] | abgemessene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	[dchody:?] | [sheos:?] | [qodaiin:?] | [fchodaiin:?] | Rohstoffklasse I, trocken-kalt am Gradanfang | abgemessene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	False
