audit_id	round	surface	mode	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	zl3b_it2a_exact	before_gloss_de	after_gloss_de	known_other_tokens	v33_line_de	v34_line_de	hard_collision	verdict
G657-A03-0009	3	chekal	EXACT_ORDERED_WHOLE	f89v1	f89v1.10	P	A	1	7	MEDIAL	daiin	dals	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	tor sheor cheor cthey qokol daiin chekal dal s chear qotam	tor sheor cheeor cthey qokol aiin chekal dals chear qotam	ALL_THREE_EXACT	1	1	1	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	5	kalte Drogenportion | feuchter Drogenteil | [cheeor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qokol:?] | Qualitätsgrad III | [chekal:?] | [dals:?] | trockene Fraktion I | [qotam:?]	kalte Drogenportion | feuchter Drogenteil | [cheeor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qokol:?] | Qualitätsgrad III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | [dals:?] | trockene Fraktion I | [qotam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A03-0010	3	chekal	EXACT_ORDERED_WHOLE	f89v1	f89v1.11	P	A	1	8	MEDIAL	ain	daiin	osheokaiin s ain ol shodain qokar ain chekal daiin dar	osheokaiin sain ol shodain qokar ain chekal daiin dar	osheokaiin s ain ol sho ain qokar ain chekal aiin dar	ALL_THREE_EXACT	1	1	1	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	6	[osheokaiin:?] | [s:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Drogenfraktion I | Menge-/Klassenwert II | [chekal:?] | Grad-/Maßwert III | abgemessene Fraktion I	[osheokaiin:?] | [s:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Drogenfraktion I | Menge-/Klassenwert II | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Grad-/Maßwert III | abgemessene Fraktion I	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A03-0011	3	chekal	EXACT_ORDERED_WHOLE	f95r1	f95r1.11	H	B	3	10	FINAL	ldar	<EOS>	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	ykaiin or chdy chekain ol dar ykar olkeey ldar chckhal	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	READER_VARIANT	0	0	0	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	4	[ykaiin:?] | Drogenportion | trocken am Anfang des Grades, abgeschlossen | [chekain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion I | [ykar:?] | [olkeey:?] | [ldar:?] | [chekal:?]	[ykaiin:?] | Drogenportion | trocken am Anfang des Grades, abgeschlossen | [chekain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion I | [ykar:?] | [olkeey:?] | [ldar:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	0	READER_VARIANT_WARNING
G657-A04-0001	4	choal	READER_UNSTABLE_PREDICTED_COMPOUND	f43v	f43v.14	H	B	2	7	MEDIAL	cheky	chedy	dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom	dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom	dykee ain che y okee y che al olkey cheky choalche y oteorom	ZL3B_IT2A_EXACT_RF_VARIANT	0	0	1	[choal:?]	Trockenansatz aus Rohstoffklasse I	4	[dykeedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | [olkey:?] | [cheky:?] | [choal:?] | trocken in der Mitte des Grades, abgeschlossen | [oteorom:?]	[dykeedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | [olkey:?] | [cheky:?] | Trockenansatz aus Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | [oteorom:?]	0	READER_VARIANT_WARNING
G657-A05-0001	5	chokal	EXACT_ORDERED_WHOLE	f58r	f58r.41	S	A	3	2	MEDIAL	dchol	saiin	dchol chokal saiin dal okal s alchey	dchol chokal saiin dal okalsalchey	dchol chokal saiin dal okals alchey	ALL_THREE_EXACT	1	1	1	[chokal:?]	Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang	4	Maß trockenen Materials | [chokal:?] | Samen/Saatgut, Typ/Charge III | abgemessene Rohstoffmenge I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [s:?] | [alchey:?]	Maß trockenen Materials | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | Samen/Saatgut, Typ/Charge III | abgemessene Rohstoffmenge I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [s:?] | [alchey:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A05-0002	5	chokal	EXACT_ORDERED_WHOLE	f58v	f58v.19	S	A	3	2	MEDIAL	okain	sheoldy	okain chokal sheoldy qokor olkam cheol dar chokeey okalchy	okair chokal cheoldy qokor olkam cheol dar chokeey okalchy	okain chokal sheol y qokor olkam cheol dar chokeey okalchy	ALL_THREE_EXACT	1	1	1	[chokal:?]	Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang	6	heiß im Zubereitungsrahmen, Grad II | [chokal:?] | [sheoldy:?] | heiße Drogenportion | heißes Material [terminal-M] | trockener Drogenstoff | abgemessene Fraktion I | heiß-trockener Ansatz am Gradende | [okalchy:?]	heiß im Zubereitungsrahmen, Grad II | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | [sheoldy:?] | heiße Drogenportion | heißes Material [terminal-M] | trockener Drogenstoff | abgemessene Fraktion I | heiß-trockener Ansatz am Gradende | [okalchy:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A05-0003	5	chokal	EXACT_ORDERED_WHOLE	f66v	f66v.5	H	B	5	4	MEDIAL	qokedy	dal	shdy shedefam qokedy chokal dal	shdy shedefam qokedy chokal dal	shd she efam qokedy chokal dal	ALL_THREE_EXACT	1	1	1	[chokal:?]	Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang	3	feucht am Anfang des Grades, abgeschlossen | [shedefam:?] | heiß in der Mitte des Grades, abgeschlossen | [chokal:?] | abgemessene Rohstoffmenge I	feucht am Anfang des Grades, abgeschlossen | [shedefam:?] | heiß in der Mitte des Grades, abgeschlossen | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | abgemessene Rohstoffmenge I	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A05-0004	5	chokal	EXACT_ORDERED_WHOLE	f93r	f93r.32	H	A	1	2	MEDIAL	dol	schos	dol chokal schos	dol chokal schos	dol chokal schos	ALL_THREE_EXACT	1	1	1	[chokal:?]	Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang	1	Materialmaß | [chokal:?] | [schos:?]	Materialmaß | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | [schos:?]	0	SHORT_OR_OPAQUE_CONTEXT
G657-A06-0001	6	chotal	EXACT_ORDERED_WHOLE	f106v	f106v.16	S	B	3	4	MEDIAL	aiin	shody	sarar okear aiin chotal shody qotchdy qotar shedy chodal chedy qotam	sarar okeor aiin chotal shody qotchdy qotar shedy chodal chedy qotam	sarar okear aiin chotal shody qotch y qotar she y chodal che y qotam	ALL_THREE_EXACT	1	1	1	[chotal:?]	Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang	5	[sarar:?] | [okear:?] | Menge III | [chotal:?] | [shody:?] | kalt und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [chodal:?] | trocken in der Mitte des Grades, abgeschlossen | [qotam:?]	[sarar:?] | [okear:?] | Menge III | Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang | [shody:?] | kalt und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [chodal:?] | trocken in der Mitte des Grades, abgeschlossen | [qotam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A06-0002	6	chotal	EXACT_ORDERED_WHOLE	f114r	f114r.44	S	B	3	7	MEDIAL	okeedy	chol	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar da opaiin	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar dor opaiin	ydaiin che y qoal cheey qokair okeedy chotal chol okain ar das opaiin	ALL_THREE_EXACT	1	1	1	[chotal:?]	Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang	7	[ydaiin:?] | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I | trocken am Ende des Grades | [qokair:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [chotal:?] | trocken; nominal trockenes Gut/Material | heiß im Zubereitungsrahmen, Grad II | Drogenfraktion I | [da:?] | [opaiin:?]	[ydaiin:?] | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I | trocken am Ende des Grades | [qokair:?] | heißer Ansatz am Ende des Grades, abgeschlossen | Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang | trocken; nominal trockenes Gut/Material | heiß im Zubereitungsrahmen, Grad II | Drogenfraktion I | [da:?] | [opaiin:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A06-0003	6	chotal	EXACT_ORDERED_WHOLE	f46v	f46v.3	H	B	2	4	MEDIAL	chockhdy	okalshdy	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	ytchey keody chockhdy chotal okalshdy shdy qokar oty qoty shedy chedy dam	ytchey keody chockh y chotal okalsh y sh y qokar oty qoty she y che y dam	ALL_THREE_EXACT	1	1	1	[chotal:?]	Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang	6	[ytchey:?] | [keody:?] | [chockhdy:?] | [chotal:?] | [okalshdy:?] | feucht am Anfang des Grades | heiße Drogenfraktion I | kalter Ansatz am Anfang des Grades | kalt am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dam:?]	[ytchey:?] | [keody:?] | [chockhdy:?] | Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang | [okalshdy:?] | feucht am Anfang des Grades | heiße Drogenfraktion I | kalter Ansatz am Anfang des Grades | kalt am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A06-0004	6	chotal	EXACT_ORDERED_WHOLE	f86v6	f86v6.40	T	B	2	8	MEDIAL	qokol	kar	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	daiin ar qotal kshdy otar shcthdy qokol chotal kar olkar alky	daiin ar qotal tsh y otar shcthdy qokol chotal kar olkar alky	ALL_THREE_EXACT	1	1	1	[chotal:?]	Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang	8	Grad-/Maßwert III | Drogenfraktion I | Rohstoffklasse I, kalt am Gradanfang | kalt und feucht am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | [shcthdy:?] | [qokol:?] | [chotal:?] | heiße Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenfraktion I | [alky:?]	Grad-/Maßwert III | Drogenfraktion I | Rohstoffklasse I, kalt am Gradanfang | kalt und feucht am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | [shcthdy:?] | [qokol:?] | Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang | heiße Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenfraktion I | [alky:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A07-0001	7	cheoal	EXACT_PREPARATION_HEAD_WHOLE	f114r	f114r.16	S	B	3	1	INITIAL	<BOS>	sheedo	cheoal sheedo l kol dair dair chdair cheoty otal cheo dair chekar otol chedy	cheoal sheedo lkol dair dair chdair cheoty otal cheo dair chekor otol chedy	cheoal sheedo l kol dair air chdair cheoty otal cheo dair chek r otol chedy	ALL_THREE_EXACT	1	1	1	[cheoal:?]	trocken angesetzte Zubereitung aus Rohstoffklasse I	8	[cheoal:?] | [sheedo:?] | [l:?] | heiß; nominal heißes Gut/Material | abgemessene Fraktion II | abgemessene Fraktion II | [chdair:?] | [cheoty:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken angesetzte Zubereitung | abgemessene Fraktion II | [chekar:?] | kaltes Zubereitungsgut | trocken in der Mitte des Grades, abgeschlossen	trocken angesetzte Zubereitung aus Rohstoffklasse I | [sheedo:?] | [l:?] | heiß; nominal heißes Gut/Material | abgemessene Fraktion II | abgemessene Fraktion II | [chdair:?] | [cheoty:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken angesetzte Zubereitung | abgemessene Fraktion II | [chekar:?] | kaltes Zubereitungsgut | trocken in der Mitte des Grades, abgeschlossen	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A08-0001	8	cheokal	EXACT_PREPARATION_HEAD_WHOLE	f88v	f88v.6	P	A	1	7	MEDIAL	aiin	saldaiin	teodal lkeo cheor roshckhy sorshy aiin cheokal saldaiin	teodal lkeo cheor soshckhy sorshy aiin cheokal saldaiin	teodal lkeo cheor soshckhy sory aiin cheokal sal aiin	ALL_THREE_EXACT	1	1	1	[cheokal:?]	trocken angesetzte Zubereitung aus heißem Rohstoff Klasse I am Gradanfang	2	[teodal:?] | [lkeo:?] | trockener Drogenteil | [roshckhy:?] | [sorshy:?] | Menge III | [cheokal:?] | [saldaiin:?]	[teodal:?] | [lkeo:?] | trockener Drogenteil | [roshckhy:?] | [sorshy:?] | Menge III | trocken angesetzte Zubereitung aus heißem Rohstoff Klasse I am Gradanfang | [saldaiin:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A09-0001	9	shtal	EXACT_ORDERED_WHOLE	f103v	f103v.43	S	B	3	5	MEDIAL	shckhy	opchy	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	orain chckhey qokaiin shckhy shtal opchy lkee y chdylchedy	ALL_THREE_EXACT	1	1	1	[shtal:?]	Rohstoffklasse I, feucht-kalt am Gradanfang	5	[orain:?] | Arzneikompositum: trocken, Gradmitte | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | [shtal:?] | [opchy:?] | [lkeedy:?] | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz	[orain:?] | Arzneikompositum: trocken, Gradmitte | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | Rohstoffklasse I, feucht-kalt am Gradanfang | [opchy:?] | [lkeedy:?] | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A09-0002	9	shtal	EXACT_ORDERED_WHOLE	f76v	f76v.30	B	B	2	9	MEDIAL	sheky	cheedy	tchedy lshees aiin chees tchy rshed chkaiin sheky shtal cheedy lsan	tchedy lshees aiin chees tchy rshed chkaiin sheky shtal cheedy lsan	tchedy lees aiin chees tchy rshed ch aiin sheky tal chee y lsan	ZL3B_IT2A_EXACT_RF_VARIANT	0	0	1	[shtal:?]	Rohstoffklasse I, feucht-kalt am Gradanfang	5	kalt und trocken in der Mitte des Grades, abgeschlossen | [lshees:?] | Menge III | [chees:?] | kalt und trocken am Anfang des Grades | [rshed:?] | heiß-trocken, Grad III | [sheky:?] | [shtal:?] | trocken am Ende des Grades, abgeschlossen | [lsan:?]	kalt und trocken in der Mitte des Grades, abgeschlossen | [lshees:?] | Menge III | [chees:?] | kalt und trocken am Anfang des Grades | [rshed:?] | heiß-trocken, Grad III | [sheky:?] | Rohstoffklasse I, feucht-kalt am Gradanfang | trocken am Ende des Grades, abgeschlossen | [lsan:?]	0	READER_VARIANT_WARNING
G657-A10-0001	10	shekal	EXACT_ORDERED_WHOLE	f111r	f111r.23	S	B	3	8	MEDIAL	okain	okechedy	dshey sheeckhy qokeshey keeshody qokeey qokedy okain shekal okechedy qokechedy	dshey sheeckhy qokeshey keeshody qokeey qokedy okain shekal okechedy qokechedy	dshey sheeckhy qokeshey keeshody qokeey qoke y okain shekal okeche y qokechedy	ALL_THREE_EXACT	1	1	1	[shekal:?]	Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang	3	[dshey:?] | [sheeckhy:?] | [qokeshey:?] | [keeshody:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II | [shekal:?] | [okechedy:?] | [qokechedy:?]	[dshey:?] | [sheeckhy:?] | [qokeshey:?] | [keeshody:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | [okechedy:?] | [qokechedy:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A10-0002	10	shekal	EXACT_ORDERED_WHOLE	f33r	f33r.5	H	B	2	11	MEDIAL	chdal	qokar	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	pair or aiin otaiin ol kor aiin okal otal chdal shekal qakar otam	pair or aiin otaiin ol kor aiin okal otal ch al shekal qokar atam	ALL_THREE_EXACT	1	1	1	[shekal:?]	Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang	11	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | [shekal:?] | heiße Drogenfraktion I | [otam:?]	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | heiße Drogenfraktion I | [otam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A10-0003	10	shekal	EXACT_ORDERED_WHOLE	f81v	f81v.1	B	B	2	4	MEDIAL	keedy	dal	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	par shey keedy shekal dal dar ol pchedy shek dain ofal sheky	par shey keedy shekal dal ar ol pchedy shekdain ofal sheky	ALL_THREE_EXACT	1	1	1	[shekal:?]	Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang	8	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [shekal:?] | abgemessene Rohstoffmenge I | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | [shek:?] | Grad-/Maßwert II | [ofalsheky:?]	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | abgemessene Rohstoffmenge I | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | [shek:?] | Grad-/Maßwert II | [ofalsheky:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A11-0001	11	shokal	EXACT_ORDERED_WHOLE	f108r	f108r.21	S	B	3	4	MEDIAL	lkealshedy	keedy	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	qolshy qoeedy lkeal shedy shokal keedy qotedy qopchedy otal dkedam	qolshy qoee y lkealshedy shokal keedy qote y qopchedy otal dkedam	ALL_THREE_EXACT	1	1	1	[shokal:?]	Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang	3	[qolshy:?] | [qoeedy:?] | [lkealshedy:?] | [shokal:?] | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [qopchedy:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [dkedam:?]	[qolshy:?] | [qoeedy:?] | [lkealshedy:?] | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [qopchedy:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [dkedam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A11-0002	11	shokal	EXACT_ORDERED_WHOLE	f58r	f58r.36	S	A	3	2	MEDIAL	skaiin	chockhy	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	skaiin shokal chockhy qoky chcthy keeshy shoekar	ALL_THREE_EXACT	1	1	1	[shokal:?]	Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang	3	[skaiin:?] | [shokal:?] | Arzneikompositum im Trockenansatz am Gradanfang | heiß am Anfang des Grades | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ykeeshy:?] | [shoekar:?]	[skaiin:?] | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | Arzneikompositum im Trockenansatz am Gradanfang | heiß am Anfang des Grades | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ykeeshy:?] | [shoekar:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A11-0003	11	shokal	EXACT_ORDERED_WHOLE	f80v	f80v.43	B	B	2	7	MEDIAL	dalar	dy	sor ain shkain shar okshey dalar shokal dy	sor ain shkain shar okshey dalar shokal dy	sor ain shkain shar ok ey dal ar shokal dy	ALL_THREE_EXACT	1	1	1	[shokal:?]	Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang	3	Samenportion | Menge-/Klassenwert II | [shkain:?] | [shar:?] | heiß-feuchter Ansatz in der Mitte des Grades | [dalar:?] | [shokal:?] | [dy:?]	Samenportion | Menge-/Klassenwert II | [shkain:?] | [shar:?] | heiß-feuchter Ansatz in der Mitte des Grades | [dalar:?] | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | [dy:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A12-0001	12	sheoal	EXACT_PREPARATION_HEAD_WHOLE	f114v	f114v.17	S	B	3	1	INITIAL	<BOS>	chos	sheoal chos oaiir alchedy chcphedy okary	sheoal chos oaiir alchedy chcphedy okory	sheoal chos oaiir alchedy chcphedy okory	ALL_THREE_EXACT	1	1	1	[sheoal:?]	feucht angesetzte Zubereitung aus Rohstoffklasse I	1	[sheoal:?] | [chos:?] | Zubereitung, Teil-/Sortierklasse III | [alchedy:?] | [chcphedy:?] | [okary:?]	feucht angesetzte Zubereitung aus Rohstoffklasse I | [chos:?] | Zubereitung, Teil-/Sortierklasse III | [alchedy:?] | [chcphedy:?] | [okary:?]	0	SHORT_OR_OPAQUE_CONTEXT
G657-A13-0001	13	sheotal	EXACT_PREPARATION_HEAD_WHOLE	f106v	f106v.27	S	B	3	3	MEDIAL	odaiin	shoor	olcheo odaiin sheotal shoor qokeey oarar	olcheo odaiin sheotal shoor qokeey o arar	olcheo odaiin sheotal shoar qokeey oarar	ALL_THREE_EXACT	1	1	1	[sheotal:?]	feucht angesetzte Zubereitung aus kaltem Rohstoff Klasse I am Gradanfang	2	[olcheo:?] | Zubereitungsdosis III | [sheotal:?] | [shoor:?] | heiß am Ende des Grades | [oarar:?]	[olcheo:?] | Zubereitungsdosis III | feucht angesetzte Zubereitung aus kaltem Rohstoff Klasse I am Gradanfang | [shoor:?] | heiß am Ende des Grades | [oarar:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A14-0001	14	kchal	EXACT_ORDERED_WHOLE	f27r	f27r.6	H	A	1	7	MEDIAL	shy	dy	chy t chols chor cholaiin shy kchal dy	chy tchols chor chol chaiin shy kchaldy	chy tchols chor cholchaiin shy kchal y	READER_VARIANT	0	0	0	[kchal:?]	Rohstoffklasse I, heiß-trocken am Gradanfang	4	trocken am Anfang des Grades | [t:?] | [chols:?] | Pflanzen-/Reproduktionsteil | trocken, Grad III | feucht am Anfang des Grades | [kchal:?] | [dy:?]	trocken am Anfang des Grades | [t:?] | [chols:?] | Pflanzen-/Reproduktionsteil | trocken, Grad III | feucht am Anfang des Grades | Rohstoffklasse I, heiß-trocken am Gradanfang | [dy:?]	0	READER_VARIANT_WARNING
G657-A14-0002	14	kchal	EXACT_ORDERED_WHOLE	f56r	f56r.13	H	A	1	3	FINAL	chokcheo	<EOS>	okchy chokcheo kchal	okchy chokcheo kchal	okchy chokcheo kchal	ALL_THREE_EXACT	1	1	1	[kchal:?]	Rohstoffklasse I, heiß-trocken am Gradanfang	1	heiß-trockener Ansatz am Anfang des Grades | [chokcheo:?] | [kchal:?]	heiß-trockener Ansatz am Anfang des Grades | [chokcheo:?] | Rohstoffklasse I, heiß-trocken am Gradanfang	0	SHORT_OR_OPAQUE_CONTEXT
G657-A15-0001	15	tchal	EXACT_ORDERED_WHOLE	f78r	f78r.28	B	B	2	5	MEDIAL	kchol	olkee	orain ol qokeedy kchol tchal olkee yfchey ofchedy taly	porain ol qokeedy kchol tchal olkee yfchey ofchedy taly	rain ol qokeedy kchol tchal olkee yfchey ofchedy taly	ALL_THREE_EXACT	1	1	1	[tchal:?]	Rohstoffklasse I, kalt-trocken am Gradanfang	2	[orain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | [kchol:?] | [tchal:?] | [olkee:?] | [yfchey:?] | [ofchedy:?] | [taly:?]	[orain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | [kchol:?] | Rohstoffklasse I, kalt-trocken am Gradanfang | [olkee:?] | [yfchey:?] | [ofchedy:?] | [taly:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A15-0002	15	tchal	EXACT_ORDERED_WHOLE	f82v	f82v.28	B	B	2	1	INITIAL	<BOS>	olkair	tchal olkair sheeky qolchey qokar shey qokain otshedy	tchal olkair sheeky qolchey qokar shey qokain otshedy	tchal olkair sheeky qolchey qokar shey qokain otshedy	ALL_THREE_EXACT	1	1	1	[tchal:?]	Rohstoffklasse I, kalt-trocken am Gradanfang	4	[tchal:?] | [olkair:?] | [sheeky:?] | [qolchey:?] | heiße Drogenfraktion I | feucht in der Mitte des Grades | heiß, Grad II | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	Rohstoffklasse I, kalt-trocken am Gradanfang | [olkair:?] | [sheeky:?] | [qolchey:?] | heiße Drogenfraktion I | feucht in der Mitte des Grades | heiß, Grad II | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	0	CONCRETE_CONTEXT_COMPATIBLE
