page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces
f113r	f113r.17	S	B	3	13	4	1	0	1	9	0.307692	10	10	1	0	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	[dor:?] | [shar:?] | feucht; nominal feuchtes Gut/Material | heiß am Ende des Grades | [qok:?] | trocken; nominal trockenes Gut/Material | [chedaiin:?] | heiß am Anfang des Grades | [chokain:?] | [chotar:?] | [chokar:?] | [char:?] | [alom:?]	OPEN | OPEN | V13:MOIST_OL_FORM | GDT647:FAMILY_MIGRATION | OPEN | V13:DRY_OL_FORM | OPEN | GDT647:FAMILY_MIGRATION | OPEN | OPEN | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|5|7|9|10|11|12|13	dor|shar|qok|chedaiin|chokain|chotar|chokar|char|alom
f113r	f113r.18	S	B	3	11	6	1	0	2	5	0.545455	8	9	1	0	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	[ycheod:?] | [cheoaiin:?] | Rohstoffklasse I, trocken am Gradanfang | [olkaiin:?] | heiß-trocken, Grad III | [cheeey:?] | [lkeeo:?] | Menge-/Klassenwert IV | heißer Ansatz am Ende des Grades, abgeschlossen | heiß und trocken am Ende des Grades | getrocknete Wurzel	OPEN | OPEN | GDT656:NEW_EXACT_WHOLE | OPEN | GDT638:ROUND_08 | OPEN | OPEN | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	1|2|4|6|7	ycheod|cheoaiin|olkaiin|cheeey|lkeeo
f113r	f113r.19	S	B	3	5	2	0	0	0	3	0.400000	4	5	1	0	yhal cheeo rlaiin chckhey cheol	[yhal:?] | [cheeo:?] | [rlaiin:?] | Arzneikompositum: trocken, Gradmitte | trockener Drogenstoff	OPEN | OPEN | OPEN | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT642:ROUND_01	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1|2|3	yhal|cheeo|rlaiin
f113r	f113r.2	S	B	3	13	7	0	0	1	6	0.538462	10	10	1	0	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chy ykolairol	abgemessene Fraktion I | heißer Ansatz am Ende des Grades, abgeschlossen | [oteeody:?] | heiß in der Mitte des Grades, abgeschlossen | [otchechy:?] | [okeorl:?] | Rohstoffklasse I | [keeos:?] | [ched:?] | Rohstoffklasse I | Drogenfraktion I | trocken am Anfang des Grades | [ykolairol:?]	GDT649:STRONG_FAMILY_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | OPEN | OPEN | GDT655:NEW_EXACT_WHOLE | OPEN | OPEN | GDT655:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	3|5|6|8|9|13	oteeody|otchechy|okeorl|keeos|ched|ykolairol
f113r	f113r.20	S	B	3	10	3	1	0	0	7	0.300000	7	8	1	0	kshoraiin qokeeoar shoteol lklcheol qokar chdain cphoy chor aiin ckhydy	[kshoraiin:?] | [qokeeoar:?] | [shoteol:?] | [lklcheol:?] | heiße Drogenfraktion I | [chdain:?] | [cphoy:?] | Pflanzen-/Reproduktionsteil | Menge III | [ckhydy:?]	OPEN | OPEN | OPEN | OPEN | GDT654:REVISE_CONFLICTING_EXACT | OPEN | OPEN | V13:PART_OR_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|2|3|4|6|7|10	kshoraiin|qokeeoar|shoteol|lklcheol|chdain|cphoy|ckhydy
f113r	f113r.21	S	B	3	10	4	2	0	0	6	0.400000	6	6	1	0	oiir shol shedair otchdy shokchy shaiiin shckhey lshor air okeody	[oiir:?] | feucht; nominal feuchtes Gut/Material | [shedair:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [shokchy:?] | feucht, Grad IV | Arzneikompositum: feucht, Gradmitte | [lshor:?] | [air:?] | [okeody:?]	OPEN | V13:MOIST_OL_FORM | OPEN | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_DEGREE_SERIES | GDT651:STRONG_LEARNED_CKH_FAMILY | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|3|5|8|9|10	oiir|shedair|shokchy|lshor|air|okeody
f113r	f113r.22	S	B	3	10	5	0	0	0	5	0.500000	9	9	1	0	tchoar sheeodaiin chkaiin otchod okchedy qokaiin chokain sheor qokchy qopam	[tchoar:?] | [sheeodaiin:?] | heiß-trocken, Grad III | [otchod:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III | [chokain:?] | feuchter Drogenteil | heiß und trocken am Anfang des Grades | [qopam:?]	OPEN | OPEN | GDT638:ROUND_08 | OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|2|4|7|10	tchoar|sheeodaiin|otchod|chokain|qopam
f113r	f113r.23	S	B	3	11	5	1	0	1	6	0.454545	9	9	1	0	ykeoeshy qokaiin chal kiin chckhey lkchey qokal chocthy lkchor lkchedy lkaiin	[ykeoeshy:?] | heiß, Grad III | Rohstoffklasse I, trocken am Gradanfang | [kiin:?] | Arzneikompositum: trocken, Gradmitte | [lkchey:?] | Rohstoffklasse I, heiß am Gradanfang | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | [lkchor:?] | [lkchedy:?] | [lkaiin:?]	OPEN | V13:TARGET_SURFACE_DEFAULT | GDT656:NEW_EXACT_WHOLE | OPEN | GDT651:REVISED_FOUR_SHELL_CKH_GRID | OPEN | GDT656:REVISE_AL_QUALITY_MODEL | V13:DRY_CTH_PREPARATION | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|4|6|9|10|11	ykeoeshy|kiin|lkchey|lkchor|lkchedy|lkaiin
f113r	f113r.24	S	B	3	7	4	1	0	1	3	0.571429	6	6	1	0	dair chor chopchey araiin or ral arody	abgemessene Fraktion II | Pflanzen-/Reproduktionsteil | [chopchey:?] | [araiin:?] | Drogenportion | Wurzelrohstoff I | [arody:?]	GDT649:STRONG_FAMILY_DEFAULT | V13:PART_OR_FORM | OPEN | OPEN | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	3|4|7	chopchey|araiin|arody
f113r	f113r.25	S	B	3	10	3	0	0	0	7	0.300000	8	8	1	0	pchedair shotedy qopchody chfchol kchdaiin chpchshdy rair shedy qokchey sairy	[pchedair:?] | [shotedy:?] | [qopchody:?] | [chfchol:?] | [kchdaiin:?] | [chpchshdy:?] | Wurzelfraktion II | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades | [sairy:?]	OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|2|3|4|5|6|10	pchedair|shotedy|qopchody|chfchol|kchdaiin|chpchshdy|sairy
f113r	f113r.26	S	B	3	10	4	1	0	0	6	0.400000	8	8	1	0	tol cheshy lkchedy lchod chal char lkeeody oteeo loaiin okeedy	kalt; nominal kaltes Gut/Material | [cheshy:?] | [lkchedy:?] | [lchod:?] | Rohstoffklasse I, trocken am Gradanfang | [char:?] | [lkeeody:?] | [oteeo:?] | Drogenholzzubereitung, Charge III | heißer Ansatz am Ende des Grades, abgeschlossen	V13:COLD_OL_FORM | OPEN | OPEN | OPEN | GDT656:NEW_EXACT_WHOLE | OPEN | OPEN | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2|3|4|6|7|8	cheshy|lkchedy|lchod|char|lkeeody|oteeo
f113r	f113r.27	S	B	3	13	7	1	0	2	6	0.538462	10	10	1	0	tchol chol lsheol shor kcheey y raiin sheol tcheody tchey sheoky lpchedy qokam	[tchol:?] | trocken; nominal trockenes Gut/Material | [lsheol:?] | Blüten-/Fruchtstand; reproduktiver Teil | heiß und trocken am Ende des Grades | [y:?] | Wurzel, Typ/Charge III | feuchtes Material | [tcheody:?] | kalt und trocken in der Mitte des Grades | feucht angesetzte heiße Zubereitung am Gradanfang | [lpchedy:?] | [qokam:?]	OPEN | V13:DRY_OL_FORM | OPEN | V13:PART_OR_FORM | GDT647:FAMILY_MIGRATION | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT647:FAMILY_MIGRATION | GDT652:STRONG_COMPONENT_GRID | OPEN | OPEN	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|3|6|9|12|13	tchol|lsheol|y|tcheody|lpchedy|qokam
f113r	f113r.28	S	B	3	13	7	2	0	2	6	0.538462	8	8	1	0	sar al chal os akchy daiin cheeeo rain otain chol lcholkaiin cheokedy lodas	Samenfraktion I | Rohstoffklasse I | Rohstoffklasse I, trocken am Gradanfang | [os:?] | [akchy:?] | Grad-/Maßwert III | [cheeeo:?] | [rain:?] | kalt im Zubereitungsrahmen, Grad II | trocken; nominal trockenes Gut/Material | [lcholkaiin:?] | trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen | [lodas:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT655:NEW_EXACT_WHOLE | GDT656:NEW_EXACT_WHOLE | OPEN | OPEN | V13:CONTEXTUAL_VALUE_SERIES | OPEN | OPEN | V13:QUALITY_DEGREE_SERIES | V13:DRY_OL_FORM | OPEN | GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	4|5|7|8|11|13	os|akchy|cheeeo|rain|lcholkaiin|lodas
f113r	f113r.29	S	B	3	10	4	1	0	0	6	0.400000	7	7	1	0	y sheeoaiin olkeeol chtchol kcheody lkchedy okaiin chal taiin oteedy	[y:?] | [sheeoaiin:?] | [olkeeol:?] | [chtchol:?] | [kcheody:?] | [lkchedy:?] | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I, trocken am Gradanfang | kalt, Grad III | kalter Ansatz am Ende des Grades, abgeschlossen	OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT656:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	1|2|3|4|5|6	y|sheeoaiin|olkeeol|chtchol|kcheody|lkchedy
f113r	f113r.3	S	B	3	5	2	0	0	0	3	0.400000	5	5	1	1	shchs oal chs aiin oteeosy	[shchs:?] | Rohstoffklasse I im Ansatz | [chs:?] | Menge III | [oteeosy:?]	OPEN | GDT656:NEW_EXACT_WHOLE | OPEN | V13:TARGET_SURFACE_DEFAULT | OPEN	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|3|5	shchs|chs|oteeosy
f113r	f113r.30	S	B	3	11	3	0	0	0	8	0.272727	9	9	1	0	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	[folchear:?] | [oteol:?] | eingeweichtes Drogenholz | [lkshedy:?] | [sheeeky:?] | kalte Drogenfraktion I im Ansatz | [qchar:?] | kalte Drogenfraktion I | [shkchedy:?] | [qokchd:?] | [opy:?]	OPEN | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | OPEN | GDT654:NEW_EXACT_WHOLE | OPEN | GDT654:NEW_EXACT_WHOLE | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|4|5|7|9|10|11	folchear|oteol|lkshedy|sheeeky|qchar|shkchedy|qokchd|opy
f113r	f113r.31	S	B	3	13	8	2	0	1	5	0.615385	9	9	1	0	ytaiin okaiin chear ckhar shal shckhy okain o ar chor cky chokain qoky	[ytaiin:?] | heiß, Grad III, im Ansatzrahmen | trockene Fraktion I | [ckhar:?] | Rohstoffklasse I, feucht am Gradanfang | Arzneikompositum: feucht, Gradanfang | heiß im Zubereitungsrahmen, Grad II | [o:?] | Drogenfraktion I | Pflanzen-/Reproduktionsteil | [cky:?] | [chokain:?] | heiß am Anfang des Grades	OPEN | V13:TARGET_SURFACE_DEFAULT | GDT639:ROUND_05 | OPEN | GDT656:NEW_EXACT_WHOLE | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:QUALITY_DEGREE_SERIES | OPEN | GDT654:NEW_EXACT_WHOLE | V13:PART_OR_FORM | OPEN | OPEN | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1|4|8|11|12	ytaiin|ckhar|o|cky|chokain
f113r	f113r.32	S	B	3	11	7	1	0	2	4	0.636364	9	9	1	0	shodaiin shkaiin chcthal okshedy otal okaiin cphoal otain okaiin chedy qotal	[shodaiin:?] | [shkaiin:?] | [chcthal:?] | heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß, Grad III, im Ansatzrahmen | [cphoal:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang	OPEN | OPEN | OPEN | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1|2|3|7	shodaiin|shkaiin|chcthal|cphoal
f113r	f113r.33	S	B	3	5	4	0	0	1	1	0.800000	4	4	1	0	ykeeor chear okain chear chockhy	[ykeeor:?] | trockene Fraktion I | heiß im Zubereitungsrahmen, Grad II | trockene Fraktion I | Arzneikompositum im Trockenansatz am Gradanfang	OPEN | GDT639:ROUND_05 | V13:QUALITY_DEGREE_SERIES | GDT639:ROUND_05 | GDT652:STRONG_COMPONENT_GRID	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	ykeeor
f113r	f113r.34	S	B	3	10	2	0	0	0	8	0.200000	7	7	1	0	palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy	[palshsar:?] | [lshdaiin:?] | [otshsaiin:?] | [shocfhy:?] | [qopchear:?] | [shkair:?] | [qopchdy:?] | kalt am Ende des Grades, abgeschlossen | getrocknete Wurzel | [ldy:?]	OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|2|3|4|5|6|7|10	palshsar|lshdaiin|otshsaiin|shocfhy|qopchear|shkair|qopchdy|ldy
f113r	f113r.35	S	B	3	14	7	0	0	1	7	0.500000	9	9	1	0	y sh s sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain	[y:?] | [sh:?] | [s:?] | [sheeo:?] | [lkeeos:?] | Menge III | [qokeees:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III | kalte Drogenfraktion I im Ansatz | heiße Drogenfraktion I im Ansatz | Ansatz eines Arzneikompositums am Gradanfang | Wurzel/Wurzeldroge, getrocknete Kurz-/Kompaktform | [qosain:?]	OPEN | OPEN | OPEN | OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | GDT652:STRONG_BOUNDARY_COMPOUND | V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	1|2|3|4|5|7|14	y|sh|s|sheeo|lkeeos|qokeees|qosain
f113r	f113r.36	S	B	3	3	0	0	0	0	3	0.000000	2	2	1	0	dcheey sheody shedain	[dcheey:?] | [sheody:?] | [shedain:?]	OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|3	dcheey|sheody|shedain
f113r	f113r.37	S	B	3	10	4	0	0	0	6	0.400000	10	10	1	1	tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal	kalt und feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | [shedar:?] | [sheocphy:?] | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [pcheody:?] | [opchear:?] | [opchedy:?] | [lfchedy:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang	GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | GDT647:FAMILY_MIGRATION | OPEN | OPEN | OPEN | OPEN | GDT656:REVISE_AL_QUALITY_MODEL	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	3|4|6|7|8|9	shedar|sheocphy|pcheody|opchear|opchedy|lfchedy
f113r	f113r.38	S	B	3	7	6	1	0	2	1	0.857143	5	6	1	0	daiin sheor qoteey daiin okchedy sheos aiin	Grad-/Maßwert III | feuchter Drogenteil | kalt am Ende des Grades | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [sheos:?] | Menge III	V13:CONTEXTUAL_VALUE_SERIES | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	6	sheos
f113r	f113r.39	S	B	3	12	4	0	0	1	8	0.333333	8	8	1	0	pcheockhy l kchey qofsheeey lkeody kcheodaiin por shed qopoeey pokeey rair aly	[pcheockhy:?] | [l:?] | heiß und trocken in der Mitte des Grades | [qofsheeey:?] | [lkeody:?] | [kcheodaiin:?] | Pulverportion | [shed:?] | [qopoeey:?] | [pokeey:?] | Wurzelfraktion II | Rohstoffklasse I, Grundform	OPEN | OPEN | GDT647:FAMILY_MIGRATION | OPEN | OPEN | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | OPEN | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT655:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1|2|4|5|6|8|9|10	pcheockhy|l|qofsheeey|lkeody|kcheodaiin|shed|qopoeey|pokeey
f113r	f113r.4	S	B	3	12	5	0	0	2	7	0.416667	9	9	1	0	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om	[kcheeos:?] | [olkeedy:?] | [shoaiin:?] | [cheeody:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [chckhody:?] | heiß in der Mitte des Grades, abgeschlossen | [qotaly:?] | heiße Holzfraktion I | Drogenfraktion I | Rohstoffklasse I | [om:?]	OPEN | OPEN | OPEN | OPEN | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | OPEN | GDT648:STRICT_WHOLE_COMPLETION | GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	1|2|3|4|6|8|12	kcheeos|olkeedy|shoaiin|cheeody|chckhody|qotaly|om
