event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	visible_surface	shortest_visible_kernel	semantic_composition_de	concrete_word_translation_de	reading_with_picture_owner_de	crosses_visible_line	creative_status
90	E090	H5	f56r	f56r.12	F017	H5-S003	1322bc176443fc2a8a86	qokokchy	qokokchy	OK[einsetzen, aufbringen oder eintauchen] + CHY[zubereitete Dosis oder Auflage]	trockene Dosis lagern	trockene Dosis lagern — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
91	E091	H5	f56r	f56r.13	F018	H5-S004	9ad66e67803a12e745de	okchy	okchy	OK[einsetzen, aufbringen oder eintauchen] + CHY[zubereitete Dosis oder Auflage]	frische Dosis ansetzen	frische Dosis ansetzen — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
92	E092	H5	f56r	f56r.13	F018	H5-S004	087a47b5423438cd6b6a	chokcheo	chokcheo	CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz] + OK[einsetzen, aufbringen oder eintauchen]	Pflanzenstoff in Wein	Pflanzenstoff in Wein — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
93	E093	H5	f56r	f56r.13	F018	H5-S004	75a523fcf039b006f97b	kchal	kchal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	am Ziel filtern	am Ziel filtern — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
94	E094	H5	f56r	f56r.18	F019	H5-S005	2cc054357a929df85f64	sho	cho	CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz]	Pflanzenstoff	Pflanzenstoff — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
95	E095	H5	f56r	f56r.18	F019	H5-S005	9ad66e67803a12e745de	chokchy	okchy	OK[einsetzen, aufbringen oder eintauchen] + CHY[zubereitete Dosis oder Auflage]	frische Dosis ansetzen	frische Dosis ansetzen — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
96	E096	H5	f56r	f56r.18	F019	H5-S005	c71c72da4e09e0833392	kchoar	kchoar	CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz] + AR[gießen, überführen oder Abfluss]	Pflanzentrank eingießen	Pflanzentrank eingießen — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
97	E097	H5	f56r	f56r.18	F019	H5-S005	61a075bc54793c1c781f	sotodan	sotodan	GANZKARTE[SOTODAN = Hustenmittel]	Hustenmittel	Hustenmittel — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
98	E098	H5	f56r	f56r.19	F020	H5-S006	faf321940aed922846a9	otchey	otchey	OT[danach, zweite Gabe oder Einwirkzeit]	nächste Dosis	nächste Dosis — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
99	E099	H5	f56r	f56r.19	F020	H5-S006	9bb7122b386ebbc6138f	keol	keol	OL[Flüssigkeit, Bad oder Auszug]	Flüssigkeit je Gabe	Flüssigkeit je Gabe — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
100	E100	H5	f56r	f56r.19	F020	H5-S006	2f1c5e56e8f0ff459065	daiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — an der abgebildeten Pflanze oder ihrem Ansatz	NO	CONCRETE_WORKING_TRANSLATION
101	E101	B1	f81v	f81v.2	F021	B1-S001	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen]	spülen	spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
102	E102	B1	f81v	f81v.2	F022	B1-S002	b5fcea1eaed06b2f2291	okaiin	okaiin	AIIN[abgemessenes Maß] + OK[einsetzen, aufbringen oder eintauchen]	abgemessene Zugabe	abgemessene Zugabe — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
103	E103	B1	f81v	f81v.2	F022	B1-S002	22fb87a5a83e5c3fb510	kair	kair	AIR[Fluss, Strom oder Gießen]	Rücklauf	Rücklauf — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
104	E104	B1	f81v	f81v.2	F022	B1-S002	308e8ea2d5d190c498e8	okal	okal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OK[einsetzen, aufbringen oder eintauchen]	an Zielstelle auflegen	an Zielstelle auflegen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
105	E105	B1	f81v	f81v.2	F022	B1-S002	4d4559019a961b834aa1	sar	dar	AR[gießen, überführen oder Abfluss]	in Ansatz gießen	in Ansatz gießen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
106	E106	B1	f81v	f81v.2	F022	B1-S002	dcda95c81a5460feb191	ol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
107	E107	B1	f81v	f81v.2	F022	B1-S002	9da1b6ac2c929daea697	kain	kain	AIN[Anteil oder Portion]	abgemessener Anteil	abgemessener Anteil — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
108	E108	B1	f81v	f81v.2	F022	B1-S002	94df4847b7b16c98394a	olkain	olkain	AIN[Anteil oder Portion] + OL[Flüssigkeit, Bad oder Auszug]	Flüssigkeitsanteil	Flüssigkeitsanteil — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
109	E109	B1	f81v	f81v.2	F022	B1-S002	dd0ecaf5e27d81befffc	al	al	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	Zielstelle	Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
110	E110	B1	f81v	f81v.2	F022	B1-S002	dcda95c81a5460feb191	ol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
111	E111	B1	f81v	f81v.2	F022	B1-S002	1496a731803a9f48d2e1	rol	rol	OL[Flüssigkeit, Bad oder Auszug]	Rücklauf-Flüssigkeit	Rücklauf-Flüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
112	E112	B1	f81v	f81v.2	F022	B1-S002	0f18de177ed7c878bf95	dl	dl	GANZKARTE[DL = Waschzusatz]	Waschzusatz	Waschzusatz — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
113	E113	B1	f81v	f81v.7	F023	B1-S002	dec401773c1f0347793d	olor	olor	OL[Flüssigkeit, Bad oder Auszug] + OR[Pflanzenposten oder laufender Ansatz]	vorige Flüssigkeitscharge	vorige Flüssigkeitscharge — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
114	E114	B1	f81v	f81v.7	F023	B1-S002	dcda95c81a5460feb191	ol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
115	E115	B1	f81v	f81v.7	F023	B1-S002	4eab1841ed655c20a348	sheckhal	sheckhal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf] + SHE[Waschwasser oder spülen]	mäßige Spülmenge	mäßige Spülmenge — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
116	E116	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
117	E117	B1	f81v	f81v.7	F023	B1-S002	93f69c38fdedee1598e9	qokeedal	qokeedal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OK[einsetzen, aufbringen oder eintauchen] + EE[klar, warm oder vollständig bereitet]	eingetauchte Zielstelle	eingetauchte Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
118	E118	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
119	E119	B1	f81v	f81v.7	F023	B1-S002	2cc8bb3c2af19607888f	chckhy	chckhy	CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	verbundener Filterlauf	verbundener Filterlauf — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
120	E120	B1	f81v	f81v.7	F023	B1-S002	259b2b3b0bf859882e2c	schedy	dchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Gefäß nachspülen	Gefäß nachspülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
121	E121	B1	f81v	f81v.7	F024	B1-S003	dcda95c81a5460feb191	qol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
122	E122	B1	f81v	f81v.17	F025	B1-S003	54e32e9c1414b20640e9	sshkchdy	sshkchdy	DY[Wasser, Nässe oder nasse Behandlung] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	Flüssigkeit warmfiltern	Flüssigkeit warmfiltern — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
123	E123	B1	f81v	f81v.17	F026	B1-S004	6f7ff8287eddf4da9fdb	chedy	chdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	Flüssigkeit verrühren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
124	E124	B1	f81v	f81v.17	F026	B1-S004	dcda95c81a5460feb191	ol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
125	E125	B1	f81v	f81v.17	F026	B1-S004	bc4f1f5c006c74a4d26d	shedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
126	E126	B1	f81v	f81v.17	F027	B1-S005	28ffbc88b97772a75f1e	qolchedy	olchedy	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit abstellen	Flüssigkeit abstellen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
127	E127	B1	f81v	f81v.17	F028	B1-S006	1645e612504fcef59ced	qokain	okain	AIN[Anteil oder Portion] + OK[einsetzen, aufbringen oder eintauchen]	Anteil einfüllen	Anteil einfüllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
128	E128	B1	f81v	f81v.17	F028	B1-S006	2cc8bb3c2af19607888f	shckhy	chckhy	CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	verbundener Filterlauf	verbundener Filterlauf — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
129	E129	B1	f81v	f81v.17	F028	B1-S006	0f18de177ed7c878bf95	dl	dl	GANZKARTE[DL = Waschzusatz]	Waschzusatz	Waschzusatz — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
130	E130	B1	f81v	f81v.17	F028	B1-S006	4da0f0f7b5fc7ac20067	ral	ral	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	zum Kühlen stellen	zum Kühlen stellen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
131	E131	B1	f81v	f81v.18	F029	B1-S007	87411f84689b4f93a303	qokchdy	qokchdy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit erwärmen	Flüssigkeit erwärmen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
132	E132	B1	f81v	f81v.18	F030	B1-S008	b921a237be883a820352	chey	y	GANZKARTE[Y = Mischung]	Mischung	Mischung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
133	E133	B1	f81v	f81v.18	F030	B1-S008	dcda95c81a5460feb191	ol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
134	E134	B1	f81v	f81v.18	F030	B1-S008	d904bf7b044dd3922781	cheky	cheky	KEY/KEEY/EKY[Wärme oder Erwärmen]	sanfte Wärme	sanfte Wärme — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
135	E135	B1	f81v	f81v.18	F030	B1-S008	dcda95c81a5460feb191	ol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
136	E136	B1	f81v	f81v.18	F030	B1-S008	bc4f1f5c006c74a4d26d	shedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
137	E137	B1	f81v	f81v.18	F031	B1-S009	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen]	spülen	spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
138	E138	B1	f81v	f81v.18	F032	B1-S010	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen]	spülen	spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
139	E139	B1	f81v	f81v.18	F033	B1-S011	2cc8bb3c2af19607888f	chckhy	chckhy	CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	verbundener Filterlauf	verbundener Filterlauf — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
140	E140	B1	f81v	f81v.18	F033	B1-S011	276a7c2d74d1143446f4	qoky	oky	OK[einsetzen, aufbringen oder eintauchen]	Flüssigkeit anwenden	Flüssigkeit anwenden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
141	E141	B1	f81v	f81v.21	F034	B1-S012	be0974b366c981dc1eef	lsho	lsho	LSH[Spülwasser einlassen oder Spülung beginnen]	Spülwasser einlassen	Spülwasser einlassen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
142	E142	B1	f81v	f81v.21	F034	B1-S012	08bd5ca0c2ad137a056d	qokey	okey	OK[einsetzen, aufbringen oder eintauchen] + KEY/KEEY/EKY[Wärme oder Erwärmen]	warmes Wasser	warmes Wasser — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
143	E143	B1	f81v	f81v.21	F034	B1-S012	2e7e89e0bd12b999c280	lshedy	lshedy	DY[Wasser, Nässe oder nasse Behandlung] + SHE[Waschwasser oder spülen] + LSH[Spülwasser einlassen oder Spülung beginnen]	einmal spülen	einmal spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
144	E144	B1	f81v	f81v.21	F035	B1-S013	2e7e89e0bd12b999c280	lshedy	lshedy	DY[Wasser, Nässe oder nasse Behandlung] + SHE[Waschwasser oder spülen] + LSH[Spülwasser einlassen oder Spülung beginnen]	einmal spülen	einmal spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
145	E145	B1	f81v	f81v.21	F036	B1-S014	6f7ff8287eddf4da9fdb	chedy	chdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	Flüssigkeit verrühren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
146	E146	B1	f81v	f81v.21	F036	B1-S014	c205570c49d4d93c23d3	qolky	qolky	OL[Flüssigkeit, Bad oder Auszug]	Flüssigkeit an Hautstelle	Flüssigkeit an Hautstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
147	E147	B1	f81v	f81v.21	F036	B1-S014	433713294b25b0a12f66	lchedal	lchedal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	unteres Ablaufbecken	unteres Ablaufbecken — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
148	E148	B1	f81v	f81v.21	F036	B1-S014	dcda95c81a5460feb191	qol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
149	E149	B1	f81v	f81v.21	F036	B1-S014	b6b654722e55729cc947	otar	otar	OT[danach, zweite Gabe oder Einwirkzeit] + AR[gießen, überführen oder Abfluss]	unteren Abfluss benutzen	unteren Abfluss benutzen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
150	E150	B1	f81v	f81v.24	F037	B1-S015	a7af89ab31ce5e247395	ytey	ytey	GANZKARTE[YTEY = Gefäß füllen]	Gefäß füllen	Gefäß füllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
151	E151	B1	f81v	f81v.24	F037	B1-S015	07913ef9b1fb773cd325	okchedy	okchedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Wasser abkühlen	Wasser abkühlen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
152	E152	B1	f81v	f81v.24	F038	B1-S016	308e8ea2d5d190c498e8	qokal	okal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OK[einsetzen, aufbringen oder eintauchen]	an Zielstelle auflegen	an Zielstelle auflegen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
153	E153	B1	f81v	f81v.24	F038	B1-S016	0275fbf14e07935b0a45	okeey	okeey	OK[einsetzen, aufbringen oder eintauchen] + KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	Wasser temperieren	Wasser temperieren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
154	E154	B1	f81v	f81v.24	F038	B1-S016	dcda95c81a5460feb191	qol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
155	E155	B1	f81v	f81v.24	F038	B1-S016	bc4f1f5c006c74a4d26d	cheedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
156	E156	B1	f81v	f81v.24	F039	B1-S017	dd0ecaf5e27d81befffc	sal	al	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	Zielstelle	Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
157	E157	B1	f81v	f81v.24	F039	B1-S017	a06244ef1f2b37ca44c1	teol	teol	OL[Flüssigkeit, Bad oder Auszug]	erste Flüssigkeitsöffnung	erste Flüssigkeitsöffnung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
158	E158	B1	f81v	f81v.24	F039	B1-S017	d225b7a7b95da7aee437	dchdy	dchdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit klar seihen	Flüssigkeit klar seihen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
159	E159	B1	f81v	f81v.24	F040	B1-S018	b38d70daefd663d74625	ly	ly	GANZKARTE[LY = Gefäß füllen]	Gefäß füllen	Gefäß füllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
160	E160	B1	f81v	f81v.27	F041	B1-S018	74c76d589d44120f647b	dsheol	dsheol	OL[Flüssigkeit, Bad oder Auszug] + SHE[Waschwasser oder spülen]	Waschflüssigkeit auflegen	Waschflüssigkeit auflegen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
161	E161	B1	f81v	f81v.27	F041	B1-S018	2c82523794dcb7d2b343	oiiin	oiiin	GANZKARTE[OIIIN = klare Flüssigkeit]	klare Flüssigkeit	klare Flüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
162	E162	B1	f81v	f81v.27	F041	B1-S018	3b70942557b3a40e8030	olkeedy	olkeedy	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung] + EE[klar, warm oder vollständig bereitet]	Flüssigkeit absetzen	Flüssigkeit absetzen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
163	E163	B1	f81v	f81v.27	F042	B1-S019	bc4f1f5c006c74a4d26d	tedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
164	E164	B1	f81v	f81v.27	F043	B1-S020	d904bf7b044dd3922781	cheky	cheky	KEY/KEEY/EKY[Wärme oder Erwärmen]	sanfte Wärme	sanfte Wärme — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
165	E165	B1	f81v	f81v.27	F043	B1-S020	d68bc8de3bcee09db23c	shckhedy	shckhedy	DY[Wasser, Nässe oder nasse Behandlung] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	Flüssigkeit durch Filter	Flüssigkeit durch Filter — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
166	E166	B1	f81v	f81v.27	F044	B1-S021	dd0ecaf5e27d81befffc	chal	al	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	Zielstelle	Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
167	E167	B2	f82r	f82r.2	F045	B2-S001	259b2b3b0bf859882e2c	dchedy	dchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Gefäß nachspülen	Gefäß nachspülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
168	E168	B2	f82r	f82r.2	F046	B2-S002	28ffbc88b97772a75f1e	qolchedy	olchedy	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit abstellen	Flüssigkeit abstellen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
169	E169	B2	f82r	f82r.2	F047	B2-S003	1645e612504fcef59ced	qokain	okain	AIN[Anteil oder Portion] + OK[einsetzen, aufbringen oder eintauchen]	Anteil einfüllen	Anteil einfüllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
170	E170	B2	f82r	f82r.2	F047	B2-S003	b921a237be883a820352	dy	y	GANZKARTE[Y = Mischung]	Mischung	Mischung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
171	E171	B2	f82r	f82r.2	F047	B2-S003	7d25241b0e56c836372a	qokeedy	qokeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	eintauchen oder baden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
172	E172	B2	f82r	f82r.2	F048	B2-S004	308e8ea2d5d190c498e8	qokal	okal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OK[einsetzen, aufbringen oder eintauchen]	an Zielstelle auflegen	an Zielstelle auflegen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
