joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note
b5df9126607030b95175	cheey|shey	he	4	B2|B4|H3	f11r|f82r|f83r	sh-/ch-=klar + ey=Wasser	klar + Wasser	klare Flüssigkeit	REUSABLE_MORPHEME_COMPOUND	Warte, bis der örtlich verlangte klare Zustand erreicht ist || Den örtlichen Prüfzustand der Charge feststellen	eine Bedeutung, mehrere lokale Anwendungen
b5fcea1eaed06b2f2291	okaiin|qokaiin	okaiin	9	B1|B2|B3|H4	f55v|f81v|f82r|f83r	ok=geben + aiin=Maß	geben + Maß	nach Maß geben	REUSABLE_MORPHEME_COMPOUND	kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied	NONE
b6b654722e55729cc947	otar	otar	1	B1	f81v	ot=danach + ar=aus	danach + aus	danach auslassen	REUSABLE_MORPHEME_COMPOUND	Benutze danach den unteren Ablauf	NONE
b74e9e65637b7c8538dd	kchey	kchey	1	H5	f56r	kchey=grob zerreiben	grob zerreiben	grob zerreiben	CONCRETE_MEMORIZED_WHOLE_WORD	Zerreibe sie grob	NONE
b921a237be883a820352	chey|chy|dy|shy|sy|y	y	18	B1|B2|B3|B4|B6|H2|H3|H4	f10r|f11r|f55v|f81v|f82r|f83r	y=Ansatz	Ansatz	Ansatz	REUSABLE_SEMANTIC_STEM	Fange die erste Fraktion auf || Gib Olivenöl hinzu	eine Bedeutung, mehrere lokale Anwendungen
b958a512ca6a3559e86e	lkedy	lkedy	1	B4	f83r	lke=zweimal waschen + dy=Ende	zweimal waschen + Ende	zweimal waschen; Ende	CONCRETE_BASE_PLUS_DY	Wasche zweimal und beende den Schritt	NONE
b9d7b6d68209a9019e7a	chochor	chochor	1	H5	f56r	ho=Pflanze + or=Zubereitung	Pflanze + Zubereitung	Pflanzenteil	REUSABLE_MORPHEME_COMPOUND	Von der abgebildeten, unbenannten Pflanze	NONE
ba540da978ea132f6da5	pchedal	pchedal	1	B3	f83r	pchedal=Gefäß füllen	Gefäß füllen	Gefäß füllen	CONCRETE_MEMORIZED_WHOLE_WORD	Fülle danach das Gefäß	NONE
ba8142680851f24c9ff2	lched	lched	1	B2	f82r	lched=nächstes Becken	nächstes Becken	nächstes Becken	CONCRETE_MEMORIZED_WHOLE_WORD	Und gehe zum nächsten Becken weiter	NONE
bc4f1f5c006c74a4d26d	cheedy|shedy|tedy	edy	12	B1|B2|B3|B4	f81v|f82r|f83r	e=ruhen + dy=Ende	ruhen + Ende	ruhen; Ende	REUSABLE_MORPHEME_COMPOUND	Lasse es bis zur Bereitschaft stehen und beende den Schritt	NONE
bdad9f9ea8b80f141496	cfhy	cfhy	1	H3	f11r	cfhy=durch Tuch wringen	durch Tuch wringen	durch Tuch wringen	CONCRETE_MEMORIZED_WHOLE_WORD	Wring den Ansatz durch ein feines Tuch	NONE
be0974b366c981dc1eef	lsho	lsho	1	B1	f81v	lsh=waschen	waschen	Spülung beginnen	REUSABLE_SEMANTIC_STEM	Beginne die Spülung	NONE
c10aec6d4dd877ec8bd8	choy	choy	1	H5	f56r	choy=mit Wasser waschen	mit Wasser waschen	mit Wasser waschen	CONCRETE_MEMORIZED_WHOLE_WORD	Wasche die Stelle mit Wasser	NONE
c1913ec4ff84148da6d3	sheckhy	sheckhy	1	B2	f82r	sheckhy=über der Stelle	über der Stelle	über der Stelle	CONCRETE_MEMORIZED_WHOLE_WORD	Über der örtlich bezeichneten Stelle	NONE
c1db6b0a28d5cbb5d3d2	lcheckhedy	lcheckhedy	1	B2	f82r	ckhe=durch Tuch seihen + dy=Ende	durch Tuch seihen + Ende	klar seihen; Ende	REUSABLE_MORPHEME_COMPOUND	Seihe es klar und beende den Schritt	NONE
c205570c49d4d93c23d3	qolky	qolky	1	B1	f81v	qolky=betroffene Stelle	betroffene Stelle	betroffene Stelle	CONCRETE_MEMORIZED_WHOLE_WORD	Die betroffene Stelle	NONE
c45ebac60774620561e2	otedy	otedy	2	B3	f83r	ote=bis klar + dy=Ende	bis klar + Ende	bis klar; Ende	CONCRETE_BASE_PLUS_DY	Lasse es bis zur Klarheit ziehen und beende den Schritt	NONE
c71c72da4e09e0833392	kchoar	kchoar	1	H5	f56r	kchoar=Brusttrank	Brusttrank	Brusttrank	CONCRETE_MEMORIZED_WHOLE_WORD	Gib den Auszug als Brusttrank	NONE
cb57b696b815fdef9cb7	shecthy	shecthy	1	B3	f83r	shecthy=warmes Wasser	warmes Wasser	warmes Wasser	CONCRETE_MEMORIZED_WHOLE_WORD	Warmes Wasser	NONE
cbb42a4fe68068325d6b	dshedy	dshedy	1	B2	f82r	dshe=sauberes Wasser zugeben + dy=Ende	sauberes Wasser zugeben + Ende	sauberes Wasser zugeben	CONCRETE_BASE_PLUS_DY	Gib sauberes Wasser hinzu und beende den Schritt	NONE
d225b7a7b95da7aee437	dchdy	dchdy	1	B1	f81v	dch=klar seihen + dy=Ende	klar seihen + Ende	klar seihen; Ende	CONCRETE_BASE_PLUS_DY	Seihe es klar und beende den Schritt	NONE
d25110e0d8488927278f	qokeeedy	qokeeedy	1	B2	f82r	okeee=durchtränken + dy=Ende	durchtränken + Ende	vollständig benetzen; Ende	REUSABLE_MORPHEME_COMPOUND	Benetze den bezeichneten Körperbereich vollständig und beende den Schritt	NONE
d4a31dbcf1ed6d9e5aa9	tshey	tshey	1	B2	f82r	tshey=Spülung beginnen	Spülung beginnen	Spülung beginnen	CONCRETE_MEMORIZED_WHOLE_WORD	Beginne die Spülung	NONE
d665560c8ff80799a82c	dchol|schol	chol	2	H3|H5	f11r|f56r	chol=vorigen Ansatz abnehmen	vorigen Ansatz abnehmen	vorigen Ansatz abnehmen	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm den ersten Auszug wieder auf || Nimm die Auflage wieder ab	eine Bedeutung, mehrere lokale Anwendungen
d68bc8de3bcee09db23c	shckhedy	shckhedy	3	B1|B4	f81v|f83r	ckhe=durch Tuch seihen + dy=Ende	durch Tuch seihen + Ende	durch Tuch seihen; Ende	REUSABLE_MORPHEME_COMPOUND	Seihe es einmal durch ein Tuch und beende den Schritt	NONE
d72f71baff01cd0a0406	chldaiin	chldaiin	1	B3	f83r	chldaiin=absetzen lassen	absetzen lassen	absetzen lassen	CONCRETE_MEMORIZED_WHOLE_WORD	Nach dem Absetzen	NONE
d784b2abcaf1a3703de2	chedain	chedain	1	B3	f83r	chedain=Spülung beginnen	Spülung beginnen	Spülung beginnen	CONCRETE_MEMORIZED_WHOLE_WORD	Beginne die Spülung	NONE
d788d8d72d41b25a3c71	chealror	chealror	1	B3	f83r	chealror=bis klar	bis klar	bis klar	CONCRETE_MEMORIZED_WHOLE_WORD	Bis der Strom klar wird	NONE
d904bf7b044dd3922781	cheky	cheky	3	B1|B4	f81v|f83r	cheky=sanfte Wärme	sanfte Wärme	sanfte Wärme	CONCRETE_MEMORIZED_WHOLE_WORD	Bei sanfter Wärme	NONE
d929a14ec45749b2e805	ykan	ykan	1	H4	f55v	ykan=Weißwein zugeben	Weißwein zugeben	Weißwein zugeben	CONCRETE_MEMORIZED_WHOLE_WORD	Gib Weißwein hinzu	NONE
daa1347f456415fe8737	solshedy	solshedy	1	B2	f82r	solshe=warm halten + dy=Ende	warm halten + Ende	warm halten; Ende	CONCRETE_BASE_PLUS_DY	Halte es warm und beende den Schritt	NONE
daf32e6db9e04413ce7f	okeeol	okeeol	1	B4	f83r	okeeol=breites Gefäß	breites Gefäß	breites Gefäß	CONCRETE_MEMORIZED_WHOLE_WORD	Das breite Gefäß	NONE
db167f8e9b53eefb58f8	qokshedy	qokshedy	1	B3	f83r	qokshe=Badezusatz erwärmen + dy=Ende	Badezusatz erwärmen + Ende	Badezusatz erwärmen; Ende	CONCRETE_BASE_PLUS_DY	Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt	NONE
db729b598e89e11452e0	ches	ches	1	B2	f82r	ches=gleiche Anteile	gleiche Anteile	gleiche Anteile	CONCRETE_MEMORIZED_WHOLE_WORD	Zu gleichen Anteilen	NONE
dcda95c81a5460feb191	cheol|chol|ol|qol|sol|tol	ol	19	B1|B3|B4|B5|B6|H1|H2	f10r|f81v|f83r	ol=weiter	weiter	mit Vorigem weiter	REUSABLE_SEMANTIC_STEM	kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder	NONE
dd0ecaf5e27d81befffc	al|chal|cheal|dal|sal|tal	al	10	B1|B2|B3|B4|B5|H5	f56r|f81v|f82r|f83r	al=Stelle	Stelle	an der Stelle	REUSABLE_SEMANTIC_STEM	An der örtlich bezeichneten Hautstelle || Den aktiven Posten an der örtlich bezeichneten Station führen	eine Bedeutung, mehrere lokale Anwendungen
de7321bface5628e35d6	lchedy	lchedy	8	B2|B3|B4	f82r|f83r	lch=ablassen + dy=Ende	ablassen + Ende	Flüssigkeit ablassen; Ende	REUSABLE_MORPHEME_COMPOUND	Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen	NONE
deb377381ceaf55ea310	cphy	cphy	1	H3	f11r	cphy=nochmals seihen	nochmals seihen	nochmals seihen	CONCRETE_MEMORIZED_WHOLE_WORD	Seihe ihn nochmals durch ein Tuch	NONE
dec401773c1f0347793d	cholor|olor	olor	2	B1|H2	f10r|f81v	ol=weiter + or=Zubereitung	weiter + Zubereitung	vorige Zubereitung	REUSABLE_MORPHEME_COMPOUND	Nimm den vorherigen Posten hinzu || Den vorigen recordlokalen Posten wieder aufnehmen	eine Bedeutung, mehrere lokale Anwendungen
dedc383b600397a301ee	cthoor	cthoor	1	H1	f10r	cthoor=säubern	säubern	säubern	CONCRETE_MEMORIZED_WHOLE_WORD	Säubere ihn	NONE
df1098831679a8ad1b39	os	os	1	H1	f10r	os=Gefäß	Gefäß	Gefäß	CONCRETE_MEMORIZED_WHOLE_WORD	Gib die Stücke in ein Gefäß	NONE
e026af581c99322fbd46	talam	talam	1	H4	f55v	talam=klaren Auszug verwahren	klaren Auszug verwahren	klaren Auszug verwahren	CONCRETE_MEMORIZED_WHOLE_WORD	Verwahre den klaren Auszug; damit endet der Posten	NONE
e0b630cb1b5df5e7105b	checthy|cthy|shcthy	cthy	7	B3|H1|H2|H3	f10r|f11r|f83r	cthy=bereit	bereit	bereit	REUSABLE_SEMANTIC_STEM	Sobald er zum Gebrauch bereit ist, gebrauche ihn || Sammle sie, wenn sie sich eben öffnen	eine Bedeutung, mehrere lokale Anwendungen
e2eb77ca9d9e1a8ba29a	qolchey	qolchey	1	B4	f83r	qolchey=Gefäß füllen	Gefäß füllen	Gefäß füllen	CONCRETE_MEMORIZED_WHOLE_WORD	Fülle danach das Gefäß	NONE
e8a6105b5c3a6220b440	qotchol	qotchol	1	H1	f10r	qotchol=gelind erwärmen	gelind erwärmen	gelind erwärmen	CONCRETE_MEMORIZED_WHOLE_WORD	Erwärme ihn gelinde	NONE
eb2e4bc143f623ee03ac	qokylddy	qokylddy	1	B4	f83r	qokyld=warmes Tuch auflegen + dy=Ende	warmes Tuch auflegen + Ende	warmes Tuch auflegen; Ende	CONCRETE_BASE_PLUS_DY	Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt	NONE
ecce30bc8dcc400bf2c8	qockhey	qockhey	1	B4	f83r	qockhey=über der Stelle	über der Stelle	über der Stelle	CONCRETE_MEMORIZED_WHOLE_WORD	Über der örtlich bezeichneten Stelle	NONE
f0db6d30cd34f4cb2a4d	chkeey	chkeey	1	B2	f82r	chkeey=breites Gefäß	breites Gefäß	breites Gefäß	CONCRETE_MEMORIZED_WHOLE_WORD	Das breite Gefäß	NONE
f2af6326898fb5b490a4	lochedy	lochedy	1	B2	f82r	loche=gleichteilig mischen + dy=Ende	gleichteilig mischen + Ende	gleichteilig mischen; Ende	CONCRETE_BASE_PLUS_DY	Mische zu gleichen Teilen und beende den Schritt	NONE
f329f2051370174e9a38	lcheckhy	lcheckhy	1	B2	f82r	lcheckhy=zweite Öffnung	zweite Öffnung	zweite Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die zweite Öffnung	NONE
f3c23f42baf625639e1e	cthaiin	cthaiin	1	H2	f10r	cthaiin=Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	CONCRETE_MEMORIZED_WHOLE_WORD	Zerstoße das Kraut	NONE
f7dc90b2c31fd341f0a4	ykaiin	ykaiin	1	H4	f55v	ykaiin=Wunde waschen	Wunde waschen	Wunde waschen	CONCRETE_MEMORIZED_WHOLE_WORD	Wasche damit eine unreine äußere Wunde	NONE
faf321940aed922846a9	otchey	otchey	2	B4|H5	f56r|f83r	otchey=Teil auswählen	Teil auswählen	Teil auswählen	CONCRETE_MEMORIZED_WHOLE_WORD	Führe den ausgewählten Trankanteil als Gabe || Einen recordlokalen Anteil auswählen	eine Bedeutung, mehrere lokale Anwendungen
fcc1deda9e24ec268eb0	daiiin	daiiin	1	B5	f83r	daiiin=zweite Öffnung	zweite Öffnung	zweite Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die zweite Öffnung	NONE
ff178343c18e287ce3b7	qoteedy	qoteedy	2	B2|B3	f82r|f83r	qotee=warmes Tuch auflegen + dy=Ende	warmes Tuch auflegen + Ende	warmes Tuch auflegen; Ende	CONCRETE_BASE_PLUS_DY	Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt	NONE
