event_id	page	record	statement_id	statement_ordinal	surface	component_parse	event_role	atomic_card_value_de	source_action_de	revised_event_reading_de	meaning_preserved	macro_id	natural_complete_statement_de	event_retained_in_full_sequence	owner_object_class	owner_specialized_statement_de	event_retained	previous_owner_object_class	corrected_owner_object_class	modifier_channels	portable_object_tags	owner_class_changed	biological_cell_slots	schema_binding_complete
E129	f81v	B1	B1-S006	3	dl	L	ACTION	leiten	durchleiten	durchleiten	YES	NONE	Bei dem gemeinsamen Becken: eine Portion einfüllen; dann durchleiten; dann abkühlen lassen. Angaben: Durchlass · dieser Posten.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: eine abgemessene Portion der Beckenflüssigkeit einfüllen; dann durchleiten; dann abkühlen lassen. Angaben: Durchlass · dieser Posten.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS2|BS3|BS4|BS5	YES
E130	f81v	B1	B1-S006	4	ral	R+AL	ACTION	den laufenden Posten an bezeichnete Stelle abkühlen	abkühlen lassen	abkühlen lassen	YES	NONE	Bei dem gemeinsamen Becken: eine Portion einfüllen; dann durchleiten; dann abkühlen lassen. Angaben: Durchlass · dieser Posten.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: eine abgemessene Portion der Beckenflüssigkeit einfüllen; dann durchleiten; dann abkühlen lassen. Angaben: Durchlass · dieser Posten.	YES	BASIN_LIQUID	BASIN_LIQUID	TARGET	WORKING_LIQUID	NO	BS1|BS2|BS3|BS4|BS5	YES
E131	f81v	B1	B1-S007	1	qokchdy	OK+CHD+DY	ACTION	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	einsetzen + überführen	YES	WM06	Am gemeinsamen Becken: Eine Portion einfüllen, weiterführen und abschließen. Vollfolge: einsetzen + überführen.	YES	BASIN_LIQUID	Fülle eine abgemessene Portion der Beckenflüssigkeit ein, führe sie weiter und schließe den Schritt. Vollfolge: einsetzen + überführen.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS5|BS6	YES
E132	f81v	B1	B1-S008	1	chey	Y	ARGUMENT_OR_STATE	dieser Posten	NON_ACTION_CONTRIBUTION	dieser Posten	YES	WM09	Am gemeinsamen Becken: Einwirken lassen, absetzen und abschließen. Vollfolge: warm halten → absetzen lassen. Angaben: dieser Posten | fortsetzen | fortsetzen.	YES	BASIN_LIQUID	Lass die Bad- oder Beckenflüssigkeit einwirken, dann absetzen, und schließe den Schritt. Vollfolge: warm halten → absetzen lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E133	f81v	B1	B1-S008	2	ol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	WM09	Am gemeinsamen Becken: Einwirken lassen, absetzen und abschließen. Vollfolge: warm halten → absetzen lassen. Angaben: dieser Posten | fortsetzen | fortsetzen.	YES	BASIN_LIQUID	Lass die Bad- oder Beckenflüssigkeit einwirken, dann absetzen, und schließe den Schritt. Vollfolge: warm halten → absetzen lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E134	f81v	B1	B1-S008	3	cheky	CHK+E+Y	ACTION	diesen Posten kurz wärmen	warm halten	warm halten	YES	WM09	Am gemeinsamen Becken: Einwirken lassen, absetzen und abschließen. Vollfolge: warm halten → absetzen lassen. Angaben: dieser Posten | fortsetzen | fortsetzen.	YES	BASIN_LIQUID	Lass die Bad- oder Beckenflüssigkeit einwirken, dann absetzen, und schließe den Schritt. Vollfolge: warm halten → absetzen lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	HEAT|GRADE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E135	f81v	B1	B1-S008	4	ol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	WM09	Am gemeinsamen Becken: Einwirken lassen, absetzen und abschließen. Vollfolge: warm halten → absetzen lassen. Angaben: dieser Posten | fortsetzen | fortsetzen.	YES	BASIN_LIQUID	Lass die Bad- oder Beckenflüssigkeit einwirken, dann absetzen, und schließe den Schritt. Vollfolge: warm halten → absetzen lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E136	f81v	B1	B1-S008	5	shedy	SHED+DY	ACTION	absetzen und den Schritt schließen	absetzen lassen	absetzen lassen	YES	WM09	Am gemeinsamen Becken: Einwirken lassen, absetzen und abschließen. Vollfolge: warm halten → absetzen lassen. Angaben: dieser Posten | fortsetzen | fortsetzen.	YES	BASIN_LIQUID	Lass die Bad- oder Beckenflüssigkeit einwirken, dann absetzen, und schließe den Schritt. Vollfolge: warm halten → absetzen lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	SETTLE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E137	f81v	B1	B1-S009	1	qokedy	OK+E+DY	ACTION	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM02	Am gemeinsamen Becken: Einwirken oder stehen lassen und danach abschließen. Vollfolge: einwirken lassen.	YES	BASIN_LIQUID	Lass die Bad- oder Beckenflüssigkeit einwirken oder stehen; schließe danach den Schritt. Vollfolge: einwirken lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E138	f81v	B1	B1-S010	1	qokedy	OK+E+DY	ACTION	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM02	Am gemeinsamen Becken: Einwirken oder stehen lassen und danach abschließen. Vollfolge: einwirken lassen.	YES	BASIN_LIQUID	Lass die Bad- oder Beckenflüssigkeit einwirken oder stehen; schließe danach den Schritt. Vollfolge: einwirken lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E139	f81v	B1	B1-S011	1	chckhy	CKH+Y	ARGUMENT_OR_STATE	Durchlass · dieser Posten	NON_ACTION_CONTRIBUTION	Durchlass · dieser Posten	YES	WM12	Am gemeinsamen Becken: Zur nächsten sichtbaren Station führen. Vollfolge: einleiten. Angaben: Durchlass · dieser Posten.	YES	BASIN_LIQUID	Führe die Bad- oder Beckenflüssigkeit zur nächsten sichtbaren Station. Vollfolge: einleiten.	YES	BASIN_LIQUID	BASIN_LIQUID	PASSAGE	WORKING_LIQUID	NO	BS1|BS3|BS5	YES
E140	f81v	B1	B1-S011	2	qoky	OK+Y	ACTION	den aktuellen Posten in Einsatz bringen	einleiten	einleiten	YES	WM12	Am gemeinsamen Becken: Zur nächsten sichtbaren Station führen. Vollfolge: einleiten. Angaben: Durchlass · dieser Posten.	YES	BASIN_LIQUID	Führe die Bad- oder Beckenflüssigkeit zur nächsten sichtbaren Station. Vollfolge: einleiten.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS5	YES
E141	f81v	B1	B1-S012	1	lsho	LSH+O	ACTION	den Arbeitsgang waschen	waschen	waschen	YES	NONE	Bei dem gemeinsamen Becken: waschen; dann wirken lassen; dann durchwaschen.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: waschen; dann wirken lassen; dann durchwaschen.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E142	f81v	B1	B1-S012	2	qokey	OK+E+Y	ACTION	diesen Posten kurz ansetzen	wirken lassen	wirken lassen	YES	NONE	Bei dem gemeinsamen Becken: waschen; dann wirken lassen; dann durchwaschen.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: waschen; dann wirken lassen; dann durchwaschen.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E143	f81v	B1	B1-S012	3	lshedy	LSH+E+DY	ACTION	den laufenden Posten kurz waschen; Schritt schließen	durchwaschen	durchwaschen	YES	NONE	Bei dem gemeinsamen Becken: waschen; dann wirken lassen; dann durchwaschen.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: waschen; dann wirken lassen; dann durchwaschen.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E144	f81v	B1	B1-S013	1	lshedy	LSH+E+DY	ACTION	den laufenden Posten kurz waschen; Schritt schließen	durchwaschen	durchwaschen	YES	NONE	Bei dem gemeinsamen Becken: durchwaschen.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: durchwaschen.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E145	f81v	B1	B1-S014	1	chedy	CHD+Y	ACTION	den aktuellen Posten umsetzen	umsetzen	umschöpfen	YES	NONE	Bei dem gemeinsamen Becken: umschöpfen; dann auffangen; dann hinleiten + umfüllen. Angaben: fortsetzen | danach · von dort.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: umschöpfen; dann auffangen; dann hinleiten + umfüllen. Angaben: fortsetzen | danach · von dort.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5	YES
E146	f81v	B1	B1-S014	2	qolky	SOLK+Y	ACTION	diesen Posten auffangen	auffangen	auffangen	YES	NONE	Bei dem gemeinsamen Becken: umschöpfen; dann auffangen; dann hinleiten + umfüllen. Angaben: fortsetzen | danach · von dort.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: umschöpfen; dann auffangen; dann hinleiten + umfüllen. Angaben: fortsetzen | danach · von dort.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5	YES
E147	f81v	B1	B1-S014	3	lchedal	L+CHD+AL	ACTION	den laufenden Posten an bezeichnete Stelle führen und umsetzen	hinleiten + umfüllen	hinleiten + umfüllen	YES	NONE	Bei dem gemeinsamen Becken: umschöpfen; dann auffangen; dann hinleiten + umfüllen. Angaben: fortsetzen | danach · von dort.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: umschöpfen; dann auffangen; dann hinleiten + umfüllen. Angaben: fortsetzen | danach · von dort.	YES	BASIN_LIQUID	BASIN_LIQUID	TARGET	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5	YES
E148	f81v	B1	B1-S014	4	qol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	NONE	Bei dem gemeinsamen Becken: umschöpfen; dann auffangen; dann hinleiten + umfüllen. Angaben: fortsetzen | danach · von dort.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: umschöpfen; dann auffangen; dann hinleiten + umfüllen. Angaben: fortsetzen | danach · von dort.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5	YES
E149	f81v	B1	B1-S014	5	otar	OT+AR	ARGUMENT_OR_STATE	danach · von dort	NON_ACTION_CONTRIBUTION	danach · von dort	YES	NONE	Bei dem gemeinsamen Becken: umschöpfen; dann auffangen; dann hinleiten + umfüllen. Angaben: fortsetzen | danach · von dort.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: umschöpfen; dann auffangen; dann hinleiten + umfüllen. Angaben: fortsetzen | danach · von dort.	YES	BASIN_LIQUID	BASIN_LIQUID	SOURCE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5	YES
E150	f81v	B1	B1-S015	1	ytey	T+E+Y	ACTION	diesen Posten kurz eintragen	übertragen	übertragen	YES	WM13	Am gemeinsamen Becken: Von der vorigen Station übernehmen, beschicken, weiterführen und abschließen. Vollfolge: übertragen → einsetzen + überführen.	YES	BASIN_LIQUID	Übernimm die Bad- oder Beckenflüssigkeit, gib eine abgemessene Portion der Beckenflüssigkeit zu, führe weiter und schließe den Schritt. Vollfolge: übertragen → einsetzen + überführen.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E151	f81v	B1	B1-S015	2	okchedy	OK+CHD+DY	ACTION	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	einsetzen + überführen	YES	WM13	Am gemeinsamen Becken: Von der vorigen Station übernehmen, beschicken, weiterführen und abschließen. Vollfolge: übertragen → einsetzen + überführen.	YES	BASIN_LIQUID	Übernimm die Bad- oder Beckenflüssigkeit, gib eine abgemessene Portion der Beckenflüssigkeit zu, führe weiter und schließe den Schritt. Vollfolge: übertragen → einsetzen + überführen.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E152	f81v	B1	B1-S016	1	qokal	OK+AL	ACTION	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	anlegen	YES	NONE	Bei dem gemeinsamen Becken: anlegen; dann wirken lassen; dann absetzen lassen. Angaben: fortsetzen.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: anlegen; dann wirken lassen; dann absetzen lassen. Angaben: fortsetzen.	YES	BASIN_LIQUID	BASIN_LIQUID	TARGET	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E153	f81v	B1	B1-S016	2	okeey	OK+EE+Y	ACTION	den aktuellen Posten länger in Einsatz halten	wirken lassen	wirken lassen	YES	NONE	Bei dem gemeinsamen Becken: anlegen; dann wirken lassen; dann absetzen lassen. Angaben: fortsetzen.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: anlegen; dann wirken lassen; dann absetzen lassen. Angaben: fortsetzen.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E154	f81v	B1	B1-S016	3	qol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	NONE	Bei dem gemeinsamen Becken: anlegen; dann wirken lassen; dann absetzen lassen. Angaben: fortsetzen.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: anlegen; dann wirken lassen; dann absetzen lassen. Angaben: fortsetzen.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E155	f81v	B1	B1-S016	4	cheedy	SHED+DY	ACTION	absetzen und den Schritt schließen	absetzen lassen	absetzen lassen	YES	NONE	Bei dem gemeinsamen Becken: anlegen; dann wirken lassen; dann absetzen lassen. Angaben: fortsetzen.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: anlegen; dann wirken lassen; dann absetzen lassen. Angaben: fortsetzen.	YES	BASIN_LIQUID	BASIN_LIQUID	SETTLE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E156	f81v	B1	B1-S017	1	sal	AL	ARGUMENT_OR_STATE	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	bezeichnete Stelle	YES	WM01	Am gemeinsamen Becken: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: umfüllen. Angaben: bezeichnete Stelle | kurz · fortsetzen.	YES	BASIN_LIQUID	Führe die Bad- oder Beckenflüssigkeit zur nächsten sichtbaren Station und schließe dort den Schritt. Vollfolge: umfüllen.	YES	BASIN_LIQUID	BASIN_LIQUID	TARGET	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E157	f81v	B1	B1-S017	2	teol	E+OL	ARGUMENT_OR_STATE	kurz · fortsetzen	NON_ACTION_CONTRIBUTION	kurz · fortsetzen	YES	WM01	Am gemeinsamen Becken: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: umfüllen. Angaben: bezeichnete Stelle | kurz · fortsetzen.	YES	BASIN_LIQUID	Führe die Bad- oder Beckenflüssigkeit zur nächsten sichtbaren Station und schließe dort den Schritt. Vollfolge: umfüllen.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E158	f81v	B1	B1-S017	3	dchdy	CHD+DY	ACTION	den laufenden Posten umsetzen; Schritt schließen	umfüllen	umfüllen	YES	WM01	Am gemeinsamen Becken: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: umfüllen. Angaben: bezeichnete Stelle | kurz · fortsetzen.	YES	BASIN_LIQUID	Führe die Bad- oder Beckenflüssigkeit zur nächsten sichtbaren Station und schließe dort den Schritt. Vollfolge: umfüllen.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E159	f81v	B1	B1-S018	1	ly	L+Y	ACTION	diesen Posten führen	führen	führen	YES	NONE	Bei dem gemeinsamen Becken: führen; dann stehen lassen; dann auffangen und stehen lassen. Angaben: Arbeitsgang · Sollstufe.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: führen; dann stehen lassen; dann auffangen und stehen lassen. Angaben: Arbeitsgang · Sollstufe.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS2|BS3|BS4|BS5|BS6	YES
E160	f81v	B1	B1-S018	2	dsheol	SH+E+OL	ACTION	fortsetzen den laufenden Posten kurz halten	halten	stehen lassen	YES	NONE	Bei dem gemeinsamen Becken: führen; dann stehen lassen; dann auffangen und stehen lassen. Angaben: Arbeitsgang · Sollstufe.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: führen; dann stehen lassen; dann auffangen und stehen lassen. Angaben: Arbeitsgang · Sollstufe.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS2|BS3|BS4|BS5|BS6	YES
E161	f81v	B1	B1-S018	3	oiiin	O+IIN	ARGUMENT_OR_STATE	Arbeitsgang · Sollstufe	NON_ACTION_CONTRIBUTION	Arbeitsgang · Sollstufe	YES	NONE	Bei dem gemeinsamen Becken: führen; dann stehen lassen; dann auffangen und stehen lassen. Angaben: Arbeitsgang · Sollstufe.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: führen; dann stehen lassen; dann auffangen und stehen lassen. Angaben: Arbeitsgang · Sollstufe.	YES	BASIN_LIQUID	BASIN_LIQUID	STAGE	WORKING_LIQUID	NO	BS1|BS2|BS3|BS4|BS5|BS6	YES
E162	f81v	B1	B1-S018	4	olkeedy	SOLK+EE+DY	ACTION	den laufenden Posten länger auffangen; Schritt schließen	auffangen und stehen lassen	auffangen und stehen lassen	YES	NONE	Bei dem gemeinsamen Becken: führen; dann stehen lassen; dann auffangen und stehen lassen. Angaben: Arbeitsgang · Sollstufe.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: führen; dann stehen lassen; dann auffangen und stehen lassen. Angaben: Arbeitsgang · Sollstufe.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS2|BS3|BS4|BS5|BS6	YES
E163	f81v	B1	B1-S019	1	tedy	SHED+DY	ACTION	absetzen und den Schritt schließen	absetzen lassen	absetzen lassen	YES	WM03	Am gemeinsamen Becken: Ruhen und absetzen lassen; danach abschließen. Vollfolge: absetzen lassen.	YES	BASIN_LIQUID	Lass die Bad- oder Beckenflüssigkeit ruhen und sich absetzen; schließe danach den Schritt. Vollfolge: absetzen lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	SETTLE	WORKING_LIQUID	NO	BS1|BS4|BS5|BS6	YES
E164	f81v	B1	B1-S020	1	cheky	CHK+E+Y	ACTION	diesen Posten kurz wärmen	warm halten	warm halten	YES	WM02	Am gemeinsamen Becken: Einwirken oder stehen lassen und danach abschließen. Vollfolge: warm halten → zurückhalten.	YES	BASIN_LIQUID	Lass die Bad- oder Beckenflüssigkeit einwirken oder stehen; schließe danach den Schritt. Vollfolge: warm halten → zurückhalten.	YES	BASIN_LIQUID	BASIN_LIQUID	HEAT|GRADE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E165	f81v	B1	B1-S020	2	shckhedy	SH+CKH+E+DY	ACTION	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	zurückhalten	zurückhalten	YES	WM02	Am gemeinsamen Becken: Einwirken oder stehen lassen und danach abschließen. Vollfolge: warm halten → zurückhalten.	YES	BASIN_LIQUID	Lass die Bad- oder Beckenflüssigkeit einwirken oder stehen; schließe danach den Schritt. Vollfolge: warm halten → zurückhalten.	YES	BASIN_LIQUID	BASIN_LIQUID	PASSAGE|GRADE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E166	f81v	B1	B1-S021	1	chal	AL	ARGUMENT_OR_STATE	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	bezeichnete Stelle	YES	NONE	Bei dem gemeinsamen Becken: die gelernte Zustands- und Adressfolge setzen. Angaben: bezeichnete Stelle.	YES	BASIN_LIQUID	Bei dem gemeinsamen Becken: die gelernte Zustands- und Adressfolge setzen. Angaben: bezeichnete Stelle.	YES	BASIN_LIQUID	BASIN_LIQUID	TARGET	WORKING_LIQUID	NO	BS1|BS3	YES
E167	f82r	B2	B2-S001	1	dchedy	CHD+DY	ACTION	überführen und den Schritt schließen	überführen	in die nächste Station weitergeben	YES	WM01	Am oberen Beckenpaar: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: in die nächste Station weitergeben.	YES	BASIN_LIQUID	Führe die Bad- oder Beckenflüssigkeit zur nächsten sichtbaren Station und schließe dort den Schritt. Vollfolge: in die nächste Station weitergeben.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS5|BS6	YES
E168	f82r	B2	B2-S002	1	qolchedy	OL+CHD+DY	ACTION	fortsetzen den laufenden Posten umsetzen; Schritt schließen	überführen	in die nächste Station weitergeben	YES	WM01	Am oberen Beckenpaar: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: in die nächste Station weitergeben.	YES	BASIN_LIQUID	Führe die Bad- oder Beckenflüssigkeit zur nächsten sichtbaren Station und schließe dort den Schritt. Vollfolge: in die nächste Station weitergeben.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS5|BS6	YES
E169	f82r	B2	B2-S003	1	qokain	OK+AIN	ACTION	den laufenden Posten nach Portion ansetzen	einsetzen	eine Portion einfüllen	YES	WM05	Am oberen Beckenpaar: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: eine Portion einfüllen → einwirken lassen. Angaben: dieser Posten.	YES	BASIN_LIQUID	Fülle eine abgemessene Portion der Beckenflüssigkeit ein, lass sie einwirken und schließe den Schritt. Vollfolge: eine abgemessene Portion der Beckenflüssigkeit einfüllen → einwirken lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	PORTION	MEASURED_PORTION|WORKING_LIQUID	NO	BS1|BS2|BS4|BS5|BS6	YES
E170	f82r	B2	B2-S003	2	dy	Y	ARGUMENT_OR_STATE	dieser Posten	NON_ACTION_CONTRIBUTION	dieser Posten	YES	WM05	Am oberen Beckenpaar: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: eine Portion einfüllen → einwirken lassen. Angaben: dieser Posten.	YES	BASIN_LIQUID	Fülle eine abgemessene Portion der Beckenflüssigkeit ein, lass sie einwirken und schließe den Schritt. Vollfolge: eine abgemessene Portion der Beckenflüssigkeit einfüllen → einwirken lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS2|BS4|BS5|BS6	YES
E171	f82r	B2	B2-S003	3	qokeedy	OK+EE+DY	ACTION	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM05	Am oberen Beckenpaar: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: eine Portion einfüllen → einwirken lassen. Angaben: dieser Posten.	YES	BASIN_LIQUID	Fülle eine abgemessene Portion der Beckenflüssigkeit ein, lass sie einwirken und schließe den Schritt. Vollfolge: eine abgemessene Portion der Beckenflüssigkeit einfüllen → einwirken lassen.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS2|BS4|BS5|BS6	YES
E172	f82r	B2	B2-S004	1	qokal	OK+AL	ACTION	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	anlegen	YES	NONE	Bei dem oberen Beckenpaar: anlegen; dann durchleiten; dann führen + umsetzen; dann wirken lassen; dann durchleiten.	YES	BASIN_LIQUID	Bei dem oberen Beckenpaar: anlegen; dann durchleiten; dann führen + umsetzen; dann wirken lassen; dann durchleiten.	YES	BASIN_LIQUID	BASIN_LIQUID	TARGET	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E173	f82r	B2	B2-S004	2	lcheckhy	L+CKH+Y	ACTION	diesen Posten durch Durchlass führen	durchleiten	durchleiten	YES	NONE	Bei dem oberen Beckenpaar: anlegen; dann durchleiten; dann führen + umsetzen; dann wirken lassen; dann durchleiten.	YES	BASIN_LIQUID	Bei dem oberen Beckenpaar: anlegen; dann durchleiten; dann führen + umsetzen; dann wirken lassen; dann durchleiten.	YES	BASIN_LIQUID	BASIN_LIQUID	PASSAGE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E174	f82r	B2	B2-S004	3	lched	L+CHD	ACTION	den laufenden Posten führen und umsetzen	führen + umsetzen	führen + umsetzen	YES	NONE	Bei dem oberen Beckenpaar: anlegen; dann durchleiten; dann führen + umsetzen; dann wirken lassen; dann durchleiten.	YES	BASIN_LIQUID	Bei dem oberen Beckenpaar: anlegen; dann durchleiten; dann führen + umsetzen; dann wirken lassen; dann durchleiten.	YES	BASIN_LIQUID	BASIN_LIQUID	NONE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E175	f82r	B2	B2-S004	4	qokeey	OK+EE+Y	ACTION	den aktuellen Posten länger in Einsatz halten	wirken lassen	wirken lassen	YES	NONE	Bei dem oberen Beckenpaar: anlegen; dann durchleiten; dann führen + umsetzen; dann wirken lassen; dann durchleiten.	YES	BASIN_LIQUID	Bei dem oberen Beckenpaar: anlegen; dann durchleiten; dann führen + umsetzen; dann wirken lassen; dann durchleiten.	YES	BASIN_LIQUID	BASIN_LIQUID	GRADE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
E176	f82r	B2	B2-S004	5	lcheckhedy	L+CKH+E+DY	ACTION	den laufenden Posten durch Durchlass kurz führen; Schritt schließen	durchleiten	durchleiten	YES	NONE	Bei dem oberen Beckenpaar: anlegen; dann durchleiten; dann führen + umsetzen; dann wirken lassen; dann durchleiten.	YES	BASIN_LIQUID	Bei dem oberen Beckenpaar: anlegen; dann durchleiten; dann führen + umsetzen; dann wirken lassen; dann durchleiten.	YES	BASIN_LIQUID	BASIN_LIQUID	PASSAGE|GRADE	WORKING_LIQUID	NO	BS1|BS3|BS4|BS5|BS6	YES
