card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
16	DRY_MIDDLE_PORTION	orchey	PRODUCTIVE_AMOUNT	OR_PORTION+CH_DRY+E_MIDDLE+Y_CLOSE	eine Portion bis zur Mittelstufe getrocknete Droge	Portion mittelgetrockneter Droge	eine Portion vollständig getrocknete Droge	STRONG_FAMILY_COMPOSITION	0	f80r	f80r.37	B	B	2	4	12	MEDIAL	otar	qokeey	HOLD_SAME_CARD	EXACT	orchey	EXACT	orchey	BOTH_EXACT	1	0	sol olkeeey otar orchey qokeey ltalor olor qokaiin ol shey qotor alom	Samenmaterial/Saatgut · ⟦olkeeey:?⟧ · kalte Drogenfraktion I im Ansatz · ⟦orchey:?⟧ · heiß am Ende des Grades · ⟦ltalor:?⟧ · Zutat · heiß, Grad III · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · feucht in der Mitte des Grades · kalte Drogenportion · ⟦alom:?⟧.	Samenmaterial/Saatgut · ⟦olkeeey:?⟧ · kalte Drogenfraktion I im Ansatz · Portion mittelgetrockneter Droge · heiß am Ende des Grades · ⟦ltalor:?⟧ · Zutat · heiß, Grad III · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · feucht in der Mitte des Grades · kalte Drogenportion · ⟦alom:?⟧.	Samenmaterial/Saatgut | [olkeeey:?] | kalte Drogenfraktion I im Ansatz | eine Portion bis zur Mittelstufe getrocknete Droge | heiß am Ende des Grades | [ltalor:?] | Zutat | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | kalte Drogenportion | [alom:?]	orchedy ist die fertige Schwester; or plus chey bindet Portion und mittlere Trockenstufe
16	DRY_MIDDLE_PORTION	orchey	PRODUCTIVE_AMOUNT	OR_PORTION+CH_DRY+E_MIDDLE+Y_CLOSE	eine Portion bis zur Mittelstufe getrocknete Droge	Portion mittelgetrockneter Droge	eine Portion vollständig getrocknete Droge	STRONG_FAMILY_COMPOSITION	0	f9r	f9r.1	H	A	1	4	10	MEDIAL	cthor	s	HOLD_SAME_CARD	EXACT	orchey	EXACT	orchey	BOTH_EXACT	1	1	tydlo choly cthor orchey s shy odaiin sary shor cthy	⟦tydlo:?⟧ · Trockenrückstand · Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge · ⟦orchey:?⟧ · Samen-/Saatgutposten · feucht am Anfang des Grades · Zubereitungsdosis III · erste Saatgutfraktion abschließen · Blüten-/Fruchtstand; reproduktiver Teil · CTH-Drogenmaterial.	⟦tydlo:?⟧ · Trockenrückstand · Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge · Portion mittelgetrockneter Droge · Samen-/Saatgutposten · feucht am Anfang des Grades · Zubereitungsdosis III · erste Saatgutfraktion abschließen · Blüten-/Fruchtstand; reproduktiver Teil · CTH-Drogenmaterial.	[tydlo:?] | Trockenrückstand | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | eine Portion bis zur Mittelstufe getrocknete Droge | Samen-/Saatgutposten | feucht am Anfang des Grades | Zubereitungsdosis III | erste Saatgutfraktion abschließen | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial	orchedy ist die fertige Schwester; or plus chey bindet Portion und mittlere Trockenstufe
17	ANAPHORIC_PORTION_COMMAND	qey	LEARNED_REFERENCE_COMMAND	Q_COMMAND+EY_THEN	die vorstehende Mittelstufenportion anschließend nehmen	diese Portion anschließend nehmen	die Endportion hinzugeben wie qeey	MEDIUM_CONTEXT_BOUND	1	f75r	f75r.3	B	B	2	4	9	MEDIAL	orchey	kain	HOLD_SAME_CARD	EXACT	qey	EXACT	qey	BOTH_EXACT	1	1	qokain chal orchey qey kain sheeky ltain olkar or	heiß, Grad II · Rohstoffklasse I, trocken am Gradanfang · ⟦orchey:?⟧ · ⟦qey:?⟧ · heiß, Grad II · vollständig einweichen, erhitzen und abschließen · ⟦ltain:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Drogenportion.	heiß, Grad II · Rohstoffklasse I, trocken am Gradanfang · ⟦orchey:?⟧ · diese Portion anschließend nehmen · heiß, Grad II · vollständig einweichen, erhitzen und abschließen · ⟦ltain:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Drogenportion.	heiß, Grad II | Rohstoffklasse I, trocken am Gradanfang | [orchey:?] | die vorstehende Mittelstufenportion anschließend nehmen | heiß, Grad II | vollständig einweichen, erhitzen und abschließen | [ltain:?] | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | Drogenportion	die unmittelbare orchey-Portion liefert das Objekt und ey ist bereits der Anschlussmarker
18	COLD_WOOD_GRADE_II	ltain	PRODUCTIVE_QUALITY	L_WOOD+T_COLD+AIN_II	Holzdroge, kalt auf Stufe II	Holzdroge, kalt auf Stufe II	Holzcharge II ohne Kühlprozess	STRONG_FAMILY_COMPOSITION	0	f111r	f111r.38	S	B	3	12	12	FINAL	l	EOS	HOLD_SAME_CARD	EXACT	ltain	EXACT	ltain	BOTH_EXACT	1	0	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain	⟦dched:?⟧ · Grad-/Maßwert III · Rohstoffklasse I · heißer Ansatz am Ende des Grades · ⟦kechedy:?⟧ · Krautdroge bis zur mittleren Stufe trocknen und abschließen · zwei Dosen bis zur Mittelstufe getrockneter Droge · kalter Ansatz in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades, abgeschlossen · heiß in der Mitte des Grades · Pfund / Gewichtseinheit · ⟦ltain:?⟧.	⟦dched:?⟧ · Grad-/Maßwert III · Rohstoffklasse I · heißer Ansatz am Ende des Grades · ⟦kechedy:?⟧ · Krautdroge bis zur mittleren Stufe trocknen und abschließen · zwei Dosen bis zur Mittelstufe getrockneter Droge · kalter Ansatz in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades, abgeschlossen · heiß in der Mitte des Grades · Pfund / Gewichtseinheit · Holzdroge, kalt auf Stufe II.	[dched:?] | Grad-/Maßwert III | Rohstoffklasse I | heißer Ansatz am Ende des Grades | [kechedy:?] | Krautdroge bis zur mittleren Stufe trocknen und abschließen | zwei Dosen bis zur Mittelstufe getrockneter Droge | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | Pfund / Gewichtseinheit | Holzdroge, kalt auf Stufe II	lkain und rtain zeigen denselben Stoff-plus-Prozess-plus-Stufe-Aufbau; hier ersetzt t den Heizkopf k
18	COLD_WOOD_GRADE_II	ltain	PRODUCTIVE_QUALITY	L_WOOD+T_COLD+AIN_II	Holzdroge, kalt auf Stufe II	Holzdroge, kalt auf Stufe II	Holzcharge II ohne Kühlprozess	STRONG_FAMILY_COMPOSITION	0	f75r	f75r.3	B	B	2	7	9	MEDIAL	sheeky	olkar	HOLD_SAME_CARD	EXACT	ltain	EXACT	ltain	BOTH_EXACT	1	1	qokain chal orchey qey kain sheeky ltain olkar or	heiß, Grad II · Rohstoffklasse I, trocken am Gradanfang · ⟦orchey:?⟧ · ⟦qey:?⟧ · heiß, Grad II · vollständig einweichen, erhitzen und abschließen · ⟦ltain:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Drogenportion.	heiß, Grad II · Rohstoffklasse I, trocken am Gradanfang · ⟦orchey:?⟧ · ⟦qey:?⟧ · heiß, Grad II · vollständig einweichen, erhitzen und abschließen · Holzdroge, kalt auf Stufe II · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Drogenportion.	heiß, Grad II | Rohstoffklasse I, trocken am Gradanfang | [orchey:?] | [qey:?] | heiß, Grad II | vollständig einweichen, erhitzen und abschließen | Holzdroge, kalt auf Stufe II | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | Drogenportion	lkain und rtain zeigen denselben Stoff-plus-Prozess-plus-Stufe-Aufbau; hier ersetzt t den Heizkopf k
19	MOIST_PREPARATION_END	osheey	PRODUCTIVE_RESULT	O_PREP+SH_MOIST+EE_END+Y_CLOSE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	Ansatz am Feuchtigkeitsende ohne Ergebnisstatus	STRONG_FAMILY_COMPOSITION	0	f86v3	f86v3.13	C	B	2	1	11	INITIAL	BOS	orsheey	HOLD_SAME_CARD	EXACT	osheey	EXACT	osheey	BOTH_EXACT	1	0	osheey orsheey tcheody qokain qodaiin olkar chedaiin y chedy qokady cholkain	⟦osheey:?⟧ · ⟦orsheey:?⟧ · abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen · heiß, Grad II · Qualitätsgrad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · abgemessene Trockendroge, Dosis III · hierzu: · trocken in der Mitte des Grades, abgeschlossen · erhitze einen gleichen Teil und schließe ab · ⟦cholkain:?⟧.	vollständig eingeweichter Ansatz · ⟦orsheey:?⟧ · abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen · heiß, Grad II · Qualitätsgrad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · abgemessene Trockendroge, Dosis III · hierzu: · trocken in der Mitte des Grades, abgeschlossen · erhitze einen gleichen Teil und schließe ab · ⟦cholkain:?⟧.	vollständig eingeweichter Ansatz | [orsheey:?] | abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen | heiß, Grad II | Qualitätsgrad III | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | abgemessene Trockendroge, Dosis III | hierzu: | trocken in der Mitte des Grades, abgeschlossen | erhitze einen gleichen Teil und schließe ab | [cholkain:?]	oshey ist die Mittelstufenschwester und sheeo der vollständig eingeweichte Ansatz
20	MOIST_END_PORTION	orsheey	READER_BOUNDARY_COMPOUND	OR_PORTION+SHEEY_MOIST_END	eine Portion vollständig eingeweichte Droge	Portion vollständig eingeweichte Droge	eine Portion angefeuchteter Droge ohne Endstufe	STRONG_READER_COMPOSITION	0	f86v3	f86v3.13	C	B	2	2	11	MEDIAL	osheey	tcheody	READER_SPLIT_COMPOSE	SPLIT_2	orsheey	ONE	orshee	NEITHER_EXACT	1	0	osheey orsheey tcheody qokain qodaiin olkar chedaiin y chedy qokady cholkain	⟦osheey:?⟧ · ⟦orsheey:?⟧ · abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen · heiß, Grad II · Qualitätsgrad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · abgemessene Trockendroge, Dosis III · hierzu: · trocken in der Mitte des Grades, abgeschlossen · erhitze einen gleichen Teil und schließe ab · ⟦cholkain:?⟧.	⟦osheey:?⟧ · Portion vollständig eingeweichte Droge · abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen · heiß, Grad II · Qualitätsgrad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · abgemessene Trockendroge, Dosis III · hierzu: · trocken in der Mitte des Grades, abgeschlossen · erhitze einen gleichen Teil und schließe ab · ⟦cholkain:?⟧.	[osheey:?] | eine Portion vollständig eingeweichte Droge | abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen | heiß, Grad II | Qualitätsgrad III | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | abgemessene Trockendroge, Dosis III | hierzu: | trocken in der Mitte des Grades, abgeschlossen | erhitze einen gleichen Teil und schließe ab | [cholkain:?]	RF1b orshee verliert nur den finalen Schlussmarker; IT2a bestätigt Portion plus vollständige Einweichung
21	DRY_MATERIAL_HOT_II	cholkain	PRODUCTIVE_QUALITY	CHOL_DRY_MATERIAL+K_HOT+AIN_II	Trockengut, heiß auf Stufe II	Trockengut, heiß auf Stufe II	getrockneten Drogenstoff auf Stufe II erhitzen	STRONG_FAMILY_COMPOSITION	0	f86v3	f86v3.13	C	B	2	11	11	FINAL	qokady	EOS	HOLD_SAME_CARD	EXACT	cholkain	EXACT	cholkain	BOTH_EXACT	1	0	osheey orsheey tcheody qokain qodaiin olkar chedaiin y chedy qokady cholkain	⟦osheey:?⟧ · ⟦orsheey:?⟧ · abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen · heiß, Grad II · Qualitätsgrad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · abgemessene Trockendroge, Dosis III · hierzu: · trocken in der Mitte des Grades, abgeschlossen · erhitze einen gleichen Teil und schließe ab · ⟦cholkain:?⟧.	⟦osheey:?⟧ · ⟦orsheey:?⟧ · abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen · heiß, Grad II · Qualitätsgrad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · abgemessene Trockendroge, Dosis III · hierzu: · trocken in der Mitte des Grades, abgeschlossen · erhitze einen gleichen Teil und schließe ab · Trockengut, heiß auf Stufe II.	[osheey:?] | [orsheey:?] | abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen | heiß, Grad II | Qualitätsgrad III | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | abgemessene Trockendroge, Dosis III | hierzu: | trocken in der Mitte des Grades, abgeschlossen | erhitze einen gleichen Teil und schließe ab | Trockengut, heiß auf Stufe II	cholkaiin ist die Stufe-III-Schwester und cheolkain die explizite Befehlsform
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f18r	f18r.8	H	A	1	2	6	MEDIAL	qokchor	olody	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	0	qokchor ckhol olody okal dy dary	⟦qokchor:?⟧ · ⟦ckhol:?⟧ · ⟦olody:?⟧ · Rohstoffklasse I im Ansatz, heiß am Gradanfang · Qualitäts-/Wertfeld geschlossen · abgemessene Fraktion I, abgeschlossen.	⟦qokchor:?⟧ · Arzneikompositumstoff · ⟦olody:?⟧ · Rohstoffklasse I im Ansatz, heiß am Gradanfang · Qualitäts-/Wertfeld geschlossen · abgemessene Fraktion I, abgeschlossen.	[qokchor:?] | Drogenstoff aus Arzneikompositum | [olody:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Qualitäts-/Wertfeld geschlossen | abgemessene Fraktion I, abgeschlossen	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f25v	f25v.4	H	A	1	6	8	MEDIAL	ckhear	daiin	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	0	qokaiin qokcho shol daiin ckhear ckhol daiin chkear	heiß, Grad III · erhitze, trockne und setze an · feucht; nominal feuchtes Gut/Material · Qualitätsgrad III · ⟦ckhear:?⟧ · ⟦ckhol:?⟧ · Qualitätsgrad III · ⟦chkear:?⟧.	heiß, Grad III · erhitze, trockne und setze an · feucht; nominal feuchtes Gut/Material · Qualitätsgrad III · ⟦ckhear:?⟧ · Arzneikompositumstoff · Qualitätsgrad III · ⟦chkear:?⟧.	heiß, Grad III | erhitze, trockne und setze an | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III | [ckhear:?] | Drogenstoff aus Arzneikompositum | Qualitätsgrad III | [chkear:?]	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f35r	f35r.4	H	A	1	4	7	MEDIAL	chy	cheey	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	0	qotchy shet chy ckhol cheey daiin dainl	kalt und trocken am Anfang des Grades · ⟦shet:?⟧ · trocken am Anfang des Grades · ⟦ckhol:?⟧ · trocken am Ende des Grades · Grad-/Maßwert III · ⟦dainl:?⟧.	kalt und trocken am Anfang des Grades · ⟦shet:?⟧ · trocken am Anfang des Grades · Arzneikompositumstoff · trocken am Ende des Grades · Grad-/Maßwert III · ⟦dainl:?⟧.	kalt und trocken am Anfang des Grades | [shet:?] | trocken am Anfang des Grades | Drogenstoff aus Arzneikompositum | trocken am Ende des Grades | Grad-/Maßwert III | [dainl:?]	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f39v	f39v.5	H	B	2	9	14	MEDIAL	okaiin	ol	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	0	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy	⟦ytedykor:?⟧ · Drogenportion · bis zur Mittelstufe einweichen, erhitzen und abschließen · heiß, Grad II · kalte Drogenfraktion I im Ansatz · Drogenportion · Menge III · heiß, Grad III, im Ansatzrahmen · ⟦ckhol:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiße Drogenportion · ⟦oto:?⟧ · Wurzel · ⟦ofchy:?⟧.	⟦ytedykor:?⟧ · Drogenportion · bis zur Mittelstufe einweichen, erhitzen und abschließen · heiß, Grad II · kalte Drogenfraktion I im Ansatz · Drogenportion · Menge III · heiß, Grad III, im Ansatzrahmen · Arzneikompositumstoff · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiße Drogenportion · ⟦oto:?⟧ · Wurzel · ⟦ofchy:?⟧.	[ytedykor:?] | Drogenportion | bis zur Mittelstufe einweichen, erhitzen und abschließen | heiß, Grad II | kalte Drogenfraktion I im Ansatz | Drogenportion | Menge III | heiß, Grad III, im Ansatzrahmen | Drogenstoff aus Arzneikompositum | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | [oto:?] | Wurzel | [ofchy:?]	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f3v	f3v.1	H	A	1	5	8	MEDIAL	sha	ykoaiin	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	1	koaiin cphor qotoy sha ckhol ykoaiin s oly	⟦koaiin:?⟧ · ⟦cphor:?⟧ · ⟦qotoy:?⟧ · ⟦sha:?⟧ · ⟦ckhol:?⟧ · ⟦ykoaiin:?⟧ · Samen-/Saatgutposten · abseihen.	⟦koaiin:?⟧ · ⟦cphor:?⟧ · ⟦qotoy:?⟧ · ⟦sha:?⟧ · Arzneikompositumstoff · ⟦ykoaiin:?⟧ · Samen-/Saatgutposten · abseihen.	[koaiin:?] | [cphor:?] | [qotoy:?] | [sha:?] | Drogenstoff aus Arzneikompositum | [ykoaiin:?] | Samen-/Saatgutposten | abseihen	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f51r	f51r.13	H	A	1	2	7	MEDIAL	oaiin	ykieol	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	0	oaiin ckhol ykieol otchey cpheo daiin ykeoldy	Ansatzmenge III · ⟦ckhol:?⟧ · ⟦ykieol:?⟧ · kalt-trockener Ansatz in der Mitte des Grades · ⟦cpheo:?⟧ · Grad-/Maßwert III · ⟦ykeoldy:?⟧.	Ansatzmenge III · Arzneikompositumstoff · ⟦ykieol:?⟧ · kalt-trockener Ansatz in der Mitte des Grades · ⟦cpheo:?⟧ · Grad-/Maßwert III · ⟦ykeoldy:?⟧.	Ansatzmenge III | Drogenstoff aus Arzneikompositum | [ykieol:?] | kalt-trockener Ansatz in der Mitte des Grades | [cpheo:?] | Grad-/Maßwert III | [ykeoldy:?]	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f51v	f51v.9	H	A	1	2	4	MEDIAL	daiin	shain	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	0	daiin ckhol shain kcholol	Grad-/Maßwert III · ⟦ckhol:?⟧ · feucht, Grad II · ⟦kcholol:?⟧.	Grad-/Maßwert III · Arzneikompositumstoff · feucht, Grad II · ⟦kcholol:?⟧.	Grad-/Maßwert III | Drogenstoff aus Arzneikompositum | feucht, Grad II | [kcholol:?]	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f52v	f52v.12	H	A	1	2	4	MEDIAL	qoekar	ykchody	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	1	qoekar ckhol ykchody ckhy	⟦qoekar:?⟧ · ⟦ckhol:?⟧ · ⟦ykchody:?⟧ · Arzneikompositum am Gradanfang.	⟦qoekar:?⟧ · Arzneikompositumstoff · ⟦ykchody:?⟧ · Arzneikompositum am Gradanfang.	[qoekar:?] | Drogenstoff aus Arzneikompositum | [ykchody:?] | Arzneikompositum am Gradanfang	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f53v	f53v.5	H	A	1	2	6	MEDIAL	ysheey	chckhey	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	0	ysheey ckhol chckhey daiin ctheody ydy	Eintrag: feucht am Gradende · ⟦ckhol:?⟧ · Arzneikompositum: trocken, Gradmitte · Grad-/Maßwert III · ⟦ctheody:?⟧ · Wertfeld abgeschlossen.	Eintrag: feucht am Gradende · Arzneikompositumstoff · Arzneikompositum: trocken, Gradmitte · Grad-/Maßwert III · ⟦ctheody:?⟧ · Wertfeld abgeschlossen.	Eintrag: feucht am Gradende | Drogenstoff aus Arzneikompositum | Arzneikompositum: trocken, Gradmitte | Grad-/Maßwert III | [ctheody:?] | Wertfeld abgeschlossen	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f58r	f58r.35	S	A	3	5	9	MEDIAL	sharal	shol	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	0	dtos sheol qokor sharal ckhol shol ar aiin sheoctham	⟦dtos:?⟧ · feuchtes Material · heiße Drogenportion · ⟦sharal:?⟧ · ⟦ckhol:?⟧ · feucht; nominal feuchtes Gut/Material · Drogenfraktion I · Menge III · ⟦sheoctham:?⟧.	⟦dtos:?⟧ · feuchtes Material · heiße Drogenportion · ⟦sharal:?⟧ · Arzneikompositumstoff · feucht; nominal feuchtes Gut/Material · Drogenfraktion I · Menge III · ⟦sheoctham:?⟧.	[dtos:?] | feuchtes Material | heiße Drogenportion | [sharal:?] | Drogenstoff aus Arzneikompositum | feucht; nominal feuchtes Gut/Material | Drogenfraktion I | Menge III | [sheoctham:?]	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
22	COMPOSITE_DRUG_MATERIAL	ckhol	PRODUCTIVE_STUFF_HEAD	CKH_COMPOSITE+OL_MATERIAL	Drogenstoff aus Arzneikompositum	Arzneikompositumstoff	allgemeiner zusammengesetzter Drogenstoff cphol	STRONG_PRODUCTIVE_HEAD	0	f89r1	f89r1.9	P	A	1	7	9	MEDIAL	daiin	qokain	HOLD_SAME_CARD	EXACT	ckhol	EXACT	ckhol	BOTH_EXACT	1	0	yshor s oiiin daiin qokeey daiin ckhol qokain cheamy	⟦yshor:?⟧ · Samen-/Saatgutposten · Zubereitung in Form IV · Grad-/Maßwert III · heiß am Ende des Grades · Grad-/Maßwert III · ⟦ckhol:?⟧ · heiß, Grad II · ⟦cheamy:?⟧.	⟦yshor:?⟧ · Samen-/Saatgutposten · Zubereitung in Form IV · Grad-/Maßwert III · heiß am Ende des Grades · Grad-/Maßwert III · Arzneikompositumstoff · heiß, Grad II · ⟦cheamy:?⟧.	[yshor:?] | Samen-/Saatgutposten | Zubereitung in Form IV | Grad-/Maßwert III | heiß am Ende des Grades | Grad-/Maßwert III | Drogenstoff aus Arzneikompositum | heiß, Grad II | [cheamy:?]	ckh ist der gefestigte Arzneikompositumkopf und ol der Stoff- oder Ergebnisträger; 16 Stellen sind bei beiden Lesern exakt
