repeated_event_ordinal	event_id	statement_id	physical_page	register	state_status	surface	final_context_recipe	action_sequence	repeated_action_roots	repeated_action_root_counts	raw_adjacent_pair_count	raw_action_atom_positions	classification	count_card_id	count_voice_changed	before_clause_de	after_clause_de	guard
55	G407-E2697	G407-S392	f77r	BIOLOGICAL	NONSTATE_CARD	chlchpsheey	CH+L+CH+P+SH+EE+Y	CH+CH+P+SH	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Entnimm den Stationsposten, entnimm ihn, setze ihn ein und halte ihn; über die sichtbare Verbindung; auf Grad II.	Entnimm den Stationsposten, entnimm ihn, setze ihn ein und halte ihn; über die sichtbare Verbindung; auf Grad II.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
56	G407-E2706	G407-S392	f77r	BIOLOGICAL	STATE_CARD	saiisol	S+A_ADDR+IIN+S+OL	S+S	S	S:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Weiter: wähle denselben Stationsposten und wähle ihn; an der bezeichneten Stelle; auf der bezeichneten Stufe.	Weiter: wähle denselben Stationsposten und wähle ihn; an der bezeichneten Stelle; auf der bezeichneten Stufe.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
57	G407-E2741	G407-S397	f81r	BIOLOGICAL	NONSTATE_CARD	chcthy	CH+CH+T+Y	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm den Stationsposten, entnimm ihn und stelle ihn ein.	Entnimm den Stationsposten zweimal und stelle ihn ein.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
58	G407-E2755	G407-S397	f81r	BIOLOGICAL	NONSTATE_CARD	eses	E+S+E+S	S+S	S	S:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Wähle denselben Stationsanteil und wähle ihn; auf Grad I und auf Grad I.	Wähle denselben Stationsanteil und wähle ihn; auf Grad I und auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
59	G407-E2762	G407-S397	f81r	BIOLOGICAL	NONSTATE_CARD	chcthy	CH+CH+T+Y	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm den Stationsposten, entnimm ihn und stelle ihn ein.	Entnimm den Stationsposten zweimal und stelle ihn ein.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
60	G407-E2774	G407-S400	f81r	BIOLOGICAL	NONSTATE_CARD	chcphey	CH+CH+P+E+Y	CH+CH+P	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm den Stationsposten, entnimm ihn und setze ihn ein; auf Grad I.	Entnimm den Stationsposten zweimal und setze ihn ein; auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
61	G407-E2901	G407-S434	f81r	BIOLOGICAL	NONSTATE_CARD	chcthy	CH+CH+T+Y	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm den Stationsposten, entnimm ihn und stelle ihn ein.	Entnimm den Stationsposten zweimal und stelle ihn ein.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
62	G407-E2965	G407-S447	f81v	BIOLOGICAL	NONSTATE_CARD	chcthy	CH+CH+T+Y	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm den Stationsposten, entnimm ihn und stelle ihn ein.	Entnimm den Stationsposten zweimal und stelle ihn ein.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
63	G407-E3010	G407-S454	f81v	BIOLOGICAL	NONSTATE_CARD	checkhy	CH+E+CH+K+Y	CH+CH+K	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Entnimm den Stationsposten, entnimm ihn und führe ihn zu; auf Grad I.	Entnimm den Stationsposten, entnimm ihn und führe ihn zu; auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
64	G407-E3129	G407-S485	f81v	BIOLOGICAL	NONSTATE_CARD	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	S+CH+T+T	T	T:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Wähle den Stationsposten, entnimm ihn, stelle ihn ein und stelle ihn ein; zur Zielstation und von der Ausgangsstation; auf Grad I; an der bezeichneten Stelle.	Wähle den Stationsposten, entnimm ihn, stelle ihn ein und stelle ihn ein; zur Zielstation und von der Ausgangsstation; auf Grad I; an der bezeichneten Stelle.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
65	G407-E3243	G407-S507	f82r	BIOLOGICAL	NONSTATE_CARD	ssholshecthy	S+SH+O+L+SH+E+CH+T+Y	S+SH+SH+CH+T	SH	SH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Wähle den Stationsposten, halte ihn, halte ihn, entnimm ihn und stelle ihn ein; über die sichtbare Verbindung; als Ausführung und auf Grad I.	Wähle den Stationsposten, halte ihn, halte ihn, entnimm ihn und stelle ihn ein; über die sichtbare Verbindung; als Ausführung und auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
66	G407-E3261	G407-S510	f82r	BIOLOGICAL	NONSTATE_CARD	checkho	CH+E+CH+K+O	CH+CH+K	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Entnimm denselben Stationsposten, entnimm ihn und führe ihn zu; auf Grad I und als Ausführung.	Entnimm denselben Stationsposten, entnimm ihn und führe ihn zu; auf Grad I und als Ausführung.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
67	G407-E3407	G407-S548	f82r	BIOLOGICAL	NONSTATE_CARD	chcthey	CH+CH+T+E+Y	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm den Stationsposten, entnimm ihn und stelle ihn ein; auf Grad I.	Entnimm den Stationsposten zweimal und stelle ihn ein; auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
68	G407-E3442	G407-S556	f82r	BIOLOGICAL	NONSTATE_CARD	chckhey	CH+CH+K+E+Y	CH+CH+K	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm den Stationsposten, entnimm ihn und führe ihn zu; auf Grad I.	Entnimm den Stationsposten zweimal und führe ihn zu; auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
69	G407-E3494	G407-S566	f83r	BIOLOGICAL	NONSTATE_CARD	checkhy	CH+E+CH+K+Y	CH+CH+K	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Entnimm den Stationsposten, entnimm ihn und führe ihn zu; auf Grad I.	Entnimm den Stationsposten, entnimm ihn und führe ihn zu; auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
70	G407-E3528	G407-S576	f83r	BIOLOGICAL	STATE_CARD	checphedy	CH+E+CH+P+E+DY	CH+CH+P	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Entnimm dieselbe Stationseinheit und entnimm sie und setze sie ein; auf Grad I und auf Grad I; schließe den Schritt.	Entnimm dieselbe Stationseinheit und entnimm sie und setze sie ein; auf Grad I und auf Grad I; schließe den Schritt.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
71	G407-E3576	G407-S588	f83r	BIOLOGICAL	STATE_CARD	lchcphedy	L+CH+CH+P+E+DY	CH+CH+P	CH	CH:2	1	2|3	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	NO	Entnimm denselben Stationsposten zweimal und setze ihn ein; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.	Entnimm denselben Stationsposten zweimal und setze ihn ein; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
72	G407-E3648	G407-S609	f83r	BIOLOGICAL	NONSTATE_CARD	chckhdy	CH+CH+K+D_ADDR+Y	CH+CH+K	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm den Stationsposten, entnimm ihn und führe ihn zu; an der bezeichneten Stelle.	Entnimm den Stationsposten zweimal und führe ihn zu; an der bezeichneten Stelle.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
73	G407-E3748	G407-S641	f83r	BIOLOGICAL	NONSTATE_CARD	chckhal	CH+CH+K+AL	CH+CH+K	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm denselben Stationsanteil, entnimm ihn und führe ihn zu; zur Zielstation.	Entnimm denselben Stationsanteil zweimal und führe ihn zu; zur Zielstation.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
74	G407-E3758	G407-S643	f83r	BIOLOGICAL	NONSTATE_CARD	chcthdy	CH+CH+T+D_ADDR+Y	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm den Stationsposten, entnimm ihn und stelle ihn ein; an der bezeichneten Stelle.	Entnimm den Stationsposten zweimal und stelle ihn ein; an der bezeichneten Stelle.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
75	G407-E3803	G407-S648	f88r	PHARMA	STATE_CARD	chcthol	CH+CH+T+OL	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C02	NO	Weiter: nimm dieselbe Ansatzeinheit zweimal und stelle sie ein.	Weiter: nimm dieselbe Ansatzeinheit zweimal und stelle sie ein.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
76	G407-E3849	G407-S650	f88r	PHARMA	NONSTATE_CARD	salsaly	S+AL+S+AL+Y	S+S	S	S:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Wähle den Drogenposten und wähle ihn; zum Zielgefäß im äußeren Zweig und zum Zielgefäß im inneren Zweig.	Wähle den Drogenposten und wähle ihn; zum Zielgefäß im äußeren Zweig und zum Zielgefäß im inneren Zweig.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
77	G407-E3867	G407-S650	f88r	PHARMA	NONSTATE_CARD	chosals	CH+O+S+AL+S	CH+S+S	S	S:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Nimm denselben Mengenwert, wähle ihn und wähle ihn; zum Zielgefäß; als Ausführung.	Nimm denselben Mengenwert, wähle ihn und wähle ihn; zum Zielgefäß; als Ausführung.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
78	G407-E3922	G407-S652	f88r	PHARMA	NONSTATE_CARD	chetchy	CH+E+T+CH+Y	CH+T+CH	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Nimm den Drogenposten, stelle ihn ein und nimm ihn; auf Grad I.	Nimm den Drogenposten, stelle ihn ein und nimm ihn; auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
79	G407-E4007	G407-S660	f88v	PHARMA	NONSTATE_CARD	chocthey	CH+O+CH+T+E+Y	CH+CH+T	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Nimm den Drogenposten, nimm ihn und stelle ihn ein; als Ausführung und auf Grad I.	Nimm den Drogenposten, nimm ihn und stelle ihn ein; als Ausführung und auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
80	G407-E4013	G407-S660	f88v	PHARMA	NONSTATE_CARD	cheockhy	CH+E+O+CH+K+Y	CH+CH+K	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Nimm den Drogenposten, nimm ihn und gib ihn zu; auf Grad I und als Ausführung.	Nimm den Drogenposten, nimm ihn und gib ihn zu; auf Grad I und als Ausführung.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
81	G407-E4052	G407-S664	f88v	PHARMA	NONSTATE_CARD	checkhy	CH+E+CH+K+Y	CH+CH+K	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Nimm den Drogenposten, nimm ihn und gib ihn zu; auf Grad I.	Nimm den Drogenposten, nimm ihn und gib ihn zu; auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
82	G407-E4055	G407-S664	f88v	PHARMA	NONSTATE_CARD	cheockhy	CH+E+O+CH+K+Y	CH+CH+K	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Nimm den Drogenposten, nimm ihn und gib ihn zu; auf Grad I und als Ausführung.	Nimm den Drogenposten, nimm ihn und gib ihn zu; auf Grad I und als Ausführung.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
83	G407-E4113	G407-S669	f89r	PHARMA	NONSTATE_CARD	cheocphey	CH+CH+P+E+Y	CH+CH+P	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C02	YES	Nimm den Drogenposten, nimm ihn und setze ihn ein; auf Grad I.	Nimm den Drogenposten zweimal und setze ihn ein; auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
84	G407-E4146	G407-S672	f89r	PHARMA	NONSTATE_CARD	cheocphy	CH+E+O+CH+P+Y	CH+CH+P	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Nimm den Drogenposten, nimm ihn und setze ihn ein; auf Grad I und als Ausführung.	Nimm den Drogenposten, nimm ihn und setze ihn ein; auf Grad I und als Ausführung.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
85	G407-E4208	G407-S675	f89r	PHARMA	STATE_CARD	dolchsyckheol	D_ADDR+OL+CH+S+Y+CH+K+E+OL	CH+S+CH+K	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Weiter: nimm den Drogenposten und wähle ihn und nimm ihn und gib ihn zu; an der bezeichneten Stelle; auf Grad I; führe den Gang weiter.	Weiter: nimm den Drogenposten und wähle ihn und nimm ihn und gib ihn zu; an der bezeichneten Stelle; auf Grad I; führe den Gang weiter.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
86	G407-E4365	G407-S685	f89r	PHARMA	NONSTATE_CARD	keeokechy	K+EE+O+K+E+CH+Y	K+K+CH	K	K:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Gib den Drogenposten zu, gib ihn zu und nimm ihn; auf Grad II, als Ausführung und auf Grad I.	Gib den Drogenposten zu, gib ihn zu und nimm ihn; auf Grad II, als Ausführung und auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
87	G407-E4486	G407-S697	f95v	HERBAL	STATE_CARD	chcthykedy	CH+CH+T+Y+K+E+DY	CH+CH+T+K	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C02	NO	Nimm den Pflanzenposten zweimal und stelle ihn ein und gib ihn zu; auf Grad I; schließe den Schritt.	Nimm den Pflanzenposten zweimal und stelle ihn ein und gib ihn zu; auf Grad I; schließe den Schritt.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
88	G407-E4493	G407-S698	f95v	HERBAL	NONSTATE_CARD	shekshey	SH+E+K+SH+E+Y	SH+K+SH	SH	SH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Halte den Pflanzenposten, gib ihn zu und halte ihn; auf Grad I und auf Grad I.	Halte den Pflanzenposten, gib ihn zu und halte ihn; auf Grad I und auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
89	G407-E4562	G407-S713	f95v	HERBAL	STATE_CARD	shotshey	SH+OT+SH+E+Y	SH+SH	SH	SH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Danach: halte den Pflanzenposten und halte ihn; auf Grad I.	Danach: halte den Pflanzenposten und halte ihn; auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
90	G407-E4576	G407-S715	f95v	HERBAL	NONSTATE_CARD	chcthy	CH+CH+T+Y	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C02	YES	Nimm den Pflanzenposten, nimm ihn und stelle ihn ein.	Nimm den Pflanzenposten zweimal und stelle ihn ein.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
91	G515-E0049	G515-S005	f4r	HERBAL	NONSTATE_CARD	ckhochy	CH+K+O+CH+Y	CH+K+CH	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Nimm den Pflanzenposten, gib ihn zu und nimm ihn; zur Ausführung.	Nimm den Pflanzenposten, gib ihn zu und nimm ihn; zur Ausführung.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
92	G515-E0055	G515-S005	f4r	HERBAL	STATE_CARD	shyshol	SH+Y+SH+OL	SH+SH	SH	SH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Weiter: halte den Pflanzenposten und halte ihn.	Weiter: halte den Pflanzenposten und halte ihn.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
93	G515-E0075	G515-S007	f20v	HERBAL	NONSTATE_CARD	sos	S+O+S	S+S	S	S:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Wähle denselben Pflanzenposten und wähle ihn; zur Ausführung.	Wähle denselben Pflanzenposten und wähle ihn; zur Ausführung.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
94	G515-E0089	G515-S007	f20v	HERBAL	NONSTATE_CARD	chcthy	CH+CH+T+Y	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C02	YES	Nimm den Pflanzenposten, nimm ihn und stelle ihn ein.	Nimm den Pflanzenposten zweimal und stelle ihn ein.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
95	G515-E0106	G515-S008	f20v	HERBAL	NONSTATE_CARD	chcphy	CH+CH+P+Y	CH+CH+P	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C02	YES	Nimm den Pflanzenposten, nimm ihn und setze ihn ein.	Nimm den Pflanzenposten zweimal und setze ihn ein.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
96	G515-E0141	G515-S008	f20v	HERBAL	NONSTATE_CARD	chocthy	CH+O+CH+T+Y	CH+CH+T	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Nimm den Pflanzenposten, nimm ihn und stelle ihn ein; zur Ausführung.	Nimm den Pflanzenposten, nimm ihn und stelle ihn ein; zur Ausführung.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
97	G515-E0198	G515-S013	f31r	HERBAL	NONSTATE_CARD	checkhey	CH+E+CH+K+E+Y	CH+CH+K	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Nimm den Pflanzenposten, nimm ihn und gib ihn zu; auf Grad I im äußeren Zweig und auf Grad I im inneren Zweig.	Nimm den Pflanzenposten, nimm ihn und gib ihn zu; auf Grad I im äußeren Zweig und auf Grad I im inneren Zweig.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
98	G515-E0222	G515-S022	f31r	HERBAL	NONSTATE_CARD	shedshey	SH+E+D_ADDR+SH+E+Y	SH+SH	SH	SH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Halte den Pflanzenposten und halte ihn; auf Grad I im äußeren Zweig und auf Grad I im inneren Zweig; an der bezeichneten Stelle.	Halte den Pflanzenposten und halte ihn; auf Grad I im äußeren Zweig und auf Grad I im inneren Zweig; an der bezeichneten Stelle.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
99	G515-E0243	G515-S026	f31r	HERBAL	NONSTATE_CARD	saiis	S+A_ADDR+IIN+S	S+S	S	S:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Wähle und wähle; auf der bezeichneten Stufe; an der bezeichneten Stelle.	Wähle und wähle; auf der bezeichneten Stufe; an der bezeichneten Stelle.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
100	G515-E0304	G515-S030	f66r	SOURCE_SECTION_T	NONSTATE_CARD	chefchy	CH+E+LOCAL_CHAR_F+CH+Y	CH+CH	CH	CH:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Entnimm den laufenden Eintrag und entnimm ihn; auf Grad I; an der bezeichneten Stelle.	Entnimm den laufenden Eintrag und entnimm ihn; auf Grad I; an der bezeichneten Stelle.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
101	G515-E0333	G515-S037	f66r	SOURCE_SECTION_T	NONSTATE_CARD	chcpheor	CH+CH+P+E+OR	CH+CH+P	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm die Eintragseinheit, entnimm sie und setze sie ein; auf Grad I.	Entnimm die Eintragseinheit zweimal und setze sie ein; auf Grad I.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
102	G515-E0353	G515-S041	f66r	SOURCE_SECTION_T	NONSTATE_CARD	chctho	CH+CH+T+O	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	YES	Entnimm denselben laufenden Eintrag, entnimm ihn und lege ihn fest; zur Ausführung.	Entnimm denselben laufenden Eintrag zweimal und lege ihn fest; zur Ausführung.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
103	G515-E0476	G515-S056	f66r	SOURCE_SECTION_T	NONSTATE_CARD	kcheeky	K+CH+EE+K+Y	K+CH+K	K	K:2	0	NONE	INTERRUPTED_OR_NONADJACENT_REPEAT_ORDER_EXPLICIT	NOT_APPLICABLE	NO	Ordne den laufenden Eintrag zu, entnimm ihn und ordne ihn zu; auf Grad II.	Ordne den laufenden Eintrag zu, entnimm ihn und ordne ihn zu; auf Grad II.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
104	G515-E0496	G515-S059	f66r	SOURCE_SECTION_T	STATE_CARD	chcthedy	CH+CH+T+E+DY	CH+CH+T	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	NO	Entnimm denselben laufenden Eintrag zweimal und lege ihn fest; auf Grad I; schließe den Schritt.	Entnimm denselben laufenden Eintrag zweimal und lege ihn fest; auf Grad I; schließe den Schritt.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
105	G515-E0516	G515-S064	f66r	SOURCE_SECTION_T	STATE_CARD	chckhedy	CH+CH+K+E+DY	CH+CH+K	CH	CH:2	1	1|2	ADJACENT_IDENTICAL_PAIR_COUNTABLE	GDT574-C01	NO	Entnimm denselben laufenden Eintrag zweimal und ordne ihn zu; auf Grad I; schließe den Schritt.	Entnimm denselben laufenden Eintrag zweimal und ordne ihn zu; auf Grad I; schließe den Schritt.	COMPLETE_REPEATED_ACTION_EVENT_INVENTORY__ORDER_PRESERVED
