event_id	statement_id	record	page	locus	surface	component_parse	state_transition	action_phase	closes_step	procedure_primitive	classification_reason	reading_de	operation_primitive	emitted_procedure_tokens	emitted_token_count
E119	B1-S002	B1	f81v	f81v.7	chckhy	CKH+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	PASS500_OVERRIDE	durchführen	MOVE_PASS	MOVE_PASS	1
E120	B1-S002	B1	f81v	f81v.7	schedy	CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	PASS500_OVERRIDE	umsetzen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E121	B1-S003	B1	f81v	f81v.7	qol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E122	B1-S003	B1	f81v	f81v.17	sshkchdy	SH+K+CHD+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	gebuendelt umsetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E123	B1-S004	B1	f81v	f81v.17	chedy	CHD+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	laufender Stationsansatz umsetzen	MOVE_PASS	MOVE_PASS	1
E124	B1-S004	B1	f81v	f81v.17	ol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E125	B1-S004	B1	f81v	f81v.17	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E126	B1-S005	B1	f81v	f81v.17	qolchedy	OL+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	weiterführen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E127	B1-S006	B1	f81v	f81v.17	qokain	OK+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion zugeben	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E128	B1-S006	B1	f81v	f81v.17	shckhy	CKH+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	durchführen	MOVE_PASS	MOVE_PASS	1
E129	B1-S006	B1	f81v	f81v.17	dl	L	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	weiterführen	MOVE_PASS	MOVE_PASS	1
E130	B1-S006	B1	f81v	f81v.17	ral	R+AL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	bei der Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ abkühlen	HOLD_STATE	HOLD_STATE	1
E131	B1-S007	B1	f81v	f81v.18	qokchdy	OK+CHD+DY	BATCH_ACTIVATED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	Ansatz umsetzen; Schluss	ACTIVATE_CHARGE	ACTIVATE_CHARGE>CLOSE	2
E132	B1-S008	B1	f81v	f81v.18	chey	Y	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	laufender Stationsansatz	CONTINUE_USE	CONTINUE_USE	1
E133	B1-S008	B1	f81v	f81v.18	ol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E134	B1-S008	B1	f81v	f81v.18	cheky	CHK+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz wärmen	HOLD_STATE	HOLD_STATE	1
E135	B1-S008	B1	f81v	f81v.18	ol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E136	B1-S008	B1	f81v	f81v.18	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E137	B1-S009	B1	f81v	f81v.18	qokedy	OK+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz ansetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E138	B1-S010	B1	f81v	f81v.18	qokedy	OK+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz ansetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E139	B1-S011	B1	f81v	f81v.18	chckhy	CKH+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	durchführen	MOVE_PASS	MOVE_PASS	1
E140	B1-S011	B1	f81v	f81v.18	qoky	OK+Y	ACTIVE_CARRIED	APPLY	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	verwende den laufenden Stationsansatz	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E141	B1-S012	B1	f81v	f81v.21	lsho	LSH+O	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	Waschgang	CONTINUE_USE	CONTINUE_USE	1
E142	B1-S012	B1	f81v	f81v.21	qokey	OK+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz ansetzen	HOLD_STATE	HOLD_STATE	1
E143	B1-S012	B1	f81v	f81v.21	lshedy	LSH+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	Waschgang; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E144	B1-S013	B1	f81v	f81v.21	lshedy	LSH+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	Waschgang; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E145	B1-S014	B1	f81v	f81v.21	chedy	CHD+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	laufender Stationsansatz umsetzen	MOVE_PASS	MOVE_PASS	1
E146	B1-S014	B1	f81v	f81v.21	qolky	SOLK+Y	COLLECTION_CREATED	COLLECT	NO	HOLD_STATE	COLLECTION_CREATED	laufender Stationsansatz auffangen	HOLD_STATE	HOLD_STATE	1
E147	B1-S014	B1	f81v	f81v.21	lchedal	L+CHD+AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	zum Auslass führen	TARGET_HANDOFF	TARGET_HANDOFF	1
E148	B1-S014	B1	f81v	f81v.21	qol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E149	B1-S014	B1	f81v	f81v.21	otar	OT+AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	AR_SOURCE	danach von aufgefangener Bestand des laufender Stationsansatz	SOURCE_DRAW	SOURCE_DRAW	1
E150	B1-S015	B1	f81v	f81v.24	ytey	T+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	aufgefangener Bestand des laufender Stationsansatz kurz füllen	HOLD_STATE	HOLD_STATE	1
E151	B1-S015	B1	f81v	f81v.24	okchedy	OK+CHD+DY	BATCH_ACTIVATED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	Ansatz umsetzen; Schluss	ACTIVATE_CHARGE	ACTIVATE_CHARGE>CLOSE	2
E152	B1-S016	B1	f81v	f81v.24	qokal	OK+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	an die Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ setzen	TARGET_HANDOFF	TARGET_HANDOFF	1
E153	B1-S016	B1	f81v	f81v.24	okeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen	HOLD_STATE	HOLD_STATE	1
E154	B1-S016	B1	f81v	f81v.24	qol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E155	B1-S016	B1	f81v	f81v.24	cheedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E156	B1-S017	B1	f81v	f81v.24	sal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“	TARGET_HANDOFF	TARGET_HANDOFF	1
E157	B1-S017	B1	f81v	f81v.24	teol	E+OL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz fortsetzen	HOLD_STATE	HOLD_STATE	1
E158	B1-S017	B1	f81v	f81v.24	dchdy	CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	umsetzen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E159	B1-S018	B1	f81v	f81v.24	ly	L+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	laufender Stationsansatz führen	MOVE_PASS	MOVE_PASS	1
E160	B1-S018	B1	f81v	f81v.27	dsheol	SH+E+OL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz halten	HOLD_STATE	HOLD_STATE	1
E161	B1-S018	B1	f81v	f81v.27	oiiin	O+IIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollstufe	METER_CHECK	METER_CHECK	1
E162	B1-S018	B1	f81v	f81v.27	olkeedy	SOLK+EE+DY	COLLECTION_CREATED	COLLECT	YES	CLOSE	EXPLICIT_CLOSE	länger auffangen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E163	B1-S019	B1	f81v	f81v.27	tedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E164	B1-S020	B1	f81v	f81v.27	cheky	CHK+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz wärmen	HOLD_STATE	HOLD_STATE	1
E165	B1-S020	B1	f81v	f81v.27	shckhedy	SH+CKHE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	seihen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E166	B1-S021	B1	f81v	f81v.27	chal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“	TARGET_HANDOFF	TARGET_HANDOFF	1
E167	B2-S001	B2	f82r	f82r.2	dchedy	CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	umsetzen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E168	B2-S002	B2	f82r	f82r.2	qolchedy	OL+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	weiterführen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E169	B2-S003	B2	f82r	f82r.2	qokain	OK+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion zugeben	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E170	B2-S003	B2	f82r	f82r.2	dy	Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von obere Beckenflüssigkeit	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E171	B2-S003	B2	f82r	f82r.2	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E172	B2-S004	B2	f82r	f82r.2	qokal	OK+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen	TARGET_HANDOFF	TARGET_HANDOFF	1
E173	B2-S004	B2	f82r	f82r.2	lcheckhy	L+CKH+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von obere Beckenflüssigkeit zum Durchlass führen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E174	B2-S004	B2	f82r	f82r.2	lched	L+CHD	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	hinausführen	MOVE_PASS	MOVE_PASS	1
E175	B2-S004	B2	f82r	f82r.3	qokeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen	HOLD_STATE	HOLD_STATE	1
E176	B2-S004	B2	f82r	f82r.3	lcheckhedy	L+CKHE+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinaus seihen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E177	B2-S005	B2	f82r	f82r.3	qokaly	OK+AL+Y	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	Teilportion von obere Beckenflüssigkeit an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen	TARGET_HANDOFF	TARGET_HANDOFF	1
E178	B2-S005	B2	f82r	f82r.3	solkaiin	SOLK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Auffang-Sollmaß	METER_CHECK	METER_CHECK	1
E179	B2-S005	B2	f82r	f82r.3	chckhy	CKH+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	durchführen	MOVE_PASS	MOVE_PASS	1
E180	B2-S005	B2	f82r	f82r.3	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen	METER_CHECK	METER_CHECK	1
E181	B2-S005	B2	f82r	f82r.4	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen	METER_CHECK	METER_CHECK	1
E182	B2-S005	B2	f82r	f82r.4	octheol	O+CTH+E+OL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz bereit fortsetzen	HOLD_STATE	HOLD_STATE	1
E183	B2-S005	B2	f82r	f82r.4	chkeey	CHK+EE+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von obere Beckenflüssigkeit länger wärmen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E184	B2-S005	B2	f82r	f82r.4	ldy	L+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	abführen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E185	B2-S006	B2	f82r	f82r.4	oteey	OT+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	nächsten Posten länger halten	HOLD_STATE	HOLD_STATE	1
E186	B2-S006	B2	f82r	f82r.4	qokal	OK+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen	TARGET_HANDOFF	TARGET_HANDOFF	1
E187	B2-S006	B2	f82r	f82r.4	sheckhy	SH+E+CKH+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von obere Beckenflüssigkeit kurz im Durchlass halten	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E188	B2-S006	B2	f82r	f82r.4	qoky	OK+Y	ACTIVE_CARRIED	APPLY	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	verwende Teilportion von obere Beckenflüssigkeit	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E189	B2-S007	B2	f82r	f82r.7	dshedy	SH+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz halten; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E190	B2-S008	B2	f82r	f82r.7	sotaiin	OT+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	nächstes Sollmaß	METER_CHECK	METER_CHECK	1
E191	B2-S008	B2	f82r	f82r.7	qokar	OK+AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	AR_SOURCE	von Flüssigkeit am Zwischenknoten einsetzen	SOURCE_DRAW	SOURCE_DRAW	1
E192	B2-S008	B2	f82r	f82r.7	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E193	B2-S009	B2	f82r	f82r.7	solshedy	OL+SH+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	mit dem Vorigen kurz absetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E194	B2-S010	B2	f82r	f82r.7	qokeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen	HOLD_STATE	HOLD_STATE	1
E195	B2-S010	B2	f82r	f82r.7	qoky	OK+Y	ACTIVE_CARRIED	APPLY	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	verwende Flüssigkeit am Zwischenknoten	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E196	B2-S010	B2	f82r	f82r.7	ls	LS	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	abführen	CONTINUE_USE	CONTINUE_USE	1
E197	B2-S010	B2	f82r	f82r.7	cheey	WHOLE[cheey|shey]	RESULT_CREATED	COLLECT	NO	HOLD_STATE	WHOLE_EMPFANGSBESTAND	EMPFANGSBESTAND	HOLD_STATE	HOLD_STATE	1
E198	B2-S011	B2	f82r	f82r.19	okain	OK+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion zugeben	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E199	B2-S011	B2	f82r	f82r.19	char	AR	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	von Teilportion des Postens der Einzelstation	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E200	B2-S011	B2	f82r	f82r.19	okain	OK+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion zugeben	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E201	B2-S011	B2	f82r	f82r.19	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E202	B2-S012	B2	f82r	f82r.19	lchy	L+CH+Y	FRACTION_CREATED	MEASURE	NO	SOURCE_DRAW	FRACTION_CREATED	zweite Teilportion des Postens der Einzelstation abziehen	SOURCE_DRAW	SOURCE_DRAW	1
E203	B2-S012	B2	f82r	f82r.23	cheey	WHOLE[cheey|shey]	RESULT_CREATED	COLLECT	NO	HOLD_STATE	WHOLE_EMPFANGSBESTAND	EMPFANGSBESTAND	HOLD_STATE	HOLD_STATE	1
E204	B2-S012	B2	f82r	f82r.23	qcthey	CTH+E+Y	ACTIVE_CARRIED	COLLECT	NO	HOLD_STATE	STATE_ROOT	Empfangsbestand kurz bereithalten	HOLD_STATE	HOLD_STATE	1
E205	B2-S012	B2	f82r	f82r.23	qokeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen	HOLD_STATE	HOLD_STATE	1
E206	B2-S012	B2	f82r	f82r.23	lcheey	L+EE+Y	FRACTION_CREATED	COLLECT	NO	SOURCE_DRAW	FRACTION_CREATED	Empfangsbestand länger abziehen	SOURCE_DRAW	SOURCE_DRAW	1
E207	B2-S012	B2	f82r	f82r.23	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E208	B2-S012	B2	f82r	f82r.23	chey	Y	ACTIVE_CARRIED	COLLECT	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	Fraktion des Empfangsbestands	CONTINUE_USE	CONTINUE_USE	1
E209	B2-S012	B2	f82r	f82r.23	qokeeedy	OK+EEE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	vollständig ansetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E210	B2-S013	B2	f82r	f82r.23	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E211	B2-S014	B2	f82r	f82r.23	lar	L+AR	ACTIVE_CARRIED	COLLECT	NO	SOURCE_DRAW	AR_SOURCE	von Fraktion des Empfangsbestands abführen	SOURCE_DRAW	SOURCE_DRAW	1
E212	B2-S015	B2	f82r	f82r.26	tshey	SH+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	Flüssigkeit am Beckenrand kurz halten	HOLD_STATE	HOLD_STATE	1
E213	B2-S015	B2	f82r	f82r.26	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E214	B2-S016	B2	f82r	f82r.26	cheal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „untere Beckenrand- und Endstationen“	TARGET_HANDOFF	TARGET_HANDOFF	1
E215	B2-S016	B2	f82r	f82r.26	lchedar	L+CHD+AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	AR_SOURCE	von Flüssigkeit am Beckenrand hinausführen	SOURCE_DRAW	SOURCE_DRAW	1
E216	B2-S016	B2	f82r	f82r.26	ches	WHOLE[ches]	ACTIVE_CARRIED	PREPARE	NO	ACTIVATE_CHARGE	WHOLE_TEILEN	teilen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E217	B2-S016	B2	f82r	f82r.26	aiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E218	B2-S016	B2	f82r	f82r.26	oteey	OT+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	nächsten Posten länger halten	HOLD_STATE	HOLD_STATE	1
E219	B2-S016	B2	f82r	f82r.26	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen	METER_CHECK	METER_CHECK	1
E220	B2-S016	B2	f82r	f82r.26	okey	OK+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz ansetzen	HOLD_STATE	HOLD_STATE	1
E221	B2-S016	B2	f82r	f82r.27	pchedy	P+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hineinführen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E222	B2-S017	B2	f82r	f82r.27	rsheal	R+SH+E+AL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	bei der Zielstelle „untere Beckenrand- und Endstationen“ kurz abkühlen	HOLD_STATE	HOLD_STATE	1
E223	B2-S017	B2	f82r	f82r.27	daldy	AL+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	bei der Zielstelle „untere Beckenrand- und Endstationen“ schließen	TARGET_HANDOFF	TARGET_HANDOFF>CLOSE	2
E224	B2-S018	B2	f82r	f82r.27	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E225	B2-S019	B2	f82r	f82r.27	rshedy	R+SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	abkühlen und absetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E226	B2-S020	B2	f82r	f82r.27	qoteedy	OT+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	nächsten Schritt länger halten; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E227	B2-S021	B2	f82r	f82r.27	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E228	B2-S022	B2	f82r	f82r.27	lochedy	L+O+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	weiter hinausführen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E229	B3-S001	B3	f83r	f83r.3	olkeedy	SOLK+EE+DY	COLLECTION_CREATED	COLLECT	YES	CLOSE	EXPLICIT_CLOSE	länger auffangen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E230	B3-S002	B3	f83r	f83r.3	qotal	OT+AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	nächste Zielstelle bei „obere offene Fächerstation am Rand“	TARGET_HANDOFF	TARGET_HANDOFF	1
E231	B3-S002	B3	f83r	f83r.3	chkeedy	CHK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger wärmen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E232	B3-S003	B3	f83r	f83r.3	chey	Y	ACTIVE_CARRIED	SELECT	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	aufgefangener Bestand des Gut der Fächerstation	CONTINUE_USE	CONTINUE_USE	1
E233	B3-S003	B3	f83r	f83r.3	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E234	B3-S003	B3	f83r	f83r.3	chey	Y	ACTIVE_CARRIED	SELECT	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	aufgefangener Bestand des Gut der Fächerstation	CONTINUE_USE	CONTINUE_USE	1
E235	B3-S003	B3	f83r	f83r.3	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E236	B3-S004	B3	f83r	f83r.3	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen	METER_CHECK	METER_CHECK	1
E237	B3-S004	B3	f83r	f83r.3	qotal	OT+AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	nächste Zielstelle bei „obere offene Fächerstation am Rand“	TARGET_HANDOFF	TARGET_HANDOFF	1
