occurrence_id	page	locus	token_index	surface	wrapper	quality_core	ending	role	working_meaning_de	left_surface	right_surface	position	section	hand	triple_reading_token_stable	surface_line
G628-O0524	f15r	f15r.15	4	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chy	daky	MIDDLE	H	1	0	qotchor chaiin chy kol daky
G628-O0525	f15v	f15v.2	1	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	<START>	or	FIRST	H	1	1	chor or oro r aiin cthy ain dar
G628-O0526	f15v	f15v.2	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	chor	oro	MIDDLE	H	1	1	chor or oro r aiin cthy ain dar
G628-O0527	f15v	f15v.3	3	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	daiin	okeor	MIDDLE	H	1	1	cthor daiin qokor okeor okaiin
G628-O0528	f15v	f15v.4	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	choky	qoky	MIDDLE	H	1	1	doiin choky shol qoky qotchod
G628-O0529	f15v	f15v.5	1	otchor	o	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	chor	FIRST	H	1	1	otchor chor chor ytchor cthy s
G628-O0530	f15v	f15v.5	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	otchor	chor	MIDDLE	H	1	1	otchor chor chor ytchor cthy s
G628-O0531	f15v	f15v.5	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chor	ytchor	MIDDLE	H	1	0	otchor chor chor ytchor cthy s
G628-O0532	f15v	f15v.7	7	tor	BARE	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	chy	ols	MIDDLE	H	1	1	y choiin sho chy s chy tor ols
G628-O0533	f15v	f15v.8	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ytchor	ol	MIDDLE	H	1	1	ytchor chor ol oiin oty shol daiin
G628-O0534	f15v	f15v.8	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	chor	oiin	MIDDLE	H	1	1	ytchor chor ol oiin oty shol daiin
G628-O0535	f15v	f15v.8	6	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	oty	daiin	MIDDLE	H	1	1	ytchor chor ol oiin oty shol daiin
G628-O0536	f15v	f15v.9	1	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	<START>	octhol	FIRST	H	1	0	otchol octhol chol chol chody kan
G628-O0537	f15v	f15v.9	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	octhol	chol	MIDDLE	H	1	1	otchol octhol chol chol chody kan
G628-O0538	f15v	f15v.9	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	chody	MIDDLE	H	1	1	otchol octhol chol chol chody kan
G628-O0539	f15v	f15v.10	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	sor	cthoiin	MIDDLE	H	1	1	sor chor cthoiin cthy qokaiin
G628-O0540	f15v	f15v.11	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cheor	daiin	MIDDLE	H	1	1	sol oiin cheor chol daiin cthy
G628-O0541	f15v	f15v.12	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cthor	chor	MIDDLE	H	1	1	daiin cthor chol chor
G628-O0542	f15v	f15v.12	4	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chol	<END>	LAST	H	1	1	daiin cthor chol chor
G628-O0543	f16r	f16r.1	9	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	dy	orom	MIDDLE	H	1	1	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom
G628-O0544	f16r	f16r.2	3	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	otey	shor	MIDDLE	H	1	1	ychykchy otey kol shor ody otody qoy oeesordy
G628-O0545	f16r	f16r.2	4	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	kol	ody	MIDDLE	H	1	1	ychykchy otey kol shor ody otody qoy oeesordy
G628-O0546	f16r	f16r.5	1	tchor	BARE	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	chor	FIRST	H	1	1	tchor chor chs y kch shocthy opchy ty ky
G628-O0547	f16r	f16r.5	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	tchor	chs	MIDDLE	H	1	1	tchor chor chs y kch shocthy opchy ty ky
G628-O0548	f16r	f16r.8	5	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	shody	daiin	MIDDLE	H	1	1	shotchy ydain yky shody otol daiin
G628-O0549	f16r	f16r.11	2	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	sokchy	choty	MIDDLE	H	1	1	sokchy qokol choty okchy cthy chy kchy
G628-O0550	f16r	f16r.13	1	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	dl	FIRST	H	1	0	qokor dl dy shey
G628-O0551	f16v	f16v.1	2	otchor	o	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	pchroiin	chpchol	MIDDLE	H	1	1	pchroiin otchor chpchol chpchey s pchoy
G628-O0552	f16v	f16v.5	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chyty	chol	MIDDLE	H	1	1	ytchy chyty chor chol ytchy dan
G628-O0553	f16v	f16v.5	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chor	ytchy	MIDDLE	H	1	1	ytchy chyty chor chol ytchy dan
G628-O0554	f16v	f16v.6	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chkar	dairin	MIDDLE	H	1	1	sor ch kar oty chkar chol dairin
G628-O0555	f16v	f16v.8	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	daiin	y	MIDDLE	H	1	1	daiin chol y daiin chcthy qot char chor sholo
G628-O0556	f16v	f16v.8	8	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	char	sholo	MIDDLE	H	1	1	daiin chol y daiin chcthy qot char chor sholo
G628-O0557	f16v	f16v.9	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	okaiin	chor	MIDDLE	H	1	1	dshy okaiin okaiin chol chor cthor ty chody
G628-O0558	f16v	f16v.9	5	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chol	cthor	MIDDLE	H	1	1	dshy okaiin okaiin chol chor cthor ty chody
G628-O0559	f16v	f16v.12	3	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	yky	chody	MIDDLE	H	1	1	daiin yky otor chody
G628-O0560	f17r	f17r.2	7	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	dor	qodcthy	MIDDLE	H	1	1	ydair choky okshy qodar ckhody dor otchol qodcthy ods
G628-O0561	f17r	f17r.3	1	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	<START>	or	FIRST	H	1	1	chol or chy qodam okor chor okchom
G628-O0562	f17r	f17r.3	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	chol	chy	MIDDLE	H	1	1	chol or chy qodam okor chor okchom
G628-O0563	f17r	f17r.3	5	okor	o	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	qodam	chor	MIDDLE	H	1	1	chol or chy qodam okor chor okchom
G628-O0564	f17r	f17r.3	6	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	okor	okchom	MIDDLE	H	1	1	chol or chy qodam okor chor okchom
G628-O0565	f17r	f17r.4	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	tcho	qokol	MIDDLE	H	1	1	tcho shol qokol qor olaiin opydg som ypchy ypaim
G628-O0566	f17r	f17r.4	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shol	qor	MIDDLE	H	1	1	tcho shol qokol qor olaiin opydg som ypchy ypaim
G628-O0567	f17r	f17r.5	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	cthy	shor	MIDDLE	H	1	1	ychekchy cthy chor shor cphor cphaldy dair cthey qody
G628-O0568	f17r	f17r.5	4	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	chor	cphor	MIDDLE	H	1	1	ychekchy cthy chor shor cphor cphaldy dair cthey qody
G628-O0569	f17r	f17r.11	1	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	<START>	cthar	FIRST	H	1	1	otchol cthar okaiin chol daiiin
G628-O0570	f17r	f17r.11	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	okaiin	daiiin	MIDDLE	H	1	1	otchol cthar okaiin chol daiiin
G628-O0571	f17v	f17v.1	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	pchodol	pchy	MIDDLE	H	1	1	pchodol chor pchy opydaiin odal dy
G628-O0572	f17v	f17v.2	4	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	cthodal	odaiin	MIDDLE	H	1	1	ycheey keeor cthodal okol odaiin okal
G628-O0573	f17v	f17v.4	1	kchor	BARE	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	fchol	FIRST	H	1	1	kchor fchol cphol olcheol okeeey
G628-O0574	f17v	f17v.5	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ychol	dolcheey	MIDDLE	H	1	1	ychol chol dolcheey tchol dar ckhy
G628-O0575	f17v	f17v.5	4	tchol	BARE	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	dolcheey	dar	MIDDLE	H	1	1	ychol chol dolcheey tchol dar ckhy
G628-O0576	f17v	f17v.6	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	oekor	okaiin	MIDDLE	H	1	1	oekor or okaiin or otaiin d
G628-O0577	f17v	f17v.6	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	okaiin	otaiin	MIDDLE	H	1	1	oekor or okaiin or otaiin d
G628-O0578	f17v	f17v.8	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	kchar	dy	MIDDLE	H	1	1	qokeey kchar ol dy choldaiin sy
G628-O0579	f17v	f17v.9	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	ycheol	kchol	MIDDLE	H	1	1	ycheol shol kchol choltaiin ol
G628-O0580	f17v	f17v.9	3	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	shol	choltaiin	MIDDLE	H	1	1	ycheol shol kchol choltaiin ol
G628-O0581	f17v	f17v.9	5	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	choltaiin	<END>	LAST	H	1	1	ycheol shol kchol choltaiin ol
G628-O0582	f17v	f17v.10	4	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	okar	daiir	MIDDLE	H	1	1	oytor okeor okar okol daiir ar
G628-O0583	f17v	f17v.11	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ctheol	<END>	LAST	H	1	1	qokcheo qokoiir ctheol chol
G628-O0584	f17v	f17v.12	5	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	chckhey	chor	MIDDLE	H	1	1	oy choy keaiin chckhey ol chor
G628-O0585	f17v	f17v.12	6	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ol	<END>	LAST	H	1	1	oy choy keaiin chckhey ol chor
G628-O0586	f17v	f17v.13	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ykeor	chol	MIDDLE	H	1	1	ykeor chol chol cthol chkor sheol
G628-O0587	f17v	f17v.13	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	cthol	MIDDLE	H	1	0	ykeor chol chol cthol chkor sheol
G628-O0588	f17v	f17v.15	5	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	cheo	oteol	MIDDLE	H	1	1	ychor cthy cheeky cheo otor oteol
G628-O0589	f17v	f17v.16	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	okcheol	okeol	MIDDLE	H	1	1	okcheol chol okeol cthol otcheolom
G628-O0590	f17v	f17v.18	1	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	cheeor	FIRST	H	1	1	otor cheeor ol chol dor chr or eees
G628-O0591	f17v	f17v.18	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	cheeor	chol	MIDDLE	H	1	1	otor cheeor ol chol dor chr or eees
G628-O0592	f17v	f17v.18	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ol	dor	MIDDLE	H	1	1	otor cheeor ol chol dor chr or eees
G628-O0593	f17v	f17v.18	7	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	chr	eees	MIDDLE	H	1	0	otor cheeor ol chol dor chr or eees
G628-O0594	f17v	f17v.20	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cheor	sho	MIDDLE	H	1	1	ykeey okeey cheor chol sho odaiin
G628-O0595	f17v	f17v.21	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	sholor	shecthy	MIDDLE	H	1	1	oal sheor sholor or shecthy cpheor daiin
G628-O0596	f18r	f18r.2	1	otshol	o	tsh	OL	QUALITY_STATE_CARRIER	kalt-feuchte Zustands-/Materialform; flüssig meist kalt-feucht	<START>	qokchol	FIRST	H	1	1	otshol qokchol chykchy okchal daiin dy chol dain
G628-O0597	f18r	f18r.2	2	qokchol	qo	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	otshol	chykchy	MIDDLE	H	1	1	otshol qokchol chykchy okchal daiin dy chol dain
G628-O0598	f18r	f18r.2	7	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	dy	dain	MIDDLE	H	1	1	otshol qokchol chykchy okchal daiin dy chol dain
G628-O0599	f18r	f18r.3	1	qokchor	qo	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	chor	FIRST	H	1	1	qokchor chor ey or chey qokchol dy ytcharg
G628-O0600	f18r	f18r.3	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	qokchor	ey	MIDDLE	H	1	1	qokchor chor ey or chey qokchol dy ytcharg
G628-O0601	f18r	f18r.3	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	ey	chey	MIDDLE	H	1	0	qokchor chor ey or chey qokchol dy ytcharg
G628-O0602	f18r	f18r.3	6	qokchol	qo	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	chey	dy	MIDDLE	H	1	1	qokchor chor ey or chey qokchol dy ytcharg
G628-O0603	f18r	f18r.4	1	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	<START>	cthor	FIRST	H	1	1	chor cthor okeor ykchol okain
G628-O0604	f18r	f18r.5	1	tchor	BARE	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	shor	FIRST	H	1	1	tchor shor cthaiin cthol chlol chom
G628-O0605	f18r	f18r.5	2	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	tchor	cthaiin	MIDDLE	H	1	1	tchor shor cthaiin cthol chlol chom
G628-O0606	f18r	f18r.6	2	kchor	BARE	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	ychy	dair	MIDDLE	H	1	1	ychy kchor dair ytol chcthy dar dar dal
G628-O0607	f18r	f18r.7	1	oshor	o	sh	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit feucht-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	shaiin	FIRST	H	1	1	oshor shaiin cthy sholdy doldy doldaiin
G628-O0608	f18r	f18r.8	1	qokchor	qo	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	ckhol	FIRST	H	1	1	qokchor ckhol olody okal dy dary
G628-O0609	f18r	f18r.9	1	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	<START>	chcthal	FIRST	H	1	1	chol chcthal okshal chykald
G628-O0610	f18r	f18r.10	2	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	dar	qokchol	MIDDLE	H	1	1	dar shor qokchol ol ydaiin
G628-O0611	f18r	f18r.10	3	qokchol	qo	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	shor	ol	MIDDLE	H	1	1	dar shor qokchol ol ydaiin
G628-O0612	f18r	f18r.10	4	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	qokchol	ydaiin	MIDDLE	H	1	1	dar shor qokchol ol ydaiin
G628-O0613	f18r	f18r.11	4	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chckhol	g	MIDDLE	H	1	1	sotchaiin chokchy chckhol chor g
G628-O0614	f18r	f18r.13	1	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	<START>	shaiin	FIRST	H	1	1	or shaiin cthar cthal okal dar
G628-O0615	f18v	f18v.1	2	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	told	ytshy	MIDDLE	H	1	0	told shor ytshy otchdal dchal dchy ytdg
G628-O0616	f18v	f18v.2	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qoeees	oaiin	MIDDLE	H	1	1	qoeees or oaiin shy okshy qokchy qokchy s g
G628-O0617	f18v	f18v.5	5	qotchol	qo	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	kchy	daiir	MIDDLE	H	1	1	ychoees ykchy qol kchy qotchol daiir om
G628-O0618	f18v	f18v.6	1	qotor	qo	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	chor	FIRST	H	1	1	qotor chor otchy qokeees chy s ar ykar
G628-O0619	f18v	f18v.6	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	qotor	otchy	MIDDLE	H	1	1	qotor chor otchy qokeees chy s ar ykar
G628-O0620	f18v	f18v.7	4	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chod	daiin	MIDDLE	H	1	1	ychol dor chod qokol daiin qokol dar dy
G628-O0621	f18v	f18v.7	6	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	daiin	dar	MIDDLE	H	1	1	ychol dor chod qokol daiin qokol dar dy
G628-O0622	f18v	f18v.9	1	okchor	o	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	qotchy	FIRST	H	1	1	okchor qotchy qokchy ytol doky dy
G628-O0623	f19r	f19r.2	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	dshy	y	MIDDLE	H	1	1	dshy chor y tchy chol dytchy chordy daiin dyty cho
G628-O0624	f19r	f19r.2	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	tchy	dytchy	MIDDLE	H	1	1	dshy chor y tchy chol dytchy chordy daiin dyty cho
G628-O0625	f19r	f19r.3	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	tdaiin	dor	MIDDLE	H	1	1	oscheor shy tdaiin chol dor yky
G628-O0626	f19r	f19r.4	5	kchor	BARE	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	shy	<END>	LAST	H	1	1	qokorar daiin chckhy shy kchor
G628-O0627	f19r	f19r.8	1	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	<START>	chor	FIRST	H	1	1	or chor daky dal chor dorl shy
G628-O0628	f19r	f19r.8	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	or	daky	MIDDLE	H	1	1	or chor daky dal chor dorl shy
G628-O0629	f19r	f19r.8	5	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	dal	dorl	MIDDLE	H	1	1	or chor daky dal chor dorl shy
G628-O0630	f19r	f19r.9	1	qotchor	qo	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	dy	FIRST	H	1	1	qotchor dy dor y tchy kchy shdaiin
G628-O0631	f19r	f19r.10	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cthor	ykchor	MIDDLE	H	1	1	daiin cthor chol ykchor chordy
G628-O0632	f19r	f19r.12	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ykchor	daiin	MIDDLE	H	1	1	ykchor chor daiin daiinol
G628-O0633	f19v	f19v.2	2	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	qokchy	sor	MIDDLE	H	1	1	qokchy kchol sor qokchos ykchy darom
G628-O0634	f19v	f19v.3	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	otchy	daiin	MIDDLE	H	1	0	otchy chol daiin qotol ytol daiiin
G628-O0635	f19v	f19v.3	4	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	daiin	ytol	MIDDLE	H	1	1	otchy chol daiin qotol ytol daiiin
G628-O0636	f19v	f19v.4	3	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	chcthy	daiin	MIDDLE	H	1	1	ytch chcthy qotol daiin daiin
