base_surface	wrapper	quality_core	ending	working_value	working_roman	realization_mode	predicted_surface	occurrences	pages	triple_stable_occurrences	occupied
oshol	o	sh	OL	2	II	FUSED_D_VALUE	osholdain	0	0	0	0
oshol	o	sh	OL	2	II	SEPARATE_D_VALUE	oshol dain	0	0	0	0
oshol	o	sh	OL	3	III	DIRECT_A_VALUE	osholaiin	0	0	0	0
oshol	o	sh	OL	3	III	FUSED_D_VALUE	osholdaiin	0	0	0	0
oshol	o	sh	OL	3	III	SEPARATE_D_VALUE	oshol daiin	0	0	0	0
oshol	o	sh	OL	4	IV	DIRECT_A_VALUE	osholaiiin	0	0	0	0
oshol	o	sh	OL	4	IV	FUSED_D_VALUE	osholdaiiin	0	0	0	0
oshol	o	sh	OL	4	IV	SEPARATE_D_VALUE	oshol daiiin	0	0	0	0
oshor	o	sh	OR	1	I	DIRECT_A_VALUE	oshoran	0	0	0	0
oshor	o	sh	OR	1	I	FUSED_D_VALUE	oshordan	0	0	0	0
oshor	o	sh	OR	1	I	SEPARATE_D_VALUE	oshor dan	0	0	0	0
oshor	o	sh	OR	2	II	DIRECT_A_VALUE	oshorain	0	0	0	0
oshor	o	sh	OR	2	II	FUSED_D_VALUE	oshordain	0	0	0	0
oshor	o	sh	OR	2	II	SEPARATE_D_VALUE	oshor dain	0	0	0	0
oshor	o	sh	OR	3	III	DIRECT_A_VALUE	oshoraiin	0	0	0	0
oshor	o	sh	OR	3	III	FUSED_D_VALUE	oshordaiin	0	0	0	0
oshor	o	sh	OR	3	III	SEPARATE_D_VALUE	oshor daiin	0	0	0	0
oshor	o	sh	OR	4	IV	DIRECT_A_VALUE	oshoraiiin	0	0	0	0
oshor	o	sh	OR	4	IV	FUSED_D_VALUE	oshordaiiin	0	0	0	0
oshor	o	sh	OR	4	IV	SEPARATE_D_VALUE	oshor daiiin	0	0	0	0
okchol	o	kch	OL	1	I	DIRECT_A_VALUE	okcholan	0	0	0	0
okchol	o	kch	OL	1	I	FUSED_D_VALUE	okcholdan	0	0	0	0
okchol	o	kch	OL	1	I	SEPARATE_D_VALUE	okchol dan	0	0	0	0
okchol	o	kch	OL	2	II	DIRECT_A_VALUE	okcholain	0	0	0	0
okchol	o	kch	OL	2	II	FUSED_D_VALUE	okcholdain	0	0	0	0
okchol	o	kch	OL	2	II	SEPARATE_D_VALUE	okchol dain	1	1	0	1
okchol	o	kch	OL	3	III	DIRECT_A_VALUE	okcholaiin	0	0	0	0
okchol	o	kch	OL	3	III	FUSED_D_VALUE	okcholdaiin	0	0	0	0
okchol	o	kch	OL	3	III	SEPARATE_D_VALUE	okchol daiin	0	0	0	0
okchol	o	kch	OL	4	IV	DIRECT_A_VALUE	okcholaiiin	0	0	0	0
okchol	o	kch	OL	4	IV	FUSED_D_VALUE	okcholdaiiin	0	0	0	0
okchol	o	kch	OL	4	IV	SEPARATE_D_VALUE	okchol daiiin	0	0	0	0
okchor	o	kch	OR	1	I	DIRECT_A_VALUE	okchoran	0	0	0	0
okchor	o	kch	OR	1	I	FUSED_D_VALUE	okchordan	0	0	0	0
okchor	o	kch	OR	1	I	SEPARATE_D_VALUE	okchor dan	0	0	0	0
okchor	o	kch	OR	2	II	DIRECT_A_VALUE	okchorain	0	0	0	0
okchor	o	kch	OR	2	II	FUSED_D_VALUE	okchordain	0	0	0	0
okchor	o	kch	OR	2	II	SEPARATE_D_VALUE	okchor dain	0	0	0	0
okchor	o	kch	OR	3	III	DIRECT_A_VALUE	okchoraiin	0	0	0	0
okchor	o	kch	OR	3	III	FUSED_D_VALUE	okchordaiin	0	0	0	0
okchor	o	kch	OR	3	III	SEPARATE_D_VALUE	okchor daiin	2	2	2	1
okchor	o	kch	OR	4	IV	DIRECT_A_VALUE	okchoraiiin	0	0	0	0
okchor	o	kch	OR	4	IV	FUSED_D_VALUE	okchordaiiin	0	0	0	0
okchor	o	kch	OR	4	IV	SEPARATE_D_VALUE	okchor daiiin	0	0	0	0
okshol	o	ksh	OL	1	I	DIRECT_A_VALUE	oksholan	0	0	0	0
okshol	o	ksh	OL	1	I	FUSED_D_VALUE	oksholdan	0	0	0	0
okshol	o	ksh	OL	1	I	SEPARATE_D_VALUE	okshol dan	0	0	0	0
okshol	o	ksh	OL	2	II	DIRECT_A_VALUE	oksholain	0	0	0	0
okshol	o	ksh	OL	2	II	FUSED_D_VALUE	oksholdain	0	0	0	0
okshol	o	ksh	OL	2	II	SEPARATE_D_VALUE	okshol dain	0	0	0	0
okshol	o	ksh	OL	3	III	DIRECT_A_VALUE	oksholaiin	0	0	0	0
okshol	o	ksh	OL	3	III	FUSED_D_VALUE	oksholdaiin	0	0	0	0
okshol	o	ksh	OL	3	III	SEPARATE_D_VALUE	okshol daiin	0	0	0	0
okshol	o	ksh	OL	4	IV	DIRECT_A_VALUE	oksholaiiin	0	0	0	0
okshol	o	ksh	OL	4	IV	FUSED_D_VALUE	oksholdaiiin	0	0	0	0
okshol	o	ksh	OL	4	IV	SEPARATE_D_VALUE	okshol daiiin	0	0	0	0
okshor	o	ksh	OR	1	I	DIRECT_A_VALUE	okshoran	0	0	0	0
okshor	o	ksh	OR	1	I	FUSED_D_VALUE	okshordan	0	0	0	0
okshor	o	ksh	OR	1	I	SEPARATE_D_VALUE	okshor dan	0	0	0	0
okshor	o	ksh	OR	2	II	DIRECT_A_VALUE	okshorain	0	0	0	0
okshor	o	ksh	OR	2	II	FUSED_D_VALUE	okshordain	0	0	0	0
okshor	o	ksh	OR	2	II	SEPARATE_D_VALUE	okshor dain	0	0	0	0
okshor	o	ksh	OR	3	III	DIRECT_A_VALUE	okshoraiin	0	0	0	0
okshor	o	ksh	OR	3	III	FUSED_D_VALUE	okshordaiin	0	0	0	0
okshor	o	ksh	OR	3	III	SEPARATE_D_VALUE	okshor daiin	0	0	0	0
okshor	o	ksh	OR	4	IV	DIRECT_A_VALUE	okshoraiiin	0	0	0	0
okshor	o	ksh	OR	4	IV	FUSED_D_VALUE	okshordaiiin	0	0	0	0
okshor	o	ksh	OR	4	IV	SEPARATE_D_VALUE	okshor daiiin	0	0	0	0
otchol	o	tch	OL	1	I	DIRECT_A_VALUE	otcholan	0	0	0	0
otchol	o	tch	OL	1	I	FUSED_D_VALUE	otcholdan	0	0	0	0
otchol	o	tch	OL	1	I	SEPARATE_D_VALUE	otchol dan	0	0	0	0
otchol	o	tch	OL	2	II	DIRECT_A_VALUE	otcholain	0	0	0	0
otchol	o	tch	OL	2	II	FUSED_D_VALUE	otcholdain	0	0	0	0
otchol	o	tch	OL	2	II	SEPARATE_D_VALUE	otchol dain	1	1	1	1
otchol	o	tch	OL	3	III	DIRECT_A_VALUE	otcholaiin	0	0	0	0
otchol	o	tch	OL	3	III	FUSED_D_VALUE	otcholdaiin	0	0	0	0
otchol	o	tch	OL	3	III	SEPARATE_D_VALUE	otchol daiin	3	3	3	1
otchol	o	tch	OL	4	IV	DIRECT_A_VALUE	otcholaiiin	0	0	0	0
otchol	o	tch	OL	4	IV	FUSED_D_VALUE	otcholdaiiin	0	0	0	0
otchol	o	tch	OL	4	IV	SEPARATE_D_VALUE	otchol daiiin	0	0	0	0
otchor	o	tch	OR	1	I	DIRECT_A_VALUE	otchoran	0	0	0	0
otchor	o	tch	OR	1	I	FUSED_D_VALUE	otchordan	0	0	0	0
otchor	o	tch	OR	1	I	SEPARATE_D_VALUE	otchor dan	0	0	0	0
otchor	o	tch	OR	2	II	DIRECT_A_VALUE	otchorain	0	0	0	0
otchor	o	tch	OR	2	II	FUSED_D_VALUE	otchordain	0	0	0	0
otchor	o	tch	OR	2	II	SEPARATE_D_VALUE	otchor dain	0	0	0	0
otchor	o	tch	OR	3	III	DIRECT_A_VALUE	otchoraiin	0	0	0	0
otchor	o	tch	OR	3	III	FUSED_D_VALUE	otchordaiin	0	0	0	0
otchor	o	tch	OR	3	III	SEPARATE_D_VALUE	otchor daiin	2	2	1	1
otchor	o	tch	OR	4	IV	DIRECT_A_VALUE	otchoraiiin	0	0	0	0
otchor	o	tch	OR	4	IV	FUSED_D_VALUE	otchordaiiin	0	0	0	0
otchor	o	tch	OR	4	IV	SEPARATE_D_VALUE	otchor daiiin	0	0	0	0
otshol	o	tsh	OL	1	I	DIRECT_A_VALUE	otsholan	0	0	0	0
otshol	o	tsh	OL	1	I	FUSED_D_VALUE	otsholdan	0	0	0	0
otshol	o	tsh	OL	1	I	SEPARATE_D_VALUE	otshol dan	0	0	0	0
otshol	o	tsh	OL	2	II	DIRECT_A_VALUE	otsholain	0	0	0	0
otshol	o	tsh	OL	2	II	FUSED_D_VALUE	otsholdain	0	0	0	0
otshol	o	tsh	OL	2	II	SEPARATE_D_VALUE	otshol dain	0	0	0	0
otshol	o	tsh	OL	3	III	DIRECT_A_VALUE	otsholaiin	0	0	0	0
otshol	o	tsh	OL	3	III	FUSED_D_VALUE	otsholdaiin	0	0	0	0
otshol	o	tsh	OL	3	III	SEPARATE_D_VALUE	otshol daiin	0	0	0	0
otshol	o	tsh	OL	4	IV	DIRECT_A_VALUE	otsholaiiin	0	0	0	0
otshol	o	tsh	OL	4	IV	FUSED_D_VALUE	otsholdaiiin	0	0	0	0
otshol	o	tsh	OL	4	IV	SEPARATE_D_VALUE	otshol daiiin	0	0	0	0
otshor	o	tsh	OR	1	I	DIRECT_A_VALUE	otshoran	0	0	0	0
otshor	o	tsh	OR	1	I	FUSED_D_VALUE	otshordan	0	0	0	0
otshor	o	tsh	OR	1	I	SEPARATE_D_VALUE	otshor dan	0	0	0	0
otshor	o	tsh	OR	2	II	DIRECT_A_VALUE	otshorain	0	0	0	0
otshor	o	tsh	OR	2	II	FUSED_D_VALUE	otshordain	0	0	0	0
otshor	o	tsh	OR	2	II	SEPARATE_D_VALUE	otshor dain	0	0	0	0
otshor	o	tsh	OR	3	III	DIRECT_A_VALUE	otshoraiin	0	0	0	0
otshor	o	tsh	OR	3	III	FUSED_D_VALUE	otshordaiin	0	0	0	0
otshor	o	tsh	OR	3	III	SEPARATE_D_VALUE	otshor daiin	0	0	0	0
otshor	o	tsh	OR	4	IV	DIRECT_A_VALUE	otshoraiiin	0	0	0	0
otshor	o	tsh	OR	4	IV	FUSED_D_VALUE	otshordaiiin	0	0	0	0
otshor	o	tsh	OR	4	IV	SEPARATE_D_VALUE	otshor daiiin	0	0	0	0
qool	qo	NONE	OL	1	I	DIRECT_A_VALUE	qoolan	0	0	0	0
qool	qo	NONE	OL	1	I	FUSED_D_VALUE	qooldan	0	0	0	0
qool	qo	NONE	OL	1	I	SEPARATE_D_VALUE	qool dan	0	0	0	0
qool	qo	NONE	OL	2	II	DIRECT_A_VALUE	qoolain	0	0	0	0
qool	qo	NONE	OL	2	II	FUSED_D_VALUE	qooldain	0	0	0	0
qool	qo	NONE	OL	2	II	SEPARATE_D_VALUE	qool dain	0	0	0	0
qool	qo	NONE	OL	3	III	DIRECT_A_VALUE	qoolaiin	0	0	0	0
qool	qo	NONE	OL	3	III	FUSED_D_VALUE	qooldaiin	0	0	0	0
qool	qo	NONE	OL	3	III	SEPARATE_D_VALUE	qool daiin	0	0	0	0
qool	qo	NONE	OL	4	IV	DIRECT_A_VALUE	qoolaiiin	0	0	0	0
qool	qo	NONE	OL	4	IV	FUSED_D_VALUE	qooldaiiin	0	0	0	0
qool	qo	NONE	OL	4	IV	SEPARATE_D_VALUE	qool daiiin	0	0	0	0
qoor	qo	NONE	OR	1	I	DIRECT_A_VALUE	qooran	0	0	0	0
qoor	qo	NONE	OR	1	I	FUSED_D_VALUE	qoordan	0	0	0	0
qoor	qo	NONE	OR	1	I	SEPARATE_D_VALUE	qoor dan	0	0	0	0
qoor	qo	NONE	OR	2	II	DIRECT_A_VALUE	qoorain	0	0	0	0
qoor	qo	NONE	OR	2	II	FUSED_D_VALUE	qoordain	0	0	0	0
qoor	qo	NONE	OR	2	II	SEPARATE_D_VALUE	qoor dain	0	0	0	0
qoor	qo	NONE	OR	3	III	DIRECT_A_VALUE	qooraiin	0	0	0	0
qoor	qo	NONE	OR	3	III	FUSED_D_VALUE	qoordaiin	0	0	0	0
qoor	qo	NONE	OR	3	III	SEPARATE_D_VALUE	qoor daiin	0	0	0	0
qoor	qo	NONE	OR	4	IV	DIRECT_A_VALUE	qooraiiin	0	0	0	0
qoor	qo	NONE	OR	4	IV	FUSED_D_VALUE	qoordaiiin	0	0	0	0
qoor	qo	NONE	OR	4	IV	SEPARATE_D_VALUE	qoor daiiin	0	0	0	0
qokol	qo	k	OL	1	I	DIRECT_A_VALUE	qokolan	0	0	0	0
qokol	qo	k	OL	1	I	FUSED_D_VALUE	qokoldan	0	0	0	0
qokol	qo	k	OL	1	I	SEPARATE_D_VALUE	qokol dan	0	0	0	0
qokol	qo	k	OL	2	II	DIRECT_A_VALUE	qokolain	0	0	0	0
qokol	qo	k	OL	2	II	FUSED_D_VALUE	qokoldain	0	0	0	0
qokol	qo	k	OL	2	II	SEPARATE_D_VALUE	qokol dain	1	1	0	1
qokol	qo	k	OL	3	III	DIRECT_A_VALUE	qokolaiin	0	0	0	0
qokol	qo	k	OL	3	III	FUSED_D_VALUE	qokoldaiin	0	0	0	0
qokol	qo	k	OL	3	III	SEPARATE_D_VALUE	qokol daiin	6	6	4	1
qokol	qo	k	OL	4	IV	DIRECT_A_VALUE	qokolaiiin	0	0	0	0
qokol	qo	k	OL	4	IV	FUSED_D_VALUE	qokoldaiiin	0	0	0	0
qokol	qo	k	OL	4	IV	SEPARATE_D_VALUE	qokol daiiin	1	1	0	1
qokor	qo	k	OR	1	I	DIRECT_A_VALUE	qokoran	0	0	0	0
qokor	qo	k	OR	1	I	FUSED_D_VALUE	qokordan	0	0	0	0
qokor	qo	k	OR	1	I	SEPARATE_D_VALUE	qokor dan	0	0	0	0
qokor	qo	k	OR	2	II	DIRECT_A_VALUE	qokorain	0	0	0	0
qokor	qo	k	OR	2	II	FUSED_D_VALUE	qokordain	0	0	0	0
qokor	qo	k	OR	2	II	SEPARATE_D_VALUE	qokor dain	0	0	0	0
qokor	qo	k	OR	3	III	DIRECT_A_VALUE	qokoraiin	0	0	0	0
qokor	qo	k	OR	3	III	FUSED_D_VALUE	qokordaiin	0	0	0	0
qokor	qo	k	OR	3	III	SEPARATE_D_VALUE	qokor daiin	2	2	1	1
qokor	qo	k	OR	4	IV	DIRECT_A_VALUE	qokoraiiin	0	0	0	0
qokor	qo	k	OR	4	IV	FUSED_D_VALUE	qokordaiiin	0	0	0	0
qokor	qo	k	OR	4	IV	SEPARATE_D_VALUE	qokor daiiin	0	0	0	0
qotol	qo	t	OL	1	I	DIRECT_A_VALUE	qotolan	0	0	0	0
qotol	qo	t	OL	1	I	FUSED_D_VALUE	qotoldan	0	0	0	0
qotol	qo	t	OL	1	I	SEPARATE_D_VALUE	qotol dan	0	0	0	0
qotol	qo	t	OL	2	II	DIRECT_A_VALUE	qotolain	0	0	0	0
qotol	qo	t	OL	2	II	FUSED_D_VALUE	qotoldain	0	0	0	0
qotol	qo	t	OL	2	II	SEPARATE_D_VALUE	qotol dain	0	0	0	0
qotol	qo	t	OL	3	III	DIRECT_A_VALUE	qotolaiin	1	1	1	1
qotol	qo	t	OL	3	III	FUSED_D_VALUE	qotoldaiin	0	0	0	0
qotol	qo	t	OL	3	III	SEPARATE_D_VALUE	qotol daiin	3	3	1	1
qotol	qo	t	OL	4	IV	DIRECT_A_VALUE	qotolaiiin	0	0	0	0
qotol	qo	t	OL	4	IV	FUSED_D_VALUE	qotoldaiiin	0	0	0	0
qotol	qo	t	OL	4	IV	SEPARATE_D_VALUE	qotol daiiin	0	0	0	0
qotor	qo	t	OR	1	I	DIRECT_A_VALUE	qotoran	0	0	0	0
qotor	qo	t	OR	1	I	FUSED_D_VALUE	qotordan	0	0	0	0
qotor	qo	t	OR	1	I	SEPARATE_D_VALUE	qotor dan	0	0	0	0
qotor	qo	t	OR	2	II	DIRECT_A_VALUE	qotorain	0	0	0	0
qotor	qo	t	OR	2	II	FUSED_D_VALUE	qotordain	0	0	0	0
qotor	qo	t	OR	2	II	SEPARATE_D_VALUE	qotor dain	0	0	0	0
qotor	qo	t	OR	3	III	DIRECT_A_VALUE	qotoraiin	0	0	0	0
qotor	qo	t	OR	3	III	FUSED_D_VALUE	qotordaiin	0	0	0	0
qotor	qo	t	OR	3	III	SEPARATE_D_VALUE	qotor daiin	1	1	1	1
qotor	qo	t	OR	4	IV	DIRECT_A_VALUE	qotoraiiin	0	0	0	0
qotor	qo	t	OR	4	IV	FUSED_D_VALUE	qotordaiiin	0	0	0	0
qotor	qo	t	OR	4	IV	SEPARATE_D_VALUE	qotor daiiin	0	0	0	0
qochol	qo	ch	OL	1	I	DIRECT_A_VALUE	qocholan	0	0	0	0
qochol	qo	ch	OL	1	I	FUSED_D_VALUE	qocholdan	0	0	0	0
qochol	qo	ch	OL	1	I	SEPARATE_D_VALUE	qochol dan	0	0	0	0
qochol	qo	ch	OL	2	II	DIRECT_A_VALUE	qocholain	0	0	0	0
qochol	qo	ch	OL	2	II	FUSED_D_VALUE	qocholdain	0	0	0	0
qochol	qo	ch	OL	2	II	SEPARATE_D_VALUE	qochol dain	0	0	0	0
qochol	qo	ch	OL	3	III	DIRECT_A_VALUE	qocholaiin	0	0	0	0
qochol	qo	ch	OL	3	III	FUSED_D_VALUE	qocholdaiin	0	0	0	0
qochol	qo	ch	OL	3	III	SEPARATE_D_VALUE	qochol daiin	0	0	0	0
qochol	qo	ch	OL	4	IV	DIRECT_A_VALUE	qocholaiiin	0	0	0	0
qochol	qo	ch	OL	4	IV	FUSED_D_VALUE	qocholdaiiin	0	0	0	0
qochol	qo	ch	OL	4	IV	SEPARATE_D_VALUE	qochol daiiin	0	0	0	0
qochor	qo	ch	OR	1	I	DIRECT_A_VALUE	qochoran	0	0	0	0
qochor	qo	ch	OR	1	I	FUSED_D_VALUE	qochordan	0	0	0	0
qochor	qo	ch	OR	1	I	SEPARATE_D_VALUE	qochor dan	0	0	0	0
qochor	qo	ch	OR	2	II	DIRECT_A_VALUE	qochorain	0	0	0	0
qochor	qo	ch	OR	2	II	FUSED_D_VALUE	qochordain	0	0	0	0
qochor	qo	ch	OR	2	II	SEPARATE_D_VALUE	qochor dain	0	0	0	0
qochor	qo	ch	OR	3	III	DIRECT_A_VALUE	qochoraiin	0	0	0	0
qochor	qo	ch	OR	3	III	FUSED_D_VALUE	qochordaiin	0	0	0	0
qochor	qo	ch	OR	3	III	SEPARATE_D_VALUE	qochor daiin	0	0	0	0
qochor	qo	ch	OR	4	IV	DIRECT_A_VALUE	qochoraiiin	0	0	0	0
qochor	qo	ch	OR	4	IV	FUSED_D_VALUE	qochordaiiin	0	0	0	0
qochor	qo	ch	OR	4	IV	SEPARATE_D_VALUE	qochor daiiin	0	0	0	0
qoshol	qo	sh	OL	1	I	DIRECT_A_VALUE	qosholan	0	0	0	0
qoshol	qo	sh	OL	1	I	FUSED_D_VALUE	qosholdan	0	0	0	0
qoshol	qo	sh	OL	1	I	SEPARATE_D_VALUE	qoshol dan	0	0	0	0
qoshol	qo	sh	OL	2	II	DIRECT_A_VALUE	qosholain	0	0	0	0
qoshol	qo	sh	OL	2	II	FUSED_D_VALUE	qosholdain	0	0	0	0
qoshol	qo	sh	OL	2	II	SEPARATE_D_VALUE	qoshol dain	0	0	0	0
qoshol	qo	sh	OL	3	III	DIRECT_A_VALUE	qosholaiin	0	0	0	0
qoshol	qo	sh	OL	3	III	FUSED_D_VALUE	qosholdaiin	0	0	0	0
qoshol	qo	sh	OL	3	III	SEPARATE_D_VALUE	qoshol daiin	0	0	0	0
qoshol	qo	sh	OL	4	IV	DIRECT_A_VALUE	qosholaiiin	0	0	0	0
qoshol	qo	sh	OL	4	IV	FUSED_D_VALUE	qosholdaiiin	0	0	0	0
qoshol	qo	sh	OL	4	IV	SEPARATE_D_VALUE	qoshol daiiin	0	0	0	0
qoshor	qo	sh	OR	1	I	DIRECT_A_VALUE	qoshoran	0	0	0	0
qoshor	qo	sh	OR	1	I	FUSED_D_VALUE	qoshordan	0	0	0	0
qoshor	qo	sh	OR	1	I	SEPARATE_D_VALUE	qoshor dan	0	0	0	0
qoshor	qo	sh	OR	2	II	DIRECT_A_VALUE	qoshorain	0	0	0	0
qoshor	qo	sh	OR	2	II	FUSED_D_VALUE	qoshordain	0	0	0	0
qoshor	qo	sh	OR	2	II	SEPARATE_D_VALUE	qoshor dain	0	0	0	0
qoshor	qo	sh	OR	3	III	DIRECT_A_VALUE	qoshoraiin	0	0	0	0
qoshor	qo	sh	OR	3	III	FUSED_D_VALUE	qoshordaiin	0	0	0	0
qoshor	qo	sh	OR	3	III	SEPARATE_D_VALUE	qoshor daiin	0	0	0	0
qoshor	qo	sh	OR	4	IV	DIRECT_A_VALUE	qoshoraiiin	0	0	0	0
qoshor	qo	sh	OR	4	IV	FUSED_D_VALUE	qoshordaiiin	0	0	0	0
qoshor	qo	sh	OR	4	IV	SEPARATE_D_VALUE	qoshor daiiin	0	0	0	0
qokchol	qo	kch	OL	1	I	DIRECT_A_VALUE	qokcholan	0	0	0	0
qokchol	qo	kch	OL	1	I	FUSED_D_VALUE	qokcholdan	0	0	0	0
qokchol	qo	kch	OL	1	I	SEPARATE_D_VALUE	qokchol dan	0	0	0	0
qokchol	qo	kch	OL	2	II	DIRECT_A_VALUE	qokcholain	0	0	0	0
qokchol	qo	kch	OL	2	II	FUSED_D_VALUE	qokcholdain	0	0	0	0
qokchol	qo	kch	OL	2	II	SEPARATE_D_VALUE	qokchol dain	0	0	0	0
qokchol	qo	kch	OL	3	III	DIRECT_A_VALUE	qokcholaiin	0	0	0	0
qokchol	qo	kch	OL	3	III	FUSED_D_VALUE	qokcholdaiin	0	0	0	0
qokchol	qo	kch	OL	3	III	SEPARATE_D_VALUE	qokchol daiin	1	1	1	1
qokchol	qo	kch	OL	4	IV	DIRECT_A_VALUE	qokcholaiiin	0	0	0	0
qokchol	qo	kch	OL	4	IV	FUSED_D_VALUE	qokcholdaiiin	0	0	0	0
qokchol	qo	kch	OL	4	IV	SEPARATE_D_VALUE	qokchol daiiin	0	0	0	0
qokchor	qo	kch	OR	1	I	DIRECT_A_VALUE	qokchoran	0	0	0	0
qokchor	qo	kch	OR	1	I	FUSED_D_VALUE	qokchordan	0	0	0	0
qokchor	qo	kch	OR	1	I	SEPARATE_D_VALUE	qokchor dan	0	0	0	0
qokchor	qo	kch	OR	2	II	DIRECT_A_VALUE	qokchorain	0	0	0	0
qokchor	qo	kch	OR	2	II	FUSED_D_VALUE	qokchordain	0	0	0	0
qokchor	qo	kch	OR	2	II	SEPARATE_D_VALUE	qokchor dain	0	0	0	0
qokchor	qo	kch	OR	3	III	DIRECT_A_VALUE	qokchoraiin	0	0	0	0
qokchor	qo	kch	OR	3	III	FUSED_D_VALUE	qokchordaiin	0	0	0	0
qokchor	qo	kch	OR	3	III	SEPARATE_D_VALUE	qokchor daiin	0	0	0	0
qokchor	qo	kch	OR	4	IV	DIRECT_A_VALUE	qokchoraiiin	0	0	0	0
qokchor	qo	kch	OR	4	IV	FUSED_D_VALUE	qokchordaiiin	0	0	0	0
qokchor	qo	kch	OR	4	IV	SEPARATE_D_VALUE	qokchor daiiin	0	0	0	0
qokshol	qo	ksh	OL	1	I	DIRECT_A_VALUE	qoksholan	0	0	0	0
qokshol	qo	ksh	OL	1	I	FUSED_D_VALUE	qoksholdan	0	0	0	0
qokshol	qo	ksh	OL	1	I	SEPARATE_D_VALUE	qokshol dan	0	0	0	0
qokshol	qo	ksh	OL	2	II	DIRECT_A_VALUE	qoksholain	0	0	0	0
qokshol	qo	ksh	OL	2	II	FUSED_D_VALUE	qoksholdain	0	0	0	0
qokshol	qo	ksh	OL	2	II	SEPARATE_D_VALUE	qokshol dain	0	0	0	0
qokshol	qo	ksh	OL	3	III	DIRECT_A_VALUE	qoksholaiin	0	0	0	0
qokshol	qo	ksh	OL	3	III	FUSED_D_VALUE	qoksholdaiin	0	0	0	0
qokshol	qo	ksh	OL	3	III	SEPARATE_D_VALUE	qokshol daiin	0	0	0	0
qokshol	qo	ksh	OL	4	IV	DIRECT_A_VALUE	qoksholaiiin	0	0	0	0
qokshol	qo	ksh	OL	4	IV	FUSED_D_VALUE	qoksholdaiiin	0	0	0	0
qokshol	qo	ksh	OL	4	IV	SEPARATE_D_VALUE	qokshol daiiin	0	0	0	0
qokshor	qo	ksh	OR	1	I	DIRECT_A_VALUE	qokshoran	0	0	0	0
qokshor	qo	ksh	OR	1	I	FUSED_D_VALUE	qokshordan	0	0	0	0
qokshor	qo	ksh	OR	1	I	SEPARATE_D_VALUE	qokshor dan	0	0	0	0
qokshor	qo	ksh	OR	2	II	DIRECT_A_VALUE	qokshorain	0	0	0	0
qokshor	qo	ksh	OR	2	II	FUSED_D_VALUE	qokshordain	0	0	0	0
qokshor	qo	ksh	OR	2	II	SEPARATE_D_VALUE	qokshor dain	0	0	0	0
qokshor	qo	ksh	OR	3	III	DIRECT_A_VALUE	qokshoraiin	0	0	0	0
qokshor	qo	ksh	OR	3	III	FUSED_D_VALUE	qokshordaiin	0	0	0	0
qokshor	qo	ksh	OR	3	III	SEPARATE_D_VALUE	qokshor daiin	0	0	0	0
qokshor	qo	ksh	OR	4	IV	DIRECT_A_VALUE	qokshoraiiin	0	0	0	0
qokshor	qo	ksh	OR	4	IV	FUSED_D_VALUE	qokshordaiiin	0	0	0	0
qokshor	qo	ksh	OR	4	IV	SEPARATE_D_VALUE	qokshor daiiin	0	0	0	0
qotchol	qo	tch	OL	1	I	DIRECT_A_VALUE	qotcholan	0	0	0	0
qotchol	qo	tch	OL	1	I	FUSED_D_VALUE	qotcholdan	0	0	0	0
qotchol	qo	tch	OL	1	I	SEPARATE_D_VALUE	qotchol dan	0	0	0	0
qotchol	qo	tch	OL	2	II	DIRECT_A_VALUE	qotcholain	0	0	0	0
qotchol	qo	tch	OL	2	II	FUSED_D_VALUE	qotcholdain	0	0	0	0
qotchol	qo	tch	OL	2	II	SEPARATE_D_VALUE	qotchol dain	0	0	0	0
qotchol	qo	tch	OL	3	III	DIRECT_A_VALUE	qotcholaiin	0	0	0	0
qotchol	qo	tch	OL	3	III	FUSED_D_VALUE	qotcholdaiin	0	0	0	0
qotchol	qo	tch	OL	3	III	SEPARATE_D_VALUE	qotchol daiin	0	0	0	0
qotchol	qo	tch	OL	4	IV	DIRECT_A_VALUE	qotcholaiiin	0	0	0	0
qotchol	qo	tch	OL	4	IV	FUSED_D_VALUE	qotcholdaiiin	0	0	0	0
qotchol	qo	tch	OL	4	IV	SEPARATE_D_VALUE	qotchol daiiin	0	0	0	0
qotchor	qo	tch	OR	1	I	DIRECT_A_VALUE	qotchoran	0	0	0	0
qotchor	qo	tch	OR	1	I	FUSED_D_VALUE	qotchordan	0	0	0	0
qotchor	qo	tch	OR	1	I	SEPARATE_D_VALUE	qotchor dan	0	0	0	0
qotchor	qo	tch	OR	2	II	DIRECT_A_VALUE	qotchorain	0	0	0	0
qotchor	qo	tch	OR	2	II	FUSED_D_VALUE	qotchordain	0	0	0	0
qotchor	qo	tch	OR	2	II	SEPARATE_D_VALUE	qotchor dain	0	0	0	0
qotchor	qo	tch	OR	3	III	DIRECT_A_VALUE	qotchoraiin	1	1	1	1
qotchor	qo	tch	OR	3	III	FUSED_D_VALUE	qotchordaiin	0	0	0	0
qotchor	qo	tch	OR	3	III	SEPARATE_D_VALUE	qotchor daiin	1	1	1	1
qotchor	qo	tch	OR	4	IV	DIRECT_A_VALUE	qotchoraiiin	0	0	0	0
qotchor	qo	tch	OR	4	IV	FUSED_D_VALUE	qotchordaiiin	0	0	0	0
qotchor	qo	tch	OR	4	IV	SEPARATE_D_VALUE	qotchor daiiin	0	0	0	0
