chol_id	page	locus	token_index	surface	composition	working_meaning_de	left_surface	right_surface	position	section	hand	triple_reading_token_stable	surface_line
G628-H150	f28v	f28v.7	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	oiir	tsho	MIDDLE	H	1	1	pchol oiir chol tsho daiin sho t chy chtshy dair am
G628-H151	f29r	f29r.7	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokchy	shokchy	MIDDLE	H	1	1	qokchy chol shokchy qokaiin choety choty kaiin
G628-H152	f29v	f29v.2	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	s	chol	MIDDLE	H	1	1	qotcheaiin s chol chol cthy chey cthold ytchor dary
G628-H153	f29v	f29v.2	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	cthy	MIDDLE	H	1	0	qotcheaiin s chol chol cthy chey cthold ytchor dary
G628-H154	f29v	f29v.3	1	chol	ch+ol	trocken; nominal trockenes Gut/Material	<START>	chol	FIRST	H	1	1	chol chol kor shey odaiin qotchy taiin s she otey sy
G628-H155	f29v	f29v.3	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	kor	MIDDLE	H	1	1	chol chol kor shey odaiin qotchy taiin s she otey sy
G628-H156	f29v	f29v.6	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	dchor	chaiin	MIDDLE	H	1	1	dchor chol chaiin shaiin cthod dar chs shody
G628-H157	f2r	f2r.5	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	shodaiin	dan	MIDDLE	H	1	1	otochor al shodaiin chol dan ytchaiin dan
G628-H158	f2r	f2r.7	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	daiiny	dan	MIDDLE	H	1	1	shor ckhy daiiny chol dan
G628-H159	f2r	f2r.9	8	chol	ch+ol	trocken; nominal trockenes Gut/Material	so	yky	MIDDLE	H	1	0	dls sho kol sheey qokey ykody so chol yky dain daiisol
G628-H160	f2v	f2v.3	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	lshy	chody	MIDDLE	H	1	1	otchy chor lshy chol chody chodain chcthy daiin
G628-H161	f2v	f2v.5	8	chol	ch+ol	trocken; nominal trockenes Gut/Material	dor	daiin	MIDDLE	H	1	1	kchor shy daiiin chm s shey dor chol daiin
G628-H162	f2v	f2v.6	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	dor	chor	MIDDLE	H	1	1	dor chol chor chol keol chy chty daiin o tchor chan
G628-H163	f2v	f2v.6	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	chor	keol	MIDDLE	H	1	1	dor chol chor chol keol chy chty daiin o tchor chan
G628-H164	f2v	f2v.8	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	cheol	dolody	MIDDLE	H	1	1	chokoishe chor cheol chol dolody
G628-H165	f30r	f30r.9	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	qochar	keeaiin	MIDDLE	H	1	1	dchey qochar chol keeaiin chcthey chor cheky
G628-H166	f32r	f32r.3	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	cthol	dol	MIDDLE	H	1	1	qokchor chor cthol chol dol dcheodain daiin
G628-H167	f32v	f32v.1	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	kcheodaiin	kechy	MIDDLE	H	1	0	kcheodaiin chol kechy qotaiin daiioam o chofchody
G628-H168	f32v	f32v.6	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	kchan	shal	MIDDLE	H	1	0	o kchan chol shal dchcthy
G628-H169	f32v	f32v.10	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	chor	daiin	MIDDLE	H	1	1	sho keol chor chol daiin cpho l cthol da ar
G628-H170	f35r	f35r.11	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	sheaiin	cthaiin	MIDDLE	H	1	1	sheaiin chol cthaiin l chaiin lchal dal dair aldy n
G628-H171	f35r	f35r.14	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	cthol	aiin	MIDDLE	H	1	1	cthol chol aiin qotchy otchor daiin shol qotaiin
G628-H172	f35v	f35v.19	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	keol	daiin	MIDDLE	H	1	1	schokey y keol chol daiin
G628-H173	f36r	f36r.2	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	chty	dy	MIDDLE	H	1	1	oral shor ytaiin qotaiin qooldy chty chol dy tor
G628-H174	f36r	f36r.5	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	qor	ctholy	MIDDLE	H	1	1	daiin qor chol ctholy s o r chy sy chytaroiin
G628-H175	f36v	f36v.2	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	qotor	daiin	MIDDLE	H	1	1	qotor chol daiin otaiin qotor ytar ochor chety ckhor dom
G628-H176	f37r	f37r.4	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	cfholdar	daiin	MIDDLE	H	1	1	pchotchy daiin cfholdar chol daiin yd
G628-H177	f37v	f37v.2	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	dor	cthor	MIDDLE	H	1	1	dor chol cthor orchochor daiin
G628-H178	f37v	f37v.23	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	yto	daiin	MIDDLE	H	1	1	yto chol daiin
G628-H179	f38v	f38v.1	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	okchop	shotol	MIDDLE	H	1	1	okchop chol shotol oteol okeea s chor d aiin d
G628-H180	f38v	f38v.2	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	s	ldy	MIDDLE	H	1	0	choiin shey key sho oiin s chol ldy okeaiin o kom
G628-H181	f38v	f38v.5	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	daiin	oteeol	MIDDLE	H	1	1	qoty daiin chol oteeol dody cheod chody
G628-H182	f39r	f39r.4	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	shckhdchy	or	MIDDLE	H	2	1	tchedy chdy olaiin chedy shckhdchy chol or ordy chees aly okalcheg
G628-H183	f39v	f39v.2	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	kar	qoty	MIDDLE	H	2	1	sor shy kar chol qoty kchdy olky dar chdy ykar olkedaiin ody dy
G628-H184	f3r	f3r.1	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	qopal	cthol	MIDDLE	H	1	1	tsheos qopal chol cthol daimg
G628-H185	f3r	f3r.3	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	qocheor	daiin	MIDDLE	H	1	1	ochor qocheor chol daiin cthy
G628-H186	f3r	f3r.8	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	chor	oky	MIDDLE	H	1	1	ysheor chor chol oky dago
G628-H187	f3r	f3r.16	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	oteol	s	MIDDLE	H	1	1	oteol chol s cheol ekshy qokeom qokol daiin soleeg
G628-H188	f3r	f3r.20	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	ycheor	odaiin	MIDDLE	H	1	1	ycheor chol odaiin chol s aiin okol or am
G628-H189	f3r	f3r.20	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	odaiin	s	MIDDLE	H	1	1	ycheor chol odaiin chol s aiin okol or am
G628-H190	f3v	f3v.3	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	okom	shol	MIDDLE	H	1	1	okom chol shol seees chom cheeykam okai
G628-H191	f3v	f3v.10	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	daiim	okary	MIDDLE	H	1	1	ochos daiin qokshol daiim chol okary
G628-H192	f42r	f42r.10	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	cthol	shol	MIDDLE	H	1	1	choty dol ksheo cthor otol cthol chol shol dain
G628-H193	f42r	f42r.12	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	dcheey	shol	MIDDLE	H	1	1	dcheey chol shol chokaiin choeky d dain dal
G628-H194	f42r	f42r.20	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	shol	shoky	MIDDLE	H	1	1	shol chol shoky okol sho chol shol chal
G628-H195	f42r	f42r.20	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	sho	shol	MIDDLE	H	1	1	shol chol shoky okol sho chol shol chal
G628-H196	f42r	f42r.21	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	shol	chol	MIDDLE	H	1	1	shol chol chol shol oiin s odan
G628-H197	f42r	f42r.21	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	shol	MIDDLE	H	1	1	shol chol chol shol oiin s odan
G628-H198	f42v	f42v.1	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	shols	chor	MIDDLE	H	1	1	cho sheey qocho taiin shols chol chor dain
G628-H199	f42v	f42v.3	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	oky	chol	MIDDLE	H	1	1	sho chotody chotol oky chol chol dl chcthy otoy
G628-H200	f42v	f42v.3	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	dl	MIDDLE	H	1	1	sho chotody chotol oky chol chol dl chcthy otoy
G628-H201	f42v	f42v.12	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	chotcheey	ol	MIDDLE	H	1	1	chotcheey chol ol chaiin oteeaiin chkchy taiin y
G628-H202	f42v	f42v.15	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	chokey	okey	MIDDLE	H	1	1	chokey chol okey
G628-H203	f44r	f44r.10	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	choky	dam	MIDDLE	H	1	0	qokchor okchy qoto ykol choky choky chol dam
G628-H204	f44v	f44v.11	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	okal	chol	MIDDLE	H	1	1	okal chol chol choky okaiin cthy otal
G628-H205	f44v	f44v.11	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	choky	MIDDLE	H	1	1	okal chol chol choky okaiin cthy otal
G628-H206	f45r	f45r.2	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokaiin	chol	MIDDLE	H	1	1	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
G628-H207	f45r	f45r.2	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	ykaiin	MIDDLE	H	1	1	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
G628-H208	f45v	f45v.9	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	cthy	qokom	MIDDLE	H	1	1	ychor cthy chol qokom sy sa ykchom
G628-H209	f46r	f46r.4	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	tshedar	kaldy	MIDDLE	H	2	1	tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky daloy
G628-H210	f46r	f46r.13	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	okeey	dar	MIDDLE	H	2	1	ar akaiin shol okeey chol dar ols lain y
G628-H211	f47r	f47r.2	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	chokchol	choldy	MIDDLE	H	1	1	chokchol chol choldy dair chad aiin
G628-H212	f47r	f47r.3	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	dor	chy	MIDDLE	H	1	1	dor chol chy chaiin ckhey chol dain okaiin
G628-H213	f47r	f47r.3	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	ckhey	dain	MIDDLE	H	1	1	dor chol chy chaiin ckhey chol dain okaiin
G628-H214	f47r	f47r.4	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	chokain	daiin	MIDDLE	H	1	1	qokcheo cthey chokain chol daiin kchdal
G628-H215	f47r	f47r.6	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	so	shol	MIDDLE	H	1	1	folr chey so chol shol aiin shol shol chdy cholol
G628-H216	f47r	f47r.7	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	cthaiin	chol	MIDDLE	H	1	1	schesy kchor cthaiin chol chol chol chor ey
G628-H217	f47r	f47r.7	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	chol	MIDDLE	H	1	1	schesy kchor cthaiin chol chol chol chor ey
G628-H218	f47r	f47r.7	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	chor	MIDDLE	H	1	1	schesy kchor cthaiin chol chol chol chor ey
G628-H219	f47r	f47r.9	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	okal	daiin	MIDDLE	H	1	1	qoko kor chaiin okal chol daiin okcho kchorsy
G628-H220	f47v	f47v.6	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	dochod	<END>	LAST	H	1	1	chody cheor saiin dochod chol
G628-H221	f47v	f47v.9	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	chety	chol	MIDDLE	H	1	1	qotcheey chety chol chol dain
G628-H222	f47v	f47v.9	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	dain	MIDDLE	H	1	1	qotcheey chety chol chol dain
G628-H223	f47v	f47v.10	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	dy	chody	MIDDLE	H	1	1	chotcho ltchey o tcho tchy dy chol chody dar
G628-H224	f47v	f47v.14	1	chol	ch+ol	trocken; nominal trockenes Gut/Material	<START>	chey	FIRST	H	1	1	chol chey
G628-H225	f49r	f49r.13	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	d	y	MIDDLE	H	1	0	d chol y tcheol daiin cthodd
G628-H226	f49r	f49r.15	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	ochol	chody	MIDDLE	H	1	1	ochol chol chody dchodaiin daiin
G628-H227	f49v	f49v.26	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	s	daiin	MIDDLE	H	1	1	qokeol chokeeody otol kcho s chol daiin
G628-H228	f49v	f49v.30	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	d	chokchodaiin	MIDDLE	H	1	1	dcho d chol chokchodaiin chokchy tchol okchokol
G628-H229	f49v	f49v.36	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	cheol	s	MIDDLE	H	1	0	qotcho cheol chol s cho chcthey dcheol chotchody
G628-H230	f49v	f49v.40	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	daiin	chaiin	MIDDLE	H	1	1	oaiin chy daiin chol chaiin kshardy chokchy
G628-H231	f49v	f49v.50	1	chol	ch+ol	trocken; nominal trockenes Gut/Material	<START>	chor	FIRST	H	1	1	chol chor ches chkalchy chokeeoky chokoran
G628-H232	f4r	f4r.3	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	otchol	chy	MIDDLE	H	1	1	otchol chol chy chaiin qotaiin daiin shain
G628-H233	f4v	f4v.10	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	okeody	chokeody	MIDDLE	H	1	1	otaiin sheo okeody chol chokeody
G628-H234	f51v	f51v.6	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	otykol	daiin	MIDDLE	H	1	0	okor ctheody qocphy qokal qotaiin otykol chol daiin
G628-H235	f52v	f52v.2	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	ytchey	ctho	MIDDLE	H	1	1	ytchey chol ctho daiir shy kor ese chor chy dam
G628-H236	f52v	f52v.9	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	ckheol	qokeyl	MIDDLE	H	1	1	daiin ckheol chol qokeyl daiin
G628-H237	f52v	f52v.10	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokody	sol	MIDDLE	H	1	1	yokeey qokody chol sol s aiin
G628-H238	f53r	f53r.9	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	otol	ctheees	MIDDLE	H	1	1	otol chol ctheees os orol chod qoty
G628-H239	f53v	f53v.3	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	cphom	dockhy	MIDDLE	H	1	1	ydaiin cphom chol dockhy cthol dam oty
G628-H240	f53v	f53v.6	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	dshey	ykcheody	MIDDLE	H	1	1	ochoiky dshey chol ykcheody choldam
G628-H241	f54v	f54v.4	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	cheky	okaiin	MIDDLE	H	1	1	dar chor cheky chol okaiin chody chol dy
G628-H242	f54v	f54v.4	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	chody	dy	MIDDLE	H	1	1	dar chor cheky chol okaiin chody chol dy
G628-H243	f54v	f54v.12	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	tol	cthol	MIDDLE	H	1	1	tol chol cthol s
G628-H244	f54v	f54v.13	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	y	okal	MIDDLE	H	1	0	y chol okal yckhey
G628-H245	f54v	f54v.16	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	daiin	oldaiin	MIDDLE	H	1	1	daiin chol oldaiin
G628-H246	f55r	f55r.3	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	ykaiir	chky	MIDDLE	H	2	1	ykaiir chol chky okar chky chdy qokar okaiin chckhy s aiin
G628-H247	f55r	f55r.5	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	okal	kchoy	MIDDLE	H	2	1	y or aiin okal chol kchoy pchtchdy oaiin okasor olkam
G628-H248	f56r	f56r.2	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	chokchey	choly	MIDDLE	H	1	0	chokchey chol choly korchy chykey choty shokaiin
G628-H249	f56r	f56r.14	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	s	chotol	MIDDLE	H	1	0	s chol chotol qotchy
G628-H250	f56r	f56r.15	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	tchol	cthy	MIDDLE	H	1	1	tcho tchol chol cthy
G628-H251	f56v	f56v.3	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	ochey	chol	MIDDLE	H	1	1	ochey chol chol qotchey daiin choteeey dal
G628-H252	f56v	f56v.3	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	qotchey	MIDDLE	H	1	1	ochey chol chol qotchey daiin choteeey dal
G628-H253	f56v	f56v.7	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	kchokchy	shol	MIDDLE	H	1	1	kchokchy chol shol chol otchyd
G628-H254	f56v	f56v.7	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	shol	otchyd	MIDDLE	H	1	0	kchokchy chol shol chol otchyd
G628-H255	f56v	f56v.14	1	chol	ch+ol	trocken; nominal trockenes Gut/Material	<START>	cheo	FIRST	H	1	1	chol cheo kchol chol choky chotor
G628-H256	f56v	f56v.14	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	kchol	choky	MIDDLE	H	1	1	chol cheo kchol chol choky chotor
G628-H257	f56v	f56v.15	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	otchol	chol	MIDDLE	H	1	1	otchol chol chol daiin chotaiin
G628-H258	f56v	f56v.15	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	daiin	MIDDLE	H	1	1	otchol chol chol daiin chotaiin
G628-H259	f56v	f56v.16	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	kchol	chol	MIDDLE	H	1	1	s o kchol chol chol daiin
G628-H260	f56v	f56v.16	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	chol	daiin	MIDDLE	H	1	1	s o kchol chol chol daiin
G628-H261	f58r	f58r.22	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	ytar	dal	MIDDLE	S	3	1	dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg
G628-H262	f58r	f58r.31	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	or	ol	MIDDLE	S	3	1	odshchol taiin okal or chol ol ekar otarchol chol kam qokal
G628-H263	f58r	f58r.31	9	chol	ch+ol	trocken; nominal trockenes Gut/Material	otarchol	kam	MIDDLE	S	3	1	odshchol taiin okal or chol ol ekar otarchol chol kam qokal
G628-H264	f58r	f58r.32	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	al	taly	MIDDLE	S	3	0	oqotaly qokaiin chtaldy qoky dar al chol taly qokaldy
G628-H265	f58v	f58v.14	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	alor	oeear	MIDDLE	S	3	1	shar air alor chol oeear sho qotal chol tal ar tar aropam
G628-H266	f58v	f58v.14	8	chol	ch+ol	trocken; nominal trockenes Gut/Material	qotal	tal	MIDDLE	S	3	1	shar air alor chol oeear sho qotal chol tal ar tar aropam
G628-H267	f58v	f58v.20	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	otal	okal	MIDDLE	S	3	1	tolain ar ykeain qokeey otal chol okal ar ty chkalarol
G628-H268	f58v	f58v.33	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	qoair	ar	MIDDLE	S	3	0	qoair chol ar chey
G628-H269	f5v	f5v.2	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	dchol	otaiin	MIDDLE	H	1	1	dchol chol otaiin dain cthor chots ychopordg
G628-H270	f5v	f5v.5	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	dal	chotaiin	MIDDLE	H	1	1	shokeeol chor cheotol otchol daiin dal chol chotaiin
G628-H271	f5v	f5v.6	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	otol	dairodg	MIDDLE	H	1	1	otol chol dairodg
G628-H272	f6r	f6r.7	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	s	okaiin	MIDDLE	H	1	1	daiin qodaiin cho s chol okaiin s
G628-H273	f6v	f6v.3	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	ckhy	oechockhy	MIDDLE	H	1	1	qoair ckhy chol oechockhy chekchoy ckhy okol rychos
G628-H274	f6v	f6v.14	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokor	cthol	MIDDLE	H	1	1	qokor chol cthol tchalody
G628-H275	f76r	f76r.17	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	qeeey	lkain	MIDDLE	T	2	1	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro
G628-H276	f76r	f76r.36	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	alshy	chdy	MIDDLE	T	2	1	qokal shedy sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly
G628-H277	f76r	f76r.36	11	chol	ch+ol	trocken; nominal trockenes Gut/Material	alor	okeor	MIDDLE	T	2	0	qokal shedy sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly
G628-H278	f76r	f76r.43	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	sheeoldy	oly	MIDDLE	T	2	1	sor shey qokey qokar sheeoldy chol oly chaly lol chdy
G628-H279	f76v	f76v.18	6	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokedy	chedchey	MIDDLE	B	2	1	lshey qockhedy qodeey qolkeedy qokedy chol chedchey daiin olkedy
G628-H280	f77r	f77r.11	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	shedy	shedy	MIDDLE	B	2	1	qoteedy qokaiin shedy chol shedy shcthey qokeedy oteedy cham
G628-H281	f79r	f79r.5	12	chol	ch+ol	trocken; nominal trockenes Gut/Material	cheol	chy	MIDDLE	B	2	1	qokal shedy chcthy or chear salchey qol shal chey l cheol chol chy
G628-H282	f79r	f79r.19	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	cheey	sain	MIDDLE	B	2	1	sol cheey chol sain oral shey qokain sheyky shoty oly
G628-H283	f79v	f79v.17	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	sheey	ol	MIDDLE	B	2	1	qol sheey chol ol dar qokaiin cheekey qoky otain oram
G628-H284	f7r	f7r.7	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	cthol	otchol	MIDDLE	H	1	1	dshoy cthol chol otchol dain shody shol chotchy
G628-H285	f7r	f7r.9	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	choiin	cphey	MIDDLE	H	1	1	qokechy ol choiin chol cphey shckhy chochy kchod
G628-H286	f81r	f81r.2	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokol	otar	MIDDLE	B	2	1	dchey lshl alched qokol chol otar chedy oky
G628-H287	f81r	f81r.10	1	chol	ch+ol	trocken; nominal trockenes Gut/Material	<START>	dain	FIRST	B	2	1	chol dain otedy cheey qotain ly
G628-H288	f82v	f82v.26	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokol	qol	MIDDLE	B	2	0	saiin shey qokol chol qol sheedy qokal shedy qokaiin
G628-H289	f82v	f82v.37	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	alchey	olkol	MIDDLE	B	2	1	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr
G628-H290	f85r1	f85r1.23	8	chol	ch+ol	trocken; nominal trockenes Gut/Material	aiin	dy	MIDDLE	T	2	1	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam
G628-H291	f85r1	f85r1.31	10	chol	ch+ol	trocken; nominal trockenes Gut/Material	dchdal	air	MIDDLE	T	2	0	podaiin shdar ypchdar dar ypchdy qopol dar keshar dchdal chol air y
G628-H292	f85r1	f85r1.32	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	ytor	shdy	MIDDLE	T	2	1	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam
G628-H293	f85r2	f85r2.4	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	oraiin	daiin	MIDDLE	C	2	1	dair sheo oraiin chol daiin
G628-H294	f85r2	f85r2.23	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	lcheol	ol	MIDDLE	C	2	1	ol lcheol chol ol sheoly
G628-H295	f86v3	f86v3.19	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokam	kchdy	MIDDLE	C	2	1	dchey otain olkechy qokam chol kchdy chol tchdy dar aiindy
G628-H296	f86v3	f86v3.19	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	kchdy	tchdy	MIDDLE	C	2	1	dchey otain olkechy qokam chol kchdy chol tchdy dar aiindy
G628-H297	f86v5	f86v5.31	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	ytchdy	ytedy	MIDDLE	T	2	1	tol kaiin ytchdy chol ytedy ytain qodaiin ytody ykeshy ar
G628-H298	f86v6	f86v6.2	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	ochody	chey	MIDDLE	T	2	1	ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray
G628-H299	f86v6	f86v6.5	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	lol	olkar	MIDDLE	T	2	1	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar
G628-H300	f86v6	f86v6.18	7	chol	ch+ol	trocken; nominal trockenes Gut/Material	aiiin	olkchey	MIDDLE	T	2	1	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam
G628-H301	f86v6	f86v6.36	4	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokar	tal	MIDDLE	T	2	0	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin
G628-H302	f88r	f88r.22	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	okaiin	cheor	MIDDLE	P	1	1	ychey okaiin chol cheor ol chorcholsal
G628-H303	f88r	f88r.27	2	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokol	qokol	MIDDLE	P	1	1	qokol chol qokol qokol chol cheey or aiin oldal
G628-H304	f88r	f88r.27	5	chol	ch+ol	trocken; nominal trockenes Gut/Material	qokol	cheey	MIDDLE	P	1	1	qokol chol qokol qokol chol cheey or aiin oldal
G628-H305	f88r	f88r.28	3	chol	ch+ol	trocken; nominal trockenes Gut/Material	cheol	chey	MIDDLE	P	1	1	ykar cheol chol chey ckhey s or shear ar alsy
G628-H306	f88r	f88r.29	8	chol	ch+ol	trocken; nominal trockenes Gut/Material	kchor	dal	MIDDLE	P	1	1	kor chey qokol cheol chody qokol kchor chol dal
