page	locus	group_count	complete_surface_display_only	canonical_namespace_id	local_image_owner	interface_role	applicable_case_ids	workshop_reading_de	master_action_de	semantic_label_de	orientation	cross_page_key	architecture_role	required_for_case	selection_mode	label_reading
f67r2	f67r2.44	3	ofydy sheody aiin	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_44	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.45	3	ycheody es odaiiin	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_45	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.46	2	yekees oraly	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_46	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.47	1	yfain	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_47	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.48	3	todaiin dain dy	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_48	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.49	3	os choer aiin	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_49	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.50	2	choeea sal	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_50	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.51	1	dadaiin	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_51	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.52	1	qotoear	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_01	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.53	1	dchdar	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_02	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.54	2	y saldal	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_03	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.55	1	ytodal	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_04	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.56	2	tol daiin	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_05	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.57	2	otar dy	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_06	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.58	3	cho dal g	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_07	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.59	1	ytchodly	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_08	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.60	1	octhys	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_09	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.61	1	ytokar	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_10	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.62	1	otolor	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_11	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.63	1	okodar	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_12	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.64	2	s air	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_01	SELECTABLE_CELESTIAL_SLOT	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.65	1	soear	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_02	SELECTABLE_CELESTIAL_SLOT	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.66	1	cpheey	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_03	SELECTABLE_CELESTIAL_SLOT	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.67	1	okodar	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_04	SELECTABLE_CELESTIAL_SLOT	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.68	1	oepchod	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_05	SELECTABLE_CELESTIAL_SLOT	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.69	2	s ay	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_06	SELECTABLE_CELESTIAL_SLOT	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.70	1	osar	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_07	SELECTABLE_CELESTIAL_SLOT	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.71	1	oran	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_08	SELECTABLE_CELESTIAL_SLOT	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.72	12	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	LOCAL_INSTRUMENT_LEGEND	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.73	11	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	LOCAL_INSTRUMENT_LEGEND	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.74	13	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	C1|C2|C3|C4|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.1	9	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	LOCAL_INSTRUMENT_LEGEND	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.2	9	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	LOCAL_INSTRUMENT_LEGEND	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.3	8	ykor shey qocheey chokal okeey ror eckhear daram	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	LOCAL_INSTRUMENT_LEGEND	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.4	2	dchor okaiiin	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_04	LOCAL_INSTRUMENT_LEGEND	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.5	1	yky	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_05	LOCAL_INSTRUMENT_LEGEND	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.6	1	dary	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_06	LOCAL_INSTRUMENT_LEGEND	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.7	1	chkchykoly	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_07	LOCAL_INSTRUMENT_LEGEND	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.8	1	okodaly	F68_CENTRE_KEY_QUARANTINE_NS	A2_CENTRE_KEY_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.9	1	odchecthy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_01	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.10	1	otcheody	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_02	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.11	1	okoaly	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_03	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.12	1	chocfhy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_04	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
