neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N01069	A_ADDR+T+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	OR	ARGUMENT	A_ADDR+T+EE+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01070	A_ADDR+T+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	EE	EEE	GRADE	A_ADDR+T+EEE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01074	A_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	Y	AIIN	ARGUMENT	A_ADDR+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01075	A_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	Y	AIN	ARGUMENT	A_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01076	A_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	Y	OR	ARGUMENT	A_ADDR+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01082	CARRIER_Q+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIIN	AIN	ARGUMENT	CARRIER_Q+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01083	CARRIER_Q+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIIN	OR	ARGUMENT	CARRIER_Q+E+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01084	CARRIER_Q+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIIN	Y	ARGUMENT	CARRIER_Q+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01085	CARRIER_Q+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	CARRIER_Q+EE+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01086	CARRIER_Q+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	CARRIER_Q+EEE+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01092	CARRIER_Q+E+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	CARRIER_Q+EE+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N01093	CARRIER_Q+E+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	CARRIER_Q+EEE+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N01103	CARRIER_Q+E+K+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	AIIN	AIN	ARGUMENT	CARRIER_Q+E+K+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01104	CARRIER_Q+E+K+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	AIIN	OR	ARGUMENT	CARRIER_Q+E+K+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01105	CARRIER_Q+E+K+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	AIIN	Y	ARGUMENT	CARRIER_Q+E+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01112	CARRIER_Q+E+K+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	CARRIER_Q+EE+K+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01113	CARRIER_Q+E+K+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	CARRIER_Q+EEE+K+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01125	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	EE	E	GRADE	CARRIER_Q+E+K+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01126	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	AIIN	ARGUMENT	CARRIER_Q+E+K+EE+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01127	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	AIN	ARGUMENT	CARRIER_Q+E+K+EE+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01128	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	OR	ARGUMENT	CARRIER_Q+E+K+EE+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01129	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	EE	EEE	GRADE	CARRIER_Q+E+K+EEE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01136	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	CARRIER_Q+EE+K+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01137	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	CARRIER_Q+EEE+K+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01152	CARRIER_Q+E+P+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	AIIN	ARGUMENT	CARRIER_Q+E+P+CHD+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01153	CARRIER_Q+E+P+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	AIN	ARGUMENT	CARRIER_Q+E+P+CHD+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01154	CARRIER_Q+E+P+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	OR	ARGUMENT	CARRIER_Q+E+P+CHD+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01166	CARRIER_Q+E+P+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	CARRIER_Q+EE+P+CHD+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01167	CARRIER_Q+E+P+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	CARRIER_Q+EEE+P+CHD+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01183	CARRIER_Q+E+T+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	AL	AIR	RELATION	CARRIER_Q+E+T+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01184	CARRIER_Q+E+T+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	AL	AR	RELATION	CARRIER_Q+E+T+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01185	CARRIER_Q+E+T+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	AL	L	RELATION	CARRIER_Q+E+T+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01186	CARRIER_Q+E+T+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	CARRIER_Q+EE+T+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01187	CARRIER_Q+E+T+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	CARRIER_Q+EEE+T+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01205	CARRIER_Q+E+T+CH+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	AIIN	ARGUMENT	CARRIER_Q+E+T+CH+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01206	CARRIER_Q+E+T+CH+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	AIN	ARGUMENT	CARRIER_Q+E+T+CH+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01207	CARRIER_Q+E+T+CH+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	OR	ARGUMENT	CARRIER_Q+E+T+CH+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01216	CARRIER_Q+E+T+CH+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	CARRIER_Q+EE+T+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01217	CARRIER_Q+E+T+CH+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	CARRIER_Q+EEE+T+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01233	CARRIER_Q+E+T+IIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	CARRIER_Q+EE+T+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01234	CARRIER_Q+E+T+IIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	CARRIER_Q+EEE+T+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01246	CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIIN	ARGUMENT	CARRIER_Q+E+AIIN+K+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01247	CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIN	ARGUMENT	CARRIER_Q+E+AIN+K+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01248	CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	OR	ARGUMENT	CARRIER_Q+E+OR+K+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01251	CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	EE	E	GRADE	CARRIER_Q+E+Y+K+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01252	CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	6	Y	AIIN	ARGUMENT	CARRIER_Q+E+Y+K+EE+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01253	CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	6	Y	AIN	ARGUMENT	CARRIER_Q+E+Y+K+EE+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01254	CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	6	Y	OR	ARGUMENT	CARRIER_Q+E+Y+K+EE+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01255	CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	EE	EEE	GRADE	CARRIER_Q+E+Y+K+EEE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01262	CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	CARRIER_Q+EE+Y+K+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01263	CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	CARRIER_Q+EEE+Y+K+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01269	CARRIER_Q+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	EE	E	GRADE	CARRIER_Q+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01270	CARRIER_Q+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIIN	ARGUMENT	CARRIER_Q+EE+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01271	CARRIER_Q+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIN	ARGUMENT	CARRIER_Q+EE+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01272	CARRIER_Q+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	OR	ARGUMENT	CARRIER_Q+EE+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01273	CARRIER_Q+EE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	EE	EEE	GRADE	CARRIER_Q+EEE+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01281	CARRIER_Q+EEE+D_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	EEE	E	GRADE	CARRIER_Q+E+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01282	CARRIER_Q+EEE+D_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	EEE	EE	GRADE	CARRIER_Q+EE+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01283	CARRIER_Q+EEE+D_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	AIIN	ARGUMENT	CARRIER_Q+EEE+D_ADDR+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01284	CARRIER_Q+EEE+D_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	AIN	ARGUMENT	CARRIER_Q+EEE+D_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01285	CARRIER_Q+EEE+D_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	OR	ARGUMENT	CARRIER_Q+EEE+D_ADDR+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01291	CARRIER_Q+EEE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	EEE	E	GRADE	CARRIER_Q+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01292	CARRIER_Q+EEE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	EEE	EE	GRADE	CARRIER_Q+EE+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01293	CARRIER_Q+EEE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIIN	ARGUMENT	CARRIER_Q+EEE+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01294	CARRIER_Q+EEE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIN	ARGUMENT	CARRIER_Q+EEE+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01295	CARRIER_Q+EEE+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	OR	ARGUMENT	CARRIER_Q+EEE+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01305	CARRIER_Q+K+O+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	AIIN	ARGUMENT	CARRIER_Q+K+O+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01306	CARRIER_Q+K+O+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	AIN	ARGUMENT	CARRIER_Q+K+O+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
