neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N08083	D_ADDR+AR+Y	T4_NARROW_APPENDIX	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	AR+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08084	D_ADDR+AR+Y	T4_NARROW_APPENDIX	ATOM_DELETION	3	Y	NONE	ARGUMENT	D_ADDR+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08085	D_ADDR+AR+Y	T4_NARROW_APPENDIX	ATOM_DELETION	2	AR	NONE	RELATION	D_ADDR+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08095	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	A_ADDR+LOCAL_CHAR_I+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08096	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	Y	NONE	ARGUMENT	D_ADDR+A_ADDR+LOCAL_CHAR_I	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08097	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	LOCAL_CHAR_I	NONE	LOCAL_OR_CLASS_SIGN	D_ADDR+A_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08098	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	A_ADDR	NONE	LOCAL_OR_CLASS_SIGN	D_ADDR+LOCAL_CHAR_I+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08104	D_ADDR+CH+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08105	D_ADDR+CH+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+AIIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08106	D_ADDR+CH+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	3	AIIN	NONE	ARGUMENT	D_ADDR+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08120	D_ADDR+CH+AIN	T2_FUTURE_STRONG	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+AIN	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08121	D_ADDR+CH+AIN	T2_FUTURE_STRONG	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08122	D_ADDR+CH+AIN	T2_FUTURE_STRONG	ATOM_DELETION	3	AIN	NONE	ARGUMENT	D_ADDR+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08136	D_ADDR+CH+AIR	T4_NARROW_APPENDIX	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+AIR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08137	D_ADDR+CH+AIR	T4_NARROW_APPENDIX	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+AIR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N08138	D_ADDR+CH+AIR	T4_NARROW_APPENDIX	ATOM_DELETION	3	AIR	NONE	RELATION	D_ADDR+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08152	D_ADDR+CH+AL	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08153	D_ADDR+CH+AL	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+AL	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08154	D_ADDR+CH+AL	T0_EXACT_OBSERVED	ATOM_DELETION	3	AL	NONE	RELATION	D_ADDR+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08168	D_ADDR+CH+AR	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+AR	YES	IDENTITY_EXACT_FUTURE_HIGH	PREDICTED_HIGH	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08169	D_ADDR+CH+AR	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08170	D_ADDR+CH+AR	T0_EXACT_OBSERVED	ATOM_DELETION	3	AR	NONE	RELATION	D_ADDR+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08185	D_ADDR+CH+E+O	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+E+O	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08186	D_ADDR+CH+E+O	T0_EXACT_OBSERVED	ATOM_DELETION	4	O	NONE	FORMAL_CONTROL	D_ADDR+CH+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08187	D_ADDR+CH+E+O	T0_EXACT_OBSERVED	ATOM_DELETION	3	E	NONE	GRADE	D_ADDR+CH+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08188	D_ADDR+CH+E+O	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+E+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08206	D_ADDR+CH+E+O+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+E+O+K+E+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08207	D_ADDR+CH+E+O+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	O	NONE	FORMAL_CONTROL	D_ADDR+CH+E+K+E+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08208	D_ADDR+CH+E+O+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	5	K	NONE	ACTION_HEAD	D_ADDR+CH+E+O+E+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08209	D_ADDR+CH+E+O+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	6	E	NONE	GRADE	D_ADDR+CH+E+O+K+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08210	D_ADDR+CH+E+O+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	8	Y	NONE	ARGUMENT	D_ADDR+CH+E+O+K+E+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08211	D_ADDR+CH+E+O+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	7	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	D_ADDR+CH+E+O+K+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08212	D_ADDR+CH+E+O+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	E	NONE	GRADE	D_ADDR+CH+O+K+E+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08213	D_ADDR+CH+E+O+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+E+O+K+E+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08241	D_ADDR+CH+E+O+R	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+E+O+R	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08242	D_ADDR+CH+E+O+R	T0_EXACT_OBSERVED	ATOM_DELETION	5	R	NONE	ACTION_HEAD	D_ADDR+CH+E+O	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08243	D_ADDR+CH+E+O+R	T0_EXACT_OBSERVED	ATOM_DELETION	4	O	NONE	FORMAL_CONTROL	D_ADDR+CH+E+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08244	D_ADDR+CH+E+O+R	T0_EXACT_OBSERVED	ATOM_DELETION	3	E	NONE	GRADE	D_ADDR+CH+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08245	D_ADDR+CH+E+O+R	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+E+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08268	D_ADDR+CH+EE+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+EE+D_ADDR+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08269	D_ADDR+CH+EE+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	EE	NONE	GRADE	D_ADDR+CH+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08270	D_ADDR+CH+EE+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	5	Y	NONE	ARGUMENT	D_ADDR+CH+EE+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08271	D_ADDR+CH+EE+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	D_ADDR+CH+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08272	D_ADDR+CH+EE+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+EE+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08288	D_ADDR+CH+L	T4_NARROW_APPENDIX	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+L	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08289	D_ADDR+CH+L	T4_NARROW_APPENDIX	ATOM_DELETION	3	L	NONE	RELATION	D_ADDR+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08290	D_ADDR+CH+L	T4_NARROW_APPENDIX	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+L	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08304	D_ADDR+CH+LOCAL_CHAR_G	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+LOCAL_CHAR_G	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08305	D_ADDR+CH+LOCAL_CHAR_G	T0_EXACT_OBSERVED	ATOM_DELETION	3	LOCAL_CHAR_G	NONE	LOCAL_OR_CLASS_SIGN	D_ADDR+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08306	D_ADDR+CH+LOCAL_CHAR_G	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+LOCAL_CHAR_G	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08318	D_ADDR+CH+O+DY	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08319	D_ADDR+CH+O+DY	T0_EXACT_OBSERVED	ATOM_DELETION	3	O	NONE	FORMAL_CONTROL	D_ADDR+CH+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08320	D_ADDR+CH+O+DY	T0_EXACT_OBSERVED	ATOM_DELETION	4	DY	NONE	FORMAL_CONTROL	D_ADDR+CH+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08321	D_ADDR+CH+O+DY	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+O+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N08332	D_ADDR+CH+OR	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08333	D_ADDR+CH+OR	T0_EXACT_OBSERVED	ATOM_DELETION	3	OR	NONE	ARGUMENT	D_ADDR+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08334	D_ADDR+CH+OR	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08350	D_ADDR+CH+S+E+D_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+S+E+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08351	D_ADDR+CH+S+E+D_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	3	S	NONE	ACTION_HEAD	D_ADDR+CH+E+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08352	D_ADDR+CH+S+E+D_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	4	E	NONE	GRADE	D_ADDR+CH+S+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08353	D_ADDR+CH+S+E+D_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	5	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	D_ADDR+CH+S+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08354	D_ADDR+CH+S+E+D_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+S+E+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08375	D_ADDR+CH+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CH+Y	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08376	D_ADDR+CH+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	Y	NONE	ARGUMENT	D_ADDR+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08377	D_ADDR+CH+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	D_ADDR+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08391	D_ADDR+CHD+OR	T4_NARROW_APPENDIX	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CHD+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08392	D_ADDR+CHD+OR	T4_NARROW_APPENDIX	ATOM_DELETION	3	OR	NONE	ARGUMENT	D_ADDR+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08393	D_ADDR+CHD+OR	T4_NARROW_APPENDIX	ATOM_DELETION	2	CHD	NONE	ACTION_HEAD	D_ADDR+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08407	D_ADDR+CHD+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	CHD+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08408	D_ADDR+CHD+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	Y	NONE	ARGUMENT	D_ADDR+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08409	D_ADDR+CHD+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	CHD	NONE	ACTION_HEAD	D_ADDR+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N08423	D_ADDR+E+DY	T0_EXACT_OBSERVED	ATOM_DELETION	2	E	NONE	GRADE	D_ADDR+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
