neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N03218	CH+E+O+K+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	S	ACTION_HEAD	S+E+O+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03219	CH+E+O+K+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	SH	ACTION_HEAD	SH+E+O+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03220	CH+E+O+K+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	T	ACTION_HEAD	T+E+O+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03233	CH+E+O+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	CHD	ACTION_HEAD	CHD+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03234	CH+E+O+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	K	ACTION_HEAD	K+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03235	CH+E+O+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	OK	ACTION_HEAD	OK+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03236	CH+E+O+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	P	ACTION_HEAD	P+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03237	CH+E+O+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	R	ACTION_HEAD	R+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03238	CH+E+O+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	S	ACTION_HEAD	S+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03239	CH+E+O+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	SH	ACTION_HEAD	SH+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03240	CH+E+O+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	T	ACTION_HEAD	T+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03253	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	S	CH	ACTION_HEAD	CH+E+O+L+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03254	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	S	CHD	ACTION_HEAD	CH+E+O+L+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03255	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	S	K	ACTION_HEAD	CH+E+O+L+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03256	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	S	OK	ACTION_HEAD	CH+E+O+L+OK	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03257	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	S	P	ACTION_HEAD	CH+E+O+L+P	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03258	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	S	R	ACTION_HEAD	CH+E+O+L+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03259	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	S	SH	ACTION_HEAD	CH+E+O+L+SH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03260	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	S	T	ACTION_HEAD	CH+E+O+L+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03263	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	CHD	ACTION_HEAD	CHD+E+O+L+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03264	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	K	ACTION_HEAD	K+E+O+L+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03265	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	OK	ACTION_HEAD	OK+E+O+L+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03266	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	P	ACTION_HEAD	P+E+O+L+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03267	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	R	ACTION_HEAD	R+E+O+L+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03268	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	S	ACTION_HEAD	S+E+O+L+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03269	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	SH	ACTION_HEAD	SH+E+O+L+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03270	CH+E+O+L+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	T	ACTION_HEAD	T+E+O+L+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03288	CH+E+O+L+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	CHD	ACTION_HEAD	CHD+E+O+L+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03289	CH+E+O+L+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	K	ACTION_HEAD	K+E+O+L+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03290	CH+E+O+L+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	OK	ACTION_HEAD	OK+E+O+L+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03291	CH+E+O+L+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	P	ACTION_HEAD	P+E+O+L+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03292	CH+E+O+L+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	R	ACTION_HEAD	R+E+O+L+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03293	CH+E+O+L+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	S	ACTION_HEAD	S+E+O+L+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03294	CH+E+O+L+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	SH	ACTION_HEAD	SH+E+O+L+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03295	CH+E+O+L+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	T	ACTION_HEAD	T+E+O+L+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03309	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	CHD	ACTION_HEAD	CHD+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03310	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	K	ACTION_HEAD	K+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03311	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	OK	ACTION_HEAD	OK+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03312	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	P	ACTION_HEAD	P+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03313	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	R	ACTION_HEAD	R+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03314	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	S	ACTION_HEAD	S+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03315	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	SH	ACTION_HEAD	SH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03316	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	T	ACTION_HEAD	T+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03324	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	CH	ACTION_HEAD	CH+E+O+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03325	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	CHD	ACTION_HEAD	CH+E+O+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03326	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	K	ACTION_HEAD	CH+E+O+K	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03327	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	OK	ACTION_HEAD	CH+E+O+OK	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03328	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	P	ACTION_HEAD	CH+E+O+P	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03329	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	S	ACTION_HEAD	CH+E+O+S	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03330	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	SH	ACTION_HEAD	CH+E+O+SH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03331	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	T	ACTION_HEAD	CH+E+O+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03334	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	CHD	ACTION_HEAD	CHD+E+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03335	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	K	ACTION_HEAD	K+E+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03336	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	OK	ACTION_HEAD	OK+E+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03337	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	P	ACTION_HEAD	P+E+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03338	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	R	ACTION_HEAD	R+E+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03339	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	S	ACTION_HEAD	S+E+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03340	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	SH	ACTION_HEAD	SH+E+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03341	CH+E+O+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	T	ACTION_HEAD	T+E+O+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03351	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	CH	ACTION_HEAD	CH+E+O+CH+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03352	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	CHD	ACTION_HEAD	CH+E+O+CHD+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03353	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	K	ACTION_HEAD	CH+E+O+K+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03354	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	OK	ACTION_HEAD	CH+E+O+OK+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03355	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	P	ACTION_HEAD	CH+E+O+P+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03357	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	S	ACTION_HEAD	CH+E+O+S+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03358	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	SH	ACTION_HEAD	CH+E+O+SH+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03359	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	R	T	ACTION_HEAD	CH+E+O+T+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03362	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	CHD	ACTION_HEAD	CHD+E+O+R+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03363	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	K	ACTION_HEAD	K+E+O+R+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03364	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	OK	ACTION_HEAD	OK+E+O+R+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N03365	CH+E+O+R+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	CH	P	ACTION_HEAD	P+E+O+R+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
