unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	portable_card_value_de	owner_argument_de	controlled_local_expansion_de	meaning_provenance	menu_status	orientation	crosspage_key
U174	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S004	E174	jeweils nächster sichtbarer Becken-/Gerätebesitzer	lched	abführen · übertragen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin einsetzen; abführen · Durchgang · Posten; abführen · übertragen; lange einwirken; abführen · trennen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U175	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S004	E175	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokeey	lange einwirken	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin einsetzen; abführen · Durchgang · Posten; abführen · übertragen; lange einwirken; abführen · trennen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U176	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S004	E176	jeweils nächster sichtbarer Becken-/Gerätebesitzer	lcheckhedy	abführen · trennen; schließen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin einsetzen; abführen · Durchgang · Posten; abführen · übertragen; lange einwirken; abführen · trennen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U177	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E177	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokaly	einsetzen · Zielstelle · Posten	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: einsetzen · Zielstelle · Posten; auffangen · Sollmaß; durchleiten; bemessen; bemessen; bereitstellen · weiter; wärmen · länger · Posten; abziehen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U178	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E178	jeweils nächster sichtbarer Becken-/Gerätebesitzer	solkaiin	auffangen · Sollmaß	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: einsetzen · Zielstelle · Posten; auffangen · Sollmaß; durchleiten; bemessen; bemessen; bereitstellen · weiter; wärmen · länger · Posten; abziehen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U179	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E179	jeweils nächster sichtbarer Becken-/Gerätebesitzer	chckhy	durchleiten	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: einsetzen · Zielstelle · Posten; auffangen · Sollmaß; durchleiten; bemessen; bemessen; bereitstellen · weiter; wärmen · länger · Posten; abziehen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U180	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E180	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokaiin	bemessen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: einsetzen · Zielstelle · Posten; auffangen · Sollmaß; durchleiten; bemessen; bemessen; bereitstellen · weiter; wärmen · länger · Posten; abziehen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U181	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E181	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokaiin	bemessen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: einsetzen · Zielstelle · Posten; auffangen · Sollmaß; durchleiten; bemessen; bemessen; bereitstellen · weiter; wärmen · länger · Posten; abziehen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U182	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E182	jeweils nächster sichtbarer Becken-/Gerätebesitzer	octheol	bereitstellen · weiter	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: einsetzen · Zielstelle · Posten; auffangen · Sollmaß; durchleiten; bemessen; bemessen; bereitstellen · weiter; wärmen · länger · Posten; abziehen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U183	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E183	jeweils nächster sichtbarer Becken-/Gerätebesitzer	chkeey	wärmen · länger · Posten	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: einsetzen · Zielstelle · Posten; auffangen · Sollmaß; durchleiten; bemessen; bemessen; bereitstellen · weiter; wärmen · länger · Posten; abziehen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U184	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E184	jeweils nächster sichtbarer Becken-/Gerätebesitzer	ldy	abziehen; Schluss	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: einsetzen · Zielstelle · Posten; auffangen · Sollmaß; durchleiten; bemessen; bemessen; bereitstellen · weiter; wärmen · länger · Posten; abziehen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U185	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S006	E185	jeweils nächster sichtbarer Becken-/Gerätebesitzer	oteey	danach · länger · Posten	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: danach · länger · Posten; dorthin einsetzen; Durchgang · kurz · Posten; einsetzen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U186	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S006	E186	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokal	dorthin einsetzen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: danach · länger · Posten; dorthin einsetzen; Durchgang · kurz · Posten; einsetzen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U187	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S006	E187	jeweils nächster sichtbarer Becken-/Gerätebesitzer	sheckhy	Durchgang · kurz · Posten	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: danach · länger · Posten; dorthin einsetzen; Durchgang · kurz · Posten; einsetzen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U188	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S006	E188	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qoky	einsetzen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: danach · länger · Posten; dorthin einsetzen; Durchgang · kurz · Posten; einsetzen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U189	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S007	E189	jeweils nächster sichtbarer Becken-/Gerätebesitzer	dshedy	absetzen · kurz; schließen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: absetzen · kurz; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U190	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S008	E190	jeweils nächster sichtbarer Becken-/Gerätebesitzer	sotaiin	Folgemaß	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: Folgemaß; einsetzen · Ausgang; kurz absetzen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U191	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S008	E191	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokar	einsetzen · Ausgang	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: Folgemaß; einsetzen · Ausgang; kurz absetzen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U192	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S008	E192	jeweils nächster sichtbarer Becken-/Gerätebesitzer	shedy	kurz absetzen; Schluss	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: Folgemaß; einsetzen · Ausgang; kurz absetzen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U193	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S009	E193	jeweils nächster sichtbarer Becken-/Gerätebesitzer	solshedy	weiter · absetzen; schließen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: weiter · absetzen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U194	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S010	E194	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokeey	lange einwirken	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: lange einwirken; einsetzen; abführen; Klarauszug.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U195	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S010	E195	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qoky	einsetzen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: lange einwirken; einsetzen; abführen; Klarauszug.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U196	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S010	E196	jeweils nächster sichtbarer Becken-/Gerätebesitzer	ls	abführen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: lange einwirken; einsetzen; abführen; Klarauszug.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U197	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S010	E197	jeweils nächster sichtbarer Becken-/Gerätebesitzer	cheey	Klarauszug	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: lange einwirken; einsetzen; abführen; Klarauszug.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U198	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S011	E198	jeweils nächster sichtbarer Becken-/Gerätebesitzer	okain	Anteil zugeben	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: Anteil zugeben; davon; Anteil zugeben; lange einwirken; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U199	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S011	E199	jeweils nächster sichtbarer Becken-/Gerätebesitzer	char	davon	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: Anteil zugeben; davon; Anteil zugeben; lange einwirken; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U200	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S011	E200	jeweils nächster sichtbarer Becken-/Gerätebesitzer	okain	Anteil zugeben	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: Anteil zugeben; davon; Anteil zugeben; lange einwirken; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U201	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S011	E201	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokeedy	lange einwirken; Schluss	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: Anteil zugeben; davon; Anteil zugeben; lange einwirken; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U202	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E202	jeweils nächster sichtbarer Becken-/Gerätebesitzer	lchy	abführen · Posten	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: abführen · Posten; Klarauszug; bereitstellen · kurz · Posten; lange einwirken; abführen · Klarlauf; Sollmaß; dies; einsetzen · vollständig; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U203	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E203	jeweils nächster sichtbarer Becken-/Gerätebesitzer	cheey	Klarauszug	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: abführen · Posten; Klarauszug; bereitstellen · kurz · Posten; lange einwirken; abführen · Klarlauf; Sollmaß; dies; einsetzen · vollständig; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U204	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E204	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qcthey	bereitstellen · kurz · Posten	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: abführen · Posten; Klarauszug; bereitstellen · kurz · Posten; lange einwirken; abführen · Klarlauf; Sollmaß; dies; einsetzen · vollständig; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U205	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E205	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokeey	lange einwirken	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: abführen · Posten; Klarauszug; bereitstellen · kurz · Posten; lange einwirken; abführen · Klarlauf; Sollmaß; dies; einsetzen · vollständig; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U206	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E206	jeweils nächster sichtbarer Becken-/Gerätebesitzer	lcheey	abführen · Klarlauf	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: abführen · Posten; Klarauszug; bereitstellen · kurz · Posten; lange einwirken; abführen · Klarlauf; Sollmaß; dies; einsetzen · vollständig; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U207	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E207	jeweils nächster sichtbarer Becken-/Gerätebesitzer	daiin	Sollmaß	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: abführen · Posten; Klarauszug; bereitstellen · kurz · Posten; lange einwirken; abführen · Klarlauf; Sollmaß; dies; einsetzen · vollständig; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U208	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E208	jeweils nächster sichtbarer Becken-/Gerätebesitzer	chey	dies	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: abführen · Posten; Klarauszug; bereitstellen · kurz · Posten; lange einwirken; abführen · Klarlauf; Sollmaß; dies; einsetzen · vollständig; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U209	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E209	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokeeedy	einsetzen · vollständig; schließen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: abführen · Posten; Klarauszug; bereitstellen · kurz · Posten; lange einwirken; abführen · Klarlauf; Sollmaß; dies; einsetzen · vollständig; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U210	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S013	E210	jeweils nächster sichtbarer Becken-/Gerätebesitzer	lchedy	abführen; Schluss	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: abführen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U211	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S014	E211	jeweils nächster sichtbarer Becken-/Gerätebesitzer	lar	abführen · Ausgang	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: abführen · Ausgang.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U212	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S015	E212	jeweils nächster sichtbarer Becken-/Gerätebesitzer	tshey	Klarlauf	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: Klarlauf; lange einwirken; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U213	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S015	E213	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokeedy	lange einwirken; Schluss	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: Klarlauf; lange einwirken; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U214	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E214	jeweils nächster sichtbarer Becken-/Gerätebesitzer	cheal	dorthin	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin; abführen · übertragen · Ausgang; teilen; Sollmaß; danach · länger · Posten; bemessen; kurz einwirken; zuführen · übertragen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U215	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E215	jeweils nächster sichtbarer Becken-/Gerätebesitzer	lchedar	abführen · übertragen · Ausgang	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin; abführen · übertragen · Ausgang; teilen; Sollmaß; danach · länger · Posten; bemessen; kurz einwirken; zuführen · übertragen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U216	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E216	jeweils nächster sichtbarer Becken-/Gerätebesitzer	ches	teilen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin; abführen · übertragen · Ausgang; teilen; Sollmaß; danach · länger · Posten; bemessen; kurz einwirken; zuführen · übertragen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U217	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E217	jeweils nächster sichtbarer Becken-/Gerätebesitzer	aiin	Sollmaß	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin; abführen · übertragen · Ausgang; teilen; Sollmaß; danach · länger · Posten; bemessen; kurz einwirken; zuführen · übertragen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U218	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E218	jeweils nächster sichtbarer Becken-/Gerätebesitzer	oteey	danach · länger · Posten	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin; abführen · übertragen · Ausgang; teilen; Sollmaß; danach · länger · Posten; bemessen; kurz einwirken; zuführen · übertragen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U219	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E219	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokaiin	bemessen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin; abführen · übertragen · Ausgang; teilen; Sollmaß; danach · länger · Posten; bemessen; kurz einwirken; zuführen · übertragen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U220	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E220	jeweils nächster sichtbarer Becken-/Gerätebesitzer	okey	kurz einwirken	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin; abführen · übertragen · Ausgang; teilen; Sollmaß; danach · länger · Posten; bemessen; kurz einwirken; zuführen · übertragen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U221	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E221	jeweils nächster sichtbarer Becken-/Gerätebesitzer	pchedy	zuführen · übertragen; schließen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: dorthin; abführen · übertragen · Ausgang; teilen; Sollmaß; danach · länger · Posten; bemessen; kurz einwirken; zuführen · übertragen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U222	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S017	E222	jeweils nächster sichtbarer Becken-/Gerätebesitzer	rsheal	halten · kurz · Zielstelle	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: halten · kurz · Zielstelle; Zielstelle; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U223	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S017	E223	jeweils nächster sichtbarer Becken-/Gerätebesitzer	daldy	Zielstelle; schließen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: halten · kurz · Zielstelle; Zielstelle; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U224	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S018	E224	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokeedy	lange einwirken; Schluss	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: lange einwirken; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U225	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S019	E225	jeweils nächster sichtbarer Becken-/Gerätebesitzer	rshedy	waschen; schließen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: waschen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U226	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S020	E226	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qoteedy	danach · länger; schließen	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: danach · länger; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U227	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S021	E227	jeweils nächster sichtbarer Becken-/Gerätebesitzer	qokeedy	lange einwirken; Schluss	jeweils nächster sichtbarer Becken-/Gerätebesitzer	Besitzer: jeweils nächster sichtbarer Becken-/Gerätebesitzer. Karten: lange einwirken; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
