source_position_id	event_id	record_unit_id	statement_id	surface	joint_tuple_id	family_id	family_head_de	controlled_phrase	fixed_reverse_formula	exact_card_value_de
S169	E169	B2	B2-S003	qokain	1645e612504fcef59ced	M03	Zugabe	MASS[Zugabe]	M03::MASS[Zugabe]	Zugabe
S170	E170	B2	B2-S003	dy	b921a237be883a820352	B05	Diesposten	BEZUG[Diesposten]	B05::BEZUG[Diesposten]	Diesposten
S171	E171	B2	B2-S003	qokeedy	7d25241b0e56c836372a	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S172	E172	B2	B2-S004	qokal	308e8ea2d5d190c498e8	Z01	Zielstelle	ZIEL[Zieleinsatz]	Z01::ZIEL[Zieleinsatz]	Zieleinsatz
S173	E173	B2	B2-S004	lcheckhy	f329f2051370174e9a38	T03	Abführung	TRANSFER[Abführpassage]	T03::TRANSFER[Abführpassage]	Abführpassage
S174	E174	B2	B2-S004	lched	ba8142680851f24c9ff2	T03	Abführung	TRANSFER[Abführung]	T03::TRANSFER[Abführung]	Abführung
S175	E175	B2	B2-S004	qokeey	0275fbf14e07935b0a45	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S176	E176	B2	B2-S004	lcheckhedy	c1db6b0a28d5cbb5d3d2	T07	Klären	TRANSFER[Trennabzug]	T07::TRANSFER[Trennabzug]	Trennabzug
S177	E177	B2	B2-S005	qokaly	4a7a6326ac95a8809302	Z01	Zielstelle	ZIEL[Zieleinsatz]	Z01::ZIEL[Zieleinsatz]	Zieleinsatz
S178	E178	B2	B2-S005	solkaiin	2d2e37ccb2dacc53ee5a	T06	Sammeln	TRANSFER[Sollsammlung]	T06::TRANSFER[Sollsammlung]	Sollsammlung
S179	E179	B2	B2-S005	chckhy	2cc8bb3c2af19607888f	T04	Durchgang	TRANSFER[durchleiten]	T04::TRANSFER[durchleiten]	durchleiten
S180	E181	B2	B2-S005	qokaiin	b5fcea1eaed06b2f2291	M01	Sollmaß	MASS[Sollstellung]	M01::MASS[Sollstellung]	Sollstellung
S181	E182	B2	B2-S005	octheol	a8f891de626fc00028e9	B03	Ansatz	BEZUG[Folgevorbereitung]	B03::BEZUG[Folgevorbereitung]	Folgevorbereitung
S182	E183	B2	B2-S005	chkeey	f0db6d30cd34f4cb2a4d	D04	Wärmen	ZUSTAND[Langwärmen]	D04::ZUSTAND[Langwärmen]	Langwärmen
S183	E184	B2	B2-S005	ldy	04a3877f0fc81b7597c9	T03	Abführung	TRANSFER[abziehen]	T03::TRANSFER[abziehen]	abziehen
S184	E185	B2	B2-S006	oteey	5d5e0b288cf36864ed9d	B04	Fortsetzung	BEZUG[Langfolge]	B04::BEZUG[Langfolge]	Langfolge
S185	E186	B2	B2-S006	qokal	308e8ea2d5d190c498e8	Z01	Zielstelle	ZIEL[Zieleinsatz]	Z01::ZIEL[Zieleinsatz]	Zieleinsatz
S186	E187	B2	B2-S006	sheckhy	c1913ec4ff84148da6d3	T04	Durchgang	TRANSFER[Kurzpassage]	T04::TRANSFER[Kurzpassage]	Kurzpassage
S187	E188	B2	B2-S006	qoky	276a7c2d74d1143446f4	Z02	Einsetzen	ZIEL[Einsetzen]	Z02::ZIEL[Einsetzen]	Einsetzen
S188	E189	B2	B2-S007	dshedy	cbb42a4fe68068325d6b	T05	Absetzen	TRANSFER[Vorabsetzschluss]	T05::TRANSFER[Vorabsetzschluss]	Vorabsetzschluss
S189	E190	B2	B2-S008	sotaiin	54d0e228ca346110af05	M01	Sollmaß	MASS[Folgemaß]	M01::MASS[Folgemaß]	Folgemaß
S190	E191	B2	B2-S008	qokar	3ae9a121ba0045b913e8	Z02	Einsetzen	ZIEL[Quelleinsatz]	Z02::ZIEL[Quelleinsatz]	Quelleinsatz
S191	E192	B2	B2-S008	shedy	bc4f1f5c006c74a4d26d	T05	Absetzen	TRANSFER[Kurzabsetzung]	T05::TRANSFER[Kurzabsetzung]	Kurzabsetzung
S192	E193	B2	B2-S009	solshedy	daa1347f456415fe8737	T05	Absetzen	TRANSFER[Folgeabsetzen]	T05::TRANSFER[Folgeabsetzen]	Folgeabsetzen
S193	E194	B2	B2-S010	qokeey	0275fbf14e07935b0a45	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S194	E195	B2	B2-S010	qoky	276a7c2d74d1143446f4	Z02	Einsetzen	ZIEL[Einsetzen]	Z02::ZIEL[Einsetzen]	Einsetzen
S195	E196	B2	B2-S010	ls	5eff216ba51fbfb21f22	T04	Durchgang	TRANSFER[Auslass]	T04::TRANSFER[Auslass]	Auslass
S196	E197	B2	B2-S010	cheey	b5df9126607030b95175	T07	Klären	TRANSFER[Klarauszug]	T07::TRANSFER[Klarauszug]	Klarauszug
S197	E198	B2	B2-S011	okain	1645e612504fcef59ced	M03	Zugabe	MASS[Zugabe]	M03::MASS[Zugabe]	Zugabe
S198	E199	B2	B2-S011	char	4d4559019a961b834aa1	B02	Quelle	BEZUG[Quelle]	B02::BEZUG[Quelle]	Quelle
S199	E200	B2	B2-S011	okain	1645e612504fcef59ced	M03	Zugabe	MASS[Zugabe]	M03::MASS[Zugabe]	Zugabe
S200	E201	B2	B2-S011	qokeedy	7d25241b0e56c836372a	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S201	E202	B2	B2-S012	lchy	0ab57b7166de99db3a55	T03	Abführung	TRANSFER[Abführgut]	T03::TRANSFER[Abführgut]	Abführgut
S202	E203	B2	B2-S012	cheey	b5df9126607030b95175	T07	Klären	TRANSFER[Klarauszug]	T07::TRANSFER[Klarauszug]	Klarauszug
S203	E204	B2	B2-S012	qcthey	6b89d6dd70635bc60fe0	D01	Kurzprozess	ZUSTAND[Kurzvorbereitung]	D01::ZUSTAND[Kurzvorbereitung]	Kurzvorbereitung
S204	E205	B2	B2-S012	qokeey	0275fbf14e07935b0a45	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S205	E206	B2	B2-S012	lcheey	5fca8fc3dee57e1d8c1f	T07	Klären	TRANSFER[Klarabzug]	T07::TRANSFER[Klarabzug]	Klarabzug
S206	E207	B2	B2-S012	daiin	2f1c5e56e8f0ff459065	M01	Sollmaß	MASS[Sollmaß]	M01::MASS[Sollmaß]	Sollmaß
S207	E208	B2	B2-S012	chey	b921a237be883a820352	B05	Diesposten	BEZUG[Diesposten]	B05::BEZUG[Diesposten]	Diesposten
S208	E209	B2	B2-S012	qokeeedy	d25110e0d8488927278f	Z02	Einsetzen	ZIEL[Volleinsatz]	Z02::ZIEL[Volleinsatz]	Volleinsatz
S209	E210	B2	B2-S013	lchedy	de7321bface5628e35d6	T03	Abführung	TRANSFER[abführen]	T03::TRANSFER[abführen]	abführen
S210	E211	B2	B2-S014	lar	29e0eb222ef2fb99523a	T03	Abführung	TRANSFER[Quellabzug]	T03::TRANSFER[Quellabzug]	Quellabzug
S211	E212	B2	B2-S015	tshey	d4a31dbcf1ed6d9e5aa9	B04	Fortsetzung	BEZUG[Folgeklarlauf]	B04::BEZUG[Folgeklarlauf]	Folgeklarlauf
S212	E213	B2	B2-S015	qokeedy	7d25241b0e56c836372a	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S213	E214	B2	B2-S016	cheal	dd0ecaf5e27d81befffc	Z01	Zielstelle	ZIEL[Stelle]	Z01::ZIEL[Stelle]	Stelle
S214	E215	B2	B2-S016	lchedar	0f15effeca7ab10bb026	T03	Abführung	TRANSFER[Quellabführung]	T03::TRANSFER[Quellabführung]	Quellabführung
S215	E216	B2	B2-S016	ches	db729b598e89e11452e0	M05	Teilen	MASS[teilen]	M05::MASS[teilen]	teilen
S216	E217	B2	B2-S016	aiin	2f1c5e56e8f0ff459065	M01	Sollmaß	MASS[Sollmaß]	M01::MASS[Sollmaß]	Sollmaß
S217	E218	B2	B2-S016	oteey	5d5e0b288cf36864ed9d	B04	Fortsetzung	BEZUG[Langfolge]	B04::BEZUG[Langfolge]	Langfolge
S218	E219	B2	B2-S016	qokaiin	b5fcea1eaed06b2f2291	M01	Sollmaß	MASS[Sollstellung]	M01::MASS[Sollstellung]	Sollstellung
S219	E220	B2	B2-S016	okey	08bd5ca0c2ad137a056d	D03	Langkontakt	ZUSTAND[Kurzkontakt]	D03::ZUSTAND[Kurzkontakt]	Kurzkontakt
S220	E221	B2	B2-S016	pchedy	65df3cd9e59060042d47	T02	Zuführung	TRANSFER[Zuführung]	T02::TRANSFER[Zuführung]	Zuführung
S221	E222	B2	B2-S017	rsheal	98bdc4244c84cbef3321	D02	Langhalten	ZUSTAND[Zielkurzhalt]	D02::ZUSTAND[Zielkurzhalt]	Zielkurzhalt
S222	E223	B2	B2-S017	daldy	78b3b3140714da19090d	Z01	Zielstelle	ZIEL[Zielschluss]	Z01::ZIEL[Zielschluss]	Zielschluss
S223	E224	B2	B2-S018	qokeedy	7d25241b0e56c836372a	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S224	E225	B2	B2-S019	rshedy	7f68f60279efe6b28cd7	T05	Absetzen	TRANSFER[Absetzschluss]	T05::TRANSFER[Absetzschluss]	Absetzschluss
S225	E226	B2	B2-S020	qoteedy	ff178343c18e287ce3b7	B04	Fortsetzung	BEZUG[Langfolgestufe]	B04::BEZUG[Langfolgestufe]	Langfolgestufe
S226	E227	B2	B2-S021	qokeedy	7d25241b0e56c836372a	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S227	E228	B2	B2-S022	lochedy	f2af6326898fb5b490a4	T03	Abführung	TRANSFER[Abführung]	T03::TRANSFER[Abführung]	Abführung
S228	E229	B3	B3-S001	olkeedy	3b70942557b3a40e8030	T06	Sammeln	TRANSFER[Langsammlung]	T06::TRANSFER[Langsammlung]	Langsammlung
S229	E230	B3	B3-S002	qotal	90bcf0a9ec0ef56399e6	Z01	Zielstelle	ZIEL[Folgeziel]	Z01::ZIEL[Folgeziel]	Folgeziel
S230	E231	B3	B3-S002	chkeedy	a84fbe3ad380df345b97	D04	Wärmen	ZUSTAND[Langwärmen]	D04::ZUSTAND[Langwärmen]	Langwärmen
S231	E232	B3	B3-S003	chey	b921a237be883a820352	B05	Diesposten	BEZUG[Diesposten]	B05::BEZUG[Diesposten]	Diesposten
S232	E233	B3	B3-S003	daiin	2f1c5e56e8f0ff459065	M01	Sollmaß	MASS[Sollmaß]	M01::MASS[Sollmaß]	Sollmaß
S233	E234	B3	B3-S003	chey	b921a237be883a820352	B05	Diesposten	BEZUG[Diesposten]	B05::BEZUG[Diesposten]	Diesposten
S234	E235	B3	B3-S003	lchedy	de7321bface5628e35d6	T03	Abführung	TRANSFER[abführen]	T03::TRANSFER[abführen]	abführen
S235	E236	B3	B3-S004	qokaiin	b5fcea1eaed06b2f2291	M01	Sollmaß	MASS[Sollstellung]	M01::MASS[Sollstellung]	Sollstellung
S236	E237	B3	B3-S004	qotal	90bcf0a9ec0ef56399e6	Z01	Zielstelle	ZIEL[Folgeziel]	Z01::ZIEL[Folgeziel]	Folgeziel
S237	E238	B3	B3-S004	dar	4d4559019a961b834aa1	B02	Quelle	BEZUG[Quelle]	B02::BEZUG[Quelle]	Quelle
S238	E239	B3	B3-S005	schedy	259b2b3b0bf859882e2c	T01	Transfer	TRANSFER[überführen]	T01::TRANSFER[überführen]	überführen
S239	E240	B3	B3-S006	chedchy	5e8441397e7c0faf042b	T01	Transfer	TRANSFER[Postentransfer]	T01::TRANSFER[Postentransfer]	Postentransfer
S240	E241	B3	B3-S006	qokal	308e8ea2d5d190c498e8	Z01	Zielstelle	ZIEL[Zieleinsatz]	Z01::ZIEL[Zieleinsatz]	Zieleinsatz
S241	E242	B3	B3-S006	olchedy	28ffbc88b97772a75f1e	B04	Fortsetzung	BEZUG[weiterführen]	B04::BEZUG[weiterführen]	weiterführen
S242	E243	B3	B3-S007	qokaiin	b5fcea1eaed06b2f2291	M01	Sollmaß	MASS[Sollstellung]	M01::MASS[Sollstellung]	Sollstellung
S243	E244	B3	B3-S007	chedy	6f7ff8287eddf4da9fdb	T01	Transfer	TRANSFER[Umsetzen]	T01::TRANSFER[Umsetzen]	Umsetzen
S244	E245	B3	B3-S007	qokeedy	7d25241b0e56c836372a	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S245	E246	B3	B3-S008	lchedy	de7321bface5628e35d6	T03	Abführung	TRANSFER[abführen]	T03::TRANSFER[abführen]	abführen
S246	E247	B3	B3-S009	qoky	276a7c2d74d1143446f4	Z02	Einsetzen	ZIEL[Einsetzen]	Z02::ZIEL[Einsetzen]	Einsetzen
S247	E248	B3	B3-S010	pchedal	ba540da978ea132f6da5	T02	Zuführung	TRANSFER[Zielzuführung]	T02::TRANSFER[Zielzuführung]	Zielzuführung
S248	E249	B3	B3-S010	otedy	c45ebac60774620561e2	B04	Fortsetzung	BEZUG[Kurzfolge]	B04::BEZUG[Kurzfolge]	Kurzfolge
S249	E250	B3	B3-S011	shecthedchy	348e81ba084c5acdb32b	T01	Transfer	TRANSFER[Vorbereitungstransfer]	T01::TRANSFER[Vorbereitungstransfer]	Vorbereitungstransfer
S250	E251	B3	B3-S011	qoky	276a7c2d74d1143446f4	Z02	Einsetzen	ZIEL[Einsetzen]	Z02::ZIEL[Einsetzen]	Einsetzen
S251	E252	B3	B3-S011	chedy	6f7ff8287eddf4da9fdb	T01	Transfer	TRANSFER[Umsetzen]	T01::TRANSFER[Umsetzen]	Umsetzen
S252	E253	B3	B3-S011	chary	0bdc8b6db811b4e67a63	B02	Quelle	BEZUG[Quellposten]	B02::BEZUG[Quellposten]	Quellposten
S253	E254	B3	B3-S012	sor	7a4bb8136330ee4e6e56	B03	Ansatz	BEZUG[Ansatz]	B03::BEZUG[Ansatz]	Ansatz
S254	E255	B3	B3-S012	shedy	bc4f1f5c006c74a4d26d	T05	Absetzen	TRANSFER[Kurzabsetzung]	T05::TRANSFER[Kurzabsetzung]	Kurzabsetzung
S255	E256	B3	B3-S013	qokaiin	b5fcea1eaed06b2f2291	M01	Sollmaß	MASS[Sollstellung]	M01::MASS[Sollstellung]	Sollstellung
S256	E257	B3	B3-S013	chkain	9da1b6ac2c929daea697	M02	Portion	MASS[Portion]	M02::MASS[Portion]	Portion
S257	E258	B3	B3-S013	shcthey	6b89d6dd70635bc60fe0	D01	Kurzprozess	ZUSTAND[Kurzvorbereitung]	D01::ZUSTAND[Kurzvorbereitung]	Kurzvorbereitung
S258	E259	B3	B3-S013	qokedy	7db18b2f0fb7ed0fcfd3	D03	Langkontakt	ZUSTAND[Kurzkontakt]	D03::ZUSTAND[Kurzkontakt]	Kurzkontakt
S259	E260	B3	B3-S014	okair	7d2404c835b10a2c06af	Z02	Einsetzen	ZIEL[Laufeinsatz]	Z02::ZIEL[Laufeinsatz]	Laufeinsatz
S260	E261	B3	B3-S014	sheedy	03626ca94cb17800d767	T05	Absetzen	TRANSFER[Langabsetzen]	T05::TRANSFER[Langabsetzen]	Langabsetzen
S261	E262	B3	B3-S015	lchedy	de7321bface5628e35d6	T03	Abführung	TRANSFER[abführen]	T03::TRANSFER[abführen]	abführen
S262	E263	B3	B3-S016	lo	2b7fa918d1b2f5c656e3	T03	Abführung	TRANSFER[Abzug]	T03::TRANSFER[Abzug]	Abzug
S263	E264	B3	B3-S016	qokchedy	07913ef9b1fb773cd325	T01	Transfer	TRANSFER[Rücktransfer]	T01::TRANSFER[Rücktransfer]	Rücktransfer
S264	E265	B3	B3-S017	qokeedy	7d25241b0e56c836372a	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S265	E266	B3	B3-S018	shedy	bc4f1f5c006c74a4d26d	T05	Absetzen	TRANSFER[Kurzabsetzung]	T05::TRANSFER[Kurzabsetzung]	Kurzabsetzung
S266	E267	B3	B3-S019	qokshedy	db167f8e9b53eefb58f8	T05	Absetzen	TRANSFER[Einsatzabsetzen]	T05::TRANSFER[Einsatzabsetzen]	Einsatzabsetzen
S267	E268	B3	B3-S020	dal	dd0ecaf5e27d81befffc	Z01	Zielstelle	ZIEL[Stelle]	Z01::ZIEL[Stelle]	Stelle
S268	E269	B3	B3-S020	lchedy	de7321bface5628e35d6	T03	Abführung	TRANSFER[abführen]	T03::TRANSFER[abführen]	abführen
S269	E270	B3	B3-S021	qokaiin	b5fcea1eaed06b2f2291	M01	Sollmaß	MASS[Sollstellung]	M01::MASS[Sollstellung]	Sollstellung
S270	E271	B3	B3-S021	shcthy	e0b630cb1b5df5e7105b	A01	Bereit	SCHLUSS[Bereit]	A01::SCHLUSS[Bereit]	Bereit
S271	E272	B3	B3-S021	dal	dd0ecaf5e27d81befffc	Z01	Zielstelle	ZIEL[Stelle]	Z01::ZIEL[Stelle]	Stelle
S272	E273	B3	B3-S021	sy	b921a237be883a820352	B05	Diesposten	BEZUG[Diesposten]	B05::BEZUG[Diesposten]	Diesposten
S273	E274	B3	B3-S021	saiin	2f1c5e56e8f0ff459065	M01	Sollmaß	MASS[Sollmaß]	M01::MASS[Sollmaß]	Sollmaß
S274	E275	B3	B3-S021	shedal	abb23e5e6936b4147f76	T05	Absetzen	TRANSFER[Zielabsetzung]	T05::TRANSFER[Zielabsetzung]	Zielabsetzung
S275	E276	B3	B3-S021	shecthy	cb57b696b815fdef9cb7	D01	Kurzprozess	ZUSTAND[Kurzvorbereitung]	D01::ZUSTAND[Kurzvorbereitung]	Kurzvorbereitung
S276	E277	B3	B3-S021	chey	b921a237be883a820352	B05	Diesposten	BEZUG[Diesposten]	B05::BEZUG[Diesposten]	Diesposten
S277	E278	B3	B3-S021	tal	dd0ecaf5e27d81befffc	Z01	Zielstelle	ZIEL[Stelle]	Z01::ZIEL[Stelle]	Stelle
S278	E279	B3	B3-S021	shcthy	e0b630cb1b5df5e7105b	A01	Bereit	SCHLUSS[Bereit]	A01::SCHLUSS[Bereit]	Bereit
S279	E280	B3	B3-S021	dalchdy	2bc2ed2630dbdaaa6b59	T01	Transfer	TRANSFER[Zieltransfer]	T01::TRANSFER[Zieltransfer]	Zieltransfer
S280	E281	B3	B3-S022	qotchedy	4de12cf322dfb76ded1e	T01	Transfer	TRANSFER[Folgetransfer]	T01::TRANSFER[Folgetransfer]	Folgetransfer
S281	E282	B3	B3-S023	lchedy	de7321bface5628e35d6	T03	Abführung	TRANSFER[abführen]	T03::TRANSFER[abführen]	abführen
S282	E283	B3	B3-S024	tchedy	259b2b3b0bf859882e2c	T01	Transfer	TRANSFER[überführen]	T01::TRANSFER[überführen]	überführen
S283	E284	B3	B3-S025	qokchdy	87411f84689b4f93a303	Z02	Einsetzen	ZIEL[Neueinsatz]	Z02::ZIEL[Neueinsatz]	Neueinsatz
S284	E285	B3	B3-S026	cheedar	342c3f0777337648f4b3	T01	Transfer	TRANSFER[Quelltransfer]	T01::TRANSFER[Quelltransfer]	Quelltransfer
S285	E286	B3	B3-S026	chldaiin	d72f71baff01cd0a0406	T05	Absetzen	TRANSFER[Sollabsetzung]	T05::TRANSFER[Sollabsetzung]	Sollabsetzung
S286	E287	B3	B3-S026	chedy	6f7ff8287eddf4da9fdb	T01	Transfer	TRANSFER[Umsetzen]	T01::TRANSFER[Umsetzen]	Umsetzen
S287	E288	B3	B3-S026	qokain	1645e612504fcef59ced	M03	Zugabe	MASS[Zugabe]	M03::MASS[Zugabe]	Zugabe
S288	E289	B3	B3-S026	checthy	e0b630cb1b5df5e7105b	A01	Bereit	SCHLUSS[Bereit]	A01::SCHLUSS[Bereit]	Bereit
S289	E290	B3	B3-S026	chealror	d788d8d72d41b25a3c71	Z01	Zielstelle	ZIEL[Zielbereitung]	Z01::ZIEL[Zielbereitung]	Zielbereitung
S290	E291	B3	B3-S026	solkeedy	3b70942557b3a40e8030	T06	Sammeln	TRANSFER[Langsammlung]	T06::TRANSFER[Langsammlung]	Langsammlung
S291	E292	B3	B3-S027	qoteedy	ff178343c18e287ce3b7	B04	Fortsetzung	BEZUG[Langfolgestufe]	B04::BEZUG[Langfolgestufe]	Langfolgestufe
S292	E293	B3	B3-S028	qokeey	0275fbf14e07935b0a45	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S293	E294	B3	B3-S028	qokedy	7db18b2f0fb7ed0fcfd3	D03	Langkontakt	ZUSTAND[Kurzkontakt]	D03::ZUSTAND[Kurzkontakt]	Kurzkontakt
S294	E295	B3	B3-S029	sol	dcda95c81a5460feb191	B04	Fortsetzung	BEZUG[Fortsetzung]	B04::BEZUG[Fortsetzung]	Fortsetzung
S295	E296	B3	B3-S029	cheeety	9247e38d29c79a0d2fa5	M02	Portion	MASS[Vollteil]	M02::MASS[Vollteil]	Vollteil
S296	E297	B3	B3-S029	qokedy	7db18b2f0fb7ed0fcfd3	D03	Langkontakt	ZUSTAND[Kurzkontakt]	D03::ZUSTAND[Kurzkontakt]	Kurzkontakt
S297	E298	B3	B3-S030	qoky	276a7c2d74d1143446f4	Z02	Einsetzen	ZIEL[Einsetzen]	Z02::ZIEL[Einsetzen]	Einsetzen
S298	E299	B3	B3-S030	saiin	2f1c5e56e8f0ff459065	M01	Sollmaß	MASS[Sollmaß]	M01::MASS[Sollmaß]	Sollmaß
S299	E300	B3	B3-S030	schedair	b154ff779abe5f196c80	B04	Fortsetzung	BEZUG[Weiterlauf]	B04::BEZUG[Weiterlauf]	Weiterlauf
S300	E301	B3	B3-S030	otchedy	4de12cf322dfb76ded1e	T01	Transfer	TRANSFER[Folgetransfer]	T01::TRANSFER[Folgetransfer]	Folgetransfer
S301	E302	B3	B3-S031	qokeedy	7d25241b0e56c836372a	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S302	E303	B3	B3-S032	chedain	d784b2abcaf1a3703de2	T01	Transfer	TRANSFER[Anteilstransfer]	T01::TRANSFER[Anteilstransfer]	Anteilstransfer
S303	E304	B3	B3-S032	chedy	6f7ff8287eddf4da9fdb	T01	Transfer	TRANSFER[Umsetzen]	T01::TRANSFER[Umsetzen]	Umsetzen
S304	E305	B3	B3-S032	qotedaiin	1779decef17481ec2853	M02	Portion	MASS[Kurzsoll]	M02::MASS[Kurzsoll]	Kurzsoll
S305	E306	B3	B3-S032	otaiin	54d0e228ca346110af05	M01	Sollmaß	MASS[Folgemaß]	M01::MASS[Folgemaß]	Folgemaß
S306	E307	B3	B3-S032	otedy	c45ebac60774620561e2	B04	Fortsetzung	BEZUG[Kurzfolge]	B04::BEZUG[Kurzfolge]	Kurzfolge
S307	E308	B3	B3-S033	ldy	04a3877f0fc81b7597c9	T03	Abführung	TRANSFER[abziehen]	T03::TRANSFER[abziehen]	abziehen
S308	E309	B3	B3-S034	soiiin	2c82523794dcb7d2b343	M04	Arbeitsstufe	MASS[Arbeitsstufe]	M04::MASS[Arbeitsstufe]	Arbeitsstufe
S309	E310	B3	B3-S034	checthy	e0b630cb1b5df5e7105b	A01	Bereit	SCHLUSS[Bereit]	A01::SCHLUSS[Bereit]	Bereit
S310	E311	B3	B3-S034	chety	80ebbbbf238eee9f0aef	M05	Teilen	MASS[Zerkleinern]	M05::MASS[Zerkleinern]	Zerkleinern
S311	E312	B3	B3-S034	otaiin	54d0e228ca346110af05	M01	Sollmaß	MASS[Folgemaß]	M01::MASS[Folgemaß]	Folgemaß
S312	E313	B3	B3-S034	olsaly	7811a7daff25d476e28d	Z01	Zielstelle	ZIEL[Zwischenziel]	Z01::ZIEL[Zwischenziel]	Zwischenziel
S313	E314	B3	B3-S034	shedy	bc4f1f5c006c74a4d26d	T05	Absetzen	TRANSFER[Kurzabsetzung]	T05::TRANSFER[Kurzabsetzung]	Kurzabsetzung
S314	E315	B4	B4-S001	qokeedy	7d25241b0e56c836372a	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S315	E316	B4	B4-S002	qolchey	e2eb77ca9d9e1a8ba29a	B04	Fortsetzung	BEZUG[Weiterposten]	B04::BEZUG[Weiterposten]	Weiterposten
S316	E317	B4	B4-S002	qokeey	0275fbf14e07935b0a45	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S317	E318	B4	B4-S002	qokedy	7db18b2f0fb7ed0fcfd3	D03	Langkontakt	ZUSTAND[Kurzkontakt]	D03::ZUSTAND[Kurzkontakt]	Kurzkontakt
S318	E319	B4	B4-S003	chedy	6f7ff8287eddf4da9fdb	T01	Transfer	TRANSFER[Umsetzen]	T01::TRANSFER[Umsetzen]	Umsetzen
S319	E320	B4	B4-S003	otal	90bcf0a9ec0ef56399e6	Z01	Zielstelle	ZIEL[Folgeziel]	Z01::ZIEL[Folgeziel]	Folgeziel
S320	E321	B4	B4-S003	otchey	faf321940aed922846a9	B04	Fortsetzung	BEZUG[Folgeposten]	B04::BEZUG[Folgeposten]	Folgeposten
S321	E322	B4	B4-S003	qokeey	0275fbf14e07935b0a45	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S322	E323	B4	B4-S003	qoky	276a7c2d74d1143446f4	Z02	Einsetzen	ZIEL[Einsetzen]	Z02::ZIEL[Einsetzen]	Einsetzen
S323	E324	B4	B4-S003	tol	dcda95c81a5460feb191	B04	Fortsetzung	BEZUG[Fortsetzung]	B04::BEZUG[Fortsetzung]	Fortsetzung
S324	E325	B4	B4-S003	shedy	bc4f1f5c006c74a4d26d	T05	Absetzen	TRANSFER[Kurzabsetzung]	T05::TRANSFER[Kurzabsetzung]	Kurzabsetzung
S325	E326	B4	B4-S004	qokylddy	eb2e4bc143f623ee03ac	A02	Festmachen	SCHLUSS[befestigen]	A02::SCHLUSS[befestigen]	befestigen
S326	E327	B4	B4-S005	dain	53cd0637c6820ba5e91f	M03	Zugabe	MASS[Einlage]	M03::MASS[Einlage]	Einlage
S327	E328	B4	B4-S005	chedy	6f7ff8287eddf4da9fdb	T01	Transfer	TRANSFER[Umsetzen]	T01::TRANSFER[Umsetzen]	Umsetzen
S328	E329	B4	B4-S005	qokeedy	7d25241b0e56c836372a	D03	Langkontakt	ZUSTAND[Langkontakt]	D03::ZUSTAND[Langkontakt]	Langkontakt
S329	E330	B4	B4-S006	shckhedy	d68bc8de3bcee09db23c	T04	Durchgang	TRANSFER[durchlassen]	T04::TRANSFER[durchlassen]	durchlassen
S330	E331	B4	B4-S007	shckhedy	d68bc8de3bcee09db23c	T04	Durchgang	TRANSFER[durchlassen]	T04::TRANSFER[durchlassen]	durchlassen
S331	E332	B4	B4-S008	saiin	2f1c5e56e8f0ff459065	M01	Sollmaß	MASS[Sollmaß]	M01::MASS[Sollmaß]	Sollmaß
S332	E333	B4	B4-S008	cheeky	2c1a5fd92b9e3c762242	D04	Wärmen	ZUSTAND[Langwärme]	D04::ZUSTAND[Langwärme]	Langwärme
S333	E334	B4	B4-S008	sheey	92e43836d82f98bf02d3	D02	Langhalten	ZUSTAND[Langhalt]	D02::ZUSTAND[Langhalt]	Langhalt
S334	E335	B4	B4-S008	qokedy	7db18b2f0fb7ed0fcfd3	D03	Langkontakt	ZUSTAND[Kurzkontakt]	D03::ZUSTAND[Kurzkontakt]	Kurzkontakt
S335	E336	B4	B4-S009	shedy	bc4f1f5c006c74a4d26d	T05	Absetzen	TRANSFER[Kurzabsetzung]	T05::TRANSFER[Kurzabsetzung]	Kurzabsetzung
