event_id	physical_page	locus	surface	component_recipe	codebook_layer	register	portable_atomic_reading_de	register_expansion_de	former_canonical_reading_de
P912-E0798	f75r	f75r.41	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E0799	f75r	f75r.41	oteedy	OT+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · SCHLIESSEN	DANACH · LÄNGER · SCHLIESSEN	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E0800	f75r	f75r.41	qoky	OK+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · DIES	AN STATION SETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E0801	f75r	f75r.41	dy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E0802	f75r	f75r.41	keedy	K+EE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	GEBEN · LÄNGER · SCHLIESSEN	IN STATION GEBEN · LÄNGER · SCHLIESSEN	ZUGEBEN · LÄNGER · SCHLIESSEN
P912-E0803	f75r	f75r.41	sy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E0804	f75r	f75r.42	dshedy	SH+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · KURZ · SCHLIESSEN	HALTEN · KURZ · SCHLIESSEN	KURZ HALTEN; ENDE
P912-E0805	f75r	f75r.42	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0806	f75r	f75r.42	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E0807	f75r	f75r.42	qoteey	OT+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · DIES	DANACH · LÄNGER · DIES	NAECHSTEN POSTEN LAENGER HALTEN
P912-E0808	f75r	f75r.42	qoteedy	OT+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · SCHLIESSEN	DANACH · LÄNGER · SCHLIESSEN	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E0809	f75r	f75r.42	dor	D_ADDR+OR	LEARNED_FORMULA_CARD	BATH_STATION	TEIL · SATZ	TEIL · ARBEITSSATZ	BEZEICHNETER TEILANSATZ
P912-E0810	f75r	f75r.43	yshedy	Y+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · HALTEN · KURZ · SCHLIESSEN	DIES · HALTEN · KURZ · SCHLIESSEN	DIES · HALTEN · KURZ · SCHLIESSEN
P912-E0811	f75r	f75r.43	chekar	CHK+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEHANDELN · QUELLE	BEHANDELN · QUELLSTATION	BEHANDELN · QUELLE
P912-E0812	f75r	f75r.43	oldy	OL+DY	LEARNED_FORMULA_CARD	BATH_STATION	FORTSETZEN · SCHLIESSEN	FORTSETZEN · SCHLIESSEN	DAMIT FORTFAHREN; ENDE
P912-E0813	f75r	f75r.43	qokain	OK+AIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · EINHEIT	AN STATION SETZEN · TEILMENGE	EINE PORTION ANSETZEN
P912-E0814	f75r	f75r.43	chkar	CHK+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEHANDELN · QUELLE	BEHANDELN · QUELLSTATION	BEHANDELN · QUELLE
P912-E0815	f75r	f75r.43	otar	OT+AR	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · QUELLE	DANACH · QUELLSTATION	DANACH AUS DER QUELLE
P912-E0816	f75r	f75r.43	oldy	OL+DY	LEARNED_FORMULA_CARD	BATH_STATION	FORTSETZEN · SCHLIESSEN	FORTSETZEN · SCHLIESSEN	DAMIT FORTFAHREN; ENDE
P912-E0817	f75r	f75r.44	dchedy	D_ADDR+CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	TEIL · UMSETZEN · DIES	TEIL · UMSETZEN · DIES	DEN BEZEICHNETEN TEIL UMSETZEN
P912-E0818	f75r	f75r.44	sain	S+AIN	LEARNED_FORMULA_CARD	BATH_STATION	AUSWÄHLEN · EINHEIT	AUSWÄHLEN · TEILMENGE	EINHEIT WAEHLEN
P912-E0819	f75r	f75r.44	okedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0820	f75r	f75r.44	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0821	f75r	f75r.44	otedy	OT+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · KURZ · SCHLIESSEN	DANACH · KURZ · SCHLIESSEN	NAECHSTEN SCHRITT KURZ; ENDE
P912-E0822	f75r	f75r.44	okoldy	OK+OL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SETZEN · FORTSETZEN · SCHLIESSEN	AN STATION SETZEN · FORTSETZEN · SCHLIESSEN	ANSETZEN · FORTSETZEN · SCHLIESSEN
P912-E0823	f75r	f75r.44	otar	OT+AR	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · QUELLE	DANACH · QUELLSTATION	DANACH AUS DER QUELLE
P912-E0824	f75r	f75r.44	otam	OT+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DANACH · INNEN	DANACH · INNEN	DANACH · INNEN
P912-E0825	f75r	f75r.44	olaiin	OL+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN · SOLLWERT	FORTSETZEN · STATIONSWERT	FORTSETZEN · SOLLMASS
P912-E0826	f75r	f75r.44	ch	CH	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	NEHMEN	AUS STATION NEHMEN	ENTNEHMEN
P912-E0827	f75r	f75r.44	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	BATH_STATION	TEIL · QUELLE	TEIL · QUELLSTATION	AUS DEM BEZEICHNETEN TEIL
P912-E0828	f75r	f75r.44	dy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E0829	f75r	f75r.45	sshedy	S+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSWÄHLEN · HALTEN · KURZ · SCHLIESSEN	AUSWÄHLEN · HALTEN · KURZ · SCHLIESSEN	AUSWÄHLEN · HALTEN · KURZ · SCHLIESSEN
P912-E0830	f75r	f75r.45	shckhy	SH+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · DURCHLASS · DIES	HALTEN · DURCHLASS · DIES	HALTEN · DURCHLASS · DIES
P912-E0831	f75r	f75r.45	qokey	OK+E+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · DIES	AN STATION SETZEN · KURZ · DIES	KURZ ANSETZEN
P912-E0832	f75r	f75r.45	okedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0833	f75r	f75r.45	sarol	S+AR+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSWÄHLEN · QUELLE · FORTSETZEN	AUSWÄHLEN · QUELLSTATION · FORTSETZEN	AUSWÄHLEN · QUELLE · FORTSETZEN
P912-E0834	f75r	f75r.45	oty	OT+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · DIES	DANACH · DIES	DANACH DIESER POSTEN
P912-E0835	f75r	f75r.45	otedy	OT+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · KURZ · SCHLIESSEN	DANACH · KURZ · SCHLIESSEN	NAECHSTEN SCHRITT KURZ; ENDE
P912-E0836	f75r	f75r.45	qotedy	OT+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · KURZ · SCHLIESSEN	DANACH · KURZ · SCHLIESSEN	NAECHSTEN SCHRITT KURZ; ENDE
P912-E0837	f75r	f75r.45	otedy	OT+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · KURZ · SCHLIESSEN	DANACH · KURZ · SCHLIESSEN	NAECHSTEN SCHRITT KURZ; ENDE
P912-E0838	f75r	f75r.45	okaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E0839	f75r	f75r.46	qokey	OK+E+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · DIES	AN STATION SETZEN · KURZ · DIES	KURZ ANSETZEN
P912-E0840	f75r	f75r.46	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0841	f75r	f75r.46	sheol	SH+E+OL	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · KURZ · FORTSETZEN	HALTEN · KURZ · FORTSETZEN	KURZ HALTEN UND WEITERFÜHREN
P912-E0842	f75r	f75r.46	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0843	f75r	f75r.46	dain	AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINHEIT	TEILMENGE	PORTION
P912-E0844	f75r	f75r.46	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E0845	f75r	f75r.46	otol	OT+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DANACH · FORTSETZEN	DANACH · FORTSETZEN	DANACH · FORTSETZEN
P912-E0846	f75r	f75r.46	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E0847	f75r	f75r.46	olor	OL+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN · SATZ	FORTSETZEN · ARBEITSSATZ	FORTSETZEN · ANSATZ
P912-E0848	f75r	f75r.47	sal	S+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	AUSWÄHLEN · ZIEL	AUSWÄHLEN · ZIELSTATION	Bildklasse auswählen; Zielplatz
P912-E0849	f75r	f75r.47	okeedy	OK+EE+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	Bildplatz aktivieren; zweiter Grad; Bildeintrag schließen
P912-E0850	f75r	f75r.48	daly	AL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	ZIEL · DIES	ZIELSTATION · DIES	Zielplatz; dieser Bildplatz
P912-E0851	f75r	f75r.48	ychey	Y+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	DIES · DIES	DIES · DIES	dieser Bildplatz; dieser Bildplatz
P912-E0852	f75r	f75r.49	sols	OL+S	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	FORTSETZEN · AUSWÄHLEN	FORTSETZEN · AUSWÄHLEN	dieselbe Reihe fortführen; Bildklasse auswählen
P912-E0853	f75r	f75r.49	dara	D_ADDR+AR+A_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	TEIL · QUELLE · ORT	TEIL · QUELLSTATION · ORT	Unterplatz; Quell- oder Bezugsstelle; lokale Bildadresse
P912-E0854	f75r	f75r.50	ychty	Y+CH+T+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	DIES · NEHMEN · EINSTELLEN · DIES	DIES · AUS STATION NEHMEN · EINSTELLEN · DIES	dieser Bildplatz; Klasse oder Figur kennzeichnen; Platz oder Wert einstellen; dieser Bildplatz
P912-E0855	f75r	f75r.51	saino	S+AIN+O	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	AUSWÄHLEN · EINHEIT · AUSFÜHREN	AUSWÄHLEN · TEILMENGE · AUSFÜHREN	Bildklasse auswählen; Einheit oder Index; Reihe aufrufen
P912-E0856	f75r	f75r.52	saldy	S+AL+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	AUSWÄHLEN · ZIEL · SCHLIESSEN	AUSWÄHLEN · ZIELSTATION · SCHLIESSEN	Bildklasse auswählen; Zielplatz; Bildeintrag schließen
P912-E0857	f75r	f75r.53	dainy	AIN+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	EINHEIT · DIES	TEILMENGE · DIES	Einheit oder Index; dieser Bildplatz
P912-E0858	f81v	f81v.1	par	P+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINSETZEN · QUELLE	EINSETZEN · QUELLSTATION	EINSETZEN · QUELLE
P912-E0859	f81v	f81v.1	shey	SH+E+Y	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · KURZ · DIES	HALTEN · KURZ · DIES	KURZ HALTEN
P912-E0860	f81v	f81v.1	keedy	K+EE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	GEBEN · LÄNGER · SCHLIESSEN	IN STATION GEBEN · LÄNGER · SCHLIESSEN	ZUGEBEN · LÄNGER · SCHLIESSEN
P912-E0861	f81v	f81v.1	shekal	SH+E+K+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · KURZ · GEBEN · ZIEL	HALTEN · KURZ · IN STATION GEBEN · ZIELSTATION	HALTEN · KURZ · ZUGEBEN · ZIEL
P912-E0862	f81v	f81v.1	dal	AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ZIEL	ZIELSTATION	ZIEL
P912-E0863	f81v	f81v.1	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	BATH_STATION	TEIL · QUELLE	TEIL · QUELLSTATION	AUS DEM BEZEICHNETEN TEIL
P912-E0864	f81v	f81v.1	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0865	f81v	f81v.1	pchedy	P+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	EINSETZEN · UMSETZEN · SCHLIESSEN	EINSETZEN · UMSETZEN · SCHLIESSEN	EINSETZEN, UMSETZEN; ENDE
P912-E0866	f81v	f81v.1	shek	SH+E+K	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · KURZ · GEBEN	HALTEN · KURZ · IN STATION GEBEN	HALTEN · KURZ · ZUGEBEN
P912-E0867	f81v	f81v.1	dain	AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINHEIT	TEILMENGE	PORTION
P912-E0868	f81v	f81v.1	ofalsheky	O+LOCAL_CHAR_F+A_ADDR+LSH+E+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSFÜHREN · NEBENWEG · ORT · SPÜLEN · KURZ · GEBEN · DIES	AUSFÜHREN · NEBENWEG · ORT · SPÜLEN · KURZ · IN STATION GEBEN · DIES	AUSFÜHREN · NEBENWEG · ORT · SPÜLEN · KURZ · ZUGEBEN · DIES
P912-E0869	f81v	f81v.2	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0870	f81v	f81v.2	okaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E0871	f81v	f81v.2	kair	K+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	GEBEN · LAUF	IN STATION GEBEN · BECKENLAUF	ZUGEBEN · LAUF
P912-E0872	f81v	f81v.2	okal	OK+AL	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · ZIEL	AN STATION SETZEN · ZIELSTATION	AN DER ZIELSTELLE ANSETZEN
P912-E0873	f81v	f81v.2	sar	S+AR	LEARNED_FORMULA_CARD	BATH_STATION	AUSWÄHLEN · QUELLE	AUSWÄHLEN · QUELLSTATION	QUELLE WAEHLEN
P912-E0874	f81v	f81v.2	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0875	f81v	f81v.2	kain	K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	GEBEN · EINHEIT	IN STATION GEBEN · TEILMENGE	ZUGEBEN · PORTION
P912-E0876	f81v	f81v.2	olkain	OL+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN · GEBEN · EINHEIT	FORTSETZEN · IN STATION GEBEN · TEILMENGE	FORTSETZEN · ZUGEBEN · PORTION
P912-E0877	f81v	f81v.2	al	AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ZIEL	ZIELSTATION	ZIEL
P912-E0878	f81v	f81v.2	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0879	f81v	f81v.2	rol	R+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · FORTSETZEN	MARKIEREN · FORTSETZEN	MARKIEREN · FORTSETZEN
P912-E0880	f81v	f81v.2	dl	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN	LEITEN	LEITEN
P912-E0881	f81v	f81v.3	saiin	S+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	AUSWÄHLEN · SOLLWERT	AUSWÄHLEN · STATIONSWERT	SOLLWERT WAEHLEN
P912-E0882	f81v	f81v.3	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E0883	f81v	f81v.3	olkeedy	SOLK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	AUFFANGEN · LÄNGER · SCHLIESSEN	AUFFANGEN · LÄNGER · SCHLIESSEN	LÄNGER AUFFANGEN; ENDE
P912-E0884	f81v	f81v.3	okedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0885	f81v	f81v.3	dykain	D_ADDR+Y+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	TEIL · DIES · GEBEN · EINHEIT	TEIL · DIES · IN STATION GEBEN · TEILMENGE	TEIL · DIES · ZUGEBEN · PORTION
P912-E0886	f81v	f81v.3	shek	SH+E+K	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · KURZ · GEBEN	HALTEN · KURZ · IN STATION GEBEN	HALTEN · KURZ · ZUGEBEN
P912-E0887	f81v	f81v.3	chdy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E0888	f81v	f81v.3	dalal	AL+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ZIEL · ZIEL	ZIELSTATION · ZIELSTATION	ZIEL · ZIEL
P912-E0889	f81v	f81v.3	oldy	OL+DY	LEARNED_FORMULA_CARD	BATH_STATION	FORTSETZEN · SCHLIESSEN	FORTSETZEN · SCHLIESSEN	DAMIT FORTFAHREN; ENDE
P912-E0890	f81v	f81v.4	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E0891	f81v	f81v.4	okain	OK+AIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · EINHEIT	AN STATION SETZEN · TEILMENGE	EINE PORTION ANSETZEN
P912-E0892	f81v	f81v.4	cheeky	CHK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	BEHANDELN · LÄNGER · DIES	BEHANDELN · LÄNGER · DIES	DIESEN POSTEN LÄNGER BEHANDELN
P912-E0893	f81v	f81v.4	dy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E0894	f81v	f81v.4	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0895	f81v	f81v.4	kaiin	K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	GEBEN · SOLLWERT	IN STATION GEBEN · STATIONSWERT	ZUGEBEN · SOLLMASS
P912-E0896	f81v	f81v.4	dain	AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINHEIT	TEILMENGE	PORTION
P912-E0897	f81v	f81v.4	dy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E0898	f81v	f81v.4	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E0899	f81v	f81v.4	chcthy	CH+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	NEHMEN · BEREIT · DIES	AUS STATION NEHMEN · BEREIT · DIES	ENTNEHMEN · BEREIT · DIES
P912-E0900	f81v	f81v.5	okaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E0901	f81v	f81v.5	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E0902	f81v	f81v.5	otain	OT+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DANACH · EINHEIT	DANACH · TEILMENGE	DANACH · PORTION
P912-E0903	f81v	f81v.5	chckhy	CKH+Y	LEARNED_FORMULA_CARD	BATH_STATION	DURCHLASS · DIES	DURCHLASS · DIES	DURCH DEN DURCHLASS FUEHREN
P912-E0904	f81v	f81v.5	okeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E0905	f81v	f81v.5	qoky	OK+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · DIES	AN STATION SETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E0906	f81v	f81v.5	kar	K+AR	LEARNED_FORMULA_CARD	BATH_STATION	GEBEN · QUELLE	IN STATION GEBEN · QUELLSTATION	VON DER ENTNAHMESTELLE ZUGEBEN
P912-E0907	f81v	f81v.5	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E0908	f81v	f81v.5	okar	OK+AR	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · QUELLE	AN STATION SETZEN · QUELLSTATION	AUS DER QUELLE ANSETZEN
P912-E0909	f81v	f81v.6	qokain	OK+AIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · EINHEIT	AN STATION SETZEN · TEILMENGE	EINE PORTION ANSETZEN
P912-E0910	f81v	f81v.6	okaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E0911	f81v	f81v.6	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0912	f81v	f81v.6	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E0913	f81v	f81v.6	cheol	CHEO+L	LEARNED_FORMULA_CARD	BATH_STATION	AUSZUG · LEITEN	AUSZUG · LEITEN	DEN AUSZUG WEITERFUEHREN
P912-E0914	f81v	f81v.6	lky	L+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · GEBEN · DIES	LEITEN · IN STATION GEBEN · DIES	LEITEN · ZUGEBEN · DIES
P912-E0915	f81v	f81v.6	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN	LEITEN	LEITEN
P912-E0916	f81v	f81v.6	s	S	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSWÄHLEN	AUSWÄHLEN	AUSWÄHLEN
P912-E0917	f81v	f81v.6	aiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E0918	f81v	f81v.6	okain	OK+AIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · EINHEIT	AN STATION SETZEN · TEILMENGE	EINE PORTION ANSETZEN
P912-E0919	f81v	f81v.6	daldy	AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ZIEL · SCHLIESSEN	ZIELSTATION · SCHLIESSEN	ZIEL · SCHLIESSEN
P912-E0920	f81v	f81v.7	olor	OL+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN · SATZ	FORTSETZEN · ARBEITSSATZ	FORTSETZEN · ANSATZ
P912-E0921	f81v	f81v.7	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0922	f81v	f81v.7	sheckhal	SH+E+CKH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · KURZ · DURCHLASS · ZIEL	HALTEN · KURZ · DURCHLASS · ZIELSTATION	HALTEN · KURZ · DURCHLASS · ZIEL
P912-E0923	f81v	f81v.7	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E0924	f81v	f81v.7	qokeedal	OK+EE+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SETZEN · LÄNGER · ZIEL	AN STATION SETZEN · LÄNGER · ZIELSTATION	ANSETZEN · LÄNGER · ZIEL
P912-E0925	f81v	f81v.7	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
