rank	candidate_id	formal_feature	feature_type	support_pages_all44	absence_pages_all44	toothed_mean_minus_smooth_mean	currier_A_effect	currier_B_effect	cross_currier_direction_stable	leave_one_quire_direction_stable	strict_only_effect	observed_stratified_z	strict_only_stratified_z	local_p	library_maxT_p	lofo_gain_bits	selector_paid_gain_bits	lofo_auc	positive_folds	total_folds	fold_gains	label
63	bed26a919d37c4ba	WITHIN_GROUP_2GRAM:JB	WITHIN_GROUP_2GRAM	11	33	0.035291518134	-0.001979839664	0.084226355445	false	true	0.041336393728	1.225087159166	1.291339485927	0.436172809373	1.000000000000	1.148667741869	-6.799699489715	0.623342175066	25	42	0.00527335;0.03556846;-0.03542695;-0.01859546;-0.00045738;0.03263029;0.02687452;-0.06453999;0.00055053;0.10725855;-0.10507639;0.01682839;-0.01992947;0.02519140;0.03361898;-0.10249972;-0.08751214;0.00616296;-0.00242388;0.01501860;0.01299922;-0.00765142;0.14799656;0.39471682;-0.20421254;0.23778130;-0.04182879;0.09850024;-0.09013942;0.07726874;0.32143554;0.01241956;0.00307733;-0.04294483;0.02563752;-0.01529523;0.32976181;0.03047071;0.02728939;-0.03002702;-0.01989731;0.01279491	WEAK
64	6a3e7ec4d943b169	FIRST_GROUP_PREFIX_3:KAB	FIRST_GROUP_PREFIX_3	6	38	-0.008547914262	-0.015864298492	0.016666666667	false	true	-0.009209597416	-1.221866973341	-1.197825050683	0.340493043691	1.000000000000	-0.839370943593	-8.787738175178	0.610079575597	14	42	-0.02131368;-0.02298832;0.05254962;-0.01390108;-0.02577223;0.08258577;-0.01993020;0.00251295;-0.00813616;-0.16043682;0.12070227;-0.06711280;-0.06921564;-0.04814191;-0.03222573;0.07816347;0.09013209;-0.03555727;-0.01059952;-0.02329880;0.06342032;-0.01372156;-0.22531409;0.10003166;0.02832072;-0.79139829;0.01583107;-0.09626699;0.05698827;0.15259077;0.00371866;-0.00082105;-0.02083343;-0.00612848;0.08360843;-0.00249942;-0.00616969;-0.02270580;-0.01265926;-0.00542880;-0.00151445;-0.00643552	NO_SIGNAL
65	c49ecfb877149b23	WITHIN_GROUP_3GRAM:PKA	WITHIN_GROUP_3GRAM	31	13	0.007769056428	0.013028099593	0.005524028013	true	false	0.009000460140	1.195076042277	1.169955460271	0.247986331462	1.000000000000	-0.260034024108	-8.208401255692	0.602122015915	25	42	0.06623231;0.00902670;-0.41587136;0.01436638;-0.09646626;-0.06082531;-0.68437166;-0.05058048;0.48727673;0.19014484;0.05292754;0.14502437;0.10216254;0.03769925;0.03042502;0.28109995;-0.06982744;0.05595536;0.01355273;-0.04158639;0.02265560;-0.01058381;0.24684439;-0.08437500;-0.32269013;0.26681742;-0.01546271;0.10956928;0.19872305;-0.14463160;-0.04737590;0.00511444;0.00027374;-0.05298872;-0.31583598;0.02217349;-0.01542150;0.03983240;-0.30054294;0.01886910;0.02667069;0.02596585	NO_SIGNAL
66	a715a8f6b2b40fe6	WITHIN_GROUP_3GRAM:JQK	WITHIN_GROUP_3GRAM	7	37	-0.001706633582	-0.002531329182	-0.002046791573	true	true	0.000632686985	-1.193950660268	-0.601634458834	0.440322186966	1.000000000000	1.688675634616	-6.259691596969	0.639257294430	25	42	-0.00429470;-0.01190905;0.01913428;-0.02563693;0.02131163;0.03338491;0.07998735;0.00870548;0.04706468;0.10630574;0.39992033;-0.07818941;-0.12855260;0.00501827;-0.06725974;0.20266584;0.09721141;-0.04050085;0.00266122;-0.00422010;0.00227747;0.00415785;0.55332691;0.26232025;0.15294329;0.26354606;-0.38275169;-0.03717412;0.09037000;-0.05978798;0.15724534;0.03991638;-0.14089824;-0.10280048;0.17405696;0.16697270;-0.11791440;0.08914503;-0.05324529;0.05111036;-0.07106539;-0.01588312	WEAK
67	cd3d544da92b85d8	WITHIN_GROUP_3GRAM:KAQ	WITHIN_GROUP_3GRAM	22	22	-0.014303331030	-0.014414176249	0.002475247525	false	true	-0.014642746329	-1.184111680432	-1.317645793201	0.222357822797	1.000000000000	1.592977068458	-6.355390163127	0.631299734748	21	42	0.18013638;-0.11744023;-0.00010711;0.01870632;-0.08694919;0.06877029;-0.47868425;0.36028133;0.22792562;0.71967749;0.06452037;-0.08390960;-0.03229540;-0.06651987;0.00282799;0.21999861;0.15316173;-0.05783747;-0.07481797;0.11295072;-0.01373143;-0.00825947;-0.05986740;-0.04635952;-0.56737980;0.19988685;-0.00094685;0.32721084;0.38568243;0.05710633;0.08543202;0.07581892;0.01701956;0.05357350;0.28261336;-0.05078888;-0.10559663;-0.06296747;-0.11380544;-0.00644194;-0.00575074;0.02013306	WEAK
68	a588197d9b4268b9	WITHIN_GROUP_2GRAM:QM	WITHIN_GROUP_2GRAM	8	36	-0.002316454008	-0.003078412699	-0.000793078587	true	true	-0.002552825021	-1.138465450068	-1.192708015764	0.284110324628	1.000000000000	2.479280818447	-5.469086413138	0.684350132626	21	42	-0.17422924;-0.03336305;0.39357770;-0.06588903;0.56115623;-0.07426127;0.06434666;0.01417889;0.06208562;-0.01243901;-0.11643179;0.55584065;-0.12497589;-0.08365360;-0.04193128;0.20902192;0.19555984;-0.02093493;0.00018525;-0.01720579;-0.00580298;0.00645275;0.99440826;0.39365698;0.29445259;0.31348040;0.11018403;0.01265467;0.19462420;-0.09782148;-0.71011332;0.04287481;-0.10584625;0.20563485;0.22617143;-0.03222244;-0.48050161;-0.01858015;-0.19200968;-0.01355026;-0.02790989;0.07840604	WEAK
69	9bf64162e0e2ccf6	WITHIN_GROUP_3GRAM:AQM	WITHIN_GROUP_3GRAM	8	36	-0.002316454008	-0.003078412699	-0.000793078587	true	true	-0.002552825021	-1.138465450068	-1.192708015764	0.284110324628	1.000000000000	2.479280818447	-5.469086413138	0.684350132626	21	42	-0.17422924;-0.03336305;0.39357770;-0.06588903;0.56115623;-0.07426127;0.06434666;0.01417889;0.06208562;-0.01243901;-0.11643179;0.55584065;-0.12497589;-0.08365360;-0.04193128;0.20902192;0.19555984;-0.02093493;0.00018525;-0.01720579;-0.00580298;0.00645275;0.99440826;0.39365698;0.29445259;0.31348040;0.11018403;0.01265467;0.19462420;-0.09782148;-0.71011332;0.04287481;-0.10584625;0.20563485;0.22617143;-0.03222244;-0.48050161;-0.01858015;-0.19200968;-0.01355026;-0.02790989;0.07840604	WEAK
70	4dbb57e2fd4527b3	LAST_GROUP_SUFFIX_2:BA	LAST_GROUP_SUFFIX_2	37	7	0.053992661531	0.033223944301	0.139583333333	true	true	0.050429312896	1.131657539818	1.455665174183	0.264095679766	1.000000000000	0.885184387000	-7.063182844584	0.633952254642	27	42	-0.19131356;0.02316380;-0.17086247;0.10884568;-0.53930353;0.13175681;-0.06795256;0.11026306;0.17917513;0.39237795;0.06470356;-0.24080084;0.22124040;0.04916492;-0.26396378;-0.90879781;-0.24132951;-0.04798485;-0.09938687;0.04172631;-0.02283246;0.02466165;0.47368028;-0.03231454;0.11484089;0.54485378;0.09241126;0.03131295;0.02277375;0.23053886;-0.13037893;0.01418720;0.10624051;-0.12362774;0.47383855;0.00522638;0.48152869;0.00610710;0.00130119;0.01240979;-0.00814339;0.01584680	WEAK
71	3b7aacff05384511	WITHIN_GROUP_3GRAM:QKJ	WITHIN_GROUP_3GRAM	26	18	-0.003105356779	-0.008323612064	0.008742615212	false	true	-0.000595267327	-1.131065427860	-1.256043422624	0.274835245301	1.000000000000	-0.928588526664	-8.876955758249	0.602122015915	22	42	0.04764090;-0.04905851;-0.28785138;-0.04366339;0.02752132;-0.01951844;0.02113711;0.02080473;0.01769290;-0.10238655;0.05107203;-0.11386685;0.01620324;-0.05255896;0.03340528;0.06293898;-0.04759501;-0.01831472;0.04835388;-0.00680034;0.01533041;-0.00418624;0.04256988;0.06951387;0.12901656;-0.28591533;0.01693584;-0.04930204;0.08787144;0.05997778;-0.06962190;0.00578741;0.02461146;-0.06810030;-0.09851739;0.04152162;-0.43962909;-0.00995781;0.02802423;-0.01927663;0.00793092;-0.01832942	NO_SIGNAL
72	a0f40c5f2271b979	FIRST_GROUP_PREFIX_1:P	FIRST_GROUP_PREFIX_1	28	16	-0.013061350571	-0.043166225678	0.070535714286	false	false	-0.000459456361	-1.130905797090	-0.603555914895	0.269465462534	1.000000000000	-0.083882183485	-8.032249415069	0.628647214854	25	42	0.07917332;0.00000432;0.19723372;-0.10457902;0.18213086;-0.03768565;0.11930575;-0.08286062;0.08540330;0.21189425;0.06723434;-0.37923377;-0.02414391;-0.02001034;0.05984241;-1.34456998;-0.03926433;-0.03768355;-0.03193980;0.05283222;-0.05252579;0.01796029;0.25575236;0.09901115;0.13400106;0.01996445;-0.04143425;0.12125288;0.24854600;0.12939014;0.01278364;0.00006993;-0.06163658;-0.06006951;0.19417189;0.04707460;-0.17715053;0.02533223;0.15900676;0.00013666;-0.04755026;-0.06105283	NO_SIGNAL
73	7d8ace60bc3c2391	WITHIN_GROUP_3GRAM:AAC	WITHIN_GROUP_3GRAM	6	38	-0.000980597847	-0.000216412491	-0.004237288136	true	true	-0.001350354932	-1.120896661823	-1.090281004913	0.366609714425	1.000000000000	-0.866692450364	-8.815059681948	0.586206896552	19	42	0.12677516;0.05207703;0.07069714;-0.05578341;-0.09600517;-0.06609456;0.08831467;-0.92119438;0.04811239;-0.14957666;0.02531380;0.00747306;-0.02312401;-0.02192635;-0.00269238;0.01674714;0.01937962;-0.00588330;-0.01165919;-0.00050136;-0.00385849;-0.00593545;-0.32342055;0.07663789;-0.06519733;0.03403179;-0.02174586;-0.03429355;0.09752960;-0.00843409;0.03928358;-0.01954339;-0.02768074;-0.04623207;0.11586420;0.05317973;0.16406678;0.00115240;0.01197503;-0.00548730;-0.00065380;0.00161991	NO_SIGNAL
74	5a1b403bc19484e6	LAST_GROUP_SUFFIX_2:KA	LAST_GROUP_SUFFIX_2	14	30	-0.010412090805	-0.031672517262	0.047916666667	false	true	0.000339934339	-1.107945984689	-0.925194589492	0.288747864291	1.000000000000	-0.271709574647	-8.220076806231	0.615384615385	22	42	-0.09548018;0.03927594;0.12191309;0.03557493;0.13047910;-0.06643954;0.01088529;0.02246833;0.01290723;-0.10406614;0.09881502;-0.13159674;0.07551323;0.06002631;-0.06300946;-0.49775781;0.10754477;-0.07357258;0.01480017;-0.04473744;0.06334783;-0.01760590;0.00136668;0.03523190;0.03362786;0.04227738;-0.08702527;-0.11903493;0.11041123;0.08714072;-0.03413057;0.00872414;-0.01324494;-0.00884411;0.05502542;-0.01318110;-0.01850112;-0.01630657;-0.02346431;0.01848448;-0.02095808;-0.00859384	NO_SIGNAL
75	36ee607637f08ea8	WITHIN_GROUP_3GRAM:APA	WITHIN_GROUP_3GRAM	15	29	-0.004438927293	-0.005739118354	-0.003501400416	true	true	-0.003717470200	-1.105978068701	-0.520899642890	0.296802538443	1.000000000000	1.175416443265	-6.772950788320	0.665782493369	21	42	-0.03978078;0.11934857;0.23402524;-0.00915195;-0.04617135;-0.03976943;0.08944720;0.13097821;0.10051968;0.48356176;0.40853359;-0.27015113;-0.23079709;0.34361443;-0.00178235;0.34395056;0.31291275;-0.10334106;-0.00435888;-0.05056446;-0.03315383;0.03224479;0.70178773;0.16750111;0.25818924;0.20043798;0.08698743;0.16409331;0.10166408;-0.13635469;-0.20989580;-0.01796701;-0.23964596;0.06718640;-1.26834628;-0.03467096;-0.45666432;-0.08363751;0.17354965;-0.04884422;0.04059509;-0.06066333	WEAK
76	a6b71117472d1890	WITHIN_GROUP_3GRAM:AKC	WITHIN_GROUP_3GRAM	5	39	-0.001720474526	-0.003083930562	0.003048780488	false	true	-0.002114747410	-1.100000529693	-1.096872192328	0.439834024896	1.000000000000	-0.775712524366	-8.724079755951	0.610079575597	13	42	-0.01827209;-0.02367894;0.00911783;-0.01701370;-0.00730689;0.06576218;-0.00799861;0.01227024;-0.01071262;-0.11557408;-0.08583637;-0.08593717;0.11967863;-0.06353327;-0.04340761;0.09137201;0.09361959;0.14250726;-0.00161230;0.00120243;-0.00147899;-0.00702660;-0.21707130;0.07282780;0.03748906;-0.61963024;0.01505943;-0.02181061;-0.01266395;-0.04283847;-0.03345631;-0.02187703;0.14299482;-0.03501278;0.06888790;-0.02095864;-0.10152489;-0.01865309;-0.00422592;-0.00303445;-0.00121963;-0.00513518	NO_SIGNAL
77	8598411fe0466a3f	WITHIN_GROUP_3GRAM:DAP	WITHIN_GROUP_3GRAM	14	30	-0.002232925152	-0.001991210120	-0.003768064128	true	true	-0.000836086501	-1.096547887006	-0.726014628808	0.283378081523	1.000000000000	-0.839277258239	-8.787644489824	0.604774535809	23	42	-0.08165423;0.10138187;0.28768263;-0.09665083;0.23524736;-0.04084214;0.21762047;0.25611254;-2.55519841;-0.39053517;0.16604249;-0.09576671;-0.06239408;0.14060352;0.03173676;0.23187297;0.09895427;-0.06743900;-0.01742234;-0.06914858;0.03788900;0.02477480;0.25773742;0.22261311;0.16555271;-0.01945235;-0.10733485;0.11146109;0.08570176;-0.02541981;0.10720588;0.00966347;-0.17028128;0.06813988;0.15495141;0.04914240;-0.03201921;-0.04284829;-0.03905989;-0.00909114;0.04399289;-0.02279967	NO_SIGNAL
78	c9baedf33d485951	FIRST_GROUP_PREFIX_2:LA	FIRST_GROUP_PREFIX_2	17	27	-0.023272793321	-0.034366403622	0.041666666667	false	true	-0.022393723189	-1.076285072224	-0.951280645027	0.280693190139	1.000000000000	-0.649647128536	-8.598014360121	0.620689655172	21	42	0.01207361;-0.07673270;-0.51514825;-0.09337541;0.04093000;0.04262192;0.03828109;0.08726213;-0.20123391;-0.28582174;-0.06605463;-0.12565700;-0.05297139;0.14974125;0.05745785;0.10139851;0.10466860;-0.00344480;-0.01483949;0.03007803;-0.02450106;0.00045346;-0.07123477;-0.06708458;0.07946366;-0.05694177;-0.01318823;0.13777401;0.08531641;0.00723935;0.06652365;-0.00536463;0.00096212;0.00622963;0.06041625;-0.00125458;-0.08431700;0.03009956;-0.01652994;-0.01046783;0.00409755;-0.00657203	NO_SIGNAL
79	4ddc1e04a907d22e	WITHIN_GROUP_3GRAM:ALJ	WITHIN_GROUP_3GRAM	5	39	-0.001544271437	-0.001297527707	-0.003086419753	true	true	-0.001164741640	-1.062570990979	-1.011393793086	0.536246033683	1.000000000000	-0.013281222847	-7.961648454432	0.612732095491	14	42	-0.02255995;0.08716217;-0.06263253;-0.02843271;-0.00177710;-0.03238735;0.01331663;0.05157569;-0.00842726;0.02787887;-0.03486170;-0.00861871;-0.02401642;-0.02901457;0.13505810;0.09458843;0.04566468;-0.03377544;-0.00487889;-0.00311794;-0.00592005;-0.00498438;-0.02994973;0.05822321;-0.09431153;0.00349634;-0.00598972;-0.06234365;-0.04253089;-0.02815167;0.01365283;-0.01684069;-0.04196033;-0.04724288;0.05395520;0.10823623;0.00471243;-0.02574770;-0.00860473;0.05271736;-0.03973586;-0.01470503	NO_SIGNAL
80	48a1fbc66bc14cc1	FIRST_GROUP_PREFIX_3:DAQ	FIRST_GROUP_PREFIX_3	29	15	0.050568851090	0.054509005780	0.055952380952	true	true	0.033957553189	1.029701018211	0.809470034095	0.309982914328	1.000000000000	-0.460801817021	-8.409169048605	0.612732095491	21	42	0.17114377;0.03239544;0.44464246;0.09263667;-0.42181562;0.10722740;-0.00133947;0.29454601;-0.39461203;0.07519097;0.14907669;-0.24809456;-0.31582258;0.13272306;-0.00227778;-0.01671307;-0.09935355;0.01363662;-0.01185081;-0.06333336;0.02564613;-0.00759955;0.34500502;0.41586570;0.09093159;-0.30313422;0.05503151;-0.00368255;0.20305613;-0.08896461;-0.31381905;-0.03665948;-0.05301235;-0.05333565;-0.78570841;0.03072272;-0.03263958;0.03229279;0.10106804;0.01578015;-0.04757719;0.01192481	NO_SIGNAL
81	6cb64ab0967785ab	FIRST_GROUP_PREFIX_1:Q	FIRST_GROUP_PREFIX_1	32	12	0.043892902073	0.053384088206	-0.042261904762	false	true	0.025891895084	1.028563414300	1.059225094467	0.310959238467	1.000000000000	-0.297972723719	-8.246339955304	0.594164456233	22	42	-0.13724053;0.00301103;0.13618043;-0.04031094;0.14035010;0.02478584;0.12568285;-0.44370240;0.14529205;0.22676420;0.01373357;-0.24933822;0.08288055;-0.00849906;0.01365315;-0.03834913;-0.01640530;0.05351106;-0.03273917;0.03151900;0.02126651;0.01351405;-0.26337053;-0.82524942;-0.01830257;0.27465428;-0.05922402;0.05471220;0.16408014;0.16587093;0.12950373;-0.00530905;0.03291789;-0.05784046;-0.14472244;-0.11760293;0.31006301;-0.00860071;0.12802633;-0.03236653;-0.02565713;-0.06511508	NO_SIGNAL
82	06139f209a7638d2	WITHIN_GROUP_3GRAM:CAB	WITHIN_GROUP_3GRAM	23	21	-0.002861427695	-0.005198899625	0.001968565108	false	false	-0.002615887727	-1.026935114331	-0.766872169808	0.313888210886	1.000000000000	-1.650124338553	-9.598491570138	0.588859416446	15	42	-0.01867108;0.00225422;0.00201016;-0.00851115;-0.01252818;-0.00046637;-0.01778089;0.00500146;-0.04363055;-0.01481183;-0.00597435;-0.03784916;0.00389558;0.00044918;-0.02269447;-0.08269275;-0.01768817;0.00107538;-0.00264333;-0.00423334;0.00276015;0.00025179;-0.33601007;-0.00805823;-0.00244159;-0.98334669;0.00185639;-0.00026849;0.00185841;-0.00293236;0.00297927;-0.00430316;-0.00626462;-0.00389238;-0.02901187;0.00355210;-0.01222523;0.00681100;-0.01025287;-0.00284740;0.00590414;0.00124702	NO_SIGNAL
83	9a623ac6ab2ba7ff	WITHIN_GROUP_3GRAM:BKB	WITHIN_GROUP_3GRAM	5	39	0.002958025181	0.001830065359	0.004009444909	true	true	0.003971598171	1.022599733000	1.057596176469	0.364412985111	1.000000000000	-0.277334986409	-8.225702217994	0.599469496021	26	42	0.01579529;-0.13025909;-0.23739045;0.00811982;0.02901254;0.01225056;-0.18369802;-0.25060870;0.21482116;0.14263436;0.02753372;0.00812539;-0.01451031;-0.01654443;0.00926434;-0.02865865;0.00123620;-0.00210127;-0.00338290;0.01161224;0.00644476;0.00082368;0.09736260;-0.08084191;0.06297781;0.01271996;0.07831972;0.06270969;-0.08140067;0.01200000;0.01122840;-0.00433729;0.02871415;0.00667041;-0.06672741;-0.01062090;-0.03272564;0.01266521;0.02993257;-0.07582597;0.03099397;0.00833007	NO_SIGNAL
84	0310c3dd6bbfcdce	WITHIN_GROUP_3GRAM:BQK	WITHIN_GROUP_3GRAM	7	37	0.002537089057	-0.001649873150	0.008192400577	false	false	0.002694905332	-1.015638931007	-0.607236995067	0.406639004149	1.000000000000	-0.906945943426	-8.855313175011	0.618037135279	16	42	0.03753894;0.00183802;0.04285122;-0.00520307;-0.04161532;-0.01195250;0.00192740;-0.00454967;-0.00076408;-0.03963492;0.00764773;-0.01134928;-0.00578978;-0.01188195;0.00367943;-0.00776657;0.02062712;0.00349135;-0.00635717;-0.01144045;0.02067980;-0.00299181;-0.31631643;-0.11558088;-0.02368817;0.02632714;-0.19470407;-0.05975559;0.02796552;0.05004582;0.03823389;-0.00229172;-0.01216318;-0.01186132;0.03407756;-0.01142160;-0.30273343;0.00314167;-0.00628885;-0.00602508;-0.00540302;0.00251137	NO_SIGNAL
85	123e058697740e72	WITHIN_GROUP_3GRAM:LJB	WITHIN_GROUP_3GRAM	7	37	0.001784849854	-0.000588235294	-0.001448523244	false	false	0.004143689091	1.004175327118	1.414133543499	0.498901635343	1.000000000000	-0.650083009810	-8.598450241394	0.604774535809	6	42	-0.00031686;-0.00114408;-0.00083818;-0.00000919;0.00001421;-0.00008171;-0.00191642;-0.00381050;-0.00111418;-0.02022819;-0.00042281;-0.00009459;-0.00034032;-0.00014549;-0.00086260;-0.00467899;-0.00062372;0.00005967;0.00003531;-0.00025187;-0.00012496;0.00004759;-0.06035505;-0.21676226;-0.00337158;-0.17833223;-0.00336115;-0.00468632;-0.00182744;-0.00360189;-0.03859406;0.00007920;-0.00382402;-0.02130998;-0.00105306;-0.00065258;-0.04951953;-0.00080116;-0.00308452;0.00003237;-0.02172669;-0.00048315	NO_SIGNAL
86	6071ace188cfcf3a	WITHIN_GROUP_3GRAM:PKB	WITHIN_GROUP_3GRAM	5	39	-0.000573289617	0.000000000000	-0.013403200433	false	false	0.001117471134	-1.000000000000	0.000000000000	1.000000000000	1.000000000000	0.024143686902	-7.924223544682	0.636604774536	25	42	-0.01759309;-0.00665994;0.02232364;0.00713630;0.01694702;0.00761704;0.04032322;0.00498431;0.00971642;0.03927939;-0.02250377;-0.00959387;-0.06942351;0.02643053;-0.00519353;-0.00824140;0.01029047;0.01667916;0.00621176;0.00611172;0.00614311;0.00385741;-0.16164822;0.30549471;0.12196412;-0.10808051;-0.12153787;0.02265064;0.07353130;-0.03890084;0.09781333;0.00878753;-0.01548096;-0.01622794;0.04660537;0.00214815;-0.26687224;-0.00778001;-0.08019064;0.07010238;0.01747123;-0.01054820	WEAK
87	0c6b8d1bf073301c	WITHIN_GROUP_3GRAM:LJQ	WITHIN_GROUP_3GRAM	5	39	0.000999744467	0.000000000000	-0.001292816603	false	false	0.002122839103	-1.000000000000	1.000000000000	1.000000000000	1.000000000000	-0.483159073247	-8.431526304832	0.620689655172	21	42	-0.00832805;-0.00710639;0.03401759;-0.00128550;0.00383030;0.00787407;0.03166235;0.01700035;0.02039904;0.05694146;-0.02185782;0.00335274;-0.01211032;0.02048282;-0.00700992;0.01778522;-0.01599372;0.00819037;0.00394961;0.00051618;0.00233350;0.00380606;-0.17770791;-0.22752324;0.06035479;0.03226919;-0.33289937;-0.00304580;0.02924467;-0.01021809;0.09877288;0.00994726;-0.01655418;-0.01326261;-0.00405587;-0.00014696;-0.09788325;-0.00412771;-0.02043756;-0.01594523;0.05529175;-0.00368175	NO_SIGNAL
88	9de462f1b2ddd102	WITHIN_GROUP_2GRAM:CK	WITHIN_GROUP_2GRAM	15	29	-0.004263509002	-0.003011437763	-0.003086419753	true	false	-0.002945550015	-0.992764589482	-0.722054266967	0.347327312668	1.000000000000	-0.513390232643	-8.461757464228	0.607427055703	17	42	-0.00213437;0.00028798;-0.16508886;-0.00194083;-0.01741761;-0.02190763;-0.00955149;0.00045796;-0.01751036;-0.02219426;-0.03512287;-0.00028098;0.00055461;0.00039719;-0.00028578;-0.03157336;-0.01674039;0.00029208;0.00135303;0.00174609;-0.11966527;0.00000206;0.00153461;-0.01706763;-0.00862677;0.00123926;0.00082470;-0.00092971;-0.01481633;-0.00049711;-0.00727152;-0.00075983;0.00001111;0.00039737;-0.01149690;-0.00013770;-0.00041028;0.00071052;0.00045592;-0.00095096;0.00038849;0.00033559	NO_SIGNAL
89	b1df6ecf367b9deb	WITHIN_GROUP_3GRAM:KJB	WITHIN_GROUP_3GRAM	8	36	0.016280700215	-0.000540540541	0.043014803801	false	true	0.018712831535	0.986535316034	0.902059791411	0.494752257750	1.000000000000	1.059607791242	-6.888759440342	0.618037135279	24	42	0.00997076;0.03037266;0.01380447;-0.03004471;-0.01156924;0.03796186;0.04827188;-0.03116085;0.03191698;0.19424667;-0.02126311;0.02270794;0.01798359;0.02893290;0.02118078;-0.02481300;-0.10864640;-0.00255788;-0.00027916;0.01155264;0.01210311;-0.01957171;0.00849070;-0.03811650;-0.26229897;0.60905778;-0.08992651;0.07715562;-0.13824669;0.07507337;0.31329992;0.01915986;-0.01877007;-0.01485441;-0.01309242;-0.02239157;0.27728822;0.02307540;0.00316903;-0.01051598;0.02799911;0.00295172	WEAK
90	2469d55bca168437	FIRST_GROUP_PREFIX_3:AQJ	FIRST_GROUP_PREFIX_3	5	39	0.018450948944	-0.007596899225	0.081250000000	false	true	0.023952650004	0.975191057973	1.118985273230	0.487917988772	1.000000000000	-0.215773096532	-8.164140328117	0.612732095491	27	42	0.00984066;-0.03966349;-0.04875843;0.01602873;0.02236341;0.04377492;-0.00150544;-0.14397107;-0.02945149;-0.14244887;-0.01010628;-0.03842923;-0.11540793;0.01217263;0.03370942;-0.13299562;0.01861480;0.01647156;0.00210082;0.01696981;0.01564646;0.00524696;0.24665924;0.35711279;-0.05953844;-0.87642341;-0.08614108;0.10590731;0.09916949;0.03072068;0.21175470;0.00083037;0.00667734;0.00182680;0.09084344;-0.00086084;0.16529225;0.03517918;0.03777078;0.02210782;0.01174456;-0.12660839	NO_SIGNAL
91	fb094b4fa601b581	FIRST_GROUP_PREFIX_3:QAC	FIRST_GROUP_PREFIX_3	8	36	0.005998694792	0.008028218695	-0.010416666667	false	false	0.001458885942	0.970280116873	0.876834095242	0.344886502319	1.000000000000	-0.493317541551	-8.441684773136	0.604774535809	28	42	0.01965377;0.00584780;-0.03140710;-0.07345567;0.02291542;0.00882627;-0.12508280;-0.15197471;0.07005317;0.02222900;0.00470929;-0.00692643;0.00234465;0.00390796;0.00527196;-0.05336317;0.00199292;0.00956834;0.00700655;0.00420733;0.00366084;0.00297270;0.05234481;-0.01391042;-0.16129283;0.07329654;-0.04555261;0.06106660;0.02923076;0.06481117;0.08063982;0.00375870;0.02665108;0.02680743;-0.13337953;-0.32424935;0.08749115;-0.02737699;0.03281859;0.01308994;-0.06408196;-0.02843856	NO_SIGNAL
92	233d16809104106c	WITHIN_GROUP_2GRAM:KU	WITHIN_GROUP_2GRAM	24	20	0.003266173723	0.000176585037	0.012457290516	true	false	0.000239621289	0.968512675993	0.254706907210	0.355870148889	1.000000000000	-1.646368477366	-9.594735708951	0.599469496021	23	42	0.00583703;0.01746698;-0.14417511;-0.04263148;0.02459045;0.01384585;0.00102605;-0.09208694;0.01367721;-0.67964023;-0.05840896;0.04801856;-0.08715861;-0.01038129;0.00852437;-0.45667939;-0.26021344;-0.06197335;0.01292218;0.02670958;-0.04378774;-0.00121667;-0.14581657;-0.04164615;0.07660194;0.02569040;-0.01972551;0.04756049;0.01139256;0.02853929;0.03427955;0.00159368;-0.04309161;-0.01157146;0.02183394;0.02258723;0.09834005;-0.01829707;0.02416240;-0.02027067;0.01524657;0.01195739	NO_SIGNAL
93	09c0bcd432a4df53	WITHIN_GROUP_3GRAM:UAC	WITHIN_GROUP_3GRAM	16	28	-0.004166020796	-0.003392178604	0.000000000000	false	true	-0.003797407744	-0.957543256490	-0.893407932564	0.354649743715	1.000000000000	-0.613758450338	-8.562125681922	0.615384615385	20	42	-0.11724652;-0.06814780;-0.83622836;0.06266934;-0.16271853;0.07479336;-0.05959249;0.00027456;0.07839025;0.12090576;0.04879126;-0.15994080;0.14284560;-0.11116724;-0.01392845;-0.00609197;0.11028131;0.05000355;-0.01247966;-0.01878923;0.02153284;-0.01343177;-0.03412299;0.00781497;0.05672581;0.05092736;0.01329900;0.05329804;0.06798243;-0.04920700;-0.01922772;-0.00807160;-0.02726468;-0.01442697;0.07108408;-0.01200816;0.05705362;0.06122898;-0.02787733;-0.00213147;-0.00388435;0.01432450	NO_SIGNAL
94	740752556e3b1b76	FIRST_GROUP_PREFIX_2:PA	FIRST_GROUP_PREFIX_2	12	32	-0.022353795630	-0.015353819020	-0.035714285714	true	true	-0.016482655276	-0.948190986730	-0.471819622270	0.359043202343	1.000000000000	0.185577355774	-7.762789875811	0.623342175066	22	42	0.13874425;-0.03685128;0.25820997;-0.10833682;0.27795978;-0.10840904;0.07668642;0.05303529;0.02408945;-0.03896342;-0.15975828;-0.25897835;0.07345665;0.09527665;-0.09281397;-0.79029631;-0.64133276;0.04949302;-0.01123368;-0.00358009;-0.00197452;0.00075991;0.33698196;0.22774562;0.24187448;0.23864500;0.02416052;0.21984808;0.21478937;-0.20957698;-0.01650773;0.00066327;-0.02328317;-0.04666465;0.16677824;0.07201232;-0.24242985;0.04691913;0.22787732;-0.02228944;-0.02857829;-0.03857071	WEAK
