family	contrast_pair	frozen_frame	left_root	left_meaning_de	left_event_count	left_pages	left_registers	left_surfaces	right_root	right_meaning_de	right_event_count	right_pages	right_registers	right_surfaces	reading_rule_de
ARGUMENT	Y~OR	OK+E+@CORE	Y	POSTEN	27	f67r2|f75r|f76r|f81r|f81v|f82r|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	okey|qokechy|qokey	OR	EINHEIT	7	f18r|f72r|f76r|f88r|f89r	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	cheokor|okeor|qokeor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	OK+EE+@CORE	Y	POSTEN	67	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	chokeey|okeeas|okeey|qokeey	OR	EINHEIT	1	f82r	BIOLOGICAL	okeeor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	OL+@CORE	Y	POSTEN	31	f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	choldy|choly|kolches|olchey|oly|qolchey|qoly	OR	EINHEIT	6	f10r|f75r|f76r|f81v|f95v	BIOLOGICAL|HERBAL	alolor|cholor|olor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	OR+@CORE	Y	POSTEN	3	f75r|f82r|f89r	BIOLOGICAL|PHARMA	orchey|ory|sorcheey	OR	EINHEIT	1	f81r	BIOLOGICAL	oror	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	OT+@CORE	Y	POSTEN	33	f10r|f11r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	BIOLOGICAL|CELESTIAL|HERBAL	otchey|oty|qotchy|qoty	OR	EINHEIT	8	f10r|f68r1|f71v|f83r	BIOLOGICAL|CELESTIAL|HERBAL	otor|qotor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	OT+CH+@CORE	Y	POSTEN	4	f17r|f56r|f71v|f76r	BIOLOGICAL|CELESTIAL|HERBAL	otchy	OR	EINHEIT	3	f10r|f13r|f56r	HERBAL	otchor|qotchor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	OT+E+@CORE	Y	POSTEN	16	f72r|f75r|f76r|f77r|f81r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	otey|qotey	OR	EINHEIT	2	f82r|f88r	BIOLOGICAL|PHARMA	oteor|qoteor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	OT+EE+@CORE	Y	POSTEN	22	f1r|f71v|f72r|f75r|f76r|f77r|f81r|f82r	BIOLOGICAL|CELESTIAL|SOURCE_SECTION_T	oteey|otoees|qoteey	OR	EINHEIT	1	f72r	CELESTIAL	oteeor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	R+@CORE	Y	POSTEN	2	f75r|f82r	BIOLOGICAL	ry	OR	EINHEIT	2	f68r1|f75r	BIOLOGICAL|CELESTIAL	ror	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	SH+@CORE	Y	POSTEN	1	f81v	BIOLOGICAL	shchey	OR	EINHEIT	12	f10r|f11r|f17r|f18r|f77r|f81r|f88v|f89r|f95v	BIOLOGICAL|HERBAL|PHARMA	shor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	SH+E+@CORE	Y	POSTEN	44	f11r|f13r|f1r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	shey|sheysy|tshey	OR	EINHEIT	5	f81r|f88r|f88v|f89r	BIOLOGICAL|PHARMA	sheor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	SH+E+K+@CORE	Y	POSTEN	3	f1r|f71v|f82r	BIOLOGICAL|CELESTIAL|SOURCE_SECTION_T	sheky	OR	EINHEIT	1	f88r	PHARMA	shekor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	SH+EE+@CORE	Y	POSTEN	43	f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	cheey|sheey	OR	EINHEIT	1	f71v	CELESTIAL	sheeor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	Y+K+@CORE	Y	POSTEN	4	f13r|f17r|f68r1	CELESTIAL|HERBAL	ykchy|yky	OR	EINHEIT	3	f13r|f67r2|f68r1	CELESTIAL|HERBAL	ykor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	Y+K+CH+@CORE	Y	POSTEN	1	f18r	HERBAL	chykchy	OR	EINHEIT	1	f11r	HERBAL	ykchor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	Y+K+EE+@CORE	Y	POSTEN	5	f72r|f75r|f81v|f82r|f88v	BIOLOGICAL|CELESTIAL|PHARMA	ykeey	OR	EINHEIT	1	f88v	PHARMA	ykeeor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	Y+SH+E+@CORE	Y	POSTEN	4	f1r|f67r2|f76r|f81v	BIOLOGICAL|CELESTIAL|SOURCE_SECTION_T	yshey	OR	EINHEIT	1	f75r	BIOLOGICAL	ysheor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	Y~OR	Y+T+@CORE	Y	POSTEN	7	f10r|f11r|f13r|f89r|f95v	HERBAL|PHARMA	ytchy|ytshy|yty	OR	EINHEIT	1	f67r2	CELESTIAL	ytor	Gleicher Rahmen; Y liest POSTEN, OR liest EINHEIT
ARGUMENT	AIIN~AIN	@CORE	AIIN	WERT	155	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	aiin|daiin	AIN	ANTEIL	63	f10r|f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	ain|dain|dan	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	CARRIER_Q+O+@CORE	AIIN	WERT	6	f55v|f76r|f88v|f89r|f95v	BIOLOGICAL|HERBAL|PHARMA	qoaiin|qodaiin	AIN	ANTEIL	1	f95v	HERBAL	qodain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	CH+K+@CORE	AIIN	WERT	3	f72r|f89r	CELESTIAL|PHARMA	chekaiin|chkaiin	AIN	ANTEIL	4	f1r|f76r|f83r	BIOLOGICAL|SOURCE_SECTION_T	chekain|chkain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	CH+O+D_ADDR+@CORE	AIIN	WERT	5	f10r|f1r|f76r|f89r	BIOLOGICAL|HERBAL|PHARMA|SOURCE_SECTION_T	chodaiin	AIN	ANTEIL	1	f1r	SOURCE_SECTION_T	chodain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	CHD+@CORE	AIIN	WERT	8	f67r2|f72r|f77r|f83r|f95v	BIOLOGICAL|CELESTIAL|HERBAL	chedaiin	AIN	ANTEIL	4	f76r|f83r|f89r|f95v	BIOLOGICAL|HERBAL|PHARMA	chedain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	K+@CORE	AIIN	WERT	6	f1r|f71v|f81r|f81v	BIOLOGICAL|CELESTIAL|SOURCE_SECTION_T	kaiin	AIN	ANTEIL	6	f75r|f76r|f81v|f83r|f95v	BIOLOGICAL|HERBAL	kain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	L+@CORE	AIIN	WERT	6	f76r|f77r|f83r	BIOLOGICAL	chldaiin|laiin|ldaiin|llaiir	AIN	ANTEIL	1	f89r	PHARMA	ldain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	L+K+@CORE	AIIN	WERT	3	f75r|f76r|f82r	BIOLOGICAL	lkaiin	AIN	ANTEIL	2	f76r	BIOLOGICAL	lkain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	L+T+@CORE	AIIN	WERT	1	f77r	BIOLOGICAL	ltaiin	AIN	ANTEIL	1	f75r	BIOLOGICAL	ltain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	O+@CORE	AIIN	WERT	2	f55v|f67r2	CELESTIAL|HERBAL	oaiin	AIN	ANTEIL	1	f88r	PHARMA	oain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	O+D_ADDR+@CORE	AIIN	WERT	6	f10r|f1r|f24v|f81r|f88v|f95v	BIOLOGICAL|HERBAL|PHARMA|SOURCE_SECTION_T	odaiin	AIN	ANTEIL	1	f67r2	CELESTIAL	odain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	OK+@CORE	AIIN	WERT	64	f17r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	chokaiin|okaiin|okalaiin|qokaiin	AIN	ANTEIL	63	f18r|f1r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	BIOLOGICAL|HERBAL|PHARMA|SOURCE_SECTION_T	okain|qokain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	OL+@CORE	AIIN	WERT	13	f17r|f18r|f72r|f75r|f76r|f77r|f81r|f88v|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	doldaiin|olaiin|qolaiin	AIN	ANTEIL	7	f1r|f76r|f89r	BIOLOGICAL|PHARMA|SOURCE_SECTION_T	olain|oldain|qolain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	OL+K+@CORE	AIIN	WERT	3	f81r|f82r|f95v	BIOLOGICAL|HERBAL	olkaiin|solkaiin	AIN	ANTEIL	5	f77r|f81v|f83r|f95v	BIOLOGICAL|HERBAL	olkain|qolkain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	OR+@CORE	AIIN	WERT	3	f24v|f72r|f88v	CELESTIAL|HERBAL|PHARMA	oraiin	AIN	ANTEIL	3	f55v|f72r|f76r	BIOLOGICAL|CELESTIAL|HERBAL	chorain|orain|qorain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	OT+@CORE	AIIN	WERT	20	f71v|f72r|f77r|f82r|f83r|f95v	BIOLOGICAL|CELESTIAL|HERBAL	chotaiin|otaiin|qotaiin	AIN	ANTEIL	17	f75r|f76r|f77r|f81r|f81v|f82r|f95v	BIOLOGICAL|HERBAL	otain|otarain|qotain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	R+@CORE	AIIN	WERT	8	f76r|f77r|f82r|f95v	BIOLOGICAL|HERBAL	raiin	AIN	ANTEIL	3	f76r|f81r|f82r	BIOLOGICAL	rain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	S+@CORE	AIIN	WERT	21	f67r2|f72r|f75r|f76r|f77r|f81v|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	saii|saiin	AIN	ANTEIL	23	f17r|f24v|f67r2|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	sain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	SH+E+@CORE	AIIN	WERT	4	f77r|f82r|f83r	BIOLOGICAL	shedaiin	AIN	ANTEIL	1	f95v	HERBAL	shedain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	SH+OK+@CORE	AIIN	WERT	1	f56r	HERBAL	shokaiin	AIN	ANTEIL	1	f75r	BIOLOGICAL	shokain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	T+@CORE	AIIN	WERT	5	f10r|f81r|f82r|f89r|f95v	BIOLOGICAL|HERBAL|PHARMA	taiin	AIN	ANTEIL	2	f77r|f89r	BIOLOGICAL|PHARMA	tain|tdain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	Y+K+@CORE	AIIN	WERT	5	f1r|f55v|f77r|f81v	BIOLOGICAL|HERBAL|SOURCE_SECTION_T	qykaiin|ykaiin	AIN	ANTEIL	3	f55v	HERBAL	ykain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~AIN	Y+T+@CORE	AIIN	WERT	2	f55v|f83r	BIOLOGICAL|HERBAL	ytaiin	AIN	ANTEIL	3	f1r|f75r|f76r	BIOLOGICAL|SOURCE_SECTION_T	ytain	Gleicher Rahmen; AIIN liest WERT, AIN liest ANTEIL
ARGUMENT	AIIN~OR	@CORE	AIIN	WERT	155	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	aiin|daiin	OR	EINHEIT	46	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	or|qor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	@CORE+Y	AIIN	WERT	1	f76r	BIOLOGICAL	aiiny	OR	EINHEIT	3	f75r|f82r|f89r	BIOLOGICAL|PHARMA	orchey|ory|sorcheey	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	AL+@CORE	AIIN	WERT	6	f67r2|f72r|f76r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	alaiin|chalaiin|dalaiin|daldaiin	OR	EINHEIT	3	f76r|f77r|f95v	BIOLOGICAL|HERBAL	alor|chealor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	CARRIER_Q+O+@CORE	AIIN	WERT	6	f55v|f76r|f88v|f89r|f95v	BIOLOGICAL|HERBAL|PHARMA	qoaiin|qodaiin	OR	EINHEIT	2	f88r|f89r	PHARMA	qoor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	CH+@CORE	AIIN	WERT	5	f10r|f11r|f55v|f89r	HERBAL|PHARMA	chaiin|chtaii	OR	EINHEIT	23	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f88r|f88v|f89r	HERBAL|PHARMA|SOURCE_SECTION_T	chor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	CH+K+@CORE	AIIN	WERT	3	f72r|f89r	CELESTIAL|PHARMA	chekaiin|chkaiin	OR	EINHEIT	3	f24v|f56r|f76r	BIOLOGICAL|HERBAL	chkor|chkorol|ckhor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	CH+T+@CORE	AIIN	WERT	4	f10r|f18r|f1r	HERBAL|SOURCE_SECTION_T	chtaiin|cthaiin	OR	EINHEIT	3	f10r|f18r|f1r	HERBAL|SOURCE_SECTION_T	chtor|cthor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	CHD+@CORE	AIIN	WERT	8	f67r2|f72r|f77r|f83r|f95v	BIOLOGICAL|CELESTIAL|HERBAL	chedaiin	OR	EINHEIT	1	f76r	BIOLOGICAL	chedor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	D_ADDR+@CORE+Y	AIIN	WERT	2	f55v|f89r	HERBAL|PHARMA	daiinody|daiiny	OR	EINHEIT	1	f88r	PHARMA	dory	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	D_ADDR+AR+@CORE	AIIN	WERT	1	f1r	SOURCE_SECTION_T	daraiin	OR	EINHEIT	1	f77r	BIOLOGICAL	daror	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	D_ADDR+CH+@CORE	AIIN	WERT	1	f1r	SOURCE_SECTION_T	dchaiin	OR	EINHEIT	3	f13r|f24v|f68r1	CELESTIAL|HERBAL	dchor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	K+@CORE	AIIN	WERT	6	f1r|f71v|f81r|f81v	BIOLOGICAL|CELESTIAL|SOURCE_SECTION_T	kaiin	OR	EINHEIT	4	f1r|f76r|f88r	BIOLOGICAL|PHARMA|SOURCE_SECTION_T	kor|qkor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	K+CH+@CORE	AIIN	WERT	2	f10r|f18r	HERBAL	kchaiin	OR	EINHEIT	2	f18r|f88r	HERBAL|PHARMA	kchor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	L+@CORE	AIIN	WERT	6	f76r|f77r|f83r	BIOLOGICAL	chldaiin|laiin|ldaiin|llaiir	OR	EINHEIT	4	f75r|f76r|f81v	BIOLOGICAL	lor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	O+D_ADDR+@CORE	AIIN	WERT	6	f10r|f1r|f24v|f81r|f88v|f95v	BIOLOGICAL|HERBAL|PHARMA|SOURCE_SECTION_T	odaiin	OR	EINHEIT	1	f24v	HERBAL	odor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	OK+@CORE	AIIN	WERT	64	f17r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	chokaiin|okaiin|okalaiin|qokaiin	OR	EINHEIT	9	f17r|f56r|f72r|f81r|f88r|f89r	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	cheokeor|chokor|chokshor|okor|qokor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	OL+@CORE	AIIN	WERT	13	f17r|f18r|f72r|f75r|f76r|f77r|f81r|f88v|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	doldaiin|olaiin|qolaiin	OR	EINHEIT	6	f10r|f75r|f76r|f81v|f95v	BIOLOGICAL|HERBAL	alolor|cholor|olor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	OR+@CORE	AIIN	WERT	3	f24v|f72r|f88v	CELESTIAL|HERBAL|PHARMA	oraiin	OR	EINHEIT	1	f81r	BIOLOGICAL	oror	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	OT+@CORE	AIIN	WERT	20	f71v|f72r|f77r|f82r|f83r|f95v	BIOLOGICAL|CELESTIAL|HERBAL	chotaiin|otaiin|qotaiin	OR	EINHEIT	8	f10r|f68r1|f71v|f83r	BIOLOGICAL|CELESTIAL|HERBAL	otor|qotor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	OT+E+@CORE	AIIN	WERT	2	f83r|f95v	BIOLOGICAL|HERBAL	qotedaiin	OR	EINHEIT	2	f82r|f88r	BIOLOGICAL|PHARMA	oteor|qoteor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	R+@CORE	AIIN	WERT	8	f76r|f77r|f82r|f95v	BIOLOGICAL|HERBAL	raiin	OR	EINHEIT	2	f68r1|f75r	BIOLOGICAL|CELESTIAL	ror	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	S+@CORE	AIIN	WERT	21	f67r2|f72r|f75r|f76r|f77r|f81v|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	saii|saiin	OR	EINHEIT	9	f10r|f67r2|f72r|f75r|f76r|f81r|f83r	BIOLOGICAL|CELESTIAL|HERBAL	sor|sosor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	SH+@CORE	AIIN	WERT	4	f13r|f18r|f1r	HERBAL|SOURCE_SECTION_T	shaiin	OR	EINHEIT	12	f10r|f11r|f17r|f18r|f77r|f81r|f88v|f89r|f95v	BIOLOGICAL|HERBAL|PHARMA	shor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	SH+E+@CORE	AIIN	WERT	4	f77r|f82r|f83r	BIOLOGICAL	shedaiin	OR	EINHEIT	5	f81r|f88r|f88v|f89r	BIOLOGICAL|PHARMA	sheor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	SH+E+K+@CORE	AIIN	WERT	1	f95v	HERBAL	shekaiin	OR	EINHEIT	1	f88r	PHARMA	shekor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	Y+K+@CORE	AIIN	WERT	5	f1r|f55v|f77r|f81v	BIOLOGICAL|HERBAL|SOURCE_SECTION_T	qykaiin|ykaiin	OR	EINHEIT	3	f13r|f67r2|f68r1	CELESTIAL|HERBAL	ykor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIIN~OR	Y+T+@CORE	AIIN	WERT	2	f55v|f83r	BIOLOGICAL|HERBAL	ytaiin	OR	EINHEIT	1	f67r2	CELESTIAL	ytor	Gleicher Rahmen; AIIN liest WERT, OR liest EINHEIT
ARGUMENT	AIN~OR	@CORE	AIN	ANTEIL	63	f10r|f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	ain|dain|dan	OR	EINHEIT	46	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	or|qor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	CARRIER_Q+O+@CORE	AIN	ANTEIL	1	f95v	HERBAL	qodain	OR	EINHEIT	2	f88r|f89r	PHARMA	qoor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	CH+K+@CORE	AIN	ANTEIL	4	f1r|f76r|f83r	BIOLOGICAL|SOURCE_SECTION_T	chekain|chkain	OR	EINHEIT	3	f24v|f56r|f76r	BIOLOGICAL|HERBAL	chkor|chkorol|ckhor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	CHD+@CORE	AIN	ANTEIL	4	f76r|f83r|f89r|f95v	BIOLOGICAL|HERBAL|PHARMA	chedain	OR	EINHEIT	1	f76r	BIOLOGICAL	chedor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	K+@CORE	AIN	ANTEIL	6	f75r|f76r|f81v|f83r|f95v	BIOLOGICAL|HERBAL	kain	OR	EINHEIT	4	f1r|f76r|f88r	BIOLOGICAL|PHARMA|SOURCE_SECTION_T	kor|qkor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	L+@CORE	AIN	ANTEIL	1	f89r	PHARMA	ldain	OR	EINHEIT	4	f75r|f76r|f81v	BIOLOGICAL	lor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	O+D_ADDR+@CORE	AIN	ANTEIL	1	f67r2	CELESTIAL	odain	OR	EINHEIT	1	f24v	HERBAL	odor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	OK+@CORE	AIN	ANTEIL	63	f18r|f1r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	BIOLOGICAL|HERBAL|PHARMA|SOURCE_SECTION_T	okain|qokain	OR	EINHEIT	9	f17r|f56r|f72r|f81r|f88r|f89r	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	cheokeor|chokor|chokshor|okor|qokor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	OL+@CORE	AIN	ANTEIL	7	f1r|f76r|f89r	BIOLOGICAL|PHARMA|SOURCE_SECTION_T	olain|oldain|qolain	OR	EINHEIT	6	f10r|f75r|f76r|f81v|f95v	BIOLOGICAL|HERBAL	alolor|cholor|olor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	OR+@CORE	AIN	ANTEIL	3	f55v|f72r|f76r	BIOLOGICAL|CELESTIAL|HERBAL	chorain|orain|qorain	OR	EINHEIT	1	f81r	BIOLOGICAL	oror	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	OT+@CORE	AIN	ANTEIL	17	f75r|f76r|f77r|f81r|f81v|f82r|f95v	BIOLOGICAL|HERBAL	otain|otarain|qotain	OR	EINHEIT	8	f10r|f68r1|f71v|f83r	BIOLOGICAL|CELESTIAL|HERBAL	otor|qotor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	R+@CORE	AIN	ANTEIL	3	f76r|f81r|f82r	BIOLOGICAL	rain	OR	EINHEIT	2	f68r1|f75r	BIOLOGICAL|CELESTIAL	ror	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	S+@CORE	AIN	ANTEIL	23	f17r|f24v|f67r2|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	sain	OR	EINHEIT	9	f10r|f67r2|f72r|f75r|f76r|f81r|f83r	BIOLOGICAL|CELESTIAL|HERBAL	sor|sosor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
