case	edition	paragraph	leaf	variant	writer	original_status	status	source_forms	target_groups	independent_meaning_confirmation_capacity
2023	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	40	0
2024	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	40	0
2025	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	40	0
2026	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	40	0
2027	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	40	0
2028	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	40	0
2029	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2030	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2031	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2032	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2033	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2034	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2035	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2036	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2037	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2038	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2039	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2040	ZL3b	f105v|f105v.25-f105v.28	105	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	40	0
2041	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2042	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2043	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2044	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2045	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2046	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2047	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2048	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2049	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2050	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2051	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2052	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	32	0
2053	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2054	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2055	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2056	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2057	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2058	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2059	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2060	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2061	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2062	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2063	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2064	ZL3b	f105v|f105v.29-f105v.31	105	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	32	0
2065	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2066	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2067	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2068	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2069	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2070	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2071	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2072	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2073	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2074	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2075	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2076	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	72	0
2077	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2078	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2079	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2080	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2081	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2082	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2083	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2084	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2085	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2086	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2087	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2088	ZL3b	f105v|f105v.32-f105v.38	105	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	72	0
2089	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2090	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2091	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2092	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2093	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2094	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2095	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2096	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2097	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2098	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2099	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2100	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	29	0
2101	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2102	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2103	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2104	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2105	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2106	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2107	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2108	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2109	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2110	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2111	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2112	ZL3b	f106r|f106r.1-f106r.3	106	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	29	0
2113	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2114	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2115	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2116	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2117	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2118	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2119	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2120	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2121	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2122	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2123	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2124	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	39	0
2125	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2126	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2127	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2128	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2129	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2130	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2131	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2132	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2133	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2134	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2135	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2136	ZL3b	f106r|f106r.4-f106r.7	106	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	39	0
2137	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2138	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2139	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2140	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2141	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2142	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2143	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2144	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2145	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2146	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2147	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2148	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	192	18	0
2149	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2150	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2151	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2152	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2153	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2154	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2155	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2156	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2157	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2158	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2159	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2160	ZL3b	f106r|f106r.8-f106r.9	106	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	UNKNOWN_SOURCE	UNKNOWN_SOURCE	193	18	0
2161	ZL3b	f106r|f106r.10-f106r.12	106	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	26	0
2162	ZL3b	f106r|f106r.10-f106r.12	106	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	26	0
