length_id	island_length	island_id	anchor_id	island_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	variant_selection_rule	nested_anchor_rule
L05	5	G457-L05-G457-A018	G457-A018	1	G407-E0910	910	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	OK+O+E+S	CH+O+E+S	G447-N16994	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A018	G457-A018	2	G407-E0911	911	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	O+E+K+AIN	O+E+CH+AIN	G447-N13677	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A018	G457-A018	3	G407-E0912	912	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A018	G457-A018	4	G407-E0913	913	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	OT+Y	OL+Y	G447-N19748	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A018	G457-A018	5	G407-E0914	914	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	S+OR+AIIN+R	CH+OR+AIIN+R	G447-N23227	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A019	G457-A019	1	G407-E1008	1008	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+K+CH+E+Y	Y+CHD+CH+E+Y	G447-N28989	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A019	G457-A019	2	G407-E1009	1009	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+K+CH+E+Y	Y+CHD+CH+E+Y	G447-N28989	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A019	G457-A019	3	G407-E1010	1010	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	OK+E+O+CH+Y	CH+E+O+CH+Y	G447-N16219	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A019	G457-A019	4	G407-E1011	1011	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	O+AIIN	AIIN+O	G447-N12945	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A019	G457-A019	5	G407-E1012	1012	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A020	G457-A020	1	G407-E1043	1043	P1009-S044	f68r1	mehrteilige Sternstellentafel	CH+P+OR	CH+OR	G447-N06488	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A020	G457-A020	2	G407-E1044	1044	P1009-S044	f68r1	mehrteilige Sternstellentafel	CH+E+O+K+OR+CH+E+Y	CH+E+O+CH+OR+CH+E+Y	G447-N03157	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A020	G457-A020	3	G407-E1045	1045	P1009-S044	f68r1	mehrteilige Sternstellentafel	CH+O+D_ADDR	CHD+O+D_ADDR	G447-N05141	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A020	G457-A020	4	G407-E1046	1046	P1009-S044	f68r1	mehrteilige Sternstellentafel	Y+K+OR	K+Y+OR	G447-N29594	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A020	G457-A020	5	G407-E1047	1047	P1009-S044	f68r1	mehrteilige Sternstellentafel	SH+E+Y	E+SH+Y	G447-N25583	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A021	G457-A021	1	G407-E1061	1061	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	OT+EE+O+D_ADDR+AIIN	OL+EE+O+D_ADDR+AIIN	G447-N19433	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A021	G457-A021	2	G407-E1062	1062	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	SH+E	CH+E	G447-N24048	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A021	G457-A021	3	G407-E1063	1063	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	A_ADDR+T+EE+Y	A_ADDR+EE+Y	G447-N01054	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A021	G457-A021	4	G407-E1064	1064	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A021	G457-A021	5	G407-E1065	1065	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	OT+E+O+K+EE+Y	OL+E+O+K+EE+Y	G447-N19267	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A022	G457-A022	1	G407-E1078	1078	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+E+O+L	CH+E+O+AIR	G447-N03228	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A022	G457-A022	2	G407-E1079	1079	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	OT+AR	AR+OT	G447-N18789	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A022	G457-A022	3	G407-E1080	1080	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	OK+AM_ADDR	CH+AM_ADDR	G447-N15114	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A022	G457-A022	4	G407-E1081	1081	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	OT+E+O+D_ADDR+AR	OL+E+O+D_ADDR+AR	G447-N19250	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A022	G457-A022	5	G407-E1082	1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CH+CH+Y	G447-N06084	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A023	G457-A023	1	G407-E1102	1102	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	OK+E+O	E+O	G447-N16160	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A023	G457-A023	2	G407-E1103	1103	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	D_ADDR+AR	AR+D_ADDR	G447-N07991	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A023	G457-A023	3	G407-E1104	1104	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	OT+Y	OL+Y	G447-N19748	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A023	G457-A023	4	G407-E1105	1105	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	OT+O	O+OT	G447-N19575	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A023	G457-A023	5	G407-E1106	1106	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	K+AIIN	AIIN	G447-N09591	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A024	G457-A024	1	G407-E1160	1160	P1009-S053	f72r	Tierkreis-Ringgruppe A	AL+AIIN	AIR+AIIN	G447-N00250	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A024	G457-A024	2	G407-E1161	1161	P1009-S053	f72r	Tierkreis-Ringgruppe A	CH+K+E+OL	CH+E+OL	G447-N04319	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A024	G457-A024	3	G407-E1162	1162	P1009-S053	f72r	Tierkreis-Ringgruppe A	K+OL	CH+OL	G447-N10859	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A024	G457-A024	4	G407-E1163	1163	P1009-S053	f72r	Tierkreis-Ringgruppe A	OT+O+S	O+OT+S	G447-N19610	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A024	G457-A024	5	G407-E1164	1164	P1009-S053	f72r	Tierkreis-Ringgruppe A	AR	AIR	G447-N00695	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A025	G457-A025	1	G407-E1219	1219	P1009-S057	f72r	Tierkreis-Ringgruppe D	OT+E+O+S_ADDR	OL+E+O+S_ADDR	G447-N19313	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A025	G457-A025	2	G407-E1220	1220	P1009-S057	f72r	Tierkreis-Ringgruppe D	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A025	G457-A025	3	G407-E1221	1221	P1009-S057	f72r	Tierkreis-Ringgruppe D	OK+E+O	E+O	G447-N16160	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A025	G457-A025	4	G407-E1222	1222	P1009-S057	f72r	Tierkreis-Ringgruppe D	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A025	G457-A025	5	G407-E1223	1223	P1009-S057	f72r	Tierkreis-Ringgruppe D	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A026	G457-A026	1	G407-E1261	1261	P1009-S058	f72r	Tierkreis-Ringgruppe E	T+E+Y	E+T+Y	G447-N27621	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A026	G457-A026	2	G407-E1262	1262	P1009-S058	f72r	Tierkreis-Ringgruppe E	T+E+O+D_ADDR+AL	E+T+O+D_ADDR+AL	G447-N27599	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A026	G457-A026	3	G407-E1263	1263	P1009-S058	f72r	Tierkreis-Ringgruppe E	OK+AL+Y	CH+AL+Y	G447-N15097	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A026	G457-A026	4	G407-E1264	1264	P1009-S058	f72r	Tierkreis-Ringgruppe E	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A026	G457-A026	5	G407-E1265	1265	P1009-S058	f72r	Tierkreis-Ringgruppe E	CH+E+O+L	CH+E+O+AIR	G447-N03228	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A027	G457-A027	1	G407-E1372	1372	P1009-S067	f72r	Tierkreis-Ringgruppe H	CH+T+E+O+S	CH+E+O+S	G447-N06868	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A027	G457-A027	2	G407-E1373	1373	P1009-S067	f72r	Tierkreis-Ringgruppe H	D_ADDR+OT+EE+Y	D_ADDR+OL+EE+Y	G447-N08943	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A027	G457-A027	3	G407-E1374	1374	P1009-S067	f72r	Tierkreis-Ringgruppe H	S+OR	OR	G447-N23207	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A027	G457-A027	4	G407-E1375	1375	P1009-S067	f72r	Tierkreis-Ringgruppe H	OT+E+OL	OL+E+OL	G447-N19334	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A027	G457-A027	5	G407-E1376	1376	P1009-S067	f72r	Tierkreis-Ringgruppe H	SH+OL	CH+OL	G447-N26815	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A028	G457-A028	1	G407-E1442	1442	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	OR+Y	AIIN+Y	G447-N18634	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A028	G457-A028	2	G407-E1443	1443	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	E+Y	E	G447-N09461	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A028	G457-A028	3	G407-E1444	1444	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	K+AIN	AIN+K	G447-N09604	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A028	G457-A028	4	G407-E1445	1445	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	SH+EE+K+Y	EE+SH+K+Y	G447-N25857	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A028	G457-A028	5	G407-E1446	1446	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	L+T+AIN	L+AIN	G447-N12706	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A029	G457-A029	1	G407-E1621	1621	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	K+AR	AR	G447-N09675	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A029	G457-A029	2	G407-E1622	1622	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CHD+Y	CHD	G447-N07628	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A029	G457-A029	3	G407-E1623	1623	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+AR	CH+AR	G447-N22235	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A029	G457-A029	4	G407-E1624	1624	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	P+Y	CH+Y	G447-N21263	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A029	G457-A029	5	G407-E1625	1625	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	K+SH+E+Y	CH+SH+E+Y	G447-N11124	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A030	G457-A030	1	G407-E2686	2686	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CH+E+S	CH+S+E	G447-N03592	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A030	G457-A030	2	G407-E2687	2687	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	L+CH+E+AR	CH+L+E+AR	G447-N11345	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A030	G457-A030	3	G407-E2688	2688	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A030	G457-A030	4	G407-E2689	2689	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CH+R	R+CH	G447-N06569	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A030	G457-A030	5	G407-E2690	2690	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	S+L	CH+L	G447-N22789	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A031	G457-A031	1	G407-E2720	2720	G404-S014	f81r	F81R_UPPER_POOL	OL+Y	OL	G447-N18495	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A031	G457-A031	2	G407-E2721	2721	G404-S014	f81r	F81R_UPPER_POOL	CH+E+Y	CH+Y+E	G447-N03791	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A031	G457-A031	3	G407-E2722	2722	G404-S014	f81r	F81R_UPPER_POOL	L+SH+L	AIR+SH+L	G447-N12636	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A031	G457-A031	4	G407-E2723	2723	G404-S014	f81r	F81R_UPPER_POOL	AL+CHD	AIR+CHD	G447-N00328	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A031	G457-A031	5	G407-E2724	2724	G404-S014	f81r	F81R_UPPER_POOL	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A032	G457-A032	1	G407-E2738	2738	G404-S015	f81r	F81R_UPPER_POOL	OK+AIN	AIN+OK	G447-N14853	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A032	G457-A032	2	G407-E2739	2739	G404-S015	f81r	F81R_UPPER_POOL	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A032	G457-A032	3	G407-E2740	2740	G404-S015	f81r	F81R_UPPER_POOL	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A032	G457-A032	4	G407-E2741	2741	G404-S015	f81r	F81R_UPPER_POOL	CH+CH+T+Y	CH+CH+T	G447-N02511	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A032	G457-A032	5	G407-E2742	2742	G404-S015	f81r	F81R_UPPER_POOL	Y+K+EE+D_ADDR+Y	K+Y+EE+D_ADDR+Y	G447-N29391	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A033	G457-A033	1	G407-E2843	2843	G404-S043	f81r	F81R_LOWER_POOL	OL+SH+E+Y	OL+CH+E+Y	G447-N18391	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A033	G457-A033	2	G407-E2844	2844	G404-S043	f81r	F81R_LOWER_POOL	OT+E+Y	E+Y	G447-N19367	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A033	G457-A033	3	G407-E2845	2845	G404-S043	f81r	F81R_LOWER_POOL	L+OL	OL+L	G447-N12219	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A033	G457-A033	4	G407-E2846	2846	G404-S043	f81r	F81R_LOWER_POOL	OT+AL	AL	G447-N18695	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A033	G457-A033	5	G407-E2847	2847	G404-S043	f81r	F81R_LOWER_POOL	CHD+Y	CHD	G447-N07628	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A034	G457-A034	1	G407-E3018	3018	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OT+Y	OL+Y	G447-N19748	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A034	G457-A034	2	G407-E3019	3019	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	D_ADDR+AIR+A_ADDR+AM_ADDR	AIR+A_ADDR+AM_ADDR	G447-N07927	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A034	G457-A034	3	G407-E3020	3020	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	Y+SH+E+Y	SH+Y+E+Y	G447-N30115	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A034	G457-A034	4	G407-E3021	3021	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
