station_work_unit_id	base_unit_id	statement_id	record_unit_id	page	event_ids	surfaces	atomic_chain	event_count	owner_id	owner_status	owner_gloss_not_translation	station_role	work_instruction_de	boundary_from_previous_unit	incoming_contact_rule	direction_constraint	global_flow_edge
B2-S014	B2-S014	B2-S014	B2	f82r	E211	lar	Quellabzug	1	B2_LOWER_GREEN_MULTI_FIGURE_POOL	INHERITED_VISIBLE	unteres grünes f82r-Mehrfigurenfeld	MEHRPLATZ_BADBECKEN	ABFÜHREN: Quellabzug …	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B2-S015	B2-S015	B2-S015	B2	f82r	E212|E213	tshey qokeedy	Folgeklarlauf → Langkontakt	2	B2_LOWER_POOL_EDGE_STATIONS	DIRECT_VISIBLE	lokale f82r-Figuren-/Gefäßposten am unteren Feldrand	RAND_ZUFUEHR_ABFUEHRSTATIONEN	DURCHARBEITEN: Folgeklarlauf; dann BEHANDELN: Langkontakt.	VISIBLE_OWNER_BREAK_NO_PHYSICAL_CARRY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B2-S016-M01	B2-S016-M01	B2-S016	B2	f82r	E214|E215|E216|E217	al lchedar ches aiin	dorthin → Quellabführung → teilen → Sollmaß	4	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	lokale f82r-Figuren-/Gefäßposten am unteren Feldrand	RAND_ZUFUEHR_ABFUEHRSTATIONEN	Führe von der Quelle dorthin ab, teile den Posten und stelle das Sollmaß ein.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B2-S016-M02	B2-S016-M02	B2-S016	B2	f82r	E218|E219|E220|E221	oteey qokaiin qokey pchedy	Langfolge → bemessen → Kurzkontakt → Zuführung	4	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	lokale f82r-Figuren-/Gefäßposten am unteren Feldrand	RAND_ZUFUEHR_ABFUEHRSTATIONEN	Führe lange weiter, bemesse, berühre kurz und führe zu.	SAME_LOCAL_STATION	WITHIN_FIELD_SAME_OWNER	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B2-S017	B2-S017	B2-S017	B2	f82r	E222|E223	rsheal daldy	Zielkurzhalt → Zielschluss	2	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	lokale f82r-Figuren-/Gefäßposten am unteren Feldrand	RAND_ZUFUEHR_ABFUEHRSTATIONEN	STEUERN: Zielkurzhalt – Zielschluss.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B2-S018	B2-S018	B2-S018	B2	f82r	E224	qokeedy	Langkontakt	1	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	lokale f82r-Figuren-/Gefäßposten am unteren Feldrand	RAND_ZUFUEHR_ABFUEHRSTATIONEN	BEHANDELN: Langkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B2-S019	B2-S019	B2-S019	B2	f82r	E225	rshedy	Vollwaschung	1	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	lokale f82r-Figuren-/Gefäßposten am unteren Feldrand	RAND_ZUFUEHR_ABFUEHRSTATIONEN	DURCHARBEITEN: Vollwaschung.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B2-S020	B2-S020	B2-S020	B2	f82r	E226	qoteedy	Langfolgestufe	1	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	lokale f82r-Figuren-/Gefäßposten am unteren Feldrand	RAND_ZUFUEHR_ABFUEHRSTATIONEN	EINSTELLEN: Langfolgestufe.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B2-S021	B2-S021	B2-S021	B2	f82r	E227	qokeedy	Langkontakt	1	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	lokale f82r-Figuren-/Gefäßposten am unteren Feldrand	RAND_ZUFUEHR_ABFUEHRSTATIONEN	BEHANDELN: Langkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B2-S022	B2-S022	B2-S022	B2	f82r	E228	lochedy	Abführung	1	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	lokale f82r-Figuren-/Gefäßposten am unteren Feldrand	RAND_ZUFUEHR_ABFUEHRSTATIONEN	ABFÜHREN: Abführung.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S001	B3-S001	B3-S001	B3	f83r	E229	solkeedy	Langsammlung	1	B3_UPPER_MARGIN_OPEN_FAN_STATION	DIRECT_VISIBLE	obere f83r-Randstation mit offenem Fächerende	OFFENER_FAECHERZULAUF	ABSETZEN: Langsammlung.	RECORD_START	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S002	B3-S002	B3-S002	B3	f83r	E230|E231	qotal chkeedy	Folgeziel → Langwärmen	2	B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERITED_VISIBLE	obere f83r-Randstation mit offenem Fächerende	OFFENER_FAECHERZULAUF	STEUERN: Folgeziel; dann BEHANDELN: Langwärmen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S003	B3-S003	B3-S003	B3	f83r	E232|E233|E234|E235	dy daiin dy lchedy	dies → Sollmaß → dies → abführen	4	B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERITED_VISIBLE	obere f83r-Randstation mit offenem Fächerende	OFFENER_FAECHERZULAUF	STEUERN: dies; dann EINSTELLEN: Sollmaß; dann STEUERN: dies; dann ABFÜHREN: abführen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S004	B3-S004	B3-S004	B3	f83r	E236|E237|E238	qokaiin otal dar	bemessen → Folgeziel → davon	3	B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERITED_VISIBLE	obere f83r-Randstation mit offenem Fächerende	OFFENER_FAECHERZULAUF	EINSTELLEN: bemessen; dann STEUERN: Folgeziel – davon …	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S005	B3-S005	B3-S005	B3	f83r	E239	schedy	überführen	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	DIRECT_VISIBLE	mittlere f83r-Randfigur im Rundgefäß	RUNDE_ZWISCHENSTATION	EINBRINGEN: überführen.	VISIBLE_OWNER_BREAK_NO_PHYSICAL_CARRY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S006	B3-S006	B3-S006	B3	f83r	E240|E241|E242	chedchy okal olchedy	Postentransfer → Orteinsatz → weiterführen	3	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	mittlere f83r-Randfigur im Rundgefäß	RUNDE_ZWISCHENSTATION	EINBRINGEN: Postentransfer – Orteinsatz; dann STEUERN: weiterführen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S007	B3-S007	B3-S007	B3	f83r	E243|E244|E245	qokaiin chedy qokeedy	bemessen → überführen → Langkontakt	3	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	mittlere f83r-Randfigur im Rundgefäß	RUNDE_ZWISCHENSTATION	EINSTELLEN: bemessen; dann EINBRINGEN: überführen; dann BEHANDELN: Langkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S008	B3-S008	B3-S008	B3	f83r	E246	lchedy	abführen	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	mittlere f83r-Randfigur im Rundgefäß	RUNDE_ZWISCHENSTATION	ABFÜHREN: abführen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S009	B3-S009	B3-S009	B3	f83r	E247	qoky	einsetzen	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	mittlere f83r-Randfigur im Rundgefäß	RUNDE_ZWISCHENSTATION	EINBRINGEN: einsetzen …	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S010	B3-S010	B3-S010	B3	f83r	E248|E249	pchedal otedy	Zielzuführung → Kurzfolge	2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	DIRECT_VISIBLE	untere f83r-Randfigur im korbartigen Gefäß	KORB_SAMMELGEFAESS	EINBRINGEN: Zielzuführung; dann STEUERN: Kurzfolge.	VISIBLE_OWNER_BREAK_NO_PHYSICAL_CARRY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S011	B3-S011	B3-S011	B3	f83r	E250|E251|E252|E253	shecthedchy choky chedy chary	Vorbereitungstransfer → einsetzen → überführen → Quellposten	4	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	untere f83r-Randfigur im korbartigen Gefäß	KORB_SAMMELGEFAESS	EINBRINGEN: Vorbereitungstransfer – einsetzen – überführen; dann STEUERN: Quellposten …	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S012	B3-S012	B3-S012	B3	f83r	E254|E255	sor tedy	Ansatz → Kurzabsetzung	2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	untere f83r-Randfigur im korbartigen Gefäß	KORB_SAMMELGEFAESS	EINBRINGEN: Ansatz; dann ABSETZEN: Kurzabsetzung.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S013	B3-S013	B3-S013	B3	f83r	E256|E257|E258|E259	qokaiin chkain qcthey qokedy	bemessen → Portion → Kurzvorbereitung → Kurzkontakt	4	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	untere f83r-Randfigur im korbartigen Gefäß	KORB_SAMMELGEFAESS	EINSTELLEN: bemessen; dann EINBRINGEN: Portion; dann STEUERN: Kurzvorbereitung; dann BEHANDELN: Kurzkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S014	B3-S014	B3-S014	B3	f83r	E260|E261	okair sheedy	Laufeinsatz → Langabsetzen	2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	untere f83r-Randfigur im korbartigen Gefäß	KORB_SAMMELGEFAESS	STEUERN: Laufeinsatz; dann ABSETZEN: Langabsetzen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S015	B3-S015	B3-S015	B3	f83r	E262	lchedy	abführen	1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	untere f83r-Randfigur im korbartigen Gefäß	KORB_SAMMELGEFAESS	ABFÜHREN: abführen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S016-O1	B3-S016	B3-S016	B3	f83r	E263	lo	Abzug	1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	untere f83r-Randfigur im korbartigen Gefäß	KORB_SAMMELGEFAESS	Ziehe den Posten aus dem korbartigen Randgefäß ab.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B3-S016-O2	B3-S016	B3-S016	B3	f83r	E264	okchedy	Rücktransfer	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	Beginne jenseits der sichtbaren Lücke einen neuen Rücktransferposten.	VISIBLE_OWNER_BREAK_NO_PHYSICAL_CARRY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S017	B3-S017	B3-S017	B3	f83r	E265	qokeedy	Langkontakt	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	BEHANDELN: Langkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S018	B3-S018	B3-S018	B3	f83r	E266	tedy	Kurzabsetzung	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	ABSETZEN: Kurzabsetzung.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S019	B3-S019	B3-S019	B3	f83r	E267	qokshedy	Einsatzabsetzen	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	ABSETZEN: Einsatzabsetzen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S020	B3-S020	B3-S020	B3	f83r	E268|E269	dal lchedy	dorthin → abführen	2	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	STEUERN: dorthin; dann ABFÜHREN: abführen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S021-M01	B3-S021-M01	B3-S021	B3	f83r	E270|E271|E272|E273	qokaiin checthy dal dy	bemessen → bereit → dorthin → dies	4	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	Messe diesen Posten ab und stelle ihn dort bereit.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S021-M02	B3-S021-M02	B3-S021	B3	f83r	E274|E275	saiin shedal	Sollmaß → Zielabsetzung	2	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	Setze ihn am Ziel bis zum Sollmaß ab.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S021-M03	B3-S021-M03	B3-S021	B3	f83r	E276|E277|E278|E279|E280	shecthy dy dal checthy dalchdy	Kurzvorbereitung → dies → dorthin → bereit → Zieltransfer	5	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	Bereite diesen Posten kurz vor, stelle ihn dort bereit und überführe ihn ans Ziel.	SAME_LOCAL_STATION	WITHIN_FIELD_SAME_OWNER	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S022	B3-S022	B3-S022	B3	f83r	E281	qotchedy	Folgetransfer	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	EINBRINGEN: Folgetransfer.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S023	B3-S023	B3-S023	B3	f83r	E282	lchedy	abführen	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	ABFÜHREN: abführen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S024	B3-S024	B3-S024	B3	f83r	E283	schedy	überführen	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	EINBRINGEN: überführen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S025	B3-S025	B3-S025	B3	f83r	E284	qokchdy	Neueinsatz	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	EINBRINGEN: Neueinsatz.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S026-M01	B3-S026-M01	B3-S026	B3	f83r	E285|E286	cheedar chldaiin	Quelltransfer → Sollabsetzung	2	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	Überführe von der Quelle und setze bis zum Sollstand ab.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S026-M02	B3-S026-M02	B3-S026	B3	f83r	E287|E288|E289|E290	chedy okain checthy chealror	überführen → Zugabe → bereit → Zielbereitung	4	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar	UNVERBUNDENER_UEBERGABEPOSTEN	Überführe, gib den Zusatz zu und stelle die Zubereitung am Ziel bereit.	SAME_LOCAL_STATION	WITHIN_FIELD_SAME_OWNER	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_UNRESOLVED;NO_MATERIAL_OR_STATE_CARRY	NONE
B3-S026-M03	B3-S026-M03	B3-S026	B3	f83r	E291	solkeedy	Langsammlung	1	B3_MAIN_ARCH_LINKED_PAIR	DIRECT_VISIBLE	unteres f83r-Hauptpaar am gemeinsamen Bogen	SICHTBAR_VERBUNDENES_PAAR	Sammle den neuen Stationsposten lange.	VISIBLE_OWNER_BREAK_NO_PHYSICAL_CARRY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B3-S027	B3-S027	B3-S027	B3	f83r	E292	qoteedy	Langfolgestufe	1	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	unteres f83r-Hauptpaar am gemeinsamen Bogen	SICHTBAR_VERBUNDENES_PAAR	EINSTELLEN: Langfolgestufe.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B3-S028	B3-S028	B3-S028	B3	f83r	E293|E294	qokeey qokedy	Langkontakt → Kurzkontakt	2	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	unteres f83r-Hauptpaar am gemeinsamen Bogen	SICHTBAR_VERBUNDENES_PAAR	BEHANDELN: Langkontakt – Kurzkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B3-S029	B3-S029	B3-S029	B3	f83r	E295|E296|E297	qol cheeety qokedy	weiter → Vollteil → Kurzkontakt	3	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	unteres f83r-Hauptpaar am gemeinsamen Bogen	SICHTBAR_VERBUNDENES_PAAR	STEUERN: weiter – Vollteil; dann BEHANDELN: Kurzkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
