event_id	physical_page	locus	channel	surface	component_recipe	codebook_layer	current_value_de	learned_card_id	pass949_revision	residual_drawer
P912-E0461	f75r	f75r.3	WORKSHOP_PROSE	ltain	L+T+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgang einstellen; Portion	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0462	f75r	f75r.3	WORKSHOP_PROSE	olkar	SOLK+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; Entnahmestelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0464	f75r	f75r.4	WORKSHOP_PROSE	dackhy	DA+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	zweite Arbeitsstufe; durch einen Durchlass führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0465	f75r	f75r.4	WORKSHOP_PROSE	lkamo	L+K+AM_ADDR+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; Innenstelle; Arbeitsgang ausführen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0466	f75r	f75r.4	WORKSHOP_PROSE	ykeey	Y+K+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; länger oder gehalten; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0467	f75r	f75r.4	WORKSHOP_PROSE	lshey	L+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgegenstand halten; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0468	f75r	f75r.4	WORKSHOP_PROSE	kal	K+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Ziel- oder Anschlussstelle	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0471	f75r	f75r.4	WORKSHOP_PROSE	ok	OK	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen	NONE	UNCHANGED	BASIC_ABBREVIATION
P912-E0477	f75r	f75r.5	WORKSHOP_PROSE	ckhey	CKH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	durch einen Durchlass führen; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0481	f75r	f75r.5	WORKSHOP_PROSE	olsheedy	OL+SH+EE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Arbeitsgegenstand halten; länger oder gehalten; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0484	f75r	f75r.6	WORKSHOP_PROSE	pcheykeeor	P+Y+K+EE+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; dieser Arbeitsgegenstand; Material zugeben; länger oder gehalten; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0485	f75r	f75r.6	WORKSHOP_PROSE	olky	SOLK+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0489	f75r	f75r.6	WORKSHOP_PROSE	chcthy	CH+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; bis bereit führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0492	f75r	f75r.7	WORKSHOP_PROSE	pchedy	P+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; Arbeitsgut umsetzen; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0493	f75r	f75r.7	WORKSHOP_PROSE	qokshdy	OK+SH+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgegenstand halten; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0494	f75r	f75r.7	WORKSHOP_PROSE	ytain	Y+T+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; Portion	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0498	f75r	f75r.7	WORKSHOP_PROSE	lol	L+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0503	f75r	f75r.8	WORKSHOP_PROSE	qokardy	OK+AR+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Entnahmestelle; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0504	f75r	f75r.8	WORKSHOP_PROSE	dsheckhy	D_ADDR+SH+E+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Arbeitsgegenstand halten; kurz oder direkt; durch einen Durchlass führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0510	f75r	f75r.9	WORKSHOP_PROSE	chcthy	CH+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; bis bereit führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0511	f75r	f75r.9	WORKSHOP_PROSE	lo	L+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgang ausführen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0513	f75r	f75r.9	WORKSHOP_PROSE	qokan	OK+AN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; weiteren Posten zugeben	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0514	f75r	f75r.9	WORKSHOP_PROSE	checkhy	CH+E+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; kurz oder direkt; durch einen Durchlass führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0518	f75r	f75r.10	WORKSHOP_PROSE	dshor	D_ADDR+SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Arbeitsgegenstand halten; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0525	f75r	f75r.10	WORKSHOP_PROSE	otey	OT+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0526	f75r	f75r.10	WORKSHOP_PROSE	tedy	T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0529	f75r	f75r.11	WORKSHOP_PROSE	qokair	OK+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Flüssigkeits- oder Stationslauf	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0537	f75r	f75r.11	WORKSHOP_PROSE	chekam	CHK+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand behandeln; Innenstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0538	f75r	f75r.12	WORKSHOP_PROSE	ssheckhy	S+SH+E+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Arbeitsgegenstand halten; kurz oder direkt; durch einen Durchlass führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0547	f75r	f75r.12	WORKSHOP_PROSE	olshedy	OL+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Arbeitsgegenstand halten; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0549	f75r	f75r.13	WORKSHOP_PROSE	pchedy	P+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; Arbeitsgut umsetzen; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0550	f75r	f75r.13	WORKSHOP_PROSE	keedy	K+EE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; länger oder gehalten; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0556	f75r	f75r.13	WORKSHOP_PROSE	olshedy	OL+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Arbeitsgegenstand halten; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0559	f75r	f75r.14	WORKSHOP_PROSE	keishy	K+E+SH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; kurz oder direkt; Arbeitsgegenstand halten; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0562	f75r	f75r.14	WORKSHOP_PROSE	olshedy	OL+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Arbeitsgegenstand halten; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0567	f75r	f75r.14	WORKSHOP_PROSE	aly	AL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0570	f75r	f75r.15	WORKSHOP_PROSE	qolkeeoly	SOLK+EE+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; länger oder gehalten; im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0581	f75r	f75r.16	WORKSHOP_PROSE	lch	L+CH	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; bezeichneten Anteil entnehmen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0582	f75r	f75r.16	WORKSHOP_PROSE	shokain	SH+OK+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Arbeitsgang ansetzen; Portion	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0584	f75r	f75r.16	WORKSHOP_PROSE	okshedy	OK+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgegenstand halten; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0587	f75r	f75r.17	WORKSHOP_PROSE	pchedar	P+CHD+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; Arbeitsgut umsetzen; Entnahmestelle	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0588	f75r	f75r.17	WORKSHOP_PROSE	shepchy	SH+E+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; Material einsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0589	f75r	f75r.17	WORKSHOP_PROSE	lshedary	L+SH+E+D_ADDR+AR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgegenstand halten; kurz oder direkt; bezeichneter Teil; Entnahmestelle; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0591	f75r	f75r.17	WORKSHOP_PROSE	shal	SH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Ziel- oder Anschlussstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0595	f75r	f75r.17	WORKSHOP_PROSE	qokam	OK+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Innenstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0601	f75r	f75r.18	WORKSHOP_PROSE	otain	OT+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Portion	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0605	f75r	f75r.19	WORKSHOP_PROSE	qokshedy	OK+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgegenstand halten; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0610	f75r	f75r.19	WORKSHOP_PROSE	ey	E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0613	f75r	f75r.20	WORKSHOP_PROSE	ry	R+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0617	f75r	f75r.20	WORKSHOP_PROSE	lchey	L+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0618	f75r	f75r.20	WORKSHOP_PROSE	lo	L+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgang ausführen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0619	f75r	f75r.20	WORKSHOP_PROSE	ydain	Y+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Portion	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0622	f75r	f75r.21	WORKSHOP_PROSE	oqokain	O+OK+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Arbeitsgang ansetzen; Portion	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0626	f75r	f75r.21	WORKSHOP_PROSE	ysheor	Y+SH+E+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgegenstand halten; kurz oder direkt; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0628	f75r	f75r.21	WORKSHOP_PROSE	lor	L+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Ansatz oder Zubereitung	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0630	f75r	f75r.22	WORKSHOP_PROSE	odar	O+D_ADDR+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; bezeichneter Teil; Entnahmestelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0639	f75r	f75r.23	WORKSHOP_PROSE	pchey	P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0640	f75r	f75r.23	WORKSHOP_PROSE	kshey	K+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Arbeitsgegenstand halten; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0643	f75r	f75r.23	WORKSHOP_PROSE	sshey	S+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Arbeitsgegenstand halten; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0645	f75r	f75r.23	WORKSHOP_PROSE	chedyqokam	CHD+Y+OK+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgut umsetzen; dieser Arbeitsgegenstand; Arbeitsgang ansetzen; Innenstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0648	f75r	f75r.24	WORKSHOP_PROSE	qolkary	SOLK+AR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; Entnahmestelle; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0651	f75r	f75r.24	WORKSHOP_PROSE	lor	L+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Ansatz oder Zubereitung	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0654	f75r	f75r.25	WORKSHOP_PROSE	shckhy	SH+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; durch einen Durchlass führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0660	f75r	f75r.25	WORKSHOP_PROSE	ram	R+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; Innenstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0668	f75r	f75r.26	WORKSHOP_PROSE	ajy	A_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	lokale Arbeitsstelle; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0669	f75r	f75r.27	WORKSHOP_PROSE	pdalshor	P+D_ADDR+AL+SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; bezeichneter Teil; Ziel- oder Anschlussstelle; Arbeitsgegenstand halten; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0670	f75r	f75r.27	WORKSHOP_PROSE	shtol	SH+T+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Arbeitsgang einstellen; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0672	f75r	f75r.27	WORKSHOP_PROSE	pshar	P+SH+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; Arbeitsgegenstand halten; Entnahmestelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0674	f75r	f75r.27	WORKSHOP_PROSE	okaldy	OK+AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Ziel- oder Anschlussstelle; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0677	f75r	f75r.27	WORKSHOP_PROSE	otody	OT+O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Arbeitsgang ausführen; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0679	f75r	f75r.27	WORKSHOP_PROSE	rol	R+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0680	f75r	f75r.28	WORKSHOP_PROSE	tchedy	T+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0681	f75r	f75r.28	WORKSHOP_PROSE	pchedy	P+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; Arbeitsgut umsetzen; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0684	f75r	f75r.28	WORKSHOP_PROSE	oldair	OL+D_ADDR+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; bezeichneter Teil; Flüssigkeits- oder Stationslauf	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0685	f75r	f75r.28	WORKSHOP_PROSE	shecthy	SH+E+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; bis bereit führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0687	f75r	f75r.28	WORKSHOP_PROSE	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen	NONE	UNCHANGED	BASIC_ABBREVIATION
P912-E0690	f75r	f75r.28	WORKSHOP_PROSE	lolchedy	L+OL+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; im selben Arbeitsgang fortfahren; Arbeitsgut umsetzen; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0692	f75r	f75r.29	WORKSHOP_PROSE	chkal	CHK+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand behandeln; Ziel- oder Anschlussstelle	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0694	f75r	f75r.29	WORKSHOP_PROSE	lo	L+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgang ausführen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0695	f75r	f75r.29	WORKSHOP_PROSE	lkaiin	L+K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; Sollmaß	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0697	f75r	f75r.29	WORKSHOP_PROSE	okeedyqol	OK+EE+DY+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; länger oder gehalten; Arbeitsschritt schließen; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0702	f75r	f75r.29	WORKSHOP_PROSE	qotan	OT+AN	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; weiteren Posten zugeben	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0713	f75r	f75r.30	WORKSHOP_PROSE	kalol	K+AL+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Ziel- oder Anschlussstelle; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0716	f75r	f75r.30	WORKSHOP_PROSE	olom	OL+O+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Arbeitsgang ausführen; Innenstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0723	f75r	f75r.31	WORKSHOP_PROSE	qoked	OK+E+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; kurz oder direkt; bezeichneter Teil	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0725	f75r	f75r.31	WORKSHOP_PROSE	daldy	AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0726	f75r	f75r.32	WORKSHOP_PROSE	polshy	P+OL+SH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; im selben Arbeitsgang fortfahren; Arbeitsgegenstand halten; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0731	f75r	f75r.32	WORKSHOP_PROSE	chsdy	CH+S+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsvariante auswählen; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0735	f75r	f75r.32	WORKSHOP_PROSE	ldy	L+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0737	f75r	f75r.33	WORKSHOP_PROSE	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen	NONE	UNCHANGED	BASIC_ABBREVIATION
P912-E0740	f75r	f75r.33	WORKSHOP_PROSE	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen	NONE	UNCHANGED	BASIC_ABBREVIATION
P912-E0743	f75r	f75r.33	WORKSHOP_PROSE	chcthedy	CH+CTH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; bis bereit führen; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0744	f75r	f75r.33	WORKSHOP_PROSE	ltedy	L+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgang einstellen; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0745	f75r	f75r.33	WORKSHOP_PROSE	darom	D_ADDR+AR+O+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Entnahmestelle; Arbeitsgang ausführen; Innenstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0747	f75r	f75r.34	WORKSHOP_PROSE	olkedy	SOLK+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0754	f75r	f75r.34	WORKSHOP_PROSE	kain	K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Portion	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0755	f75r	f75r.34	WORKSHOP_PROSE	oltedy	OL+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Arbeitsgang einstellen; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
