event_id	master_card_id	portable_value_de	page	record_unit_id	statement_id	field_id	visible_owner	terminal_status	is_r229_station_event	r229_station_id	portability_class
E318	MC083	kurz einwirken; Schluss	f83r	B4	B4-S002	F110	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E319	MC074	überführen	f83r	B4	B4-S003	F111	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E320	MC093	danach dorthin	f83r	B4	B4-S003	F111	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	NO	OUTSIDE_R229_STATIONS	TENTATIVE_PORTABLE_ACTION_OR_CONTROL
E323	MC026	einsetzen	f83r	B4	B4-S003	F112	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E325	MC128	kurz absetzen; Schluss	f83r	B4	B4-S003	F112	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E328	MC074	überführen	f83r	B4	B4-S005	F114	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E329	MC082	lange einwirken; Schluss	f83r	B4	B4-S005	F114	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E332	MC039	Sollwert	f83r	B4	B4-S008	F117	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E335	MC083	kurz einwirken; Schluss	f83r	B4	B4-S008	F117	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E336	MC128	kurz absetzen; Schluss	f83r	B4	B4-S009	F118	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E338	MC039	Sollwert	f83r	B4	B4-S011	F120	linke offene Fransen-/Unterlaufstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E342	MC074	überführen	f83r	B4	B4-S011	F120	linke offene Fransen-/Unterlaufstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E345	MC155	abführen; Schluss	f83r	B4	B4-S012	F122	linke offene Fransen-/Unterlaufstation	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E347	MC128	kurz absetzen; Schluss	f83r	B4	B4-S013	F123	linke offene Fransen-/Unterlaufstation	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E348	MC080	Ansatz	f83r	B4	B4-S014	F124	linke offene Fransen-/Unterlaufstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E349	MC123	dies	f83r	B4	B4-S014	F124	linke offene Fransen-/Unterlaufstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E354	MC105	Portion	f83r	B4	B4-S015	F125	linke offene Fransen-/Unterlaufstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E357	MC155	abführen; Schluss	f83r	B4	B4-S015	F126	rechte S-Lauf-/Mehrarmknotenstation	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E361	MC128	kurz absetzen; Schluss	f83r	B4	B4-S016	F128	rechte S-Lauf-/Mehrarmknotenstation	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E369	MC039	Sollwert	f83r	B5	B5-S003	F132	linker offener Fransen-Endposten	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E372	MC074	überführen	f83r	B5	B5-S003	F133	linker offener Fransen-Endposten	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E377	MC039	Sollwert	f83r	B6	B6-S001	F135	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E380	MC123	dies	f83r	B6	B6-S001	F135	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
