neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N09155	D_ADDR+Y+K+AIN	D_ADDR+Y+K	ATOM_DELETION	4	AIN	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09156	D_ADDR+Y+K+AIN	Y+K+AIN	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09197	D_ADDR+Y+L+CH+E+S	D_ADDR+L+CH+E+S	ATOM_DELETION	2	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09198	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+CH+E+S	ATOM_DELETION	3	L	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09199	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+E	ATOM_DELETION	6	S	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09200	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+S	ATOM_DELETION	5	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09201	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+E+S	ATOM_DELETION	4	CH	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09202	D_ADDR+Y+L+CH+E+S	Y+L+CH+E+S	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09251	D_ADDR+Y+P+Y	D_ADDR+P+Y	ATOM_DELETION	2	Y	NONE	ARGUMENT	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09252	D_ADDR+Y+P+Y	D_ADDR+Y+P	ATOM_DELETION	4	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09253	D_ADDR+Y+P+Y	D_ADDR+Y+Y	ATOM_DELETION	3	P	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09254	D_ADDR+Y+P+Y	Y+P+Y	ATOM_DELETION	1	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09282	E+CH+K+E+AR	CH+K+E+AR	ATOM_DELETION	1	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09283	E+CH+K+E+AR	E+CH+E+AR	ATOM_DELETION	3	K	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09284	E+CH+K+E+AR	E+CH+K+AR	ATOM_DELETION	4	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09285	E+CH+K+E+AR	E+CH+K+E	ATOM_DELETION	5	AR	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09286	E+CH+K+E+AR	E+K+E+AR	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09313	E+K+E+Y	E+E+Y	ATOM_DELETION	2	K	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09314	E+K+E+Y	E+K+E	ATOM_DELETION	4	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09315	E+K+E+Y	E+K+Y	ATOM_DELETION	3	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09316	E+K+E+Y	K+E+Y	ATOM_DELETION	1	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09334	E+K+Y	E+K	ATOM_DELETION	3	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09335	E+K+Y	E+Y	ATOM_DELETION	2	K	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09336	E+K+Y	K+Y	ATOM_DELETION	1	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09351	E+O	E	ATOM_DELETION	2	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	1	f1r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09352	E+O	O	ATOM_DELETION	1	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	1	f1r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09356	E+OL	E	ATOM_DELETION	2	OL	NONE	ORDER_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	4	4	3	f72r|f81v|f88r	4	0	0	4	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09357	E+OL	OL	ATOM_DELETION	1	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	4	4	3	f72r|f81v|f88r	4	0	0	4	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09362	E+S	E	ATOM_DELETION	2	S	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f1r|f67r2	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09363	E+S	S	ATOM_DELETION	1	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	2	f1r|f67r2	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09377	E+S+E+DY	E+E+DY	ATOM_DELETION	2	S	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	YES	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09378	E+S+E+DY	E+S+DY	ATOM_DELETION	3	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09379	E+S+E+DY	E+S+E	ATOM_DELETION	4	DY	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09380	E+S+E+DY	S+E+DY	ATOM_DELETION	1	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09396	E+S+E+S	E+E+S	ATOM_DELETION	2	S	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09397	E+S+E+S	E+S+E	ATOM_DELETION	4	S	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09398	E+S+E+S	E+S+S	ATOM_DELETION	3	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f81r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N09399	E+S+E+S	S+E+S	ATOM_DELETION	1	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09423	E+T+EEE+Y	E+EEE+Y	ATOM_DELETION	2	T	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09424	E+T+EEE+Y	E+T+EEE	ATOM_DELETION	4	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09425	E+T+EEE+Y	E+T+Y	ATOM_DELETION	3	EEE	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09426	E+T+EEE+Y	T+EEE+Y	ATOM_DELETION	1	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09444	E+T+Y	E+T	ATOM_DELETION	3	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f10r|f95v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09445	E+T+Y	E+Y	ATOM_DELETION	2	T	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	2	f10r|f95v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09446	E+T+Y	T+Y	ATOM_DELETION	1	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	2	f10r|f95v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09461	E+Y	E	ATOM_DELETION	2	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f18r|f75r|f82r|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09462	E+Y	Y	ATOM_DELETION	1	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	5	5	4	f18r|f75r|f82r|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09469	EE+AR	AR	ATOM_DELETION	1	EE	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09470	EE+AR	EE	ATOM_DELETION	2	AR	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09477	EE+DY	DY	ATOM_DELETION	1	EE	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	YES	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09478	EE+DY	EE	ATOM_DELETION	2	DY	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09482	EEE+DY	DY	ATOM_DELETION	1	EEE	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	2	2	2	f72r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	YES	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09483	EEE+DY	EEE	ATOM_DELETION	2	DY	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f72r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09488	EEE+T+Y	EEE+T	ATOM_DELETION	3	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09489	EEE+T+Y	EEE+Y	ATOM_DELETION	2	T	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09490	EEE+T+Y	T+Y	ATOM_DELETION	1	EEE	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09504	HO	EMPTY_RECIPE	ATOM_DELETION	1	HO	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	8	8	7	f17r|f1r|f24v|f55v|f56r|f88v|f89r	0	0	8	0	0	8	OBSERVED_CONTEXT_ALL_STOP	EMPTY_RECIPE	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N09507	HO+AL+Y	AL+Y	ATOM_DELETION	1	HO	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09508	HO+AL+Y	HO+AL	ATOM_DELETION	3	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09509	HO+AL+Y	HO+Y	ATOM_DELETION	2	AL	NONE	RELATION	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09519	HO+CH+K+Y	CH+K+Y	ATOM_DELETION	1	HO	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	2	f88v|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09520	HO+CH+K+Y	HO+CH+K	ATOM_DELETION	4	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f88v|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09521	HO+CH+K+Y	HO+CH+Y	ATOM_DELETION	3	K	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f88v|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09522	HO+CH+K+Y	HO+K+Y	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f88v|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09544	HO+CH+OR	CH+OR	ATOM_DELETION	1	HO	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09545	HO+CH+OR	HO+CH	ATOM_DELETION	3	OR	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09546	HO+CH+OR	HO+OR	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09560	HO+EE+Y	EE+Y	ATOM_DELETION	1	HO	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09561	HO+EE+Y	HO+EE	ATOM_DELETION	3	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09562	HO+EE+Y	HO+Y	ATOM_DELETION	2	EE	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09569	HO+LOCAL_CHAR_G	HO	ATOM_DELETION	2	LOCAL_CHAR_G	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09570	HO+LOCAL_CHAR_G	LOCAL_CHAR_G	ATOM_DELETION	1	HO	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09572	HO+M_LOCAL	HO	ATOM_DELETION	2	M_LOCAL	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	2	f18r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09573	HO+M_LOCAL	M_LOCAL	ATOM_DELETION	1	HO	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f18r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
