neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N09206	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+AIR+CH+E+S	SAME_CLASS_SUBSTITUTION	3	L	AIR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09207	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+AL+CH+E+S	SAME_CLASS_SUBSTITUTION	3	L	AL	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09208	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+AR+CH+E+S	SAME_CLASS_SUBSTITUTION	3	L	AR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09209	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+E+CH	SAME_CLASS_SUBSTITUTION	6	S	CH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09210	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+E+CHD	SAME_CLASS_SUBSTITUTION	6	S	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09211	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+E+K	SAME_CLASS_SUBSTITUTION	6	S	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09212	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+E+OK	SAME_CLASS_SUBSTITUTION	6	S	OK	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09213	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+E+P	SAME_CLASS_SUBSTITUTION	6	S	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09214	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+E+R	SAME_CLASS_SUBSTITUTION	6	S	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09215	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+E+SH	SAME_CLASS_SUBSTITUTION	6	S	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09216	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+E+T	SAME_CLASS_SUBSTITUTION	6	S	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09217	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+EE+S	SAME_CLASS_SUBSTITUTION	5	E	EE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09218	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+EEE+S	SAME_CLASS_SUBSTITUTION	5	E	EEE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09219	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CHD+E+S	SAME_CLASS_SUBSTITUTION	4	CH	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09220	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+K+E+S	SAME_CLASS_SUBSTITUTION	4	CH	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09221	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+OK+E+S	SAME_CLASS_SUBSTITUTION	4	CH	OK	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09222	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+P+E+S	SAME_CLASS_SUBSTITUTION	4	CH	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09223	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+R+E+S	SAME_CLASS_SUBSTITUTION	4	CH	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09224	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+S+E+S	SAME_CLASS_SUBSTITUTION	4	CH	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09225	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+SH+E+S	SAME_CLASS_SUBSTITUTION	4	CH	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09226	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+T+E+S	SAME_CLASS_SUBSTITUTION	4	CH	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09255	D_ADDR+Y+P+Y	D_ADDR+AIIN+P+Y	SAME_CLASS_SUBSTITUTION	2	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09256	D_ADDR+Y+P+Y	D_ADDR+AIN+P+Y	SAME_CLASS_SUBSTITUTION	2	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09257	D_ADDR+Y+P+Y	D_ADDR+OR+P+Y	SAME_CLASS_SUBSTITUTION	2	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09258	D_ADDR+Y+P+Y	D_ADDR+Y+CH+Y	SAME_CLASS_SUBSTITUTION	3	P	CH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09259	D_ADDR+Y+P+Y	D_ADDR+Y+CHD+Y	SAME_CLASS_SUBSTITUTION	3	P	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09260	D_ADDR+Y+P+Y	D_ADDR+Y+K+Y	SAME_CLASS_SUBSTITUTION	3	P	K	ACTION_HEAD	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09261	D_ADDR+Y+P+Y	D_ADDR+Y+OK+Y	SAME_CLASS_SUBSTITUTION	3	P	OK	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09262	D_ADDR+Y+P+Y	D_ADDR+Y+P+AIIN	SAME_CLASS_SUBSTITUTION	4	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09263	D_ADDR+Y+P+Y	D_ADDR+Y+P+AIN	SAME_CLASS_SUBSTITUTION	4	Y	AIN	ARGUMENT	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09264	D_ADDR+Y+P+Y	D_ADDR+Y+P+OR	SAME_CLASS_SUBSTITUTION	4	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09265	D_ADDR+Y+P+Y	D_ADDR+Y+R+Y	SAME_CLASS_SUBSTITUTION	3	P	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09266	D_ADDR+Y+P+Y	D_ADDR+Y+S+Y	SAME_CLASS_SUBSTITUTION	3	P	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09267	D_ADDR+Y+P+Y	D_ADDR+Y+SH+Y	SAME_CLASS_SUBSTITUTION	3	P	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09268	D_ADDR+Y+P+Y	D_ADDR+Y+T+Y	SAME_CLASS_SUBSTITUTION	3	P	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f13r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09287	E+CH+K+E+AR	E+CH+CH+E+AR	SAME_CLASS_SUBSTITUTION	3	K	CH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09288	E+CH+K+E+AR	E+CH+CHD+E+AR	SAME_CLASS_SUBSTITUTION	3	K	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f68r1	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:CH>CHD	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N09289	E+CH+K+E+AR	E+CH+K+E+AIR	SAME_CLASS_SUBSTITUTION	5	AR	AIR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09290	E+CH+K+E+AR	E+CH+K+E+AL	SAME_CLASS_SUBSTITUTION	5	AR	AL	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09291	E+CH+K+E+AR	E+CH+K+E+L	SAME_CLASS_SUBSTITUTION	5	AR	L	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09292	E+CH+K+E+AR	E+CH+K+EE+AR	SAME_CLASS_SUBSTITUTION	4	E	EE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09293	E+CH+K+E+AR	E+CH+K+EEE+AR	SAME_CLASS_SUBSTITUTION	4	E	EEE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09294	E+CH+K+E+AR	E+CH+OK+E+AR	SAME_CLASS_SUBSTITUTION	3	K	OK	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	1	1	1	f68r1	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N09295	E+CH+K+E+AR	E+CH+P+E+AR	SAME_CLASS_SUBSTITUTION	3	K	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09296	E+CH+K+E+AR	E+CH+R+E+AR	SAME_CLASS_SUBSTITUTION	3	K	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09297	E+CH+K+E+AR	E+CH+S+E+AR	SAME_CLASS_SUBSTITUTION	3	K	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09298	E+CH+K+E+AR	E+CH+SH+E+AR	SAME_CLASS_SUBSTITUTION	3	K	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f68r1	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:CH>SH	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N09299	E+CH+K+E+AR	E+CH+T+E+AR	SAME_CLASS_SUBSTITUTION	3	K	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09300	E+CH+K+E+AR	E+CHD+K+E+AR	SAME_CLASS_SUBSTITUTION	2	CH	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f68r1	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:CHD>K	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N09301	E+CH+K+E+AR	E+K+K+E+AR	SAME_CLASS_SUBSTITUTION	2	CH	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f68r1	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:K>K	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N09302	E+CH+K+E+AR	E+OK+K+E+AR	SAME_CLASS_SUBSTITUTION	2	CH	OK	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f68r1	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:OK>K	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N09303	E+CH+K+E+AR	E+P+K+E+AR	SAME_CLASS_SUBSTITUTION	2	CH	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f68r1	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:P>K	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N09304	E+CH+K+E+AR	E+R+K+E+AR	SAME_CLASS_SUBSTITUTION	2	CH	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f68r1	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:R>K	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N09305	E+CH+K+E+AR	E+S+K+E+AR	SAME_CLASS_SUBSTITUTION	2	CH	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09306	E+CH+K+E+AR	E+SH+K+E+AR	SAME_CLASS_SUBSTITUTION	2	CH	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09307	E+CH+K+E+AR	E+T+K+E+AR	SAME_CLASS_SUBSTITUTION	2	CH	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f68r1	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:T>K	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N09308	E+CH+K+E+AR	EE+CH+K+E+AR	SAME_CLASS_SUBSTITUTION	1	E	EE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09309	E+CH+K+E+AR	EEE+CH+K+E+AR	SAME_CLASS_SUBSTITUTION	1	E	EEE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f68r1	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09317	E+K+E+Y	E+CH+E+Y	SAME_CLASS_SUBSTITUTION	2	K	CH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09318	E+K+E+Y	E+CHD+E+Y	SAME_CLASS_SUBSTITUTION	2	K	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09319	E+K+E+Y	E+K+E+AIIN	SAME_CLASS_SUBSTITUTION	4	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09320	E+K+E+Y	E+K+E+AIN	SAME_CLASS_SUBSTITUTION	4	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09321	E+K+E+Y	E+K+E+OR	SAME_CLASS_SUBSTITUTION	4	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09322	E+K+E+Y	E+K+EE+Y	SAME_CLASS_SUBSTITUTION	3	E	EE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09323	E+K+E+Y	E+K+EEE+Y	SAME_CLASS_SUBSTITUTION	3	E	EEE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09324	E+K+E+Y	E+OK+E+Y	SAME_CLASS_SUBSTITUTION	2	K	OK	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N09325	E+K+E+Y	E+P+E+Y	SAME_CLASS_SUBSTITUTION	2	K	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
