mutation_family	source_atom_or_pair	target_atom_or_pair	substitution_class	neighbor_edge_count	sampled_context_count	all_green_edge_count	all_readable_with_amber_edge_count	mixed_read_stop_edge_count	all_stop_edge_count	edge_readable_rate	operator_is_not_an_authorial_rule
ADJACENT_SWAP	LOCAL_CHAR_F>Y	Y>LOCAL_CHAR_F	ORDER	3	5	3	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_G>IIN	IIN>LOCAL_CHAR_G	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_I>AIIN	AIIN>LOCAL_CHAR_I	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_I>AR	AR>LOCAL_CHAR_I	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_I>E	E>LOCAL_CHAR_I	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_I>G_LABEL	G_LABEL>LOCAL_CHAR_I	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_I>IIN	IIN>LOCAL_CHAR_I	ORDER	4	5	4	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_I>M_LOCAL	M_LOCAL>LOCAL_CHAR_I	ORDER	1	2	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_I>P	P>LOCAL_CHAR_I	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_I>SH	SH>LOCAL_CHAR_I	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_I>Y	Y>LOCAL_CHAR_I	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_J>A_ADDR	A_ADDR>LOCAL_CHAR_J	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	M_LOCAL>D_ADDR	D_ADDR>M_LOCAL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	M_LOCAL>OL	OL>M_LOCAL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	O>AIIN	AIIN>O	ORDER	8	14	8	0	0	0	1.000000	YES
ADJACENT_SWAP	O>AIN	AIN>O	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	O>AIR	AIR>O	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	O>AL	AL>O	ORDER	6	7	6	0	0	0	1.000000	YES
ADJACENT_SWAP	O>AM_ADDR	AM_ADDR>O	ORDER	9	19	9	0	0	0	1.000000	YES
ADJACENT_SWAP	O>AR	AR>O	ORDER	7	7	7	0	0	0	1.000000	YES
ADJACENT_SWAP	O>A_ADDR	A_ADDR>O	ORDER	2	3	2	0	0	0	1.000000	YES
ADJACENT_SWAP	O>CH	CH>O	ORDER	34	49	34	0	0	0	1.000000	YES
ADJACENT_SWAP	O>CHD	CHD>O	ORDER	4	5	4	0	0	0	1.000000	YES
ADJACENT_SWAP	O>DA	DA>O	ORDER	5	6	5	0	0	0	1.000000	YES
ADJACENT_SWAP	O>DY	DY>O	ORDER	26	45	26	0	0	0	1.000000	YES
ADJACENT_SWAP	O>D_ADDR	D_ADDR>O	ORDER	73	114	73	0	0	0	1.000000	YES
ADJACENT_SWAP	O>E	E>O	ORDER	20	21	20	0	0	0	1.000000	YES
ADJACENT_SWAP	O>EE	EE>O	ORDER	7	10	7	0	0	0	1.000000	YES
ADJACENT_SWAP	O>EEE	EEE>O	ORDER	4	4	3	1	0	0	1.000000	YES
ADJACENT_SWAP	O>G_LABEL	G_LABEL>O	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	O>IIN	IIN>O	ORDER	11	28	11	0	0	0	1.000000	YES
ADJACENT_SWAP	O>K	K>O	ORDER	8	12	8	0	0	0	1.000000	YES
ADJACENT_SWAP	O>L	L>O	ORDER	11	40	11	0	0	0	1.000000	YES
ADJACENT_SWAP	O>LOCAL_CHAR_F	LOCAL_CHAR_F>O	ORDER	11	11	11	0	0	0	1.000000	YES
ADJACENT_SWAP	O>LOCAL_CHAR_I	LOCAL_CHAR_I>O	ORDER	2	3	2	0	0	0	1.000000	YES
ADJACENT_SWAP	O>LOCAL_CHAR_J	LOCAL_CHAR_J>O	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	O>M_LOCAL	M_LOCAL>O	ORDER	5	5	5	0	0	0	1.000000	YES
ADJACENT_SWAP	O>OK	OK>O	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	O>OL	OL>O	ORDER	2	4	2	0	0	0	1.000000	YES
ADJACENT_SWAP	O>OR	OR>O	ORDER	3	4	3	0	0	0	1.000000	YES
ADJACENT_SWAP	O>OT	OT>O	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	O>P	P>O	ORDER	34	47	33	0	0	1	0.970588	YES
ADJACENT_SWAP	O>R	R>O	ORDER	7	23	6	0	0	1	0.857143	YES
ADJACENT_SWAP	O>S	S>O	ORDER	22	32	17	0	0	5	0.772727	YES
ADJACENT_SWAP	O>SH	SH>O	ORDER	12	12	10	0	0	2	0.833333	YES
ADJACENT_SWAP	O>S_ADDR	S_ADDR>O	ORDER	3	9	3	0	0	0	1.000000	YES
ADJACENT_SWAP	O>T	T>O	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	O>Y	Y>O	ORDER	21	40	21	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>AIIN	AIIN>OK	ORDER	3	65	3	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>AIN	AIN>OK	ORDER	3	63	3	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>AIR	AIR>OK	ORDER	1	4	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>AL	AL>OK	ORDER	9	59	9	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>AM_ADDR	AM_ADDR>OK	ORDER	2	4	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>AN	AN>OK	ORDER	2	5	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>AR	AR>OK	ORDER	4	40	4	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>A_ADDR	A_ADDR>OK	ORDER	5	5	4	1	0	0	1.000000	YES
ADJACENT_SWAP	OK>CH	CH>OK	ORDER	16	26	0	16	0	0	1.000000	YES
ADJACENT_SWAP	OK>CHD	CHD>OK	ORDER	5	15	0	0	0	5	0.000000	YES
ADJACENT_SWAP	OK>E	E>OK	ORDER	27	120	26	1	0	0	1.000000	YES
ADJACENT_SWAP	OK>EE	EE>OK	ORDER	16	123	15	1	0	0	1.000000	YES
ADJACENT_SWAP	OK>EEE	EEE>OK	ORDER	2	7	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>IIN	IIN>OK	ORDER	1	2	0	0	0	1	0.000000	YES
ADJACENT_SWAP	OK>O	O>OK	ORDER	9	10	9	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>OL	OL>OK	ORDER	2	29	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>OR	OR>OK	ORDER	3	11	3	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>S	S>OK	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>SH	SH>OK	ORDER	7	11	7	0	0	0	1.000000	YES
ADJACENT_SWAP	OK>Y	Y>OK	ORDER	6	62	6	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>AIIN	AIIN>OL	ORDER	5	17	5	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>AIN	AIN>OL	ORDER	2	8	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>AL	AL>OL	ORDER	4	6	4	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>AM_ADDR	AM_ADDR>OL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>AR	AR>OL	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>CARRIER_Q	CARRIER_Q>OL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>CH	CH>OL	ORDER	9	13	9	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>CHD	CHD>OL	ORDER	7	14	6	0	0	1	0.857143	YES
ADJACENT_SWAP	OL>DA	DA>OL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>DY	DY>OL	ORDER	5	18	5	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>D_ADDR	D_ADDR>OL	ORDER	12	17	12	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>E	E>OL	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>EE	EE>OL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>EEE	EEE>OL	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>K	K>OL	ORDER	18	50	18	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>L	L>OL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>LOCAL_CHAR_F	LOCAL_CHAR_F>OL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>O	O>OL	ORDER	4	5	4	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>OK	OK>OL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>OR	OR>OL	ORDER	1	6	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>OT	OT>OL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>P	P>OL	ORDER	4	5	3	0	0	1	0.750000	YES
ADJACENT_SWAP	OL>S	S>OL	ORDER	5	6	4	0	0	1	0.800000	YES
ADJACENT_SWAP	OL>SH	SH>OL	ORDER	7	16	7	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>T	T>OL	ORDER	5	7	5	0	0	0	1.000000	YES
ADJACENT_SWAP	OL>Y	Y>OL	ORDER	11	46	11	0	0	0	1.000000	YES
ADJACENT_SWAP	OR>AIIN	AIIN>OR	ORDER	3	5	3	0	0	0	1.000000	YES
ADJACENT_SWAP	OR>AIN	AIN>OR	ORDER	3	5	3	0	0	0	1.000000	YES
ADJACENT_SWAP	OR>AL	AL>OR	ORDER	2	3	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OR>CH	CH>OR	ORDER	4	5	4	0	0	0	1.000000	YES
ADJACENT_SWAP	OR>DY	DY>OR	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OR>LOCAL_CHAR_I	LOCAL_CHAR_I>OR	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OR>O	O>OR	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	OR>OL	OL>OR	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OR>SH	SH>OR	ORDER	4	4	3	0	0	1	0.750000	YES
ADJACENT_SWAP	OR>Y	Y>OR	ORDER	7	9	7	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>AIIN	AIIN>OT	ORDER	2	22	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>AIN	AIN>OT	ORDER	1	17	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>AIR	AIR>OT	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>AL	AL>OT	ORDER	6	23	6	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>AM_ADDR	AM_ADDR>OT	ORDER	2	8	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>AN	AN>OT	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>AR	AR>OT	ORDER	3	24	3	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>A_ADDR	A_ADDR>OT	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>CH	CH>OT	ORDER	11	24	11	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>CHD	CHD>OT	ORDER	2	5	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>D_ADDR	D_ADDR>OT	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>E	E>OT	ORDER	20	72	20	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>EE	EE>OT	ORDER	13	53	12	1	0	0	1.000000	YES
ADJACENT_SWAP	OT>EEE	EEE>OT	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>IIN	IIN>OT	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>O	O>OT	ORDER	7	11	7	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>OL	OL>OT	ORDER	6	14	6	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>OR	OR>OT	ORDER	2	9	2	0	0	0	1.000000	YES
ADJACENT_SWAP	OT>SH	SH>OT	ORDER	3	3	2	0	0	1	0.666667	YES
ADJACENT_SWAP	OT>Y	Y>OT	ORDER	5	40	5	0	0	0	1.000000	YES
ADJACENT_SWAP	P>AIIN	AIIN>P	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	P>AIR	AIR>P	ORDER	1	2	1	0	0	0	1.000000	YES
ADJACENT_SWAP	P>AL	AL>P	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	P>AR	AR>P	ORDER	5	7	5	0	0	0	1.000000	YES
ADJACENT_SWAP	P>CH	CH>P	ORDER	23	23	23	0	0	0	1.000000	YES
ADJACENT_SWAP	P>CHD	CHD>P	ORDER	12	26	0	0	0	12	0.000000	YES
ADJACENT_SWAP	P>DA	DA>P	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	P>D_ADDR	D_ADDR>P	ORDER	2	2	1	0	0	1	0.500000	YES
ADJACENT_SWAP	P>E	E>P	ORDER	12	16	11	0	0	1	0.916667	YES
ADJACENT_SWAP	P>EEE	EEE>P	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	P>O	O>P	ORDER	11	11	9	0	0	2	0.818182	YES
ADJACENT_SWAP	P>OL	OL>P	ORDER	14	16	14	0	0	0	1.000000	YES
ADJACENT_SWAP	P>OR	OR>P	ORDER	2	3	2	0	0	0	1.000000	YES
ADJACENT_SWAP	P>OT	OT>P	ORDER	1	1	0	1	0	0	1.000000	YES
ADJACENT_SWAP	P>SH	SH>P	ORDER	10	13	0	0	0	10	0.000000	YES
ADJACENT_SWAP	P>Y	Y>P	ORDER	19	27	17	0	0	2	0.894737	YES
ADJACENT_SWAP	R>AIIN	AIIN>R	ORDER	2	9	2	0	0	0	1.000000	YES
ADJACENT_SWAP	R>AIN	AIN>R	ORDER	1	3	1	0	0	0	1.000000	YES
ADJACENT_SWAP	R>AIR	AIR>R	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	R>AL	AL>R	ORDER	3	4	3	0	0	0	1.000000	YES
ADJACENT_SWAP	R>AM_ADDR	AM_ADDR>R	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	R>A_ADDR	A_ADDR>R	ORDER	5	6	4	0	0	1	0.800000	YES
ADJACENT_SWAP	R>CH	CH>R	ORDER	3	3	2	0	0	1	0.666667	YES
ADJACENT_SWAP	R>CHD	CHD>R	ORDER	1	2	0	0	0	1	0.000000	YES
ADJACENT_SWAP	R>E	E>R	ORDER	1	1	0	0	0	1	0.000000	YES
ADJACENT_SWAP	R>O	O>R	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	R>OL	OL>R	ORDER	3	6	3	0	0	0	1.000000	YES
ADJACENT_SWAP	R>OR	OR>R	ORDER	3	4	3	0	0	0	1.000000	YES
ADJACENT_SWAP	R>SH	SH>R	ORDER	4	6	0	0	0	4	0.000000	YES
ADJACENT_SWAP	R>T	T>R	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	R>Y	Y>R	ORDER	3	8	3	0	0	0	1.000000	YES
ADJACENT_SWAP	S>AIIN	AIIN>S	ORDER	2	22	2	0	0	0	1.000000	YES
ADJACENT_SWAP	S>AIN	AIN>S	ORDER	4	26	4	0	0	0	1.000000	YES
ADJACENT_SWAP	S>AIR	AIR>S	ORDER	2	3	2	0	0	0	1.000000	YES
ADJACENT_SWAP	S>AL	AL>S	ORDER	12	21	8	0	0	4	0.666667	YES
ADJACENT_SWAP	S>AM_ADDR	AM_ADDR>S	ORDER	1	3	1	0	0	0	1.000000	YES
ADJACENT_SWAP	S>AN	AN>S	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	S>AR	AR>S	ORDER	5	19	5	0	0	0	1.000000	YES
ADJACENT_SWAP	S>A_ADDR	A_ADDR>S	ORDER	6	7	6	0	0	0	1.000000	YES
ADJACENT_SWAP	S>CH	CH>S	ORDER	4	4	4	0	0	0	1.000000	YES
ADJACENT_SWAP	S>DY	DY>S	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	S>E	E>S	ORDER	7	7	5	0	0	2	0.714286	YES
ADJACENT_SWAP	S>EE	EE>S	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	S>G_LABEL	G_LABEL>S	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	S>K	K>S	ORDER	2	2	0	0	0	2	0.000000	YES
ADJACENT_SWAP	S>L	L>S	ORDER	1	2	1	0	0	0	1.000000	YES
ADJACENT_SWAP	S>O	O>S	ORDER	9	13	9	0	0	0	1.000000	YES
ADJACENT_SWAP	S>OK	OK>S	ORDER	3	3	0	3	0	0	1.000000	YES
ADJACENT_SWAP	S>OL	OL>S	ORDER	6	8	5	0	0	1	0.833333	YES
ADJACENT_SWAP	S>OR	OR>S	ORDER	4	12	4	0	0	0	1.000000	YES
ADJACENT_SWAP	S>OT	OT>S	ORDER	4	5	4	0	0	0	1.000000	YES
ADJACENT_SWAP	S>SH	SH>S	ORDER	5	7	0	0	0	5	0.000000	YES
ADJACENT_SWAP	S>Y	Y>S	ORDER	8	8	8	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>AIIN	AIIN>SH	ORDER	1	4	1	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>AL	AL>SH	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>AR	AR>SH	ORDER	3	5	3	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>CH	CH>SH	ORDER	9	28	0	0	0	9	0.000000	YES
ADJACENT_SWAP	SH>DY	DY>SH	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>D_ADDR	D_ADDR>SH	ORDER	9	14	9	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>E	E>SH	ORDER	100	261	93	3	0	4	0.960000	YES
ADJACENT_SWAP	SH>EE	EE>SH	ORDER	28	105	24	2	0	2	0.928571	YES
ADJACENT_SWAP	SH>K	K>SH	ORDER	2	4	1	0	0	1	0.500000	YES
ADJACENT_SWAP	SH>L	L>SH	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>O	O>SH	ORDER	27	46	24	0	0	3	0.888889	YES
ADJACENT_SWAP	SH>OK	OK>SH	ORDER	6	6	6	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>OL	OL>SH	ORDER	8	28	8	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>OR	OR>SH	ORDER	10	22	10	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>OT	OT>SH	ORDER	2	2	1	0	0	1	0.500000	YES
ADJACENT_SWAP	SH>T	T>SH	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	SH>Y	Y>SH	ORDER	14	16	13	1	0	0	1.000000	YES
ADJACENT_SWAP	S_ADDR>D_ADDR	D_ADDR>S_ADDR	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	T>AIIN	AIIN>T	ORDER	7	15	7	0	0	0	1.000000	YES
ADJACENT_SWAP	T>AIN	AIN>T	ORDER	4	7	4	0	0	0	1.000000	YES
ADJACENT_SWAP	T>AL	AL>T	ORDER	8	16	8	0	0	0	1.000000	YES
ADJACENT_SWAP	T>AR	AR>T	ORDER	8	16	8	0	0	0	1.000000	YES
ADJACENT_SWAP	T>A_ADDR	A_ADDR>T	ORDER	1	1	0	0	0	1	0.000000	YES
ADJACENT_SWAP	T>CH	CH>T	ORDER	13	18	13	0	0	0	1.000000	YES
ADJACENT_SWAP	T>CHD	CHD>T	ORDER	5	9	0	0	0	5	0.000000	YES
ADJACENT_SWAP	T>D_ADDR	D_ADDR>T	ORDER	4	4	4	0	0	0	1.000000	YES
ADJACENT_SWAP	T>E	E>T	ORDER	34	53	33	0	0	1	0.970588	YES
ADJACENT_SWAP	T>EE	EE>T	ORDER	10	12	10	0	0	0	1.000000	YES
ADJACENT_SWAP	T>EEE	EEE>T	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	T>IIN	IIN>T	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	T>LOCAL_CHAR_I	LOCAL_CHAR_I>T	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	T>O	O>T	ORDER	15	18	13	0	0	2	0.866667	YES
ADJACENT_SWAP	T>OK	OK>T	ORDER	2	2	0	0	0	2	0.000000	YES
ADJACENT_SWAP	T>OL	OL>T	ORDER	10	22	9	0	0	1	0.900000	YES
ADJACENT_SWAP	T>OR	OR>T	ORDER	5	7	5	0	0	0	1.000000	YES
ADJACENT_SWAP	T>R	R>T	ORDER	1	1	0	1	0	0	1.000000	YES
ADJACENT_SWAP	T>SH	SH>T	ORDER	7	7	0	7	0	0	1.000000	YES
ADJACENT_SWAP	T>Y	Y>T	ORDER	28	79	27	0	0	1	0.964286	YES
ADJACENT_SWAP	Y>AIIN	AIIN>Y	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>AIN	AIN>Y	ORDER	1	2	1	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>AL	AL>Y	ORDER	2	4	2	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>AR	AR>Y	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>CH	CH>Y	ORDER	14	14	14	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>CHD	CHD>Y	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>DA	DA>Y	ORDER	1	2	1	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>DY	DY>Y	ORDER	6	6	6	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>D_ADDR	D_ADDR>Y	ORDER	13	18	13	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>E	E>Y	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>IIN	IIN>Y	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>K	K>Y	ORDER	45	69	39	0	0	6	0.866667	YES
ADJACENT_SWAP	Y>L	L>Y	ORDER	6	7	6	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>LOCAL_CHAR_F	LOCAL_CHAR_F>Y	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>O	O>Y	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>OK	OK>Y	ORDER	3	3	2	0	0	1	0.666667	YES
ADJACENT_SWAP	Y>OL	OL>Y	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>P	P>Y	ORDER	6	7	6	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>R	R>Y	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>S	S>Y	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>SH	SH>Y	ORDER	6	11	6	0	0	0	1.000000	YES
ADJACENT_SWAP	Y>T	T>Y	ORDER	28	43	26	1	0	1	0.964286	YES
ATOM_DELETION	AIIN	NONE	ARGUMENT	80	424	78	1	0	1	0.987500	YES
ATOM_DELETION	AIN	NONE	ARGUMENT	46	236	44	1	0	1	0.978261	YES
ATOM_DELETION	AIR	NONE	RELATION	23	43	22	0	0	1	0.956522	YES
ATOM_DELETION	AL	NONE	RELATION	131	345	126	0	0	5	0.961832	YES
ATOM_DELETION	AM_ADDR	NONE	LOCAL_OR_CLASS_SIGN	35	71	34	0	0	1	0.971429	YES
ATOM_DELETION	AN	NONE	LOCAL_OR_CLASS_SIGN	9	12	9	0	0	0	1.000000	YES
ATOM_DELETION	AR	NONE	RELATION	108	314	107	0	0	1	0.990741	YES
ATOM_DELETION	A_ADDR	NONE	LOCAL_OR_CLASS_SIGN	44	52	39	1	0	4	0.909091	YES
ATOM_DELETION	CARRIER_Q	NONE	FORMAL_CONTROL	46	68	46	0	0	0	1.000000	YES
ATOM_DELETION	CH	NONE	ACTION_HEAD	410	805	402	6	0	2	0.995122	YES
ATOM_DELETION	CHD	NONE	ACTION_HEAD	78	263	75	1	0	2	0.974359	YES
ATOM_DELETION	DA	NONE	FORMAL_CONTROL	20	35	20	0	0	0	1.000000	YES
ATOM_DELETION	DY	NONE	FORMAL_CONTROL	133	397	131	2	0	0	1.000000	YES
ATOM_DELETION	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	247	428	245	0	0	2	0.991903	YES
ATOM_DELETION	D_LABEL	NONE	LOCAL_OR_CLASS_SIGN	2	2	2	0	0	0	1.000000	YES
ATOM_DELETION	E	NONE	GRADE	378	861	365	4	0	9	0.976190	YES
ATOM_DELETION	EE	NONE	GRADE	135	421	128	2	0	5	0.962963	YES
ATOM_DELETION	EEE	NONE	GRADE	21	28	21	0	0	0	1.000000	YES
ATOM_DELETION	G_LABEL	NONE	LOCAL_OR_CLASS_SIGN	4	4	4	0	0	0	1.000000	YES
ATOM_DELETION	HO	NONE	LOCAL_OR_CLASS_SIGN	8	19	7	0	0	1	0.875000	YES
ATOM_DELETION	IIN	NONE	FORMAL_CONTROL	29	52	27	0	0	2	0.931034	YES
ATOM_DELETION	K	NONE	ACTION_HEAD	245	488	241	1	0	3	0.987755	YES
ATOM_DELETION	L	NONE	RELATION	112	241	111	0	0	1	0.991071	YES
ATOM_DELETION	LOCAL_CHAR_B	NONE	LOCAL_OR_CLASS_SIGN	1	2	1	0	0	0	1.000000	YES
ATOM_DELETION	LOCAL_CHAR_F	NONE	LOCAL_OR_CLASS_SIGN	31	33	31	0	0	0	1.000000	YES
ATOM_DELETION	LOCAL_CHAR_G	NONE	LOCAL_OR_CLASS_SIGN	11	12	10	0	0	1	0.909091	YES
ATOM_DELETION	LOCAL_CHAR_I	NONE	LOCAL_OR_CLASS_SIGN	15	17	15	0	0	0	1.000000	YES
ATOM_DELETION	LOCAL_CHAR_J	NONE	LOCAL_OR_CLASS_SIGN	1	1	1	0	0	0	1.000000	YES
ATOM_DELETION	M_LOCAL	NONE	LOCAL_OR_CLASS_SIGN	10	12	10	0	0	0	1.000000	YES
ATOM_DELETION	O	NONE	FORMAL_CONTROL	414	698	403	1	0	10	0.975845	YES
ATOM_DELETION	OK	NONE	ACTION_HEAD	126	668	120	3	2	1	0.976190	YES
ATOM_DELETION	OL	NONE	ORDER_CONTROL	189	652	184	1	0	4	0.978836	YES
ATOM_DELETION	OR	NONE	ARGUMENT	104	261	101	1	0	2	0.980769	YES
ATOM_DELETION	OS	NONE	LOCAL_OR_CLASS_SIGN	1	8	0	0	0	1	0.000000	YES
