replay_id	source_probe_id	source_surface	synthetic_unseen_surface	content_class	source_surface_template	mutated_surface_template	source_component_template	mutated_component_template	source_slot_topology	mutated_slot_topology	matched_surface_template_id	familiarity_state	familiarity_rank	source_route	mutated_route	route_stable	source_family_markers	mutated_family_markers	family_marker_trace_stable	source_has_family_marker	mutation_retains_any_family_marker	function_template_stable	gdt470_supported_replay_pass	replay_pass
G471-M048	G466-U048	olfsheoral	olfxsheoral	STAR_BEARING_RING_POSITION	ol{NAME_1}sh{NAME_2}al	ol{NAME_1}sh{NAME_2}al	OL · {NAME_1} · SH · {NAME_2} · AL	OL · {NAME_1} · SH · {NAME_2} · AL	PREFIX · {NAME_1} · INTERNAL · {NAME_2} · SUFFIX	PREFIX · {NAME_1} · INTERNAL · {NAME_2} · SUFFIX	G471-T020	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M049	G466-U049	opalal	oxpalal	STAR_BEARING_RING_POSITION	{NAME_1}alal	{NAME_1}alal	{NAME_1} · AL · AL	{NAME_1} · AL · AL	{NAME_1} · INTERNAL · SUFFIX	{NAME_1} · INTERNAL · SUFFIX	G471-T041	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	opal=STERNSTELLENFAMILIE|ala=STERNSTELLENFAMILIE|pa=STERNSTELLENFAMILIE	ala=STERNSTELLENFAMILIE|pa=STERNSTELLENFAMILIE	NO	YES	YES	YES	YES	YES
G471-M050	G466-U050	yfary	yxfary	STAR_BEARING_RING_POSITION	{NAME_1}ar{NAME_2}	{NAME_1}ar{NAME_2}	{NAME_1} · AR · {NAME_2}	{NAME_1} · AR · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	G471-T053	CROSS_OWNER_RECURRENT_EXACT_FUNCTION_TEMPLATE	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M051	G466-U051	oraiiral	oraxiiral	STAR_BEARING_RING_POSITION	or{NAME_1}al	or{NAME_1}al	OR · {NAME_1} · AL	OR · {NAME_1} · AL	PREFIX · {NAME_1} · SUFFIX	PREFIX · {NAME_1} · SUFFIX	G471-T023	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	raii=STERNSTELLENFAMILIE	NONE	NO	YES	NO	YES	YES	YES
G471-M052	G466-U052	ytoar	yxtoar	STAR_BEARING_RING_POSITION	{NAME_1}ar	{NAME_1}ar	{NAME_1} · AR	{NAME_1} · AR	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T049	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M053	G466-U053	octho	oxctho	STAR_BEARING_RING_POSITION	{NAME_1}cth{NAME_2}	{NAME_1}cth{NAME_2}	{NAME_1} · CH+T · {NAME_2}	{NAME_1} · CH+T · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	G471-T058	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M054	G466-U054	oletal	olextal	STAR_BEARING_RING_POSITION	ol{NAME_1}al	ol{NAME_1}al	OL · {NAME_1} · AL	OL · {NAME_1} · AL	PREFIX · {NAME_1} · SUFFIX	PREFIX · {NAME_1} · SUFFIX	G471-T017	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	tal=STERNSTELLENFAMILIE	tal=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M055	G466-U055	darchdar	dxarchdar	BATH_OR_OUTLET_STATION	{NAME_1}ar{NAME_2}ar	{NAME_1}ar{NAME_2}ar	{NAME_1} · AR · {NAME_2} · AR	{NAME_1} · AR · {NAME_2} · AR	{NAME_1} · INTERNAL · {NAME_2} · SUFFIX	{NAME_1} · INTERNAL · {NAME_2} · SUFFIX	G471-T054	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M056	G466-U056	olkchs	olkxchs	BATH_OR_OUTLET_STATION	ol{NAME_1}	ol{NAME_1}	OL · {NAME_1}	OL · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T016	CROSS_OWNER_RECURRENT_EXACT_FUNCTION_TEMPLATE	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M057	G466-U057	otork	otoxrk	BATH_OR_OUTLET_STATION	ot{NAME_1}	ot{NAME_1}	OT · {NAME_1}	OT · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T027	CROSS_OWNER_RECURRENT_EXACT_FUNCTION_TEMPLATE	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M058	G466-U058	soral	sxoral	BATH_OR_OUTLET_STATION	{NAME_1}al	{NAME_1}al	{NAME_1} · AL	{NAME_1} · AL	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T040	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M059	G466-U059	dotedy	dxotedy	BATH_OR_OUTLET_STATION	{NAME_1}ot{NAME_2}	{NAME_1}ot{NAME_2}	{NAME_1} · OT · {NAME_2}	{NAME_1} · OT · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	G471-T069	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M060	G466-U060	okalyd	okalyxd	DRUG_OR_INGREDIENT_OBJECT	okal{NAME_1}	okal{NAME_1}	OK · AL · {NAME_1}	OK · AL · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	G471-T009	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M061	G466-U061	cheocthy	cxheocthy	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}cthy	{NAME_1}cthy	{NAME_1} · CH+T+Y	{NAME_1} · CH+T+Y	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T057	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	cheo=DROGENFAMILIE	NONE	NO	YES	NO	YES	YES	YES
G471-M062	G466-U062	cpheor	cxpheor	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}or	{NAME_1}or	{NAME_1} · OR	{NAME_1} · OR	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T067	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M063	G466-U063	arody	aroxdy	DRUG_OR_INGREDIENT_OBJECT	ar{NAME_1}	ar{NAME_1}	AR · {NAME_1}	AR · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T003	CROSS_OWNER_RECURRENT_EXACT_FUNCTION_TEMPLATE	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M064	G466-U064	otoram	otoxram	DRUG_OR_INGREDIENT_OBJECT	ot{NAME_1}am	ot{NAME_1}am	OT · {NAME_1} · AM_ADDR	OT · {NAME_1} · AM_ADDR	PREFIX · {NAME_1} · SUFFIX	PREFIX · {NAME_1} · SUFFIX	G471-T029	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	otora=DROGENFAMILIE	NONE	NO	YES	NO	YES	YES	YES
G471-M065	G466-U065	otora	otoxra	DRUG_OR_INGREDIENT_OBJECT	ot{NAME_1}	ot{NAME_1}	OT · {NAME_1}	OT · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T027	CROSS_OWNER_RECURRENT_EXACT_FUNCTION_TEMPLATE	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	otora=DROGENFAMILIE	NONE	NO	YES	NO	YES	YES	YES
G471-M066	G466-U066	cheosdy	cxheosdy	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}	{NAME_1}	{NAME_1}	{NAME_1}	{NAME_1}	{NAME_1}	G471-T035	WHOLE_NAME_DEFAULT	7	STRICT_OWNER_FAMILY_PLUS_LEARNED_NAME	WHOLE_LEARNED_OWNER_NAME	NO	cheo=DROGENFAMILIE	NONE	NO	YES	NO	YES	YES	YES
G471-M067	G466-U067	daramdal	dxaramdal	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}ar{NAME_2}dal	{NAME_1}ar{NAME_2}dal	{NAME_1} · AR · {NAME_2} · AL	{NAME_1} · AR · {NAME_2} · AL	{NAME_1} · INTERNAL · {NAME_2} · SUFFIX	{NAME_1} · INTERNAL · {NAME_2} · SUFFIX	G471-T055	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	dara=DROGENFAMILIE	NONE	NO	YES	NO	YES	YES	YES
G471-M068	G466-U068	otydary	otyxdary	DRUG_OR_INGREDIENT_OBJECT	ot{NAME_1}dar{NAME_2}	ot{NAME_1}dar{NAME_2}	OT · {NAME_1} · D_ADDR+AR · {NAME_2}	OT · {NAME_1} · D_ADDR+AR · {NAME_2}	PREFIX · {NAME_1} · INTERNAL · {NAME_2}	PREFIX · {NAME_1} · INTERNAL · {NAME_2}	G471-T032	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M069	G466-U069	otdordy	otdxordy	DRUG_OR_INGREDIENT_OBJECT	ot{NAME_1}	ot{NAME_1}	OT · {NAME_1}	OT · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T027	CROSS_OWNER_RECURRENT_EXACT_FUNCTION_TEMPLATE	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M070	G466-U070	dararda	dxararda	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}arar{NAME_2}	{NAME_1}arar{NAME_2}	{NAME_1} · AR · AR · {NAME_2}	{NAME_1} · AR · AR · {NAME_2}	{NAME_1} · INTERNAL · INTERNAL · {NAME_2}	{NAME_1} · INTERNAL · INTERNAL · {NAME_2}	G471-T051	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	arar=DROGENFAMILIE|dara=DROGENFAMILIE	arar=DROGENFAMILIE	NO	YES	YES	YES	YES	YES
G471-M071	G466-U071	qkol	qxkol	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}ol	{NAME_1}ol	{NAME_1} · OL	{NAME_1} · OL	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T064	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M072	G466-U072	oldam	oldxam	DRUG_OR_INGREDIENT_OBJECT	ol{NAME_1}am	ol{NAME_1}am	OL · {NAME_1} · AM_ADDR	OL · {NAME_1} · AM_ADDR	PREFIX · {NAME_1} · SUFFIX	PREFIX · {NAME_1} · SUFFIX	G471-T019	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M073	G466-U073	otoldy	otoldxy	DRUG_OR_INGREDIENT_OBJECT	otol{NAME_1}	otol{NAME_1}	OT+OL · {NAME_1}	OT+OL · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T026	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M074	G466-U074	ararchodaiin	ararcxhodaiin	DRUG_OR_INGREDIENT_OBJECT	arar{NAME_1}daiin	arar{NAME_1}daiin	AR · AR · {NAME_1} · AIIN	AR · AR · {NAME_1} · AIIN	PREFIX · INTERNAL · {NAME_1} · SUFFIX	PREFIX · INTERNAL · {NAME_1} · SUFFIX	G471-T002	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	arar=DROGENFAMILIE	arar=DROGENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M075	G466-U075	otorain	otoxrain	DRUG_OR_INGREDIENT_OBJECT	ot{NAME_1}ain	ot{NAME_1}ain	OT · {NAME_1} · AIN	OT · {NAME_1} · AIN	PREFIX · {NAME_1} · SUFFIX	PREFIX · {NAME_1} · SUFFIX	G471-T028	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	otora=DROGENFAMILIE	NONE	NO	YES	NO	YES	YES	YES
G471-M076	G466-U076	ykocfhy	yxkocfhy	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}cfhy	{NAME_1}cfhy	{NAME_1} · CH+LOCAL_CHAR_F+Y	{NAME_1} · CH+LOCAL_CHAR_F+Y	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T056	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M077	G466-U077	saldam	sxaldam	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}al{NAME_2}am	{NAME_1}al{NAME_2}am	{NAME_1} · AL · {NAME_2} · AM_ADDR	{NAME_1} · AL · {NAME_2} · AM_ADDR	{NAME_1} · INTERNAL · {NAME_2} · SUFFIX	{NAME_1} · INTERNAL · {NAME_2} · SUFFIX	G471-T046	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M078	G466-U078	sydarary	sxydarary	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}darar{NAME_2}	{NAME_1}darar{NAME_2}	{NAME_1} · D_ADDR+AR · AR · {NAME_2}	{NAME_1} · D_ADDR+AR · AR · {NAME_2}	{NAME_1} · INTERNAL · INTERNAL · {NAME_2}	{NAME_1} · INTERNAL · INTERNAL · {NAME_2}	G471-T060	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	arar=DROGENFAMILIE|dara=DROGENFAMILIE	arar=DROGENFAMILIE|dara=DROGENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M079	G466-U079	odory	oxdory	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}ory	{NAME_1}ory	{NAME_1} · OR+Y	{NAME_1} · OR+Y	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T068	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M080	G466-U080	doly	dxoly	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}oly	{NAME_1}oly	{NAME_1} · OL+Y	{NAME_1} · OL+Y	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T066	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M081	G466-U081	opchosam	oxpchosam	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}am	{NAME_1}am	{NAME_1} · AM_ADDR	{NAME_1} · AM_ADDR	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T048	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M082	G466-U082	saloiinsheol	sxaloiinsheol	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}al{NAME_2}sh{NAME_3}ol	{NAME_1}al{NAME_2}sh{NAME_3}ol	{NAME_1} · AL · {NAME_2} · SH · {NAME_3} · OL	{NAME_1} · AL · {NAME_2} · SH · {NAME_3} · OL	{NAME_1} · INTERNAL · {NAME_2} · INTERNAL · {NAME_3} · SUFFIX	{NAME_1} · INTERNAL · {NAME_2} · INTERNAL · {NAME_3} · SUFFIX	G471-T047	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M083	G466-U083	otold	otoldx	DRUG_OR_INGREDIENT_OBJECT	otol{NAME_1}	otol{NAME_1}	OT+OL · {NAME_1}	OT+OL · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T026	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M084	G466-U084	opchoroiin	oxpchoroiin	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}oiin	{NAME_1}oiin	{NAME_1} · O+IIN	{NAME_1} · O+IIN	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T062	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M085	G466-U085	oporain	oxporain	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}ain	{NAME_1}ain	{NAME_1} · AIN	{NAME_1} · AIN	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T037	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M086	G466-U086	okshdchos	okshdxchos	DRUG_OR_INGREDIENT_OBJECT	oksh{NAME_1}	oksh{NAME_1}	OK · SH · {NAME_1}	OK · SH · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	G471-T011	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M087	G466-U087	yorain	yxorain	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}ain	{NAME_1}ain	{NAME_1} · AIN	{NAME_1} · AIN	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T037	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M088	G466-U088	ofakal	ofaxkal	DRUG_OR_INGREDIENT_OBJECT	of{NAME_1}al	of{NAME_1}al	O+LOCAL_CHAR_F · {NAME_1} · AL	O+LOCAL_CHAR_F · {NAME_1} · AL	PREFIX · {NAME_1} · SUFFIX	PREFIX · {NAME_1} · SUFFIX	G471-T006	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M089	G466-U089	ytarem	yxtarem	DRUG_OR_INGREDIENT_OBJECT	{NAME_1}ar{NAME_2}	{NAME_1}ar{NAME_2}	{NAME_1} · AR · {NAME_2}	{NAME_1} · AR · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	G471-T053	CROSS_OWNER_RECURRENT_EXACT_FUNCTION_TEMPLATE	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
