instruction_id	clause_id	physical_page	register	start_event	end_event	event_count	loci	crosses_physical_line	surface_sequence	component_sequence	fluent_workshop_de	editorial_boundary	minimal_verb_sequence	revised_fluent_de
P917-I0312	P915-C022	f75r	BIOLOGICAL	P912-E0476	P912-E0478	3	f75r.5	NO	chey · ckhey · r	Y | CKH+E+Y | R	Diesen Posten kurz den Zustand markieren durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	R	Diesen Posten kurz kennzeichnen durch den Durchlass.
P917-I0313	P915-C022	f75r	BIOLOGICAL	P912-E0479	P912-E0481	3	f75r.5	NO	ain · ol · olsheedy	AIN | OL | OL+SH+EE+DY	Weiter als eine Portion länger halten; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Weiter als eine Portion länger halten; fertig.
P917-I0314	P915-C023	f75r	BIOLOGICAL	P912-E0482	P912-E0482	1	f75r.5	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0315	P915-C023	f75r	BIOLOGICAL	P912-E0483	P912-E0483	1	f75r.5	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0316	P915-C023	f75r	BIOLOGICAL	P912-E0484	P912-E0484	1	f75r.6	NO	pcheykeeor	P+Y+K+EE+OR	Diesen Posten und den Ansatz länger einsetzen und zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	P>K	Diesen Posten und den Ansatz länger einsetzen und zugeben.
P917-I0317	P915-C023	f75r	BIOLOGICAL	P912-E0485	P912-E0485	1	f75r.6	NO	olky	SOLK+Y	Diesen Posten an der Sammelstelle aufnehmen.	ACTION_OR_LICENSED_CLOSE	SOLK	Diesen Posten auffangen.
P917-I0318	P915-C023	f75r	BIOLOGICAL	P912-E0486	P912-E0487	2	f75r.6	NO	dar · okey	D_ADDR+AR | OK+E+Y	Aus diesem Teil von der Entnahmestelle diesen Posten kurz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Aus diesem Teil von der Entnahmestelle diesen Posten kurz ansetzen.
P917-I0319	P915-C023	f75r	BIOLOGICAL	P912-E0488	P912-E0488	1	f75r.6	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0320	P915-C023	f75r	BIOLOGICAL	P912-E0489	P912-E0489	1	f75r.6	NO	chcthy	CH+CTH+Y	Diesen Posten entnehmen und bis bereit führen.	ACTION_OR_LICENSED_CLOSE	CH>CTH	Diesen Posten entnehmen und bereitstellen.
P917-I0321	P915-C023	f75r	BIOLOGICAL	P912-E0490	P912-E0490	1	f75r.6	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0322	P915-C024	f75r	BIOLOGICAL	P912-E0491	P912-E0491	1	f75r.6	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0323	P915-C024	f75r	BIOLOGICAL	P912-E0492	P912-E0492	1	f75r.7	NO	pchedy	P+CHD+DY	Einsetzen und umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	P>CHD	Einsetzen und umsetzen; fertig.
P917-I0324	P915-C025	f75r	BIOLOGICAL	P912-E0493	P912-E0493	1	f75r.7	NO	qokshdy	OK+SH+DY	Ansetzen und halten; fertig.	ACTION_OR_LICENSED_CLOSE	OK>SH	Ansetzen und halten; fertig.
P917-I0325	P915-C026	f75r	BIOLOGICAL	P912-E0494	P912-E0494	1	f75r.7	NO	ytain	Y+T+AIN	Als eine Portion diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Als eine Portion diesen Posten einstellen.
P917-I0326	P915-C026	f75r	BIOLOGICAL	P912-E0495	P912-E0495	1	f75r.7	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I0327	P915-C026	f75r	BIOLOGICAL	P912-E0496	P912-E0496	1	f75r.7	NO	qokar	OK+AR	Von der Entnahmestelle ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle ansetzen.
P917-I0328	P915-C026	f75r	BIOLOGICAL	P912-E0497	P912-E0499	3	f75r.7	NO	chy · lol · chedy	Y | L+OL | CHD+Y	Weiter diesen Posten umsetzen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter diesen Posten umsetzen in den nächsten Lauf.
P917-I0329	P915-C026	f75r	BIOLOGICAL	P912-E0500	P912-E0500	1	f75r.7	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0330	P915-C026	f75r	BIOLOGICAL	P912-E0501	P912-E0501	1	f75r.8	NO	sor	S+OR	Den Ansatz prüfen.	ACTION_OR_LICENSED_CLOSE	S	Den Ansatz wählen.
P917-I0331	P915-C026	f75r	BIOLOGICAL	P912-E0502	P912-E0503	2	f75r.8	NO	chey · qokardy	Y | OK+AR+DY	Von der Entnahmestelle diesen Posten ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle diesen Posten ansetzen; fertig.
P917-I0332	P915-C027	f75r	BIOLOGICAL	P912-E0504	P912-E0504	1	f75r.8	NO	dsheckhy	D_ADDR+SH+E+CKH+Y	Aus diesem Teil diesen Posten kurz halten durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	SH	Aus diesem Teil diesen Posten kurz halten durch den Durchlass.
P917-I0333	P915-C027	f75r	BIOLOGICAL	P912-E0505	P912-E0505	1	f75r.8	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0334	P915-C027	f75r	BIOLOGICAL	P912-E0506	P912-E0507	2	f75r.8	NO	chckhy · lshedy	CKH+Y | LSH+E+DY	Diesen Posten kurz spülen durch den Durchlass; fertig.	ACTION_OR_LICENSED_CLOSE	LSH	Diesen Posten kurz spülen durch den Durchlass; fertig.
P917-I0335	P915-C028	f75r	BIOLOGICAL	P912-E0508	P912-E0508	1	f75r.8	NO	okeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0336	P915-C029	f75r	BIOLOGICAL	P912-E0509	P912-E0509	1	f75r.9	NO	qokchdy	OK+CHD+DY	Ansetzen und umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK>CHD	Ansetzen und umsetzen; fertig.
P917-I0337	P915-C030	f75r	BIOLOGICAL	P912-E0510	P912-E0510	1	f75r.9	NO	chcthy	CH+CTH+Y	Diesen Posten entnehmen und bis bereit führen.	ACTION_OR_LICENSED_CLOSE	CH>CTH	Diesen Posten entnehmen und bereitstellen.
P917-I0338	P915-C030	f75r	BIOLOGICAL	P912-E0511	P912-E0511	1	f75r.9	NO	lo	L+O	Bearbeiten in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	O	Ausführen in den nächsten Lauf.
P917-I0339	P915-C030	f75r	BIOLOGICAL	P912-E0512	P912-E0512	1	f75r.9	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0340	P915-C031	f75r	BIOLOGICAL	P912-E0513	P912-E0513	1	f75r.9	NO	qokan	OK+AN	Ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen.
P917-I0341	P915-C031	f75r	BIOLOGICAL	P912-E0514	P912-E0514	1	f75r.9	NO	checkhy	CH+E+CKH+Y	Diesen Posten kurz entnehmen durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	CH	Diesen Posten kurz entnehmen durch den Durchlass.
P917-I0342	P915-C031	f75r	BIOLOGICAL	P912-E0515	P912-E0515	1	f75r.9	NO	qokar	OK+AR	Von der Entnahmestelle ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle ansetzen.
P917-I0343	P915-C031	f75r	BIOLOGICAL	P912-E0516	P912-E0516	1	f75r.9	NO	olchedy	OL+CHD+DY	Weiter umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter umsetzen; fertig.
P917-I0344	P915-C032	f75r	BIOLOGICAL	P912-E0517	P912-E0517	1	f75r.9	NO	sal	S+AL	Prüfen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	S	Wählen zur Ziel- oder Anschlussstelle.
P917-I0345	P915-C032	f75r	BIOLOGICAL	P912-E0518	P912-E0518	1	f75r.10	NO	dshor	D_ADDR+SH+OR	Aus diesem Teil den Ansatz halten.	ACTION_OR_LICENSED_CLOSE	SH	Aus diesem Teil den Ansatz halten.
P917-I0346	P915-C032	f75r	BIOLOGICAL	P912-E0519	P912-E0520	2	f75r.10	NO	qotar · chdy	OT+AR | CHD+Y	Danach von der Entnahmestelle diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Danach von der Entnahmestelle diesen Posten umsetzen.
P917-I0347	P915-C032	f75r	BIOLOGICAL	P912-E0521	P912-E0521	1	f75r.10	NO	shey	SH+E+Y	Diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten.
P917-I0348	P915-C032	f75r	BIOLOGICAL	P912-E0522	P912-E0522	1	f75r.10	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0349	P915-C032	f75r	BIOLOGICAL	P912-E0523	P912-E0526	4	f75r.10	NO	chckhy · dy · otey · tedy	CKH+Y | Y | OT+E+Y | T+E+DY	Danach diesen Posten kurz bearbeiten durch den Durchlass; fertig.	ACTION_OR_LICENSED_CLOSE	T	Danach diesen Posten kurz einstellen durch den Durchlass; fertig.
P917-I0350	P915-C033	f75r	BIOLOGICAL	P912-E0527	P912-E0527	1	f75r.10	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0351	P915-C034	f75r	BIOLOGICAL	P912-E0528	P912-E0528	1	f75r.11	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0352	P915-C035	f75r	BIOLOGICAL	P912-E0529	P912-E0529	1	f75r.11	NO	qokair	OK+AIR	Ansetzen entlang des Laufs.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen entlang des Laufs.
P917-I0353	P915-C035	f75r	BIOLOGICAL	P912-E0530	P912-E0531	2	f75r.11	NO	oly · qokeedy	OL+Y | OK+EE+DY	Weiter diesen Posten länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Weiter diesen Posten länger ansetzen; fertig.
P917-I0354	P915-C036	f75r	BIOLOGICAL	P912-E0532	P912-E0533	2	f75r.11	NO	dy · qokal	Y | OK+AL	Diesen Posten ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen zur Ziel- oder Anschlussstelle.
P917-I0355	P915-C036	f75r	BIOLOGICAL	P912-E0534	P912-E0534	1	f75r.11	NO	okar	OK+AR	Von der Entnahmestelle ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle ansetzen.
P917-I0356	P915-C036	f75r	BIOLOGICAL	P912-E0535	P912-E0535	1	f75r.11	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0357	P915-C037	f75r	BIOLOGICAL	P912-E0536	P912-E0537	2	f75r.11	NO	dor · chekam	D_ADDR+OR | CHK+AM_ADDR	Aus diesem Teil den Ansatz behandeln zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	CHK	Aus diesem Teil den Ansatz behandeln zur Innenstelle.
P917-I0358	P915-C037	f75r	BIOLOGICAL	P912-E0538	P912-E0538	1	f75r.12	NO	ssheckhy	S+SH+E+CKH+Y	Diesen Posten kurz prüfen und halten durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	S>SH	Diesen Posten kurz wählen und halten durch den Durchlass.
P917-I0359	P915-C037	f75r	BIOLOGICAL	P912-E0539	P912-E0539	1	f75r.12	NO	qokal	OK+AL	Ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I0360	P915-C037	f75r	BIOLOGICAL	P912-E0540	P912-E0541	2	f75r.12	NO	oly · shey	OL+Y | SH+E+Y	Weiter diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Weiter diesen Posten kurz halten.
P917-I0361	P915-C037	f75r	BIOLOGICAL	P912-E0542	P912-E0542	1	f75r.12	NO	r	R	Den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Kennzeichnen.
P917-I0362	P915-C037	f75r	BIOLOGICAL	P912-E0543	P912-E0544	2	f75r.12	NO	ol · cheey	OL | SH+EE+Y	Weiter diesen Posten länger halten.	ACTION_OR_LICENSED_CLOSE	SH	Weiter diesen Posten länger halten.
P917-I0363	P915-C037	f75r	BIOLOGICAL	P912-E0545	P912-E0545	1	f75r.12	NO	shey	SH+E+Y	Diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten.
P917-I0364	P915-C037	f75r	BIOLOGICAL	P912-E0546	P912-E0547	2	f75r.12	NO	dy · olshedy	Y | OL+SH+E+DY	Weiter diesen Posten kurz halten; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Weiter diesen Posten kurz halten; fertig.
P917-I0365	P915-C038	f75r	BIOLOGICAL	P912-E0548	P912-E0548	1	f75r.12	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0366	P915-C038	f75r	BIOLOGICAL	P912-E0549	P912-E0549	1	f75r.13	NO	pchedy	P+CHD+DY	Einsetzen und umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	P>CHD	Einsetzen und umsetzen; fertig.
P917-I0367	P915-C039	f75r	BIOLOGICAL	P912-E0550	P912-E0550	1	f75r.13	NO	keedy	K+EE+DY	Länger zugeben oder zuordnen; fertig.	ACTION_OR_LICENSED_CLOSE	K	Länger zugeben; fertig.
P917-I0368	P915-C040	f75r	BIOLOGICAL	P912-E0551	P912-E0551	1	f75r.13	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0369	P915-C041	f75r	BIOLOGICAL	P912-E0552	P912-E0552	1	f75r.13	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0370	P915-C042	f75r	BIOLOGICAL	P912-E0553	P912-E0553	1	f75r.13	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0371	P915-C043	f75r	BIOLOGICAL	P912-E0554	P912-E0554	1	f75r.13	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0372	P915-C044	f75r	BIOLOGICAL	P912-E0555	P912-E0555	1	f75r.13	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0373	P915-C044	f75r	BIOLOGICAL	P912-E0556	P912-E0556	1	f75r.13	NO	olshedy	OL+SH+E+DY	Weiter kurz halten; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Weiter kurz halten; fertig.
P917-I0374	P915-C045	f75r	BIOLOGICAL	P912-E0557	P912-E0557	1	f75r.14	NO	sain	S+AIN	Als eine Portion prüfen.	ACTION_OR_LICENSED_CLOSE	S	Als eine Portion wählen.
P917-I0375	P915-C045	f75r	BIOLOGICAL	P912-E0558	P912-E0559	2	f75r.14	NO	al · keishy	AL | K+E+SH+Y	Diesen Posten kurz zugeben oder zuordnen und halten zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	K>SH	Diesen Posten kurz zugeben und halten zur Ziel- oder Anschlussstelle.
P917-I0376	P915-C045	f75r	BIOLOGICAL	P912-E0560	P912-E0560	1	f75r.14	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0377	P915-C045	f75r	BIOLOGICAL	P912-E0561	P912-E0562	2	f75r.14	NO	dy · olshedy	Y | OL+SH+E+DY	Weiter diesen Posten kurz halten; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Weiter diesen Posten kurz halten; fertig.
P917-I0378	P915-C046	f75r	BIOLOGICAL	P912-E0563	P912-E0563	1	f75r.14	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0379	P915-C046	f75r	BIOLOGICAL	P912-E0564	P912-E0565	2	f75r.14	NO	chckhy · qokain	CKH+Y | OK+AIN	Als eine Portion diesen Posten ansetzen durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion diesen Posten ansetzen durch den Durchlass.
P917-I0380	P915-C046	f75r	BIOLOGICAL	P912-E0566	P912-E0568	3	f75r.14|f75r.15	YES	otar · aly · sain	OT+AR | AL+Y | S+AIN	Danach von der Entnahmestelle als eine Portion diesen Posten prüfen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	S	Danach von der Entnahmestelle als eine Portion diesen Posten wählen zur Ziel- oder Anschlussstelle.
P917-I0381	P915-C046	f75r	BIOLOGICAL	P912-E0569	P912-E0569	1	f75r.15	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0382	P915-C046	f75r	BIOLOGICAL	P912-E0570	P912-E0570	1	f75r.15	NO	qolkeeoly	SOLK+EE+OL+Y	Weiter diesen Posten länger an der Sammelstelle aufnehmen.	ACTION_OR_LICENSED_CLOSE	SOLK	Weiter diesen Posten länger auffangen.
P917-I0383	P915-C046	f75r	BIOLOGICAL	P912-E0571	P912-E0571	1	f75r.15	NO	saiin	S+AIIN	Nach Sollmaß prüfen.	ACTION_OR_LICENSED_CLOSE	S	Nach Sollmaß wählen.
P917-I0384	P915-C046	f75r	BIOLOGICAL	P912-E0572	P912-E0572	1	f75r.15	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I0385	P915-C046	f75r	BIOLOGICAL	P912-E0573	P912-E0575	3	f75r.15	NO	sol · or · shedy	OL | OR | SHED+DY	Weiter den Ansatz ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Weiter den Ansatz absetzen; fertig.
P917-I0386	P915-C047	f75r	BIOLOGICAL	P912-E0576	P912-E0576	1	f75r.15	NO	okchdy	OK+CHD+DY	Ansetzen und umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK>CHD	Ansetzen und umsetzen; fertig.
P917-I0387	P915-C048	f75r	BIOLOGICAL	P912-E0577	P912-E0577	1	f75r.15	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0388	P915-C048	f75r	BIOLOGICAL	P912-E0578	P912-E0578	1	f75r.16	NO	dshedy	SH+E+DY	Kurz halten; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Kurz halten; fertig.
P917-I0389	P915-C049	f75r	BIOLOGICAL	P912-E0579	P912-E0579	1	f75r.16	NO	qokar	OK+AR	Von der Entnahmestelle ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle ansetzen.
P917-I0390	P915-C049	f75r	BIOLOGICAL	P912-E0580	P912-E0580	1	f75r.16	NO	sheedy	SH+EE+DY	Länger halten; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Länger halten; fertig.
P917-I0391	P915-C050	f75r	BIOLOGICAL	P912-E0581	P912-E0581	1	f75r.16	NO	lch	L+CH	Entnehmen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CH	Entnehmen in den nächsten Lauf.
P917-I0392	P915-C050	f75r	BIOLOGICAL	P912-E0582	P912-E0582	1	f75r.16	NO	shokain	SH+OK+AIN	Als eine Portion halten und ansetzen.	ACTION_OR_LICENSED_CLOSE	SH>OK	Als eine Portion halten und ansetzen.
P917-I0393	P915-C050	f75r	BIOLOGICAL	P912-E0583	P912-E0584	2	f75r.16	NO	chy · okshedy	Y | OK+SH+E+DY	Diesen Posten kurz ansetzen und halten; fertig.	ACTION_OR_LICENSED_CLOSE	OK>SH	Diesen Posten kurz ansetzen und halten; fertig.
P917-I0394	P915-C051	f75r	BIOLOGICAL	P912-E0585	P912-E0585	1	f75r.16	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0395	P915-C051	f75r	BIOLOGICAL	P912-E0586	P912-E0586	1	f75r.16	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I0396	P915-C051	f75r	BIOLOGICAL	P912-E0587	P912-E0587	1	f75r.17	NO	pchedar	P+CHD+AR	Von der Entnahmestelle einsetzen und umsetzen.	ACTION_OR_LICENSED_CLOSE	P>CHD	Von der Entnahmestelle einsetzen und umsetzen.
P917-I0397	P915-C051	f75r	BIOLOGICAL	P912-E0588	P912-E0588	1	f75r.17	NO	shepchy	SH+E+P+Y	Diesen Posten kurz halten und einsetzen.	ACTION_OR_LICENSED_CLOSE	SH>P	Diesen Posten kurz halten und einsetzen.
P917-I0398	P915-C051	f75r	BIOLOGICAL	P912-E0589	P912-E0589	1	f75r.17	NO	lshedary	L+SH+E+D_ADDR+AR+Y	Aus diesem Teil von der Entnahmestelle diesen Posten kurz halten in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	SH	Aus diesem Teil von der Entnahmestelle diesen Posten kurz halten in den nächsten Lauf.
P917-I0399	P915-C051	f75r	BIOLOGICAL	P912-E0590	P912-E0591	2	f75r.17	NO	dal · shal	AL | SH+AL	Halten zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	SH	Halten zur Ziel- oder Anschlussstelle.
P917-I0400	P915-C051	f75r	BIOLOGICAL	P912-E0592	P912-E0593	2	f75r.17	NO	shy · kol	Y | K+OL	Weiter diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Weiter diesen Posten zugeben.
P917-I0401	P915-C051	f75r	BIOLOGICAL	P912-E0594	P912-E0594	1	f75r.17	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0402	P915-C052	f75r	BIOLOGICAL	P912-E0595	P912-E0595	1	f75r.17	NO	qokam	OK+AM_ADDR	Ansetzen zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen zur Innenstelle.
P917-I0403	P915-C052	f75r	BIOLOGICAL	P912-E0596	P912-E0597	2	f75r.18	NO	sol · sheedy	OL | SH+EE+DY	Weiter länger halten; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Weiter länger halten; fertig.
P917-I0404	P915-C053	f75r	BIOLOGICAL	P912-E0598	P912-E0599	2	f75r.18	NO	qol · shedy	OL | SHED+DY	Weiter ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Weiter absetzen; fertig.
P917-I0405	P915-C054	f75r	BIOLOGICAL	P912-E0600	P912-E0603	4	f75r.18	NO	qol · otain · char · sar	OL | OT+AIN | AR | S+AR	Weiter danach von der Entnahmestelle als eine Portion prüfen.	ACTION_OR_LICENSED_CLOSE	S	Weiter danach von der Entnahmestelle als eine Portion wählen.
P917-I0406	P915-C054	f75r	BIOLOGICAL	P912-E0604	P912-E0605	2	f75r.18|f75r.19	YES	oly · qokshedy	OL+Y | OK+SH+E+DY	Weiter diesen Posten kurz ansetzen und halten; fertig.	ACTION_OR_LICENSED_CLOSE	OK>SH	Weiter diesen Posten kurz ansetzen und halten; fertig.
P917-I0407	P915-C055	f75r	BIOLOGICAL	P912-E0606	P912-E0607	2	f75r.19	NO	qol · shey	OL | SH+E+Y	Weiter diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Weiter diesen Posten kurz halten.
P917-I0408	P915-C055	f75r	BIOLOGICAL	P912-E0608	P912-E0608	1	f75r.19	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0409	P915-C055	f75r	BIOLOGICAL	P912-E0609	P912-E0609	1	f75r.19	NO	shey	SH+E+Y	Diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten.
P917-I0410	P915-C055	f75r	BIOLOGICAL	P912-E0610	P912-E0611	2	f75r.19	NO	ey · qokain	E+Y | OK+AIN	Als eine Portion diesen Posten kurz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion diesen Posten kurz ansetzen.
P917-I0411	P915-C055	f75r	BIOLOGICAL	P912-E0612	P912-E0613	2	f75r.19|f75r.20	YES	ar · ry	AR | R+Y	Von der Entnahmestelle diesen Posten den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Von der Entnahmestelle diesen Posten kennzeichnen.
P917-I0412	P915-C055	f75r	BIOLOGICAL	P912-E0614	P912-E0614	1	f75r.20	NO	shey	SH+E+Y	Diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten.
P917-I0413	P915-C055	f75r	BIOLOGICAL	P912-E0615	P912-E0618	4	f75r.20	NO	qor · chey · lchey · lo	OR | Y | L+Y | L+O	Den Ansatz und diesen Posten bearbeiten in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	O	Den Ansatz und diesen Posten ausführen in den nächsten Lauf.
P917-I0414	P915-C055	f75r	BIOLOGICAL	P912-E0619	P912-E0620	2	f75r.20	NO	ydain · shey	Y+AIN | SH+E+Y	Als eine Portion diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Als eine Portion diesen Posten kurz halten.
P917-I0415	P915-C055	f75r	BIOLOGICAL	P912-E0621	P912-E0621	1	f75r.20	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0416	P915-C055	f75r	BIOLOGICAL	P912-E0622	P912-E0622	1	f75r.21	NO	oqokain	O+OK+AIN	Als eine Portion bearbeiten und ansetzen.	ACTION_OR_LICENSED_CLOSE	O>OK	Als eine Portion ausführen und ansetzen.
P917-I0417	P915-C055	f75r	BIOLOGICAL	P912-E0623	P912-E0626	4	f75r.21	NO	chey · qckhsy · or · ysheor	Y | CKH+Y | OR | Y+SH+E+OR	Diesen Posten und den Ansatz kurz halten durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten und den Ansatz kurz halten durch den Durchlass.
