paired_scope_id	order_occurrence_id	root	working_meaning_de	source_event_id	bundle_id	record_id	physical_page	register	locus	surface	working_recipe	literal_working_reading_de	marked_literal_working_reading_de	root_ordinal_in_event	literal_token_ordinal	literal_token_count	left_token	left_token_type	right_token	right_token_type	name_relative_position	scope_orientation	scope_formula_de	directional_scope_phrase_de	state_operation	gdt475_position_role	gdt475_stream_interpretation	boundary_role	context_selected_model	model_source	context_selected_event_reading_de	root_meaning_change	learned_name_change	claim_status
G478-O036	G475-O036	OL	FORTSETZEN	P1008-E0424	G474-B083	G475-R078	f72r	CELESTIAL	f72r3.25	olfsheoral	OL+SH+AL	FORTSETZEN · [STERNSTELLENNAME:f] · HALTEN · [STERNSTELLENNAME:eor] · ZIELORT	⟦FORTSETZEN⟧ · [STERNSTELLENNAME:f] · HALTEN · [STERNSTELLENNAME:eor] · ZIELORT	1	1	5	NONE	BOUNDARY	[STERNSTELLENNAME:f]	LEARNED_NAME	PRE_NAME	FORWARD_OPEN	OL · X = weiter mit X	weiter mit Sternstelle »f«	KEEP_ACTIVE_UNIT	BUNDLE_LEADING	CONTINUE_PREVIOUS_RECORD	EXPLICIT_CONTINUATION_OL	INSTRUCTION	GDT474_SELECTED_DEFAULT	Weiter halte den Sternstelleneintrag »f« und den Sternstelleneintrag »eor« zur Zielposition.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O037	G475-O037	OL	FORTSETZEN	P1008-E0459	G474-B090	G475-R084	f72r	CELESTIAL	f72r3.33	oletal	OL+AL	FORTSETZEN · [STERNSTELLENNAME:et] · ZIELORT	⟦FORTSETZEN⟧ · [STERNSTELLENNAME:et] · ZIELORT	1	1	3	NONE	BOUNDARY	[STERNSTELLENNAME:et]	LEARNED_NAME	PRE_NAME	FORWARD_OPEN	OL · X = weiter mit X	weiter mit Sternstelle »et«	KEEP_ACTIVE_UNIT	BUNDLE_LEADING	CONTINUE_PREVIOUS_RECORD	EXPLICIT_CONTINUATION_OL	COORDINATE	GDT476_CONTEXT	Adressspur: weiter → Sternstelle »et« → Zielposition.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O038	G475-O038	OL	FORTSETZEN	P1003-E0082	G474-B092	G475-R085	f77r	BIOLOGICAL	f77r.2	olkchs	OL	FORTSETZEN · [BADSTATIONSNAME:kchs]	⟦FORTSETZEN⟧ · [BADSTATIONSNAME:kchs]	1	1	2	NONE	BOUNDARY	[BADSTATIONSNAME:kchs]	LEARNED_NAME	PRE_NAME	FORWARD_OPEN	OL · X = weiter mit X	weiter mit Badstation »kchs«	KEEP_ACTIVE_UNIT	BUNDLE_LEADING	CONTINUE_PREVIOUS_RECORD	EXPLICIT_CONTINUATION_OL	CATALOGUE	GDT476_CONTEXT	Badstation »kchs« — Fortsetzungsvermerk.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O039	G475-O039	OT	DANACH	P1003-E0083	G474-B093	G475-R086	f77r	BIOLOGICAL	f77r.3	otedy	OT+E+DY	DANACH · GRAD I · SCHLUSS	⟦DANACH⟧ · GRAD I · SCHLUSS	1	1	3	NONE	BOUNDARY	GRAD I	FUNCTION	NAME_FREE	FORWARD_OPEN	OT · X = nächster Träger: X	danach Grad I	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	COORDINATE	GDT474_SELECTED_DEFAULT	Adressspur: danach → Grad I → Endpunkt.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O040	G475-O040	OT	DANACH	P1003-E0084	G474-B094	G475-R087	f77r	BIOLOGICAL	f77r.4	otork	OT	DANACH · [BADSTATIONSNAME:ork]	⟦DANACH⟧ · [BADSTATIONSNAME:ork]	1	1	2	NONE	BOUNDARY	[BADSTATIONSNAME:ork]	LEARNED_NAME	PRE_NAME	FORWARD_OPEN	OT · X = nächster Träger: X	danach Badstation »ork«	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Badstation »ork« — Folgevermerk.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O041	G475-O041	OT	DANACH	P1003-E0085	G474-B095	G475-R088	f77r	BIOLOGICAL	f77r.5	otol	OT+OL	DANACH · FORTSETZEN	⟦DANACH⟧ · FORTSETZEN	1	1	2	NONE	BOUNDARY	FORTSETZEN	FUNCTION	NAME_FREE	FORWARD_OPEN	OT · X = nächster Träger: X	danach Fortsetzung	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	COORDINATE	GDT474_SELECTED_DEFAULT	Adressspur: danach → weiter.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O042	G475-O042	OL	FORTSETZEN	P1003-E0085	G474-B095	G475-R088	f77r	BIOLOGICAL	f77r.5	otol	OT+OL	DANACH · FORTSETZEN	DANACH · ⟦FORTSETZEN⟧	1	2	2	DANACH	FUNCTION	NONE	BOUNDARY	NAME_FREE	BACKWARD_HOLD	X · OL = X weiterführen	Folgeschritt weiterführen	KEEP_ACTIVE_UNIT	EVENT_INTERNAL	CONTINUE_ACTIVE_CARD_OR_QUALIFIER	EXPLICIT_NEXT_SIBLING_OT	COORDINATE	GDT474_SELECTED_DEFAULT	Adressspur: danach → weiter.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O043	G475-O043	OT	DANACH	P1003-E0088	G474-B098	G475-R091	f77r	BIOLOGICAL	f77r.8	dotedy	OT	[BADSTATIONSNAME:d] · DANACH · [BADSTATIONSNAME:edy]	[BADSTATIONSNAME:d] · ⟦DANACH⟧ · [BADSTATIONSNAME:edy]	1	2	3	[BADSTATIONSNAME:d]	LEARNED_NAME	[BADSTATIONSNAME:edy]	LEARNED_NAME	BETWEEN_NAMES	BRIDGE_LEFT_TO_RIGHT	X · OT · Y = nach X folgt Y	nach Badstation »d« folgt Badstation »edy«	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Badstation »d« / Badstation »edy« — Folgevermerk.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O044	G475-O044	OT	DANACH	P1003-E0410	G474-B099	G475-R092	f77r	BIOLOGICAL	f77r.49	otchdy	OT+CHD+DY	DANACH · BEARBEITEN · SCHLUSS	⟦DANACH⟧ · BEARBEITEN · SCHLUSS	1	1	3	NONE	BOUNDARY	BEARBEITEN	ACTION	NAME_FREE	FORWARD_OPEN	OT · X = nächster Träger: X	danach Bearbeiten	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	INSTRUCTION	GDT474_SELECTED_DEFAULT	Danach bearbeite den Eintrag, und schließe den Schritt.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O045	G475-O045	OT	DANACH	P1003-E0411	G474-B100	G475-R093	f77r	BIOLOGICAL	f77r.50	otolaiin	OT+OL+AIIN	DANACH · FORTSETZEN · WERT	⟦DANACH⟧ · FORTSETZEN · WERT	1	1	3	NONE	BOUNDARY	FORTSETZEN	FUNCTION	NAME_FREE	FORWARD_OPEN	OT · X = nächster Träger: X	danach Fortsetzung	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	COORDINATE	GDT474_SELECTED_DEFAULT	Adressspur: danach → weiter → Stationswert.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O046	G475-O046	OL	FORTSETZEN	P1003-E0411	G474-B100	G475-R093	f77r	BIOLOGICAL	f77r.50	otolaiin	OT+OL+AIIN	DANACH · FORTSETZEN · WERT	DANACH · ⟦FORTSETZEN⟧ · WERT	1	2	3	DANACH	FUNCTION	WERT	FUNCTION	NAME_FREE	BRIDGE_LEFT_TO_RIGHT	X · OL · Y = X in Y weiterführen	Folgeschritt in Wert weiterführen	KEEP_ACTIVE_UNIT	EVENT_INTERNAL	CONTINUE_ACTIVE_CARD_OR_QUALIFIER	EXPLICIT_NEXT_SIBLING_OT	COORDINATE	GDT474_SELECTED_DEFAULT	Adressspur: danach → weiter → Stationswert.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O047	G475-O047	OT	DANACH	P1003-E0416	G474-B104	G475-R097	f88v	PHARMA	f88v.4	otar	OT+AR	DANACH · AUSGANG	⟦DANACH⟧ · AUSGANG	1	1	2	NONE	BOUNDARY	AUSGANG	FUNCTION	NAME_FREE	FORWARD_OPEN	OT · X = nächster Träger: X	danach Ausgang	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Eintrag »otar« — Folgevermerk, Ausgangszuordnung.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O048	G475-O048	OT	DANACH	P1003-E0418	G474-B105	G475-R098	f88v	PHARMA	f88v.5	otokol	OT+OK+OL	DANACH · SETZEN · FORTSETZEN	⟦DANACH⟧ · SETZEN · FORTSETZEN	1	1	3	NONE	BOUNDARY	SETZEN	ACTION	NAME_FREE	FORWARD_OPEN	OT · X = nächster Träger: X	danach Setzen	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	INSTRUCTION	GDT474_SELECTED_DEFAULT	Danach und weiter setze den Eintrag als Ansatz an.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O049	G475-O049	OL	FORTSETZEN	P1003-E0418	G474-B105	G475-R098	f88v	PHARMA	f88v.5	otokol	OT+OK+OL	DANACH · SETZEN · FORTSETZEN	DANACH · SETZEN · ⟦FORTSETZEN⟧	1	3	3	SETZEN	ACTION	NONE	BOUNDARY	NAME_FREE	BACKWARD_HOLD	X · OL = X weiterführen	Setzen weiterführen	KEEP_ACTIVE_UNIT	EVENT_INTERNAL	CONTINUE_ACTIVE_CARD_OR_QUALIFIER	EXPLICIT_NEXT_SIBLING_OT	INSTRUCTION	GDT474_SELECTED_DEFAULT	Danach und weiter setze den Eintrag als Ansatz an.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O050	G475-O050	OT	DANACH	P1003-E0458	G474-B106	G475-R099	f88v	PHARMA	f88v.11	otoram	OT+AM_ADDR	DANACH · [DROGENNAME:or] · HIER	⟦DANACH⟧ · [DROGENNAME:or] · HIER	1	1	3	NONE	BOUNDARY	[DROGENNAME:or]	LEARNED_NAME	PRE_NAME	FORWARD_OPEN	OT · X = nächster Träger: X	danach Droge »or«	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Droge »or« — Folgevermerk, Hier-Vermerk.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O051	G475-O051	OT	DANACH	P1003-E0459	G474-B107	G475-R100	f88v	PHARMA	f88v.12	otora	OT	DANACH · [DROGENNAME:ora]	⟦DANACH⟧ · [DROGENNAME:ora]	1	1	2	NONE	BOUNDARY	[DROGENNAME:ora]	LEARNED_NAME	PRE_NAME	FORWARD_OPEN	OT · X = nächster Träger: X	danach Droge »ora«	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Droge »ora« — Folgevermerk.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O052	G475-O052	OT	DANACH	P1003-E0555	G474-B111	G475-R104	f88v	PHARMA	f88v.28	otydary	OT+D_ADDR+AR	DANACH · [DROGENNAME:y] · HIER · AUSGANG · [DROGENNAME:y]	⟦DANACH⟧ · [DROGENNAME:y] · HIER · AUSGANG · [DROGENNAME:y]	1	1	5	NONE	BOUNDARY	[DROGENNAME:y]	LEARNED_NAME	PRE_NAME	FORWARD_OPEN	OT · X = nächster Träger: X	danach Droge »y«	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Droge »y« / Droge »y« — Folgevermerk, Hier-Vermerk, Ausgangszuordnung.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O053	G475-O053	OT	DANACH	P1003-E0556	G474-B112	G475-R105	f88v	PHARMA	f88v.29	otdordy	OT	DANACH · [DROGENNAME:dordy]	⟦DANACH⟧ · [DROGENNAME:dordy]	1	1	2	NONE	BOUNDARY	[DROGENNAME:dordy]	LEARNED_NAME	PRE_NAME	FORWARD_OPEN	OT · X = nächster Träger: X	danach Droge »dordy«	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Droge »dordy« — Folgevermerk.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O054	G475-O054	OL	FORTSETZEN	P1008-E1039	G474-B115	G475-R107	f89r	PHARMA	f89r1.2	qkol	OL	[DROGENNAME:qk] · FORTSETZEN	[DROGENNAME:qk] · ⟦FORTSETZEN⟧	1	2	2	[DROGENNAME:qk]	LEARNED_NAME	NONE	BOUNDARY	POST_NAME	BACKWARD_HOLD	X · OL = X weiterführen	Droge »qk« weiterführen	KEEP_ACTIVE_UNIT	BUNDLE_LEADING	CONTINUE_PREVIOUS_RECORD	EXPLICIT_CONTINUATION_OL	INSTRUCTION	GDT476_CONTEXT	Weiter beziehe den Drogeneintrag »qk«.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O055	G475-O055	OL	FORTSETZEN	P1008-E1040	G474-B116	G475-R107	f89r	PHARMA	f89r1.3	oldam	OL+AM_ADDR	FORTSETZEN · [DROGENNAME:d] · HIER	⟦FORTSETZEN⟧ · [DROGENNAME:d] · HIER	1	1	3	NONE	BOUNDARY	[DROGENNAME:d]	LEARNED_NAME	PRE_NAME	FORWARD_OPEN	OL · X = weiter mit X	weiter mit Droge »d«	KEEP_ACTIVE_UNIT	BUNDLE_LEADING	CONTINUE_PREVIOUS_RECORD	EXPLICIT_CONTINUATION_OL	INSTRUCTION	GDT476_CONTEXT	Weiter beziehe den Drogeneintrag »d« an der bezeichneten Stelle.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O056	G475-O056	OT	DANACH	P1008-E1041	G474-B117	G475-R108	f89r	PHARMA	f89r1.4	otoldy	OT+OL	DANACH · FORTSETZEN · [DROGENNAME:dy]	⟦DANACH⟧ · FORTSETZEN · [DROGENNAME:dy]	1	1	3	NONE	BOUNDARY	FORTSETZEN	FUNCTION	PRE_NAME	FORWARD_OPEN	OT · X = nächster Träger: X	danach Fortsetzung	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Droge »dy« — Folgevermerk, Fortsetzungsvermerk.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O057	G475-O057	OL	FORTSETZEN	P1008-E1041	G474-B117	G475-R108	f89r	PHARMA	f89r1.4	otoldy	OT+OL	DANACH · FORTSETZEN · [DROGENNAME:dy]	DANACH · ⟦FORTSETZEN⟧ · [DROGENNAME:dy]	1	2	3	DANACH	FUNCTION	[DROGENNAME:dy]	LEARNED_NAME	PRE_NAME	BRIDGE_LEFT_TO_RIGHT	X · OL · Y = X in Y weiterführen	Folgeschritt in Droge »dy« weiterführen	KEEP_ACTIVE_UNIT	EVENT_INTERNAL	CONTINUE_ACTIVE_CARD_OR_QUALIFIER	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Droge »dy« — Folgevermerk, Fortsetzungsvermerk.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O058	G475-O058	OL	FORTSETZEN	P1008-E1091	G474-B120	G475-R110	f89r	PHARMA	f89r1.12	chol	OL	FORTSETZEN	⟦FORTSETZEN⟧	1	1	1	NONE	BOUNDARY	NONE	BOUNDARY	NAME_FREE	FORWARD_OPEN	OL · X = weiter mit X	im aktiven Eintrag weiter	KEEP_ACTIVE_UNIT	BUNDLE_LEADING	CONTINUE_PREVIOUS_RECORD	EXPLICIT_CONTINUATION_OL	INSTRUCTION	GDT474_SELECTED_DEFAULT	Weiter beziehe den Eintrag.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O059	G475-O059	OT	DANACH	P1008-E1093	G474-B121	G475-R111	f89r	PHARMA	f89r1.13	otorain	OT+AIN	DANACH · [DROGENNAME:or] · ANTEIL	⟦DANACH⟧ · [DROGENNAME:or] · ANTEIL	1	1	3	NONE	BOUNDARY	[DROGENNAME:or]	LEARNED_NAME	PRE_NAME	FORWARD_OPEN	OT · X = nächster Träger: X	danach Droge »or«	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Droge »or« — Folgevermerk, Anteilsangabe.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O060	G475-O060	OL	FORTSETZEN	P1008-E1180	G474-B128	G475-R117	f89r	PHARMA	f89r2.2	doly	OL+Y	[DROGENNAME:d] · FORTSETZEN · POSTEN	[DROGENNAME:d] · ⟦FORTSETZEN⟧ · POSTEN	1	2	3	[DROGENNAME:d]	LEARNED_NAME	POSTEN	FUNCTION	POST_NAME	BRIDGE_LEFT_TO_RIGHT	X · OL · Y = X in Y weiterführen	Droge »d« in Posten weiterführen	KEEP_ACTIVE_UNIT	BUNDLE_LEADING	CONTINUE_PREVIOUS_RECORD	EXPLICIT_CONTINUATION_OL	CATALOGUE	GDT476_CONTEXT	Droge »d« — Fortsetzungsvermerk, Postenangabe.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O061	G475-O061	OL	FORTSETZEN	P1008-E1182	G474-B130	G475-R119	f89r	PHARMA	f89r2.4	saloiinsheol	AL+SH+OL	[DROGENNAME:s] · ZIELORT · [DROGENNAME:oiin] · HALTEN · [DROGENNAME:e] · FORTSETZEN	[DROGENNAME:s] · ZIELORT · [DROGENNAME:oiin] · HALTEN · [DROGENNAME:e] · ⟦FORTSETZEN⟧	1	6	6	[DROGENNAME:e]	LEARNED_NAME	NONE	BOUNDARY	POST_NAME	BACKWARD_HOLD	X · OL = X weiterführen	Droge »e« weiterführen	KEEP_ACTIVE_UNIT	EVENT_INTERNAL	CONTINUE_ACTIVE_CARD_OR_QUALIFIER	UNMARKED_NEW_LOCUS_WITH_INTERNAL_CONTROL	INSTRUCTION	GDT474_SELECTED_DEFAULT	Weiter halte den Drogeneintrag »s«, den Drogeneintrag »oiin« und den Drogeneintrag »e« zum Zielgefäß.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O062	G475-O062	OT	DANACH	P1008-E1228	G474-B132	G475-R121	f89r	PHARMA	f89r2.9	otold	OT+OL	DANACH · FORTSETZEN · [DROGENNAME:d]	⟦DANACH⟧ · FORTSETZEN · [DROGENNAME:d]	1	1	3	NONE	BOUNDARY	FORTSETZEN	FUNCTION	PRE_NAME	FORWARD_OPEN	OT · X = nächster Träger: X	danach Fortsetzung	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Droge »d« — Folgevermerk, Fortsetzungsvermerk.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O063	G475-O063	OL	FORTSETZEN	P1008-E1228	G474-B132	G475-R121	f89r	PHARMA	f89r2.9	otold	OT+OL	DANACH · FORTSETZEN · [DROGENNAME:d]	DANACH · ⟦FORTSETZEN⟧ · [DROGENNAME:d]	1	2	3	DANACH	FUNCTION	[DROGENNAME:d]	LEARNED_NAME	PRE_NAME	BRIDGE_LEFT_TO_RIGHT	X · OL · Y = X in Y weiterführen	Folgeschritt in Droge »d« weiterführen	KEEP_ACTIVE_UNIT	EVENT_INTERNAL	CONTINUE_ACTIVE_CARD_OR_QUALIFIER	EXPLICIT_NEXT_SIBLING_OT	CATALOGUE	GDT474_SELECTED_DEFAULT	Droge »d« — Folgevermerk, Fortsetzungsvermerk.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O064	G475-O064	OL	FORTSETZEN	P1008-E1230	G474-B133	G475-R122	f89r	PHARMA	f89r2.10	okol	OK+OL	SETZEN · FORTSETZEN	SETZEN · ⟦FORTSETZEN⟧	1	2	2	SETZEN	ACTION	NONE	BOUNDARY	NAME_FREE	BACKWARD_HOLD	X · OL = X weiterführen	Setzen weiterführen	KEEP_ACTIVE_UNIT	EVENT_INTERNAL	CONTINUE_ACTIVE_CARD_OR_QUALIFIER	UNMARKED_NEW_LOCUS_WITH_INTERNAL_CONTROL	INSTRUCTION	GDT474_SELECTED_DEFAULT	Weiter setze den Eintrag als Ansatz an.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O065	G475-O065	OL	FORTSETZEN	P1008-E1231	G474-B133	G475-R122	f89r	PHARMA	f89r2.10	shol	SH+OL	HALTEN · FORTSETZEN	HALTEN · ⟦FORTSETZEN⟧	1	2	2	HALTEN	ACTION	NONE	BOUNDARY	NAME_FREE	BACKWARD_HOLD	X · OL = X weiterführen	Halten weiterführen	KEEP_ACTIVE_UNIT	EVENT_INTERNAL	CONTINUE_ACTIVE_CARD_OR_QUALIFIER	UNMARKED_NEW_LOCUS_WITH_INTERNAL_CONTROL	INSTRUCTION	GDT474_SELECTED_DEFAULT	Weiter halte den Eintrag.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O066	G475-O066	OT	DANACH	P1008-E1411	G474-B144	G475-R133	f89r	PHARMA	f89r2.32	otalsy	OT+AL+Y	DANACH · ZIELORT · POSTEN	⟦DANACH⟧ · ZIELORT · POSTEN	1	1	3	NONE	BOUNDARY	ZIELORT	FUNCTION	NAME_FREE	FORWARD_OPEN	OT · X = nächster Träger: X	danach Zielort	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	COORDINATE	GDT474_SELECTED_DEFAULT	Adressspur: danach → Zielgefäß → Drogenposten.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O067	G475-O067	OT	DANACH	P1008-E1413	G474-B146	G475-R135	f89r	PHARMA	f89r2.34	otolarol	OT+OL+AR+OL	DANACH · FORTSETZEN · AUSGANG · FORTSETZEN	⟦DANACH⟧ · FORTSETZEN · AUSGANG · FORTSETZEN	1	1	4	NONE	BOUNDARY	FORTSETZEN	FUNCTION	NAME_FREE	FORWARD_OPEN	OT · X = nächster Träger: X	danach Fortsetzung	START_FRESH_SIBLING	BUNDLE_LEADING	NEXT_SIBLING_RECORD	EXPLICIT_NEXT_SIBLING_OT	COORDINATE	GDT474_SELECTED_DEFAULT	Adressspur: danach → weiter → Ausgangsgefäß → weiter.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O068	G475-O068	OL	FORTSETZEN	P1008-E1413	G474-B146	G475-R135	f89r	PHARMA	f89r2.34	otolarol	OT+OL+AR+OL	DANACH · FORTSETZEN · AUSGANG · FORTSETZEN	DANACH · ⟦FORTSETZEN⟧ · AUSGANG · FORTSETZEN	1	2	4	DANACH	FUNCTION	AUSGANG	FUNCTION	NAME_FREE	BRIDGE_LEFT_TO_RIGHT	X · OL · Y = X in Y weiterführen	Folgeschritt in Ausgang weiterführen	KEEP_ACTIVE_UNIT	EVENT_INTERNAL	CONTINUE_ACTIVE_CARD_OR_QUALIFIER	EXPLICIT_NEXT_SIBLING_OT	COORDINATE	GDT474_SELECTED_DEFAULT	Adressspur: danach → weiter → Ausgangsgefäß → weiter.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
G478-O069	G475-O069	OL	FORTSETZEN	P1008-E1413	G474-B146	G475-R135	f89r	PHARMA	f89r2.34	otolarol	OT+OL+AR+OL	DANACH · FORTSETZEN · AUSGANG · FORTSETZEN	DANACH · FORTSETZEN · AUSGANG · ⟦FORTSETZEN⟧	2	4	4	AUSGANG	FUNCTION	NONE	BOUNDARY	NAME_FREE	BACKWARD_HOLD	X · OL = X weiterführen	Ausgang weiterführen	KEEP_ACTIVE_UNIT	EVENT_INTERNAL	CONTINUE_ACTIVE_CARD_OR_QUALIFIER	EXPLICIT_NEXT_SIBLING_OT	COORDINATE	GDT474_SELECTED_DEFAULT	Adressspur: danach → weiter → Ausgangsgefäß → weiter.	NO	NO	PAIRED_ORDER_SCOPE_DEFAULT__ROOT_MEANINGS_UNCHANGED
