page	locus	token_ordinal	surface	working_meaning_de	form_level	v68_clause_type	v68_action_license	v68_active_verb_occurrences	last_semantic_writer	last_semantic_artifact	semantic_change_chain	last_writer_evidence_de	position_assignment_writer_gdt	semantic_card_origin_gdt	semantic_origin_artifact	semantic_origin_label	v57_baseline_gloss_de	v57_debt_applicability	v57_debt_severity	v57_primary_class	v57_signals	v57_identity_signals	v57_action_signals	v57_specificity_open	v57_strict_card_debt	v57_strict_debt_categories	v57_low_or_exploratory_applies	v57_low_confidence_sources	live_rivals_de	global_v48_semantic_match	global_v48_prior_gloss_de	global_v48_source	global_v48_strength	global_v48_scope_state	bound_span_id	bound_span_role	bound_span_global_export_allowed	evidence_summary_de	historical_confirmation	relation_word_delta	position_id	reading_id	source_reading_id	v91_reading_id	v91_lexical_core_de	v91_context_realization_de	v91_repair_mode	v91_resolved_debt_atom	v91_lexical_score	v91_lexical_level	v91_context_score	v91_context_level	v91_semantic_scope	v91_semantic_applicability	v91_global_export_scope	v91_lexical_bound_span_ids	v91_unconditional_global_export_allowed	v91_historical_confirmation	v91_occurrence_bound_span_id	v91_occurrence_bound_span_role	v91_occurrence_bound_span_global_export_allowed	v91_audit_decision	v91_evidence_class	v91_open_semantic_slots	v91_component_global_export_allowed	v91_boundary_decision	v91_boundary_render_once_de	v91_local_context_hypothesis	v91_expected_left_surface
f23r	f23r.6	1	tshol	kalt eingeweichter Drogenstoff	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT680	GDT680	experiments/yolo/gdt680_eight_four_hole_family_completion/artifacts/V54_51_LINE_READER.tsv	V54_TARGET_OR_RENDER_REVISION	kalt eingeweichter Drogenstoff	APPLIES_TO_CURRENT_GLOSS	CRITICAL	D3_GENERIC_CARRIER	MATERIAL_ROLE|STATE_COLD|STATE_WET	NONE	NONE	1	1	GENERIC_DRUG_HEAD	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT680; Signale MATERIAL_ROLE|STATE_COLD|STATE_WET; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P199	tshol#1	tshol#1	tshol#1	kalt-feucht	kalt-feuchtes Material	EXACT_WHOLE_IDENTITY_RETREAT	DROGE+ACTIVE_PROCESS_WORDING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	2	y	Hierzu:	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT687	V60_95_POSITION_SCOPE_DISPATCH.tsv	GDT684|GDT687	vollstaendiger Action/Result/Boundary-Dispatch	GDT687	GDT687	experiments/yolo/gdt687_v60_dchey_y_dy_action_result_boundary_dispatch/artifacts/V60_95_POSITION_SCOPE_DISPATCH.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	hierzu:	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	CRITICAL	D2_STRUCTURAL_OR_REGISTER_META	REGISTER_CONNECTIVE|STRUCTURAL_META	NONE	NONE	1	1	STRUCTURAL_META_CARD	0	SUPERSEDED_OR_NONE	neuer Unterposten	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT687 zugewiesen; Kartenursprung GDT687; Signale REGISTER_CONNECTIVE|STRUCTURAL_META; Rivalen neuer Unterposten.	H0_NONE	0_GDT696_TO_GDT709	P200	y#2	y#2	y#2	Hierzu:	Hierzu:	RETAIN_V83	NONE	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	NAMED_CONTEXT_DISPATCH	STRUCTURAL_OR_PUNCTUATION_READING	NAMED_CONTEXT_ONLY	NONE	0	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	3	kor	heiße Drogenportion	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT654	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	heiße Drogenportion	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_HOT|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	heiße Drogenportion	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT654; Signale MATERIAL_ROLE|STATE_HOT|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P201	kor#1	kor#1	kor#1	heiße Portion	eine heiße Portion	UNSUPPORTED_DRUG_IDENTITY_REMOVAL	UNSUPPORTED_DRUG_IDENTITY	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	4	qokaiin	heiß, Grad III	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT636_V13	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	heiß, Grad III	APPLIES_TO_CURRENT_GLOSS	MAJOR	C2_STATE_WITHOUT_OBJECT	STATE_HOT|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	heiß, Grad III	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT636_V13; Signale STATE_HOT|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P202	qokaiin#1	qokaiin#1	qokaiin#1	heiß, Grad III	heiß, Grad III	RETAIN_V83	NONE	61	W3_SOLID_WORKING_THEORY	61	W3_SOLID_WORKING_THEORY	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	5	yky	hierzu leicht erhitzen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT664	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	hierzu leicht erhitzen	APPLIES_TO_CURRENT_GLOSS	MAJOR	B2_LICENSED_OPERATION_WITH_REGISTER_WRAPPER	ACT_HEAT|REGISTER_CONNECTIVE|STATE_HOT	NONE	ACT_HEAT	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	hierzu leicht erhitzen	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT664; Signale ACT_HEAT|REGISTER_CONNECTIVE|STATE_HOT; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P203	yky#1	yky#1	yky#1	leicht erhitzen	die heiße Portion auf Stufe III leicht nachwärmen	REFERENCE_AND_PATIENT_MOVED_TO_CONTEXT	REFERENCE_CONTEXT_IN_LEXICAL_CORE	35	W1_WEAK_WORKING	35	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	6	dar	abgemessener Anteil I	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	abgemessene Fraktion I	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	abgemessene Fraktion I	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale MATERIAL_ROLE|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P204	dar#1	dar#1	dar#1	abgemessener Anteil I	abgemessener Anteil I	RETAIN_V83	NONE	61	W3_SOLID_WORKING_THEORY	61	W3_SOLID_WORKING_THEORY	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	7	okol	heißer Ansatzstoff	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT665	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_NARROW_CARRIER	heißer Ansatzstoff	APPLIES_TO_CURRENT_GLOSS	CRITICAL	D3_GENERIC_CARRIER	MATERIAL_ROLE|STATE_HOT	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	heißer Ansatzstoff	GDT665:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT665; Signale MATERIAL_ROLE|STATE_HOT; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P205	okol#1	okol#1	okol#1	heißer Ansatzstoff	heißer Ansatzstoff	AUDITED_HOLD_EXACT_NOMINAL_HEAD	NONE	38	W1_WEAK_WORKING	38	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	8	dchey	fertige abgemessene Mittelstufen-Trockenportion	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT687	V60_95_POSITION_SCOPE_DISPATCH.tsv	GDT684|GDT687	vollstaendiger Action/Result/Boundary-Dispatch	GDT687	GDT687	experiments/yolo/gdt687_v60_dchey_y_dy_action_result_boundary_dispatch/artifacts/V60_95_POSITION_SCOPE_DISPATCH.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	abgemessene Trockendroge der Mittelstufe, abgeschlossen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_DRY|STATE_FINISHED|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	Trocknungsbefehl	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT687 zugewiesen; Kartenursprung GDT687; Signale MATERIAL_ROLE|STATE_DRY|STATE_FINISHED|VALUE_GRADE; Rivalen Trocknungsbefehl.	H0_NONE	0_GDT696_TO_GDT709	P206	dchey#2	dchey#2	dchey#2	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	RETAIN_V83	NONE	74	W3_SOLID_WORKING_THEORY	74	W3_SOLID_WORKING_THEORY	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	NAMED_CONTEXT_ONLY	NONE	0	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	9	daiidal	drei abgemessene Mengen Rohdroge I	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT680	GDT680	experiments/yolo/gdt680_eight_four_hole_family_completion/artifacts/V54_51_LINE_READER.tsv	V54_TARGET_OR_RENDER_REVISION	drei abgemessene Mengen Rohdroge I	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT680; Signale MATERIAL_ROLE|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P207	daiidal#1	daiidal#1	daiidal#1	abgemessenes Material I; Wert III	Material I, dreimal abgemessen	EXACT_WHOLE_CORE_CONTEXT_SPLIT	ROHDROGE+MENGE_ALS_WORTKERN	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	10	dam	Dosis I	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT661	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	Dosis I	APPLIES_TO_CURRENT_GLOSS	MAJOR	C3_VALUE_WITHOUT_AXIS_OR_OBJECT	VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	Dosis I	GDT661:EXACT_WHOLE	CONTEXT_STRONG	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT661; Signale VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P208	dam#1	dam#1	dam#V84_1	abgemessenes Maß I	abgemessenes Maß	UNSUPPORTED_UNIT_NAME_REMOVAL	UNSUPPORTED_DOSE_IDENTITY	25	W1_WEAK_WORKING	25	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	11	ytcho	hieraus eine kalte Trockenmischung herstellen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT691	V64_479_TOKEN_READER.tsv	GDT684|GDT691	Rollen-Dispatch der Zubereitungskoepfe	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	hieraus einen Kalt-Trockenansatz herstellen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	MATERIAL_ROLE|STATE_COLD|STATE_DRY	NONE	NONE	0	0	NONE	0	SUPERSEDED_OR_NONE	Kaltansatz|Trockenmasse	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT691 zugewiesen; Kartenursprung GDT691; Signale MATERIAL_ROLE|STATE_COLD|STATE_DRY; Rivalen Kaltansatz|Trockenmasse.	H0_NONE	0_GDT696_TO_GDT709	P209	ytcho#1	ytcho#1	ytcho#1	hieraus eine kalte Trockenmischung herstellen	hieraus eine kalte Trockenmischung herstellen	RETAIN_V83	NONE	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f23r	f23r.6	12	ldals	eine Charge Holzrohstoff I abmessen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT690	Nomenordinal-, Kopf- und Rivalenapparat	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	eine Charge Holzrohdroge I abmessen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	ACT_MEASURE|IDENTITY_WOOD|MATERIAL_ROLE	IDENTITY_WOOD	ACT_MEASURE	0	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT690 zugewiesen; Kartenursprung GDT690; Signale ACT_MEASURE|IDENTITY_WOOD|MATERIAL_ROLE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P210	ldals#1	ldals#1	ldals#1	eine Charge Holzrohstoff I abmessen	eine Charge Holzrohstoff I abmessen	RETAIN_V83	NONE	44	W2_PROVISIONAL_WORKING	44	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f24v	f24v.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT687	V60_95_POSITION_SCOPE_DISPATCH.tsv	GDT684|GDT687	vollstaendiger Action/Result/Boundary-Dispatch	GDT687	GDT687	experiments/yolo/gdt687_v60_dchey_y_dy_action_result_boundary_dispatch/artifacts/V60_95_POSITION_SCOPE_DISPATCH.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	eine Dosis bis zur Mittelstufe trocknen und abschließen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	ACT_DRY|ACT_FINISH|STATE_DRY|STATE_FINISHED|VALUE_GRADE|VALUE_QUANTITY	NONE	ACT_DRY|ACT_FINISH	0	0	NONE	0	SUPERSEDED_OR_NONE	fertige abgemessene Mittelstufen-Trockenportion	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT687 zugewiesen; Kartenursprung GDT687; Signale ACT_DRY|ACT_FINISH|STATE_DRY|STATE_FINISHED|VALUE_GRADE|VALUE_QUANTITY; Rivalen fertige abgemessene Mittelstufen-Trockenportion.	H0_NONE	0_GDT696_TO_GDT709	P211	dchey#1	dchey#1	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	RETAIN_V83	NONE	79	W3_SOLID_WORKING_THEORY	79	W3_SOLID_WORKING_THEORY	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	NAMED_CONTEXT_ONLY	NONE	0	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f24v	f24v.15	2	kchod	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT691	V64_479_TOKEN_READER.tsv	GDT684|GDT691	Rollen-Dispatch der Zubereitungskoepfe	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	heiß-trockener Ansatz, abgezogen und abgeschlossen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_DRY|STATE_FINISHED|STATE_HOT	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	Absud|heiß-trockene Zubereitung	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT691 zugewiesen; Kartenursprung GDT691; Signale MATERIAL_ROLE|STATE_DRY|STATE_FINISHED|STATE_HOT; Rivalen Absud|heiß-trockene Zubereitung.	H0_NONE	0_GDT696_TO_GDT709	P212	kchod#1	kchod#1	kchod#1	heiß-trocken; abgeschlossen	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	LOCAL_SOURCE_DRY_WORKFLOW_HEAD_SEPARATED_FROM_RESULT_WHOLE	UNSUPPORTED_PORTABLE_AUSZUG_IDENTITY|UNSUPPORTED_PORTABLE_TROCKENGUT_IDENTITY|UNSUPPORTED_PORTABLE_WITHDRAWAL_IDENTITY	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	REVISE	EXACT_GDT679_REPEATED_WHOLE_PLUS_GDT691_LOCAL_HEAD	PRODUCT_TYPE|SOURCE_MATERIAL_TYPE|WITHDRAWAL_MECHANISM|CLOSED_RESULT_SCOPE|INTERNAL_BOUNDARY|HISTORICAL_TERMINOLOGY	0	NONE	NONE	GDT691_SOURCE_DRY_AUSZUG_AS_OCCURRENCE_RENDERER_ONLY	dchey
f24v	f24v.15	3	dchal	eine Dosis angetrocknete Rohdroge I	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT679	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/V53_51_LINE_READER.tsv	V53_TARGET_OR_RENDER_REVISION	eine Dosis angetrocknete Rohdroge I	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_DRY|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT679; Signale MATERIAL_ROLE|STATE_DRY|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P213	dchal#1	dchal#1	dchal#1	angetrocknetes, abgemessenes Material I	angetrocknetes, abgemessenes Material I	EXACT_WHOLE_IDENTITY_RETREAT	DOSIS+ROHDROGE	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
