work_order_serial	source_unified_serial	work_order_id	work_order_title_de	phase	execution_step	phase_step	source_unit	reading_unit_id	register	page	source_group_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	assignment_status
W189	U587	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.2	ASTRO	f68r1	A2:G016	A2_MIDDLE_PANEL_HEADER	chpor	AR208	ASTRO_OWNER_VALUE_208	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W190	U588	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.2	ASTRO	f68r1	A2:G017	A2_MIDDLE_PANEL_HEADER	cheokorchey	AR206	ASTRO_OWNER_VALUE_206	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W191	U589	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.2	ASTRO	f68r1	A2:G018	A2_MIDDLE_PANEL_HEADER	chod	AR207	ASTRO_OWNER_VALUE_207	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W192	U590	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.3	ASTRO	f68r1	A2:G019	A2_RIGHT_PANEL_HEADER	ykor	AR225	ASTRO_OWNER_VALUE_225	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W193	U591	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.3	ASTRO	f68r1	A2:G020	A2_RIGHT_PANEL_HEADER	shey	AR224	ASTRO_OWNER_VALUE_224	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W194	U592	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.3	ASTRO	f68r1	A2:G021	A2_RIGHT_PANEL_HEADER	qocheey	AR222	ASTRO_OWNER_VALUE_222	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W195	U593	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.3	ASTRO	f68r1	A2:G022	A2_RIGHT_PANEL_HEADER	chokal	AR218	ASTRO_OWNER_VALUE_218	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W196	U594	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.3	ASTRO	f68r1	A2:G023	A2_RIGHT_PANEL_HEADER	okeey	AR221	ASTRO_OWNER_VALUE_221	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W197	U595	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.3	ASTRO	f68r1	A2:G024	A2_RIGHT_PANEL_HEADER	ror	AR223	ASTRO_OWNER_VALUE_223	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W198	U596	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.3	ASTRO	f68r1	A2:G025	A2_RIGHT_PANEL_HEADER	eckhear	AR220	ASTRO_OWNER_VALUE_220	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W199	U597	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.3	ASTRO	f68r1	A2:G026	A2_RIGHT_PANEL_HEADER	daram	AR219	ASTRO_OWNER_VALUE_219	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W200	U598	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.4	ASTRO	f68r1	A2:G027	A2_MULTIPANEL_HEADER_FRAGMENT_04	dchor	AR213	ASTRO_OWNER_VALUE_213	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W201	U599	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.4	ASTRO	f68r1	A2:G028	A2_MULTIPANEL_HEADER_FRAGMENT_04	okaiiin	AR214	ASTRO_OWNER_VALUE_214	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W202	U600	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.5	ASTRO	f68r1	A2:G029	A2_MULTIPANEL_HEADER_FRAGMENT_05	yky	AR215	ASTRO_OWNER_VALUE_215	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W203	U601	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.6	ASTRO	f68r1	A2:G030	A2_MULTIPANEL_HEADER_FRAGMENT_06	dary	AR216	ASTRO_OWNER_VALUE_216	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W204	U602	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	1	1	M68_PANEL_HEADERS	f68r1.7	ASTRO	f68r1	A2:G031	A2_MULTIPANEL_HEADER_FRAGMENT_07	chkchykoly	AR217	ASTRO_OWNER_VALUE_217	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_07: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W205	U604	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.9	ASTRO	f68r1	A2:G033	A2_STAR_STATION_01	odchecthy	AR226	ASTRO_OWNER_VALUE_226	A2_STAR_STATION_01: feste abgeleitete Bedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W206	U605	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.10	ASTRO	f68r1	A2:G034	A2_STAR_STATION_02	otcheody	AR227	ASTRO_OWNER_VALUE_227	Sternplatz A2_STAR_STATION_02: naechster Platz oder folgende Bedingung; lokaler Namensrest cheody.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W207	U606	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.11	ASTRO	f68r1	A2:G035	A2_STAR_STATION_03	okoaly	AR228	ASTRO_OWNER_VALUE_228	Sternplatz A2_STAR_STATION_03: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W208	U607	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.12	ASTRO	f68r1	A2:G036	A2_STAR_STATION_04	chocfhy	AR229	ASTRO_OWNER_VALUE_229	Sternplatz A2_STAR_STATION_04: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W209	U608	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.13	ASTRO	f68r1	A2:G037	A2_STAR_STATION_05	octhey	AR230	ASTRO_OWNER_VALUE_230	A2_STAR_STATION_05: ausgewählte Grundbedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W210	U609	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.14	ASTRO	f68r1	A2:G038	A2_STAR_STATION_06	otshey	AR231	ASTRO_OWNER_VALUE_231	Sternplatz A2_STAR_STATION_06: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W211	U610	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.15	ASTRO	f68r1	A2:G039	A2_STAR_STATION_07	otydy	AR232	ASTRO_OWNER_VALUE_232	Sternplatz A2_STAR_STATION_07: Teilsektor oder Untereintrag; lokaler Namensrest o/dy.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W212	U611	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.16	ASTRO	f68r1	A2:G040	A2_STAR_STATION_08	okear	AR233	ASTRO_OWNER_VALUE_233	Sternplatz A2_STAR_STATION_08: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W213	U612	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.17	ASTRO	f68r1	A2:G041	A2_STAR_STATION_09	cphocthy	AR234	ASTRO_OWNER_VALUE_234	Sternplatz A2_STAR_STATION_09: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest cp/cthy.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W214	U613	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.18	ASTRO	f68r1	A2:G042	A2_STAR_STATION_10	ytchody	AR235	ASTRO_OWNER_VALUE_235	Sternplatz A2_STAR_STATION_10: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dy.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W215	U614	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.19	ASTRO	f68r1	A2:G043	A2_STAR_STATION_11	otys	AR236	ASTRO_OWNER_VALUE_236	Sternplatz A2_STAR_STATION_11: Teilsektor oder Untereintrag; lokaler Namensrest o/s.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W216	U615	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.20	ASTRO	f68r1	A2:G044	A2_STAR_STATION_12	olor	AR237	ASTRO_OWNER_VALUE_237	Sternplatz A2_STAR_STATION_12: fortgesetzter Bedingungs- oder Tabellensatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W217	U616	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.21	ASTRO	f68r1	A2:G045	A2_STAR_STATION_13	ockhy	AR238	ASTRO_OWNER_VALUE_238	Sternplatz A2_STAR_STATION_13: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W218	U617	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.22	ASTRO	f68r1	A2:G046	A2_STAR_STATION_14	ofcheor	AR239	ASTRO_OWNER_VALUE_239	Sternplatz A2_STAR_STATION_14: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest ofche.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W219	U618	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.23	ASTRO	f68r1	A2:G047	A2_STAR_STATION_15	otchdy	AR240	ASTRO_OWNER_VALUE_240	Sternplatz A2_STAR_STATION_15: den folgenden Platz uebertragen und den Eintrag schliessen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W220	U619	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.24	ASTRO	f68r1	A2:G048	A2_STAR_STATION_16	otykchs	AR241	ASTRO_OWNER_VALUE_241	Sternplatz A2_STAR_STATION_16: Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/s.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W221	U620	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.25	ASTRO	f68r1	A2:G049	A2_STAR_STATION_17	otol	AR242	ASTRO_OWNER_VALUE_242	Sternplatz A2_STAR_STATION_17: danach im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W222	U621	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.26	ASTRO	f68r1	A2:G050	A2_STAR_STATION_18	otor	AR243	ASTRO_OWNER_VALUE_243	Sternplatz A2_STAR_STATION_18: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W223	U622	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.27	ASTRO	f68r1	A2:G051	A2_STAR_STATION_19	oiinar	AR244	ASTRO_OWNER_VALUE_244	Sternplatz A2_STAR_STATION_19: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W224	U623	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.28	ASTRO	f68r1	A2:G052	A2_STAR_STATION_20	okoldy	AR245	ASTRO_OWNER_VALUE_245	Sternplatz A2_STAR_STATION_20: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W225	U624	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.29	ASTRO	f68r1	A2:G053	A2_STAR_STATION_21	ykchdy	AR246	ASTRO_OWNER_VALUE_246	Sternplatz A2_STAR_STATION_21: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W226	U625	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.30	ASTRO	f68r1	A2:G054	A2_STAR_STATION_22	oeeody	AR247	ASTRO_OWNER_VALUE_247	Sternplatz A2_STAR_STATION_22: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W227	U626	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.31	ASTRO	f68r1	A2:G055	A2_STAR_STATION_23	ocphy	AR248	ASTRO_OWNER_VALUE_248	A2_STAR_STATION_23: Grundauswahl.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W228	U627	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.32	ASTRO	f68r1	A2:G056	A2_STAR_STATION_24	okeeodal	AR249	ASTRO_OWNER_VALUE_249	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W229	U628	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.33	ASTRO	f68r1	A2:G057	A2_STAR_STATION_25	okshor	AR250	ASTRO_OWNER_VALUE_250	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W230	U629	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.34	ASTRO	f68r1	A2:G058	A2_STAR_STATION_26	osdaiin	AR251	ASTRO_OWNER_VALUE_251	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W231	U630	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.35	ASTRO	f68r1	A2:G059	A2_STAR_STATION_27	otochedy	AR252	ASTRO_OWNER_VALUE_252	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W232	U631	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	2	2	M68_STAR_STATIONS	f68r1.36	ASTRO	f68r1	A2:G060	A2_STAR_STATION_28	dolchedy	AR253	ASTRO_OWNER_VALUE_253	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W233	U603	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	3	3	M68_CENTER_KEY	f68r1.8	ASTRO	f68r1	A2:G032	A2_CENTRE_KEY_UNRESOLVED	okodaly	AR194	ASTRO_OWNER_VALUE_194	Zentrumsmarke A2_CENTRE_KEY_UNRESOLVED: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W234	U632	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	3	3	M68_CENTER_KEY	f68r1.37	ASTRO	f68r1	A2:G061	A2_CENTRAL_LEGEND_UNRESOLVED	oky	AR191	ASTRO_OWNER_VALUE_191	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W235	U633	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	3	3	M68_CENTER_KEY	f68r1.37	ASTRO	f68r1	A2:G062	A2_CENTRAL_LEGEND_UNRESOLVED	okchdy	AR190	ASTRO_OWNER_VALUE_190	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W236	U634	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	3	3	M68_CENTER_KEY	f68r1.37	ASTRO	f68r1	A2:G063	A2_CENTRAL_LEGEND_UNRESOLVED	okardy	AR189	ASTRO_OWNER_VALUE_189	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W237	U635	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	3	3	M68_CENTER_KEY	f68r1.37	ASTRO	f68r1	A2:G064	A2_CENTRAL_LEGEND_UNRESOLVED	qear	AR193	ASTRO_OWNER_VALUE_193	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W238	U636	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHEN	3	3	M68_CENTER_KEY	f68r1.37	ASTRO	f68r1	A2:G065	A2_CENTRAL_LEGEND_UNRESOLVED	oygy	AR192	ASTRO_OWNER_VALUE_192	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W239	U039	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S001	PROSE	f11r	E039	NOT_REQUIRED	tshol	PR224	MC098	Zutat entnehmen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
