edition	paragraph	location	form	hypothesis	role	amount_value	lineage_quantity	row_status
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:6	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:3	por	Zubereitungsmenge	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:10	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:2	ar	Teil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:5	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:10	sar	je Teil	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:1	dar	Teilmenge	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:4	kaiin	Wärmestufe Q	QUALITY_VALUE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:10	dair	Teilmenge R	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.9:3	qokain	erwärmte Dosis P	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.6:4	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.7:3	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.7:5	dol	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.9:2	dal	Maß	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.9:5	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.13:1	yodaiin	weitere Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.13:3	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.13:6	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.15:2	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.15:3	os	zusammen	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.15:6	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.19:4	dor	abgemessene Menge	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.20:4	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f9v|f9v.5-f9v.12	f9v.5:7	ar	Teil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f9v|f9v.5-f9v.12	f9v.6:5	dain	Dosis P	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f9v|f9v.5-f9v.12	f9v.7:4	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f9v|f9v.5-f9v.12	f9v.7:6	dor	abgemessene Menge	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f9v|f9v.5-f9v.12	f9v.8:2	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f9v|f9v.5-f9v.12	f9v.9:1	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f9v|f9v.5-f9v.12	f9v.11:4	kaiin	Wärmestufe Q	QUALITY_VALUE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.2:5	odaiin	zusätzliche Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.3:2	odaiin	zusätzliche Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.5:5	dar	Teilmenge	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.6:2	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.6:3	okaiin	Dosis des Grundansatzes	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.6:4	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.6:5	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.7:5	os	zusammen	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.7:6	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.7:7	aiin	Maßzahl Q	NUMBER	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.14:4	chodaiin	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.17:2	sar	je Teil	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.17:4	dol	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.18:5	dor	abgemessene Menge	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.18:7	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.19:1	dain	Dosis P	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.21:4	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.21:7	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f17v|f17v.1-f17v.23	f17v.22:2	dar	Teilmenge	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f19v|f19v.8-f19v.14	f19v.10:1	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f19v|f19v.8-f19v.14	f19v.10:3	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f19v|f19v.8-f19v.14	f19v.11:2	dar	Teilmenge	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f19v|f19v.8-f19v.14	f19v.11:4	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f19v|f19v.8-f19v.14	f19v.12:3	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f19v|f19v.8-f19v.14	f19v.12:4	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f19v|f19v.8-f19v.14	f19v.12:5	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f19v|f19v.8-f19v.14	f19v.13:5	ytar	weiterer Teil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f19v|f19v.8-f19v.14	f19v.13:7	ytaiin	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f22v|f22v.6-f22v.16	f22v.6:4	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f22v|f22v.6-f22v.16	f22v.8:4	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f22v|f22v.6-f22v.16	f22v.8:5	dam	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f22v|f22v.6-f22v.16	f22v.9:5	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f22v|f22v.6-f22v.16	f22v.9:6	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f22v|f22v.6-f22v.16	f22v.10:2	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f22v|f22v.6-f22v.16	f22v.10:3	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f22v|f22v.6-f22v.16	f22v.10:4	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f22v|f22v.6-f22v.16	f22v.12:2	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f22v|f22v.6-f22v.16	f22v.14:4	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f23r|f23r.4-f23r.5	f23r.4:7	dain	Dosis P	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f23r|f23r.4-f23r.5	f23r.5:5	dair	Teilmenge R	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f23r|f23r.4-f23r.5	f23r.5:7	ar	Teil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f23r|f23r.4-f23r.5	f23r.5:10	dol	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f23r|f23r.4-f23r.5	f23r.5:11	dain	Dosis P	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.1:6	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.1:7	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.3:5	qotar	abgeteilter Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.4:1	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.7:3	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.8:2	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.8:5	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.9:1	odaiin	zusätzliche Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.9:4	dol	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.9:5	dal	Maß	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.10:4	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.11:1	sar	je Teil	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.11:5	qokain	erwärmte Dosis P	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.13:3	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.13:6	sar	je Teil	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.15:4	dal	Maß	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.15:5	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.16:3	dal	Maß	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.16:4	dam	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.16:5	dal	Maß	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.18:4	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f24r|f24r.1-f24r.20	f24r.18:6	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f45v|f45v.5-f45v.11	f45v.5:4	dar	Teilmenge	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f45v|f45v.5-f45v.11	f45v.5:7	dol	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f45v|f45v.5-f45v.11	f45v.6:2	aiin	Maßzahl Q	NUMBER	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f45v|f45v.5-f45v.11	f45v.8:2	odal	abgemessener Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f45v|f45v.5-f45v.11	f45v.11:1	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.18:6	os	zusammen	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.18:9	qotar	abgeteilter Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.18:11	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.20:2	ar	Teil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.20:3	aiin	Maßzahl Q	NUMBER	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.20:5	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.20:6	ykaiin	erwärmte Dosis Q	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.20:8	ytar	weiterer Teil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.20:9	aiin	Maßzahl Q	NUMBER	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.21:1	oar	Anteil davon	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.21:2	ar	Teil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.21:3	aiin	Maßzahl Q	NUMBER	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.21:4	okaiin	Dosis des Grundansatzes	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.21:6	ytaiin	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.21:8	aiin	Maßzahl Q	NUMBER	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.22:1	ykaiin	erwärmte Dosis Q	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.22:5	aiin	Maßzahl Q	NUMBER	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.23:1	ykaiin	erwärmte Dosis Q	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.23:2	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.23:3	aiin	Maßzahl Q	NUMBER	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.24:1	oar	Anteil davon	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.24:2	aiin	Maßzahl Q	NUMBER	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.24:7	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.24:9	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f86v5|f86v5.18-f86v5.25	f86v5.25:3	ar	Teil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.1:7	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.1:8	oar	Anteil davon	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.2:2	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.2:7	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.2:9	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:2	dal	Maß	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	dam	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:7	dal	Maß	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.5:4	dol	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.6:3	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.6:5	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.7:5	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.8:3	chodaiin	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.13:1	shodaiin	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.13:4	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.15:3	dol	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.18:2	shodaiin	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.19:3	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.21:1	dol	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.21:3	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.22:4	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.28:4	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.28:5	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.29:1	dain	Dosis P	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.30:1	shodaiin	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	MATERIAL_DOSE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f93r|f93r.1-f93r.32	f93r.32:1	dol	Portion	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f99r|f99r.47-f99r.52	f99r.49:5	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f99r|f99r.47-f99r.52	f99r.49:7	aiin	Maßzahl Q	NUMBER	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f99r|f99r.47-f99r.52	f99r.50:6	sar	je Teil	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f99r|f99r.47-f99r.52	f99r.50:8	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f99r|f99r.47-f99r.52	f99r.51:5	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f99r|f99r.47-f99r.52	f99r.52:3	or	Anteil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f102v2|f102v2.30-f102v2.39	f102v2.32:1	dar	Teilmenge	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f102v2|f102v2.30-f102v2.39	f102v2.32:6	s	jeweils	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f102v2|f102v2.30-f102v2.39	f102v2.32:7	ar	Teil	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f102v2|f102v2.30-f102v2.39	f102v2.32:11	daiin	Dosis Q	AMOUNT	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
IT2a	f102v2|f102v2.30-f102v2.39	f102v2.33:5	os	zusammen	DISTRIBUTIVE	NOT_NUMERICALLY_IDENTIFIED	NOT_BOUND	recorded
