page	panel_id	record_id	record_kind	locus	line_number	record_line_ordinal	token_count	line_head_class	owner_display_de	subowner_display_de	zl3b_line	token_role_trace	structural_cells_de	image_aware_render_de	token_semantics_changed	word_to_single_figure_by_proximity
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.36	36	12	8	H0_OTHER	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER dshedy] [OFFEN pchedy] [OFFEN qotain] [OFFEN chedy] [OFFEN dolchl] [OFFEN qokeedy] [OFFEN qokol] [OFFEN olchey]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H0_OTHER dshedy] [OFFEN pchedy] [OFFEN qotain] [OFFEN chedy] [OFFEN dolchl] [OFFEN qokeedy] [OFFEN qokol] [OFFEN olchey]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.37	37	13	7	H0_OTHER	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	teeolain chey qoteedy qokain cheedy cheey lchedy	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN	[H0_OTHER teeolain] [OFFEN chey] [OFFEN qoteedy] [OFFEN qokain] [OFFEN cheedy] [OFFEN cheey] [OFFEN lchedy]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H0_OTHER teeolain] [OFFEN chey] [OFFEN qoteedy] [OFFEN qokain] [OFFEN cheedy] [OFFEN cheey] [OFFEN lchedy]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.38	38	1	9	H1_ENTRY_BIASED	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	1:H1_ENTRY_BIASED|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN | 9:OFFEN	[H1_ENTRY_BIASED pol] [OFFEN shedy] [OFFEN qoeedy] [OFFEN qokaiin] [OFFEN chcphey] [OFFEN qol] [OFFEN ltaiin] [OFFEN shedy] [OFFEN qol]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [H1_ENTRY_BIASED pol] [OFFEN shedy] [OFFEN qoeedy] [OFFEN qokaiin] [OFFEN chcphey] [OFFEN qol] [OFFEN ltaiin] [OFFEN shedy] [OFFEN qol]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.39	39	2	7	H0_OTHER	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	1:H0_OTHER|SEITENUEBERGREIFENDE_LABELFORM | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN	[H0_OTHER; LABELFORM olaiin] [OFFEN cheey] [OFFEN sheckhey] [OFFEN lsheey] [OFFEN qykaiin] [OFFEN sheedy] [OFFEN laiin]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [H0_OTHER; LABELFORM olaiin] [OFFEN cheey] [OFFEN sheckhey] [OFFEN lsheey] [OFFEN qykaiin] [OFFEN sheedy] [OFFEN laiin]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.40	40	3	8	H0_OTHER	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	1:H0_OTHER|VALUE_IV_CANDIDATE | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[VALUE_IV_CANDIDATE daiiin] [OFFEN ol] [OFFEN eeedy] [OFFEN okaiin] [OFFEN sheeol] [OFFEN qotaiin] [OFFEN shody] [OFFEN qoty]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [VALUE_IV_CANDIDATE daiiin] [OFFEN ol] [OFFEN eeedy] [OFFEN okaiin] [OFFEN sheeol] [OFFEN qotaiin] [OFFEN shody] [OFFEN qoty]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.41	41	4	10	H0_OTHER	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	daiin sh qolchey qotedy qotal r ain chl s arol	1:H0_OTHER|VALUE_III_CANDIDATE | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN | 9:OFFEN | 10:OFFEN	[VALUE_III_CANDIDATE daiin] [OFFEN sh] [OFFEN qolchey] [OFFEN qotedy] [OFFEN qotal] [OFFEN r] [OFFEN ain] [OFFEN chl] [OFFEN s] [OFFEN arol]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [VALUE_III_CANDIDATE daiin] [OFFEN sh] [OFFEN qolchey] [OFFEN qotedy] [OFFEN qotal] [OFFEN r] [OFFEN ain] [OFFEN chl] [OFFEN s] [OFFEN arol]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.42	42	5	8	H0_OTHER	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	qokeedy qotedy qokeedy qokeedy qokeey s aiin al	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER qokeedy] [OFFEN qotedy] [OFFEN qokeedy] [OFFEN qokeedy] [OFFEN qokeey] [OFFEN s] [OFFEN aiin] [OFFEN al]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [H0_OTHER qokeedy] [OFFEN qotedy] [OFFEN qokeedy] [OFFEN qokeedy] [OFFEN qokeey] [OFFEN s] [OFFEN aiin] [OFFEN al]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.43	43	6	8	H0_OTHER	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	d chee ol cheedy qotaiin qoteedy qotedy raiin	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER d] [OFFEN chee] [OFFEN ol] [OFFEN cheedy] [OFFEN qotaiin] [OFFEN qoteedy] [OFFEN qotedy] [OFFEN raiin]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [H0_OTHER d] [OFFEN chee] [OFFEN ol] [OFFEN cheedy] [OFFEN qotaiin] [OFFEN qoteedy] [OFFEN qotedy] [OFFEN raiin]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.44	44	7	8	H2_SUBENTRY_BIASED	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	sheey qepchedy qol cheedy qokear cheey loly dy	1:H2_SUBENTRY_BIASED|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H2_SUBENTRY_BIASED sheey] [OFFEN qepchedy] [OFFEN qol] [OFFEN cheedy] [OFFEN qokear] [OFFEN cheey] [OFFEN loly] [OFFEN dy]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [H2_SUBENTRY_BIASED sheey] [OFFEN qepchedy] [OFFEN qol] [OFFEN cheedy] [OFFEN qokear] [OFFEN cheey] [OFFEN loly] [OFFEN dy]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.45	45	8	11	H0_OTHER	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	qokaiin ches lchear dal chr sl s ain ol raiin lod	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN | 9:OFFEN | 10:OFFEN | 11:OFFEN	[H0_OTHER qokaiin] [OFFEN ches] [OFFEN lchear] [OFFEN dal] [OFFEN chr] [OFFEN sl] [OFFEN s] [OFFEN ain] [OFFEN ol] [OFFEN raiin] [OFFEN lod]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [H0_OTHER qokaiin] [OFFEN ches] [OFFEN lchear] [OFFEN dal] [OFFEN chr] [OFFEN sl] [OFFEN s] [OFFEN ain] [OFFEN ol] [OFFEN raiin] [OFFEN lod]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.46	46	9	8	H0_OTHER	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	daiin chlchpsheey tal cheol dag as otey daiin	1:H0_OTHER|VALUE_III_CANDIDATE | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:VALUE_III_CANDIDATE_BOUND_TO_PREVIOUS_COMPLETE_FORM	[VALUE_III_CANDIDATE daiin] [OFFEN chlchpsheey] [OFFEN tal] [OFFEN cheol] [OFFEN dag] [OFFEN as] [FIELD otey → WERT-III-KANDIDAT daiin]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [VALUE_III_CANDIDATE daiin] [OFFEN chlchpsheey] [OFFEN tal] [OFFEN cheol] [OFFEN dag] [OFFEN as] [FIELD otey → WERT-III-KANDIDAT daiin]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.47	47	10	8	H0_OTHER	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	ysheey dal saiisol sal dalo tain dary dalo	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER ysheey] [OFFEN dal] [OFFEN saiisol] [OFFEN sal] [OFFEN dalo] [OFFEN tain] [OFFEN dary] [OFFEN dalo]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [H0_OTHER ysheey] [OFFEN dal] [OFFEN saiisol] [OFFEN sal] [OFFEN dalo] [OFFEN tain] [OFFEN dary] [OFFEN dalo]	0	0
f77r	F77_LOWER_VESSEL	F77_P3	MAIN_RECORD	f77r.48	48	11	2	H2_SUBENTRY_BIASED	untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass	Frau, blaues Rundgefäß und darunterliegende Auslassform	sodar oloky	1:H2_SUBENTRY_BIASED|OFFEN | 2:OFFEN	[H2_SUBENTRY_BIASED sodar] [OFFEN oloky]	Bildbesitzer: untere Frau mit blauem Rundgefäß und lamellen-/faserartigem Auslass; lokales Feld: Frau, blaues Rundgefäß und darunterliegende Auslassform. [H2_SUBENTRY_BIASED sodar] [OFFEN oloky]	0	0
f82r	F82_TOP_COUPLED	F82_P1	MAIN_RECORD	f82r.1	1	1	8	H0_OTHER	oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat	beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule	qosheedy qokeol daiin shckhy okeeor cheey daiin shey	1:H0_OTHER|OFFEN | 2:OFFEN | 3:VALUE_III_CANDIDATE_BOUND_TO_PREVIOUS_COMPLETE_FORM | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:VALUE_III_CANDIDATE_BOUND_TO_PREVIOUS_COMPLETE_FORM | 8:OFFEN	[H0_OTHER qosheedy] [FIELD qokeol → WERT-III-KANDIDAT daiin] [OFFEN shckhy] [OFFEN okeeor] [FIELD cheey → WERT-III-KANDIDAT daiin] [OFFEN shey]	Bildbesitzer: oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat; lokales Feld: beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule. [H0_OTHER qosheedy] [FIELD qokeol → WERT-III-KANDIDAT daiin] [OFFEN shckhy] [OFFEN okeeor] [FIELD cheey → WERT-III-KANDIDAT daiin] [OFFEN shey]	0	0
f82r	F82_TOP_COUPLED	F82_P1	MAIN_RECORD	f82r.2	2	2	8	H0_OTHER	oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat	beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule	dchedy qolchedy qokain dy qokeedy qokal lcheckhy lched	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER dchedy] [OFFEN qolchedy] [OFFEN qokain] [OFFEN dy] [OFFEN qokeedy] [OFFEN qokal] [OFFEN lcheckhy] [OFFEN lched]	Bildbesitzer: oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat; lokales Feld: beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule. [H0_OTHER dchedy] [OFFEN qolchedy] [OFFEN qokain] [OFFEN dy] [OFFEN qokeedy] [OFFEN qokal] [OFFEN lcheckhy] [OFFEN lched]	0	0
f82r	F82_TOP_COUPLED	F82_P1	MAIN_RECORD	f82r.3	3	3	6	H0_OTHER	oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat	beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule	qokeey lcheckhedy qokaly solkaiin chckhy qokaiin	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN	[H0_OTHER qokeey] [OFFEN lcheckhedy] [OFFEN qokaly] [OFFEN solkaiin] [OFFEN chckhy] [OFFEN qokaiin]	Bildbesitzer: oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat; lokales Feld: beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule. [H0_OTHER qokeey] [OFFEN lcheckhedy] [OFFEN qokaly] [OFFEN solkaiin] [OFFEN chckhy] [OFFEN qokaiin]	0	0
f82r	F82_TOP_COUPLED	F82_P1	MAIN_RECORD	f82r.4	4	4	8	H0_OTHER	oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat	beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule	qokaiin octheol chkeey ldy oteey qokal sheckhy qoky	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER qokaiin] [OFFEN octheol] [OFFEN chkeey] [OFFEN ldy] [OFFEN oteey] [OFFEN qokal] [OFFEN sheckhy] [OFFEN qoky]	Bildbesitzer: oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat; lokales Feld: beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule. [H0_OTHER qokaiin] [OFFEN octheol] [OFFEN chkeey] [OFFEN ldy] [OFFEN oteey] [OFFEN qokal] [OFFEN sheckhy] [OFFEN qoky]	0	0
f82r	F82_TOP_COUPLED	F82_P1	MAIN_RECORD	f82r.5	5	5	8	H2_SUBENTRY_BIASED	oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat	beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule	sol lkchedy qokeedy qokal cthol chedy qoteedy qokal	1:H2_SUBENTRY_BIASED|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H2_SUBENTRY_BIASED sol] [OFFEN lkchedy] [OFFEN qokeedy] [OFFEN qokal] [OFFEN cthol] [OFFEN chedy] [OFFEN qoteedy] [OFFEN qokal]	Bildbesitzer: oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat; lokales Feld: beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule. [H2_SUBENTRY_BIASED sol] [OFFEN lkchedy] [OFFEN qokeedy] [OFFEN qokal] [OFFEN cthol] [OFFEN chedy] [OFFEN qoteedy] [OFFEN qokal]	0	0
f82r	F82_TOP_COUPLED	F82_P1	MAIN_RECORD	f82r.6	6	6	9	H2_SUBENTRY_BIASED	oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat	beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol	1:H2_SUBENTRY_BIASED|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:BILDVERWEIS:TOP_FIGURE_2 | 7:OFFEN | 8:OFFEN | 9:OFFEN	[H2_SUBENTRY_BIASED sar] [OFFEN shedy] [OFFEN qol] [OFFEN shedaiin] [OFFEN sheckhy] [BILDVERWEIS okal → TOP_FIGURE_2] [OFFEN sheky] [OFFEN qotaiin] [OFFEN chedol]	Bildbesitzer: oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat; lokales Feld: beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule. [H2_SUBENTRY_BIASED sar] [OFFEN shedy] [OFFEN qol] [OFFEN shedaiin] [OFFEN sheckhy] [BILDVERWEIS okal → TOP_FIGURE_2] [OFFEN sheky] [OFFEN qotaiin] [OFFEN chedol]	0	0
f82r	F82_TOP_COUPLED	F82_P1	MAIN_RECORD	f82r.7	7	7	9	H0_OTHER	oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat	beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule	dshedy sotaiin qokar shedy solshedy qokeey qoky ls cheey	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN | 9:OFFEN	[H0_OTHER dshedy] [OFFEN sotaiin] [OFFEN qokar] [OFFEN shedy] [OFFEN solshedy] [OFFEN qokeey] [OFFEN qoky] [OFFEN ls] [OFFEN cheey]	Bildbesitzer: oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat; lokales Feld: beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule. [H0_OTHER dshedy] [OFFEN sotaiin] [OFFEN qokar] [OFFEN shedy] [OFFEN solshedy] [OFFEN qokeey] [OFFEN qoky] [OFFEN ls] [OFFEN cheey]	0	0
f82r	F82_TOP_COUPLED	F82_P1	MAIN_RECORD	f82r.8	8	8	10	H0_OTHER	oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat	beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule	qekeey sheedy qokedy lcho r cheey qokey qotal chedy qoteor	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN | 9:OFFEN | 10:OFFEN	[H0_OTHER qekeey] [OFFEN sheedy] [OFFEN qokedy] [OFFEN lcho] [OFFEN r] [OFFEN cheey] [OFFEN qokey] [OFFEN qotal] [OFFEN chedy] [OFFEN qoteor]	Bildbesitzer: oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat; lokales Feld: beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule. [H0_OTHER qekeey] [OFFEN sheedy] [OFFEN qokedy] [OFFEN lcho] [OFFEN r] [OFFEN cheey] [OFFEN qokey] [OFFEN qotal] [OFFEN chedy] [OFFEN qoteor]	0	0
f82r	F82_TOP_COUPLED	F82_P1	MAIN_RECORD	f82r.9	9	9	6	H2_SUBENTRY_BIASED	oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat	beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule	ssholshecthy qokaiin chkedy rchey dairchey qokaiin	1:H2_SUBENTRY_BIASED|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN	[H2_SUBENTRY_BIASED ssholshecthy] [OFFEN qokaiin] [OFFEN chkedy] [OFFEN rchey] [OFFEN dairchey] [OFFEN qokaiin]	Bildbesitzer: oberes gekoppeltes System aus zwei Frauen und einem Zentralapparat; lokales Feld: beide Frauen, zwei seitliche Gefäß-/Leitungskörper und die zentrale Säule. [H2_SUBENTRY_BIASED ssholshecthy] [OFFEN qokaiin] [OFFEN chkedy] [OFFEN rchey] [OFFEN dairchey] [OFFEN qokaiin]	0	0
f82r	F82_MIDDLE_TRANSFER	F82_P2	MAIN_RECORD	f82r.11	11	1	8	H0_OTHER	mittlere Transferkonfiguration zwischen stehender und liegender Frau	linke Frau mit beschriftetem Kreuzrohr, langem Kanal und rechter liegender Figur	kolchdy qokedy qopol qotedor chopchedy qotal chedy kam	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER kolchdy] [OFFEN qokedy] [OFFEN qopol] [OFFEN qotedor] [OFFEN chopchedy] [OFFEN qotal] [OFFEN chedy] [OFFEN kam]	Bildbesitzer: mittlere Transferkonfiguration zwischen stehender und liegender Frau; lokales Feld: linke Frau mit beschriftetem Kreuzrohr, langem Kanal und rechter liegender Figur. [H0_OTHER kolchdy] [OFFEN qokedy] [OFFEN qopol] [OFFEN qotedor] [OFFEN chopchedy] [OFFEN qotal] [OFFEN chedy] [OFFEN kam]	0	0
f82r	F82_MIDDLE_TRANSFER	F82_P2	MAIN_RECORD	f82r.12	12	2	8	H0_OTHER	mittlere Transferkonfiguration zwischen stehender und liegender Frau	linke Frau mit beschriftetem Kreuzrohr, langem Kanal und rechter liegender Figur	otedy qodched olqo dar checkho lolol okal okarchedy	1:H0_OTHER|SEITENUEBERGREIFENDE_LABELFORM | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:BILDVERWEIS:TOP_FIGURE_2 | 8:OFFEN	[H0_OTHER; LABELFORM otedy] [OFFEN qodched] [OFFEN olqo] [OFFEN dar] [OFFEN checkho] [OFFEN lolol] [BILDVERWEIS okal → TOP_FIGURE_2] [OFFEN okarchedy]	Bildbesitzer: mittlere Transferkonfiguration zwischen stehender und liegender Frau; lokales Feld: linke Frau mit beschriftetem Kreuzrohr, langem Kanal und rechter liegender Figur. [H0_OTHER; LABELFORM otedy] [OFFEN qodched] [OFFEN olqo] [OFFEN dar] [OFFEN checkho] [OFFEN lolol] [BILDVERWEIS okal → TOP_FIGURE_2] [OFFEN okarchedy]	0	0
f82r	F82_MIDDLE_TRANSFER	F82_P2	MAIN_RECORD	f82r.13	13	3	8	H0_OTHER	mittlere Transferkonfiguration zwischen stehender und liegender Frau	linke Frau mit beschriftetem Kreuzrohr, langem Kanal und rechter liegender Figur	tcheol olchedy qokeedy qotedy chedar cheey lchey solarol	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER tcheol] [OFFEN olchedy] [OFFEN qokeedy] [OFFEN qotedy] [OFFEN chedar] [OFFEN cheey] [OFFEN lchey] [OFFEN solarol]	Bildbesitzer: mittlere Transferkonfiguration zwischen stehender und liegender Frau; lokales Feld: linke Frau mit beschriftetem Kreuzrohr, langem Kanal und rechter liegender Figur. [H0_OTHER tcheol] [OFFEN olchedy] [OFFEN qokeedy] [OFFEN qotedy] [OFFEN chedar] [OFFEN cheey] [OFFEN lchey] [OFFEN solarol]	0	0
f82r	F82_MIDDLE_TRANSFER	F82_P2	MAIN_RECORD	f82r.14	14	4	9	H3_LATE_REFERENCE_BIASED	mittlere Transferkonfiguration zwischen stehender und liegender Frau	linke Frau mit beschriftetem Kreuzrohr, langem Kanal und rechter liegender Figur	r olchy qokal chey qokain deeedy qokeey qokaiin olchedy	1:H3_LATE_REFERENCE_BIASED|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN | 9:OFFEN	[H3_LATE_REFERENCE_BIASED r] [OFFEN olchy] [OFFEN qokal] [OFFEN chey] [OFFEN qokain] [OFFEN deeedy] [OFFEN qokeey] [OFFEN qokaiin] [OFFEN olchedy]	Bildbesitzer: mittlere Transferkonfiguration zwischen stehender und liegender Frau; lokales Feld: linke Frau mit beschriftetem Kreuzrohr, langem Kanal und rechter liegender Figur. [H3_LATE_REFERENCE_BIASED r] [OFFEN olchy] [OFFEN qokal] [OFFEN chey] [OFFEN qokain] [OFFEN deeedy] [OFFEN qokeey] [OFFEN qokaiin] [OFFEN olchedy]	0	0
f82r	F82_MIDDLE_TRANSFER	F82_P2	MAIN_RECORD	f82r.15	15	5	10	H0_OTHER	mittlere Transferkonfiguration zwischen stehender und liegender Frau	linke Frau mit beschriftetem Kreuzrohr, langem Kanal und rechter liegender Figur	kedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:VALUE_III_CANDIDATE_BOUND_TO_PREVIOUS_COMPLETE_FORM | 9:OFFEN | 10:OFFEN	[H0_OTHER kedy] [OFFEN lchedy] [OFFEN qokedy] [OFFEN qokeedy] [OFFEN lkeedy] [OFFEN qokaiin] [FIELD dy → WERT-III-KANDIDAT daiin] [OFFEN chdy] [OFFEN dy]	Bildbesitzer: mittlere Transferkonfiguration zwischen stehender und liegender Frau; lokales Feld: linke Frau mit beschriftetem Kreuzrohr, langem Kanal und rechter liegender Figur. [H0_OTHER kedy] [OFFEN lchedy] [OFFEN qokedy] [OFFEN qokeedy] [OFFEN lkeedy] [OFFEN qokaiin] [FIELD dy → WERT-III-KANDIDAT daiin] [OFFEN chdy] [OFFEN dy]	0	0
