direct_pair	left_action	separator_focus	right_action	separated_recipe	direct_pair_reader_status	separated_factor_gate_status	separator_decision	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	ordered_literal_reading_de	direct_pair_promoted	surface_or_occurrence_prediction
CHD>SH	CHD	E	SH	CHD+E+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E	NONE	NONE	BEARBEITEN · GRAD I · HALTEN	NO	NO
CHD>SH	CHD	EE	SH	CHD+EE+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-EE	NONE	NONE	BEARBEITEN · GRAD II · HALTEN	NO	NO
CHD>SH	CHD	EEE	SH	CHD+EEE+SH	STOP_UNLICENSED	STOP__UNLICENSED_FACTOR	SEPARATED_CHAIN_STILL_STOPPED	NEAREST_HEAD_LEFT_TIE	NONE	NONE	FOCUS:CHD<-EEE	BEARBEITEN · GRAD III · HALTEN	NO	NO
CHD>SH	CHD	L	SH	CHD+L+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:SH<-L	NONE	NONE	BEARBEITEN · VERBINDUNG · HALTEN	NO	NO
CHD>SH	CHD	OR	SH	CHD+OR+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-OR	NONE	NONE	BEARBEITEN · EINHEIT · HALTEN	NO	NO
CHD>SH	CHD	Y	SH	CHD+Y+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-Y	NONE	NONE	BEARBEITEN · POSTEN · HALTEN	NO	NO
CHD>T	CHD	AIIN	T	CHD+AIIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-AIIN	NONE	NONE	BEARBEITEN · WERT · EINSTELLEN	NO	NO
CHD>T	CHD	AIN	T	CHD+AIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-AIN	NONE	NONE	BEARBEITEN · ANTEIL · EINSTELLEN	NO	NO
CHD>T	CHD	AIR	T	CHD+AIR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-AIR	NONE	NONE	BEARBEITEN · BAHN · EINSTELLEN	NO	NO
CHD>T	CHD	AL	T	CHD+AL+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AL	NONE	NONE	BEARBEITEN · ZIELORT · EINSTELLEN	NO	NO
CHD>T	CHD	AR	T	CHD+AR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AR	NONE	NONE	BEARBEITEN · AUSGANG · EINSTELLEN	NO	NO
CHD>T	CHD	E	T	CHD+E+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E	NONE	NONE	BEARBEITEN · GRAD I · EINSTELLEN	NO	NO
CHD>T	CHD	EE	T	CHD+EE+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-EE	NONE	NONE	BEARBEITEN · GRAD II · EINSTELLEN	NO	NO
CHD>T	CHD	EEE	T	CHD+EEE+T	STOP_UNLICENSED	STOP__UNLICENSED_FACTOR	SEPARATED_CHAIN_STILL_STOPPED	NEAREST_HEAD_LEFT_TIE	NONE	NONE	FOCUS:CHD<-EEE	BEARBEITEN · GRAD III · EINSTELLEN	NO	NO
CHD>T	CHD	L	T	CHD+L+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-L	NONE	NONE	BEARBEITEN · VERBINDUNG · EINSTELLEN	NO	NO
CHD>T	CHD	OR	T	CHD+OR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-OR	NONE	NONE	BEARBEITEN · EINHEIT · EINSTELLEN	NO	NO
CHD>T	CHD	Y	T	CHD+Y+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-Y	NONE	NONE	BEARBEITEN · POSTEN · EINSTELLEN	NO	NO
K>K	K	AIIN	K	K+AIIN+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN	NONE	NONE	GEBEN · WERT · GEBEN	NO	NO
K>K	K	AIN	K	K+AIN+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIN	NONE	NONE	GEBEN · ANTEIL · GEBEN	NO	NO
K>K	K	AIR	K	K+AIR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-AIR	NONE	NONE	GEBEN · BAHN · GEBEN	NO	NO
K>K	K	AL	K	K+AL+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AL	NONE	NONE	GEBEN · ZIELORT · GEBEN	NO	NO
K>K	K	AR	K	K+AR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AR	NONE	NONE	GEBEN · AUSGANG · GEBEN	NO	NO
K>K	K	E	K	K+E+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E	NONE	NONE	GEBEN · GRAD I · GEBEN	NO	NO
K>K	K	EE	K	K+EE+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EE	NONE	NONE	GEBEN · GRAD II · GEBEN	NO	NO
K>K	K	EEE	K	K+EEE+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EEE	NONE	NONE	GEBEN · GRAD III · GEBEN	NO	NO
K>K	K	L	K	K+L+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-L	NONE	NONE	GEBEN · VERBINDUNG · GEBEN	NO	NO
K>K	K	OR	K	K+OR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-OR	NONE	NONE	GEBEN · EINHEIT · GEBEN	NO	NO
K>K	K	Y	K	K+Y+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y	NONE	NONE	GEBEN · POSTEN · GEBEN	NO	NO
K>P	K	AIIN	P	K+AIIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN	NONE	NONE	GEBEN · WERT · EINSETZEN	NO	NO
K>P	K	AIN	P	K+AIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIN	NONE	NONE	GEBEN · ANTEIL · EINSETZEN	NO	NO
K>P	K	AIR	P	K+AIR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIR	NONE	NONE	GEBEN · BAHN · EINSETZEN	NO	NO
K>P	K	AL	P	K+AL+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AL	NONE	NONE	GEBEN · ZIELORT · EINSETZEN	NO	NO
K>P	K	AR	P	K+AR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AR	NONE	NONE	GEBEN · AUSGANG · EINSETZEN	NO	NO
K>P	K	E	P	K+E+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E	NONE	NONE	GEBEN · GRAD I · EINSETZEN	NO	NO
K>P	K	EE	P	K+EE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EE	NONE	NONE	GEBEN · GRAD II · EINSETZEN	NO	NO
K>P	K	EEE	P	K+EEE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EEE	NONE	NONE	GEBEN · GRAD III · EINSETZEN	NO	NO
K>P	K	L	P	K+L+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-L	NONE	NONE	GEBEN · VERBINDUNG · EINSETZEN	NO	NO
K>P	K	OR	P	K+OR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-OR	NONE	NONE	GEBEN · EINHEIT · EINSETZEN	NO	NO
K>P	K	Y	P	K+Y+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y	NONE	NONE	GEBEN · POSTEN · EINSETZEN	NO	NO
K>R	K	AIIN	R	K+AIIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN	NONE	NONE	GEBEN · WERT · MARKIEREN	NO	NO
K>R	K	AIN	R	K+AIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIN	NONE	NONE	GEBEN · ANTEIL · MARKIEREN	NO	NO
K>R	K	AIR	R	K+AIR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-AIR	NONE	NONE	GEBEN · BAHN · MARKIEREN	NO	NO
K>R	K	AL	R	K+AL+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AL	NONE	NONE	GEBEN · ZIELORT · MARKIEREN	NO	NO
K>R	K	AR	R	K+AR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AR	NONE	NONE	GEBEN · AUSGANG · MARKIEREN	NO	NO
K>R	K	E	R	K+E+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E	NONE	NONE	GEBEN · GRAD I · MARKIEREN	NO	NO
K>R	K	EE	R	K+EE+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EE	NONE	NONE	GEBEN · GRAD II · MARKIEREN	NO	NO
K>R	K	EEE	R	K+EEE+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EEE	NONE	NONE	GEBEN · GRAD III · MARKIEREN	NO	NO
K>R	K	L	R	K+L+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-L	NONE	NONE	GEBEN · VERBINDUNG · MARKIEREN	NO	NO
K>R	K	OR	R	K+OR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-OR	NONE	NONE	GEBEN · EINHEIT · MARKIEREN	NO	NO
K>R	K	Y	R	K+Y+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y	NONE	NONE	GEBEN · POSTEN · MARKIEREN	NO	NO
K>S	K	AIIN	S	K+AIIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN	NONE	NONE	GEBEN · WERT · WÄHLEN	NO	NO
K>S	K	AIN	S	K+AIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIN	NONE	NONE	GEBEN · ANTEIL · WÄHLEN	NO	NO
K>S	K	AIR	S	K+AIR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIR	NONE	NONE	GEBEN · BAHN · WÄHLEN	NO	NO
K>S	K	AL	S	K+AL+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AL	NONE	NONE	GEBEN · ZIELORT · WÄHLEN	NO	NO
K>S	K	AR	S	K+AR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AR	NONE	NONE	GEBEN · AUSGANG · WÄHLEN	NO	NO
K>S	K	E	S	K+E+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E	NONE	NONE	GEBEN · GRAD I · WÄHLEN	NO	NO
K>S	K	EE	S	K+EE+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EE	NONE	NONE	GEBEN · GRAD II · WÄHLEN	NO	NO
K>S	K	EEE	S	K+EEE+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EEE	NONE	NONE	GEBEN · GRAD III · WÄHLEN	NO	NO
K>S	K	L	S	K+L+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-L	NONE	NONE	GEBEN · VERBINDUNG · WÄHLEN	NO	NO
K>S	K	OR	S	K+OR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-OR	NONE	NONE	GEBEN · EINHEIT · WÄHLEN	NO	NO
K>S	K	Y	S	K+Y+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y	NONE	NONE	GEBEN · POSTEN · WÄHLEN	NO	NO
K>T	K	AIIN	T	K+AIIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN	NONE	NONE	GEBEN · WERT · EINSTELLEN	NO	NO
K>T	K	AIN	T	K+AIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIN	NONE	NONE	GEBEN · ANTEIL · EINSTELLEN	NO	NO
K>T	K	AIR	T	K+AIR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-AIR	NONE	NONE	GEBEN · BAHN · EINSTELLEN	NO	NO
K>T	K	AL	T	K+AL+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AL	NONE	NONE	GEBEN · ZIELORT · EINSTELLEN	NO	NO
K>T	K	AR	T	K+AR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AR	NONE	NONE	GEBEN · AUSGANG · EINSTELLEN	NO	NO
K>T	K	E	T	K+E+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E	NONE	NONE	GEBEN · GRAD I · EINSTELLEN	NO	NO
K>T	K	EE	T	K+EE+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EE	NONE	NONE	GEBEN · GRAD II · EINSTELLEN	NO	NO
K>T	K	EEE	T	K+EEE+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EEE	NONE	NONE	GEBEN · GRAD III · EINSTELLEN	NO	NO
K>T	K	L	T	K+L+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-L	NONE	NONE	GEBEN · VERBINDUNG · EINSTELLEN	NO	NO
K>T	K	OR	T	K+OR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-OR	NONE	NONE	GEBEN · EINHEIT · EINSTELLEN	NO	NO
K>T	K	Y	T	K+Y+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y	NONE	NONE	GEBEN · POSTEN · EINSTELLEN	NO	NO
OK>K	OK	AIIN	K	OK+AIIN+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIIN	NONE	NONE	SETZEN · WERT · GEBEN	NO	NO
OK>K	OK	AIN	K	OK+AIN+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIN	NONE	NONE	SETZEN · ANTEIL · GEBEN	NO	NO
OK>K	OK	AIR	K	OK+AIR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-AIR	NONE	NONE	SETZEN · BAHN · GEBEN	NO	NO
OK>K	OK	AL	K	OK+AL+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AL	NONE	NONE	SETZEN · ZIELORT · GEBEN	NO	NO
OK>K	OK	AR	K	OK+AR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AR	NONE	NONE	SETZEN · AUSGANG · GEBEN	NO	NO
OK>K	OK	E	K	OK+E+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-E	NONE	NONE	SETZEN · GRAD I · GEBEN	NO	NO
OK>K	OK	EE	K	OK+EE+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-EE	NONE	NONE	SETZEN · GRAD II · GEBEN	NO	NO
OK>K	OK	EEE	K	OK+EEE+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-EEE	NONE	NONE	SETZEN · GRAD III · GEBEN	NO	NO
OK>K	OK	L	K	OK+L+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-L	NONE	NONE	SETZEN · VERBINDUNG · GEBEN	NO	NO
OK>K	OK	OR	K	OK+OR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-OR	NONE	NONE	SETZEN · EINHEIT · GEBEN	NO	NO
OK>K	OK	Y	K	OK+Y+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y	NONE	NONE	SETZEN · POSTEN · GEBEN	NO	NO
OK>P	OK	AIIN	P	OK+AIIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIIN	NONE	NONE	SETZEN · WERT · EINSETZEN	NO	NO
OK>P	OK	AIN	P	OK+AIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIN	NONE	NONE	SETZEN · ANTEIL · EINSETZEN	NO	NO
OK>P	OK	AIR	P	OK+AIR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIR	NONE	NONE	SETZEN · BAHN · EINSETZEN	NO	NO
OK>P	OK	AL	P	OK+AL+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AL	NONE	NONE	SETZEN · ZIELORT · EINSETZEN	NO	NO
OK>P	OK	AR	P	OK+AR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AR	NONE	NONE	SETZEN · AUSGANG · EINSETZEN	NO	NO
OK>P	OK	E	P	OK+E+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-E	NONE	NONE	SETZEN · GRAD I · EINSETZEN	NO	NO
OK>P	OK	EE	P	OK+EE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-EE	NONE	NONE	SETZEN · GRAD II · EINSETZEN	NO	NO
OK>P	OK	EEE	P	OK+EEE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-EEE	NONE	NONE	SETZEN · GRAD III · EINSETZEN	NO	NO
OK>P	OK	L	P	OK+L+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-L	NONE	NONE	SETZEN · VERBINDUNG · EINSETZEN	NO	NO
OK>P	OK	OR	P	OK+OR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-OR	NONE	NONE	SETZEN · EINHEIT · EINSETZEN	NO	NO
OK>P	OK	Y	P	OK+Y+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y	NONE	NONE	SETZEN · POSTEN · EINSETZEN	NO	NO
OK>R	OK	AIIN	R	OK+AIIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIIN	NONE	NONE	SETZEN · WERT · MARKIEREN	NO	NO
OK>R	OK	AIN	R	OK+AIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIN	NONE	NONE	SETZEN · ANTEIL · MARKIEREN	NO	NO
OK>R	OK	AIR	R	OK+AIR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OK<-AIR	NONE	NONE	SETZEN · BAHN · MARKIEREN	NO	NO
OK>R	OK	AL	R	OK+AL+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AL	NONE	NONE	SETZEN · ZIELORT · MARKIEREN	NO	NO
OK>R	OK	AR	R	OK+AR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AR	NONE	NONE	SETZEN · AUSGANG · MARKIEREN	NO	NO
OK>R	OK	E	R	OK+E+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-E	NONE	NONE	SETZEN · GRAD I · MARKIEREN	NO	NO
