audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G648-A01-034	1	otol	f58v	f58v.37	S	A	3	6	MEDIAL	otair	chokey	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	1	1	[olkeey:?] | [okar:?] | [ar:?] | heiß-trockene Zubereitung, Grundform | [otair:?] | [otol:?] | [chokey:?] | [cheeky:?] | [dalar:?]	[olkeey:?] | [okar:?] | [ar:?] | heiß-trockene Zubereitung, Grundform | [otair:?] | kaltes Zubereitungsgut | [chokey:?] | [cheeky:?] | [dalar:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-035	1	otol	f5r	f5r.2	H	A	1	9	FINAL	okas	<EOS>	ochey okey qokaiin sho ckhoy cthey chey okas otol	ochey okey qokaiin sho ckhoy cthey chey okaor otol	ochey okey qakaiin sho ckhoy cthey chey okas otol	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	5	4	[ochey:?] | heißer Ansatz in der Mitte des Grades | heiß, Grad III | feuchter Ansatz | [ckhoy:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | trocken in der Mitte des Grades | [okas:?] | [otol:?]	[ochey:?] | heißer Ansatz in der Mitte des Grades | heiß, Grad III | feuchter Ansatz | [ckhoy:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | trocken in der Mitte des Grades | [okas:?] | kaltes Zubereitungsgut	0	CLEAN_CONTEXT_COMPATIBLE
G648-A01-036	1	otol	f5v	f5v.4	H	A	1	3	MEDIAL	shees	ykoiin	qotor shees otol ykoiin shol daiin cthor okch y taiin	qotor shees otol ykoiin shol daiin cthor okchy taiin	qotor shees otol ykoiin ol daiin cthor okchytaiin	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	5	3	kalte Drogenportion | [shees:?] | [otol:?] | [ykoiin:?] | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [okch:?] | [y:?] | kalt, Grad III	kalte Drogenportion | [shees:?] | kaltes Zubereitungsgut | [ykoiin:?] | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [okch:?] | [y:?] | kalt, Grad III	0	CLEAN_CONTEXT_COMPATIBLE
G648-A01-037	1	otol	f5v	f5v.6	H	A	1	1	INITIAL	<BOS>	chol	otol chol dairodg	otol chol dairodg	otol chol dairodg	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	1	1	[otol:?] | trocken; nominal trockenes Gut/Material | [dairodg:?]	kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | [dairodg:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-038	1	otol	f75r	f75r.46	B	B	2	7	MEDIAL	shedy	chedy	qokey qokedy sheol qokedy dain shedy otol chedy olor	qokey qokedy sheol qokedy dain shedy otol chedy olor	qokey qokedy sheol qokedy dain shedy tol che y olar	READER_VARIANT	0	0	[otol:?]	kaltes Zubereitungsgut	8	6	heiß in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | feuchtes Material | heiß in der Mitte des Grades, abgeschlossen | Grad-/Maßwert II | feucht in der Mitte des Grades, abgeschlossen | [otol:?] | trocken in der Mitte des Grades, abgeschlossen | Zutat	heiß in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | feuchtes Material | heiß in der Mitte des Grades, abgeschlossen | Grad-/Maßwert II | feucht in der Mitte des Grades, abgeschlossen | kaltes Zubereitungsgut | trocken in der Mitte des Grades, abgeschlossen | Zutat	0	READER_VARIANT_WARNING
G648-A01-039	1	otol	f75v	f75v.68	B	B	2	4	MEDIAL	shedy	chckhey	o cthey shedy otol chckhey ldy	octhey shedy otol chckhey ldy	octhey shedy otol chckhey ldy	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	2	1	[o:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | feucht in der Mitte des Grades, abgeschlossen | [otol:?] | [chckhey:?] | [ldy:?]	[o:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | feucht in der Mitte des Grades, abgeschlossen | kaltes Zubereitungsgut | [chckhey:?] | [ldy:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-040	1	otol	f76v	f76v.32	B	B	2	9	MEDIAL	chckhedy	oty	tain sheey qotain chedy qokaiin chedy taiin chckhedy otol oty	tain sheey qotain chedy qokaiin chedy taiin chckhedy otol oty	tain sheey qotain chedy qokaiin chedy taiin chckhedy otol oty	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	8	8	kalt, Grad II | feucht am Ende des Grades | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | [chckhedy:?] | [otol:?] | kalter Ansatz am Anfang des Grades	kalt, Grad II | feucht am Ende des Grades | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | [chckhedy:?] | kaltes Zubereitungsgut | kalter Ansatz am Anfang des Grades	0	CLEAN_CONTEXT_COMPATIBLE
G648-A01-041	1	otol	f77r	f77r.5	B	B	2	1	ONLY	<BOS>	<EOS>	otol	otol	otol	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	0	0	[otol:?]	kaltes Zubereitungsgut	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-042	1	otol	f77v	f77v.2	B	B	2	1	INITIAL	<BOS>	shedy	otol shedy	otol shedy	otol shedy	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	1	1	[otol:?] | feucht in der Mitte des Grades, abgeschlossen	kaltes Zubereitungsgut | feucht in der Mitte des Grades, abgeschlossen	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-043	1	otol	f79v	f79v.26	B	B	2	8	MEDIAL	ol	oiiiny	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny	ykeedy okaiin dykaiin ote y dkeey tar ol otol oiiiny	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	3	1	[ykeedy:?] | heiß, Grad III, im Ansatzrahmen | [dykaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dkeey:?] | [tar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [otol:?] | [oiiiny:?]	[ykeedy:?] | heiß, Grad III, im Ansatzrahmen | [dykaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dkeey:?] | [tar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kaltes Zubereitungsgut | [oiiiny:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-044	1	otol	f79v	f79v.35	B	B	2	6	MEDIAL	ol	dain	qor cheey kain chl ol otol dain otain ol oteedy qokan	qor cheey kain chl ol otol dain otain ol oteedy qokan	qor cheey kain chl ol otol dain otain ol oteedy qokan	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	8	6	[qor:?] | trocken am Ende des Grades | heiß, Grad II | [chl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [otol:?] | Qualitätsgrad II | kalt im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalter Ansatz am Ende des Grades, abgeschlossen | heiß im qo-Rahmen, Grad I	[qor:?] | trocken am Ende des Grades | heiß, Grad II | [chl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kaltes Zubereitungsgut | Qualitätsgrad II | kalt im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalter Ansatz am Ende des Grades, abgeschlossen | heiß im qo-Rahmen, Grad I	0	CLEAN_CONTEXT_COMPATIBLE
G648-A01-045	1	otol	f80r	f80r.21	B	B	2	6	MEDIAL	chckhy	teol	shedy qokey shckhey qotar chckhy otol teol sheol qotal oltain chcthy	shedy qokey shckhey qotar chckhy otol teol sheol qotal oltain chcthy	shedy qokey shckhey qotar chckhy otol teol eol qotal oltain chcthy	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	4	3	feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | [shckhey:?] | [qotar:?] | [chckhy:?] | [otol:?] | [teol:?] | feuchtes Material | [qotal:?] | [oltain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | [shckhey:?] | [qotar:?] | [chckhy:?] | kaltes Zubereitungsgut | [teol:?] | feuchtes Material | [qotal:?] | [oltain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	0	CLEAN_CONTEXT_COMPATIBLE
G648-A01-046	1	otol	f80r	f80r.38	B	B	2	8	MEDIAL	t	opchedy	sor olky qoty ty tor sheyky t otol opchedy qokain sheky qokain ol	sor olky qoty ty tor cheyky totol opchedy qokain sheky qokain ol	sor olky qoty ty tor sheyky t otol opchedy qokain sheky qokain ol	READER_VARIANT	0	0	[otol:?]	kaltes Zubereitungsgut	6	5	Samenportion | [olky:?] | kalt am Anfang des Grades | kalt am Anfang des Grades | [tor:?] | [sheyky:?] | [t:?] | [otol:?] | [opchedy:?] | heiß, Grad II | [sheky:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Samenportion | [olky:?] | kalt am Anfang des Grades | kalt am Anfang des Grades | [tor:?] | [sheyky:?] | [t:?] | kaltes Zubereitungsgut | [opchedy:?] | heiß, Grad II | [sheky:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	READER_VARIANT_WARNING
G648-A01-047	1	otol	f80v	f80v.41	B	B	2	6	MEDIAL	lkol	chedy	tor arol ar shckhy lkol otol chedy qokain chckhy qokal	tor arol ar shckhy lkol otol chedy qokain chckhy qokal	tar ar ol ar shckhy lkol otol chedy qokain chckhy qokal	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	3	3	[tor:?] | [arol:?] | [ar:?] | [shckhy:?] | [lkol:?] | [otol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [chckhy:?] | heiße Substanz	[tor:?] | [arol:?] | [ar:?] | [shckhy:?] | [lkol:?] | kaltes Zubereitungsgut | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [chckhy:?] | heiße Substanz	0	CLEAN_CONTEXT_COMPATIBLE
G648-A01-048	1	otol	f85r1	f85r1.35	T	B	2	5	MEDIAL	olpchdy	otchedy	s ar chedar olpchdy otol otchedy	sar chedar olpchdy otol otchedy	sar che ar olpchdy otol otche y	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	1	0	[s:?] | [ar:?] | [chedar:?] | [olpchdy:?] | [otol:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	[s:?] | [ar:?] | [chedar:?] | [olpchdy:?] | kaltes Zubereitungsgut | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-049	1	otol	f86v5	f86v5.5	T	B	2	3	MEDIAL	or	otshey	daiin or otol otshey otal olkey chcthody ytar dal ar okary	daiin or otol otshey otal olkey chcthody ytar dal ar okary	daiin or otol otshey otal olkey chcthody ytar dal ar okary	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	4	3	Grad-/Maßwert III | Teil-/Nominalträger; genaue Basisbedeutung offen | [otol:?] | kalt-feuchter Ansatz in der Mitte des Grades | Ansatz aus kaltem Rohstoff, Form I | [olkey:?] | [chcthody:?] | [ytar:?] | [dal:?] | [ar:?] | [okary:?]	Grad-/Maßwert III | Teil-/Nominalträger; genaue Basisbedeutung offen | kaltes Zubereitungsgut | kalt-feuchter Ansatz in der Mitte des Grades | Ansatz aus kaltem Rohstoff, Form I | [olkey:?] | [chcthody:?] | [ytar:?] | [dal:?] | [ar:?] | [okary:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A01-050	1	otol	f86v5	f86v5.7	T	B	2	5	MEDIAL	qopor	kshdy	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy	pdaiin qoteedy opchey qopor otol kshd qopcheey shdar fchcfhy	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	2	1	[pdaiin:?] | kalt am Ende des Grades, abgeschlossen | [opchey:?] | [qopor:?] | [otol:?] | heiß und feucht am Anfang des Grades, abgeschlossen | [qopcheey:?] | [shdar:?] | [fchcfhy:?]	[pdaiin:?] | kalt am Ende des Grades, abgeschlossen | [opchey:?] | [qopor:?] | kaltes Zubereitungsgut | heiß und feucht am Anfang des Grades, abgeschlossen | [qopcheey:?] | [shdar:?] | [fchcfhy:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-051	1	otol	f86v6	f86v6.20	T	B	2	2	MEDIAL	pdaiiiy	podaiin	pdaiiiy otol podaiin ocphey opchor olkshed qofod opdaiin odar dairody	pdaiin otol podaiin ocphey opchor olkshed qofod opdaiin adar dairody	pdaiiiy otol podaiin ocphey opchor olked qofod opdaiin odar dairody	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	1	1	[pdaiiiy:?] | [otol:?] | Pulverzubereitung, Dosis III | [ocphey:?] | [opchor:?] | [olkshed:?] | [qofod:?] | [opdaiin:?] | [odar:?] | [dairody:?]	[pdaiiiy:?] | kaltes Zubereitungsgut | Pulverzubereitung, Dosis III | [ocphey:?] | [opchor:?] | [olkshed:?] | [qofod:?] | [opdaiin:?] | [odar:?] | [dairody:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-052	1	otol	f86v6	f86v6.39	T	B	2	4	MEDIAL	dar	qokain	y aiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam	yaiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam	yaiin dar otol qokain qoky lkor al oraiin cheoty qotaiin olkam	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	6	5	[y:?] | Menge III | [dar:?] | [otol:?] | heiß, Grad II | heiß am Anfang des Grades | [lkor:?] | [dal:?] | Portion III | [cheoty:?] | kalt, Grad III | heißes Material [terminal-M]	[y:?] | Menge III | [dar:?] | kaltes Zubereitungsgut | heiß, Grad II | heiß am Anfang des Grades | [lkor:?] | [dal:?] | Portion III | [cheoty:?] | kalt, Grad III | heißes Material [terminal-M]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A01-053	1	otol	f87v	f87v.9	H	A	1	3	FINAL	qoscheody	<EOS>	techol qoscheody otol	techol qoscheody otol	techol qoscheody otol	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	0	0	[techol:?] | [qoscheody:?] | [otol:?]	[techol:?] | [qoscheody:?] | kaltes Zubereitungsgut	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-054	1	otol	f88v	f88v.18	P	A	1	3	MEDIAL	chockhy	cheeol	ykeeor chockhy otol cheeol cheody qotody soteol chotam	ykeeor chockhy otol cheeol cheody qotody soteol chotam	ykeeor chockhy otol cheeol cheody qotody soteol chotam	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	1	1	[ykeeor:?] | [chockhy:?] | [otol:?] | [cheeol:?] | getrockneter Ansatz | [qotody:?] | [soteol:?] | [chotam:?]	[ykeeor:?] | [chockhy:?] | kaltes Zubereitungsgut | [cheeol:?] | getrockneter Ansatz | [qotody:?] | [soteol:?] | [chotam:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-055	1	otol	f8v	f8v.1	H	A	1	5	MEDIAL	shol	chol	od soo sol shol otol chol opcheaiin opydaiin saiin	cthod soocth sol shol otol chol opcheaiin opydaiin saiin	od soo sol shol otol chol opcheaiin opydaiin saiin	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	4	4	[od:?] | [soo:?] | Samenmaterial/Saatgut | feucht; nominal feuchtes Gut/Material | [otol:?] | trocken; nominal trockenes Gut/Material | [opcheaiin:?] | [opydaiin:?] | Samen/Saatgut, Typ/Charge III	[od:?] | [soo:?] | Samenmaterial/Saatgut | feucht; nominal feuchtes Gut/Material | kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | [opcheaiin:?] | [opydaiin:?] | Samen/Saatgut, Typ/Charge III	0	CLEAN_CONTEXT_COMPATIBLE
G648-A01-056	1	otol	f93r	f93r.4	H	A	1	7	MEDIAL	s	ytchdg	sol shotol qokchodal shody chotol s otol ytchdg	sol shotol qokchodal shody chotols otol ykchdg	sol shotol qokcho al shody chotol s otol ykchdg	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	1	1	Samenmaterial/Saatgut | [shotol:?] | [qokchodal:?] | [shody:?] | [chotol:?] | [s:?] | [otol:?] | [ytchdg:?]	Samenmaterial/Saatgut | [shotol:?] | [qokchodal:?] | [shody:?] | [chotol:?] | [s:?] | kaltes Zubereitungsgut | [ytchdg:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A01-057	1	otol	f99v	f99v.12	P	A	1	4	MEDIAL	chockhy	daiin	qokeo qokeol chockhy otol daiin oty otoey da chor aiin	qokeo qokeol chockhy otol daiin oty otockey da chosaiin	qokeo qokeol chockhy otol daiin oty otoey da chosaiin	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	4	2	[qokeo:?] | [qokeol:?] | [chockhy:?] | [otol:?] | Qualitätsgrad III | kalter Ansatz am Anfang des Grades | [otoey:?] | [da:?] | Pflanzen-/Reproduktionsteil | Menge III	[qokeo:?] | [qokeol:?] | [chockhy:?] | kaltes Zubereitungsgut | Qualitätsgrad III | kalter Ansatz am Anfang des Grades | [otoey:?] | [da:?] | Pflanzen-/Reproduktionsteil | Menge III	0	CLEAN_CONTEXT_COMPATIBLE
G648-A01-058	1	otol	f9v	f9v.4	H	A	1	6	MEDIAL	cthor	oty	ytey tch y kaiin cthor otol oty toldy	ytey tchy kaiin cthor otol oty toldy	yteytchy taiin cthor otol oty toldy	ALL_THREE_EXACT	1	1	[otol:?]	kaltes Zubereitungsgut	3	2	[ytey:?] | [tch:?] | [y:?] | heiß, Grad III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otol:?] | kalter Ansatz am Anfang des Grades | [toldy:?]	[ytey:?] | [tch:?] | [y:?] | heiß, Grad III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | kaltes Zubereitungsgut | kalter Ansatz am Anfang des Grades | [toldy:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-001	2	sheor	f100r	f100r.24	P	A	1	2	MEDIAL	saiichor	qockhody	saiichor sheor qockhody odeor yk sheey cholsheody sai cheol raiin	saiichor sheor qockhody odeor yksheey chol sheody sai cheol raiin	saiichor sheor qockhody odeor yksheey cholsheody sai cheol saiin	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	3	1	[saiichor:?] | [sheor:?] | [qockhody:?] | [odeor:?] | [yk:?] | feucht am Ende des Grades | [cholsheody:?] | [sai:?] | trockener Drogenstoff | Wurzel, Typ/Charge III	[saiichor:?] | feuchter Drogenteil | [qockhody:?] | [odeor:?] | [yk:?] | feucht am Ende des Grades | [cholsheody:?] | [sai:?] | trockener Drogenstoff | Wurzel, Typ/Charge III	0	OPAQUE_OR_SHORT_CONTEXT
G648-A02-002	2	sheor	f100r	f100r.25	P	A	1	1	INITIAL	<BOS>	qkeeody	sheor qkeeody chol daiin ctheol olcheol cheky cheol cheockhy okeol	sheor qkeeody chol daiin ctheol olcheol cheky cheol cheockhy okeol	sheor qkeeody chol daiin ctheol olcheol cheky cheol cheockhy okeol	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	3	3	[sheor:?] | [qkeeody:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [ctheol:?] | [olcheol:?] | [cheky:?] | trockener Drogenstoff | [cheockhy:?] | [okeol:?]	feuchter Drogenteil | [qkeeody:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [ctheol:?] | [olcheol:?] | [cheky:?] | trockener Drogenstoff | [cheockhy:?] | [okeol:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-003	2	sheor	f102v2	f102v2.17	P	A	1	3	MEDIAL	oteeos	qoteeo	podeesho oteeos sheor qoteeo ch y shkeey chekeod	podeesho oteeos sheos qokeeo chckhhy shkeey chekeod	po eesheo oteeos eos qoteeo chy shkeey chekeod	READER_VARIANT	0	0	[sheor:?]	feuchter Drogenteil	0	0	[podeesho:?] | [oteeos:?] | [sheor:?] | [qoteeo:?] | [ch:?] | [y:?] | [shkeey:?] | [chekeod:?]	[podeesho:?] | [oteeos:?] | feuchter Drogenteil | [qoteeo:?] | [ch:?] | [y:?] | [shkeey:?] | [chekeod:?]	0	READER_VARIANT_WARNING
G648-A02-004	2	sheor	f103r	f103r.13	S	B	3	2	MEDIAL	podar	qotedy	podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy dal kasol	podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy dal kasol	pojar sheor qotedy okeey qokar checkhy qokain chedy pchdy tsh y dalkarol	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	7	6	[podar:?] | [sheor:?] | kalt in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiße Portion | [checkhy:?] | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | kalt und feucht am Anfang des Grades, abgeschlossen | [dal:?] | [kasol:?]	[podar:?] | feuchter Drogenteil | kalt in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiße Portion | [checkhy:?] | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | kalt und feucht am Anfang des Grades, abgeschlossen | [dal:?] | [kasol:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-005	2	sheor	f103v	f103v.10	S	B	3	10	MEDIAL	aiin	qotain	or cheey qokeeshy okeey loiin oy otedy lor aiin sheor qotain olldy	or cheey qokeeshy okeey loiin oithy otedy lor aiin sheor qotain olldy	or cheey qokeeshy okeey l iin o ote y lor aiin she r qotain olldy	READER_VARIANT	0	0	[sheor:?]	feuchter Drogenteil	8	5	Teil-/Nominalträger; genaue Basisbedeutung offen | trocken am Ende des Grades | [qokeeshy:?] | heißer Ansatz am Ende des Grades | Drogenholzzubereitung, Form III | [oy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Holzportion | Menge III | [sheor:?] | kalt im qo-Rahmen, Grad II | [olldy:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | trocken am Ende des Grades | [qokeeshy:?] | heißer Ansatz am Ende des Grades | Drogenholzzubereitung, Form III | [oy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Holzportion | Menge III | feuchter Drogenteil | kalt im qo-Rahmen, Grad II | [olldy:?]	0	READER_VARIANT_WARNING
G648-A02-006	2	sheor	f104v	f104v.22	S	B	3	9	MEDIAL	qchor	ytaiin	ytchedy qokchedy qotchy qokchedy qokchd ls aiin qchor sheor ytaiin chey tal	ytchedy qokchedy qotchy qokchedy qokchd lsaiin qchor sheos ytaiin cheytal	ytchedy qokchedy qotchy qokche y qokchd lsaiin qchor sheos ytaiin chey tal	READER_VARIANT	0	0	[sheor:?]	feuchter Drogenteil	5	2	[ytchedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades, abgeschlossen | [qokchd:?] | [ls:?] | Menge III | [qchor:?] | [sheor:?] | [ytaiin:?] | trocken in der Mitte des Grades | [tal:?]	[ytchedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades, abgeschlossen | [qokchd:?] | [ls:?] | Menge III | [qchor:?] | feuchter Drogenteil | [ytaiin:?] | trocken in der Mitte des Grades | [tal:?]	0	READER_VARIANT_WARNING
G648-A02-007	2	sheor	f106r	f106r.6	S	B	3	2	MEDIAL	shor	orkchsd	shor sheor orkchsd otair or qokeeo raiin qokeeolchedy olchedy qokeol qoky	shor sheor orkchsd otairor qokeeo raiin qokeeo lchedy olchedy qokeol qoky	shor sheor orkchsd otair or qokeeo raiin qokeeo lchedy ol che y qokeol qoky	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	5	4	Blüten-/Fruchtstand; reproduktiver Teil | [sheor:?] | [orkchsd:?] | [otair:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heißer Ansatz, Bindungsstufe II | Wurzel, Typ/Charge III | [qokeeolchedy:?] | [olchedy:?] | [qokeol:?] | heiß am Anfang des Grades	Blüten-/Fruchtstand; reproduktiver Teil | feuchter Drogenteil | [orkchsd:?] | [otair:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heißer Ansatz, Bindungsstufe II | Wurzel, Typ/Charge III | [qokeeolchedy:?] | [olchedy:?] | [qokeol:?] | heiß am Anfang des Grades	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-008	2	sheor	f107v	f107v.26	S	B	3	2	MEDIAL	oraiin	qokain	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	oraiin sheor qokain cheody qokain otal okaiin olkeeor ar al oldy	oraiin sheor qokain cheo y qokain otal okaiin olkeeoraral oldy	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	6	5	Portion III | [sheor:?] | heiß, Grad II | getrockneter Ansatz | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | heiß, Grad III, im Ansatzrahmen | [olkeeo:?] | [r:?] | [ar:?] | [al:?] | [oldy:?]	Portion III | feuchter Drogenteil | heiß, Grad II | getrockneter Ansatz | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | heiß, Grad III, im Ansatzrahmen | [olkeeo:?] | [r:?] | [ar:?] | [al:?] | [oldy:?]	0	CLEAN_CONTEXT_COMPATIBLE
